,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,-0.027917592420280603,,-0.005353135879781796,
BMP1,0.0597531137872076,0.024175580098037067,-0.008103150089558253,-0.027019833931652384,-0.004437371953839853,-0.052655214584075585,0.023218404453467647,0.10732656002077345,0.07862273459121481,-0.052430690311233534,0.04087976166155297,-0.03365584054261754,-0.028084137222246824,0.040082783588113825,0.04253694088342448,0.012878857324973953,0.04728984921520106
NDP,0.0682746516828692,0.11732348631743963,0.018069040596952694,0.03028946131769756,0.0036918467219114845,0.028055695315127544,0.064062916249884,0.029173176496101714,0.07883066171458883,-0.12487616548497223,0.000670783229562822,0.01130047685634605,0.05831823517038814,0.05824837066625852,0.01798067064023748,0.04216187608052946,0.0027319568692338024
TNFSF18,0.04225765773367898,0.08976815615125734,-0.0006573984195740221,,-0.019786915046042602,-0.013506324143610833,,0.179730902689814,,-0.004562172211561719,,,,0.007810468895980104,,0.046493977256199526,-0.031747221324139374
IL36G,,,,,,,-0.020947215214292502,,,,,,,,,,
RTN4,0.03684157554975354,-0.055363313279860986,-0.0284894261489458,-0.024706244881305357,0.07345816641076729,0.05535201032463288,0.02629831276616234,-0.008885318853819931,-0.06230539139673696,-0.1268512748123481,-0.07077339397529575,0.015056015218082138,-0.020993793028670684,-0.10235669656363061,0.008667388079807409,0.04788940825449116,0.049850703430507744
HEBP1,-0.010942703106631176,-0.0017733049116130484,0.027229609431800927,0.0025535897919692786,-0.01067993732362192,0.009061816965038064,0.05042006405566415,0.022026861913377997,-0.012644587340457758,-0.0007161203691346738,0.07761259157031353,0.008693311504686883,-0.02295477276743566,0.012402019323447812,0.02059145165753892,0.04526189518401256,0.06148485706852207
WNT7B,0.0038023732351293305,-0.06050879587117919,-0.02279305577854279,-0.006242524242693595,0.016300596099376036,0.05670172989693565,-0.023023403506904072,-0.02780627494091156,-0.07840100121221119,,0.04172581611961866,-0.03491355646847413,0.015568798393847168,-0.04167945470870067,0.06281003999498927,0.020504997401071347,0.041884087291891185
PTMA,-0.004874181777356445,-0.03350496492416598,0.017541969857864766,-0.010796953652372241,-0.08534473690665617,0.02796023412681955,0.016201123042591102,0.04315236199587057,-0.061927305666442195,0.050225228790236075,-0.09898102922606065,-0.016109386264851262,0.00034194058053473264,-0.1349073018882652,-0.0001438902060072488,-0.03325224597707362,0.03747616325829282
FASLG,0.022581062941889,,,,,,,,,,,,,,,0.05786896407439543,
CEACAM1,-0.01523227735708389,,-0.017332503217496555,0.0024687075400645544,,0.030988572990775173,,,-0.059037919962391466,-0.022640055566224573,0.02106267076249221,-0.019563787691070027,-0.02423917387137199,0.09161616186404514,0.02532351130360401,0.00035545769643270165,
PDAP1,-0.04382042915890868,0.07121281551278429,0.031203048367599042,0.03083351776482139,-0.07084076147881385,-0.012491539178652084,-0.012280117693365367,-0.007520747684909374,-0.06716828383096536,0.0791059872033533,0.017115492722950338,-0.05288538604760696,-0.04722893696419866,-0.013773515881187234,0.045833936952158275,0.0018711708458043527,-0.019255717744823778
QDPR,-0.014698563682473747,-0.04390762047988702,0.01644489965070479,0.028028327172357915,0.055041548783604094,0.03222429369918777,0.011546784274698687,-0.1309856424558493,0.01014937303931787,0.1355923641331438,-0.08351664498467722,0.034509589621437395,0.08941509162569856,-0.05001740078586427,-0.045788029067788824,0.07284507782910017,-0.022281258302969814
POMC,-0.009870243852227373,0.017435720541431395,0.017212321916816993,0.030573505701343557,0.03218079064951293,-0.015671670481291502,0.007391772311683282,0.012818372231204602,0.012723617536460107,0.032884977501030546,0.04273849601811266,0.08319434514115016,0.017392680844336907,0.06771908336973184,0.058008025575554574,-0.04423462990766855,-0.0545248677927084
CCL18,,-0.040538290162523756,-0.0216293263707308,,,,,,0.1641458109143572,,0.09241404182440215,0.09948772015737872,0.030612698897575025,,0.006838841450287499,,
CCL17,,,,0.11122923165654904,,0.01606624139935109,-0.0191358757894945,,,,,-0.013879560452872856,-0.03499076920493913,0.019785285374948607,,0.13379365808407093,
VEGFD,,-0.005813193378374375,-0.021629333239054978,0.006344641761626894,,-0.01794693957198236,-0.0041009946762988764,,-0.05703126259028816,0.0929411933943595,,,0.027051548234907092,0.017456094119140547,,,
TNFSF13,,,0.06745336502810169,-0.019084577341481883,-0.019189179811334414,,,,,,,0.007743456118826694,0.03801528471574186,-0.04086525546518358,0.0010189021469680713,-0.015885701223237653,-0.019500768847951315
WNT5A,-0.005766035088445022,-0.0598111774651324,-0.04232857735067981,0.02183690657518853,-0.057959562821645334,-0.008555997583773185,0.01947273298931765,0.04583704681636747,0.12974465364888588,0.040433595137782094,0.05896104724399144,0.009938727629342106,-0.0022414202802969927,0.00020837027255957366,0.025847410841619886,0.032348125068527134,0.02883188983187897
CXCL8,,-0.041842612874908584,-0.030162265811155345,0.0070099469470276815,-0.027295363687624103,0.001130750183124208,0.0034959673219243474,,-0.1407678011560068,0.009950521374132406,-0.05432280600519804,-0.01931094862358157,-0.11150021301711781,-0.000245734436617939,0.00860183252235395,-0.03224785755546828,-0.016559823573947675
GRN,-0.049064896468694094,0.05994866178868071,0.012462493416177483,0.023696198108823712,-0.010237984469136157,-0.00859835159031007,0.04560710420498599,0.060927712023069666,0.06614164073571692,-0.04850560446639971,0.08942327942096995,-0.007210152115727528,-0.04807772477117773,0.06189719946592891,0.0002813437655399221,0.008421704572267544,0.02204384100799269
MIA,-0.02483798676672927,-0.04595794179147279,-0.015510049890557044,-0.001236861972378561,0.08593679947561099,-0.033109101394214246,-0.028087345375791946,-0.003380167128351029,-0.028420800860965132,-0.04541983919433709,0.006558131033386607,0.015833024390258833,0.09967126836106066,-0.012394449706726887,-0.0585662199756268,-0.03144261347554082,-0.0456866404217587
