,UKF334,ZH1019inf,ZH8812bulk
COL8A1,0.004733744735137967,0.02087852594375482,0.04755965796170578
GSTM2,0.07451030307353329,-0.04368269117066657,0.02867057608972686
SPX,-0.03130821405291316,-0.06213276819361932,-0.04278974452741638
MFGE8,-0.005090006407822336,0.04732187976127431,-0.03551934150730557
TGFA,0.06559563392536083,0.04438884935751498,0.023205764682483
SLIT2,-0.038090685346102736,0.08986280033085697,0.0004653417552443896
PLTP,0.03939492700022857,0.029396957817337695,0.05572538543516119
APOD,-0.006362268770037072,-0.029881575121047572,0.027649529558425964
B2M,0.08511319029320955,-0.04449062764743145,-0.01293792046685132
OMG,-0.02742464679474283,0.03788534208338171,-0.014744496920875849
CXCL3,-0.012195422187036986,,-0.02263924598943945
CXCL10,0.06615765583681676,0.14345010641912856,-0.03049989341518477
RSPO3,0.013074866705779047,,
CORT,0.006241430617686638,,
NCAN,0.04866171139042989,0.0016661533989532926,-0.03107563993158899
PRG4,0.007665433187432343,,
ZG16B,,-0.024434702020220078,
TGM2,0.01651221158782477,0.008222236381772727,0.02333902118151977
VEGFC,-0.015205860839829026,-0.03167222662438754,0.0031021189698312622
WNT6,-0.013270907491767134,-0.023237404489953525,
NRG4,-0.017739410269182836,,-0.02397838410605274
COL9A1,0.013256894941820276,0.06043811011228623,0.04882730988763562
GDF11,0.07503465046534796,0.07041925136897995,-0.03378614195419081
SORBS1,-0.012741274518128046,0.0029748552033023357,-0.024536218306014705
DLL1,0.04615281044391962,0.01365223843678768,-0.008332841907160904
TLN1,0.04013675157924119,0.02734878592997669,-0.003942249306376847
COL2A1,-0.01238085727680327,,
SHH,-0.011816199760613726,,-0.002069638397410375
PON2,0.07056893655957636,0.021241208895296217,0.033853591933640424
ICAM5,-0.023076399857131065,,
HPX,0.08299155499063651,0.01563232311673918,0.06362616475987554
SFRP2,-0.023180360005064193,-0.013922307774493466,-0.015670372883820744
HP,0.0432258628207982,0.04811363898211913,-0.03071013622135671
CXCL2,-0.02338709928477426,,0.008371390104466237
NPPB,-0.015205861945794891,,
CCK,-0.0654923590288157,-0.030412006814574923,0.03300258177365003
SEMA6A,0.08298323500641626,0.02206769585646176,0.02609089916255228
IRAK4,0.07102210655355398,-0.008957364777254728,-0.022481617315471065
GSTP1,0.025854897953141602,-0.030016834915363673,0.009848784487795678
VCAM1,0.0871036340057043,0.1248744879552668,0.06513718143660467
NXPH3,-0.026339652650380057,0.034882019925012324,-0.02431927476231867
MTMR4,-0.0015972231648629365,-0.003356770041231424,-0.031312281174539665
LAMC2,,,-0.023183390874839928
IL10,0.08352992448757297,0.009870317680034874,0.1314248791558337
SEMA4D,0.025688173171702064,-0.0909476559840922,-0.003920205281259516
TRH,0.041185299464245505,,0.02508788912464448
SEMA6D,0.03840660319156821,0.04385234316963764,-0.010548158060302152
CEL,,-0.03377970699870597,-0.03427117434240918
PDCD1LG2,0.020257368328711056,-0.05561026754558229,-0.03933588788677824
SPINT1,-0.019978617054104315,-0.05945572463258732,0.01444702058182626
CTHRC1,0.00427429152048767,0.0038920564312243055,-0.0035342675507282818
PODXL,0.04852666721505185,0.026359398042775657,-0.028032648971490874
JAM3,0.006465040676939321,0.008125194345194339,-0.027850059269672586
TGFB2,0.0439351142102778,-0.014803240382890683,0.09512943472692252
COL18A1,0.058669915055009916,0.05000714664894802,0.0001926236107266778
NODAL,0.011148817499412508,0.09999357493430229,0.05455068601768492
INHBB,0.059656323263637304,-0.052526927285920066,0.0023275368404372973
ARF4,0.09549793836243635,0.018491871226667667,0.04030108847513057
CXCL14,0.01827233761009376,-0.03480313473124797,0.02061168946432132
LIF,-0.010781741457118984,0.11048067987516853,-0.02372147297550977
MATN1,-0.012380855736064823,,-0.023451120241189727
ADAM28,0.06354682021838055,0.04723322346335418,0.0075979216913103715
TCN2,-0.03278284060328287,-0.025901597111630863,-0.012413602872466404
THPO,-0.01238085715828491,-0.02520386653655952,
CUBN,3.503909509339485e-05,0.05749185594107042,0.009283862385654871
TIMP3,0.02505765267719405,-0.07462817542477883,0.07761016639113646
PIGF,0.08285475976902745,-0.04004850105989866,0.03705629910366707
CRH,-0.01693382371233486,,0.016498907128509287
BDNF,-0.013944025022562846,,0.035132790508588245
CCL5,-0.016796121602480847,-0.08403480906961285,-0.037250745780534084
GAD1,-0.007388313931221044,0.027840836083038605,0.04076922637807835
COL14A1,0.011266152012794187,-0.020737503638147876,-0.025254642417897336
HLA-A,0.05283358031138375,-0.04478926840385957,0.06328751781989699
CD5L,,0.06689396229047043,
ADM,0.05755499309085159,-0.013282406484851784,0.025484154202715725
GNAI2,0.07859080564978495,-0.0069885542108354005,0.05412568787154224
COL11A1,0.019506041943483574,-0.012745383246593718,0.031792847889103484
NUCB2,0.012579189407409198,0.02572581931826897,-0.0344810097469459
CXCL1,0.002975336897352595,,-0.020174171540095175
VCAN,0.03604796651047139,0.0021411859383105034,-0.022472913773221147
MMP7,-0.0191358760795734,,
PTPN6,-0.011480354573959826,-0.008563437272772109,0.008087219181187894
PTGS2,0.029261554358517267,-0.013160146301203456,-0.028991557335639906
CD58,-0.007966221430183332,0.08875732813196145,0.03703061062786171
TNFSF14,,0.049538810843602045,0.15971148860060172
CNTN4,-0.021702965153679435,0.07441533389027563,-0.029429341952115662
BTLA,,0.1491199025364509,
MFNG,0.11601352664538424,0.050820362922666784,0.00572066319779668
ICAM1,0.022101994693507807,0.09804937103811875,0.0138096411234537
PROS1,0.022050411569967874,0.08219488287025327,0.01932187253814219
CLCF1,0.06802782442346823,0.0006156960038469626,0.0027549603500379915
PSAP,-0.011200454449248314,-0.002453226227153992,0.008948607532225634
EFEMP1,0.07409053052569887,0.030729760830547875,0.04363236550344155
C1QTNF1,0.0018477204435212048,0.006304855789713046,0.03217908500155964
ALB,0.21350496457569237,-0.04630356141186859,0.09804357444915268
EFNA3,0.003591563117618862,0.04149965980700888,0.018286762045846273
DRAXIN,0.02398832768897373,0.02828370245732753,0.01839374525319992
NPTX2,-0.009711787000570186,-0.005389281258628313,-0.02235743157515617
FGF11,0.06504659844183128,0.061283040947411896,0.07847874296111415
CD59,0.021277811526816043,0.025767111350886867,0.05455769106765067
COL9A2,0.0004308146819031343,0.05399456386263701,-0.008840054604577086
DLL3,-0.020183092789911868,0.08841227195211736,-0.008779372411555925
LIN7C,-0.0036727104673544356,-0.05430034126649401,0.00862181502831819
GDF7,,0.047896916733012704,0.0006602470233600322
PSPN,-0.039100235723629764,0.03183218677790746,-0.019549517982521664
ANGPT1,0.04866753084628599,0.015637326911922475,-0.06301715441702116
PNOC,0.05740025612159729,,
L1CAM,-0.04564223920887582,0.05665074339266724,-0.02370759222682179
APOA1,0.11791197603984231,0.01798540189906479,0.013794594641079233
PSEN1,0.062909813514998,0.016699368773706064,0.026431768747142276
CALM2,-0.008109441143201532,-0.022150454905538214,-0.003711575190886438
CLEC2B,0.01919786555050442,0.02729801960242993,-0.0366995193323261
NTNG1,-0.03744816052404322,-0.028088951456629964,0.020664803295441538
LRIG1,0.03223470192190966,0.07739440933677749,0.054405385394685514
CPAMD8,-0.022867276623480495,0.05241628237850606,0.019544422746097728
GHRL,0.025843184280278233,-0.019105783076062557,-0.0002836522251935695
NPY,0.03750914832422192,-0.032589624233480205,-0.035823938893888026
MMP2,0.00024243830826227493,0.08349666085014373,0.04763278578411773
ALKAL2,0.005024235141136343,0.017899156109347576,-0.041369379058181936
CSF1,0.04648777849171931,0.09329632597585216,0.027925727412680044
SEMA4C,0.007617076329175584,0.02237410459244353,0.09666508777508034
ICAM2,0.0661015450517244,-0.043002334171849496,0.015993583369632296
SYTL3,0.05898922251232647,0.00039541551534647565,0.05003708721484173
IL1A,0.018405302945723234,-0.038759531984772305,-0.03283804423987263
PGF,0.0467875028325116,0.04092340994484859,0.04737194814879407
LGALS8,0.01576727523060684,0.01118574623246148,0.0367795602800119
DKK3,-0.027576273123121144,-0.00438885795815767,0.04271614331856819
COL16A1,0.021395011566016166,0.01181569865297636,0.006161316987656007
TPH1,-0.014899819584721726,,-0.009745226987250747
TNC,0.05982443818934557,0.051668769236825535,-0.0014827061396060345
TNFSF9,-0.025279341849801625,-0.04765975942209506,0.01679680878015487
C4A,0.09027929148865468,,0.03560411786426934
CNTN2,-0.015491580000328282,-0.007323068654259464,-0.009220146317482268
LUM,0.022497168942219786,-0.003912355840200143,0.00621322031243951
BTC,,,-0.008748929623625133
APOC1,0.05613854841638091,0.07597130912382885,-0.0019599794396989193
PKM,0.03758594419291636,0.001366347906684009,0.09704625305124623
TNF,0.034328890502973324,0.08100853963620797,
GNAS,-0.002745764556253359,-0.04247666233555681,0.03179844164244936
BMP8B,0.039885253452916464,0.04855993574439975,0.022252827725397696
CCL28,-0.011816204181040322,,-0.022082790920319492
PTPN11,-0.01431110674695089,-0.02780740394645939,0.002184233941960637
ADAM12,0.02390198145532029,0.04661741114446088,0.027966155532218137
EPO,-0.014899821772810696,-0.03289058867057638,
EDN3,-0.015053565759205254,-0.025203811200538127,0.024626962738254404
CCL22,,,0.010059349868620135
CCL2,0.024449804300867725,0.01644515763540099,-0.04404063230754243
DSCAM,-0.008395247288357326,-0.07013606041955416,0.02984092506647599
ANG,0.0654242757542992,0.05728415736452372,0.04589014923083059
FBLN2,0.006874356900054777,-0.04538313812276513,0.002384043512178781
VTN,-0.012380854827424471,,
VEGFA,0.05083557985567276,0.022649368500141334,-0.05264151392534923
F10,,,0.06433780456560166
SERPINA1,0.029193062385982693,0.030186603314086458,-0.01808041824326917
VWF,0.049751440267776566,-0.005739224521036462,0.000870177851109349
GDNF,-0.014899820612460365,-0.028088943613425673,
VASP,0.01811276046098762,-0.013476050165116157,-0.05111324356170561
ADAM15,0.005348757263609218,0.01716536903184026,0.054320472119867264
WNT2,-0.01394402301128353,,
OLFM2,0.023319846488041113,0.034786673037785126,0.018032260455312983
MFAP2,0.0231001979679425,0.013792304483658877,0.049718035021032274
HLA-C,0.09082104213172594,-0.05913891204958612,0.025352137768675453
THBS1,-0.03342276768184642,0.09754131074128554,-0.007270267481939162
HSPA4,-0.013229652225621611,0.06228462507502276,-0.049995219028839764
LMAN1,0.0563830149067721,0.04878498101002084,-0.043058850813456034
LYPD3,,-0.035781485626303226,
APOE,-0.010903634199519351,0.05558421087177049,0.04032278135529095
SOSTDC1,-0.022656486350337835,,
ANXA1,0.03804910434382899,0.010587983061504732,0.06704984923816298
WNT2B,0.017525549643210032,-0.015809693628765466,0.00387653488668
AMH,0.08931326338403658,0.011478293957721713,0.023012818336658497
GDF10,-0.02866529349998283,,0.06503410940590554
EFNB3,-4.78590677934788e-05,-0.038211073116840966,0.002715922663393665
LTB,-0.0032544272695867764,-0.04765972630744903,0.07219979032501093
ANGPT2,0.08435255282739633,0.05889336614001741,0.025143912946210135
NRTN,,-0.028769542848102975,0.009628223929964173
ADAM17,0.06029414409610313,0.03494063583130153,0.006298713891504772
LRPAP1,0.05935064897945343,0.041370202677437094,0.012515330080515663
NID1,0.055219468424201834,0.07625128387129819,0.003780349694997263
MST1,0.03773641747527511,0.08966345487371108,0.06584291993837946
IL13,0.13925969301795768,,
DCN,-0.02606977760964437,0.025789959953939658,0.0629471687834195
COL7A1,0.05865563694786296,-0.002942668388132598,0.08876561955454774
CALR,0.018364383419161162,0.002932172407537852,0.011494032691836
PIGA,0.08904874652882197,-0.019063364260380942,0.014722859742339512
CD200,-0.06068020399349178,0.015157691351761444,0.014315385368733129
GRP,0.07318795037416388,,0.0017078922141448491
CDH1,-0.024497576393195303,0.06262200423022365,-0.017701027246961907
LPL,0.022775706583828544,0.029426924995706687,-0.028065630661425284
SEMA5A,-0.01837695210241829,0.01567198963407358,0.04259266244312689
SEMA7A,-0.03148684093893185,-0.03319010151977383,0.007386757917172512
SEMA4G,0.013352181473973136,-0.04721078882727277,0.026719693509348504
SEMA3B,0.004953315435864651,0.016608752345230553,-0.008866152655482549
RPH3A,-0.06417760941412515,-0.05530028156872666,0.008222270022821977
JAG2,-0.007701617524831071,-0.04752920770184457,-0.04801003177268938
CGN,0.05726327358743161,-0.012915661449229317,-0.012327875741392463
GDF15,0.019192818890165022,0.12579645908068493,-0.009115566859326225
SEMA4F,-0.027087211815512536,-0.060908822158859593,0.03937765057758761
NXPH1,0.03512131407677672,-0.0021533426304249747,0.0304760746122003
ARF1,0.008158211296098524,0.008820386272325342,0.08482400710527604
EBI3,-0.028490568395731906,-0.030839690957572427,-0.02433187494088238
TIMP1,-0.044605150149932715,0.013704620671286447,0.03376112397866257
SEMA3C,-0.03379442534247521,0.01594650000433127,-0.0652806805785326
GAS6,0.01814518292410403,-0.0035009252070868618,-0.045928877203043485
MEPE,0.05923377537065346,,
SERPINE1,0.0456289882548974,0.049935841267751274,-0.030292219144427816
RSPO2,-0.03263968064493307,,-4.118555697711356e-05
SHBG,0.04350721475437515,-0.002239228393625641,-0.009431301357150798
LGALS3BP,0.02346399867376668,0.0042578880007805514,0.0067228086795064175
LAMB1,0.05989661040208381,0.030031380535529183,0.008342806862310374
SPTBN2,-0.022980208770338476,-0.02956506094189809,0.0022926848416888407
COL1A2,0.07695985997385982,0.03907770752184543,0.007549655463966868
CEACAM16,-0.02179587173590089,,
LGALS1,0.04098455849134777,-0.004263509567304262,0.014820452446869551
BCAN,0.05706715967594585,0.08038000707618706,0.02738899061197444
ANOS1,0.06978963957475234,0.0822422726301406,0.03427682260397422
EDA,0.03786696104639391,0.06625548377607322,0.05522401528093583
FGF22,0.03575541467436095,-0.034649467526836765,0.07344636162323016
SHANK1,-0.016796118962482637,0.08801252882617505,
TGFB1,0.005626296590846446,-0.007900186503993373,0.00266695696331226
MSTN,0.1293288040214398,0.01641466418233372,0.06073797596752866
WNT4,-0.01665737337675459,0.11426647647068129,-0.02151306828075337
TNFSF4,0.02977985761196003,-0.04538318533517947,-0.0331440038363126
NTN1,0.03007484967002713,0.059871337629342436,-0.005474449633546764
CXCL12,-0.026006645802793504,-0.00763975056403438,-0.005616586912419933
GNRH1,-0.014596501241387855,-0.03715624616437457,0.16391048443124867
RIMS1,-0.04385983466826343,-0.00749651543000513,-0.0391936091287344
FGF14,0.0021423897365944753,-0.006313673224310945,0.035241260329310645
IGF1,-0.026601458193664638,0.089315127253123,0.04894842171500708
TNFSF10,-0.021932133100692454,0.028375559025521056,0.0033317299108264
GDF5,-0.012195420423497055,-0.028088927927036794,-0.03341810068188748
CHAD,,,-0.024238089992565954
RGMA,0.0592443177740696,0.0004949130326109191,0.07094500812352462
WNT16,,,-0.0200232434362908
CX3CL1,-0.05640325510730742,0.004918152049451776,0.09415854504212161
FGF1,0.010027345721809147,-0.03048385352270742,0.029265303010769166
ALOX5AP,0.05107217557860723,-0.042224195597151196,-0.01321903380094026
IL1RN,-0.013097504544855186,-0.03849072485913053,
NPW,-0.01458776842282782,-0.04229080494527544,-0.022362599487448422
CXCL9,,0.04149598166524493,0.05431326718629425
ANGPTL4,0.08052884048281936,-0.014494294562847924,-0.008446072215697929
COL4A3,0.06597565264589315,,0.0016324134462177159
NRG3,-0.044314854958164666,0.006548851764695715,0.00944394038657253
IL23A,-0.0200964304979281,,
COLQ,-0.021298169501022375,-0.0776343659452978,0.03176902395042548
TNFSF12,0.035813829424172945,0.07795502500390807,-0.005001805113985245
DKK2,,-0.024434664308899273,
FYN,-0.002164840797390644,0.06828189344138114,0.009258932621534963
ACE,-0.0009392989313701561,0.05081523485443937,-0.03742631205766214
IL18,5.17771981186959e-05,0.022449482456792978,0.0007078706980116317
PPBP,,,0.05505395857332419
CCL27,-0.005145563760697625,-0.04397624643765415,-0.027642073827202983
SERPING1,-0.018391614717826115,0.004012629706789993,0.005987996382331204
AZGP1,0.052077017184497726,0.0412134490546667,0.0469973696527855
INHA,-0.027294331990026937,-0.035781508816958095,-0.0003929659108283214
SEMA3G,-0.018639026013507826,-0.028243878442356197,0.004138131868993597
COL6A1,0.026535065255068185,0.07039123253314022,0.013531483980090424
FGF17,-0.017340896300870767,,
TNFSF8,,,-0.02002325122072333
FGF20,-0.015946955507062675,0.0926492808996504,0.04373100705788834
ICAM3,0.032154175387056984,-0.034857356821675275,0.02874374176828269
LAMA4,0.10251618832704772,0.0581778710070961,-0.006547440613008722
DLL4,0.02176715215809567,0.07795670314781553,0.022922107649927526
SEMA3A,-0.025947303403334992,,0.06517096947042063
RLN2,-0.012563675942171485,,-0.018610486376985015
C5,0.08991042900273712,-0.05433795298413055,-0.009235874722258232
COMP,,,-0.02397838025125989
EDN2,0.06230636644823497,,
C1QA,0.08359874857000377,0.024411658378781356,-0.012775552819922665
COL9A3,0.01735789922482186,0.042092717162695636,-0.05271357181999708
HGF,0.015686630775659585,0.14689232445474498,0.03918710670050718
P4HB,0.0608312325202967,-0.0018280885538810307,0.03443595833098868
ADCYAP1,-0.018512932481003195,-0.027039529683805952,0.04927156180113226
GREM1,0.02999682209462906,-0.04865952368354145,-0.04062753995463191
EGF,-0.022867280679771895,-0.012873311459239376,0.05598887145016822
VEGFB,0.022984443602113342,0.043788683402401045,0.1413273393374441
FARP2,0.019222078037243746,0.08738676336465047,0.04539741510134866
LAMA2,-0.01194155091919792,0.005278576457516868,0.03576983388499074
NRG1,-0.025375655106811525,0.027921173314933965,
SPINK1,-0.012563675942171485,-0.025952186433938516,
EFEMP2,0.009929123942484096,0.046104694019255155,-0.0031469384609293565
SELPLG,-0.0015080153507272848,0.029374930331413692,0.002278168225502079
HLA-E,0.05603939824985638,-0.010706590072358167,0.019776256312995184
PTN,0.03234531591025185,0.12427128313409616,0.016291838413494283
CD274,0.04650194067673901,-0.012465086934310574,0.013577716296399407
CD14,0.053438406673453745,0.09896606515053517,0.014369890569197592
SFTPD,-0.021242666973711497,-0.051363128673630756,0.01553411575866234
SLIT1,-0.020210982158752607,0.035396437088264204,-0.028950128422541296
CNTF,-0.014587768490462734,,-0.020631222703343135
BST1,-0.030369228841995114,-0.03647371897075656,0.04601070055957622
AGTRAP,0.051319721469905245,0.08994662059623619,0.01131700862298237
LAMC1,0.06929070054023008,0.03623553684133804,0.014232584600010997
COL6A3,0.0058188902723061535,0.10440993755980717,-0.021917286851336124
FN1,0.03255626955890428,0.036322070072814114,0.02706294374890408
MIF,0.02662683993708342,0.06617964175410139,0.010427464041671237
JAG1,-0.017827192407533374,0.07073454672367566,-0.011138826987892248
NID2,-0.01198678817163085,-0.007794853865999835,-0.02967599129294248
EFNB1,0.05612880513802292,-0.0014166118117237682,0.04755276462622362
COL4A2,0.07634532819720277,0.013992516266812739,0.005727670118234471
SPP1,0.10460899517881123,-0.02266570286653202,0.02937790974161321
PODXL2,-0.03345010520148024,0.09920168943874486,-0.030289629531099004
FGF9,-0.0031062868323208526,,
ITIH2,-0.020446254026134057,0.007754263663566535,-0.00364856451633355
ADAM10,0.051899670333136715,0.05553889703766081,-0.05121027816291616
CFH,0.022492392415047163,0.030925666851280984,0.09057975134828684
COL4A5,0.009727176908802673,0.0713731592597025,0.00657496444436061
LTBP3,0.04364573917724643,-0.008977245374691158,-0.026521302490591092
GNB3,0.03925518144931728,0.05397867485592744,-0.03525046045661196
COL6A2,0.022303188538044246,0.015192860683905773,0.024731910739085407
PLG,0.09678786908573782,,
GDF9,0.02250169404718197,-0.03407169281395757,-0.03028839255401414
NCAM1,0.0007139624686737222,-0.02083450241836726,-0.053920098117960016
APOC2,0.05675438822966852,0.0011897672711574283,-0.01520296862112085
BST2,-0.00032441504949879427,-0.001989717218602394,-0.016218908162844586
COL5A1,0.044502657186690574,0.09759169837902985,-0.0032104387512959117
CALM3,-0.0682187040553447,0.004585331278561084,-0.018847414839541433
THBS2,-0.014112524335820957,-0.020002163208594322,0.10107155490552537
SERPINE2,-0.021973805747545122,-0.010712280854253063,-0.05131812476958382
EFNB2,-0.02887879696934351,-0.00028872240318016725,0.0459439740417142
PROK1,,,0.07661815109844379
MMP9,-0.0062697011305777,0.014488263416361391,0.05810771121456332
NPPA,0.026151956450985562,-0.006121511530032186,-0.006991241756777277
APOB,,-0.0277430668512581,-0.02263924952799969
C4B,0.038571292135550286,,0.020548958748550474
NTNG2,0.032215874236434947,0.07779641108933229,0.06115522777016429
LAMA1,-0.02429885880023951,-0.029945826700131954,-0.03729519471098257
UCN,0.05200298772581537,0.022439950540304374,0.035256685306254365
ARTN,0.14598899405408639,-0.031361306587481125,0.09474123833691872
PDGFD,0.026946393112292393,-0.003858634280845017,0.009126400785698454
EDN1,0.07514518314456618,0.017098511021238997,-0.043264155650792925
ARPC5,0.016869574049783977,-0.03094921081724512,0.002451594506173859
GSTO1,0.03618390079415462,0.030407746530145136,0.07266501164847776
SYK,0.006237756658441562,0.053852923832022406,0.037503111869101
ST6GAL1,0.0005426055143991152,-0.06046197698800801,0.028801761946022866
WNT3,0.043756607442066976,0.08327705494690962,0.07443805692011647
HSP90B1,0.03749461295266217,0.07443005582972244,-0.028217473605025436
ZP3,-0.040476311329726955,0.015843337896578165,0.026705769254240876
ANGPT4,,,0.006072634411871099
NRG2,0.03725258674162043,0.0021079695798882254,0.015255304120536677
MELTF,0.018328710750941585,0.03963120442427133,-0.0380657931896758
NLGN1,0.0335932776583141,0.07223201732843557,0.0591352622231991
SLIT3,-0.03492585724787393,-0.01954515006588016,0.006369025316323015
CCL8,-0.013611409893354097,-0.02595221506135778,
S100A4,0.0205596524269661,-0.007414435682940398,-0.01162399594048191
TNFSF13B,-0.008631288165934331,-0.030182567453434197,0.0022160464170716356
HSPG2,0.04194124334172659,-0.008431697412891325,-0.011722587122401745
FAM3C,0.02090976114604692,-0.0018515313766258813,-0.024998436782816703
FLT3LG,0.03391866804117912,0.008612275582051734,0.017664885507939883
A2M,0.03353089261404975,0.025441263407715936,0.011657584945207179
VCL,0.023397741169345773,0.007867765830399191,0.07901774659340023
FGF2,0.03665441135005649,0.032222850554483345,-0.010536105196220528
AGRP,,-0.0437384578266094,
CNTN3,-0.02007458122011327,,-0.0323499318360002
RNASE2,0.05954820433059172,0.04199025056605606,-0.01542522967492547
GAL,-0.01925827988226665,-0.0430192649979832,
PDGFC,0.03197893362809589,-0.08286320400878759,-0.0005612383150974232
COL8A2,0.05818529330163907,0.005342317237683518,0.06693900892182658
SPON2,0.015793144020642733,0.030839215104863496,0.021062150804970058
SEMA3D,-0.014744563523060491,-0.011882757985173234,-0.035100778883259305
BMP6,,,-0.02717916876280135
TIMP2,-0.00847987791956432,-0.013173630411563561,0.01723364733392441
EFNA1,0.03130778591868925,0.015286533803973797,-0.005122121035353688
S100A12,,,-0.022082779790321236
TFPI,0.015756374120336276,-0.009140395202071626,0.0059653542042734705
GPC3,,-0.024821990027574483,0.08530572292814932
NMU,0.030965503610232918,0.10911781330995454,
SCGB3A2,0.012979868182824025,,
LAMB3,-0.026425385563282007,0.055117545640247,0.012230034393042686
LGALS9,0.09114110865907153,-0.03737766482379559,0.0015272009830559579
VIM,0.04929527085090762,0.023903862883792495,0.03037470166465104
PLAU,0.03584712207242687,0.004032484930815263,0.031927184187369506
TGFB3,0.005381908899303391,0.025728453335437784,-0.009583167131404138
APLN,0.04402503569034445,-0.016092202487639713,-0.054092807562253375
SHANK2,0.0054115146356767604,,-0.021513055504666135
LTF,0.054893535872787676,0.042616893268593005,-0.03898448272077352
PYY,-0.012195422267197909,,
PENK,-0.021795864572521015,,0.01641883396985599
CTF1,-0.022229786868181615,0.03158916219741832,0.08173495934942675
COL3A1,0.020305735124784185,0.08688208571524444,0.03058787532133063
S100A10,0.037539537460424786,0.009512173306307752,-0.032924508766194245
FGF13,-0.048798638722464156,,-0.020023251808228042
SEMA4A,-0.023155827673824812,0.0441274722285665,0.006647696437878043
EFNA4,0.013910834581429304,0.01342643185536948,0.03590642124337078
HSPA8,0.004532109647626652,0.04964597747232964,-0.06420284576264929
NPB,-0.027513967057597056,0.15948100331228438,-0.049290380489595255
ULBP1,-0.013611409568450744,,
SEMA3E,0.06480870284026377,-0.010271345298942297,0.01032811366141782
ADAM9,0.03174610213561734,0.0724257158964903,-0.03552356226713616
ASIP,-0.017474659647264825,0.03696291522291005,0.005750071868356027
IBSP,0.026156572255595464,0.0606629724504096,-0.025990040455160998
FAT4,0.02721676239695011,-0.04229081721884185,0.08050883537365741
