,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,-0.02265094016884723,,,,,,,0.061737983604475646,,,-0.11924751761424894,,0.01669832422177735,-0.017644525282038397,,-0.033820212946580545,,
CCL17,,,-0.0025703302027266037,,,-0.010282751277763711,-0.043591394230032415,,-0.013611407294127655,,,,0.12431841146230183,0.08449901512976561,-0.023430314562337812,,-0.018911094489480498,
VEGFD,0.05579050014383872,0.03965772141944189,0.014219934611628567,0.030325888590212534,,-0.0241256632215523,0.024013053559854003,0.0858030013250564,-0.014587766787818512,,-0.015100644021768087,-0.04399852166175578,,0.005846495136399748,0.017672324703418146,,,
TNFSF13,0.08511889062333448,,0.09895377576076671,,0.015531871441943705,,,,,,,,-0.04071819996010209,-0.03121205062240367,-0.025125982286951575,-0.02940393190160326,0.024016227558886077,-0.046261230778936915
WNT5A,0.006691010520541536,-0.013566901347646466,-0.03513392134755155,-0.016634774138978507,0.05875096196193613,-0.019048461784269596,0.02591586667435835,0.047610269477161585,-0.018751864053158398,0.037492963964513196,0.037150838705824564,0.014670392671077245,0.08848391324900397,0.03528978905207745,-0.0045387166398630115,-0.034248736362518815,0.06835462122500897,0.14390373631008124
CXCL8,-0.04168641096859433,-0.01752626688944418,0.03696701782422436,-0.00500000713127326,0.023922419282626697,0.024103969886822656,0.06989432369207578,-0.017684751917671167,0.005127078916439688,,0.5612311185329025,-0.05629642046299952,0.11766590405718474,-0.050044968648294004,-0.03326593923036333,0.0579421963927015,-0.014486309850472563,0.07770922721583017
GRN,0.0735606665598334,-0.012710209001074866,0.03257695042271474,-0.0007947233520545978,0.006744187423639415,0.023444053423760502,-0.001747987129669545,-0.041314838536577754,0.059721793592073774,0.054588017341559394,-0.1033798744678321,-0.0044953184640014335,-0.022148756662074814,-0.015165576125300714,0.06644111689185077,-0.05890750658028861,0.1365262043496849,0.06494530543863197
MIA,0.07217809665438238,0.06710640850245952,-0.0017144247167796309,-0.012256736632320103,-0.03674888402374666,-0.038112658932361404,-0.014589904799000972,,-0.019978615137678856,-0.020194965533001152,0.09123541392326551,-0.07938984979977212,-0.026220567163917546,0.055694378353261666,-0.013741830298432733,0.02162047791034892,0.04715219057496281,0.017949323026708285
COL4A4,0.011352519132364243,0.004500984879230563,0.021629380775049358,-0.04734919179005364,-0.019336952555032354,0.03412051914478076,-0.024541879670167886,,-0.01937999787215753,,,0.020903027105357314,-0.05606952726870872,0.03850691384106204,-0.036092505593196815,-0.009534416876626563,0.09821592981148343,0.060984038417186734
TAC1,0.05151003931983456,-0.0030400329796740687,0.012950070871887775,0.1310950768115517,-0.03152774637655708,-0.03469474266496596,-0.026811204906818195,0.06755938765729154,0.07246784425025457,,,,,,,-0.00815913939667193,0.06173047988559506,0.04157332541076112
RARRES2,-0.06285891924587582,0.06854697368507262,-0.022089223312238282,-0.07993763220221436,0.015842467087635037,-0.04093825669858052,-0.04535825314093416,-0.006446701225384566,0.017669644340827854,-0.030852149587849566,0.16248405327664292,0.008391175638970867,0.07355308038648045,0.054203286400917546,-0.021737523268887365,-0.043487643671017685,-0.02376545809620114,0.10872823614984013
FGF7,,0.021567538948650523,-0.01779319485165803,-0.030400703109409264,0.029889917853248398,0.058106932127011665,0.03526621358732796,-0.011449398732197191,0.08192410407653877,0.051446598458540965,-0.01001828734416873,0.031003818192691622,0.027175091977193304,-0.013178513170500141,-0.02243050807858695,0.00849785012967477,-0.035016841984984594,0.07412203857913909
EFNA2,,,,,,,,,,,,,,-0.025193108573295906,,,,
HBEGF,0.046450251381607265,0.005408187473323386,-0.006272678388509304,-0.08480558902272055,0.05299513836472429,-0.013496764831260619,-0.001614721106983079,-0.08028249967187492,0.04447289267667595,0.10141989922517305,0.09063840185066334,-0.03729311587621226,-0.017114228083013966,-0.03290604586206188,0.044466917404892274,0.0266437839155946,0.03968975064608918,0.22500716409236465
CSF3,,,-0.03015990893821428,-0.02375021880667602,,,,,,,,,0.10547342407513888,-0.03991819815169214,,-0.01777993358893453,-0.019910465116763042,0.06738946081911783
PI3,-0.02382974406099913,,-0.01714425131275423,-0.048705625307889314,,,,,,,0.0856118412103139,,0.13238095554992554,-0.05052129740002968,0.005782902087768314,0.00800048473081962,-0.04325882609514816,0.08729287291120323
PCSK1N,-0.0004139523299816066,0.021661930404853837,-0.020756978413576196,0.0015864318528988905,0.022450793101473018,0.06839636303306701,-0.03774104980790244,0.0625960937885436,0.11562036672179224,-0.09612266543879343,-0.04782992602141988,0.040832656384385775,-0.054290292682372294,-0.0078536685438771,0.0273841614444634,0.05403295443599829,-0.05356384769426817,-0.06274217357123574
NTS,,,,-0.03688690453419333,-0.023606025555941067,-0.027007580031204435,0.031568849751298964,-0.01784761604946466,,,,,-0.03099754685403892,0.06723186465729102,,-0.03778456823631644,-0.029484683822662033,
SFRP1,-0.018413484647793108,0.003318877732331743,-0.009147133346249534,-0.018113423206612054,0.01454060668947465,-0.013683465165375257,-0.005137661922516461,-0.08204332074439274,0.061283200256907464,-0.03934712734170703,-0.05181050704334254,0.020805101650738195,-0.017402527409977175,0.1375409394686763,0.033485108048741656,-0.023633525524358674,-0.028799534468356123,0.1340161769354061
CXCL13,,0.010937807348659546,,-0.0179506337167337,,,,,,,,,0.01978305628790016,-0.023870920984260947,,0.007620611457488731,,0.17525498884731644
MICA,0.04423973189841401,0.02078155992908737,-0.04327299074133821,-0.04337481540205926,0.013691480715180279,-0.05776018623790613,-0.01811521112420913,0.0396418486285539,-0.04738965335385881,0.0940919939895591,-0.1068363518889699,0.14201352692051356,0.04001681057420801,-0.019347515992661282,0.022698795250160664,-0.056764125007799225,0.021406885147969897,0.025107404771057665
TG,0.05861519322745906,-0.0074086004119896035,-0.011881364453431317,0.005543017679447191,0.02835498291964098,-0.010686179600213763,0.0228719075177901,,-0.020446254365350018,-0.036410728347464554,-0.07220861394345963,-0.07027064235828798,-0.02819621821286832,0.0063790673951302735,,-0.030895739567520654,0.047022442102976604,-0.005695049738376615
ADA,0.02672729394573966,0.024845977665679697,0.05840281046354296,-0.045877293103961235,0.003192790596208874,-0.012317649155609196,0.059080816162810995,-0.07666670399281805,-0.062305742113542346,0.031052912909054625,-0.2886847894413958,0.05572995915579782,-0.02246080396336362,0.00938054788292242,-0.044226889996628424,-0.025689315521734264,0.07242058265498004,0.03173535401039555
LAMC3,0.07661207494440872,-0.007000048623388694,-0.05665373071037243,0.06942404110052734,0.06073498862769531,0.03928448415255569,0.04955540511084055,0.04873470561329671,0.027733885927905388,0.08872888481908031,-0.35610964064378287,-0.030268718369404188,-0.025342504848463784,-0.004786282213777559,0.010717920452054183,0.012036235566799206,0.08503647989751095,0.06295148126565565
CCL7,-0.014407911448192527,,-0.017226329974014257,-0.023799226134814555,,,,,,,,,0.011876951285645308,,,,-0.02086423742759844,0.05718073719260093
NGF,0.0746334953031771,,0.06899206766611837,-0.010819732150397308,0.07235267289679215,,,-0.017847627800935663,,,,0.037188092938566716,0.011919670567168488,0.008134537821241019,,-0.04006998129325458,0.1772405108194499,0.1190885441206453
TNFSF15,,,-0.019182360955071247,0.00314979399635046,-0.019395987987500536,,,,,0.07898457454348978,,-0.010124050201753287,-0.0034605160503217275,,,-0.023311501383909333,0.015862747758501175,0.19348036829250756
HMGB1,0.04402327671641703,-0.0204052427656615,0.01747287733531919,0.014747455836815755,0.014041192278591524,-0.05559119153035406,0.06297558990717664,-0.014743851769798706,-0.024036127950539565,-0.05129432993600557,-0.35791271885950887,0.07752719055978428,-0.05001637530888933,0.05503793800667291,-0.0909265499871977,-0.004942943848727637,-0.056395825116049646,-0.03252194862632533
ITGB3BP,-0.059473177876710345,0.03060828319165499,0.03371591889042646,0.013866748665506946,0.03598053639038237,-0.006479756161159024,0.023944906621728483,0.07343346299908937,-0.06252707731475735,0.029115232579292886,-0.028965184344608354,-0.08132260434469128,0.025755711985011993,0.010097647206357642,-0.02695230397692408,0.049251217507152695,0.004686666466350777,0.08199585150159056
AANAT,-0.02090368750064193,,-0.017453988484470027,-0.015877454337934322,,0.03363118767226284,0.03549912595542889,-0.016779394915617564,-0.01825840093990194,,0.03274204293703905,,-0.02790112641414646,0.041643424617114566,-0.028982547420431704,,-0.022075233282546285,-0.018524705099769872
RELN,0.016224204539298074,0.0941872411407753,-0.03029621527486201,-0.03110954409700086,0.009262656648930218,-0.012514681881476393,0.03736106951846687,0.023965191336045966,-0.002855477516297372,,,-0.01470101501543398,,,-0.008746915641256226,0.10727060551118463,,-0.03883323542770741
IL15,-0.03651039912481284,-0.021390544963015637,0.022807196994420575,0.07308470016720368,0.009972002121039141,-0.02805422096124561,0.021848527269569987,-0.03438472812389504,-0.016933822982195257,-0.017260117636381606,0.0040655063368266915,0.049670177984231186,0.027975373225293344,-0.0024513653963953498,-0.03609250101932406,-0.02821609031363535,0.0772490427227908,0.039273912677690315
UTS2,,,,,,,,,,0.023912852251102772,0.039383992214412786,,-0.02375985115779883,,,,,
BSG,0.08224950061066297,0.047527074400074774,0.06427035982340557,-0.025276612846766217,0.03977329724614675,0.032077261895045873,-0.021438039694610604,0.14281471669209933,-0.03610344042869814,0.07333874560191388,0.440712630257275,0.06828110418992066,0.058755087971975664,0.049276287706030576,0.05451369501487237,0.01797792757760389,0.005175558716166378,0.1557466884622117
ADAMTS3,0.007550646101390371,0.0014569554650612174,0.002780270997003421,0.04331321789708412,-0.03618463388857954,-0.033435773059697874,0.0070386279252468995,0.0565201321527192,-0.028138548534709183,0.07267164654307522,-0.3470706011236162,,0.02277132926432009,-0.009698482064372009,0.029454824704127344,0.003066346932706655,0.02094310890386771,0.09516636419496498
CD34,0.04022402671867511,-0.010535062552646903,0.049451934913766864,0.04234023414601956,0.09105644813381684,-0.0247365566829753,-0.0036978902883502123,0.059871793013463286,-0.029360487024226986,0.08194860367141203,-0.3474785679687963,-0.0012317685048030666,-0.08201420667904007,0.011006885229827458,0.07028896530758928,0.018617485912082215,0.0672782583706666,0.00032160964655019017
CCL23,,,,,,,,,,0.09090807000536356,,,,,,,,
PLAT,0.07849980245015593,-0.005309867742878524,0.010265488439285776,0.07087360554550841,0.06061969727179099,0.03598245562728184,0.07670198118994064,-0.08914079193333797,0.0044587342567598545,0.06279499190902313,-0.34640757026294094,-0.03219581466730721,-0.11599407149717543,0.00441261923968285,0.023238264325141755,0.04646610168231316,0.045336013108923226,0.11887738224417299
NTF3,,,,,,,0.025054641699097616,,,,,,-0.04077762286243942,0.07591157587028952,,0.05222136963344803,,
LTA,,-0.021931694633822038,0.0041981892466254915,,,-0.019759216727734126,,,-0.016933825072514265,,,,,,,,0.027318600605358297,
CKLF,0.009884812560719266,-0.021806383074642402,-0.008215680683813809,-0.03978233593913346,0.008775612492731772,-0.013789163561065316,0.03462634762885262,-0.05589029789557472,-0.09716976903055352,0.00976289963854184,-0.06424968556819795,-0.11708421464318565,-0.029632764709079756,0.018665044768897774,0.03331218367686584,0.016952422459545695,0.00788283684110481,-0.06176862772421796
CD24,0.001843954879736781,0.03165722282183447,-0.010106610951938237,-0.03883545724689358,-0.010789955126475162,0.007598684414448026,0.04288572702321685,0.00352282036888394,0.03857248439045977,-0.014386999586729137,-0.1975549637253247,0.03487612639799875,-0.015470994768377282,0.051821207784583385,0.08856997127302751,0.039631786946969776,-0.057647294309615404,0.09653632226322933
HSP90AA1,-0.04651660321474918,-0.007286074274300212,-0.04641213990095193,0.10696114451217861,-0.066798275802339,0.059476223054018645,-0.02185025675173862,0.10871724651136914,0.07455515479949183,-0.07965780878041426,0.220491464247597,0.011171894076092944,0.08786112655871275,-0.06779653211950633,-0.0011297405449932332,-0.014499615150702028,-0.0642739933942568,-0.02680922977351819
BMP4,0.05884686703117883,0.089693514080919,-0.016904515512843,0.06478830940303643,0.08940830101424839,-0.005507007924993766,-0.005067389185473155,0.011975486686082863,0.03316991068000785,0.14621466903740774,-0.1526289553350103,0.03331168718543652,-0.047842785757428986,-0.004299748407915823,0.0042514359149981576,0.027735011325472684,0.016131900832044348,-0.01967364911327768
SCGB3A1,-0.014407910007420633,,,-0.018908088051055275,-0.0032784673445742938,,0.05970567975680753,-0.029536430731589056,0.01676201573640442,0.03991947096272767,-0.10557928763811439,-0.047209420735228734,-0.04840710961307997,-0.03934919763800187,,-0.024594196922578363,-0.005264043123692189,-0.009395242191346052
IGFBP4,0.1185554434933407,0.04024460946983508,-0.02877657809434007,0.02412528025916177,0.03779401581360808,0.009043769547768957,0.01860443200099936,-0.06291125987199159,-0.0028671627756237344,0.09757422063646053,-0.38903226720126177,0.004875835148056406,0.020646613230266224,-0.04378546075756794,0.06194419596108688,-0.012179072771038165,0.17491804748585488,0.10566583805628658
RSPO4,,-0.025766438969597592,0.0009983161192892308,-0.004977986492526384,,0.026482778103517377,0.011607869113934738,,-0.02348988129863062,,,-0.04316611354735221,,,,0.0717851990079363,-0.02826480910993941,0.059760773880497366
LEFTY2,-0.018078550349035286,-0.022201049212414323,0.06470890558814812,0.012438007326623856,-0.022955443177326788,0.001372281291617595,-0.027151127873072292,-0.017847627800935663,0.09051087527437003,0.03030701157092343,-0.2900847138089832,,-0.009812278183047071,0.042263840209232975,0.10435090439006765,-0.03601386142808958,0.0729420560363798,0.11971813467797049
PF4,-0.014945893824842517,-0.019949857098528753,-0.015029633523390555,,,,,,,,,,,-0.023091228207586623,,,0.05491558773248052,-0.025302288506878382
ANGPTL2,0.02007833918607996,0.039804994290722866,-0.012312742771250296,0.06910452349083898,0.019570113017484132,-0.011933883940341733,0.05188726366394667,-0.04632912221949295,-0.1069546741274776,0.03794359546721829,-0.18072928039992217,-0.06264127237849627,-0.10613341760798149,0.011995667366949623,-0.01945428721172301,-0.01464821841283168,0.030120716488281213,0.24377755463064396
LRIG2,-0.0010234006980816806,-0.021447772617422693,0.0047458680292836,-0.02138422875491772,0.06606890154543348,-0.01576661089439582,0.008007734868655065,0.09731250536908358,-0.0456190411468821,-0.0015066898121314169,0.19801028130804088,-0.032031553520868825,0.01109929356361188,0.030624922911175523,0.05803510739805981,0.034329461933031845,0.04910104464697192,0.07168165257993708
ICOSLG,0.08422808434942493,-0.02437472145147592,0.0472040151439273,0.01726599158115531,-0.009583719932423415,0.04177202624412532,0.04446608362170752,0.0587637012038308,-0.03499322199505091,0.022450395956114658,0.15098579658694877,-0.07111268713149194,-0.029951015310482835,-0.002587088842830039,-0.06797972118901402,-0.03852632528143638,0.10725331070137031,0.09703340489944802
WIF1,-0.013715204676688502,,,0.04349056822247985,-0.03408871273128361,-0.017734026080531127,-0.03564604774472211,0.05598037467955147,0.10372836103323446,,,,,,,-0.030307182426723013,,0.08400759096056715
NPPC,0.020205018137908346,,0.02710628750446609,-0.018621301105148473,0.09491428683079543,0.008299977506082046,-0.047925641569896066,0.06150374285777255,-0.039180999278579084,-0.02798058351507574,0.1409509690740546,0.06016350507398326,-0.037324136694243865,-0.024544937649128573,0.05009191453763887,-0.031433669807656835,,0.014522005200931628
LYZ,0.07436525098061969,0.030496297827600872,-0.03893420749100714,-0.018672241970108437,-0.005594304897224706,-0.01896390277879738,0.06845919442639953,-0.024572560994978145,-0.029150348381091023,0.12377812253400104,0.03133662382429766,-0.01233955737915749,-0.030894459776347926,-0.01610220835505415,-0.036417775014533804,-0.04135716716904844,0.03779300210198456,0.02789088955249167
EREG,,,,-0.030710149089952746,,,,0.10086717096181239,,,,,0.12314822009390715,0.11356208402503712,,-0.011387657934825613,-0.04486887666392689,0.011764184108715485
SPTAN1,-0.026563450217600006,-0.009225615156535699,-0.012332017085875785,0.049267201043225725,-0.02689082023893159,0.004656759317908604,-0.05434149554608857,0.08818193335216908,0.06303020325230294,0.0368707245652758,-0.2372859581233421,0.044930623374006266,-0.05414985262409009,-0.0006806247384252133,0.004370649857507495,0.04543686262803208,-0.0016690979775296308,-0.14056977694805645
PTH2,,,,,,,,,,,,,,,,0.05169995584178659,,
LIPC,-0.01829770249195863,-0.030025601144888375,-0.027009370808849742,0.10295640087893108,-0.023919422480831166,0.005070313398513354,,0.03580864459075063,-0.02660145562855874,0.04597178291128806,0.07151921042363202,-0.038343686423644184,,,-0.03374993467519333,,0.01803187118660123,0.02302443257233807
COL8A1,-0.0007363339606423308,0.019406318109949295,-0.011553231923740102,0.006342571329961912,-0.04568384214276759,0.010528396767244453,0.049491162879138316,-0.07568745456075446,-0.08695347042897374,0.06320277815065767,-0.17692762773651577,0.0690911467168247,-0.03304244215149104,0.012601848313773884,0.027181882055972276,-0.05679262008976798,-0.04602724272465872,0.07502629605654196
GSTM2,0.09684072238185125,0.01930453130239903,-0.0008860328436898355,0.001660789126460378,-0.018997191779401113,0.05236564302113576,-0.04496038000977915,-0.01137661039767934,0.018711290644710613,-0.05825619747626379,0.00045285267202439615,0.05291482881065683,0.009857264683776712,-0.011577368715667943,0.043864345415296956,0.07449544108442087,0.04822272503389273,0.0742522945553788
IL4,,,,,,,,,,,-0.06346045220791258,,,,,,,
SPX,0.04357698718542401,-0.03572829085588968,0.005074200753734609,0.08514283501592947,-0.014135148006730238,-0.0024720230961106085,0.0018147212685658226,-0.024454089271350878,0.09709352178881854,0.0033177417353050954,,,-0.03206630890740199,-0.0137694635561532,-0.09099050342135247,-0.050520228895143064,-0.04270572903857262,-0.10664716619817076
MFGE8,0.05374744687772249,0.08415661933215808,0.029820701912243102,0.030418659609761416,0.07445047570306841,-0.02218511582082144,0.03335868551520576,0.012012537375247358,-0.03471060836267782,0.1302493285312551,-0.216202087917251,0.028862957269418215,0.03249411204044924,-0.04529083026506251,0.005415916193563834,0.05144658301728631,0.01730647908632539,0.11121520571596205
TGFA,0.0023993273347223173,0.0019657204277149995,0.04481570401724243,-0.024234830078088493,0.07029441075218984,0.07928401045576111,0.051190434165957775,-0.013230199074058735,-0.02087443282592059,0.05597700792682496,0.32792109976039546,-0.048450920159430366,-0.011090430782402742,0.04006680467034095,0.032158250953972296,-0.006973170881900757,-0.005730243960105066,0.08606189211277794
SLIT2,0.010966949882350734,-0.03260160840804871,0.0372551241869555,-0.00871156059143612,0.017291872042586306,-0.031410045700545966,-0.0024712632585954662,0.038823153809039,0.10005942335983414,0.013034181161030714,0.001306739514739661,-0.03594685101600621,0.007590460957152018,0.022480873349291056,-0.04087977795858554,0.02399290798775234,0.04976626040322004,0.18748404757357764
PLTP,-0.0022081362583683374,0.0027457356599799067,-0.03199089059033412,-0.047244897631885115,0.01260844841340856,0.06476354862039385,-0.02097260517360998,-0.09326996298515941,0.004958087627234029,0.07479827566265104,-0.06952584001930288,0.07586277953455485,-0.009381854568517851,0.030403266898775493,0.031547269715605654,-0.0560574274833354,0.04996425245500571,0.09602998063169989
APOD,0.09103441678497701,0.025105705871155674,0.043897403757999144,-0.014911431210892938,-0.004229360290832337,0.04261033920010875,0.012750384042004646,-0.02127271100671536,0.040943707381953465,-0.113077433609119,0.14648961178710826,-0.04589590389171772,-0.06611458811214327,0.04212139186585791,-0.021214952798894772,0.06806760916358816,0.04883090349820615,-0.12317683029400028
B2M,0.05257607282444788,-0.022796879779478956,-0.010327477924107334,0.02373523791963896,0.05701684458016893,-6.895857020718197e-05,0.02658810970096013,-0.11794526044825654,-0.07602334229084841,0.0222986610463633,-0.2923256129471669,-0.09949307074455839,-0.012866192625291975,0.08726667089261654,0.08025284003421364,-0.04272160625313759,0.14056408992846584,0.0910298914830508
OMG,-0.011822416214653788,-0.004253267179471727,-0.020668364470366657,0.0427556807403024,-0.05026200880821791,-0.027510338215473464,-0.04851647841059571,-0.01667618916993482,0.0028059853156080176,-0.05433580850644415,-0.1890642577581152,0.025059079686994393,-0.04846944258793171,0.029608946049396002,-0.021325094723453508,0.0029507698575011866,-0.008987116542484607,-0.09910719113081874
CXCL3,0.030207210598642138,-0.032463910794802806,-0.006885045483404256,-0.04162091826319161,,0.03296992603474189,0.039334996646203234,-0.025846184971827325,-0.012195420537448832,-0.028836797280127696,0.11119986244199478,,0.07087035917374228,-0.003054063267446308,-0.020409523850774543,0.014691464653771625,0.12606061211163025,0.05284847750599495
CXCL10,0.007675433924452143,-0.01444835392523846,0.03572073475881987,0.028920085737327923,0.04272333119370836,0.011270997341895744,-0.0068723807958988225,-0.0035784999083425485,-0.01937999909649619,-0.021366833905505186,-0.025050414721405807,0.008108798881857981,-0.032841762368832614,-0.03097203109234695,0.10085105759228062,0.04081939338741051,0.05712596905855716,-0.0550567098819354
RSPO3,-0.01957131507525414,,-0.01745398719481789,-0.021128249822160005,0.03428141584008031,-0.026159905015626973,0.003146439105367408,0.17583488204575873,-0.01274397941792729,,,,-0.05820807957996023,0.034509438709393346,,0.04779397068941712,0.03819819196264748,-0.01282395895596321
CORT,0.026343257966887156,-0.007381075286174063,-0.016699012693414755,0.01672788293558975,-0.01257484481488519,0.012434673336557182,0.06455663975551236,-0.03290297386793913,0.031287721090781095,,,,-0.012859270391154662,0.010396926380038168,,0.05915684441975892,,
NCAN,0.013239533615915833,0.061462872180813206,-0.04817322165554182,0.041782377039839,0.04464882164855258,0.0031241066365387854,0.057899515066429645,7.376821319690905e-05,-0.07873403547942273,-0.06522614041113174,-0.38188072149707,-0.061303955058022185,-0.13754798728883008,0.02080098631907377,0.04111177213883656,-0.007143992471471455,-0.04446694692698045,-0.1506629097984438
PRG4,0.10894180198190559,,0.04861825506251944,-0.015127751018353525,,-0.029369025453259864,,,-0.014899818597067443,,,,-0.021893852635495266,-0.023277143283646513,,0.04148365641242069,0.07520529201711239,0.06444935860905585
ZG16B,0.031224741685673917,0.10303857823212198,-0.019993265826192222,,,-0.015700491401887267,,,,,,,,,,,-0.02640060347072448,-0.01393580967422066
TGM2,0.08725000816749161,-0.005841914276202796,0.009850429253641055,-0.039072629828643034,0.04334729968859919,-0.01246914348682326,0.05369306653039209,0.03284980647698222,0.061878962293631795,0.08955541844014352,0.5301667053352364,-0.03636395591524222,0.07352317300057004,-0.018489361213358986,0.0566671369840179,-0.003778822120489848,0.12134222610964952,0.05527998725254526
VEGFC,-0.0017035244429211482,-0.008139482980313884,-0.030701937315697057,-0.02328662166936852,-0.005586479415905737,0.03670045209229594,0.01055649466103227,0.004657204651698444,-0.015205858783040213,-0.0477288435995511,-0.09219949507405754,-0.05562937115849102,0.17688129466280256,0.015140402193736588,0.08762487336339493,0.056324951394708396,0.10901919561318599,0.05418248803770663
WNT6,-0.0232468466060096,-0.02220104979506983,-0.02382623617861191,-0.0208445844859121,-0.023042179332834596,0.046322021409469866,,,-0.01327090569670572,,0.1391803179671717,,-3.941634758255116e-05,-0.04490949616435084,,0.062160501177489856,-0.005561927906254506,0.008558281640995665
NRG4,-0.01327019227004601,,-0.0209652348790006,0.012399521579237096,-0.02820788711667636,-0.030163186118932494,0.0027832233107921403,0.023618285741060955,0.0598936954865981,,,-0.034451670974941,,,-0.021616771271613985,0.04863276746264585,-0.021173123559458048,-0.0659031550851437
PMCH,-0.015294610738925676,,0.10562914264984266,,,-0.02298117085576114,,,,,,,0.0765949245518573,-0.03390309949391346,,-0.024787822134163463,0.030365338327577603,0.036504061001564884
COL9A1,0.004593433554672678,0.0428270717114028,-0.021896657668216152,-0.04542469071681085,0.08549886631140186,-0.028312071897557474,-0.02585921497886099,-0.01810547284145285,0.014703404698599657,-0.023070501715849585,-0.10888881073895477,-0.009961200799124385,-0.04058542659025527,0.03409120937899906,-0.06194793023264643,-0.04864537503055211,0.005586696373186496,0.027371264664884192
