,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CSF3,-0.03194440273848242,,-0.021098110090403254,-0.02151972508777491,0.011770172317679586,,-0.043341987563559996,,,,-0.06067253840831455,,0.1279983565568766,0.012411159935917553,-0.01645401427591763,-0.027977436900480677,-0.013006366055215525,-0.04824762419222329,
PI3,0.025747169061665215,-0.01694806573991404,0.07616581056120904,-0.037136548494315046,-0.06232033938491064,,-0.048803650048885115,,,,,,0.06762049055764899,-0.018185605783552983,-0.025799575637491204,,-0.028258512496461368,-0.009264148877635721,
PCSK1N,0.1298590577912727,0.05917253505510912,-0.042306256607749844,0.03316158290688047,0.08646721687807145,0.029639907422543882,0.1534461149789961,-0.02152393142822671,0.014428853652756889,0.14068614400736468,0.06988958093614496,0.07898730452854776,0.029458114263399643,-0.018027716775042505,0.05056009628219823,0.006679621971750043,0.06323829597451408,0.1262793359489327,0.09462866394173318
NTS,,,,,-0.05269854282941263,0.04342072144192087,-0.031048087980681458,-0.007900578808606912,-0.0008945179899227404,-0.023389137797229974,,,-0.019620630932810162,0.009778678562432818,-0.0014395707106215374,,-0.019260654563863836,,
SFRP1,-0.0030693401544627584,0.06518673301328898,,-0.01575349458789147,0.03329464073914481,-0.025777939537491135,-0.00256042567215128,0.019348345918191782,0.027534680801488316,-0.08916018838897179,0.09677684868997832,-0.045037854595887064,0.058722555252234465,0.008682522751492566,0.010772238662221089,-0.04488490306379658,-0.01881308574754851,0.0038436805984766154,-0.02143903295693911
CXCL13,,,-0.02664249897268568,,-0.029789111487453557,,,,,,0.15616930391113137,,0.09394283508177838,-0.0319128349362327,0.04361603621551961,,,0.019845662314767,
MICA,0.009670134882926118,0.050796712719257106,-0.023968294145092606,-0.018871070279926263,0.0018873509856743762,0.03129659140818689,-0.055673177178970516,0.014951060044922327,-0.012861116399934858,-0.014318824657319568,-0.06454581667674165,-0.033121660970626514,0.053001160673427694,0.03678697474135841,0.035606403626607185,-0.046540938192833364,0.048797811891547166,-0.05336140290370671,0.05572242811144242
TG,-0.0020794157473687665,0.007680027133856649,,-0.017000516553333265,-0.040667854158528305,0.007168190043848309,0.004927302995554727,-0.009013319988771414,-0.01691668969836587,,0.0890899341038752,0.023653384546913295,0.026076543701648778,-0.03491169314864763,-0.030253727463263966,,0.009570992518278289,0.08325663744346355,
ADA,0.02812823310842016,-0.011271343737363904,0.042921354034565255,0.010572550076274867,-0.01787887169138482,0.06761168528066747,-0.1353199612286015,-0.0007404957345545851,-0.0274740645112372,-0.09255727810905652,0.05431446420236327,-0.06850079625456297,0.07423589491420544,0.002333120895756681,-0.028711992364672388,-0.04979653011968208,0.03518994036703506,0.07031531570051062,0.15480746414169902
LAMC3,0.0966109758792873,0.10508366603659787,0.024403117068782648,-0.021506443018884543,0.027286701965587072,0.049187493887431585,-0.0929099333661806,-0.004152645336288114,0.0015003469055235074,0.05290660620969544,-0.008091697043220365,-0.013708968440380411,-0.011163380725103646,0.04051038350408652,0.023712693314002616,0.017283226134995562,0.0793198103907473,-0.024359885846629126,-0.0425465270390571
CCL7,,-0.028279308133878352,,-0.012291346305836438,-0.0030740043282388575,,,,,,,,0.09765503786458544,,,,-0.013629410857800766,-0.08117479515371215,
NGF,-0.018404078485155333,0.07497490401385302,,0.02689290241360334,0.0818604704282605,0.06535243129954396,,,,0.11419629297625747,0.06552906493418424,,-0.024971091248982637,-0.01531337539495501,0.017486277240660226,,0.03189244982787828,0.027902892703368168,
TNFSF15,-0.02276814197782224,,,-0.013687015273595907,-0.004314827590090836,-0.047940588669056865,,,,,0.012475922131828899,,0.06114632892966583,,-0.02282708941428619,,0.012784165100644177,-0.018007949408015013,
HMGB1,0.07303607709602006,-0.010965755826251228,-0.020371486906604182,-0.0042197246977439505,0.007471455127240081,0.0032228259019883806,-0.1931336493018616,0.05165260321502945,-0.013075001847561073,0.009915237873018637,0.022978210719322063,-0.017368639090002736,-0.060605725403210915,0.003853376257041837,0.05158293032180315,0.0017641048215284456,-0.011550694090194496,-0.0665320362167073,-0.12430751420086085
ITGB3BP,-0.038414369537485955,0.04665832226406472,-0.024799674034930868,-0.006270039798297655,0.05740507937935348,-0.011864338790769154,-0.1347816364160452,0.02200624690441271,-0.012648224842713378,0.02575274191685041,0.14042207345844246,-0.07262893338083655,0.019495187103208494,0.026040634122836522,0.029676158345016468,-0.00038915455556338084,0.01251554513505052,-0.06641238418559023,0.08135854550817297
AANAT,0.08916195899072399,0.01566054672498473,,-0.012453785408982834,-0.026348666285177888,,-0.028537647924553548,-0.02547321223034163,-0.019500139187930813,-0.021989243759381015,,0.03167736991937406,-0.018968148490565943,-0.03992514551139663,,,-0.014420485063673515,-0.034769522294923756,
RELN,-0.03173261146802316,0.015509523558019963,0.03450757672837323,-0.021616982506502198,0.11185907458564265,0.06349082472623521,0.24499659043179933,0.04164093354041036,-0.0019324173308969388,0.04159126217569675,,0.06417500639243023,,,0.025186947721262985,0.14372048260377707,,0.07520608834639628,0.0363960037699908
IL15,-0.032364520811141766,0.03908471538105746,,-0.0055503720853398485,0.034184114988538065,0.0007244240217560632,-0.07963834154118071,0.0005787272840339615,-0.014853819305703526,-0.045060872106456644,-0.022497907005272454,-0.022873928732558096,0.01718387610476734,-0.0015763659406357923,-0.020279391769256284,0.07789061279805287,0.024577123919946063,0.0915153813378555,
UTS2,,,,,,,-0.061243135096551035,,,,,,0.08970608374530847,,,,,,
BSG,-0.11664546154889945,0.07785923674937206,0.06468556475965458,0.013648269314125877,0.012271861199352835,-0.0036788480130304857,0.12298334149532039,-0.02966806393232795,-0.021384994576370813,0.11228525361406198,-0.23817027243763575,-0.06970853159251171,0.12684833826512207,0.061319868546869855,0.006028238326981347,-0.026565627976847025,0.029571158930656368,-0.05640184738242631,0.07737324801618871
ADAMTS3,-0.060365346203317995,0.0938738347357815,,0.013655848702760086,-0.026951858631204115,-0.004401466984058611,-0.17551195650379067,0.0033740683059432846,0.06696718119114643,-0.03530955857277732,0.05958897619990912,0.03716495164834245,0.03435007654610822,0.05286727104651768,-0.015727428237756195,-0.03402029435426827,0.08064656229321161,0.057194544650275896,
CD34,0.05046580533135165,0.034461343791942455,-0.004070618347507784,-0.01837183702581592,0.0168057386282491,0.008950038512744049,-0.07576291159743166,0.04397852081888369,-0.027821833425769552,0.04881820243842866,-0.06832625565311534,0.050356420782523774,-0.005092448377487575,0.08378232751212521,-0.003344094747325401,0.041767542379995276,0.027297400939923666,-0.06305229940954046,0.022673590824444874
CCL23,,,,,,,-0.044484638781042425,,,,,,,,,,,,
PLAT,-0.02524928144152886,0.07906966120491514,0.023399930732661566,0.013084112025178623,0.005244945058347607,-0.04659852576858258,-0.12871576982460564,-0.0350937089615956,0.031732771751495484,-0.008725458886208206,-0.015589150323211854,0.009300539508919983,-0.02840810592000926,-0.022605959944077984,-0.021886855729719903,-0.04160785465483741,0.011816588367522727,-0.04694447044218009,-0.060582786932179576
NTF3,,,,,,,,,-0.021823367777225246,,0.10580104786030116,,0.04651973065369726,-0.03169688717077618,0.023632281028385795,,,,
LTA,,,,0.02022864347377889,,,,0.023253274497234456,,,,-0.022873931556126534,,,,,-0.019407799676448012,,
CKLF,-0.02244492825137856,-0.00813035364863486,0.08473259019840385,-0.03356170289260395,-0.04003628456817161,0.010822415366695676,-0.18769149985836053,-0.0009388666446393303,-0.02505958082965414,-0.10437594085506444,0.1354931147289279,-0.02800448005207864,-0.037702943858976316,-0.009285891217332169,0.026426396349879394,-0.0659467037954619,0.03981345649785827,-0.06799871468716974,0.05233263046145897
APELA,,,,,,,,,,,-0.01991130029604128,,,,,,,,
CD24,-0.009261421379005045,0.00972063800094562,-0.012005843690182108,-0.007093859926629742,0.06656490374116139,-0.08115182441590559,-0.029067586928072327,0.04260324358075442,0.0022819729755458457,0.005798541200417745,0.23043417454761622,0.020340490370480604,-0.016501728922451095,0.04207209563520078,0.028037050769794365,0.12163847065533741,0.002458605450426312,0.044641275192861284,-0.015489604837260747
HSP90AA1,0.007673421433447514,-0.019085746822410616,-0.08144866625223098,0.012482490314412944,0.14877801983318478,0.016228393417766804,0.24372021426612245,-0.029479744437823717,0.08528986938200245,0.12326554506845495,0.17404084596484756,0.11488119299145075,0.010178864277142935,-0.021052891121843498,-0.08365212670887497,0.02918799207522537,-0.09113757498995066,0.08994683290528666,0.002418360420637711
BMP4,0.06921508424470982,-0.02004970759447194,0.013736192437144298,-0.036754792282992124,-0.01183241011069075,-0.045891362946064954,-0.00032658047977951715,0.022618325567030043,0.047647130251765736,0.056077682416396345,-0.00047793288717575113,-0.019490952206698827,0.02982258115245339,0.0503206283339773,0.08056044494474751,,0.05498064155331695,-0.05821821304534522,
SCGB3A1,,-0.028279305305985325,0.02760781530647621,,0.025936533752596448,0.018247559769667132,,,-0.016448558129825583,-0.011277556987309069,-0.03496272986078782,-0.015961126944771427,0.03618462935468494,0.002934241100196538,0.00610993882222809,,0.017294197171455875,-0.007757496132757281,
IGFBP4,0.017833765190009867,0.11085460015527146,0.014084757240363663,-0.024672949443727988,-0.04674257443235812,0.007256461654675934,-0.0441207639887801,-0.052259191398804826,0.04049679236679783,-0.007244342745301931,-0.056153241649821925,-0.09145074267948239,0.017587225143184743,-0.003135123994369209,0.006090623457277679,-0.054484851248575536,0.08443371445059529,0.08830276961252506,0.05505288653477133
RSPO4,-0.02248246872521877,,,-0.011663880912860225,0.006857132132159271,,,-0.02853378902511511,0.0011383342261655422,,,-0.020544741542559114,,,0.014796411134992277,,0.007023706558079602,0.0123449988654248,
LEFTY2,-0.037658280546476255,0.05145282399287917,0.017391541269068046,-0.026644792986325022,0.00424483131777527,0.004173844115527516,-0.1073046649664775,-0.015647714677015978,-0.01803604252146012,0.06745150802946141,-0.08419687959623343,-0.015921513185182996,-0.01835419747377923,-0.03411291488475774,-0.005330871073083083,-0.045816445750535645,0.05523455108597284,0.03998744371857709,
PF4,,-0.029335239762455226,,-0.010723957497880977,,,,,,,,,,-0.0271928120818897,,,-0.01940779518533921,0.028111142347869697,
ANGPTL2,-0.002877812277684077,0.03162358239234768,0.001470296733360741,0.0021642505760342164,-0.0038458291963991706,-0.03839928740698993,-0.1014962174926727,0.00698163797394203,0.019535622195901357,-0.06581569009759863,0.09003299170211315,-0.05195570408157387,0.00037050280153779706,0.02440852976465113,-0.008061624993499838,-0.01720479414921731,0.015808854100523434,-0.025817575800429045,-0.0635432027633929
LRIG2,-0.030285275677127556,0.007592558853802216,0.012857505461249629,0.03412805062691361,0.02249755668974118,-0.014906839229184746,-0.08452638789520865,0.03247442461653145,-0.032298848324472225,0.06568977933786725,0.0997035248570867,0.010138270423573799,0.020734606918195193,0.018122118586241447,-0.03875410405226176,-0.020332285046507543,0.012491204937894945,0.0264044709063892,-0.06877604347188192
ICOSLG,-0.033192082332451724,0.0549657823593276,0.05814789290674722,0.06809394927409818,-0.04092096638217604,0.002775954923709404,-0.10282389769855758,-0.03075332036862448,-0.031216287129289477,-0.03251425408899538,0.05200469847788783,-0.028743972939356707,0.1107540632682175,-0.020869618813191045,-0.02693301118079646,0.04322535741597312,0.054096623184477687,-0.0034536415538420156,0.013165988135991066
WIF1,0.16591726309249868,-0.038621334677739726,-0.046806423675331235,,0.046434475162502355,0.06285254393284648,0.32415985742741055,-0.022018849148411873,-0.030952776276749024,0.12027056838578526,,0.12320025863484305,,,-0.029677400513869027,-0.030110787112850503,,0.05216738508735482,0.2600448547408284
NPPC,0.02480220934088321,0.008389077557863004,-0.04920445329365536,-0.01663550267603905,0.07113913316476066,0.011967380618278794,-0.015252697997239962,-0.0009021571762178738,0.03933953183209031,0.05813861265532166,,-0.07882702811438926,-0.03227698707793556,0.022877491936891894,0.04095780650716617,0.03533730369629673,,0.11611734172306727,0.04102797742986259
LYZ,-0.004409747006503947,0.015499556912523816,0.021455903413163183,-0.0036124014638699597,-0.0683721693416261,-0.041594889984448775,-0.11220799158796657,0.03952114910103406,-0.006678573440330854,-0.07155206795664622,0.08747406613405419,-0.05221585809579715,0.00876978790269831,0.026037905058631176,-0.03162549797832908,0.009222009664104457,0.028183428513480102,-0.019053867029094743,0.016660608576734515
EREG,,,-0.01637231822382294,,-0.020338379192479918,,,,,-0.024060603432316707,0.07178331875526921,,0.11652093126069832,0.007848688183835658,-0.03976315348924111,,0.03133412692293599,-0.03954091819123283,
SPTAN1,0.0394916941159441,0.10914607967953227,-0.0710657151714493,0.0782176212606176,0.0783524044855776,0.0034359085830574228,0.14493685313038762,-0.0027626803244481446,-0.012879782475012347,0.12312306349865687,0.01890779511427102,0.051888647715648106,0.003061026998987514,0.028040150292095754,0.04226729065038162,-0.05094587526756052,0.0580349492732439,0.055915616384401866,0.1447386188918855
PTH2,,,,,,,,,,,,,,,-0.0033108974598400035,,,,
LIPC,-0.047153233717269136,0.04971743580465512,,0.011535394692316485,0.018981759043051067,-0.029789521143724778,-0.073366274758131,0.007145372810509739,,0.03226989001189969,-0.009495123583041018,-0.025618936968179882,,,,,0.09917802959124597,0.009493174473836592,
COL8A1,-0.014455217315944003,0.022796593529917083,-0.04581022838838886,-0.031616468261314784,-0.03350138372967692,-0.03354410572424416,-0.06078013461015225,-0.012001078036086877,0.02013365558925576,-0.04938081135169232,-0.17152830999987298,-0.053583241826945405,0.0377540726883218,-0.016981941394394344,-0.0014792655597786854,-0.030893945011361827,0.0031047096046764146,-0.08035364988740784,
GSTM2,0.03834053314657876,0.04319686746466544,-0.03387477246210742,-0.006552432202920778,-0.029583988678744285,0.02855259532372159,-0.05905926480855311,-0.027435245258483638,-0.03551457201894905,-0.038268686187835355,0.013455050366046889,-0.029469071374001312,-0.04360452029700291,0.024978702695835624,0.07579696663304546,0.027091196955550748,0.07399889078511847,-0.07608543787559108,
SPX,0.021801092671525257,0.006366324950008657,,0.14257019910872393,0.11893760760151412,0.03945444704332602,0.0970112582492882,0.02854363097017739,0.040831350146469395,0.0757992746119328,,0.12420235772403439,-0.021799783272963794,0.0016809212798527243,-0.02101192597899318,-0.016725472961552607,0.02803183069878897,0.15768842739742908,-0.08143883691858854
MFGE8,-0.07989088222786749,0.06498822942253339,-0.052287563332282516,-0.04289338825265165,0.0265199123635652,0.002901759234105174,-0.02992539105929931,-0.01010898655391217,-0.013066990727395858,0.08410833247085621,-0.12996763835343267,-0.03104237862031953,0.04146592458364453,-0.01161970843854098,0.053428384586117955,-0.005315097554100541,0.07873345150913283,-0.03574957987308709,0.13343347532252053
TGFA,-0.041867620300689745,0.018117852226284575,0.06703394200251951,-0.03651392303710622,-0.04364801705872303,-0.02828473946742992,-0.13930144474212042,-0.02831817581294631,0.003031270771418798,-0.09613307377639833,-0.022892223536581283,-0.009694687434933727,-0.007611817774149801,0.024056417286623083,0.006567908497095216,0.06855786140771074,0.012178416771960016,-0.015244426868487234,-0.09274641406969211
SLIT2,0.19247583857198344,0.010163002749827763,-0.029150888836825546,-0.0013256681404682786,0.06859635997590502,0.014106607222132011,0.19388888296111192,0.034103149971992326,-0.006951693765645274,0.14541861714346735,-0.019873663878819614,0.13510964465321587,0.03236876243953628,0.05763341126368232,0.059557935911493894,0.05028455997738314,-0.03063925120534595,-0.0536391418312595,0.23984812188779392
PLTP,0.005208846207081173,0.04695528995000311,-0.04281469703328195,0.04148000053417582,-0.10870302321285188,-0.07864252067701388,-0.22136086093255702,-0.0014287215518091639,-0.00983619397379938,-0.09364844637297866,-0.06923252639355132,-0.044463970753079306,-0.0003430866041088734,-0.015097707692719273,-0.0009823774125624512,0.02092434204077857,0.0325465952748102,-0.04951458079840067,-0.036386586092515404
APOD,0.1153067596064836,0.03216368997196088,-0.04448821086470488,0.04589994541401203,0.03584024533247651,-0.03508289189800154,-0.2501061288765124,-0.028881087397592414,-0.035756365174811164,-0.029404366788035322,-0.011166895731393922,0.03344156096036894,-0.05551574661160439,-0.016228551845873924,0.025659984981959375,-0.03751595785782463,0.022468190215325944,0.04426372939345524,-0.14466475113084015
B2M,0.06926424558730117,0.054329552540444546,0.023286914511926788,-0.007340567641346851,-0.05707942502581132,-0.08829962244948936,-0.245135697158826,0.025024190223990717,-0.01162163018686976,-0.15234884597025017,0.00548673414043086,-0.08146094397341185,0.020173756253777417,0.01887520727223989,-0.000939145557952084,-0.028020269699885966,0.03180438204833459,0.04518583085828554,-0.16566752266571808
OMG,0.09162241873076764,0.023278603599446234,0.021871446589000025,0.025429709759607084,0.11067573244101687,-0.0478420477446989,-0.0732754548441975,0.020707525079080174,0.02089404279704037,-0.02088606244450223,0.13797659111353625,0.05726872934142098,-0.02368338290546926,0.012022517946775587,-0.05423934998309049,-0.056761374408450964,0.09075892759172473,0.09029044282600403,-0.09608380014769413
CXCL3,-0.019867946270002775,-0.021199963977397554,-0.018127554987727664,-0.02227765893641321,-0.02146174727549975,,0.0028245625181942584,-0.04243516660340679,-0.0175964777832922,-0.033871189304125374,0.07691200860566112,0.10756832804956395,0.14404033552694562,0.037292798041564226,-0.0236970404592424,-0.0412685556583321,0.05059557390180316,0.004862421539860901,
CXCL10,0.09312867134243785,0.015374926925076016,,0.0048751910201411735,-0.0325691504107309,0.040507103034121444,-0.17277503052822846,-0.0018762591588394894,-0.02673033766895681,-0.06721150429857868,0.006928293044717621,-0.012651802249272375,0.058212751715290854,0.011676971025241617,-0.018055574317206707,,0.02445096651843102,0.05619198644450886,
RSPO3,,-0.01900182604849147,-0.03669167815686413,-0.012453784488789093,0.10480708340043957,0.04115356453577382,0.1679536628035389,-0.00797054416170929,-0.028174637000003246,0.12425943407363296,,0.06344244845629123,0.027865521192913016,0.015794934394336026,0.05421793413205551,-0.051730843368978124,-0.013831186919417433,-0.0016860838408172037,-0.023755153647074943
CORT,0.0453623806038181,-0.008663364697696423,-0.004929908782285833,-0.027928567981676332,0.06222716387726468,-0.01620601416704823,0.20180778386302425,0.032204187858295416,-0.027076730863745038,0.007128148285267085,,0.02011513561966079,0.011154494147033428,0.10438379194017133,-0.016890412196237884,0.013784812623232695,,,0.06980417720828057
NCAN,-0.06338471269897189,0.024791304161932315,-0.02174246282878164,0.0020494435327507543,0.13765016096264732,-0.06974675896842163,-0.09410068010301646,-0.006757642711482818,0.02543771569893478,0.09229942918749097,,-0.09854382875947258,-0.07342589866275735,0.002069664452938264,0.025687422504984795,0.04745804634824852,0.03375334058827836,0.06573262923972356,0.002525297806601887
PRG4,-0.034401375416041165,-0.024886871779850356,0.08038456237622468,-0.012291348221260304,0.06168847955117327,,0.0160707678388984,-0.004993501460667188,,,,-0.02012642916343878,0.052889219752585155,-0.0032129046146390883,0.03845693241592515,,0.054915039566545865,-0.024844332475147023,
ZG16B,,-0.0013836720120837759,,-0.014265612839477488,,,0.07372351563051179,-0.019493980112819345,,,0.011394700570663382,,,,,,0.032117908900236566,-0.02929954738451586,
TGM2,-0.002531451456987033,0.0629524926539254,0.0025583516904858702,-0.059063972799553006,0.008219707082868533,0.02029219039565118,-0.04181730846517498,-0.018591537690909713,-0.040156850444507175,0.014858743370360817,0.1106896126774442,0.021380357101909036,0.07027801879444762,0.05245614876115048,-0.022762553347248665,0.01524907852447231,0.06708963554429544,0.025177895739323355,0.041571488895722604
VEGFC,-0.02468367370737692,-0.019715169060721276,-0.011703194637898914,0.09941067274501136,-0.028896480008098482,-0.00602819087339449,-0.03205194632288372,0.014921405580030828,0.054822872169764655,0.10944286342251662,0.03801023760920567,-0.02053982319800501,0.0858104232988663,-0.005234989009381136,0.02333988901005999,,-0.005968518424330535,-0.016182189525462246,
