,UKF243,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CEL,,,-0.0072178793616303975,0.027862324134839463,0.038432277894743835,0.10969602085002446
PDCD1LG2,0.01254037047634977,-0.02021301083400499,0.0010153444303293742,0.013781620551933738,-0.04342695288301851,0.06088827723660524
SPINT1,-0.04080079332822367,-0.017343635396470946,-0.06911848781286514,-0.013784009670548941,-0.026695532361838813,0.08716307871947906
CTHRC1,-0.06145101436669225,0.023753952148009003,0.014736174256870134,-0.023221665234227095,-0.07063107030410475,-0.007591249147769137
PODXL,-8.47728441207974e-06,0.007998760340693387,-0.06003296241579541,-0.07896707300492946,-0.029685140282733342,-7.25233703901965e-05
JAM3,-0.07223228847225356,-0.020395818549563655,0.09146890996241454,-0.020880764439349258,-0.018122565624754665,-0.02653915334105936
TGFB2,-0.04832743732334135,-0.008043481055300386,-0.07697282688057915,-0.09128894108401604,-0.01238876300621367,0.09442787813672564
COL18A1,-0.008166743022146879,-0.004515492014918441,-0.003145497350509102,0.05111121724510413,-0.07206848033963047,0.030154234915380603
NODAL,,5.919329193046613e-05,-0.04012767251571625,-0.022879359307547104,0.08894005791005619,-0.031061460598519344
INHBB,-0.011774314499932874,-0.012724798759070894,0.0326816988185618,0.05164830518410851,-0.029646460617405355,0.07881602155832157
LCN1,,,-0.03275039224682774,-0.021606661004251713,-0.01942726292540596,0.03954853573311807
ARF4,0.037502864561775776,-0.02109654183854303,-0.056533037768095325,-0.044368220097048605,0.03280957175201624,-0.0021800105262175175
CXCL14,0.032585221141154405,-0.020286527663430358,-0.026540427694329776,0.009457378355477256,-0.006326199388319534,-0.037061578283366474
LIF,-0.012807770608382396,-0.02186137831451038,0.13848352534466257,0.042782001323530404,0.04207297716780828,-0.000498552226591357
IL17B,-0.03149736325697408,,0.00877370186219779,0.03795059761515001,-0.03281536538913961,-0.020058001628906582
MMP1,,,0.09459339026267183,-0.03561319745075049,0.038427197725702605,-0.04488826984796668
MATN1,-0.024816986712854382,-0.010747943523873755,-0.02683723620352808,0.03556537541817225,-0.0233647462028221,-0.018279058297817126
ADAM28,0.06380148484854871,-0.014473224252070772,-0.004368882244443789,-0.05154821656308183,0.07124844400236427,-0.034006292130351015
TCN2,-0.05612482743190809,-0.03271242973807078,-0.04139442949576364,-0.01431251399208334,0.038018482670440314,0.019948863584475333
THPO,,-0.0107479447585171,,,-0.025293140449571986,0.04467948975914136
CUBN,-0.030372808233921963,-0.019334357306750184,0.0049629888739417625,-0.03580033496606719,-0.009299220263510656,-0.012296964914151628
TIMP3,-0.05670538665377038,-0.01876147640902565,0.013564351677074425,0.04873140983006994,-0.09091798247818506,0.03235356008818028
PIGF,0.04891359299801721,0.0649536304443314,-0.05830980926128466,-0.0725912007156981,-0.005950758388399983,-0.018432798514522012
CRH,,-0.014700420131157915,0.047415553106452964,-0.03427311354516671,0.07681611137975516,0.012490692293331098
BDNF,0.03391746978207936,-0.012104946268085911,0.040893234754751075,-0.05315529774135984,-0.0388000539780608,0.0007585461113371618
CCL5,0.04852134280104077,-0.014580879565353727,0.02675563764267801,0.010215168248657728,-0.09237672755553342,-0.010469882800381297
GAD1,0.03657448033475598,0.0700770707642747,0.002727513524394199,0.0026096371725356626,-0.04606650152503744,0.029354090461186675
COL14A1,-0.07068439209506738,-0.036005438298517586,0.11289356783843256,0.01207597252524016,-0.045512190372494925,0.003890306218161434
HLA-A,-0.046617294076102996,-0.039648685145821934,0.17046312831866192,0.1295129445766458,0.0332688358021492,0.056702191910076624
FGF18,,,0.08995202692959639,0.04156243366879334,-0.019211055031681183,0.03637347883112036
ADM,0.010073826528792998,-0.05682298467389372,0.21874816583546147,0.16954675478310574,0.07001181099072966,0.029724384195764567
CCL15,,,,,-0.0166617465375605,
GNAI2,-0.0314086136793429,-0.03726430199718052,-0.04063547720284175,-0.035188239259487844,0.0034265680283099256,0.0001444049947178399
HDC,,,,,-0.05639509766924157,-0.018279050019404625
COL11A1,,-0.032384320063330016,0.0351013462612114,0.07086662586036609,-0.03936664242994108,-0.025689727412365783
NUCB2,0.015964669004491158,0.004640762231478039,0.05745799346796273,0.04448509745357464,-0.0035866494125786547,0.06179587798497258
FGF16,,,,,,-0.018011627532472888
CXCL1,-0.007279457573356388,0.008081963937186262,0.23969086165264092,0.06926288938791549,-0.0194730488198878,-0.0410302508934607
VCAN,-0.04577922201813028,-0.07553118391214592,-0.18562463342608632,-0.11290933346961951,-0.01240683917514425,0.025785065356564656
MMP7,0.00909048811352572,0.06297141059271735,0.13268096395383647,0.04327252032963149,-0.026731356827718638,-0.022396258200901163
PTPN6,0.002930385472085593,-0.012161323386249562,0.00798303578393121,-0.019911178180930265,0.022786270010694644,-0.015223001886769191
PTGS2,0.03793636354260371,0.018351598909994046,0.20750262559602609,0.11696496903932482,0.0684612605479659,0.03907395263770702
XCL1,,,,,,-0.032530881632546
CD58,-0.03606464908586973,-0.02713944187452358,-0.02504101107669823,0.007485498248164676,0.0067778733199047375,-0.03496365365579105
TNFSF14,0.05549174992015036,,0.00385033434789074,0.04856357855892322,-0.03996283787689163,0.0858304747403691
CNTN4,0.07634277040940894,0.011494525289693752,-0.009474286231101695,-0.03208156489770794,-0.028350997890445047,0.06464423966686743
INSL3,,,-0.026953411559457265,-0.021343639728936135,-0.022813710322364317,
BTLA,,,,,-0.0034016011288940167,
MFNG,-0.015809406408272955,0.01060321887353774,-0.08689339876539563,-0.0013091542020513558,0.027117186055456703,-0.0656433890222536
ICAM1,-0.04040803235497438,0.08932028831614904,0.18862614319264956,0.08651648826123923,-0.005718911349415367,0.05508888335188623
PROS1,-0.055440334319864025,0.010353044863241937,-0.008223310515199523,-0.010601593932784027,-0.004394220715675252,0.01259292786371861
CLCF1,-0.013267918821609067,-0.02147635890933192,0.07753112817916162,0.041660652610833016,0.03449366397827911,-0.00775380204787396
PSAP,0.02930507946557108,0.06669214456143073,0.10495709055440941,0.08978564947029048,-0.00035973067229787183,0.009061557608380314
EFEMP1,0.013381089735262653,-0.017168976802594247,-0.0536721129352926,0.023155799711239634,-0.021697940966513472,0.04613421946143008
C1QTNF1,0.008440384381352346,-0.040781576879843726,0.15650216166537043,0.09191708361702358,0.05256379412683982,0.055505768482336605
ALB,-0.03512575735208563,-0.0232531598176518,-0.0328918205006902,-0.03945750692631697,-0.025796843372774544,0.05110458818522816
CCL13,,,0.07723877494985625,,,
EFNA3,0.06801865248957348,0.07172973142026674,0.05965270607896681,0.057992132371310325,0.027676145159946743,0.10956964051916118
DRAXIN,-0.03701188260647688,0.013659714422031025,0.06905218397026229,0.005815716957895215,-0.025325250600620956,0.031188966219700187
RAET1L,,,,-0.021606646844150843,,
NPTX2,0.02977096133658741,-0.0487946001411433,-0.001968323698182263,0.05288605720783578,-0.015514342692433685,0.08559967904702127
FGF11,0.04873526201761451,-0.024570965875978668,0.04659245922369708,0.04645736115290691,0.009780727827317887,0.055610724096853255
CD59,-0.0313180654050059,0.03658214614761946,-0.03101049065883555,-0.01814206141294742,-0.06773967464323848,0.0336978133835155
COL9A2,-0.0757145203889052,-0.04943260436653407,-0.06117211638580392,-0.12121210341521022,-0.05845019734867479,-0.03392613551129909
DLL3,0.0379094977169262,0.02081533071713375,-0.09754371821150765,-0.10073524744107097,-0.03393078640598381,-0.023624269117550792
FGF5,,,,,-0.024944717288965936,-0.03089706810983113
LIN7C,0.0014362579615376252,-0.04693389131255101,-0.04188370296979593,-0.0353500208663668,0.04379864932427239,-0.005820232380602007
GDF7,-0.02481700360163463,,,-0.018522269960809357,-0.032542666536570154,0.08153755432920905
PSPN,-0.0010272557316652628,-0.022039342299336656,-0.06700113345104353,0.051293512123029995,-0.02341445195181675,0.02283074462774396
ANGPT1,-0.03134611223352767,-0.017033534649729464,0.05439083632965571,0.06998916841387737,0.0028491107543211322,-0.03721180404727713
PNOC,0.08299717751939327,-0.021266582863011436,,-0.019696663350100133,-0.02354586693851304,0.0710134517012538
L1CAM,0.050689677526557494,0.09427450653795462,0.06729889864348548,0.12234599778369895,0.03119476828843942,0.0309519142189418
APOA1,-0.01910619543749259,-0.011560966398124609,-0.0007760431650162779,0.028956380673426086,-0.02356709050309689,0.021445105421861173
PSEN1,0.08205126013820677,0.010238429777648404,-0.01653933798748408,-0.010939998734897744,0.06323567720959884,0.058948792401035885
CALM2,0.04261572822640996,0.05510569763076042,-0.09557089103068366,-0.07884574790301568,0.0032678860527610735,-0.017455117524551464
CLEC2B,-0.04040677866832866,0.04322876066043506,0.08888265182992296,0.08641275397404945,0.016710262093462498,0.0027538121482600735
NTNG1,0.17753659063987315,0.050027026923166865,0.03415579355495095,-0.08782285950343464,-0.011086480012366751,0.004781659501175155
LRIG1,-0.061168070524946626,-0.03367781456304712,-0.1513102789020957,-0.1356785990647429,-0.07117707244264777,0.053993926862555844
CPAMD8,,-0.0028337677842404096,,-0.0013727908657123172,-0.02390438547178738,0.03039050681920626
GHRL,,-0.013717287222887967,,,-0.03281536126831111,-0.017465319118575642
NPY,0.04803762267826434,0.00353204523140459,0.15797475236183928,0.047106574062520695,-0.02880813642130461,0.03148619161395001
MMP2,0.03277237569399733,-0.04445465951771715,-0.04514548174901164,-0.06998018916115484,-0.05714183056855827,0.008042870784592432
PPY,,,0.04894396115207742,0.03197675016352879,-0.013014811358301858,-0.03546760393238418
ALKAL2,-0.032437867352493106,0.0272350660247024,0.04952187908483992,-0.011882754610151097,-0.04286973887972868,0.031699002908108856
CSF1,-0.05037418490567665,-0.03350484566170755,0.07444810468033028,-0.02988280671330915,-0.00877354468984104,0.0482419836749686
SEMA4C,0.04033994628521746,-0.011052360591614104,-0.02155271799918321,-0.00039233378948657353,-0.004860976628836919,0.0076798294715526355
BMP8A,,,,,-0.020476533058235515,
ICAM2,-0.02574931865573389,-0.03512213483911614,-0.051347577310521565,-0.0688996159669644,-0.02068582171604086,0.002124364746243013
SYTL3,-0.0005835129823020985,0.007140116925514844,0.032460815926929884,0.10451376954107455,-0.011345122128592029,0.008488655575599776
IL1A,-0.07516942669727276,-0.02065752403462189,0.09096845312067589,0.10363766360729007,0.048459005162011744,-0.03139445995285425
HLA-G,0.040159939165741086,,0.10981459322254497,0.12653381057808843,,
PGF,-0.026123823079994755,-0.025073464867126225,-0.04856538739414276,-0.030899894296860433,-0.04988824170065747,0.04686971052042978
LGALS8,0.0784352522580422,0.059870416207271134,0.08353354974225209,0.012516888097937138,0.019907048536429457,0.03933025624050754
DKK3,-0.025059089528774062,0.07756923977746996,-0.07261515613135969,-0.0617906051639804,-0.0839965803173802,0.02793892926167953
COL16A1,-0.014009581556606511,-0.08719033811426034,0.05954765290136238,-0.013030315759603367,-0.0402680415603077,0.013937777615783633
TPH1,0.0038613677594095505,-0.012934680996727087,0.04222090212548572,0.02561560377826162,0.008491940141397545,0.014617550218027138
TNC,-0.08041268698913832,-0.09284431587680826,0.13673366469725062,0.028387797131175785,-0.004533177579884066,0.013788948890972864
TNFSF9,0.04308959848490855,0.009989026912949193,-0.0484240590133332,0.01108404525953009,0.00777332183693157,0.03207632335461833
C4A,,-0.011370075957601177,0.030480620312538162,,-0.027574781113475853,
CNTN2,0.021358579460593604,0.012643772198052478,-0.039370002771116304,-0.10357174961199747,-0.0025696473215081955,0.0673110905415677
F7,,,-0.036576812174189156,,,0.018054743065522107
LUM,-0.059098517046004266,-0.008615569187614405,-0.062416041939054964,-0.06400905082921761,-0.0419773736843683,0.0017664725098309804
BTC,,,-0.026462037702821795,0.019931011248161518,-0.01866115290377492,0.0396181936348375
APOC1,0.04737627328586592,-0.008233555501633636,-0.12508015956486151,-0.09308916563855531,-0.0019348823413998196,-0.01064287873441822
PKM,-0.004704968062629209,-0.011720893749729474,0.19819061442241323,0.11912197590443196,0.04415099054464412,0.07907048955046721
TNF,-0.055953907165037835,-0.02700906753595498,-0.025684019337497813,-0.021606652737368632,-0.026997512178397246,-0.019060303528236188
GNAS,0.01761898453157359,-0.08288566798014965,0.05625792369248825,-0.0011232607203783315,0.013718474247835899,-0.013071922045949567
BMP8B,-0.056949981660892775,-0.030271795777258272,0.03365580949955588,0.022576597978258492,0.04178731163716367,-0.009579361541419258
LIPH,-0.03395410344972571,,0.040848108374661726,-0.024089558954358714,-0.0005055152720365444,0.0018425564118545533
CCL28,-0.024816981817562207,0.1865494198221102,,,-0.01590007219652142,-0.028837398230416075
PTPN11,0.01925093282286698,-0.017801786830654972,-0.059631389204040076,0.0015413597606515833,-0.04455776978322594,0.059737508668908715
ADAM12,-0.03276100553310798,0.009006587156536803,-0.022847277241818047,-0.058515647748067154,0.015710275220323446,-0.004882065905937195
EPO,-0.01815874720360068,-0.012934682896228799,0.0337737982283213,0.043603250122255605,-0.01690840535904435,
EDN3,0.036911854145720756,-0.01306814957398763,-0.007757700799306484,0.027582711874352094,0.024638537835482106,-0.030393011588271544
CCL22,,,0.03845949138967509,0.06518262222645083,-0.026127917141659907,
CCL2,-0.09984530435705072,-0.020339946950808697,0.09958093395664432,-0.008596057175071085,0.01595114664789111,0.05692536782915766
DSCAM,-0.0003355715257284033,-0.028283867214829533,-0.06481216825212703,-0.015092373599490904,0.05373922169754945,0.05235014318785706
ANG,0.07940018169596463,-0.004103616711021416,0.048735876314734805,0.10138662989173003,-0.025716467246657982,-0.018367668783879264
FBLN2,-0.0006080668297896507,0.07729812275532216,-0.04385698320576078,0.012547505593507213,-0.04254008830498357,0.0319605969475822
VTN,0.021825710502992958,-0.010747942735074064,-0.032370488138169194,-0.017592746320813583,0.06426571084040845,0.03771296518619214
VEGFA,0.00426563525626825,-0.0706415506729539,0.2071388264534467,0.16934034628397573,0.10876350606616288,0.006057092387717306
F10,,,,0.037430710194161505,-0.029851700616828312,0.07718466997821696
SERPINA1,-0.01761571716474053,-0.01792249559518082,0.06794271916971174,-0.03127405785043648,0.033955793294845264,-0.013355114594125174
VWF,0.00696251565365031,-0.00332559017656888,-0.0834513450163953,-0.032654426785533736,-0.04926230477138957,0.027928418823507693
GDNF,,0.08972921294298251,0.014736963669718618,-0.05485089131118579,,
VASP,-0.011640737182996104,-0.025328707486653442,0.017185648971739895,0.01411556964714355,0.002697168315770626,-0.01413570613923646
