,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.027955744609124544,,0.03230753870474089,-0.028223611037140883,,0.06791604789823795,-0.029329349484571172,,-0.12276170496360482,0.016019473843267927,,,,-0.030603763079665492,0.17749758826695833,0.025273139548826314,0.025123883631464693,0.04035506220208715,,0.024289931024657953,,
PDAP1,-0.03404952777389748,-0.14028387252706231,0.013492939263856593,-0.04117795939488606,0.02922652341037394,0.0053214006415089506,-0.14884814020393083,-0.1458564567051425,-0.3395820559836225,-0.0037988169669208685,-0.02478206614351845,0.018815036144642763,-0.2338249573350864,-0.05434462466325668,-0.0732304889307455,-0.06872124675579373,0.02163337753663578,-0.02322446388181423,-0.041067873143425686,0.010782514562402968,-0.07668331474095379,-0.003427487474892367
QDPR,-0.06252708064993523,0.20361494011370324,0.10495680859635069,0.09520145043163616,0.011458457699757875,0.03671779162455098,0.3084700695785799,0.2522526662783673,0.24577949635606483,0.1405029882290039,0.10712603229922767,-0.4918026276133917,0.11054349939788884,-0.024829590637363327,0.11229955509277786,0.18605743823379028,0.014209111284949023,0.026776542671509182,-0.13091512500882319,0.06193175052871418,0.31178540957409734,-0.19032350434510595
POMC,-0.02289950541150426,0.21135088101994176,0.010001357917200044,-0.043282890282682646,,0.009095587493748211,0.11368761880954478,0.060547926250133006,0.020842607292571785,-0.004866574723048684,0.01180867803333256,-0.09396276092377763,0.12000710864158143,-0.013483932123615807,0.020291732367136932,0.014227643748034976,-0.04803405767839885,-0.018677038705111167,,0.10806442830418768,0.09741781576358995,-0.027759375418229933
CCL18,,-0.009888843503046274,-0.047668702092218365,,,,,,,,,-0.25698524927061295,,,0.006530188005247608,-0.07417605909306789,,-0.14218583812044883,,,,
CCL17,,,,,,0.013288831341197146,,,,0.02758119724904816,-0.003111193793968441,,0.04764294300357099,,-0.05743569947736994,-0.04607639596439293,0.0008916604089304882,,,-0.02039899633746261,,
VEGFD,,-0.007261674644962075,-0.04711226309057254,-0.02408203338236824,,0.0362738737187782,0.041379105784407275,,-0.11213541785879283,0.0539004571425102,-0.004930691427005716,0.0807138830372462,-0.02987920660024527,-0.04160514526121065,,-0.04506045127759966,-0.01676354353517676,,,,,
TNFSF13,,,-0.030290012901253792,,,-0.03359013977650637,,-0.03571519341362691,,,,,,,0.09186154206277425,0.09583769152375096,-0.018059166597099652,-0.016352992654027943,,0.04491280045822602,0.057843207308306256,
WNT5A,0.01689353018073928,-0.0696855920389877,-0.10611530953511908,-0.0368440145442028,-0.035022781416307124,0.03324189825609494,-0.05770041792052816,-0.21807330968001135,-0.3807453207888698,0.034402666451423765,0.034258747137767644,0.025867072140204936,-0.13588078212423813,0.019424359535226546,0.08212922962162184,0.02135677876652963,-0.030838169021050667,0.0073927467807348105,0.11230951047931109,0.04687321494497168,-0.20066260869566407,0.09933610346038424
CXCL8,,-0.22245476446527665,-0.10963551053987718,0.014930357485696457,0.035582810601352516,-0.06476820142025948,-0.21333851672610116,-0.04238497528239376,-0.14274867758492712,-0.1634550878922598,0.002226640172096875,-0.22899839786778886,-0.14348298854549552,-0.06859920148446712,-0.19405515838161175,-0.2415782647071143,0.0066608448490361565,-0.08809330836932776,0.04328496340904334,-0.02667857095085629,-0.20297577399656302,0.014935593028783258
GRN,-0.06291641510495606,-0.10481008673921403,-0.13353082439918718,0.011066190635288346,-0.026664217894702514,0.048069605061124336,-0.1189818476911381,-0.14300551795040342,-0.47215399477520975,-0.014041001011103638,-0.02846627575559311,-0.44710211807442657,0.0494441525755771,-0.1095865034046996,-0.0633643534444138,-0.022558026727792023,-0.045933318654353454,-0.13917744795374307,-0.029958104496496697,-0.09688720133803455,0.07647205601597248,0.007222555511627169
MIA,-0.0297721342210341,0.003451964210402175,-0.029306433527638818,-0.03595086588287607,-0.012251047772538774,-0.042843209736816074,-0.14455298172738174,-0.02583603981864641,-0.15732017137034962,-0.08828245869071204,0.020827893301819486,,-0.03432510727749213,0.005717731799438341,0.1512524292754869,0.17295025852239562,0.015138354513291291,-0.19598830153454636,,0.08141923567057056,-0.030659993979570827,
COL4A4,-0.026342269840097257,0.01686077603907305,0.029508062199177763,0.0034974593917776074,-0.020114441466016934,0.06082363839502483,-0.040520004427575924,-0.017319118345328018,-0.027926933399035993,0.0737107271384314,0.012287847934403252,,-0.06102035559617784,-0.03257764812088716,0.018125168920636394,0.11259059505258122,0.10327155153354278,0.025418755281334537,,-0.015057106535282484,-0.05002616827238996,
TAC1,-0.02274566836219789,0.38932057926578534,0.09132987811437453,0.10259764159116655,-0.015675143208864425,0.1669325512968301,0.35223231446686426,0.31623918964631,0.4618441781814312,0.31555884023698016,0.0899355249641079,0.4052968269978773,0.4638775850124676,,,,,0.07802483150098954,0.14063382312229863,-0.026816554942847855,0.1732773585022193,0.15453267959149763
RARRES2,0.09020699455786298,0.08955371373621775,0.06048926698634746,-0.04785006246763869,-0.0042791434664805,0.06422425783709597,-0.35694745965562874,-0.1681748139963917,-0.5129433769228188,0.20183205041127414,-0.03316012092432471,-0.1949539281676696,-0.23978230599395906,-0.014769186302060236,-0.10207996918763333,-0.13031647678734803,-0.03898429629872002,-0.04965601766234447,-0.06364984233807595,0.033407758778113784,-0.2100981094203379,0.03970335255160263
FGF7,-0.017843997697795908,-0.07278944634595162,,0.06763908629651941,-0.0030530109623151174,-0.012041278158143421,0.07423795399335131,-0.04266510793621504,-0.09486133045003187,-0.006824064939475429,0.023909205965109932,0.07570823730563697,-0.022390485058519483,-0.1282670794604918,0.10131586681203643,0.15030204037200653,-0.03700220431430876,0.04655392265397619,0.03676472290394393,0.040974913260639574,0.08287086736022659,0.019042772417968253
EFNA2,,,,,,,,,,,,,,,,0.028351768598490278,,,,,,
HBEGF,-0.004382839889940035,-0.06948223283612033,-0.1286621819418676,-0.07880644175581088,0.04394434781663167,-0.00021445940403949496,-0.21838664752082312,-0.15591191405463767,-0.17606199205227477,-0.2503184934449116,-0.007352407441177584,-0.24253258908835915,-0.10786873990123373,0.0071815950712502555,-0.005972068753008066,0.07619976232499945,0.059093827709012815,-0.06814183791390732,0.11493007079780786,-0.061863918421410403,-0.19481651865702387,-0.029302351273059104
CSF3,,-0.05972262064608684,,,-0.03172938147524692,-0.022895724878573342,-0.10135525934342982,,-0.04644814192982294,,,,,,-0.1255566919312784,-0.14236563105852096,,-0.05970548415069484,-0.06006002074469154,-0.021476996226736305,-0.05225092638605751,
PI3,,-0.06126719859218347,-0.039985505889497744,,0.04567394132120636,-0.07509122046455982,-0.11930841177100968,,-0.08248407104183873,,,,,,-0.22439791982183474,-0.2740947462017439,-0.0263342166645669,-0.1987387674851909,,-0.04666237776817859,-0.11357491860135348,
PCSK1N,0.0968750263296228,0.40119669303927535,0.07617200520508911,0.09176163233555486,-0.005509215647614697,0.05179839737744381,0.10406996315030205,0.20957940047503484,0.23519067696594684,-0.16062131486023795,0.10585377910043901,0.6787576105584732,0.46886485077775564,0.07179219816128218,0.20634617322082052,0.09268102302644601,0.040268455780046244,0.16779777235522308,0.29640984286010935,0.08152078428098848,0.29839011879890187,0.1619031337074676
NTS,,,,,,,-0.12786568878124843,-0.033294449077722464,-0.07040586484308096,-0.03044088240206692,-0.017743723231183783,-0.10521417985108966,,,0.10586271757558731,0.03247605417468683,,0.11168995267202826,,-0.03180450278244305,,
SFRP1,-0.03309552201773469,0.1402388061776062,0.025951698360663352,-0.00481432220405728,,0.04018025015134339,0.07345172456206928,-0.0794589068100694,-0.053725530727960526,0.04528686377240742,0.043860163580319925,-0.21787298700951077,0.04044084666114829,0.018692651242965326,0.17343885147867494,0.11283096488121207,0.018959103909283126,0.0858689510491668,-0.1663618101157498,-0.031065446712638327,0.04468162480293553,0.03283614414273961
CXCL13,,,,0.08101883095622164,-0.023039285260041533,,-0.008977117076708487,,,,,,,,-0.015179964288476303,-0.053474152641992956,,0.01634825296165099,,,-0.10833928821582996,
MICA,-0.003524673475571648,-0.11251828645588852,-0.016963593080748122,-0.005459223940605577,0.029379406498189427,-0.008939123764542775,-0.04415153936672642,0.0027872857606998317,-0.1899202998633355,-0.04827398515445262,-0.03489576199599954,-0.08602243123274778,-0.2064811222273303,-0.014701757228484316,0.028312860141339893,0.005540082999250388,-0.03929821622562856,0.015779665710130994,0.07456840880628052,0.005800310874201865,-0.07667620938619926,-0.0593171392871038
TG,0.10128731098409703,-0.006114280035361734,0.023795454391454997,0.0428106476876228,,0.03177145582468667,0.05080689579527509,0.04074982656121872,-0.028440134429631416,0.005447983645721416,-0.04379880716931479,,-0.068767999357027,-0.002240374644547164,0.07446250213298518,-0.019542463536264064,,-0.057025684003948154,,0.032263471111739855,-0.03468683890017779,
ADA,-0.05136990757012327,0.014593772921104347,-0.049799350744256725,-0.06024559046341417,0.019153196108045275,-0.002383505320595651,0.021254548529772137,0.007807706094630369,-0.33207817193700284,-0.009069483444889592,0.01930402849735798,-0.3318460210227105,-0.12810981448754666,0.04332400911502786,0.028920192545363998,0.009729278411413128,-0.009095044117503701,-0.031230029377529053,-0.05126029980762061,0.007930506307895765,-0.002437111575311862,0.05317277956708158
LAMC3,-0.08311008542847298,0.030750731505034906,-0.0563074366769204,-0.05658961655905941,-0.0010959991460174545,-0.017947199800184267,0.10961653943176936,-0.06831536879033602,-0.2678561588307469,-0.0781638470306622,0.034048051198251834,-0.11988207197309429,0.04961487438670572,-0.04741895725536775,0.06824334757301258,0.06710597689152799,-0.009380035478505744,0.031277300682584205,0.09378481888247757,-0.0024900591350492654,-0.06346261931579332,0.0693049131002206
CCL7,,,-0.035285985912435175,,,-0.033152015307836624,-0.08492933957398874,,,,,,,,-0.0590012254589812,,,,,-0.022505810179642476,-0.1234236231294019,
NGF,,-0.05073261162441589,-0.011091652576214582,,,0.022654164094571237,0.01248839726147467,-0.004344885737685735,,,,0.1219409207896868,,0.04308519530833052,0.0831750737242063,0.13072019964981288,,-0.0459930883478192,,-0.0427837262930696,-0.01920261349917669,
TNFSF15,,0.03373692570370991,,,,-0.03691639048957436,0.007685965940419708,-0.028793042890399377,,,,,,0.03998938048049283,0.028218001091549868,,,0.003961763176226021,,0.0028676296790333573,-0.0544143475893037,
HMGB1,-0.04693146367080802,0.12547945879111086,0.07108515201889896,0.003248898372563743,0.016707582040937703,0.07013186920932839,0.034438702373070514,-0.17867774775752715,-0.45188478035109714,0.11328376903986269,-0.07528125899691374,-0.2879946436148606,0.03543567884707708,0.04320707225106311,-0.16210606721327878,-0.03141830420928852,0.04576901579442664,-0.04132466147063901,-0.04863963808155343,0.06847077208253476,0.0972746635139029,-0.09918065425850363
ITGB3BP,-0.015521471444973726,-0.2933703935187791,0.0685379699588471,-0.0445261088810911,0.022815813811596326,-0.021809461150701356,0.05689481852379828,-0.1913942761239619,-0.31061878950421123,-0.06292942974092056,-0.06002717966865869,-0.061085469879948354,-0.24953253617390786,0.029058225999463585,0.001995989380579511,-0.009551043185334477,-0.01412649945817208,-0.07234214777378185,-0.07258605203201146,0.032980494827960546,-0.0959688311010603,0.07714142828355715
AANAT,,0.023621435903975783,-0.013141847768027227,,,-0.033590143361518054,0.01108660575472475,,-0.025175272640177992,-0.022030516950532583,-0.010127453508470724,-0.03589011655106717,-0.04240813943102256,,-0.005159802463157728,0.10015874336392162,-0.03833823229340994,,,-0.023812085711368305,-0.04635221977515879,
RELN,0.0001382400603772215,0.11059472383408163,-0.023080359368920163,-0.025739039511652177,-0.0048232427915917,-0.024830174442185042,0.10191008021003357,0.05023754021605531,0.22007978515605028,0.0763503337499949,-0.02557705547499855,0.0767192979066811,0.09083188230112842,0.049227265275033544,,,-0.04794432344478333,0.009254933072356452,0.0030555993649144016,,0.1444210482194261,0.05470779162742591
IL15,0.0764105172901451,-0.036960812311548887,-0.03632595153692646,-0.008185149549510263,,0.00022356954405957613,-0.07768466932573376,0.05901603011138922,-0.1541453919287998,-0.028647234790556957,-0.0025655447542195214,-0.09365859137546408,-0.02918092342141428,-0.028311542590946932,-0.04511733131704461,0.02567370930738532,-0.0019482581066408357,0.07061761709114367,-0.01537713041783635,0.058807948897275475,0.011348060956799647,
UTS2,,,,,,,,,-0.20645346552672253,,,,,,0.02217860659748676,,,,,,,
BSG,0.023775298785953063,-0.11693860160995685,0.1324922529169873,-0.021320559209987072,0.06475490498199504,0.00469075193231619,-0.05257169368133351,-0.024155011588409162,0.2551850938899332,-0.2004506791800243,-0.0037776027801919377,0.41834803129366704,-0.33440295054739366,0.055811615028077965,-0.014545263502112904,-0.04025789788591134,0.007926176337065724,-0.21029997411443105,-0.0855695016042037,0.04123130656620628,-0.11316050909091926,0.14778273098444952
ADAMTS3,0.13794996031003368,-0.07844777961133056,0.02404469708178603,-0.041370812879629563,,0.03629039212018874,0.023747900860317,0.02900949544055523,-0.437774450618562,0.004187291563761574,-0.02427779521804022,0.12352886189059858,0.019743013150816693,,0.12901974913496878,0.14256499041695322,0.05554252711768661,0.17929628218369165,-0.0044675903801348876,0.07381366777332682,-0.052005899830456476,
CD34,0.04844462936043283,0.1682789516656687,-0.016215738803347896,-0.03764517174816817,0.034885152241674613,-0.02671271126562591,0.11614946633506631,-0.03261516010566083,-0.27364705086900576,0.01653085693386069,0.008569509754597188,0.003048966969318964,0.10824384138394713,0.00557987375932546,0.06242301382651038,0.014791131920962012,-0.0610499558776975,-0.0013159186795987676,-0.1220565383804313,-0.03817150613142608,-0.08789730079947519,-0.13200862933114674
CCL23,,,,,,,,,-0.05127116729692438,,,,,,,,,,,,,
PLAT,-0.039517485191954756,-0.029573762687489784,-0.03681456856262215,-0.060792934108007235,-0.058693609039589666,0.014902274095221837,-0.060546603373755496,-0.2511219858739328,-0.43206731397673137,-0.28743690797044946,0.038829032097733585,-0.030410102304630066,-0.18177370119118022,-0.026795758647690023,0.2274149297377759,0.2421919808146886,0.01260248671355065,-0.06146125252282074,0.09180106516904561,-0.039467128071088986,-0.044589228582016395,0.03210998012397373
NTF3,,,,,,,,,,,-0.02329613999600043,,,,0.18399834068274126,0.21853831342392133,,0.15813630763053318,,,,
LTA,,,,-0.0029855907132112923,,0.005660600980100946,,,,-0.03508963708411984,,,-0.04299476170156852,,,,,,,0.007940990116328995,,
CKLF,-0.006905339922932117,-0.011183155883495796,0.021550051370397408,-0.04127294133938829,0.06060971234277466,-0.0037510355301061927,-0.09324098732913802,-0.25745668498936863,-0.5077061209524801,0.01406259085691151,-0.045750637446370306,-0.2943322064483671,-0.275487452051555,-0.024102832870445925,0.10139364115423281,0.1104903116181675,0.03856037700162291,-0.04726532076408214,-0.0706077104144067,0.07511490688536789,-0.10967858994230019,0.07070746658817624
CD24,-0.0341634056232548,-0.12120182379657128,0.021589392415540677,-0.0750875986393513,0.02311040843968609,-0.08335113831327623,0.08104955539750847,-0.05845915734057287,-0.09084160994798945,0.18978270168201153,-0.19163661734690057,-0.10294236108349121,-0.01750812738607746,0.02872802082417751,0.15433683161825304,0.14137571455754502,0.007013037091581241,0.28456415037501737,0.28416188075027876,0.012732930058870833,0.11142270314209206,0.053441689550393905
HSP90AA1,0.036811272714603334,0.1389061502167441,0.004107480864610338,-0.011908517326692562,-0.09163863001129087,0.08121044315653139,0.32045002576138043,0.4056890406012327,0.5813562548645098,0.016074878365493508,0.041553911569316315,0.6900123918944496,0.5213771288246535,0.06930769367134922,-0.20316396532631878,-0.24915568897948084,-0.0040515302540462044,-0.005851888721783526,0.24610214375716424,-0.05097072069102181,0.20159069094521842,0.09433956232976999
BMP4,0.042186374767582746,0.1773875130701445,-0.011569619344581962,-0.029918685237801706,0.0035305265647661626,0.007648833710453789,-0.02488403075343799,-0.1687928662085979,0.053147087611000475,0.08447758228204146,-0.03887623223623825,0.08125376804427968,0.04570588980639221,0.014908684588168393,0.007874743302022664,0.0782634187887146,0.04218239328501864,-0.0039070619433231,,-0.03262098122937827,0.017208740684621023,
SCGB3A1,,,-0.027667451292528566,,-0.03391557106587902,,-0.011880717958331797,-0.047854215071707666,,,0.025701473148803985,-0.03055709230488453,0.096909260066574,-0.04464138187383865,0.07961084294617221,0.01663577284745985,,-0.06597047109740349,,0.02653322068922471,-0.011704118117781602,
IGFBP4,0.018274870415530418,-0.03436838887657104,-0.09079215924533837,0.03356183030140889,0.03490254170944035,-0.07069733091057319,-0.09121939275063982,-0.20682723937690745,-0.27759983938934457,-0.15562838397100706,-0.01664915161797949,-0.26911501119327524,-0.11839740226233965,-0.004303033294438057,-0.02383156858011359,-0.058141501351682626,-0.044762517402169105,-0.17760456841481273,-0.05879300797641149,-0.03460545282848261,-0.018243686172994787,0.11844094483597745
RSPO4,,-0.024940055317444056,,-0.0006950638111586813,,0.012780772304210935,-0.034874933617217815,,,0.012679789795876431,0.0054913988365324126,,-0.045896599500670834,-0.040818017439448545,,,,0.08415069391284631,,0.05229561956822075,-0.04305284869536609,
LEFTY2,-0.026081810607963975,-0.009155834210460654,-0.06187964618525347,0.06708478759526328,0.03289639588768918,-0.00406342407901244,-0.02034143171190246,-0.11649554065096447,-0.33729063431850936,-0.07091779399320373,-0.02222139664793451,-0.042457065275753506,0.04516896922845589,,0.055312545936574906,-0.013184361226903826,0.0052560920474384225,0.007839637506052556,-0.012091519507452585,-0.006041343690435892,0.03192165848404119,
PF4,,,-0.013023613627796464,0.054404541566060394,,-0.017741843549289794,,,,,,,,,,-0.006478771381395998,,,,-0.0184237727069804,-0.0011584368873551523,
ANGPTL2,-0.050906899373227704,-0.04103361635552523,-0.010753659557107555,-0.06014040736892044,-0.021906994772278376,0.02838460465635086,-0.06520190946463239,-0.3097169198218587,-0.39104862652284955,0.026037421352200732,-0.011287016578643642,-0.36073494900916797,-0.3966597601111812,-0.09081349077014554,0.17479758782582888,0.1689538157257168,0.0225888654110444,-0.025654589300570758,-0.018437865092173343,-0.04970617264382376,-0.01847832680904883,0.0029072515309343403
LRIG2,0.08585839074034564,-0.03943594408913603,0.022099383399055848,-0.0168545968950694,-0.05929484930975212,0.06721499534622286,0.0012572413701705417,-0.05840578145283257,-0.18761583855964867,-0.046668641960020366,-0.0500180792833379,0.07051041197653472,-0.08255766934771958,-0.07185028859119669,0.0826198539204813,0.0250569866289995,-0.031176738271330245,0.031895485341649064,0.024314442128357,0.028127523663613294,0.06216584326369489,-0.04309169500979241
ICOSLG,-0.03166917516356148,-0.09153721536557813,-0.014113663770905593,-0.031226733524133063,0.06254102786821554,0.011416997597517813,-0.06219810396259724,-0.11049599994384596,-0.25784186506279133,-0.017122983124425475,0.01603285965547059,-0.1939057684643036,-0.1074010714963409,-0.04347524721275847,0.02903053119219488,0.13930426414220448,0.001957789288095327,-0.03383218558501206,-0.043729244121785346,0.010034440389383384,0.0068165757382663275,0.09759179035496866
WIF1,,0.5373666664568716,0.03440057818092148,,0.007149548588695021,,0.18357683208338338,0.22261758856861397,0.4418510087074256,0.030074704536514597,0.09732107241658561,0.2712085859835572,0.3596458475254764,,,,,-0.004173858457067182,0.0969377891166946,,0.09444086955946436,0.18890826528272645
NPPC,0.007749160791378975,0.038582651078905614,0.12114513182830966,,0.009170476012462748,-0.004312278168905468,0.12570922604770235,0.11537827937555396,0.04152090236778951,0.04824506039072381,0.042926109391116136,0.17268481981595052,-0.3107522875110606,-0.00349568342038857,0.0427155860879096,0.03707262573987452,0.022866242950842077,0.001023366630277726,-0.013826696145859633,,0.09438016460356384,0.04275286364231112
LYZ,-0.0027037220697285614,-0.014426252111165086,-0.11290926087906666,-0.0483524225984056,0.028961265684793635,-0.09017612625995496,-0.20288763166173132,-0.0887144318721279,-0.32458603632854544,0.008133935067352308,-0.051549161368729106,-0.5005477789366112,-0.08411257762495063,-0.06946694074963071,0.05983744776491249,0.018792724753712197,-0.005155425206723755,0.03375535623762942,-0.002824865347300296,-0.018895100647654012,-0.07998822970551216,-0.08085502322223956
EREG,,,,,0.006278711073271154,,-0.08494115101831658,,,,,-0.07165395536004358,,,-0.05085783395092801,-0.09783492269917385,,-0.024014597482983548,,-0.021973528163387285,0.04396327660344454,
SPTAN1,0.030206714685219644,0.2757486726415027,0.16647248109181614,0.03802482754014826,0.027974709946149534,0.05905965268208076,0.18063545715112622,0.10780710838048714,0.3097084961284576,0.13467759577587063,-0.037563983065300906,0.604078252850655,0.338237458274314,0.06374106743054082,0.1389132990605336,0.20023728199538482,-0.008146230676435285,0.23141521303069576,0.08394694091747194,0.11658471549440709,0.3363393935914948,0.21638347520477405
PTH2,,,,,,,,,,,,,,,,,,0.054477662799461375,,,,
LIPC,-0.03372598332777144,-0.012298869787145839,-0.040340959593758455,0.014513190357570644,,-0.016963422237997287,-0.006977967318894652,0.04490396376770642,-0.0929755219275553,0.04027346807723708,,-0.04455894038115148,-0.019148323242142287,-0.06474985719186353,,,-0.044644551657070985,,,-0.04052013372437092,0.07428586885742375,
COL8A1,-0.023614866381177615,-0.3362607273625099,-0.13369639169285555,-0.0032892841279271584,-0.039614711846279606,-0.011547300931169796,-0.09631965863638939,-0.22226638024674458,-0.17640069275816014,-0.0956618718503038,-0.04574047112568953,-0.2777090733552793,-0.24020086918220745,0.09015718470817337,0.08242461166051548,0.05415115282130089,-0.02244342877772331,-0.06137164590523603,-0.06266701177851444,-0.1132792214811999,-0.11664531063659163,
GSTM2,0.04473497632247049,-0.016085656207457867,-0.047931475835970225,-0.011133534919020874,-0.052797160828504205,-0.02775369432039728,0.02891140851044886,0.04542303516369923,-0.11543875740918662,-0.06966285306277487,-0.04049373301460595,-0.04534503589572538,-0.10668293229231572,-0.0871374478615309,0.05346067715233979,0.05467472718070263,0.000970587591426673,0.02794872436179439,0.007104723698246242,0.13137907494335882,-0.06285023324729105,
SPX,-0.029520786177287834,0.25640475383316286,0.022593445419007308,0.017101511556194576,,-0.008651378901889925,0.3238964134860755,0.09562473249627158,0.13480395056718913,0.1553782005350239,0.005710098095231711,0.19100053404476455,0.31407455670980744,,0.12056502619512117,-0.012986573769064268,-0.008189455330630898,0.14422692945474863,-0.04973993077576508,0.15376697649073975,0.1377774425757311,-0.00667692482309738
MFGE8,0.004533083326271549,-0.2490605416706458,-0.050137526431939465,0.054683106921585845,0.028764626821516603,-0.04164416962474096,0.12368141564514099,-0.11231334219546497,-0.13869768883801364,-0.09718532639340592,-0.04286182314939959,0.13979632399517905,-0.12475480683374106,0.005360030682347293,-0.03631208409243174,-0.022848801054631964,-0.03400953099491658,-0.09560331382661047,-0.078866441696651,-0.019385823966576076,-0.04923107006014303,0.11063729445733368
TGFA,-0.019019631983852116,-0.279996948111752,0.1455236025440297,0.04765169542904439,-0.010039042793116366,-0.010776385867398316,-0.0933730339568795,-0.13020317882507057,-0.27737646332368593,-0.2089336137331056,0.01740096604793555,-0.19995538973176524,-0.16639323967483408,-0.02992802777476517,0.06386250642368589,0.14774917303009277,0.002086105895897974,0.017176994185973005,-0.01357894254814371,0.06723984070438653,-0.013970766946882426,-0.1097675884055535
SLIT2,-0.027110009467275226,0.5073772487129766,-0.008718177817392342,0.079869663641371,0.016538153523378837,0.02653020132470215,0.09929854552325683,0.0595939165488473,0.23417541006635811,0.020008992458411128,0.0014042664260464953,0.29124639803245894,0.447936473414538,-0.006663152895726178,0.021990238154276108,0.1694349519907586,-0.010221176260986576,0.006838785197627542,0.1019555529079523,-0.06503977093588942,-0.07756441042716711,0.17917518444414543
PLTP,0.09129648906187325,-0.09852382320688492,-0.0326484837602736,0.026335464522852493,-0.022509564370936153,-0.07134023708750813,-0.2756957910576615,-0.15060570582231536,-0.4915098245462093,0.11486487602164244,-0.09149526708497245,-0.6612992363563044,-0.11603828680381849,0.09019263193464536,-0.04202696543970384,-0.022889713765695912,-0.005471930875992364,-0.1925801808024193,-0.12494627587513597,0.06736777496709855,-0.055703345431589245,-0.07736573268439771
APOD,-0.07663779672580641,0.15914213517514206,0.11893444425470702,-0.004096277866967709,0.004723666252397741,0.07899678282034965,0.09103750902187116,0.009174994975471563,-0.45134193754016133,0.1379451713845004,-0.06483671384962518,-0.41275687166302083,0.32163310469309536,-0.041969976690599264,0.14812134725929652,0.22234313985464904,-0.016504836590643054,-0.0023604512999924384,-0.03764994693583575,-0.04021248158187826,0.10560356999096082,-0.0874319678222698
