,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BSG,-0.14798344610412323,0.01964141795538481,0.01697699473523594,0.008705624563884257,0.06365091863808484,-0.04394813376274208,-0.003346316525788594,0.16258301974043005,-0.05921847393942543,0.0014892500545163323,0.21377197487486982,-0.062276675170230326,-0.106619072294302,0.02256558755870609,-0.035736093986664864,0.0065363621357076365,-0.059319082922963826,0.07514940961310833,-0.00891243674061557,0.21523800582587627
ADAMTS3,-0.05577420815223593,-0.026769226370788213,-0.023007731563009136,,0.02210270772010817,-0.0094781280222247,0.08432845893515932,-0.20360357572127635,-0.00048012892977558624,0.04259203986315666,0.04655251861361698,0.02879148925273408,0.06097288259443836,0.061206827747009425,0.01355871008883711,0.020108235218499856,-0.03517381563962544,0.09322543597821852,-0.06860483525244913,
CD34,0.1491288291777608,-0.007045996455692581,-0.02961987093934342,0.0021515398322044564,0.025673754663941933,0.06316384231171844,-0.02841427660865647,-0.06811224174800438,-0.04128329089854317,0.04975351692211339,0.06226733730239121,-0.06795066893943186,-0.0138881908563949,0.005527424166313719,0.013802817410374434,-0.029451862525180023,-0.07351506172248815,-0.007613060768400936,0.002007358466300268,-0.06687051433668154
CCL23,,,,,,,,-0.034161574089417376,,,,,,,,,,,,
PLAT,-0.07119047478291057,0.010109730720833989,0.03036243753641825,0.0059641546215589555,0.02158724613894161,-0.03606423379609245,-0.10710424214885761,-0.15357561402216538,-0.05958597376433019,-0.024180675787574782,0.0057220033077030425,-0.022827130754935435,-0.10703504863257662,-0.009808696763754407,0.04606572371249374,-0.010271887835558954,-0.06740578433972816,0.046470249278420105,0.004473237655444844,0.018986289621355124
NTF3,,,,,,,,,,-0.002185554518306554,,0.05881045960097202,,0.0778210351206489,0.05561784504689065,0.07514222170521692,,,,
LTA,,,-0.017018621662203786,,-0.022433988368961332,,,,-0.02873023896210742,,,,-0.028709132131367856,,,,,-0.023802602795292435,,
CKLF,0.012072311327154457,-0.031064101727646155,0.02342699988428899,0.07064881982383582,0.006711930328471547,-0.09957491487880445,-0.09706687445487046,-0.2433308006257444,-0.022696076540403187,-0.029005877219731652,-0.12754687700393147,-0.03011577314659519,-0.11479987339132076,-0.04999383706996734,0.0408371707741854,0.0008829413233527714,-0.05884755615397667,0.0816307564857456,-0.04708651455417548,0.10388481937765258
APELA,,,,,,,,,,,,-0.027322727720626817,,,,,,,,
CD24,-0.11941090307787526,-0.02176265285370066,-0.06384316070489363,-0.02275690253686187,-0.0021501878041342497,-0.03473589279670214,-0.1044586425519722,-0.00141523228222161,-0.02422264709884863,-0.12920584618265585,-0.04851687248058379,0.06689977675060504,-0.04604722914925466,-0.01907609250217446,0.0155556837596924,0.09233662900090946,0.059194463821202935,0.020067884587989703,0.014386913617518602,0.06368599785241597
HSP90AA1,0.11079650837564033,-0.0009601742832406443,-0.021393007566439633,-0.087142885671792,0.012697599350212021,0.24219815302466102,0.1550797566448432,0.24746471309791823,-0.06130705743563715,-0.06614202207906376,0.3678337589149004,0.03764860689102448,0.2049566058611597,0.09401234468802643,-0.05912803281149687,0.02903109905036885,0.05053294376297171,-0.04940245084034707,0.08827785988500465,0.10685577473183008
BMP4,0.13954850358473947,0.04310340901583635,-0.018040736593634744,0.021957708484479463,-0.003415068853336003,-0.06369431635413506,-0.029634737016911338,0.07336975698508738,0.059458539299551694,0.02319547230704906,0.06509812597071614,0.02263637817020668,-0.024463145782143352,0.07868575540176719,-0.005057227338365944,-0.02363006071167478,,0.07830356896089605,0.05726732555634971,
SCGB3A1,,-0.004333453641416375,,0.08998701136533077,,0.032076760450918014,-0.007963602047940447,,,0.0022189593209591854,-0.041110931036597145,-0.03103015313602506,0.08444951013469476,-0.012423249593646605,0.009512815960969296,-0.008930444139359459,,0.04041469094632584,0.03404144089092002,
IGFBP4,-0.06348354698230871,0.025588437990736176,-0.0034765288346372734,0.019615427009371387,-0.04834456108170384,-0.050924809812075644,-0.05731976521842644,-0.16236370347037468,-0.07942722861149036,-0.05291664451353384,-0.11553676757198039,-0.08432110353744252,-0.09864122731984061,-0.049344735642130884,-0.0552224157291752,-0.02383793518736651,0.06895351726254674,0.015729282181294497,0.08530386866694077,0.12641766806639054
RSPO4,-0.014410127186331166,,0.05851593675983957,,-0.03433914964248109,-0.04924997370352785,,,0.018265222660899142,0.08348953723821838,,,0.03052521550230692,,,-0.007650344299620299,,0.0170548011899657,-0.06330402586798839,
LEFTY2,-0.04462519861391019,0.0022889590266985693,-0.01722763622959499,0.06352581392305344,-0.007387983595166657,-0.05471214364081166,-0.052049631119343985,-0.15655240494101189,0.00852241485354533,0.023394097488928088,-0.032623433080512076,-0.01675857301741555,-0.03544110300308385,0.023505377368994492,0.00501323788522195,0.0069663919791544335,0.04603973429103889,0.04718680406280096,0.08909039873944863,
PF4,,0.07484854055385494,-0.01548074947438402,,-0.015271605146986148,,,,,,,,,,-0.04026381761065809,,,-0.022378700462263344,0.013330844461283402,
ANGPTL2,-0.029857321605389085,0.005646360869123426,-0.01636750067023745,-0.04750697086381953,0.0188257830372294,-0.06602827085662119,-0.14615369080459184,-0.20513472424323503,0.027495120003074917,0.020441116737381224,-0.20800082294934166,-0.0013993885287304458,-0.1549064628819678,-0.014065346163082323,-0.0033787357831110477,-0.09352420882445331,-0.032833589481231565,0.09677725127345028,0.04878110822393123,0.040107577454300124
LRIG2,-0.05137701297874294,-0.024293305964948636,0.028753924492085876,-0.02811391402801962,-0.0037656360935175302,-0.07266276482335267,0.0056538610647713285,-0.11864015672771379,0.009921906183954698,-0.05980088766466931,-0.003371684163048683,-0.012732133638559651,0.03074608304217018,-0.040924790809963855,-0.015133473262288909,-0.048616069323713484,-0.036509625375948436,0.07376196700837166,0.06550092047098673,-0.04135546339502886
ICOSLG,-0.000850441810138043,-0.02423790650539111,-0.023514451824473006,0.05382953423645911,-0.0031310811097676355,0.030421566076684257,-0.057485161002916736,-0.1248942024593006,-0.01733817104236626,0.018886129137692415,-0.13264207194810274,-0.021672503588012183,-0.07207313759102203,0.05810400012950309,-0.013199828798874168,-0.06755338721236234,-0.02669564365094235,0.06386071966374725,0.04530177804659843,0.0690944410492485
WIF1,0.48571836064197565,0.08640418720022976,,0.006789374877299784,,0.16352415302170642,0.14046933303215328,0.3121550546844617,0.0035651211097393314,0.0380110747441322,0.11205674904512032,,0.1905388392276803,,,0.0008515005807700163,0.030694748348763994,,-0.05613390584883493,0.19884448682877975
NPPC,-0.015586490172924662,0.032929397658854435,,-0.04288681290008201,0.11372211841524166,0.1675347781734614,0.09714420266031376,-0.0067970071969919695,0.030029937951680172,-0.008906951012059742,0.0988791509713004,,-0.10984408544098426,0.05388096859708208,0.05430054815570197,0.13077637258773653,0.04896064554381119,,0.04271678055720725,0.12679525771383016
LYZ,-0.03356827468135211,0.0448378830027677,-0.06637127638544477,0.042054640876095395,-0.03931179927136933,-0.06181060116815571,-0.04790719039316642,-0.13581359562983858,0.020219649025940464,-0.023368110008617615,-0.206379095373666,-0.031562853793110676,-0.059189804887034,0.035267412693348,0.025806144793308117,-0.012386821347456526,0.07951480901923315,-0.012940471258897567,-0.0036961413177298715,-0.03490195588024047
EREG,,,,0.005679535722244027,,-0.041104872156920526,,,,,-0.05967325453642143,0.019707993642361463,,0.05145333501666709,-0.010764200120765767,0.025736998821651723,,0.08690259846335635,-0.03780558842043373,
SPTAN1,0.23643909234399257,0.02257300866054795,0.035720728875122364,-0.010247653991446462,0.06013967989810361,0.0735923685925658,0.11256710357707597,0.08282852021779387,0.059241232923567325,-0.006408905181724999,0.32661619351352816,-0.007003663934476256,0.14631941693178652,0.039852543608479694,0.028845628231898093,0.04637352580644263,0.04624435889625251,0.055623936354532826,0.15375857104070742,0.2417278062632464
PTH2,,,,,,,,,,,,,,,,0.07602290061764753,,,,
LIPC,0.017289818765708544,0.0058906659157812674,-0.023299355320999967,,-0.027444211837856978,0.03525868520617982,0.08577322566900211,-0.06261868112031467,-0.023157924771426794,,-0.06874465985368185,0.039528395171400964,-0.01330742374444051,,,,,0.009122396301801595,-0.04237316558743427,
COL8A1,-0.25162767254398216,-0.014597689624144868,0.004756411962589871,0.013018139540662643,-0.07690061048299451,-0.07350380992703613,-0.140724570567534,-0.070975963073411,0.027610939743270006,-0.031297653609403446,-0.10438848637112967,0.0845693948890363,-0.11504227152435294,-0.0709445330180537,0.017786392761259567,-0.03943793497471255,-0.0006776130778130173,0.024589134812499,-0.09609734329968504,
GSTM2,0.002427562538915997,0.04768449408890475,-0.033922320472744585,0.08379620081316766,0.005866905125191464,-0.012945007071235519,0.005530829623165991,-0.023362243607999836,-0.0018064680493945658,-0.04831622163304807,-0.023723878816553554,-0.03592451885565955,-0.05457697421231547,-0.009703234124735135,0.07617532990841852,0.019921731471052438,-0.03317117156397032,-0.037025956671433616,-0.006436486132688325,
SPX,0.22780717264266076,0.015268832552070413,-0.02789625132926336,,-0.044970426434155206,0.23245688070108855,0.021177963985353872,0.15575433017616705,0.0529393511907676,-0.05063001029966046,0.0756774130576561,,0.176799818950751,-0.014373344039107382,0.059631900274000636,0.01624619439137302,-0.1290963354575557,0.014668326955566111,-0.03106956403013497,-0.04020177554797686
MFGE8,-0.2319195909107006,-0.014189257992741745,-0.05155845562968253,0.03485939663054978,-0.034096313062938914,0.08585917248697192,-0.026068331462546813,-0.05922152731302131,-0.034743072318647227,-0.09614217474495879,0.0740326671032894,-0.03713673496576336,-0.11505942125220281,-0.05044804879655231,0.022376052476034792,-0.11071861931168288,-0.03787076324598208,0.03711861252994721,0.033232235753938834,0.2190220162653844
TGFA,-0.28121820521011687,0.03827517867208742,-0.03121106745387961,0.018506753009753577,0.016498551028045268,-0.07379711134358681,-0.08393484586755323,-0.09680070222053383,-0.022332438219513154,-0.0407002013027728,-0.12520872208933273,-0.02641008725654308,-0.041712715210440225,-0.03702391070844744,0.02326312078372202,0.03913951441099188,0.04579009025916662,0.0723647673036791,-0.10241645968721655,-0.09702421162594448
SLIT2,0.4377674399880877,0.03709481813829455,-0.023555537238459226,0.12355552317748082,0.0008743454818619777,0.05481440473356455,0.034173658316242035,0.06497704177059166,0.06756971149582378,-0.030799262587273883,0.15570206123939248,-0.03245700761990542,0.2044343742460341,-0.028022797364126144,0.08430149524677132,0.06044550749960116,0.008703633865289094,0.05981385284130329,-0.012140144382427437,0.21383670985933834
PLTP,-0.14389266008749518,-0.014636474154270275,-0.01997047629641134,0.07623193808995558,0.03431305474381077,-0.14934681612474945,-0.09662913399232513,-0.221627700553351,-0.03821244753875479,-0.03764830683779262,-0.3147677462447048,-0.024144278786159552,-0.019357785639561125,-0.021823526423423056,-0.07886542273303007,-0.014350996009342941,-0.06087198430368804,0.006651640329504346,-0.047779461508930865,-0.1406184193303111
APOD,0.17635268045684924,-0.014439559103981007,0.0411083118862147,0.019858336235431127,0.043440361100265015,-0.09864667058866927,-0.0737232218214253,-0.21344288321618082,-0.024039964754258666,-0.038125010139490684,-0.16376691870834434,0.03085127547757023,0.0885384619546746,-0.027761888865125445,0.03126170927085724,-0.11293257795330272,0.0616688869225568,-0.017898659795287018,0.020034413537303616,-0.21977554542646524
B2M,0.11645830399928717,-0.018165681976570067,-0.012299305811398539,0.12225066700089306,-0.0720526361503009,-0.1067077777981917,-0.1703891739778762,-0.2769409791887047,-0.06487560709112179,-0.049068675612741905,-0.35536771391811556,-0.043823874125262605,-0.24465745745935116,-0.027133533379257755,-0.06733298842849972,-0.038538068112675836,-0.07867156381240474,-0.028835171719069068,0.06362841718939566,-0.18860772339036358
OMG,0.3124830483759717,-0.009505531502401814,0.07584046466714318,0.020796586218024216,0.0783539824101742,0.08447530434707537,-0.03405259407162282,-0.07165001524217496,0.004404450695263999,0.009687789005309708,-0.02691588905335031,0.049022175636360486,0.15840512261339437,-0.056119429191046025,0.07907273865364896,0.005955044742233879,0.04058769611815461,0.12419298005720188,0.15113122862399378,-0.12070733851899308
CXCL3,-0.12554955579625518,0.003233501875572632,-0.011367560394936605,0.08565068545703668,0.017497304180974983,-0.03368572895709001,,-0.03941895528579985,0.04277223659053864,0.05839528729111893,0.05575736015128538,-0.020743304995436994,0.04401517439634047,0.09767847418313418,-0.01441592054445541,-0.021294006434490517,0.018497753257715813,0.01524741261500956,-0.017979315352956635,
CXCL10,0.06076373923035079,0.06800400204286745,-0.002814769711589065,,-0.01312006589153493,0.018065642882803278,0.09234494757304246,-0.2199252492050572,-0.02668264668321604,0.006813758785023008,-0.04744081456295527,-0.016910705117871454,-0.03285630697048941,-0.020454024666812877,-0.054005451755232754,0.008806909401349152,,-0.010429478174472633,0.047063635844919294,
RSPO3,,-0.00646233797604139,,-0.03198062432910648,0.04878992584726426,0.19943353407001294,0.12583657763587397,0.09809070251102014,0.04884128445264381,-0.013797169880032184,0.20759754730382352,,-0.021605785309696972,0.054543110187592586,0.030687842598638496,0.11109317987060915,-0.02659285099128658,-0.016866916647994175,0.051573544006064106,0.07315252779357663
CORT,0.027819802006327526,-0.002024036002938278,0.1182632156427657,0.02122050123291654,0.0065016360912269035,0.06870258662057563,-0.013732794282667845,0.2032271557970666,0.019829767474755525,0.011154875802571048,0.02916011830158336,,-0.0045863736675989105,-0.04212818729092105,0.03129242025723415,-0.011263776550301453,0.10787151544945582,,,0.03894100445629759
