,UKF251,UKF255,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
POMC,-0.02643544183353511,,-0.016217575192845803,0.032629431802629665,0.00891179416168585,-0.027085313757938257,0.10707854213316041,-0.018769607265548844,0.07429013544306931
CCL18,,,,,,-0.019670886302701817,,,
CCL17,,,,-0.015983165187788,,,0.050152874214617664,-0.01758741239776488,
VEGFD,-0.006122654721594008,,-0.014138103859097145,-0.01172384495646064,-0.062471582725807114,,0.028807440304403024,,
TNFSF13,,,,,,,0.1546643764325335,-0.013729591348014157,0.03331878488767197
WNT5A,-0.01349587019116521,0.0818405003810337,-0.05963356753433062,0.009070675864251417,-0.12351833072321769,-0.04242234224150843,0.02416329042792577,-0.045845856744780276,0.036149616581707886
CXCL8,-0.019952892130240932,-0.053261334753306556,0.005102568525975533,-0.010917754193182288,0.050719653050461305,-0.03463369238384642,-0.02091211067076314,-0.013472357802695298,0.04539338940689952
GRN,-0.05926769149847544,-0.024098142706086383,-0.013413624163022907,-0.025926191941899837,-0.000707031192343099,-0.07096122840400224,0.14343467284393868,-0.022352938556049057,-0.02723088283029682
MIA,-0.01895112149439036,-0.03442818317024518,-0.03291425052446199,-0.013333404619215852,0.05445463719087335,-0.022805815068688486,0.2117956105403731,0.01899120892465707,0.021090534090705184
COL4A4,0.010706675040006728,-0.0026754269629937306,-0.062375367976844065,0.03038210579791285,0.032230845115316514,-0.0248701465193933,0.028130270767343778,-0.004253493136270313,0.12869925851145422
TAC1,-0.028129373034350102,-0.04544779277380813,-0.009475498870006939,-0.04313643866156292,,,,-0.004853331372501632,-0.010179363587418553
RARRES2,-0.018746948864394628,0.017166643382093304,0.005775948483094602,-0.018522342471730024,0.11524890407209093,0.009966420171589012,-0.02490343368584893,-0.0011381353559148277,0.01646002431103474
FGF7,-0.02405163797847958,0.09227932178765162,-0.0003631266909487922,0.028473097688171446,-0.05510639987232298,-0.014952700267601246,-0.00873548630845211,0.027200450615740116,0.0433243865361197
HBEGF,0.03606033068331306,0.011989688651333973,-0.02299462597152341,-0.020024877790087853,0.09137134544127737,-0.02999956149600901,0.03138765898678029,-0.006231094764288689,0.025488655098158737
CSF3,,0.01856568375294525,-0.03902192517826141,,,,,0.004208676113833246,-0.009103115700617717
PI3,,0.036494689679102424,0.04383865578380585,,,,-0.0073413772802624535,-0.029714237424562563,-0.04943401724767801
PCSK1N,-0.02578124051543676,0.023876705915661305,-0.028150127286384184,-0.04131766762377956,-0.0978838230431272,-0.05518579280449793,0.02900011050580519,0.023072459463863167,-0.09125977557801443
NTS,,,-0.047360922264232545,0.015403440188480935,,,,-0.011866329534557855,
SFRP1,0.007811155163690834,,-0.016129128111250647,0.054385680168759026,-0.0008587665836292747,0.03987208975363008,-0.022035230530797558,-0.011641366013769265,0.00384876360852652
CXCL13,-0.016214004652238736,-0.017729300706439473,0.006688107338213639,,,,,,0.07251337962231712
MICA,-0.04716668691022068,0.013672471481597333,0.05373188648302253,-0.038188344352200185,-0.06742110944620248,-0.04305664213634441,0.09897731722830119,0.036894540947965494,0.030941684848312674
TG,0.06301757574215903,,-0.03420926176659747,-0.01156694723757133,0.06002660301597834,0.011110957980904232,,-0.036111354493300156,-0.032647771871487874
ADA,-0.0063089169615997386,0.07311058627380687,0.013454496940945596,0.043218175340046655,0.05262710002460484,-0.03195224599906857,0.04880725439023006,0.010426147400978754,0.1330594928914752
LAMC3,0.05813207244895777,-0.009398950140557798,0.010406323758257355,-0.02556066549894909,-0.04922593826164188,0.005803748752415784,0.16466657335727855,-0.014151864231381922,0.027425109933242965
CCL7,,,-0.02119206087653964,,,,,0.0025348176742872684,-0.0003163633421760072
NGF,,,-0.02262031928789698,,-0.04475408805094311,-0.029232178970350055,,-0.01591920723937641,-0.01769562635711849
TNFSF15,,,-0.015690529959371858,,0.02709821101559541,0.0704425249015214,,-0.024678403003936727,-0.040422599305007675
HMGB1,-0.01766249630724612,0.021247800065033087,-0.0024977717526439604,-0.03389845846995372,-0.03959115581262934,-0.013273935973139866,-0.13094562232487061,0.003443487280316587,-0.04339178770074752
ITGB3BP,0.08555094411744618,0.03365886834708608,0.02993998748781371,-0.0016775616863461981,-0.0740705028366218,-0.08430820092223806,0.036448984543426884,0.01025347167209512,-0.00604533921286168
AANAT,,,-0.014138105877391146,-0.01333340536085386,,-0.020488052651236422,0.09889257942967461,-0.020530077290501228,-0.022301406124683766
RELN,-0.030309304183610115,-0.027496760340982758,0.06524237817022481,-0.028352087311624342,0.02016007612826311,,0.057835124842444484,,-0.007931511846819944
IL15,-0.025773708636822,,-0.007217918778138682,0.01416336617495112,0.0620789302704865,0.007250048323343243,0.029361050198659446,0.009615886919676063,-0.029435309432951792
BSG,0.019509090983705575,-0.035480649204296534,-0.05697473659974288,0.02878474818106283,0.09094007772239895,-0.018388199214846197,0.14894063174595015,0.059174981299317676,-0.013561719323672448
ADAMTS3,-0.016457878248731735,,-0.02613207912702226,0.005405853432246602,,0.1803932491921702,0.04468685405490425,0.07588074435910307,0.0641592790062524
CD34,-0.013012465847630182,-0.027312170865188244,-0.003117364581765755,0.023139775543146585,-0.026380146818939812,-0.029573968580762753,0.12642992209994217,0.02352264425180435,-0.029573935029986093
PLAT,0.07769895167763793,0.028282564195922816,0.014982236626782868,-0.008298630222792123,-0.05442554153646723,0.01551321403438673,0.15104471836311234,0.024984012105054083,0.0095033781473462
NTF3,,,,-0.0215232969965698,,,,,
LTA,0.007189465938717916,,,,,,,-0.011761310160860627,
CKLF,0.03522726933632956,0.04192440101450541,-0.013138345631183157,-0.010636487031218163,0.007995224852975052,-0.036368228079603056,-0.005317814893801524,0.06587917092218441,0.05497241148887078
CD24,0.05943344737992303,0.07141819858517268,-0.03666165987305435,0.012031561982493085,0.061405377405110304,-0.029824764730467336,0.021609773361240685,0.012074021023332151,-0.05641384808790108
HSP90AA1,-0.005593029202644225,-0.03599965127977768,0.015171516831362574,0.0868473396453825,0.027138662576647283,-0.04070350729364125,-0.08916992386467852,-0.0973852659953466,-0.04070933981848279
BMP4,-0.015771320800483705,-0.03038681416336274,-0.027437278302692655,-0.04218427945544786,0.010618398607269245,-0.013349544566188655,0.08746439968214345,0.024061126629148943,0.06436961190940602
SCGB3A1,,-0.026098872047062068,0.1375181371976322,-0.011246857831777592,-0.05150684810816463,,,0.07424477564927233,0.07850512975718385
IGFBP4,0.019739511310867385,0.009128842510284185,-0.02020024977927829,-0.0422225845167215,0.0054297720790991155,-0.03407671317067808,0.1834435918354616,-0.001633183299137268,0.034098638942051854
RSPO4,-0.024051633412277635,,-0.019432333423726002,-0.011246856186670214,-0.026226869599555308,,,0.04777751306014366,-0.02812118974439493
LEFTY2,-0.01506050355542812,0.0545774401783441,0.06520010095034129,-0.012332315360757299,,-0.026181994929240927,0.19214573565571363,0.018401661844358357,-0.030753656553392742
PF4,-0.013533364612095346,,,,,,,-0.027630383682234545,0.06739417356618796
ANGPTL2,0.03476137372225256,-0.004132997997690448,-0.028978557002353328,0.03239705634956589,0.042881646075474476,-0.04416398706223385,-0.019383029511867943,0.015092157648974584,-0.0666760750450901
LRIG2,0.02399692642858829,-0.0050233876769805105,0.026615360975794197,-0.0038023047301332285,0.046174171496839736,-0.04067529364641693,0.061375804870635466,0.0690408633366583,0.010676748027777247
ICOSLG,0.039440322254275906,0.02540342119204702,0.025031824060237705,0.005915411056375706,0.006803807895472361,-0.029705631259268558,0.019531965643970518,0.022665322677605845,-0.006252881245956516
WIF1,,-0.042322300467582966,-0.007672454261838714,-0.021164254735020094,,,,,0.012658634566589836
NPPC,,-0.032743195352415336,0.021063695521527957,-0.015630377754896698,0.05909597755607479,-0.024532310163775457,0.17533730718803778,,-0.043624714603528764
LYZ,-0.015326472623037364,0.006214442176000654,-0.03421669094904005,-0.0514021265902072,-0.014962481409405159,-0.03717453065587052,0.10315617497942997,-0.018107164219707223,-0.03742160355446985
EREG,,-0.032911704603783724,0.04121025835895601,,,,,0.020224178917271213,0.11150782036060876
SPTAN1,0.019498854155492684,0.03137881273483546,-0.003535172087379815,0.02471465818856398,-0.05185103412005807,0.013925660785457018,0.08575975392226341,0.04847675732278753,0.03136323085976258
LIPC,-0.020368437026102245,,-0.01881369713327295,,0.09872220587327395,0.04466326787774417,0.014059206406657691,-0.0222672299733074,0.010328569628059028
COL8A1,-0.011303567966703924,0.03802844515714658,0.009973118508038406,0.002572082068757924,0.008410389351714889,0.038924202540637616,0.08739130735799147,-0.02019085680279152,-0.018444064063650668
GSTM2,-0.02965509726810342,-0.014741411038966252,-0.03809488967318701,0.044604338879726875,0.059588843554903306,-0.0227236145445301,-0.0010313564031170404,0.060627991521553876,-0.052805177989192764
SPX,0.058210855823952794,,0.03218822278367625,-0.04043305867275949,,0.07364932988824985,-0.14794145444167128,0.042657540205143486,0.13501825342515503
MFGE8,-0.018531399596055157,-0.009310468061545826,0.0609255779916415,0.017922156966454703,0.012089033854411997,-0.09736173829019559,0.16909206902738813,0.019500528721333336,0.06082977563755456
TGFA,0.008815044305930542,0.01060861569516516,-0.007842934417543601,0.006562038290669334,-0.014163467166234043,0.019126562439018457,-0.08990684311368774,0.0738305950800564,-0.016655915935016263
SLIT2,-0.016957014277190856,-0.019398513426909653,-0.006636567725207493,0.02717072205757603,0.025942494545814383,0.07295860327140691,0.017911107228950313,-0.030782317172730014,-0.09441731843262643
PLTP,0.02615114340634555,0.035647991951524995,0.022942332915778494,0.019277311063830203,0.007311506396336487,-0.113080121053405,0.1658853609403058,-0.022820412838220516,0.08797471789052297
APOD,0.004574205342614335,-0.0025691163732380674,-0.02165238604143158,-0.007774524010132739,0.11532207234990915,0.010308077577036612,-0.17445719570321594,-0.1026842709492057,0.043729219165013364
B2M,-0.024823611715898693,0.025593786183856413,0.01627390712907315,-0.02004633096082351,0.005729879648068167,0.0017581467658083249,0.14934210975567536,-0.05406878661360412,-0.07796961888782532
OMG,-0.02649654704202601,0.02230902370404379,-0.037967933613419394,-0.017942277958022102,0.03740547552369754,-0.04689456747478223,-0.08633331237128777,0.06397278316419884,0.0002565573332074876
CXCL3,-0.027823309696341874,0.0016534721533277895,0.015965438839583505,0.011743439309013852,,,0.08497201755378089,-0.041192433402988206,0.08060811254887
CXCL10,-0.012386638026500136,,0.011161728039848221,-0.018277122236814217,-0.07055472151074851,-0.03309113750161265,-0.006571501471832766,0.00201833295578901,0.05762547879252267
RSPO3,,-0.0020981255379086453,-0.018813685533705764,0.014203452049471764,,,,0.001363215586379446,-0.032272941778224866
CORT,0.030506059295579882,-0.015562401681666777,0.041109811654471015,0.0020202014820631534,,,,,
NCAN,-0.06466500619473041,-0.04061912451369462,0.011320653599442424,0.023366683312624134,0.042352266203341246,0.07028749020500757,0.12562050981510997,0.0160207635687694,0.05826646682717427
PRG4,,0.012548195722125009,0.09253593950719251,,,,,-0.04460566764894672,0.03504465673930534
ZG16B,-0.016285204751453616,,,,,-0.022775855325603157,,0.1110873905275305,0.08603269236965172
TGM2,0.015882988350321876,0.039481728432997264,0.006574374970952054,0.011457891542127799,-0.015364891040498513,-0.013282368601116385,0.11149049316396716,-0.018031063889116312,-0.01021286656958414
VEGFC,0.04123037452937802,0.020847363639316017,0.014381893221239308,-0.001924953820432704,-0.06559020710751357,0.06719815881929825,0.02284445411076517,-0.02521836959052273,0.022091505461469894
WNT6,-0.015060503950683554,0.013732819966932317,-0.01856109525869947,,,0.04389148681691572,,0.03953759089755953,0.13474635161696458
NRG4,,-0.01830151357306668,-0.019187010257783067,-0.03337334708908628,-0.028875903619188077,,-0.01060124576309953,0.06558075700144828,-0.029202794816709513
PMCH,,,,,,,,0.058852216653122506,0.016353413191128888
COL9A1,0.007914217849425385,-0.05240878975584004,0.027541642264469677,0.02477887383030061,-0.05530964116337827,0.029288472683301967,0.04379592463742319,0.04422971504516366,0.11041381930223874
GDF11,0.0018844037311827864,-0.04559287483124006,-0.06484008324577112,-0.008579017903040127,0.016764565712599846,0.009924368637278951,0.015447525656679303,0.025531333120038732,-0.03662325561270365
RAET1E,,,,,,,,-0.021601008571623313,
IL24,,,,,,,,,-0.03264775312422594
SORBS1,0.012563616329548404,0.04905940215835553,0.030325576374484225,-0.0010484568753540075,-0.07203800545544232,0.09388417853816064,0.0050232983818428965,0.018266242367694998,-0.05805027260100713
DLL1,8.769149736567189e-05,0.013607742231593915,-0.0032241877682126206,-0.01702829848511158,0.04312666203235837,-0.050177543423032094,0.041466160581255615,0.07074122876643389,-0.02847599695598631
TLN1,-0.020969154085592197,0.06194981986010496,0.006940679131535241,-0.0525381761994408,0.0717546774992677,-0.03115292947023077,0.05257214124699677,-0.00013050600368313888,0.06347489929339478
COL2A1,,,-0.012031227952464753,,,,,-0.0286572183251892,-0.026310150684907063
SHH,,,-0.018691408222734407,-0.012913398582678504,,,0.09187679164083104,-0.027565023900509605,0.011030679658784417
PON2,0.00635810066952826,0.01757469334507006,-0.010142950485255221,0.016289728486169674,-0.06967976594673232,0.10452310439015647,0.07277411886952385,0.028915141168179174,0.12141584089488432
ICAM5,0.047533571086952595,0.01367103029012982,0.06072365285186938,-0.040146055468081115,,,,-0.011480519697497233,-0.03203541702062399
HPX,,-0.02441655218426813,-0.011273861328174088,-0.011246856685187523,0.028761005781572105,-0.037326174816966325,0.04161395389214893,-0.008307630687457407,-0.03560657574593619
SFRP2,,,,-0.011872105382730867,,0.03094213831924274,-0.03272199819423129,0.021105953290941372,0.011469484317189367
CFC1,,,,,,,,,-0.025839878571095858
CD70,,,,,0.101855110941454,,,-0.030042347345333283,-8.98255754143425e-05
HP,,0.01297694787509129,0.012233286874374971,0.008863564803364896,-0.01863145541902139,-0.03758494334136423,0.006947348331599846,-0.029455747964400963,-0.06220790947248737
CXCL2,0.03232081432215963,0.015141651562925794,-0.02741675060114148,-0.015630376531615073,0.03802921770589854,,0.06605364142275315,0.013259903531582101,0.013229771809444587
NPPB,,-0.03765248940487183,,,,,,-0.01997443884142421,
CCK,0.021332301525644585,-0.03955975100762672,0.01728914374283017,-0.023361148263819714,,-0.003537673505424634,0.03400196000558493,0.006582792538946231,-0.053727661705096116
SEMA6A,0.07879809595111764,0.0032746196427048796,-0.024632808418735327,-0.0050317812841790925,-0.04672713436294172,0.08581144511529677,0.020586956786132992,0.00524410404543809,0.04278642053647161
IRAK4,-0.011206550095143201,-0.012000314300670799,-0.008564427677721217,0.003140032982719388,-0.015642282740963676,-0.012241617616838962,-0.025655078009316164,0.07065121860748311,0.062382219840939265
GSTP1,-0.010422225680944397,0.060851522897021164,-0.03210319044768801,-0.017087468970870982,-0.009545463731693876,-0.005104769637837085,-0.10159653792243468,0.02497697439837888,0.044928360866851265
VCAM1,-0.038684249361447084,0.04224335647013945,0.029782488840797452,0.028194956974262594,-0.07845058941085398,0.041199155021532596,0.020199354857731763,0.05103518657830907,0.07307564492716744
NXPH3,-0.028899298375597512,0.024182188505901286,-0.04370414416941883,0.016390113549959787,0.005793141612244747,0.007653246481307938,0.03098662154422268,0.019564083240159215,0.04549068899472505
MTMR4,-0.023852008542369293,0.005626716725586932,-0.02153506589410992,-0.0006596799018535939,0.11101627609759777,-0.034914384339937425,0.036587505020302266,0.07222445017155918,-0.04424134361568996
LAMC2,,,,,-0.011148867209128015,,0.10292258754004013,0.005130510972691976,-0.028121205225034217
IL10,-0.021571486426667074,-0.02547946015051093,0.059462103097928556,,-0.04132150673951111,0.071526336922932,-0.007665101136823534,0.022152046370493,0.10327325891137734
SEMA4D,-0.05537251887690309,0.0587188872655125,-0.04653118769165736,0.005934373840116634,0.052760779774915056,0.02578471807275493,-0.08859465280784048,-0.01929659577364441,0.045072454760327285
TRH,,0.08902233861349788,-0.011839640469903039,,,,0.23919991466602375,0.052972745215962735,-0.05761970130301631
SEMA6D,0.034577672686265944,-0.018837285022268946,-0.01936941145080175,-0.03560639243184009,0.015942418728404573,-0.0009983378472722922,0.024366086486612225,0.057911913369381104,-0.04450876854179478
CEL,,0.08002032088095451,0.037746319567512114,,0.0368959323183032,-0.03148643756355749,0.13712465985399908,-0.0008349818726710481,-0.03004367122249733
PDCD1LG2,0.04337225234497286,-0.025479446947281107,-0.026324414376726796,-0.03555288997964078,0.08182659497493625,-0.05818277394234743,0.027474146748798806,-0.04713867768513863,0.04692289776700148
SPINT1,0.02533760188276523,-0.02484652968787202,0.014595918218806125,-0.018379838191018738,-0.006995747240333908,-0.0002645522102862562,0.012447222264574443,0.03415346533734924,0.007814424124993452
CTHRC1,-0.022592455464836618,-0.022156109933395608,0.004807338405206617,-0.029216759728470765,-0.007452467677827993,-0.02555002750836886,0.14705731501878735,0.011673614373290188,0.06833346184548618
PODXL,-0.013324360179137362,0.038593408406288665,0.05074998576563119,-0.037073703807337405,-0.040984552953552356,0.00990116029071975,0.16901615018020835,0.02455765636412102,-0.03294372360450613
JAM3,-0.024686560914855535,-0.03625246010375083,-0.0378313391148867,0.010799901911578199,0.026367491259972085,0.0008224997225526681,-0.01999344118390348,-0.028069516567292993,-0.028916461831087877
TGFB2,0.008411246820223147,0.055684666009580636,0.010618807620796825,0.015041919146047892,0.05812635624560923,-0.015115320061668162,0.08579854444684144,-0.024283184589386515,-0.037277472272667145
COL18A1,-0.019673940815450697,0.015469678941420609,0.0096719390184261,-0.011760620080146306,0.040270484307959264,0.0009443260916347659,0.1736246781904285,-0.018013856007517225,0.0322033784767468
NODAL,-0.014505790353917837,,-0.028515712842215823,,-0.013370848207670656,-0.04846405228715704,0.18699350610554222,0.053224950642102274,0.0388073400777586
INHBB,0.004609680298292496,-0.013463525641948238,-0.046654008629575916,0.01851155560384361,0.006104972191278446,-0.00730669222944,0.04521966925967658,0.03221837137541356,-0.037663476720464106
LCN1,,,,,,,,0.013245656951130492,-0.019724626221486682
ARF4,0.030856248402076483,0.041517880233335386,0.0498078126420648,-0.004780505952725328,0.06776101082391527,-0.01425409129614329,0.022104155056995516,-0.020045663561668602,-0.0160676535854661
CXCL14,0.03713116662265804,-0.0006298849003577205,0.03227308493685866,0.007674470388272372,0.026730959806813486,0.02147082867264996,0.14418534807847327,0.046178401521610485,-0.011379413958194626
LIF,-0.018356245568384454,0.050189318313031625,0.01152285080433595,-0.01333340536085386,-0.03733181492425401,-0.0339285849901316,0.056358876418554894,0.0318161885209969,0.026492982634710897
IL17B,,-0.018857451819078146,,,-0.024994969024906093,,,-0.015424157085144,-0.02230140164595115
MMP1,,-0.039428089031721646,-0.01183963788711962,,,,,0.032397793592569356,0.05105226531424725
MATN1,,0.05684247952336245,,,-0.051039467205430615,,-0.02775573513636346,0.0025875737040933536,-0.020323491260559736
ADAM28,0.025390372281151524,-0.05926107012204659,0.04696642184362498,-0.00905337501636485,-0.008951752195595235,-0.02298640308518679,0.04215673572967806,0.059399230902279845,0.056248097723188124
TCN2,0.02466827045231112,0.016407281048910337,-0.024953880655873346,-0.0487364754243538,-0.037324242095777525,0.05313853123942985,0.11231310727678472,0.016351273837487006,0.011818837123504115
THPO,,,,-0.013874674453933833,-0.011148872823525368,-0.023492802056986985,,-0.029455756931369377,-0.030456599473917167
CUBN,0.0357442847143871,-0.029578214128062615,0.080213128124156,0.03532330907540234,0.07538417271547189,-0.09364596945735719,0.03615667640450943,0.05957564859160271,-0.05334031894926087
TIMP3,-0.0012230879665287592,0.06484079102729658,-0.03603632188507931,-0.043201813924029185,-0.057968388072737125,-0.02239337848594609,0.08802246044308162,-0.03162305832842613,0.04544354843907526
PIGF,0.0014630851100071857,0.049469593772269935,-0.008416091003874467,-0.06530198210265786,0.0266846743719748,0.09037804705667113,0.02499086001463414,0.05137781249815873,0.03190773026775615
CRH,-0.01820472864478669,,0.19716552397220966,-0.0016690543207250345,,,0.006174009043146459,0.03170458378899281,0.0003140852227832884
BDNF,-0.016285201647354468,-0.03707744801033757,0.0835611156113363,-0.00973159302443944,,,0.22821888376125435,0.03052701417435634,-0.02623971328081605
CCL5,-0.04258858924079693,,0.05496724503884647,-0.026573513178492502,0.05507583655168954,-0.029532355022673058,0.05520849276196675,0.013068785361166136,0.03359788477700199
GAD1,-0.0011290515236729445,0.07955290111626229,-0.013455404574719611,0.0005070941741846135,-0.03682628573549845,-0.009236570482576822,0.07598560580958447,0.025271724560876122,-0.05737465945327599
COL14A1,0.006658474229692668,0.05003510166277504,0.009190429263513924,-0.018173881856440543,-0.018160420996625837,0.0001065153584627339,0.10462610885444854,-0.00619935299978233,0.0008360699511518537
HLA-A,0.038044038068086934,0.02137147541407246,0.02392557193118507,-0.03182283731366089,0.0187288695788636,-0.02872349328775303,0.14799306945993004,-0.02134019737065777,-0.04981578964246644
CD5L,-0.048522690876557036,,,,,3.669803621691332e-05,,,
FGF18,,0.09231125352932622,-0.016415532671099433,,,,,-0.022372712812652622,0.00831770729388463
ADM,-0.03554695664393752,-0.010959277896869037,0.026326598491983315,-0.02346458375285244,0.07096276893494656,-0.018880720073481374,0.1035461201053402,0.054845262475637986,0.021360970298105197
CCL15,,,,-0.006264845877961793,,,,0.06523851022357548,
GNAI2,0.04128570105516923,0.007263391429864801,0.02314133632422973,-0.035461934379210865,-0.044100833911596686,0.08036444457705454,0.012770510876768577,-0.0047303704830347374,-0.03400953720940357
HDC,,,,-0.01689063155579391,0.014230356505115718,,,0.12945879045207276,-0.020323482056242893
COL11A1,0.017182561040943175,-0.027251847856422692,-0.041233299630249826,-0.03570801138422125,,-0.0423021643799802,0.07369013397103659,-0.05080950827552361,0.08087948961638394
NUCB2,0.01968457559441833,0.019398992963707843,0.04301177718272113,0.023546565832327695,0.003703718647396762,0.007478772973806735,0.02123604348654441,0.020293436110363505,-0.05288431784265489
FGF16,,,,,,,,,-0.020026149530273363
CXCL1,-0.0030678503135748714,-0.018581416270208834,0.12985877413298208,-0.012626036585777895,-0.03152513750295571,,0.01813702763832084,0.04256516992313104,0.07323283543758032
VCAN,0.020913150453398015,-0.05884056505280367,-0.03865162905527124,-0.0399277327502846,-0.021401360422411145,0.054278535283206066,-0.020839119009543317,-0.06909192229552683,-0.004529565591305561
MMP7,,,,0.08140759520967432,,,,-0.01195978835022874,-0.01161366043877746
PTPN6,-0.009471580022036172,-0.004016882262071063,0.006942050566774588,-0.045825568769594684,0.12655829887796474,-0.04715638503199237,0.06769205795762767,0.0601549918007155,0.07640805531382931
PTGS2,-0.01742889384964994,0.01163506607486631,0.008416811428286933,-0.01547391614431401,-0.020371401130927665,-0.04143129763990011,0.08315208897857737,0.03893040642730528,0.05049359005619177
XCL1,,,-0.01258929744245276,,,,,,-0.03616931888861611
CD58,-0.01563456979927972,0.021427017936845028,-0.000359299022306182,0.060267072461309655,0.04850478894154147,-0.001099131647955571,0.014273915398944678,0.09291561838622037,0.061319693936709545
TNFSF14,0.011706465476800097,0.017992498428620125,-0.035434668450884846,-0.012332315360757299,,-0.03202880928189776,0.05573295356008257,-0.028832083164829953,0.03273637204174747
CNTN4,-0.01594434761330404,0.07484158578508175,0.019756517363457748,-0.025471998718410493,,-0.0244826982277244,-0.03483130068241688,-0.033016861005761226,-0.006495566774453138
INSL3,,,,,,,,0.034542888594928906,
BTLA,,,-0.013124761680213612,-0.01574878851220138,,0.08541862743989666,,0.022359224117276835,
MFNG,-0.04630011954634694,-0.03500150536865329,0.028156497427076224,-0.043358275728186436,0.11767167409638905,-0.057229228355537384,0.06143347385988769,0.043724853591482475,0.024498707929356274
ICAM1,-0.03018213512877625,0.031625737554251354,0.014464314907276496,-0.020955981598547533,0.05491463014008146,-0.03477594566449415,0.0533627466725225,0.022297962826545312,0.006433410539210949
PROS1,-0.0586198373756749,0.0027567623714507584,-0.010326723908736924,-0.03749813990640711,0.012703070918818775,0.02394902398748826,0.10954899056372717,-0.018450825486503883,-0.052624605008348174
CLCF1,-0.008143300289169491,0.06275434071886876,0.03669116981385199,0.033184341856629156,-0.03630383020938694,-0.0568528168312789,0.062146722570848495,0.013190890412267018,-0.02021153020639292
PSAP,0.005632179746777119,-0.04387763864536915,0.005937480015014279,-0.022379411413086806,-0.012612675664571677,-0.03646960008036888,0.07433342219173887,0.023856759361304245,-0.08760754672825595
EFEMP1,0.02784056579668516,0.09258143233034327,0.0208528518961342,0.01878598011481832,-0.08382204092347528,-0.05398019049469723,0.05499791020897638,-0.01049087950873874,-0.14278276611125498
C1QTNF1,0.033573483664761504,0.03397850812667551,0.028507997153370844,-0.02736814710231968,0.004759419110765697,-0.09562559465770648,0.16252546732865047,0.014314181012583574,-0.06000962473985424
ALB,0.04709283890069737,,-0.031001824941657596,-0.014006905574550988,0.017093136890834203,0.0853161589584522,0.02904977025908939,-0.016266246069528863,0.04387012047642792
EFNA3,-0.010296600015389163,0.02307550808814932,0.032352813117330126,0.008205370961202454,-0.006665634248170774,-0.008712085917149557,0.0016917712201302247,0.08002142179340081,0.09536484719489516
DRAXIN,0.005024901448679223,0.08280972638495918,0.03443690980109851,-0.011246857831777592,0.1351156256984732,0.06897643698496847,0.054436453430613804,-0.014215679747600326,-0.05321278247777399
RAET1L,,,,-0.013470643373806171,,,,,
NPTX2,-0.02015719624343128,0.0074280121505977004,0.0004175332591734525,-0.03150039881748762,,-0.0060200235272760624,0.10776217819259147,0.01897817194676544,-0.04621059827231376
FGF11,0.015310563430101082,0.02986493083173301,0.05585592746360392,0.033505992439616765,0.033250259798186195,-0.08693013253090628,0.04226138367667669,0.055258917241640254,-0.0689349451580129
CD59,0.044040071420989445,0.03551303034450124,0.06823828606812386,0.0290305952340703,0.015842353144118207,-0.011713474815392736,0.08876555919164415,-0.032530760888990935,-0.059462009569369555
COL9A2,-0.014417665278158536,0.041609147400638584,-0.006476800577988003,-0.0349636454445412,0.08955100208850493,-0.025019124365202625,0.06086976957204687,0.024468640562719635,0.03980989853839348
DLL3,0.027665149028820644,-0.026489684692210615,0.006681337448894038,-0.035268268973315975,0.014279027761367295,0.03487433889114289,0.04968331044074551,0.06774094570363172,-0.01680970802936412
