,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.04413163146109605,,,,,,,,,,0.0759966007241927,,,,
BMP1,-0.14568366200488078,0.005437918961331215,-0.022468780008282195,0.002767268266820694,0.13166341921354693,-0.03374081166964548,-0.11407752153565003,0.12075102928847119,-0.04843621769538964,0.0007251111190581495,0.05085288502061677,0.18551451781786008,0.1242934880088428,-0.1337973367707465,-0.0038870866781530147,-0.1146738361077362,-0.07308404588449541,-0.013973954497378047,-0.223196446721981,-0.1298916526771865,0.024817001297630866,-0.10434343485610215,0.1517319697859626
NDP,0.04907833929036556,-0.0017799913629857821,0.07454442738273608,-0.02675525231087837,-0.008379200887225444,-0.05461111742943622,0.1640021701411107,0.06171972881763427,0.07135365020665335,-0.05251545262507796,-0.07855280991036548,0.18399821159655788,0.1133681137819361,-0.10000268577144578,0.01793938302374301,-0.08902530521008872,0.021405684896159207,0.05504363405485512,-0.17037019834531683,0.09142540917594394,0.11385926386707959,0.12665124807339237,0.1599247558782012
TNFSF18,0.1151668805806725,-0.021274470372959643,0.10596601150945649,0.03460355373678486,,,,0.03611510934544251,-0.0696084784670796,0.0679616496842763,,,,-0.20537399644503257,,,,,-0.03933237783176926,,-0.05523320259834875,-0.09649687101535491,
IL36G,,,,,,,,,,,,,0.03698321612906487,,,,,,,,,,
RTN4,0.31801043433608256,0.16593243647270745,-0.04571982764807387,0.047686574926789065,0.06569469987726971,-0.00929807504903524,0.22561381963212324,-0.27944356929123515,0.005733051879662842,-0.07966837004174933,-0.020927966165367063,-0.3806331222194428,-0.03740588050067628,0.19680937970707119,0.0928772004422568,0.19784879188902713,0.030102658308697898,0.02133293559952588,0.3564692292675535,0.01311429829691718,0.014488040384408978,0.4054190833478464,0.11398731261420206
HEBP1,0.06362047535954546,-0.029090561805327323,-0.008086571356037004,0.07236095346422393,-0.028771101174597555,0.07183935969025868,-0.0160246387167301,0.16740140790965535,-0.033744745519376014,0.004945689542253551,0.06813625467513121,0.21099820959038423,0.07703301794292577,0.028371628197747068,-0.0036095083039944355,0.0747826168247678,0.08314428215267244,0.08793394841280391,0.0412606033741748,0.063100041975742,0.053683850003375805,0.05276243190797032,0.15459762610638453
WNT7B,0.057894569126884586,0.12511419282684225,-0.038045201957504486,0.008601391927941855,-0.018172103629729278,-0.022675305996059998,0.06692231564374979,-0.09453952835060588,-0.17001907138298658,-0.001553472493774621,-0.012719890672396867,,-0.03180686727878452,-0.03533291467427612,-0.0017746960391884935,-0.009540179229388258,0.019022806894937013,0.04259289532520506,0.03152709870091817,0.009057090042419856,-0.05161636099447275,0.011494481987824911,-0.06291103133867192
PTMA,0.21335970146817143,0.03630701207988134,-0.002715087482772921,0.1258465359811478,0.11645424996080854,-0.030436730449506705,-0.16442156636669064,0.363460928381643,0.32616401851251103,-0.03859667010079136,0.20477526207525557,0.5940027410831921,0.19268491795890036,0.02552536546383693,-0.08913024729189936,0.2050297437881443,-0.02883737811139236,-0.0461252925466846,0.4423533565833559,-0.041089579541555704,0.302079241489981,-0.18038355331132783,0.3634782627623682
FASLG,0.04069033406229741,,,,,,,,,,,,,,,,,,,,,,
CEACAM1,0.005586101783727585,,-0.0518625462364936,-0.01358914275434032,,-0.0021585290634941134,0.018002217817478138,,-0.047619814652220156,-0.001082479058294352,,,,,0.042445628431983906,0.020856431031939144,0.014388769377963047,-0.03614279496170484,-0.08600428865283756,0.023080486108241968,,,
PDAP1,-0.1935092874284823,-0.06400487831668483,0.019172604539154262,-0.03342182880349033,0.04495317851752663,0.0008999544621775265,-0.07908242639728193,0.0816498409036413,-0.09812707380581275,0.016505015572703143,-0.01556208980845423,-0.0005382389297500016,0.04271700951376599,-0.1738611143681482,-0.039224272626669526,-0.06074756857270622,-0.12067835410004471,-0.052402132661021505,-0.11277831703187559,-0.04902152861833687,0.0331991866514832,-0.0788381619804105,0.010060061306741124
