,UKF243,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ITGB3BP,0.05616535069343963,0.050405864956805775,0.03383449380133516,0.01992600521518342,0.026397751129249317,0.08427989809839884,-0.010592823988210818,0.025864714568410038,0.044887886336487326,0.016385228179473056,-0.004836294824927532,-0.02936194402503174,0.059267977448488995
AANAT,-0.005962866692386969,-0.014452123367651174,-0.010455879246176468,0.01563345752034559,,0.022945395462281012,,0.04333158788648848,0.05107125955540461,0.07466225817547241,-0.03186467578561713,,-0.03633101153867002
RELN,-0.024355473611670352,-0.04240706445958402,-0.033213926900854236,-0.032457910154746084,,,0.06613744051342921,,,,0.023385588196785403,-0.005330943887054198,
IL15,-0.024650878284203256,-0.03769702692251364,-0.01824358075034024,-0.018243503439350255,-0.03468833779056987,0.04940693993575436,-0.05373086414170219,-0.037642432985990376,-0.007231260538324556,0.005942662940685643,-0.014700848442773987,0.054653924153792166,0.0713226055718069
UTS2,,0.056867410756470636,,,0.14466221383842906,0.01090504733402584,,,-0.011916606244144532,,,,
BSG,0.11076353624653554,0.046189222933888066,0.17261559149854105,0.007110923214349973,0.1483947969490124,0.016210206300529103,0.0570142812878133,0.002853233492692108,0.05166738458017362,0.0045838177539959364,0.08891570891813251,0.02694410204304373,0.11300185161240023
ADAMTS3,0.0033775717191961833,0.0708627080499776,-0.058014899197291026,0.03708612453531684,0.11355938888591056,-0.05599906445272431,,-0.02666349262216343,0.06320206261482675,0.019643930093624893,-0.029537157397035427,-0.037116333993922765,0.06488849545561344
CD34,0.027797589596519665,0.01382844535238825,-0.03512690981779684,-0.041924307893885834,-0.023352725832443536,0.02151867050793832,0.009545608968053383,0.03264269650895772,0.005667473458705799,0.03702990023480986,0.07310500629794564,0.021318776036454167,-0.023017891874100454
CCL23,,-0.01644422226879967,,,-0.033124927838965236,,,,,,,,
PLAT,0.018615058325153738,0.09069597866142326,0.16910427933891753,-0.009086643006341977,-0.0042743498796521005,-0.06817581317956642,-0.019293318308729795,-0.021972892164223063,0.041715434797614095,0.07031052270461699,0.005707979307128492,-0.06097790973219156,0.03307671676916211
NTF3,,,,0.013321788566981732,,,,,0.0436705021511912,0.15207328276032084,,0.007584778482453512,
LTA,,,0.017254864618292214,,,,,,,,,,0.06343750713504731
CKLF,0.08832881357335838,0.08247577167579005,-0.008893289326292925,0.02095611453697967,0.05741224225416122,0.05930984670083762,-0.009709492910951972,0.024457861246655933,0.04294511427139969,0.08497442224253077,-0.032421144139099904,-0.0034281516999237747,0.04740463975685288
CD24,0.058182400526222984,0.015467253412255575,-0.1209662027891744,0.035909195350542156,0.15665378759211007,0.0960208698030461,-0.07284426802355237,-0.019030226031292514,0.047104691492062915,0.0554207949181912,0.011975613306102714,-0.012811026678004888,0.08831799617331779
HSP90AA1,-0.027961502343449775,-0.09100642721763323,-0.0035762078767315303,-0.018908361019999348,-0.021441729495965352,-0.06983278520398765,-0.02869014086218787,-0.09587474184276092,-0.10724874220694217,-0.19541152768029377,0.006861101962575182,0.016125595881136663,-0.05699010475003121
BMP4,-0.01151599825443288,-0.009010914367010913,0.020479495888723543,0.06294594583406479,0.04263981283641384,0.036747776446763455,-0.06803042201142435,-0.0030112475907186536,-0.02716658512659296,0.023963507481413848,0.09920973648952101,0.09782698121731853,0.01353224459401848
SCGB3A1,,,,0.0013680878220493386,0.18753252327019138,-0.024525942014396198,-0.04600979170901393,,0.05689365542557936,-8.091706316592529e-06,,0.019430004141997633,0.008931379823084161
IGFBP4,-0.04985997640405301,0.053507457261150845,0.04716550973456073,0.04535702607438952,-0.07937729325601366,-0.08334926325722654,0.0010256184333810867,-0.018667304671593467,0.06642601891297117,-0.04983168178787978,0.04834074181510994,-0.050657781821580906,-0.04050192189632448
RSPO4,-0.030114515022639635,,0.01747933761910324,0.0003767547619325605,,,0.0743273510786764,,,,,-0.03174636130237895,-0.03788151661463078
LEFTY2,-0.023417969739001062,0.1378076297342179,0.04094499172726271,-0.003629945856335062,0.05823062449933608,0.019241806211509827,,0.13993509749022195,-0.017655113650163968,0.0327373946510422,-0.020309760322136963,-0.011530725689202492,0.06125959860199766
PF4,,,,,,,,,,-0.029017035576530216,,,-0.03921883130401544
ANGPTL2,-0.005822408496807627,0.05692939230087408,-0.06264204262997095,0.06410627523956434,0.08284959939146815,0.12876685155294315,-0.006905718416649814,0.03663013530738657,0.03612347547608909,0.08902330396422983,-0.05766953806748275,-0.012144749548273454,0.055495112475316306
LRIG2,0.06694352228764201,0.04057357043670271,0.023536419067727243,0.05057653050497621,-0.03802893101752322,-0.016509678270383417,-0.0403881608800057,0.018931183280351614,0.002889778312495648,0.07442475049825352,0.06580009276188029,-0.04281305339778297,0.03505365509094708
ICOSLG,0.038621115194661326,0.08951134760723167,0.02370438831630609,0.019899833825750935,0.04889339764186454,0.03617070366246213,0.04152785320765439,0.011439817945943233,0.029665247077643942,0.08561968351472977,-0.002142128638634401,0.01623249959534413,0.06950209754342648
WIF1,-0.08342587058558457,-0.046411926971987906,-0.019646376752847694,-0.03226373202757654,,,,,,,,-0.019448127209688245,
NPPC,-0.04417950490008156,0.02623076921625783,-0.007786456146569464,0.026889650008376537,-0.029267010610559883,-0.00895023693514135,-0.07456336788048122,-0.026663441413329197,0.026861972998498494,-0.00972612837793957,0.008185294943903956,0.04514475150309493,
LYZ,0.052002455200272926,0.028598502010144553,0.036348877611435265,-0.0039155888455353815,0.023044644555027163,0.10065284674405602,-0.01972721169314034,0.028131106427310294,0.05966457656419628,0.01110483188738213,0.01368395307425292,-0.029439921946712112,-0.011078935053616934
EREG,,,,,,,,,-0.015509252104939343,0.01298167221515119,,0.01452778775264138,-0.015713239692983626
SPTAN1,0.002795694087416131,0.013347094784141757,-0.02858689421397479,-0.003486242384353434,0.025139359944692054,0.06886635168956673,0.011753042771137055,0.018900411025813108,0.0321656251805855,0.12752309182012553,0.0377224487021465,-0.026124532586755525,0.031235642941913385
PTH2,,,,,,,,,,,,0.02754856335303729,
LIPC,0.011993661312966995,-0.01771073399650792,0.03396177058763495,,-0.03103466886068682,0.14519804610698472,-0.06599160462081581,0.030673306116111933,,,0.012151394138565265,,0.10927379409170979
COL8A1,0.04626138205397979,0.03883583407522792,0.0025213494536348974,0.00933231184199861,0.12059158485272074,-0.012241304654859756,-0.05508000047605088,0.004752288229485443,0.024056835443286535,0.043674377389170786,0.0038730002291260555,0.010725467311830602,0.022486104246932995
GSTM2,0.09953210489366666,0.006149528406788881,-0.020337358342047827,0.04087275535097007,0.04458799150187953,0.12266099903745434,-0.015528544288590651,-0.011120325313051611,-0.08414065002876353,0.09206774673084826,0.05281921869259343,-0.052775699259924105,0.004881430167498767
IL4,,,,,,-0.07930399739276228,,,,,,,
SPX,0.047736757397045256,0.011885963574326613,-0.06738314681845166,0.04079509586447117,-0.019871287691385842,,,-0.035625177231311846,-0.0032371914411330775,-0.0022498856055797613,0.012555151088450149,-0.02570267454733375,0.05863725237159461
MFGE8,0.05098524490765631,0.03289892506605044,0.10589369054115753,0.006016893923835643,-0.03392388357605741,0.08258793619651192,-0.005550134509333893,-0.006205706473586769,0.04837741698529253,0.04985720510295829,0.1147807817697404,-0.05846598043035898,-0.033803813695285186
TGFA,0.06565264120124543,0.085219261048789,0.16868887119390785,0.051812575901004305,-0.01740621212054136,-0.023446296993573427,0.015287356554326855,-0.06982679001751665,0.04440631527149025,0.06135671384265011,-0.03344195203531602,-0.0184066516750025,0.1369284802167464
SLIT2,-0.03145035706544316,0.007879172843889733,-0.0243003516773273,0.0013028010368595932,-0.04258287162222949,0.04492881807535379,-0.01601538535312743,0.08650414900828622,0.07041218602329745,0.018050001119019422,-0.023603407025087984,0.00294057805991469,0.03171823319926993
PLTP,0.01617331865816353,0.0877688367628089,-0.023614917099598304,0.05115397041223092,-0.00385359776233203,0.027895306594346005,0.05274581192675003,0.02911383913883067,0.05058816478358447,-0.06520992436862155,0.053385607738457776,-0.015752191272053153,-0.007494957973182632
APOD,-0.09670036686151078,0.01618621291204794,-0.08630106914305012,-0.08784357512737848,-0.04853934685051847,-0.04311030199352539,0.05697976242184141,0.00027743552224516126,0.0879624076448382,0.15974015032446615,-0.036855646165053026,-0.04398794379298902,-0.03568316699447717
B2M,-0.06823420481883241,0.06944078417914197,-0.1519943218206622,0.025008893883019745,0.09242734991178142,0.17092677492830796,0.004144683924280488,0.052316893002004816,0.10776135714482493,0.03463852508766728,0.04436369099790496,-0.03443099381979643,-0.08009651720338155
OMG,-0.007666170210148479,-0.062412450565695964,-0.12454920071460705,-0.033171548664645834,-0.001248559926509713,0.0637160531330204,0.04890502587886943,0.012087244432048158,0.0578481069957425,0.15454152628087509,0.04727852728313221,-0.014494718914835692,0.04355483016475635
CXCL3,0.04600387106335253,-0.018974947132906653,0.1018324784016446,-0.02563532962704388,0.09653824002907675,-0.05081777962208621,,,-0.005809639620575061,-0.004726604409887658,0.06769756878023007,-0.05818266553062491,-0.019188700849228565
CXCL10,-0.10048348150335047,0.05166518845882467,-0.04996537268888354,0.08127517457615265,-0.015000868818118865,0.1515621567241975,-0.08303325270318708,-0.016865125934238574,-0.015254689826182813,0.0022369640068609364,0.025296763778729317,-0.004917786185690251,0.026262623553243058
RSPO3,,0.06231838262503622,0.015959836548481283,-0.022208123080741167,,,,,0.0143937371282871,0.13634042224731202,,0.018289828609012484,0.07018593376843564
CORT,-0.019275582548365287,0.011850479400218744,-0.04033158666961247,-0.049946348602283176,,,,,-0.04232472301110139,0.10144489038896792,,0.030478156012883645,
NCAN,0.007742870414145996,0.05812547070751492,0.12258023899546285,-0.005701450648868868,-0.09893839478649553,0.07394764539846653,0.049438380649564385,-0.06011648356661462,0.060280553644444214,0.154474020812249,0.08784361440332877,-0.04099658645557418,0.08718786580245814
PRG4,0.014950934810830754,-0.020557625840922147,0.0011605565577894963,,,,,,0.08979010129776605,-0.03510730048641106,,-0.009419487479348499,0.007847774251234039
ZG16B,,0.04574850388062676,0.047863375510848565,,,,,-0.02475440266564861,,,,,-0.0031495475430046564
TGM2,0.014631166302485598,0.04832498920027465,0.022600319149870603,0.04209029015369002,0.06463683213178434,0.013402080271692466,0.05503152416880171,0.016602510373976923,0.0022883097338987973,-0.04146970036902574,-0.028615635682298406,-0.007339946622338911,-0.010223842522461665
VEGFC,-0.05736883390968127,-0.02710393894460857,-0.009666185338532071,-0.00047636366992984597,-0.04992321090463272,0.04084465553773164,0.02989794720219483,-0.03208662215438403,-0.019937583314770472,0.02599066119123734,0.000923857044620709,-0.0007002983508545872,-0.03548455845631764
WNT6,0.023828950671365416,-0.0008960179134598619,-0.008125298984865166,,,0.05933083098907967,,-0.023541439841290094,-0.04736420684672406,0.10392113458528669,,-0.025260593581971094,0.05621318460086098
NRG4,-0.0437734166755969,0.13846720248252176,0.0019121976180284084,0.026153927196296948,,,0.09287355986274871,,,,-0.03225173511408238,0.06550304572222705,0.032609650452190914
PMCH,,,-0.025459347967775426,,,,,,-0.02589880224702429,0.05006655307507315,,-0.03194846934385088,0.030790401464928455
COL9A1,-0.04702077551326069,0.028672031802811214,-0.015560032146000737,0.0033374570713898015,-0.03735645012550432,0.045003658715458174,-0.004709442309906428,-0.00706944966537437,0.053675945438128744,0.13032686478435404,0.08336122647869924,-0.011818561946961079,0.1164392296785205
GDF11,-0.017924716010776373,0.04953514415013784,0.07697301457499595,0.03642653500482228,0.05105588988708455,0.013370107176749267,-0.0014935155821301908,0.0028501845231294555,0.0011523047602042145,-0.02234802494286212,-0.04619585228930019,-0.001090157591694256,0.11001226846455629
RAET1E,,,,,,,,,,,,,0.05033672820284833
IL24,,,,,,,,,-0.028129259808701675,-0.02855437369706576,,,
SORBS1,0.0005916231168150428,-0.02730633513626576,0.04182015096543268,0.02321950117740385,-0.029983925660789053,0.044982050298973585,-0.014251022725021299,-0.05780538289206246,0.07106755410013585,0.02100748581625346,0.039701723356038374,-0.027585340341880496,0.041904046852505546
DLL1,-0.04313094265722768,0.042774006775142676,-0.051994258487463696,0.02735154437308973,0.08149174600389819,-0.009494478389704642,0.08640080241067978,0.06229082863972848,0.054615910582153,0.1396673330962045,-0.023311340615887268,-0.004472428163022341,-0.006732901933559091
TLN1,0.10085366343135561,0.049543300659520555,0.070918825348983,-0.030569031224087204,0.00032071967956974343,-0.09759347864148431,-0.007801560412256512,0.07845305798804712,-0.00396433861408655,-0.04350900301915887,0.036731897328741256,-0.03958267886611942,0.012683469330505355
COL2A1,0.15383355990240927,-0.018974953590291457,,,,,,,-0.0010859887591416447,-0.030233003023221596,,-0.021948860678163803,0.044423577505492556
SHH,,-0.014916619099400622,0.09427745736867504,0.024019525684803696,0.0784622251883264,-0.014094565210066069,,,-0.0235150667997228,0.04178987410915624,-0.044286158843430595,0.04226408376501293,0.027695078624645496
PON2,0.04168954340865786,0.05093287001109966,0.06281163932242563,0.008639476443030052,0.012997926635136424,0.1155613329684894,0.08909873841648659,-0.02513768846080239,0.04142951161734747,0.09568707224220474,0.07193562532948201,-0.03365733400628556,0.046335753702952676
ICAM5,-0.03753471538479212,-0.004642382914586102,-0.009138517601018779,-0.03216426330101216,,,,,-0.01228619946999024,0.016385288658909106,,0.030023266360847442,0.04735110552772283
HPX,0.014811109913343693,-0.0004966472173329833,0.016640287658099058,-0.011594662374460602,0.1725552874659746,0.06848564799547044,-0.014938980246454393,0.184472153574725,-0.03683334362351022,0.06807193293877523,-0.04324128926564733,0.052259642900233425,0.0016277418103897514
SFRP2,-0.009965942602841076,0.010452552503532993,-0.008625157009599775,-0.00420155206337232,0.03509553683520284,-0.06322945534254266,,-0.01384082486429513,0.06579243715401767,0.022211146836999936,-0.006902664336785287,-0.029536268960854366,0.015380302387240391
CFC1,,,-0.021889955381376072,,,,,,,,,,
CD70,,,-0.012028304014858965,,,,0.006717634786429704,,0.11142100578784085,0.056102355448062996,,-0.009526502424922268,-0.029319644356653955
HP,0.019417435192372212,0.05119119943912636,0.00665533232042928,-0.01158730135109032,0.04284704285601838,0.12125378518934331,-0.0630485734208094,0.0005119358112506355,-0.017013127504023697,-0.0021268765363146825,0.010873800609594315,0.0514962574485469,-0.008081667648966761
CXCL2,0.044209530927567506,0.0641739844346854,0.04056524498008421,0.021170559239350246,0.06035400958904679,0.14294383612049777,-0.0524635966778264,,0.02939305739122893,-0.0478952339693919,0.015320313128021849,0.015038574229548381,0.0675965160941211
NPPB,,,-0.0191677351676973,,,,,,-0.022938004919489316,-0.025354201890764316,,-0.006319522612860412,0.06831786362352622
CCK,-0.09750161246915494,-0.05364682771129181,-0.13277397301908075,-0.020472655467384217,-0.03103469390991314,,,-0.030809913783088425,-0.034941562654262605,0.07851275412501724,0.011973644250646518,-0.008186504752446332,-0.008726590823104764
SEMA6A,0.07053867424179358,0.10459068318087475,0.060511127616316655,-0.0026274312008917567,0.08431660757970719,-0.0992919263023509,0.032054450064769785,-0.010421255853749133,0.056955892693366574,0.03369931209406249,0.009981625356453435,-0.01801191090125237,0.09373618056309607
IRAK4,0.10748284182542761,0.0478957059630852,-0.008328391978392358,-0.000537140417032721,0.03893073719442355,0.04280971563219098,0.11959232727164296,-0.04965462768441421,0.01885748358843362,0.0739493970910079,0.036416555346400134,-0.008694566932456658,0.07657411117247422
GSTP1,-0.05383564922654776,0.07783230519647898,-0.04886518003749306,0.05008272134797289,0.014967354547157691,0.04134896309212634,-0.06550825156936547,0.06832109075097902,0.07342484054415735,0.0958861063370773,0.034411953433465106,-0.0195247627392464,0.020139648839908174
VCAM1,0.038628896552532745,0.07824435987855723,-0.1106292110768205,0.03612174062907536,0.05465810202591997,0.018540262125033288,0.03377659036507403,-0.04282107133450211,0.07133078250252016,-0.04663740654642969,0.014978905032427355,0.008685500679306759,0.038788785473894916
NXPH3,0.09345676349281425,-0.0026601721020079374,-0.07175801597434718,0.04672699422123486,0.12328714033966212,-0.014669615958383288,-0.01875458586320949,-0.015621247075501565,0.08456220324494695,0.14904406544127388,-0.004986346792143959,-0.05114578345242153,0.09177421631715764
MTMR4,-0.000569604743165749,0.03214966371902585,0.07305996118243382,0.008519537838041307,0.022967018258858125,-0.011909497876465362,2.1755851328789793e-05,0.01726155678826525,-0.005666348496566689,0.059801552159896916,-0.05505697626029006,0.09877423880134803,0.031368655568837216
LAMC2,0.11641848539132306,,-0.024130040143374134,,,,0.04164400684017562,,-0.034582358912724015,0.031990592816699075,0.03533653295565488,-0.031010972750633015,0.028522048029128683
IL10,0.034402806530639735,0.006100131812749128,-0.037943985703916557,,-0.031079472444934968,0.02263251927970359,0.02473229705605144,0.05763103523207977,0.04804755761205439,0.04769408814828096,0.03835969436217391,-0.018989612564428673,0.04110281607381878
SEMA4D,0.023939544238878764,-0.03363157886038842,-0.048734164661568706,0.0188367944042601,-0.04356577401136971,-0.018365323873075757,0.011097316808416982,-0.02082217006122767,0.06701155784412308,0.1320694891448309,0.015169163051806952,0.04189885858025598,0.06091058068071505
TRH,0.05858256643155705,0.06443072530531219,0.05922956464865305,,0.11843352266380608,-0.006072190273950484,,,0.012561734928614302,0.03629483560544442,0.028439512837238237,0.01791598624055228,0.05793932991896803
SEMA6D,0.03105219438146011,0.0277546560175789,0.03600210722976189,0.00666934011687436,0.11584848633473534,-0.05325966639324586,-0.021444086671204753,-0.006640469012003401,0.04397304491942371,0.006775510046265277,0.03710353789038619,0.01153520623804594,0.004384886841993319
CEL,,,,,,-0.0469249156713918,0.013070204689055268,-0.012298612381332561,0.09441398800123837,0.008311564643260484,0.0610892354990953,0.003107377777307651,0.025799704718314487
PDCD1LG2,0.08508572403779634,0.015871136054996453,-0.04871228889168004,-0.00012366029442271304,0.05283338027740531,0.014382060020510401,0.0032343997457873054,0.04232389370005758,0.03678436336455332,0.06788785908742662,-0.01857457447225301,-0.023023612271094233,0.06053904838016562
SPINT1,-0.07666566278305696,-0.005567360282641019,-0.02152193055367385,0.015724522429802396,-0.0018827226731288422,-0.03393984708549686,-0.024595704978902646,0.04381469009596925,0.13277891977149675,0.08906161162536905,0.04544035507836409,-0.019614928648908164,0.038001402929718216
CTHRC1,-0.08628634647452321,0.023924368884047895,0.0016189886178356668,0.03271809455802945,0.06990069736083022,0.033697433260520306,-0.016115248254488707,-0.009526973263013546,0.08287949338635957,0.07587233830879274,0.012935368903309354,0.015906879995668182,-0.04619739883020834
PODXL,0.08041327322086626,0.03915767039636246,0.0462408042575487,0.03381356665896624,0.05733631445473059,-0.006572655825934244,-0.05374775966575589,0.07326644697902493,0.09060698888071388,-0.02791046243512291,-0.005373265345639448,0.018225535044771736,0.02404520999539817
JAM3,0.05286718794451047,0.055704189512371154,0.08575396696469033,0.05908974735665721,-0.01973923161030327,-0.050515491863572425,-0.032077289152481335,0.05027488128164987,0.04723146751227064,-0.06867593124581295,0.004388125385494054,-0.030967735377671776,-0.0012590730507822934
TGFB2,0.029112026380562105,0.09622601672009722,-0.00421753910564568,0.0146394075514438,0.025774588149760084,0.11217371946840532,-0.04121432364824512,0.016567451700497098,0.017904340606334418,0.044318039519111285,0.06374644753473942,-0.008997088182083302,-0.007860473659894672
