,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.06017529102657182,-0.011659125697793838,0.0545495808795172,0.024397352299186666,0.026322603881132573,0.003742597001039313,0.15679517246962413,0.12790702149505245,0.04995928969627678,0.015350038630454055,-0.022959708074758722,0.04242833494746462,0.02782430238201337,0.013197294532993219,-0.0007195545884481451,-0.024420203266547032,-0.04365016178170484,-0.04159491957129129,-0.03683327074173281,-0.06879086964742616
QDPR,-0.040396494280705304,0.03837327573306327,0.03651220447011916,0.016617286382725412,0.08974339749591564,-0.0005420438795955454,-0.0400257629806788,-0.1249236708752427,0.013721287919708237,0.021810476211391747,0.07734396905009049,-0.008602081983058585,0.03793933438177666,-0.08957879656344686,-0.027048461424896576,0.012017868021742388,-0.07061083312415596,-0.03968189154088021,0.015086627338860554,-0.1320546272874467
POMC,-0.0073962756484930925,-0.021273004331453894,0.07515815685843688,0.04424045071464479,,-0.01699549905795826,0.008424736181262799,0.07633913993502832,-0.01790216371220058,0.021671235693240132,0.05587934001190043,0.019267207692271516,0.03485711778092537,0.09634560110084345,0.042867416366554625,0.09951490033030456,0.0007944452187464941,0.02496045067215598,0.11013129640236413,0.06537985280680565
CCL18,,-0.04708078607905727,-0.03645387344886111,,,,,,,,0.07750559129326813,0.010320503015516848,,0.06131450079297955,0.008394262386034534,0.08599660930613467,,0.02830583992887694,,
CCL17,,,,,,0.024499000246013817,,,0.07590651761006831,0.0016372342727147108,,,,,-0.018256545254586958,-0.031190583116816883,0.07894321108858188,,0.05536350691150788,
VEGFD,,0.09412841332224106,-0.08057555625726234,-0.02747790398953182,,0.08896308162509023,,0.1080715796171541,-0.015087284273938963,0.025974898310118545,-0.021584130612471077,0.06677897841908641,,,,0.11231443800492627,-0.021348561425419868,,,
TNFSF13,,,0.010352686295920713,,,-0.012025807428192101,0.06196209040365771,,,,,,,,0.04136372059420879,0.003239596891123843,0.023808268189318797,0.059846863714462586,0.08590632112250503,0.06870482012439631
WNT5A,0.012852755287863754,0.13616452366509088,0.00882652027596726,0.0692289585761979,0.08166671616963402,0.013017461616584866,0.20671451644284417,0.08011576790712155,0.08868192581749308,0.039500026636553505,-0.022668961865357738,0.03015697517862031,0.058472515829131336,0.016368406562285793,0.03371891826145334,-0.02549615932296832,-0.009221455703252043,0.050761279127033376,0.04844282699056813,0.12095701303318683
CXCL8,,0.053459121784741194,-0.1229772099098763,0.029545526220059716,-0.09206117810757201,-0.013387988665954205,0.014566773180868041,0.0513082622561142,-0.021015078334652805,-0.011514926745048384,0.1683058989883973,0.09793841993879822,,-0.031365529489611875,0.010728413378390235,-0.012979593993145305,-0.028738553271081997,-0.05175290719163079,-0.01753453227270129,0.10325479281818739
GRN,-0.03729819105337071,0.04275229750970056,0.12250772847811185,-0.01214372110997826,0.02948843662729723,-0.007134823338291685,0.061323870607765354,0.11328885655275825,0.08029283621171239,-0.02117528739729679,0.1462642417342877,-0.034398928374375116,0.010267168883216849,-0.0338585864672435,0.0392732443913776,0.05276265779780748,0.06448585598886443,0.10227652156691538,0.0816965299790937,0.10580267931028357
MIA,0.030773908793057123,-0.0057222069951298055,-0.069437740021853,-0.004769368353370272,0.026212194737177872,0.0839489174747114,0.051142785984771066,0.10379330016876899,-0.0033683688178144087,-0.02210893301680656,,0.07370360411852013,0.032344990796179106,0.026164706826355157,0.057261402511321384,0.06588242433026836,0.10189411170447038,-0.01629020153121412,0.08712859228944134,0.12342369575318178
COL4A4,0.04337331389518003,-0.04099997291938144,0.013701125028022969,0.06839978654963304,0.05000314818180699,0.01789257745035372,-0.021061120524627042,0.05062852998007547,0.023745678571794455,-0.027038983979033107,,,,-0.0225233078073082,0.010763129442835244,-0.010536064431122203,-0.031180433159998376,-0.04581445198001359,-0.0087528791962265,0.10355257393321052
TAC1,0.09859283825737374,0.01848103937604087,3.420830085510586e-05,-0.003920607957749839,0.032365187029366166,0.040921200700238775,-0.1242086747209551,-0.096525735175071,-0.047728562196895266,-0.003250497962537989,-0.03181150418718031,,,,,,,-0.03605082744822606,-0.003962293358868475,-0.007436695723303099
RARRES2,0.08226215286391898,0.03467677728857712,-0.02969676722169844,0.04940831180292319,0.032235094091576,0.007385848750730795,0.03429987400619303,0.1469976931587971,0.08957315983520651,0.01307734029664469,0.09418594530727113,0.2751951851785865,0.0604729475910529,0.0257556952889727,-0.0363076773476914,0.019899473270744157,-0.022832263451922227,0.03328417341763147,-0.017153646485710213,-0.038743651550759324
FGF7,-0.04058881923193504,0.001921049038165721,,0.09219799387846976,0.02101234868642553,0.005338057324269673,0.053251051367586226,0.010897124730297834,-0.0127367436181428,-0.013155540509426475,-0.003785627009698093,0.050311198208606106,-0.027516918792263034,0.03139868230987712,0.08197376598892042,-0.012130712990590327,0.007798475031055253,0.03570175121526302,0.08255888014545795,0.04111589070651244
EFNA2,,,,,,,,,,,,,,,,-0.020535692873959187,,,,
HBEGF,0.1023656931042627,0.031194867722881357,0.10192130610236469,-0.004973018918683475,0.03507305153624405,-0.053696989614854494,0.10838757424926893,0.07672362238381819,0.13304147060185925,0.023024438801904468,0.12095738215221823,0.04219406047404717,0.04355689478477242,0.014552391684295788,-0.05735764773309826,0.016121500674220794,0.019017026388815927,0.011166541992155068,-0.010192243333818253,0.11617733115804643
CSF3,,-0.04108037523181208,,,-0.042525407073516014,-0.020122959296250083,,0.06083109264080429,,,,0.08132871167068512,,,0.04228077078611957,-0.02379385415681211,,0.006682132860683947,0.019439960396614678,0.020922573504311804
PI3,,-0.04380816436444323,-0.09090127427925317,,-0.03905015373664641,0.0012718211056776153,,0.07883819317602599,,,,,,,-0.0018552604483410699,-0.03289260184017085,-0.017198476872769278,-0.06832791087776609,-0.09694268923774647,0.013931534456504946
PCSK1N,0.11540560491147249,0.018706503984367233,-0.018864174069211145,-0.06260983968430316,0.05456796450975808,-0.002533332758929125,-0.03909840673563257,-0.02185205910532391,0.06034099582538058,-0.04655061884439209,-0.12596651178408133,0.021642345032898226,0.02102990507647399,0.06642244471427769,-0.014895639804166985,-0.026747441057436677,-0.00685627881700183,-0.011603437535662802,-0.037095369773236186,-0.06227486365601535
NTS,,,,,,,0.0024488504291547714,0.026562744165321797,0.06839360022189885,0.01005730769591993,-0.01943265095884295,,,,0.0016323558946308462,-0.025018844843528835,,0.05197060527403188,0.15011938430441316,
SFRP1,-0.03390996908408246,-0.019957531780118005,-0.02631365603567423,0.04330641244272647,,0.0043488844809616315,0.08268364972727253,0.01909373240124255,0.019084987014557454,-0.07384494087812292,0.055735697263298564,-0.04683877607213059,-0.02620393738497569,0.03866061899014444,0.019494423416376642,-0.012559841175513845,-0.058359046469101304,-0.011812027523580737,-0.004793496748301191,0.030865366927646794
CXCL13,,,,0.011555298937679495,0.01356622529635947,,,,,,,0.012413034675719447,,,0.00010129994081158763,-0.00295307691750418,,-0.004821362159213993,,0.1139641224296461
MICA,0.056323266775513435,0.0122091619780214,0.04024842564287089,0.021740657534519477,-0.032292259602380614,0.013122686154797596,0.050959481471349516,0.09254575550757271,0.037029451884376945,0.0877898074628659,-0.009385911543548743,0.05483826714925819,0.07772962384315019,-0.06049043547676675,0.023468515090537767,0.09080814308126109,0.00810969179878422,0.07353198984848089,0.1473464738101107,0.022617203990608622
TG,-0.026990520170757697,-0.027774093432113546,0.029064631625563296,0.014262810740222424,,0.03215928487002232,-0.029677090428120865,0.05487900076102747,0.002900760183707772,-0.0378094799929062,,0.07254774816536967,0.06574386851290169,-0.029006446085763492,-0.006421240275329884,0.03623396704687094,,0.01024566992399697,0.05752139846264242,0.011139699197487427
ADA,0.024907587505761532,-0.06295195094405139,0.11194663855302402,0.07871220759965629,0.03987470467347711,0.045579927008841906,0.00560872644169987,0.06391718618133294,0.010843661747152017,0.019630702602248702,0.11334026661880006,0.01469288529035129,-0.016786969167333896,-0.09063167560506909,0.06669482268390128,-0.027594446571752498,0.02750604812277632,0.10733148600454112,0.12714086221156012,0.04810280609562213
LAMC3,0.07356754144464013,0.06816588494196975,0.18156400989005442,0.020821245656256062,0.10184105661780135,-0.01706998272094567,0.11747813046018545,0.10770892282900853,0.01686393298894826,0.0050511244221142565,-0.015146166679008984,-0.044176494217469504,0.0027773934468250435,0.017891697683161897,0.04874774196432757,0.023634279204204654,0.07023032691931207,0.23752334743651707,0.17954566806375483,0.11740325886727997
CCL7,,,-0.02940085430611539,,,0.004519294728496973,,,,,,,,,0.10098894212593851,,,,-0.011373190893808725,0.01884496153165719
NGF,,-0.030765431492588518,0.010706557400757946,,,0.005769390428561194,-0.02831990416929553,,,,-0.019432663753954266,-0.03667123601057059,,-0.026473722795082977,0.00938841359301209,-0.02025965861278162,,0.08814709839756506,-0.002959682517828824,0.10643568527252197
TNFSF15,,-0.03806067838697912,,,,-0.025093211143277422,0.041399402056431577,,,,,0.015702470554332996,0.0017563050531102364,-0.026736221709768925,-0.026675221834535256,,,-0.026062140133455012,0.013480043472593213,0.06255039640268921
HMGB1,0.023064045774136212,-0.03238003277030257,0.06741809077522004,0.028699882769567083,0.0309796158201899,0.008853869634396022,0.17368940296475774,0.09660871347207083,-0.1444538854420676,-0.0038270787362763544,0.03881157522363118,0.04463103449550115,-0.009227298928428437,-0.07214685158134829,-0.04519345137825151,-0.08641439305889083,-0.0946293657109466,-0.019969039956984902,-0.053572214302389044,-0.07317739334952561
ITGB3BP,-0.07438436883604789,0.0007668039893383682,0.04044452302905705,0.08109476682715729,0.03246697094191962,0.03133384770195901,0.13424706988416432,0.12976580877617425,0.012166754021389692,0.019672074201777023,0.028574612510685698,0.010134186270947726,-0.0043060231385245494,0.0450780601236264,0.019310725568629027,-0.016946542670281152,0.030483862863195803,-0.050231293908490744,0.012852588011916287,0.00795596367430679
AANAT,,0.10733964088045611,0.029236945905553067,,,0.03823851181343162,,-0.0211812653819117,0.12628311895182442,-0.009734789849888046,-0.018269561816664056,,,-0.01855472447161891,0.012047278264411286,-0.013025521294488576,0.03422798127476167,,0.034599496483384576,0.06014275479049686
RELN,-0.02237585679834006,0.0029085348421184955,-0.026633196101171364,-6.632660038934305e-05,-0.034398577085256024,0.019293951368449865,-0.014008564408294637,-0.06215247846533367,-0.01001993330313866,0.03639513896258192,-0.02668811794284348,,,,,,-0.031311709341829294,0.004152340937326273,,-0.022953474506962505
IL15,0.0777117027133909,-0.04217627955153903,-0.014821505757203868,0.007007623145993779,,0.0036870316895999977,-0.02446809046428553,0.06719255919281931,0.03859773134590316,-0.036138136273694485,0.009164289437299942,0.1138267489679351,0.0283661320537,0.01465463169079624,-0.0018210289296219902,0.027724775594416537,0.08847111139856305,0.008940361358213477,0.0851825830736036,-0.06285102604877275
UTS2,,,,,,,,0.024307538605973338,,,,,0.171561955034267,,-0.020441592367066483,,,,,
BSG,0.037414752774812064,-0.014612381397590702,0.062460507808966226,0.029642250415356192,-0.018123300511961028,-0.06432549310529466,0.0831227234939319,0.01753592678541802,-0.09839697806750694,-0.058129907248164484,-0.05668417473940258,0.16344848893811312,0.10229861388009001,0.07387897972867977,0.029826050715494528,0.08097194675851645,0.12602917050019993,-0.015642507889294773,0.03531011235414952,0.13734610547507595
ADAMTS3,-0.031284175784959,-0.016457122631308857,0.05378531282620544,0.01803847840620104,,-0.04212199103478292,0.03837495587685531,0.1611013493925815,-0.014775217225205145,0.005835695456971916,0.0422441095044289,0.029900080167122436,0.06958963281323238,0.07445839344560906,-0.021000841938533032,0.04104105002441111,0.027195439474180783,0.06891629122577592,0.10129026769898837,0.05914039073312247
CD34,0.01680831946437257,0.004451655471469882,0.11111490564228661,0.012862454232688387,0.0690137372754203,0.0607229880532751,0.12101022946496828,0.12819759025371136,0.09791084005936944,0.03528062265703517,0.04135475370144695,0.01893294424540502,0.00741680338347965,0.0017578882315909291,0.050373825869604434,0.01893911900910415,0.03979728098048502,0.12698414935329785,0.11452995208348173,-0.02740569097292176
CCL23,,,,,,,,0.02346461241435867,,,,,-0.016403293361181164,,,,,,,
PLAT,0.00937083224438015,-0.04279726083172427,0.14129843254944702,0.01920179787036829,0.06432216569425371,0.050594834098751824,0.16002024593994107,0.14535404968463003,0.09256500531074255,-0.04780349542381226,0.09783468868462651,0.05767630585681022,0.050445099010100976,0.09699212108861269,-0.05132004613302287,-0.002645983328788467,0.11623432040979674,-0.038100631012104286,0.1284710912899548,0.11615783821743114
NTF3,,,,,,,,,,0.009382292278754933,,-0.04085967538683384,,,0.0038348288962514565,-0.02740149469770969,,0.009369390506506824,,
LTA,,,,0.020673679536424388,,-0.007551623655222477,,,0.04623782206277456,,,,,,,,,,-0.015118162729434713,
CKLF,0.0357240905598738,0.07100434944159038,0.053129058124007575,-0.043997041023743126,0.02056343619768993,0.01789933704779125,0.1409065878659087,0.12865975512246594,0.14112221232189084,-0.00018478291091730074,0.10451888372895315,0.09178306884618924,0.03831479433718792,-0.01877254383581577,0.038378966323741,0.010612527034127194,0.028028059463124404,0.0028609100104754898,0.08399347978532466,0.0011409412874002138
APELA,,,,,,,,,,,,0.1585353300355651,,,,,,,,
CD24,-0.06236686312912812,0.004371685041098758,0.13720881372876637,0.09700882606056344,-0.011247053047276731,0.0027189061465505908,0.11387000688002244,0.05523940742526742,0.14366203157335322,0.022446336935980808,0.021190899352293263,-0.19056891265865103,0.06874191770885368,0.0013866316389536239,-0.010936737648188363,-0.05126141260286361,0.09531031491945414,-0.018813807448721392,-0.04250142082675647,0.005469568083333423
HSP90AA1,-0.03758507319789846,-0.06245199440485424,-0.041129807890632815,0.01356778149355742,-0.05936566177281081,-0.025252987421712753,-0.14382818297567998,-0.1705261702439924,0.21026225285785638,0.0319188233859896,-0.09350565739758235,-0.10984289160284136,-0.002459150103552128,-0.009995995846254453,-0.11631724115763392,-0.10493699854504361,-0.030889297040615025,-0.06962440748090007,-0.1623118548539528,-0.11056373488061289
BMP4,0.042029403251700445,-0.04789234415355348,0.002676901085745727,-0.01707331916907603,0.00683415047317202,-0.0003710799903784138,0.1575237012450355,0.006899601139826924,-0.05531147019062164,-0.008889560045784076,0.009129702293558466,-0.018514361896936796,0.06390354695896405,0.07785228574494278,-0.024975741426234963,0.0009560777080044932,0.10853624527678753,0.016947863691553017,0.051806444712167506,0.03994010975340759
SCGB3A1,,,0.01716084761683316,,-0.011224946294701759,,0.06297332630432834,,,0.00013244344761484557,-0.03215954149765725,0.07551923509797753,0.07566518418988391,,0.09920455155253549,0.0017037231752735967,,0.03817876610323005,0.04314647336621352,-0.020934946208026176
IGFBP4,0.02154509053673683,0.023960355309506493,0.10586703483138199,0.08487675136585748,0.04432384300480303,0.018141916748734464,0.1373748195054636,0.1799218059528763,0.15296596210761404,0.009517452524904397,0.12257381633145074,-0.025562320255335693,-0.07498624457297533,-0.011763998201999873,0.031949944691976095,-0.022336568657366156,0.1251368922972356,0.14382323170657046,0.19581500894572987,0.10260167183498825
RSPO4,,-0.03758312875637273,,0.05012253362345632,,-0.011808315072407212,,,0.006547536204128016,0.10805822896257868,,,,,,,,0.005617409058351762,0.04660931056156278,-0.005684359956220212
LEFTY2,-0.02672365738479715,-0.02524960702340805,0.07314040378017123,-0.01258986654627563,0.043203836843466494,0.07367386744650434,0.11874495132118676,0.15031282332600646,0.00605711769078216,-0.0040865271321699525,0.09070000056882244,0.05201872219248785,-0.06230997810561097,-0.02371136536492997,0.12831847743265787,0.012170336143116224,0.06812233339416386,0.014967437266664474,0.09099936829835056,0.022633998191220212
PF4,,,-0.035173174873121896,-0.03072373364482912,,0.012590964664934295,,,,,,,,,,-0.01882238427123427,,,0.026102547881721512,0.04213967627536754
ANGPTL2,-0.053923110824294955,0.0033840417522124694,0.12561584149398186,0.07839699301823719,0.04781759694385758,0.07309745918716794,0.21352605632834365,0.10754996819448369,0.12083712284983397,0.04610774127351411,0.0031010796503947364,-0.13957712047916704,-0.016478700447883632,0.035460464263867814,0.05329211520148987,0.026396952742740083,-0.038880247708059264,0.025375443381652787,0.11527458612783315,0.08674913336571122
LRIG2,0.06352003765451021,-0.04520543643404315,0.026143922200535345,0.06466406582477696,0.05512350162948196,0.0153031581112995,0.13766978112382408,0.05320901178761345,0.02340088882196847,0.024232103827772626,-0.010541806240066912,-0.0059874675021897835,-0.032713639982793294,-0.001467671427924316,0.01241661727682476,0.03411814938576221,-0.05880833038217551,0.00899866496756807,0.002951804502592818,-0.0043392795709966915
ICOSLG,-0.04445240713870792,0.11880751610414962,0.06546556109739977,0.005463016193814714,0.04753499497259661,0.04614624448298069,0.09575856802435428,0.09260344168785434,0.056753017882212944,-0.02631986958626214,0.03699629699600766,0.03822178638086246,0.04033960127080909,-0.00285930754561702,0.007403895968085457,0.006315137698279934,0.050842934585736396,-0.01641825917590532,0.10160485500237816,-0.002139619166904529
WIF1,,-0.05171130209840672,-0.031031586381253643,,-0.09023306014515169,,-0.11782636281087072,-0.10063974346431706,-0.0018155883595490337,-0.010572254050670162,-0.04451472078946551,,,,,,,0.13769649758164723,,0.05478114569922225
NPPC,-0.005273192338383326,0.16655969741915186,-0.00380270797927368,,0.07004591882526692,-0.0016978976886540987,-0.020578446390267298,-0.01351555574861237,-0.05597037217807109,0.054940181404465625,-0.048245792581303494,,-0.03228812015971889,-0.022217350935677126,0.016203529545544916,-0.013060950022230093,0.08110358100450384,0.007329941070845119,,-0.025645902674160413
LYZ,-0.05321923293995984,0.08162408026388501,0.034619123160236534,0.015207357597175945,-0.007355448520748042,-0.0021175915756044585,0.11082148572829349,0.07689190763199115,0.0009837071161725253,-0.01258761258496785,0.17837078691530672,0.12687042787457653,0.060403675859992366,-0.019820288792658593,-0.0029656607461297506,0.029173082526933097,0.0441230039044787,0.08349110311167651,0.0028379509635120745,0.01476246178176618
EREG,,,,,-0.007482689716959558,,,,,,-0.019990532032981713,0.025642066914669217,,,0.03522218830947453,0.09016142999278515,,-0.045398379950100536,0.02132621687011426,0.09648544147575176
SPTAN1,0.029338400685331455,0.03363939324850131,0.05872501266440699,-0.01012606856015922,0.06473240153589988,0.0058008498924423755,-0.01891162680818192,-0.05248150719673984,0.09313012062630628,-0.009261451610798593,-0.09841968531153249,0.08085272162119948,0.02293920679632325,0.06323771078139494,0.07063983622058709,-0.055583311801491196,-0.007763517468534991,0.022246079940821634,0.06475339054188592,-0.031475368708062966
PTH2,,,,,,,,,,,,,,,,,,-0.01583934124304538,,
LIPC,0.06198439660298222,0.01708330202591647,0.03320748703980566,-0.010107443958387474,,-0.050147837471077907,-0.01675816572705507,-0.0029830489918068904,0.02549100385178765,,-0.03580267852035182,-0.0391837275621719,-0.03423824628434685,-0.04564942548511367,,,0.022155959661899538,,0.010537979150490269,-0.009119804655217566
COL8A1,0.005523664414748344,-0.013194800571631925,0.10029713391293324,0.036353171417654824,-0.0157226814855566,0.00034589777208003387,0.02568833132500611,0.05264304119901139,-0.027555295193898464,-0.004807224329382201,0.046643534284573296,0.07587346620351644,0.07298149794474422,-0.022678092078707836,0.034542824164086786,0.04032507464791253,0.10406484642217123,0.05458100212673327,-0.02301219751014762,-0.00715616107151523
GSTM2,-0.01032855699366021,0.13750406069855303,-0.00953025511449455,0.05533919563697356,0.016735949240866268,0.04136403472732073,-0.020691065179828255,0.08853973087606908,0.003946687891386652,-0.02993806313649728,0.054227421766796784,0.1432923502196772,-0.06722458461770309,0.10687567140991863,-0.017749680331920963,-0.0508048095132421,0.09758145254230792,0.005450078560976539,0.0006299287446553874,0.034935719737840244
SPX,-0.041074275877940075,-0.04471169035717919,0.035450333373375206,0.022013164136640603,,0.026130106578892084,-0.04202394114236722,-0.0376983858775417,-0.01741099357385894,-0.0011346966867661434,-0.08968624040055893,,-0.025649950992911938,0.007097917407661434,-0.011803708700451481,0.06330851350219181,-0.05753496332949226,-0.001968497671417113,0.027020924031380882,-0.023008194826773746
MFGE8,0.04762003355887108,0.008054648885712447,0.09201208695367159,0.01344980495498938,0.049775007681457394,0.03653583367488038,0.03890111508807447,0.028883439756163174,0.018014939718723325,-0.023888305118444742,0.006471840533112519,0.08013282705375208,0.00010997671496726588,-0.022340398487196256,0.07068661331863717,0.057312962853324295,0.10433489995032143,0.11819294097261802,0.1682386383744753,0.01953650786146064
TGFA,-0.01919066438707481,-0.02187424818296221,0.0625501519037791,0.011988190966480149,0.06397441917766321,-0.0008253419319369584,0.09284088224985049,-0.016651189888113125,-0.02514912529009618,0.019577711708861335,0.053647027135545824,0.03100631035310692,0.007948897802200825,-0.03315022911019186,0.08714284806174609,0.04756596264502677,0.006346447911085447,0.0784417373550743,0.09207212389147261,0.07287180138326896
SLIT2,-0.027777159170109672,0.011058309446608166,0.022641695845083527,0.026579046760327407,0.051033314046118314,0.04290408436179856,0.012575128855163865,-0.025868809384353333,-0.06450745535108054,0.051169123132655,-0.01749879833378282,0.03494130222333849,0.04358523122716358,-0.02512585906508942,0.0404859974755027,0.025391535467440694,-0.007290530551123539,-0.0033152712048630053,0.025004090496373442,0.006603237284055659
PLTP,-0.018896091757594442,0.042263264791685476,-0.004919305975643234,0.013621580147958444,0.09323255310329057,-0.08162846009396929,0.0263282910952139,0.13413707876218522,0.08137883207864385,0.06548330518640014,0.17454426731110312,0.0159402164966197,-0.014770861908922812,0.001460467635146166,0.05277810709235457,-0.003279456326727862,0.10878283246903094,0.08522257463410379,0.0338402406245878,0.06989691943288684
APOD,-0.030462974278158896,0.01740663332625387,0.07111196884059115,-0.04289472115769814,0.0895761355715459,0.023942154352731403,-0.05999983878998463,0.014123202490958624,0.10779101871297847,-0.049252638072662794,0.011361902065034171,0.016722156072939486,-0.06631785524636537,-0.013896610991898756,0.016384864956775522,0.021636129850591348,-0.12812286198452613,0.12302968941311723,-0.0412663744163903,0.10394843921463905
B2M,0.006033630464623817,0.0714220340762867,0.09252286787545409,-0.05934153884326574,0.08945410209983255,0.06944631767563585,0.07236229190498744,0.16331686850550364,0.2683579187190203,0.03651045478430498,0.16832950751035045,0.2063555906815752,0.09183826611753079,-0.014765535644454328,0.04530080475771791,-0.004370487829259732,0.10672394647058978,0.07737549360935525,0.08068956720299555,0.07074678849045403
OMG,0.005264082156187054,-0.05875255466645351,0.03668237700814178,-0.004854814124382834,0.09732159627183336,0.028122506737057792,-0.06653408338302783,-0.08511675076637702,0.07525526240190392,0.03640587068401223,-0.02834937624615253,-0.038186697959580684,-0.05934397120472363,-0.006355990061191291,-0.0006946897180902618,0.03245404594263036,-0.10987049975738215,-0.02132782038475486,0.0982337648784247,-0.06159192467543975
CXCL3,-0.021735551497719337,0.0653671651953079,-0.07997579839698811,-0.004543157964137862,-0.0424288219982252,0.032790444182817145,,-0.013398116321320826,-0.04649253255008689,0.04464591457704165,0.046245323048809524,0.059946997382877426,0.07777831894858807,,0.02220359074574466,0.01954802281789258,0.17743452755126154,0.061688927138139726,0.0589039628211632,0.09258981509855196
CXCL10,0.011591764634001949,0.05428808364512724,0.024478623953140738,0.019162699961758914,,0.05194375551772312,0.032367643945588595,0.12947403775147098,0.2538189842940141,0.011737837532591064,0.09679552046468576,-0.027662299716448645,0.04449517142902186,-0.0047396790131313555,0.09719893390897472,-0.0252462738508312,-0.023753868494960785,0.06243828870992269,0.1267641085514913,0.044740881068857166
RSPO3,,,-0.015619448632981172,,0.011661089160557593,0.08299379322250311,-0.012827172112313967,-0.03478076088047812,-0.027004781598567562,-0.0017642568040007209,-0.042933692974570094,,,,-0.03439291056572872,0.035721914761355514,,-0.011486528438976483,0.08179099378899843,-0.010910328158713564
CORT,0.044362501802552745,0.017137483570341287,0.025994490859553573,0.03962787318087396,0.009581899102406394,0.046238296138784295,-0.04938935503466402,-0.021741290411216658,0.02845198747804896,0.007858874095199076,-0.04891638435108915,,,,-0.0021465266787024434,-0.019696668471387152,,0.10380078599146299,,
NCAN,0.003607408099320499,0.017031518980921815,0.15224811843295183,0.007197408524659949,0.030453730296493453,-0.04945766658949928,0.10180737673745847,0.1018442417892243,-0.05328828422555895,-0.008496709193028536,-0.04245447649911579,,-0.05685642841696469,0.01897273391844567,0.027865224494091262,0.02819188921366189,0.04334469310766572,-0.05740379718838984,0.07043494604290859,-0.011504723824668207
PRG4,,-0.009960636226388587,-0.046287281905016554,,0.07751364930843893,-0.027293594149539215,,0.022421335361344007,-0.0045931260590929696,,,,,,0.12830636243266988,-0.029063639648362748,,0.10142214474318882,-0.04943481253460002,0.09761704893319197
