,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NCAN,-0.016499684416369623,-0.06492592714521254,-0.01722593880456438,0.0017511861798798303,0.06418160140791786,0.01818127541385082,0.025133023855864117
PRG4,,,-0.002720561919830713,0.01903540915051627,-0.026559349322038198,-0.02830224167812028,-0.02621610241122581
ZG16B,,,,,,-0.021731954562479564,0.020169674315913218
TGM2,-0.03949009471514134,-0.11044127297899012,-0.03489811375518162,0.017042346123575615,0.043372216262713835,0.035701502373886626,-0.05164547156913584
VEGFC,-0.011644003803052921,-0.05103183443543183,0.024575018383419342,-0.02812789234826181,0.013990693590725392,-0.011275851343606612,0.04673447111595263
WNT6,0.022296602419736654,,0.023418193496535115,0.05613786938741681,0.04034847938542292,-0.026245801556701948,-0.02477060929783948
NRG4,,-0.0316043833069432,,,-0.03558283145470352,0.006377849662800606,-0.037251197094427826
PMCH,,,-0.028679216852206032,0.0634837955001315,-0.020487125220556512,-0.03758331977301589,0.03306698355908274
COL9A1,-0.07327216591335393,0.006518599705195433,0.03471478828359647,0.030775926643131626,0.03224638273288387,0.06589626788948989,0.03692085001197915
GDF11,-0.027761942404872515,0.03407971509959062,0.02619962756570739,-0.003034007108619036,-0.06916043157520654,0.04934791504239929,-0.017467910396976774
RAET1E,,,,,,0.08999609710757067,
IL24,,,0.0598284976431104,-0.013201397912945497,,,0.00944032471352774
SORBS1,-0.018536036177102016,0.12508752184916402,0.021401788715606867,-0.06880904107832325,-0.054882677803524266,-0.008224194151650793,0.020518961616397772
DLL1,-0.0014517413702891688,-0.0003587126379939912,-0.03412892460147342,0.038723322078527626,0.06202571899694695,0.11657004573242043,-0.06445257314616634
TLN1,-0.10279306608885365,0.08255484286358768,0.007474290624259541,0.05301072813861004,-0.08640943126016914,0.04994038452698963,0.006063826519901634
COL2A1,,,0.04010398739621103,0.011743838194753763,-0.024025127255509673,0.07078222828746678,0.030819887024491413
SHH,-0.06543671629372803,,-0.02792621613251739,0.01788664557367604,0.05026039637358622,-0.01612673835872726,-0.008455653473800192
PON2,0.01679373496005944,-0.011795946354935782,0.04644182950289881,-0.004291292355778592,-0.03354824995259545,0.005313487083785531,0.0174401609391367
ICAM5,,,0.059560957889037085,-0.04213402778944983,0.026862803875356646,-0.004796230609060307,0.040232746911645335
HPX,-0.06528234203138697,0.00674173123939782,0.0005358537109904639,-0.049388555937756484,-0.03603759444638699,0.0036495642060858343,-0.04007598109288654
SFRP2,-0.0464331432475653,,0.030600303782985585,-1.98191807161539e-06,-0.03634730167853939,-0.033604720264332005,-0.0506441899414048
CFC1,,,,,,,-0.03296144823087975
CD70,,-0.03429993176865168,0.06691897179703761,0.0591714366027921,-0.04457063894474925,0.05249687243722455,0.024901458508871193
HP,0.028114409321852423,0.007614533343636438,0.05818102825280688,0.026004920422326328,-0.06910875548297019,-0.026071721401291666,0.04956060299648393
CXCL2,-0.04934130473836961,-0.0003918016363583132,0.04861079545146454,-0.017269606480454246,0.05642882203506763,-0.03496442247065019,0.0034310689773994346
NPPB,,,0.0007784279539803399,-0.01680106050031393,-0.03062012608191524,0.02813180740606651,
CCK,,,0.0694627401218307,-0.04519722076130131,0.056423066209383095,-0.022935309160993685,0.018016445904656685
SEMA6A,0.015664519713784842,-0.018177072422117913,0.02255337722032531,0.017518159277195317,-0.0068871667429925894,0.0019405906502230137,0.022523860479087377
IRAK4,-0.03255853431933207,0.03183094396851411,0.0011025030487040424,0.031967840374895425,-0.01802307432060751,0.04403242679109216,0.06488086761046959
GSTP1,0.023152464358004884,-0.014374468093720552,0.06436269410171983,0.08262468261546153,0.04273604448278973,0.044072904326095466,0.06056459176920184
VCAM1,0.039922441385712854,-0.0379322872362894,0.04627490267796953,-0.08532785791536311,0.045590169444428744,0.11743804309714187,0.04646127587201455
NXPH3,-0.015637186066229294,-0.03987935242010771,0.05797086789849114,0.0008795039482422697,0.0007533392686120903,0.04982198161749837,0.0004327123807072884
MTMR4,-0.07091832086241408,0.004859287302534007,0.025178368476910174,-0.008912712767819844,0.06246558350490152,0.07164409015412723,-0.014889385594469435
LAMC2,,0.03202212777409304,-0.026287873759686005,0.029144624159495643,0.016973780457392302,0.030555959848443927,-0.021466676609373243
IL10,-0.08592964546832071,-0.055042468964069016,-0.002172942163888483,0.0019590813051498725,-0.0408970677608033,0.042635175003187864,-0.015252988983700005
SEMA4D,0.029882857193765922,-0.03453353331967699,0.005013713382180569,0.017423160156029273,0.0451977075612407,0.04467272951970159,0.03063728254243812
TRH,-0.004777777565921535,,0.019852211250125228,0.04294251724940675,0.08280470054066386,-0.01980241986556333,-0.029692013998355124
SEMA6D,0.059063349018420905,-0.17983641707447642,0.009640103753862986,-0.023970938211135693,-0.015176847179376332,-0.016044943347564265,0.04564547440556258
CEL,0.16943232954475512,-0.055939961729496716,-0.01899576921354066,-0.021553032641233955,0.012643265534196845,-0.008193340380599972,-0.038323822263376835
PDCD1LG2,-0.03994977146484747,0.026222564878997306,0.03134730314858374,-0.008193252908971707,-0.05314844134545854,0.07533096077138444,0.02243205415675793
SPINT1,-0.08937449166340228,-0.06332253213194457,0.05472150344285335,-0.0082360151740441,0.05109861357670443,0.07713362647275003,0.0021710137197818347
CTHRC1,0.05296803446603976,-0.003195202898898402,-0.014181234053285752,0.032263510635851124,-0.011559726474429153,0.025541741503952393,-0.09461245098786397
PODXL,-0.07714835754422938,-0.007817467884743289,0.080184153860404,0.04462061530721405,-0.023688334434766534,0.03421760032057383,-0.07371611205234023
JAM3,0.007228609165049175,0.10668430732192244,0.06610504148022892,0.031123504476667146,-0.05697907991786301,0.03210350109999806,-0.047884966766846386
TGFB2,0.04089996671523579,0.09209438737726285,0.028871978105165962,0.02551217864050445,0.0403250995781701,-0.0024518675615584746,0.04061723801500785
COL18A1,0.010621981394662706,0.001812620048097245,-0.03947085813639861,0.0015683162084896007,-0.06307969180015212,-0.006520856611964374,-0.06398261945068877
NODAL,0.027986914245693478,0.016568358019172343,-0.03196475360560781,0.03404850422809579,-0.022741075943297592,-0.011080767565236222,0.028620850411088944
INHBB,-0.05929088372264087,0.08438719288960667,0.04937682514384872,0.024177194644532992,-0.03838780012481596,0.04068456312982473,0.028026179931921708
LCN1,,,-0.033999682161054014,-0.015399744224654443,,-0.020025284791380923,-0.02516080887470725
ARF4,0.03896155881737746,0.021046833228367413,-0.007890887094337934,0.02928656883528557,0.0638088695075918,-0.041165488507143584,0.031122995790323644
CXCL14,-0.03620467367874023,-0.03518466466752258,-0.007046948442921263,0.006376305872762125,-0.08278269911656673,0.01826011963177186,0.08278433021656989
LIF,-0.0509515863763245,-0.02030401250378974,0.08916341751924503,0.006119977541321578,-0.0014208206408181639,0.04665981125024908,-0.018095400530356246
IL17B,0.015948007182618424,0.09737005250701211,-0.014992286136082809,-0.02465739984690065,-0.028292011620267205,0.0792667660145103,0.0061187034235365475
MMP1,0.04586654705616758,,0.011717775344951328,-0.025382641568530807,0.10890802276688533,-0.02131165097669347,0.04915053357608929
MATN1,,0.0875964551948396,0.009248962016656611,0.0037744505246831658,-0.0032200887077399264,-0.006771685862673719,-0.025924723415883564
ADAM28,-0.06439886221169956,0.04212096164669069,0.06599611294103097,0.030441728177380823,-0.06085504310113736,0.03253490990348774,0.0053058702887299955
TCN2,0.10367022992797655,-0.047913733993015864,-0.03254037069641028,0.02147786320336514,-0.012007314492798692,0.04161891180962643,-0.05555544565441036
THPO,-0.05888046695489586,0.0284123323330133,,,-0.025293175659477574,0.007173779587522817,-0.03885055512494173
CUBN,0.0861965433931515,-0.06595081787891471,-0.021985353241573066,0.0415329769995996,0.011809572341745197,0.06816300859616736,0.006800935116146858
TIMP3,-0.016399575218152773,0.08159436618519844,-0.09562052879052338,-0.014969061360095001,-0.027884740579262764,0.010840811583263629,-0.07545414353735903
PIGF,-0.053911904910938245,-0.10908638635788404,0.013538681346488375,-0.0060576893238818205,0.009228976511665795,0.05840367654084188,-0.012862126041635521
CRH,,,0.02505586871021751,-0.00011655490216678958,-0.04736751292524495,0.028678555851707574,-0.00801740713477586
BDNF,0.024023356591297052,,0.012793800732885248,0.016297396587523157,0.007185437749509392,0.06590460583773762,-0.01905306712505326
CCL5,0.08049557489172827,-0.06918002499320178,0.020599511185624683,-0.04295494613459231,0.0019471215887879021,0.02377240585155635,-0.02736805418772631
GAD1,0.06366105539996192,-0.03473158581000368,0.04301526869000111,0.0410520571949763,0.016602861454311446,0.01487083304398241,-0.011999529361368803
COL14A1,-0.12170006266136393,-0.004688012860477782,0.0539402729867222,0.010442087995718911,-0.02891131372181197,0.09558136883114325,-0.044433724059331894
HLA-A,0.018574888550020166,0.11082441059731454,0.04500328167629148,-0.029218230336257898,-0.07605190006281579,-0.019137296945956093,-0.025544126829782937
FGF18,,,0.06789618472835485,-0.024039056679190398,0.008288669680083653,-0.01980242145429594,-0.0355899653159033
ADM,-0.042686186237532876,0.057122952052053595,-0.006294557667710484,-0.006467177462511945,-0.036359965101158034,-0.028675133301904847,0.006845079492498206
CCL15,,,,,,0.006424746367112837,
GNAI2,-0.015841083129325775,0.05836146463692019,-0.020306053600360623,-0.013257111953675804,-0.0633559911488482,0.043833798854471674,-0.03739253755066761
HDC,,-0.03763463490046528,,,,-0.008406071364127904,-0.025924711674821688
COL11A1,0.041751991692344025,,-0.030986395770976585,0.020113099429437474,-0.02568409952529287,-0.0222016570846937,-0.01916165025087114
NUCB2,0.0223322857457738,0.019056171013539295,0.03281539858941549,-0.02514195818480208,-0.021799887747796502,0.0076814607869399466,-0.02644200070237834
FGF16,,,,,,,-0.025545433164083482
CXCL1,-0.01608671011708127,-0.06461182392811624,0.043460626888777484,-0.06652514221181978,0.019374259467946662,0.03649690201638828,-0.040979736758315066
VCAN,-0.0956687738337661,0.08467989633128065,-0.004144466076648687,-0.03822255668003811,-0.055786791631555,-0.025825626359411113,0.015866070142638095
MMP7,-0.002115650824996509,,0.017482686886125205,-0.025072027916863415,-0.032449747917323,0.03221361537435528,-0.00784691278260637
PTPN6,-0.07328626039270798,-0.02746976968526758,0.035410608687173425,0.10653661352121035,0.009173588368444893,0.029459622200723262,0.01825212645591662
PTGS2,-0.035535164765991674,-0.056958757528080585,0.0268397603923688,-0.047055829012681315,0.018948025734312302,0.016745006966501618,0.06275300873325967
XCL1,,,,,,,-0.046137721925166936
CD58,0.04217449827663075,0.02278273005558299,0.045363878531734535,-0.018043487084065675,-0.01842857097119712,0.0501701421915934,0.057937280079869986
TNFSF14,0.0053209565437520225,,0.09563878891902122,-0.02620756088367127,0.04895010205440112,0.03014546613367474,-0.017826434884903625
CNTN4,,,-0.040210159906789576,0.037190111462606326,0.05394496952010166,0.11771555881049411,-0.001920833918560325
INSL3,,,-0.0036971436133150216,-0.015212280721399345,-0.029582328429871737,-0.023515975879235474,
BTLA,,,,,,0.014765729666126366,
MFNG,-0.051292490020287365,-0.03686171311304532,0.03819127115052339,0.06274001925424709,0.028162358925473783,0.06694642928018532,-0.034778483662152644
ICAM1,0.03743454192689546,0.05057817290553786,0.000682974382823477,-0.017399918567809293,0.0737170531543476,0.00701927331736649,-0.056914650419481405
PROS1,-0.04746060293946443,0.02292224947728198,0.01783139926895364,0.04283515975247756,-0.09337817247611399,0.055514075616294296,0.054533117151072494
CLCF1,-0.011541097706595577,0.009960192456924007,0.06510755334149898,0.05806714885472397,-0.042793151954920665,0.03412846826107065,-0.005443837346299169
PSAP,-0.07132019375857322,0.11974500900004426,0.07934759597394264,-0.017067345451960602,-0.0725402206210965,0.046362379197761386,-0.025855534815844697
EFEMP1,-0.00901137488908989,0.06975398157897493,0.08773677211218013,0.04680700886308236,-0.07265881285339669,0.035426699128994966,0.020811556212971916
C1QTNF1,0.016304641691244615,0.05455359531822045,0.12097256361378174,-0.014155010648698362,-0.05227072690602601,0.009471250026885312,-0.04274146301802301
ALB,-0.06574340199717327,0.1303815560514461,0.02312433023744152,0.026966160228784022,0.01240757898243029,-0.02659093755213914,0.05653747079080458
CCL13,,,0.0003270604731355519,,0.013303432942088267,,
EFNA3,-0.014058464584556339,0.09452037176207917,0.03793314674534627,0.04072377708127333,0.04438848078478808,0.025378052137059036,-0.004774849849666176
DRAXIN,-0.004431872624977383,0.11393168561628844,0.0019337001487714856,-0.05094706186470428,-0.023210075763194022,0.0306647332825269,0.001320004891462278
RAET1L,,,,-0.015399734132306922,-0.014958756394278008,,
NPTX2,0.06498976348027502,,0.0189324610745533,0.04045478124887852,-0.032454576403237234,0.028828403235242564,0.031244014310340348
FGF11,0.007649939827127776,0.07398498428224463,0.024863447421693597,-0.011948031641689866,-0.006042779821264589,0.008782501085401611,0.005500381723672775
CD59,0.1054842612021561,-0.007279738629461389,-0.04030511431510918,-0.002155583805019561,-0.0798393881134034,-0.02277070651534005,-0.04080137448525049
COL9A2,0.16030823061470234,0.0022553235371316894,0.03375023103612462,0.018581276438999105,0.08611574005431076,0.03408289349111749,0.08769806461844677
DLL3,0.021039097235645184,0.020438766071950103,-0.031809031533803406,0.04998889130910554,0.09328271834391179,-0.035678942805552914,-0.021552499339816435
FGF5,,,,,,0.12016958952515146,0.0010429581400784196
LIN7C,0.0021252087068120563,0.005560055255854863,0.029319970043306304,-0.005865609669435614,0.007939109538153775,0.021870536826096933,-0.05976033569404074
GDF7,,,,-0.013201402095415657,-0.024048706308294927,-0.033544414762283946,0.01106010966178407
PSPN,-0.030687693334123245,-0.06687299019998763,-0.005640245088872239,0.059456647494688854,0.0036206208131401127,0.07487321745924497,-0.0014495898534050548
ANGPT1,0.04024635589919808,0.06487691027732988,-0.05340086740811533,0.051814282567359336,0.05272901747673045,0.0718692791690165,-0.007120574415638121
PNOC,,,,-0.01403842905717732,-0.02851072355486687,0.009755895241262257,0.07146008152673809
L1CAM,-0.05063944802185912,0.00929169432742672,0.09251359492713623,0.03273812018693261,0.04056927465251138,-0.0295385644566714,-0.01913430469114479
APOA1,-0.10686608234998572,-0.0454416390629566,-0.020663111003141055,0.004800638889700695,0.03938323742321777,0.008669212985011249,0.030493428635715955
PSEN1,0.02789806500936889,0.03669484133553495,-0.012126254507528113,0.047143614249039546,-0.008078324293369864,-0.0185534983552,-0.05595719773569528
CALM2,0.04464316915728677,-0.0034131651878024165,0.061823697241109504,0.034418339705263756,0.040818098847183265,0.017676233083271705,0.027000601606637295
CLEC2B,0.10941771551195092,-0.10496604978327771,-0.04304513190616188,0.04331269884999401,-0.006864116886654902,0.0669577796007462,-0.05974857018264032
NTNG1,-0.07464149899141673,0.0385296812128336,-0.013466195577590044,-0.007742789690836405,0.03546319280629904,0.0644096009463528,0.027289535538422293
LRIG1,0.06715852071901018,-0.062182827790587196,-0.013763324941584469,0.041536788637971105,0.015912476559151453,0.04817409110469066,0.06568448252260548
CPAMD8,,-0.037634598336603084,,0.09419189338560098,,-0.024640224856867628,-0.028100199039587416
GHRL,0.07174518945336428,-0.06001063809652398,,,-0.026013344959766486,0.1847637686653519,-0.02477061783720488
NPY,0.004007900928724506,,0.059811263509147644,-0.011353996531905886,-0.021543163584196008,-0.029694926061413926,0.05862428301372791
MMP2,0.08296105400523063,0.010398414164573221,0.042060745325244946,-0.03026484955943364,-0.018424809867123176,0.04373092627882129,-0.05517073373500397
PPY,,,0.01290282945765545,-0.020575444871142354,-0.006839490591653316,0.04953001462912267,0.0283096860855492
ALKAL2,0.0502255622438499,,-0.0197603300662301,0.04421781224452352,0.04195549599518639,-0.03535684813075276,0.008416504849666412
CSF1,-0.0474587818621966,0.0034696554839303297,0.0882090035444412,-0.031735011039118535,-0.04874136402625017,-0.002514705420152408,-0.006354398333155434
SEMA4C,-0.11835212643768947,-0.015767221337155034,0.038240616778127436,0.019054802224717556,-0.005437770082110931,0.07401939077245488,0.053992721134935945
BMP8A,,,,,,0.05972868614977887,
ICAM2,0.025862030238257016,-0.03141921603425622,-0.04029779818211009,0.03999437344526305,-0.01907065093245728,0.08387512676928771,-0.04726657898427059
SYTL3,-0.05094414404058524,-0.009306556065729896,-0.05609648795939598,0.07106722649211335,-0.019995346432135186,0.0668125355936893,-0.03639420579386961
IL1A,-0.02565013500713715,-0.0457095184073031,0.006204931620670229,0.013117044939565631,-0.038358918629196465,0.030978321032316777,-0.03332605405539489
HLA-G,0.06340751307837965,-0.032976030898348406,0.08161094675175559,0.11308561567778018,-0.043615788865329644,,
PGF,0.05959870639706595,0.06223037375342903,-0.03388304085773171,-0.003847138325713083,0.008389444478083322,0.044952397418450085,-0.06564373524372599
LGALS8,-0.06775292351524363,-0.024111412220751444,0.007227231649273831,0.00011205157357590658,0.04101073090057848,0.030959811145366337,0.032717436862301594
DKK3,-0.03694280070845955,0.03143357560451549,0.02489350347050632,-0.014565933092477258,0.01669880069608168,0.04476916128470762,-0.008362612655557582
COL16A1,0.08127064005778539,0.02959103169135381,0.017017611904476742,0.00562506042990512,0.0033214023018063145,0.013622076154863218,0.04765791872737994
TPH1,-0.03736249322934936,-0.0316043567812295,-0.014304595426844957,0.027091806596897947,-0.011399160865308126,0.1586899933193915,0.15222969827698637
TNC,-0.10390039228585277,0.017920167134834488,0.08647031103648962,0.006441055458820667,-0.06612870307906714,0.03803646686684241,0.05867515499550118
TNFSF9,,-0.03206724849465885,0.05544382404319466,0.04336321760944437,-0.006430533487726705,-0.03340314969701812,0.05702025618025387
C4A,0.018788202513863046,,-0.0231250456382478,,0.03872940285105031,-0.013491425351175302,
