,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.06571536644856817,,,,,,,,,,-0.021302986719517834,,,-0.03527079477983682,,
BMP1,0.02962279784139933,-0.06804545728266045,-0.0002225013513052469,-0.04360523894322039,0.06993650735993912,0.021470153438450077,-0.12995958626530527,-0.18842253755783442,-0.4912661382073559,-0.14059290140839983,-0.03252229440899091,-0.14721842765059956,0.11760289892989162,-0.3571023062546728,-0.008940430256314153,0.09661759258788082,-0.06971175210345784,-0.07319186339010565,0.07208024509042736,-0.062225573677937705,-0.17377141157067885,0.1727091288281255,-0.09223993994191537,-0.026845472887913998
NDP,0.04684784718416608,-0.018987534755561326,0.01620778079318163,0.028766665741823343,0.08290926795754977,0.008662126960509739,0.16610667234455548,0.06949985913547094,-0.11640018294925097,0.08093808397239746,-0.0025353197478890604,-0.09290340513205479,0.01843679496105389,-0.0975079265411758,0.010316903298897959,0.052893864418699865,0.027582424720073703,0.08527366195232286,0.03473282404546694,0.005135172815277442,-0.04423049702408649,-0.0802453959342524,-0.07293332283816059,-0.08230255013373243
TNFSF18,-0.02115380433574415,-0.05865547524765354,-0.0022688160138478472,0.049724673162224294,,,,-0.010263819364068819,-0.10827167394295935,-0.048598564989520324,,,,,-0.02450776447975855,,,,-0.021969394184041362,,-0.02568311469688843,0.14800228289866893,-0.09294886188946537,
IL36G,,,,,,,,,,,,,,-0.04908926023103614,,,,,,,,,,
RTN4,-0.011916841789901418,0.37915410918895864,0.061887908990243067,0.10331058236752509,0.04066250186009513,0.12728119748817396,0.272264043472362,0.40190123962785396,0.6235414188945344,0.2122867569333465,0.16461220070397867,0.492410861655243,-0.0358362160204463,0.5171226688634137,0.02539965455639081,-0.061494026976509755,0.03878730775043862,0.0018966776932642735,-0.04822817991721592,0.09296232598945421,0.005457789032876123,-0.037358865550492996,0.4408848279923799,0.015553661721252306
HEBP1,0.044467505762120864,-0.08553827882745511,0.02874887128998776,0.06939567376555947,0.03721798007729229,-0.08667751975616743,-0.06071611808302253,-0.11794765803371363,-0.23792732444832404,-0.029644237870408756,-0.02987235800199623,-0.13674284375282497,-0.009530601847413231,-0.04610835218771337,0.05212938568443855,0.03384100568322866,0.04773859711440558,0.05485508805739905,-0.012346194084614341,0.06922346186475334,0.009982828975194275,0.00029372254162465404,-0.0805949672142029,-0.03563243865457306
WNT7B,0.08427034032993479,0.4038536179162526,0.029671858486217825,-0.0003741610991866475,0.06982362713659292,-0.040972099774493106,0.06156823479619431,0.061430784569161886,0.364755593806624,-0.0009587114629867141,0.07179786527134989,,0.023294271622333107,0.11952131161485519,0.0012572171229557599,0.06726077433782406,-0.0022097283721819586,-0.018330482786325566,-0.023987440891877442,-0.026019248952908802,0.04226819919751644,0.11998468624716768,0.016024372471941765,0.022598056958067363
PTMA,0.0030879649022649332,0.027398809329994018,0.05750392303298012,-0.062074076546015274,0.0738009816681346,-0.03605400732772025,-0.22094795858986646,-0.41931164308092095,0.06988774701526075,0.10142316900483561,-0.11806247819026248,-0.6001811913875084,0.0732286397262132,-0.5668957807170102,-0.004969313827247692,-0.09698200103716322,-0.09827115649858233,-0.02066132089121856,-0.056185716165688765,-0.030308957187195427,-0.05196092179657096,0.13747043441656273,-0.16897065910203724,-0.22181183321112763
FASLG,-0.018635844332518463,,,,,,,,,,,,,,,,,,,,,-0.03059034827974696,,
CEACAM1,-0.025876032950782335,,0.02549224162470566,0.025642974539356104,,0.025838427334001948,-0.012025506878783867,,-0.13127805479673657,-0.007523656377279668,,,,,,0.08398938891283461,0.12764738194591468,0.010058223381167682,0.08881070308291632,-0.016054657863704355,,-0.012055917897449942,,
PDAP1,0.035437418820444294,-0.1402709174858683,0.05996398835519527,0.002362873918871901,-0.005995019261976894,-0.015260524510010922,-0.08592753283627601,-0.17979859601656098,-0.3556961719315179,-0.04240107907757389,-0.02691855792076133,0.043147864500830406,0.0881982009302158,-0.2575799956419034,0.03745910419607135,0.050726867021238325,-0.07625175893409923,-0.06942483073520893,-0.03254919874689514,-0.06910960748335836,-0.001992964681199356,-0.01978977660978976,0.005220173604147482,0.034678421067262856
QDPR,-0.03084219455331317,0.20491316933678294,0.11101477081876682,0.02700144630430564,0.04274012541026097,0.09354075795779956,0.2769227799755527,0.20327809975443784,0.22361429304564656,0.1833994422767889,0.07036525475033743,-0.4355040632337395,0.062409733565808166,0.1371012381318823,0.049601947452429566,-0.0861089083557516,0.13172337152968236,0.13772271536564398,-0.11004995961817655,0.015252046610802109,-0.017214521099989947,-0.03058317958023328,0.285689123991186,-0.011718933634821948
POMC,-0.007747640469471411,0.17780239130528525,0.03509764941599987,0.019503693598846027,,0.03690706614981254,0.16861902244196197,0.035388317843757615,0.008786306461044145,0.028896628728225137,0.03603960545829659,-0.0780867034965814,-0.017423535245581847,0.10354728066925314,0.08286362925960594,0.0358151844399089,0.013036855026699672,0.059277109904797634,-0.015788926976750772,0.022404018743015227,,0.02436420448908418,0.0172741739535637,0.011867725519096768
CCL18,,0.01636927035686013,-0.0036155969039101932,,,,,,,,,-0.1616180251501884,0.03826878953527887,,,-0.025198562030051826,-0.014695028333821587,-0.00983556575426302,,-0.09093972462708945,,,,
CCL17,,,,,,-0.012515514997260457,,,,0.04366542932441679,-0.00992405656414874,,,-0.018441577146751875,,,-0.05784038425254011,-0.050784259179862186,-0.028086757422249527,,,-0.027726714819329153,,
VEGFD,,0.0005069998182419071,0.023084602118857607,-0.037979028860524795,,-0.011843146676329243,0.01344605768023114,,-0.1262099991805626,0.04700357445771708,0.02429149796731869,0.057794088370873416,0.02055215553484629,-0.03679816869124086,,,,0.05522580396325803,-0.029622860121927483,,,,,
TNFSF13,,,0.015207601823665307,,,0.014143872631391038,,0.015227920527722304,,,,,,,,,0.08086037956968499,0.00885109692608983,-0.013598520932883475,0.04968657794054351,,0.0475677337036816,-0.04287445358933212,
