,UKF248,UKF275,UKF334,ZH916T1,ZH916bulk
IGFL3,,,,0.0105871151042721,
BMP1,0.04004341840846833,-0.05024523466863618,0.027296604032321693,9.114664216628985e-05,0.03707521910358876
NDP,-0.007529283767211582,0.004740551164323621,0.07097207024955801,0.03245073761380552,0.03934084260204614
TNFSF18,-0.03151832055434383,0.02669709495546888,,-0.010261628560594328,-0.029161287777424903
IL36G,,,0.054516950789847626,,
RTN4,-0.01277149693773238,0.045377626815018085,0.0007648793092158486,0.02439596948760257,-0.07547842605950834
HEBP1,0.0015923084405086072,-0.010323087203429268,0.041117502287065004,0.03961961220614703,-0.00636110918625721
WNT7B,0.011353891008240212,0.04775243896615221,-0.020041383352788957,0.0985622107092489,0.041629939528048006
PTMA,-0.01678194979567483,-0.025769742925076652,-0.022094297199357977,-0.039811622722948414,0.015194744376796361
FASLG,,,,-0.013837161105731596,
CEACAM1,-0.020060547251295177,0.08606859985336539,,-0.01925237736958422,
PDAP1,-0.030252637441799502,-0.011896223822203515,0.021187421189219145,0.02281708499582004,0.0027482599825167497
QDPR,-0.004544847478521492,0.05976990820161471,-0.011233026196758466,0.0414162555242307,-0.06163613764940576
POMC,-0.04012870705724709,-0.015671671853105917,-0.0027195886479129275,-0.05005983049156581,0.02615241016797633
CCL18,0.030704783714986174,,,,
CCL17,,0.015792685843248135,-0.01665737311052246,-0.012541832357683332,
VEGFD,-0.025033675517686836,-0.017946941142961692,-0.017852222696973816,,
TNFSF13,-0.018891214871581682,,,-0.020435869002632688,0.015634063667197468
WNT5A,0.0052439396777003485,0.005924155343491433,0.029728998032018106,0.020567040213053323,-0.013914938302400568
CXCL8,0.03892415314508266,-0.03551200902347307,-0.04746267282871208,-0.006442559735548698,0.0046034683318016386
GRN,0.02622894621861085,0.012203705445131106,0.042876076624980525,-0.01248865455166585,-0.043871467509067605
MIA,-0.001814014370630391,0.00038597787483754986,-0.010476693772069116,0.09618731181400543,0.07758777826960055
COL4A4,-0.030065231356866926,-0.017586719205015824,0.032435603825289004,0.012596636618461601,-0.007151056279721408
TAC1,-0.013301804263867472,0.015381151359674411,-0.04203124129196427,-0.016487513941366657,-0.09220412036052757
RARRES2,-0.05836209026410461,-0.009544473078820621,-0.005985939398994199,-0.0398101289399247,0.02337018301997601
FGF7,,-0.009389045066216557,0.0738376356827349,0.0649127918103967,-0.011185977873603562
HBEGF,0.06661156665232912,0.012101572732052406,0.002301198429152212,0.018044131577288187,0.0966760841973685
CSF3,,,,0.1759219880460223,0.07630665268676613
PI3,-0.026336473745216568,,,-0.02868924086743482,0.019935875228531293
PCSK1N,-0.036105196881512716,0.03922983824514192,0.009886420573288656,0.07827968648459566,-0.10228056767455841
NTS,,-0.020090782366590076,,-0.01955423372395637,
SFRP1,-0.012575515821111006,0.010943329926763992,0.043254707171154226,-0.01909984287172623,-0.04652882799352364
CXCL13,,,,,0.003966441221956835
MICA,0.04818647610857546,-0.04190414368194258,-0.028590672259180855,0.011961526073189429,0.05079642762407984
TG,-0.03942195325021923,-0.0009130258715229068,-0.02502172481630316,0.04107743067075335,-0.017043243739593213
ADA,-0.007159348077091526,0.05659523209983755,-0.028070785269683932,0.019572283761373533,0.012861779467057424
LAMC3,0.059897912070503885,0.00012416090760156278,0.04574431257385304,-0.04937966409215799,0.03534436404135135
CCL7,0.136549437432353,,,-0.013837156185402268,0.04921506961435505
NGF,-0.027339905732299746,,,-0.04142802857382613,-0.018265388180271534
TNFSF15,,,,-0.03656016231233198,-0.015460695372502237
HMGB1,-0.07060472451216175,-0.06023943066738762,0.06089916494643146,0.024159181005156592,0.07128088080042734
ITGB3BP,0.07759353988721313,-0.02025072474152011,0.009794364132172722,-0.024856250402929193,-0.036066315168902054
AANAT,0.006099292234447151,0.0030711864949569895,0.086158239094708,-0.01464028828370857,0.06562990423352615
RELN,0.05326514418708132,0.05045160064254225,-0.024737038528507418,,0.06165768085831065
IL15,0.06429457949257616,0.026585365126557743,-0.02072328022420288,0.12369653737411124,0.08788907331406423
BSG,0.03016248319686852,0.01783801502161125,-0.04197335211912154,0.023967485848105236,0.016389862354936748
ADAMTS3,-0.03458488572664684,0.02853546275670549,-0.03443540345261818,0.1374830054379746,-0.01064128720475385
CD34,0.06615227980166405,-0.0012864373947397798,-0.04040458698606364,-0.0010347694800351007,-0.011269124160387738
PLAT,0.009330101543134078,-0.0064542917013021865,0.0658054641606505,0.05508229431155447,0.04792947548497113
LTA,,-0.014698766885168002,-0.02072328278229426,0.04314572955267159,
CKLF,-0.012948436399122517,0.03318943175038221,-0.002607981635052064,0.06632238763337427,0.09318948645642026
CD24,-0.01781369615280446,0.025046776336732048,0.06423112537190505,-0.012130004420687042,-0.06117599214254855
HSP90AA1,0.037775550812249224,0.0036510981233156712,-0.00853680277994628,0.024640825466425525,-0.060762972676517465
BMP4,0.03624283931336255,-0.014542158471257276,-0.017658377322870736,0.03773826873711712,-0.004730312198268157
SCGB3A1,-0.015923525769414696,,-0.014460432671531815,0.014530184139833133,0.02279538363714301
IGFBP4,0.02243657107639239,0.046508116868409756,-0.0031519616423810884,-0.05667107184648003,-0.03481136326349012
RSPO4,,-0.0170955607256016,-0.016791312298916682,-0.025987014488321566,-0.028715137350871313
LEFTY2,0.05963441593830051,0.04363886657867631,0.001940685693900624,-0.015805646655289964,0.043583422533023455
PF4,0.00361905648491821,,,0.06680567332135993,-0.022494191924052602
