,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
BMP1,0.043738877097830295,-0.05439714287911194,0.013069033957963704,0.02328182170160269
NDP,0.008935875105932281,0.018010626624017985,-0.034358949465623706,0.0673582031848347
TNFSF18,,,,-0.023226549699348842
IL36G,-0.017456439383249457,,,
RTN4,-0.0895589689731003,9.69841767066047e-05,-0.007615624252910898,-0.09751137555702627
HEBP1,-0.002121776657370761,0.05078499239201877,-0.039101915891217504,0.07942908157175106
WNT7B,-0.01918663858669571,-0.03628851247043618,-0.004422757381719364,0.005138380030649528
PTMA,0.06524419350037597,0.010069315016166506,0.024111519470165585,0.009879992832737444
CEACAM1,,-0.020334243354366233,-0.015175141157668947,
PDAP1,0.03266830921564791,0.0327315351327469,0.061699192989970904,-0.00940445950811001
QDPR,0.011012009845937285,0.06271010858963606,0.038965823798971254,-0.026473484039137782
POMC,-0.03740060847905831,0.026840132679813004,-0.035549937703078203,-0.02161768799207061
CCL18,,-0.037211415906579594,-0.025825793678790624,
CCL17,-0.015946952964744437,-0.014426161454879185,-0.021906268947866247,
VEGFD,-0.017090843422661095,,0.011034642290700291,
TNFSF13,,-0.027681636989219133,-0.006268338473185855,0.097945689389676
WNT5A,-0.003124644924988187,-0.003890272742042385,-0.02523380926677102,-0.012208396602058568
CXCL8,-0.05138562659936443,-0.05679291274523366,-0.02302326179428882,-0.03821439114272642
GRN,-0.020320521023121065,-0.043812855015519146,-0.03428891712888232,-0.07002166593479828
MIA,-0.02340669329899107,0.07805053600140026,0.023048173941218452,0.025091412550844325
COL4A4,0.00842058498230832,0.09310990501334061,-0.02429777376199907,0.1727751586091355
TAC1,-0.04023865128586024,,,-0.10901696127437106
RARRES2,0.11619015259154357,0.0072573291647938295,-0.004924507579160863,-0.01893886656214992
FGF7,0.02946176740575505,0.02900795165360882,0.060085205137145416,0.02626632503115059
EFNA2,,,-0.01442295610322146,
HBEGF,0.021490034159281215,0.01970849480658407,-0.03618742177718153,-0.02139991836433762
CSF3,,-0.041374756564936305,-0.0341590267540836,-0.02970513505915922
PI3,,-0.062016654510434546,0.0025185380189618662,-0.06343160390212908
PCSK1N,-0.05169243515473687,-0.07794844634662411,-0.04434288906873649,-0.06438988314136943
NTS,,-0.0336547329661699,-0.017571635062243483,
SFRP1,-0.009541708059886665,0.017773304091581267,0.011056252266906246,-0.03705954771588151
CXCL13,,-0.018760177709813728,0.023557555378602466,-0.02409489964652245
MICA,0.023873638978879674,0.12672606805990688,-0.06814572306226671,0.09456792044129718
TG,-0.02395457351497423,-0.019168761826461468,-0.021641389447498376,-0.026552704100104352
ADA,0.0851380231072337,-0.0017882504101464163,-0.03131466315459132,0.01568438622941041
LAMC3,-0.023943563473608123,0.017775212737568873,0.0431781209439046,0.0346383469386278
CCL7,,0.01781843251985093,,-0.05030047217513286
NGF,,-0.007943632561119726,0.04167653097523431,-0.03366503524381586
TNFSF15,,-0.021078525628118922,,-0.032876035844893854
HMGB1,0.11890030805669018,0.018736074038909294,0.021393399924826577,0.019172009123917214
ITGB3BP,0.049766557824270106,0.023856502666012306,-0.006646450218931033,0.010567524564525638
AANAT,-0.021391312059677987,-0.01896814824190424,-0.019409392520242378,-0.018137918880832833
RELN,-0.023682028809931956,,,-0.017638679982580407
IL15,-0.019839453244991073,-0.009839030579335469,-0.035189048110539675,-0.009473542200096724
UTS2,,-0.01615276646100581,,
BSG,0.03136691409734432,0.03028074421799786,-0.01574186164072962,0.06844170057811161
ADAMTS3,-0.032966768261557935,0.03504826926724886,-0.047994122333369936,0.07909709386784392
CD34,0.013652998634014566,0.04470539837265788,0.03354508322556282,-0.02175786031068404
PLAT,-0.040758851799255896,0.0640399012809478,-0.006011574734573953,0.03395571587110094
NTF3,,0.002430688157417389,-0.026384015678551333,
LTA,-0.019839455693982443,,,
CKLF,0.03384000006226164,0.04653527465923107,0.019959576444196683,0.07170349191801585
CD24,0.029902787078399468,0.008834077863039809,0.038742364299329354,-0.0810178355104858
HSP90AA1,-0.024898212238240135,-0.08173001134258753,-0.04205124200128567,-0.06061604908173318
