,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916bulk
DRAXIN,-0.030021643540156826,0.06656653541501513,-0.0019271817309915807,0.02971270013448802,-0.09634210436769368,-0.010478997431499042,-0.0559063865211087,-0.027569484595237285,-0.02781594464128144
RAET1L,,,,,,-0.012550957736472424,,,
NPTX2,0.022245910039729564,0.003030889486568309,-0.0013762241837621918,0.010477824028467118,0.003375820778789238,0.012106550732404004,-0.0002994074945311596,-0.041584002579698284,-0.03498303310754167
FGF11,0.010053344834653073,-0.012725292079540559,0.014297949872533987,-0.026977122610753267,-0.022706191348806762,0.07471981095161805,-0.018241754672815153,0.026772890589685083,0.03194693070000594
CD59,-0.01952245456411342,-0.0010514643844708525,0.033742024493000185,0.0072355267407057024,0.04816493071888033,0.016335950783828036,0.051437374226612584,-0.07642715291740347,-0.0255333589462403
COL9A2,0.013128748220183463,0.06282791122974135,-0.007661151853731618,0.00037163459426469103,-0.021770121973916156,-0.019238813244147824,0.0063376098390409965,-0.035670910374102534,0.04889668799662357
DLL3,-0.05100527068089492,0.07631754325775442,-0.0029568404246097853,-0.07285083257759484,0.04894643433919743,-0.02956170421052264,-0.0032526725469005356,0.07239230657941934,-0.05574484963313123
FGF5,,,,0.01576473356736098,,,,,-0.01635530190796764
LIN7C,-0.02350787564027447,-0.011372455924589617,0.06193805268915856,0.03812602121397117,-0.0384235307946818,0.020115127801252672,-0.004930829164294903,-0.069429017615749,0.023930962523639424
GDF7,0.012000449111639834,0.04994242289774983,-0.022612229846586143,-0.023514389479230176,-0.002185677107517313,-0.011490346717354839,,-0.032273908743810066,-0.029018042797320145
PSPN,0.07492884026862286,-0.0036360771510647043,-0.005659788819827079,-0.021034302231903036,0.01652437860779033,0.07369903426488367,0.019006461850478447,-0.055386235371425986,0.021112449900902133
ANGPT1,-0.03534154592351065,0.015016764692596746,-0.013164425542478472,0.006624607635866651,0.00657279525220644,0.028151550732313273,-0.014970286398496534,-0.07266253512080509,0.031121727696316184
PNOC,-0.042741017150573775,0.028923828000375445,0.09757782221876916,-0.026047697279694214,0.06806609558220211,0.00935543827890983,-0.00020522283938711997,,-0.0032834507397127353
L1CAM,-0.007708766465328508,-0.013581074714132134,-0.07126772676944976,0.043579424459385646,0.07899023250695839,0.037226032307791125,0.05030872349400368,-0.031531485391240455,-0.05636351715456094
APOA1,-0.028284465333266957,-0.01503548287796836,0.08107236022182197,-0.013905977039586752,-0.021009164583943706,0.04367136862436753,-0.0292237759008726,-0.027246821910954996,-0.023212425544317794
PSEN1,-0.047541712012617504,0.031071294255260954,-0.04240308327235295,0.01213768050359047,-0.02837007339724679,-0.009951045717071115,-0.027134120858288202,0.007449615754934026,0.016144407482145285
CALM2,0.013962778624454854,0.026202742389851996,-0.03960531940453807,0.014964808882176337,0.025021937627546998,-0.025083630795259382,0.024058281968709006,0.056552972900682105,0.0699473235546626
CLEC2B,-0.013648333085832829,0.02557662013061354,-0.012823070863409999,0.01517024226707452,0.017440268043407033,0.021660069541980957,0.045684389557771134,0.01752608077185918,-0.048287403288197465
NTNG1,-0.02839920212737167,0.00682850539791891,-0.04954442662199876,0.043047636159384624,-0.011594103894369726,-0.028983306213635505,0.024200504505853964,-0.024268673290603816,-0.06024828856757781
LRIG1,-0.05365539393298483,0.012525144457602999,-0.0012567092921578877,0.008717516156000945,-0.06005622550031608,0.004891778174585711,-0.04231087622590468,-0.04875173019324025,0.08004763792625492
CPAMD8,,-0.011419698340843812,0.06235935313179348,-0.011891488560165971,0.0292388284292063,-0.021267681676222613,0.023555681406880316,-0.039600680011161404,-0.020575967235102518
GHRL,0.013529926657892748,-0.0007103931678862109,0.069215735000407,0.03417697782669395,0.012645435079880958,0.04423825604703072,0.016349217820502273,-0.013771128719949021,-0.018137929211588143
NPY,0.038549998986229225,0.024026877006715793,0.024209638292771035,0.021517200255442764,-0.022305622680842796,-0.02249143075450298,-0.02725242415690914,-0.047666278372236984,-0.03339606799655234
MMP2,0.03026282234203136,0.08924919228425708,0.0669855988360661,-0.02532966248227386,0.00019685047225939984,-0.0294374413638452,-0.049650861462243144,-0.05339240711045991,-0.02261592987272001
LHB,,-0.009945694836261251,,,,,,,
PPY,,0.05160802045150036,,,-0.013079237999180851,,,,-0.036833503302325786
ALKAL2,-0.016393587263432565,0.019133773151202033,-0.030562300374428142,-0.013482970188747737,0.034217773290935144,-0.005273874155754245,-0.031024045324866033,0.14207704186662815,-0.014217521604693684
CSF1,-0.03816485099349293,-0.0005083839846554366,0.028882286115169326,-0.022716420117801884,-0.016211588588271788,0.002927024083439457,-0.07675051554363585,-0.0753007569955555,0.033385893413489964
SEMA4C,0.02440093948714118,0.013499488990751093,-0.004509488260234477,-0.016049089739339217,0.011169664095631747,-0.006750361909619285,-0.01801298569933286,0.0015432325981354976,-0.010912809777344887
ICAM2,-0.03897615996193356,-0.050037218765100776,0.010734855329259161,0.008329779062530449,0.015428883149526026,0.014387780534838503,-0.018209797505860607,-0.005537187874210154,0.04713655085182331
SYTL3,0.03122509257660398,0.004161945563341729,-0.021742693177130165,-0.020842619299123052,0.0048634211373695,0.06323675413986019,-0.029492851663829565,0.063195374198807,0.024017987254400845
IL1A,-0.0025023962899808844,0.031754900493285575,0.011100595654587412,-0.032706941686952984,-0.035980279402350164,-0.009451471825351112,-0.018155307012982593,0.021204867022189693,0.04527592915528984
HLA-G,,-0.010504578356556197,-0.012213190852402054,,,,,,
PGF,0.01358675580054773,-0.001606753897239707,0.04260492625401772,0.028726301711079965,-0.03851099001491939,-0.018947867888344287,-0.03432463057945549,-0.10236076906559959,0.013969050584456645
LGALS8,0.020985377586194426,0.03200960579263278,0.005546907281757332,-0.005481226027428412,-0.009003346870327413,0.04124524050713399,0.05249044668287888,0.007249022809788786,-0.04146993197728249
DKK3,-0.034209396345242164,-0.012260389252268009,-0.03630135543693984,0.007095340686590539,-0.010804102036908667,0.04148858570674009,0.029953925543406992,-0.0857915457586833,-0.008324963797527571
COL16A1,0.0058259973847741495,0.051566940621275904,-0.04418176546149936,-0.04738686322753591,0.002720757612003098,-0.040068511267852464,-0.019382949732595838,0.003031939393876785,0.0782079254721454
TPH1,,-0.019115619823493364,-0.012941578844729244,-0.014135979761035125,-0.030249532957698277,,-0.01136792116117077,-0.03832216845835648,-0.0428395001601425
TNC,-0.05841452413225088,-0.06058122930571436,-0.028751755623411288,-0.02130398490608259,-0.057219174169008735,0.010904442860415229,-0.06234341097750039,-0.07714052438078749,-0.024913919610649145
TNFSF9,0.023118589063491866,-0.017226670378488455,-0.0011533793009180521,0.017093129018534478,-0.026242303770704342,-0.017503090354877262,0.016167089523678763,-0.022055767006718817,0.00957417458313134
C4A,-0.01615514543050253,0.08633357302353224,,,-0.01550478061037777,,-0.009992834544217913,0.07172919474281131,
CNTN2,-0.026891177899960574,-0.012669417850182529,0.016739177985386183,0.03127752067119538,0.04496562778370428,-0.012831419637008422,-0.004328569984644839,0.0634222387253851,0.03633997813254417
F7,,,0.25216630441052346,0.05264889805702416,,,,,-0.005215368885998548
LUM,-0.023818306916381198,-0.036019884999041345,0.0027981127920741707,0.003786207005734669,-0.030861564019475398,0.07940903171329043,-0.03210449603001508,-0.0813288404680596,-0.030887860504245027
BTC,0.0012670601939725953,0.020665781066047603,,,,-0.024055256059792147,,-0.023087389091387963,-0.020807797782071535
APOC1,0.06254948300990316,-0.00028587510594849135,0.0507606243001273,-0.0023282929158417735,-0.035722322227439623,-0.04807231062278256,-0.06524727108699592,-0.03560335311378697,-0.07848009211606408
PKM,0.002011513300419273,-0.03183831652157669,-0.008631749655423192,-0.018735903278358126,-0.0262249794009599,-0.017533081546802536,0.006107596377112979,-0.12423944392557087,-0.026129133092386323
TNF,-0.017333399512781632,-0.02603089534799866,0.026091811170849803,-0.01745222485944941,0.03818995392049257,-0.01532006265342197,-0.02373749692498515,,0.13669248937584116
GNAS,-0.04981017458635218,0.03563259091313329,0.017929580622875103,-0.022026136461441997,-0.06225255302767537,-0.05929774789988593,-0.07203322792976202,-0.12151228335315287,-0.027342463556526978
BMP8B,0.017502870729933704,0.02316839049264466,-0.015830194049735038,-0.037815430007573765,-0.024670591531336276,0.10156751538030886,-0.0076827082718852755,0.06323760479766999,-0.02269243418818636
LIPH,,-0.014937900917262815,,,-0.012501091659543708,,,,0.0005167254766610506
CCL28,,,-0.024170850051835804,,0.05390199519753855,-0.012031758796527342,-0.009015255304977004,-0.018599288001174025,0.00567937828213159
PTPN11,-0.0761551497752025,0.05648738237201322,-0.03461221845109549,-0.015346625191343026,-0.006997070996362287,-0.008957858883735749,0.0024378147516884406,0.011378845113016156,0.008313671217451113
ADAM12,-0.019237656005737295,-0.011175017018697244,0.08300768504674502,-0.018530201191915008,-0.05078473773949433,-0.011627946917273313,-0.04519107324601251,-0.06280367894105361,0.013892678406135221
EPO,,-0.015228933198660706,,,-0.013079238570092173,,-0.011367922830588495,,
EDN3,-0.029945650060752917,-0.01895790507355601,-0.016121187929657946,-0.021070027476746835,-0.02027217471772486,-0.0021989494053618356,0.048301983220226774,0.03668789813090483,-0.00022711767006393607
CCL22,0.10949848956342104,,,,-0.026335330109453933,,,0.13262002451879495,
CCL2,-0.06425186800730201,-0.07036358140743462,0.0711128899536543,-0.00450713068686039,0.022123483806338662,-0.0769867941805918,-0.05398167036408547,-0.005773273723835833,-0.043998737660823795
DSCAM,0.027857175786875684,0.04471610680381985,0.0027775220814145333,-0.036480207603497114,-0.04088746596566146,0.0023740763053386425,0.05095559213299998,0.109421228818664,-0.03964812209012824
ANG,0.01125119787970087,0.04937444846093012,-0.02631749492535993,-0.017629110986965492,-0.010243528421143075,0.049301005400541956,-0.012722538635729006,0.0751750618081342,0.06049236693991188
FBLN2,-0.018737686368183324,0.015647146956827132,-0.012381422586591005,0.0007181486607837537,-0.0008538880163156725,-0.00016231024541190316,0.021517714449905224,-0.045620057849782646,0.04106239142347808
VTN,,0.010994845637181769,-0.012941574612821293,-0.020045158430272356,-0.008306983697113642,-0.016043958211595773,-0.009446059449631283,,0.09854107780266692
VEGFA,0.052825518172685514,-0.07503856850775277,0.025655674948820623,-0.0354301040614373,-0.07715068733358664,0.011202366598636375,-0.03858461923046054,-0.030764867780970144,-0.04127494341334702
F10,0.07808530408770682,,-0.02250510423105001,0.02067264496587841,-0.014341102404510076,0.02701478332470687,,-0.01997494037874747,0.053171846320379926
SERPINA1,0.014919493962551851,-0.024791151101192694,-0.028207519954880553,-0.03284313429781588,-0.004089582456974054,0.045818822991342614,0.031543311451983316,-0.031915263370778345,-0.07048322033277253
VWF,0.00017419671636119,0.03567944295374862,0.049559441232809476,0.028966920840841636,0.02261919199948947,0.019671147733529824,0.0006732365239994413,-0.07630010846088582,0.02217647602901051
GDNF,,-0.012386929695470412,-0.02014406267377511,,,,-0.011367921945291124,,
VASP,0.01877488720253863,0.014380890572369227,0.05395437965785711,-0.011473174319031915,-0.014446911050869688,-0.007137343416499562,-0.0008048658842488578,-0.036862004581442454,-0.007948863542551253
ADAM15,-0.002293245365540213,0.03523247789315543,-0.0009480184822225534,-0.07482916731280806,-0.02911430844057622,0.0022472428796926325,-0.019872223403175036,-0.025542450078349477,0.03212231653060168
WNT2,,,-0.021296568296313864,-0.03052361673243078,,-0.01365093271388678,0.052863903347937745,,0.008080540995753274
CALCB,0.028029814266276036,,0.01529048819963159,-0.013145073976624533,,,,,0.0026261766688829196
OLFM2,-0.08253027861750695,-0.0033275608852130598,0.000396297931951522,-0.06370446314812214,0.002860499967278628,0.06129696400539277,0.02543474041314364,-0.06190928880008156,0.039691517737498745
MFAP2,0.019038647741194833,0.03617443204649809,-0.021351736706474847,0.031142460974299523,0.04902858391860729,0.014435425793567139,-0.0012972647229246585,-0.044687637511626625,-0.005544971436451811
HLA-C,0.0437144561143111,-0.02068706728830789,0.04140449957649571,-0.02783418011344235,0.10388019959249613,-0.005759368298744164,-0.06163670015218612,0.0032471862282382525,-0.07127337679057992
THBS1,-0.012842436404732148,0.012151890512182172,0.05456456393966996,0.01067477249212815,0.012260353113734542,0.00818060305109791,-0.025500133463693373,-0.036978176413721586,-0.07015014142434366
HSPA4,0.08264949018214415,0.0003781286766353757,-0.03090365267556849,-0.001421911870894031,-0.0256437338643004,0.03906237007793041,-0.0420886877681546,-0.05315065844078945,-0.01690274661404717
LMAN1,0.07437551376170473,-0.018598766921324162,-0.008903053037437679,-0.05914599164198008,-0.030582901955917657,-0.040456204739169326,-0.025419894621711268,-0.012320256230831085,-0.043823004058490135
LYPD3,-0.018826655282831308,-0.011165529446414824,-0.016264941512062734,-0.020391736834388923,-0.0032963174068155725,-0.01594238666164555,,,-0.011216190993110602
APOE,0.028679345019768626,0.03829249386997917,0.02916197614024688,-0.033556550571590245,0.048588275186300454,0.05653518399471981,0.0025981864538732807,-0.05704165856747609,-0.03204144133136229
SOSTDC1,,,-0.03910401750235975,0.0017432160653434797,0.050750638619735354,-0.024603163160589372,0.04395959434619162,,0.10691383970336041
ANXA1,0.022764508102155318,-0.04328950170580781,0.04565911432086511,-0.014608417940097452,0.05401997785598848,-0.007637451430942822,-0.03571957499367683,-0.048566967152263836,0.06352647572933473
WNT2B,-0.026518046174412675,0.04180290581364122,-0.033897172865982296,0.02890361120679641,0.02987092319850863,-0.022650768678999837,-0.01861491880518592,-0.036879772978230585,0.02868391314775216
AMH,0.02854283022614096,0.05897754023285042,-0.02355777281353793,0.001038007184169306,-0.01885306028151157,-0.013532868368993794,-0.03306394233423956,-0.01859928562936945,-0.007650576691148944
GDF10,-0.02118029514249791,,0.026323490505189995,-0.021181251841021074,-0.017614003546072773,-0.017079722333218236,-0.005933868378967182,0.06475950009328528,0.08347383559914703
EFNB3,0.011963229828778546,0.052138837461412596,-0.041684950867656424,-0.03146524302329573,0.042316234698237164,0.0435855638835414,0.08408306904255301,-0.008024299177697609,-0.04026982129973388
LTB,0.012991279268203251,-0.026455809862796963,-0.013463314496442448,0.05093047378610879,-0.009945348985226615,-0.027157362110531755,-0.021128999914219758,-0.033214623846776425,0.04826949594161678
ANGPT2,-0.03270688968397706,-0.0101735647507991,0.0008414571156237447,-0.011682725380253025,0.0028381149012352584,0.0005514756175725706,-0.04509593505198488,-0.1125176450208461,-0.011276911748277144
NRTN,,,,,,,,-0.02347439568183779,
ADAM17,-0.04050481332100227,0.005922309907169986,-0.01582801489927112,0.004907499606816563,0.020050351519643125,0.07800802443556817,0.013891953380803304,-0.08597004137572989,-0.005231676660460644
LRPAP1,-0.005054762861474371,0.005568639145352337,-0.005648594378570391,0.008370109309516715,0.021713662413275422,-0.01668216509359796,-0.019367482216551136,-0.00810009369075034,0.009860913037791692
NID1,-0.014507329873293826,-0.02220606590608187,0.021685931864653604,-0.037905822534548925,0.012739899866515043,-0.0215321593478923,-0.013759363073517513,-0.005138123261870284,-0.011544765805486
MST1,-0.009154718059983994,0.019360537497442997,0.03577339589956786,-0.03535884625259634,0.012855186771970284,-0.02735103114982385,0.009406658557902865,-0.0019960787184568726,0.0471986033704566
IL13,,,,0.10055192207037689,,,0.012504212864878747,,
DCN,0.049872130471606435,0.011620448217420276,0.017342455340992997,-0.037279277293199096,-0.049200927099143615,-0.012606693926049106,0.033316581095629724,-0.07056204796269562,-0.007305526986657756
IGFL2,,,,,-0.015504782250972175,,,,
COL7A1,0.013918724300771472,-0.052322682920705015,-0.0019605929873237576,-0.04630816782262854,-0.028132884343852076,-0.00046772509186379375,-0.007156172283845351,-0.02631445717830663,-0.00883474085168825
CALR,0.009188788784454175,-0.005678975551639557,0.022474911399195968,0.03702739943891414,-0.04597502008685145,-0.0349282830461947,-0.08332414540191428,-0.07153446017589411,-0.027983176309277404
PIGA,-0.015904087766497838,-0.03186718339861275,0.05605967365222748,-0.020130146036692855,-0.07168786299412278,0.005244229870098276,-0.019694067706596822,-0.0032995212316295538,0.07793794059080633
CD200,-0.010209971085535261,-0.03858950634272601,0.0015048260519000803,0.050474264690761765,0.0670820586573247,0.005203923949109284,0.025109235440512644,-0.0031717938173669363,0.005188139418301356
GRP,0.05436212468614027,,-0.017509957393225254,,-0.024073050586383732,-0.016739208422338843,-0.011485224604774554,-0.025688618245437837,0.053862077441794484
CDH1,-0.04304705925436445,0.02783927848079619,-0.020261885387420627,-0.02713967840231485,-0.049644420997055586,,-0.018690596587032666,-0.02009916367979092,-0.04283949272936469
LPL,0.030007865345428056,0.025194285969214684,-0.03093354017631579,-0.016889388241788577,-0.05075987045123421,-0.014119558091836945,-0.010921187057496307,-0.09787549008199004,-0.040138711610909386
SEMA5A,-0.0034838148198909555,0.020733437771726156,-0.035569450023752607,-0.008934924260521514,0.05514441071007374,0.0035316470461219623,-0.07065003518554668,-0.07418398180387495,0.026104846572334788
SEMA7A,-0.000693638173189693,0.030207667246145473,-0.012747622270692045,0.019122707760965904,-0.06565057991887965,0.0038947415587328436,0.021368979567321623,0.020346322224162074,-0.01213209351700484
SEMA4G,-0.029271463360386513,-0.005929719334042349,0.010165047282502546,0.010362291270945189,-0.021352282104834634,-0.009003546800528528,-0.017780249814295566,0.003604350098572462,0.0038974672443175796
SEMA3B,-0.05181160911376685,0.00024027637573640332,0.0139675184527439,-0.07965324867365979,-0.01430062650534086,0.009112011838522397,-0.04199869196059148,0.018948815799540233,0.013798579449914094
RPH3A,0.03902684945477086,0.06317914213214493,0.05399408466954053,-0.05517064981641825,-0.007729659173300427,-0.0007725764508418344,0.014629804313883991,0.021012926389036738,0.0017174844247758207
JAG2,0.057346002473557554,0.07545663153717247,0.05931996166920669,-0.025862682968863196,-0.0002914318970848345,-0.01852823177039569,0.09731717761410076,-0.032999661373526556,0.05883701339383551
CGN,0.002802433136367271,-0.01675715403106541,-0.0212965749874933,0.023984276829146327,-0.00010881388132446617,0.03287751945978338,-0.028461649398449675,-0.026422337525571167,-0.04932228260339091
GDF15,-0.0038277652774061787,0.02221968701024542,-0.02964465941818885,0.025973835501914594,-0.02529002826324778,,-0.014743481316739243,-0.05031758763206759,0.012548452238480423
SEMA4F,0.040188128550938645,-0.03443353408416179,0.045235285132632794,0.023139452546327086,0.007865879862604142,-0.0033071844729049013,-0.0017835855840765307,-0.06249361027793985,-0.001265629990623874
NXPH1,-0.031295277218303684,0.02648427100727762,-0.04074559693811618,0.008580381587677115,0.03653897889789648,-0.022090946256708526,0.05142853985697662,0.006243868180731095,-0.05934618410614461
ARF1,0.0009281272282990277,-0.09191736222417053,0.028665959009632598,-0.002771008457477036,-0.01995852135272051,-0.014018846999868648,0.005686491419452023,-0.03928826929893201,-0.019461983403078788
EBI3,-0.028406151207241357,-0.04486515197467216,0.017024563298892133,0.020841679202777137,0.06884235861260582,0.008599199412421269,0.010100389115180651,-0.0050330471059439955,-0.015855402144661638
TIMP1,0.01423314878331484,-0.03861925562883747,-0.016326735524174216,-0.017492979878988082,-0.05356329373064626,0.009534210756576936,-0.012295592624243913,-0.10711769305570752,-0.07309913822297325
SEMA3C,-0.055468906087590496,-0.009953987131108672,0.06304624041065489,-0.04467301864623001,-0.017893941903933397,0.001679367058945862,0.002034335448713713,0.06683665550514599,0.020820049577433487
GAS6,0.024719366321383624,0.011041833643447829,-0.008725609965892275,-0.012239077619213432,0.04978897412705241,-0.016264157734425667,-0.012009078866271285,-0.08990373707421143,0.005395556041555749
MEPE,,-0.03230718005954868,0.05787773598622358,0.01584186702330991,0.045309133887210994,0.015878355746959456,0.07553689642121039,,0.009910337157195942
SERPINE1,0.002866310417987676,-0.02171943448519508,0.005601059721901442,-0.028233887659676563,-0.06358867867960906,-0.02752269239539302,-0.05667719238916138,0.031014242436518003,-0.024030605778076752
RSPO2,-0.016424362610511237,0.03280607391082998,0.0428302707168055,-0.0053840516478447,0.015669884723527306,-0.037818976684483085,0.005143531089115279,0.0017479886957441056,0.07722921750230169
SHBG,-0.0030353159207990752,-0.005027833652159881,-0.014453489104622354,-0.014611038331994317,0.016810692337113686,-0.02054675947117656,-0.009161012233643273,-0.03107930039271371,0.009293606116523564
LGALS3BP,-0.030230865537276178,-0.0014906419335539026,-0.026185401242976202,0.006893825676872271,0.009719674394858612,0.03820716837861781,-0.04185962082605817,0.01281027794214313,-0.027957111210784896
LAMB1,-0.04561297621053642,-0.017805533761307977,0.029746277971718277,-0.002274702702520587,-0.0162724260627958,-0.05863294225555571,-0.03227983956990803,-0.02795535901238268,-0.055321106096849405
SPTBN2,0.020218385749142243,-0.006112143348061042,-0.013602025049529006,0.021548958985161498,0.07948469541158586,0.026318389934960957,0.024481158507503625,-0.04109407536456649,0.055731151032984254
COL1A2,0.07905104955439554,-0.01129193748883682,0.025278898691782296,0.019744535944086216,-0.058289447008148865,0.017155794776219695,-0.01283152994380561,-0.07943391346991419,-0.03751911703839292
DEFB1,-0.015913281670699282,,,,-0.013813847851139212,,,,0.14255283411089473
CEACAM16,,,,,,,-0.016629312195617373,,
SCT,,,,,-0.012696628479766794,,,,
WNT11,,-0.017053756099947963,,-0.012973027820020772,,0.024768105101612793,,,-0.022062484632438158
LGALS1,-0.025442060918258572,-0.05942455507609595,0.0009019900030707849,-0.012579570374420288,-0.00044490918214627853,0.02161618872610127,-0.030271493914817305,-0.06666311604709041,-0.03862513339037281
BCAN,-0.05527802457949814,0.061490398890247544,-0.06595808118335517,0.00017368314217501568,0.05166759169815682,0.025668242356125665,-0.026281037295554106,-0.005867223709054339,0.06280869164464621
ANOS1,0.06082033450356451,0.05301625732557408,-0.045922504332795336,0.026046240821546742,0.014678853265317307,-0.04106876694134177,0.0063018144146833955,-0.005364060378286324,0.01505277013420769
EDA,0.09303851190816625,-0.02342497625871658,-0.024771320433606712,-0.015511374021678832,-0.005738236175410224,0.09042499807260895,-0.0021772095488781177,-0.03414463724556741,0.04569305360688804
FGF22,-0.021912342306303467,,-0.02118377430719716,-0.011891486989316972,,-0.014783127133105686,-0.020785084788682507,0.05541195422857816,0.03858229545974292
SHANK1,0.05612058894873703,-0.020561876758424632,0.11578218887326129,-0.011313994613340107,-0.01858434710276471,0.012877354501831438,0.013374419619770313,,0.1503531989724424
RAET1G,,,,,,,,,0.004547269197092912
TGFB1,-0.011584087981207412,-0.026274339982858,,-0.025764197049165622,-0.03024953125375997,-0.028678696398443136,-0.029813686464229994,0.007041770911091443,-0.00465270787733574
MSTN,-0.005026774936619884,-0.049410506148005545,0.11354017974671242,-0.0025887657370561486,0.016926374718423235,-0.05681757841523429,-0.002975714107711791,-0.004251973190256362,-0.02747482819842015
WNT4,-0.004879347615202645,,-0.02335043540931808,-0.013482973396810195,0.03712468039983472,0.010538266015928,-0.012708859071911214,-0.018119437628441967,-0.013932438904482956
TNFSF4,-0.026059919536560366,-0.023689079377154913,-0.013966644141251362,-0.02140222313752485,-0.006359689450233749,-0.013768051007419527,0.0738324240100775,-0.0279156233054022,0.05152758970129948
NTN1,0.009784481652994314,0.05322880697405484,-0.00782473132450137,-0.001592351010320235,-0.043180420738850304,-0.030065383317193037,0.054891224834127894,-0.030708262313997887,0.0647474604066098
CXCL12,-0.012206635321086639,0.0034077959512332973,-0.021243858241986935,-0.03687427368116374,-0.0192019228033693,0.04719515180925339,0.026320622091515172,-0.028789367644354562,0.026959460710379208
GNRH1,-0.006618707799467462,-0.004873926928885922,-0.011638506387065548,-0.03310009619463982,-0.02944744233958163,-0.020465317456268197,-0.0066510952479868985,-0.018360808051607478,0.0790432658618195
FGF8,,,-0.01626493846483074,,,,,,
RIMS1,0.033153688076354465,-0.017098651485244417,0.01696471056841356,-0.044129816466070476,0.002359130762103818,-0.03164617058315342,0.07313148204694485,0.03705598814494077,-0.028114162141182907
FGF14,0.003830518799677222,0.027460426458578893,0.05023079374763489,-0.025428355939185705,0.006615969251170545,-0.044218331204669434,0.04874143639200848,-0.031006428764114247,-0.017150066264842095
IGF1,0.02175726670273923,0.019651438665108163,0.009927223655030449,-0.032469475803932474,-0.0063793356861285,0.020187353176145104,-0.020295767864722605,0.042074109625407446,0.030098213153540564
TNFSF10,-0.03165721306380539,0.009751911381420522,0.026288444195717835,0.05559002683727249,-0.012922187721773592,0.010852216544007986,0.0014235151368810234,-0.08708629265067454,0.04419748321102195
GDF5,,,0.17502309580542788,0.053590656674889284,,0.004419056640200872,0.026268785977960354,0.04134353636002365,0.11954519664526132
CHAD,,,-0.023036498913300292,,,0.03388634291734478,,-0.020414594242039123,
RGMA,-0.05718195514865604,0.03723032079949131,0.03860065162015502,0.02043068591444184,-0.028640037375656516,-0.00448734041939314,-0.02092652399175415,-0.04867480373473233,0.0608629440103522
CLEC3A,,,,,,-0.029356092932080875,,,
WNT16,-0.01615514148858148,-0.01950508771985635,0.15161679353198873,-0.034030925422145815,-0.021840412815226893,-0.007943452358199501,,0.013082863541643765,0.0024996079582306897
CX3CL1,0.019956283879890856,-0.004342128783139602,0.007559244631963151,-0.016365829115785012,-0.07471042483841545,0.04333097186938246,-0.0075859235650907915,-0.05998349722219184,-0.02493308912620026
FGF1,-0.01924390341418797,-0.024624775670304837,0.0656035666917378,-0.001786578434008547,-0.02966876738615386,0.0038915345991756144,-0.034568053246321166,0.052192310486232504,0.05023420523474374
ALOX5AP,0.11363218900642588,-0.07155238058902294,0.005500202334871382,-0.0005705898677927206,0.06864226400473261,0.04474806775810178,-0.00044425561412026826,-0.03942760492764678,-0.028661169995606573
IL1RN,0.033602457939966295,-0.025102023447637685,-0.015976249054192104,-0.012078127369446709,-0.03434857844393641,,-0.009992832344538105,,-0.02520954737054545
NPW,,-0.014135108167794425,-0.01654899651800225,,-0.01761400520610421,,-0.011129839553102231,-0.01883495749349522,-0.00773799153255751
CXCL9,-0.025594486103037745,-0.03468458248189635,,-0.014607799186785,-0.0012836561479920732,0.02321672010105348,,-0.022093734999578913,-0.056487690518495545
ANGPTL4,-0.014302776436016516,-0.0372831111426126,0.10180695251758515,-0.06430488533835328,0.011926625097303278,-0.022239486155201604,-0.00983267058224791,0.030721922530543656,-0.04684023555339104
UCN2,,0.01944555363939816,,-0.012798789787509538,-0.019894368084424994,,,,
COL4A3,-0.03936758744139063,-0.04314344073856719,,,-0.025735475271627038,-0.02126768098455882,-0.012602179086454592,-0.03168107151657906,0.01847974391163087
NRG3,0.0018591605815411754,-0.03523306026451315,0.05095989019668301,-0.03844107745632124,0.017718579611743758,-0.029903472089732385,-0.033810327337768356,0.028955734574570915,0.06798881851033918
IL23A,0.0571159580727994,-0.015420170406280407,,0.00884239053609206,,,-0.015332711662874888,,-0.027276653403498753
COLQ,0.032299966856008076,-0.027921821347591018,0.0334954714147363,-0.006584843257483367,0.00011464354025588418,-0.018629556705239518,-0.04256911782918015,-0.04255960917429882,0.027447798124452447
SCGB1A1,-0.016393586607787017,,,,,,,,
TNFSF12,-0.0486557469303837,0.015172785903091394,0.021656832301328206,0.04512095985310829,-0.02506898469260933,0.01779810526921918,-0.010814429436041847,-0.03919146219651641,0.0317218419139364
DKK2,-0.0023459246312529975,-0.009945695654197142,0.010667601394273293,0.0820094185372115,-0.020396687851595485,-0.010172362984354722,,,-0.0344434015663664
FYN,0.014116949402398942,-0.020727886083849886,0.002470833014718113,-0.05045706608358848,-0.04924611278348314,0.028215773033554457,-0.02231528331766538,-0.04643633759647448,0.04926703283392362
ACE,0.025558247522306895,0.0022212267450118267,0.02938606215603308,0.01085301996719425,-0.004364137088500736,0.02213917577112869,-0.02307777613513117,-0.0949948849409765,-0.0047969834734652855
IL18,0.012735679345774494,-0.011596630619055052,-0.015279749926331288,-0.01651413004030084,0.04431682145499627,0.052782039437324506,0.043551564048754765,0.006207568846312483,0.033711135590283346
PPBP,,,,,,,,-0.021684919147199333,-0.022772429131474328
CCL27,,0.028140403120907674,,-0.019215340939965832,0.061685681189252356,-0.010478997431499042,-0.0268378599876366,-0.023281608466835253,-0.01894472900489937
