,UKF259,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH916T1
TG,-0.007640905584055552,0.015917833166420273,0.02234436438280309,-0.009196129741460233,-0.01803657760652849,-0.019405211020278503,0.04880371936714646
ADA,0.002517056183365224,0.13504135110411375,0.020547720354737075,0.016721699136003798,-0.015025599414272815,-0.0004847202725123054,0.008573096895688588
LAMC3,-0.06864281547294772,0.15693842197608898,0.04228323908716257,0.029204229283822866,0.0033149742625960296,0.10540950665453676,-0.054674015333428624
CCL7,-0.01567324391573808,,,,,-0.021888194709178563,-0.019252384614221147
NGF,0.012965834331120842,,,0.005616562658450699,,0.04495171887066896,-0.05046333273964852
TNFSF15,-0.00024095770457661708,,,0.011299026826872055,,-0.02133853200916437,0.014492807631293418
HMGB1,-0.0029010638920992336,0.13379927268864217,-0.06523680230403697,0.08593135739194711,0.04020139559911473,-0.016315361635237762,0.03687523022523954
ITGB3BP,-0.009235430669759084,0.16319757839855498,-0.026252489939622373,0.023279805792100983,-0.034726974052842155,-0.045439395250555854,0.04328017095906331
AANAT,0.001975973846875771,-0.024117748540870884,0.13141456925454117,,0.06817080944999429,-0.019202122840816984,-0.02036982578821986
RELN,-0.01681284431057838,-0.05972996295688789,-0.029045054216034576,,0.07842264246132101,,
IL15,-0.023927876409909385,0.061310931135946316,0.026360759974675543,0.042889308548610935,0.07706818507000844,0.06875715351255335,0.04904001511921196
UTS2,,0.07424578419835243,,,,0.03584159620167981,
BSG,-0.03616588539670157,-0.028571496631830055,0.011082017131306543,-0.020991337305656357,-0.006661391899378956,-0.0033645029720554133,0.09733821557735643
ADAMTS3,-0.013708359692211536,0.137116030861811,0.03237356897168576,0.05099700650583788,-0.02482230267277917,0.05002846117878964,0.053131314456825146
CD34,-0.07434494012501437,0.14760059775432433,0.018455079345957973,0.09577695776273837,-0.0034032678509613563,0.04774364706709441,-0.018927560141343183
CCL23,,0.0003829616177311257,,,,,
PLAT,-0.0437290418162846,0.1678115064190697,0.09262627388377853,0.0757769522468016,0.027959963244211627,0.01693281370422694,-0.011556514948807434
NTF3,,,,-0.03157078348155221,,-0.020898671422362135,
LTA,-0.020087982675525067,,-0.012705502056198489,,-0.014938102825003805,,-0.027414715704522037
CKLF,-0.007124088153579609,0.16888399546378532,0.008238716763092565,-0.011603579262959908,0.0034167676675668566,0.05603113450474237,0.040218703500242564
APELA,,,,-0.027322735607833302,,,
CD24,0.010245309022038249,0.012168751635932038,0.0035644487273348165,0.05417222859310553,0.03421742523497999,0.02669544698075009,0.01701907274803404
HSP90AA1,0.02363985661524893,-0.1676375187112697,0.06567429441376499,-0.04248249249583895,0.06251024297455467,-0.1381909092263341,0.015290052828208072
BMP4,0.021007576838759045,0.034775298323709326,-0.027487643389868744,-0.02685447902441101,-0.012728806480271138,0.02090936239179549,0.011753926293137384
SCGB3A1,,,,-0.03103016209344789,0.11893695864552321,0.07382737069450863,0.0012537613863665342
IGFBP4,-0.05906684486591487,0.1253287732941475,0.0050331906413008136,0.03128488152808342,0.002256700541971001,0.02243388010215767,-0.04953147574185685
RSPO4,-0.02153244156283615,,-0.01477727238263597,,-0.003727602320346912,,-0.036157140325720726
LEFTY2,-0.0023976562432582774,0.16279014384561696,-0.005950781404560941,0.006118949916620204,-0.01844092111419716,0.0759549684962911,-0.0289998033496766
PF4,-0.013674596535164403,,,,,,0.12196462381497279
ANGPTL2,0.022535978792320294,0.09534211526041872,0.022611988608102734,-0.05420097337420574,0.014187536871752721,0.10234356462577666,0.010765712247747404
LRIG2,0.025485904439386566,0.04516718332176158,0.03285930612407992,-0.008481425911861774,0.034153836016070395,0.009197327811624297,0.04203321715130252
ICOSLG,-0.00162972853041746,0.07753415697118488,0.005755789957573693,0.01326754899204469,0.030095040747722502,-0.03158312741827378,-0.003591015917547501
WIF1,,-0.08680410056226097,-0.011403271087897229,,0.009057501565792245,,
NPPC,-0.021212671469411543,-0.0073967951488735206,0.0022464336816878008,,-0.046272451179355925,-0.01923450227349899,
LYZ,0.025392621381757872,0.13759783837999864,0.04550656361156312,0.04425481837286913,-0.03410020946407479,-0.009409419901564216,-0.03821573262491592
EREG,,,,-0.019596541128342512,,0.0063274912629878765,-0.041402561379948945
SPTAN1,0.004955661299772643,-0.020297002573012497,0.02197904250378715,0.07700707485434681,-0.010028426604269733,0.012242072539049135,0.00728138901367456
LIPC,-0.024574268421439654,0.08544060322851894,-0.016592978713224953,-0.02450295732140363,0.03582071128436548,,-0.03466256903681282
COL8A1,-0.023352210665341412,0.03458634257982219,-0.021942329540570554,-0.041124758935889384,-0.022016814539954507,0.080877473877376,-0.044679947660990704
GSTM2,0.03911931134338654,0.048576584331355796,-0.0033373930828163806,0.03434496281285367,-0.03158594575712658,0.06313167711101952,0.060264520503933376
SPX,0.06816447746906257,0.02378684905117634,-0.025324870172842323,,0.04136071980713331,0.0551686424696597,0.09214385320754248
MFGE8,-0.03779780899771415,0.03704778353747712,-0.019146648642573226,-0.0368074133455811,0.0009592599724855245,0.050015417345854074,0.017352202003212577
TGFA,-0.012709180744242878,0.056834257846390776,0.02432263511308728,-0.026410094880299155,-0.010550817879403917,0.10273917286021332,0.1033219176693848
SLIT2,-0.020157306275285152,-0.020103822471616687,-0.029553047682573993,-0.019809731402894052,0.023697613909924954,0.010267327684014246,-0.011597521282965165
PLTP,-0.07405116926781646,0.13467553080726602,-0.017335949355050558,0.07664067353092818,0.025861951710555667,-0.007151779587718271,-0.00010437800006429899
APOD,-0.011950056768421442,0.043784172306971014,0.050244530325944455,0.04477584981688603,0.09367665001995758,0.16383428463243102,-0.07161845222012275
B2M,-0.04606921931074073,0.18230872682606952,0.031428032546249804,0.11216614870743778,-0.0678373803124102,0.06789519730692058,-0.10342960032360904
OMG,0.009094840885370924,-0.07410804591569306,-0.03658651432023693,-0.012410597167631314,0.0769468702520172,0.04052524324497718,0.06813628028557842
CXCL3,0.0691021731100368,0.006417418672376776,-0.0002380105832917736,0.10282407726102716,-0.010758139121105553,-0.04834737546005622,0.04959952873573892
CXCL10,0.016662589816900157,0.1784566384943419,0.09061519220122699,-0.016910709999456645,-0.017095984989347543,-0.0226023690210407,0.020793678578786928
RSPO3,-0.0158803760881867,-0.02902662441988289,-0.022318836142825735,,-0.011242048038734376,0.020755142579753656,-0.019537405763316782
CORT,-0.009945938476698328,-0.05690975566850511,0.026708115544007954,,-0.02982480433583591,0.07956555714999196,
NCAN,-0.04180486755379631,0.054487443156044965,-0.011829547111502596,,0.038713665902302775,0.10906172938416192,0.11415596383045236
PRG4,-0.015673246358180484,0.02408362070885578,-0.01888476746961262,,-0.01314381253637518,0.12675425284754155,-0.04425748945410308
ZG16B,-0.018190719232639836,-0.03703952024962507,-0.010095674769840985,0.04726817099832045,,,0.010313783291630596
TGM2,0.014966146640617422,0.06197063674987938,0.05527840454362347,0.033599572607399306,0.03952884673860265,-0.03205709887755532,-0.01249401808994657
VEGFC,-0.027933921674582137,0.03075028740673312,-0.016300383250824033,-0.010161919643995175,-0.013413784603942179,-0.013029880969969392,0.02943016724283359
WNT6,-0.021678117845454578,0.10998404636108917,-0.02246756411148555,-0.024720824553334398,-0.011706873847426875,-0.032675131931330995,-0.015477667414040412
NRG4,-0.01907505780424475,0.09105684236056825,0.010440548196897608,,-0.01564874431367307,,0.06727304585344827
PMCH,-0.004152629180429794,,-0.01477727166947297,,,-0.02224784323706089,0.028546373266622644
COL9A1,-0.01992250566958078,0.021844596457277987,0.013769826264539842,,-0.01783137212105941,0.044803167441405,0.06678212001978191
GDF11,0.027520179961475086,0.11137894132312204,-0.020461927184668566,0.03489146165031786,0.03150742910418772,0.02833618479438446,0.05776829072458641
RAET1E,,,,,,,0.05436148762370684
IL24,,,,-0.013940981806881742,,-0.016587455812824663,
SORBS1,0.045529217071821386,-0.03294127767930546,-0.004132502379281899,0.042729033250750705,0.08835686365817269,0.004733175545798986,0.015922358422191436
DLL1,-0.0207633173808768,0.06386323625946169,-0.005736945192887621,0.06724249124164476,0.03188381127936758,0.0679782309767746,0.0723112734797375
TLN1,-0.001283580330096951,0.1312638781469144,0.004471431811912058,0.0652149508129552,-0.008918112793870489,-0.03555780525533897,-0.033389381075083
COL2A1,,-0.031665461719603445,,,-0.010921719886334072,0.07433315361563482,0.2066793018000081
SHH,-0.016287076294809646,-0.009835017007462993,0.00821294558911997,,-0.010423609692051333,-0.005092492853024612,0.06304655537413204
PON2,-0.004283899313171738,0.16377722936004693,-0.00034088424750444376,0.08919279682750189,0.016382136012831044,0.10240878368872919,0.034758498565337616
ICAM5,-0.02538456439991717,-0.013965665927584772,0.0038047855123835286,-0.013196852190869857,0.013434895829191483,-0.03721391703041833,-0.03230818379967725
HPX,-0.00042910977221643316,0.00525024062673038,0.022116556302877906,0.03254977375421991,-0.026494735476052328,-0.042008650498215866,0.04226225273070933
SFRP2,-0.01854921487160525,-0.025271981851668283,-0.01651211980932301,0.184818935638517,0.012512133060011602,0.014483184001080762,0.021993006656483724
CFC1,,,-0.012705502824057613,,,,
CD70,0.02303933494330711,,0.024494010798877464,0.03420285245085418,,-0.03389221228023673,0.052215689147071816
HP,-0.009359006098929307,0.03791418829789677,0.036548455372702654,,-0.036409131371953556,-0.006850172157736264,-0.02922582540759205
CXCL2,0.07148890681532906,0.03845569355163937,-0.004985099853968095,0.03775478071827386,-0.020630828837737775,-0.027188176635561247,0.0395534688501034
NPPB,0.11292941296467501,,-0.011125454988874307,,-0.013413785579565199,-0.004348648976444845,0.0661857674802868
CCK,-0.017125858311792554,-0.11446540093081045,-0.08793813507631573,,0.01188490473621523,0.042495131533255855,-0.025709976372144706
SEMA6A,-0.04928386911728598,0.06930771844817096,0.052735258502966155,0.031296275694990904,0.02778757948489767,0.04767408366077507,0.03348233590768027
IRAK4,-0.01585900405679681,0.05742339203286009,-0.004817729006382502,0.009006739478350732,0.008057130532751625,0.06075056721995203,0.02787643816059036
GSTP1,-0.017861008344820593,0.14995503544790786,0.04607104708133265,0.029504107285424193,-0.04710516334324438,0.004897058932470498,0.08308193788693208
VCAM1,0.01082396968153779,0.14236659207176422,-0.01596895091098821,-0.053354801598646515,-0.008151427112747337,0.00498469654417625,0.023368138963413325
NXPH3,-0.03564314662262311,0.0833191005912224,-0.04594487658328113,0.0038699506195525,-0.022605633644826893,0.04742990898626818,0.07834281890241811
MTMR4,-0.003395752236975013,-0.01841024032700561,0.027581608501726404,0.024326903097719385,-0.0052197576521036265,-0.0026756318403099253,0.04543577311118212
LAMC2,0.08433325252987917,,-0.014005706628671559,0.03725906276130847,,-0.020392763772283887,0.12474094670243824
IL10,-0.026267517097308526,-0.0034663421477557402,0.03129039856207252,0.03619834619139574,-0.012007245140391375,0.03045403383185192,-0.056110607435154634
SEMA4D,0.017131301509199958,-0.07937883499765448,0.05898182970406219,0.06038065794802763,0.08451752005203367,0.07365046012875257,0.0378696866061257
TRH,0.032967504634473656,0.028766272508094274,0.025566958549325523,,0.07418373583854183,0.06696975819099148,0.18583237320513057
SEMA6D,-0.0069003940205963335,0.09157697882470447,-0.005122471976893928,0.0020088682969181164,0.05323875102777283,0.05229829332630515,0.0734271452522322
CEL,,,,,,-0.025119166363141314,-0.01740761458583143
PDCD1LG2,0.024131188284312717,0.06130016564391921,-0.023184277555853002,0.10035781119392304,-0.0205398190291422,-0.016832697387541562,0.025401263987991012
SPINT1,0.013548718356770682,0.018078770914568748,-0.024331854697671258,-0.03333469177896642,-0.017624050928208703,0.01497587470557251,0.07783764836174187
CTHRC1,-0.0034826112917952182,0.07641782126221684,0.003887914833303248,-0.06764057536207857,-0.0023975239953047747,0.0993736355671836,-0.024642596593169912
PODXL,0.0017146978983214078,0.15841226543695325,0.030212185397041857,0.09767614032395965,0.0538393521095258,0.040893275259346676,0.047758606947435195
JAM3,0.021185500077454077,0.08730360046376831,0.03334670841001674,0.04209149550302401,0.0047383032629203965,-0.03524225937170442,-0.03377690392236374
TGFB2,0.004145923829877703,0.16705908257985025,0.0057595017848785296,-0.050918153996404134,-0.006764624135080353,0.00916804346081797,-0.04425925416400608
COL18A1,-0.040961864320595454,0.2073589789471774,0.011320834783943428,0.108643780080087,0.049966163706826106,0.058199820440025016,-0.06335006935409605
NODAL,-0.032075901877421986,0.1681047844398898,,,-0.018440919051377683,0.18639358454677202,-0.03038008634497876
INHBB,-0.047816880904479296,0.12295099301231001,-0.01669944300820642,0.030070490735131458,0.006168890906186723,-0.022334633829386923,0.07216075213764293
LCN1,,-0.027788279417404943,,,,-0.0263751832111427,0.015845743575117695
ARF4,0.03961591830477509,0.11207575840476053,0.01653031283274327,0.0157109962484612,-0.05590532126913909,0.08037551191460769,-0.042728292220139574
CXCL14,0.009495913540851605,-0.01340751100971836,-0.011434571323687184,-0.02569485985122686,-0.009982407564754716,-0.06629836447827567,0.046976053365550774
LIF,-0.02555488848172657,0.03415348908098388,0.08398086348393048,0.008056626607655284,-0.022214837660515258,-0.06701028991001141,-0.011599372942670251
IL17B,,0.02744413357435318,,-0.03349790640235335,,-0.022951989366766117,0.036542225862199774
MMP1,,,,-0.07054404067459571,,-0.03626235633946083,-0.016266213249759087
MATN1,,-0.0023979755003294724,-0.011265181979487428,0.09509487202467067,0.019504887546783853,0.06088433765362934,0.09995865074076239
ADAM28,-0.023777745683349553,0.0037786279846566775,0.03936487833713341,0.0017270615658189223,-0.0035927394298314176,-0.0024363280876567427,-0.011870316445331146
TCN2,-0.028914684822298496,0.14295449760727033,0.039815836127407946,0.060706475077657716,0.019802413923439288,0.07652267194558993,-0.0084931581205189
THPO,0.031060299770142796,0.058216488468684074,-0.023126930138368626,,0.23704327185444243,,0.18727397114015068
CUBN,0.04383045811469756,0.09750456826035056,-0.02818344665117964,-0.015118296331501016,0.08542590979742305,-0.03593482240311216,0.02502573745176277
TIMP3,-0.05298713505904433,0.04978562381261389,-0.007332378506491448,0.02520425938420953,-0.017766509870266223,0.08616743572647596,-0.06394278732597564
PIGF,0.022151696206265486,0.14540126970371176,-0.016707672398846216,0.09264481850216384,-0.02937324918698191,0.07251045855689338,0.07808698609351182
CRH,-0.018370791244999896,-0.042731066433342256,-0.017734026028506437,,-0.014938099604556315,0.02500154972889457,-0.03328736732890497
BDNF,-0.02230282973694662,-0.11052342505448601,0.025518610483357067,-0.021503941111813966,-0.012300661576141394,-0.020023664444358127,0.000642988240571571
CCL5,0.006588755173197668,0.17103635446575452,0.04435850368518983,0.042200046131782,-0.014816626281832493,0.07457242699262756,-0.009667295735851544
GAD1,0.019818461404689656,-0.02923189345343561,-0.04179038966133687,-0.020885171635152817,0.007066917647627778,0.04066250784302146,0.05493858077230587
COL14A1,-0.033930955600893,-0.04929480112898901,0.053768156872313386,0.004351505195438798,0.01218157426342884,0.02339497953711285,0.03356287924614512
HLA-A,0.012780580775992525,0.15035634452671784,0.10029428636329861,-0.015821401623115135,-0.01802042589767466,-0.06306965294628736,-0.02606072775992525
FGF18,0.0826272837475698,,0.03406255795730649,-0.014475357002545763,,-0.027134749176768842,-0.02219807826122812
ADM,-0.024636135912543527,0.09947455252904806,0.012114020761700317,-0.0164904713840657,-0.048558426731831306,-0.079877579819779,0.0051811252450661835
CCL15,,,,,,,0.06460888871074144
GNAI2,-0.04188904286766831,0.17166859437160367,0.0655791100127518,-0.018654986793391688,0.04359326932016956,-0.034122513094710344,-0.026894972705001553
HDC,,0.10331081454537239,,,,,0.09434397202211574
COL11A1,0.05310307341753224,0.006203044527278819,0.01548152562693788,-0.023630069442314727,0.03284482309169672,0.043292510919701134,0.03601128133960496
NUCB2,-0.01405832864083857,0.07577184265599982,0.0653178960033352,0.034349839560298044,-0.013261711573817546,-0.011070791070331423,0.015482701058055976
CXCL1,0.009478049012402083,0.06817969387543249,0.017804774373409903,0.11241361449944742,-0.014816628793865765,-0.07245244375324021,-0.03935636313411885
VCAN,0.020083832942331358,0.10607951307555401,0.026727793705442496,0.10694039137693084,0.02962605152107577,0.044043095376376074,-0.09806847859984384
MMP7,0.04072234251341361,-0.00024346543872434039,0.16099503958220338,-0.0022040481396905045,-0.01688063060966519,-0.009106077002997,-0.05255858153453237
PTPN6,0.01347500160498786,0.10937560044868097,0.027132317680071592,0.049206100249979165,0.01526172245253482,0.05526974052335614,0.03279936486721164
PTGS2,0.004985553302737045,-0.09437992615334632,-0.04854981220645737,-0.036735674143405145,0.017033360028969383,-0.03075537663213696,0.017852019124114334
XCL1,-0.015880378760886153,,0.1656560101159136,0.03363301454621731,,,
CD58,0.02191645972426631,0.10573999317243009,0.029427955460502128,0.0764143478599195,-0.052114811315542874,0.04774852499174172,0.0747417464345417
TNFSF14,0.037375063493122744,-0.02311371288495624,0.07223415981812872,,,-0.021706372131031656,0.060107273929466076
CNTN4,-0.008097374204707424,-0.061586841356271536,-0.003265849245386454,,0.00785432700914699,0.016771387976124066,-0.03275914149005164
NTF4,-0.020087983693584808,,,,,,
INSL3,0.005756626965643762,,0.02965797343641459,,,-0.024140192995782874,-0.026360890972915677
BTLA,0.0012615242784301923,,,,,,-0.009059074788930442
MFNG,0.015058223375340142,0.06972435110712852,-0.010101994641173112,-0.006635007651556831,0.05630619123152277,0.03309072310964419,-0.015606493835100353
ICAM1,0.0016876318991386958,0.10306156579387203,0.019520928405707343,-0.021219279100269765,-0.03578059355209769,0.027802476974704733,0.060963389937904795
PROS1,-0.05829788143890913,0.16079580953647582,-0.002452613601104118,0.10088392986468633,-0.003727884647718343,0.016791891425409766,-0.026029276344083446
CLCF1,-0.020350005548193686,0.012155081854726114,0.041482158042102424,0.0071341234214307575,-0.02115100205577405,0.002541253386108159,0.014052682613205454
PSAP,-0.08395971934473483,-0.11327171377631927,-0.07129958905216087,-0.02325325224917906,0.009723890825995053,0.014576137064470732,-0.03562535169991248
EFEMP1,0.014298664265805686,0.12259236989139088,0.012174257652392498,0.04692026413171753,-0.03289562050703828,-0.005963689899192565,-0.09486368262470302
C1QTNF1,0.0035574978454021022,0.10858612404749565,0.02075109332059568,-0.013390494568101938,-0.011283014085091627,-0.049298344452043445,0.08818160695726932
ALB,-0.02591214375208493,-0.03402243603735249,-0.014005706270161877,-0.013196856529482636,0.03705435935197805,0.02724415989187764,0.012902057188269313
CCL13,,,,-0.025151868437860003,,-0.016113312786802465,
EFNA3,0.04546664589852471,-0.09110286845629677,-0.05912458747186665,-0.045075955388945065,-0.03702745220786231,0.057975367041601944,0.12244106151085417
DRAXIN,-0.05075371388574635,0.16277677732563142,0.034709092155455847,0.020559172904207508,0.0010799146123509759,-0.01625557674656315,0.04965268463666901
NPTX2,-0.001127454172703785,-0.1735841122340694,-0.04953661791830394,0.01022577232264506,-0.03759570612901607,0.028694198501825623,0.013653082707510016
FGF11,0.01864134671975407,0.14189928726393233,-0.012047982745129079,-0.02441001021482796,-0.052532457905655354,-0.005710574781850201,0.1154328581197476
CD59,-0.02573604422901654,-0.07344834262059245,-0.01778776750920657,0.043817842680055896,0.07372568324146699,0.01737525742810436,-0.06240541387104578
COL9A2,0.031522750845788136,0.023917192522479164,-0.031148966198565893,0.0862477687629175,0.018328697469332435,0.08271265754622034,0.04015762370323602
DLL3,0.020264777572064845,0.0604463864393199,0.004156230231036795,0.07230388835723407,0.08895150171978503,0.09127524820473933,0.13224469223168556
FGF5,,-0.027091874288807764,,-0.031838549758968514,,,-0.054254298080843665
LIN7C,-0.023055447007816216,0.0538183507144655,0.03309179493898164,-0.037003597407986054,0.01274770695494285,0.011997914986619031,0.04751271584341865
GDF7,-0.026042550020261956,0.11833153570689783,-0.03654653992912269,,,,-0.03760255006383254
PSPN,-0.007406172456474977,0.05825688967033755,0.06517749310181327,-0.01773112244977825,0.04786448150810285,-0.018870083021990704,0.0436077813886089
ANGPT1,0.04705122759751007,0.10869938421260468,-0.024724926988666414,0.09764612753389397,-0.01730893640760713,-0.026643534861582264,0.03591296646465106
PNOC,0.01310157637914269,-0.11107183945712484,-0.05476772776664437,-0.013196856529482636,-0.021610425431507194,,0.018264519352097455
L1CAM,-0.010039171675396792,-0.07991340828155778,-0.04297440150660688,0.0025095884608587575,0.10154221255631563,-0.035630871171330236,0.01654182084530365
APOA1,-0.022730007172831735,0.09447890384100237,-0.01670535487050554,0.003533749533361853,-0.023360052926884808,0.04364875531255746,0.0030607965621891288
PSEN1,-0.022187088847293212,0.0010600629398767336,0.012682450137619095,-0.03087484376555603,0.016946214174383505,0.027873847122569437,0.00412616402464296
CALM2,-0.006879064196690494,-0.1833248580596567,-0.0719337791337631,0.007330191030461778,0.02526305909336999,0.0608097103776416,0.06073701067973512
CLEC2B,8.602163897468735e-05,0.13443807238166175,0.011328107522905405,0.00900377854930946,0.05949412884930298,-0.02162412931143803,0.012926402529689268
NTNG1,0.03853015789828984,-0.05483126469999159,0.04565271807467258,0.06725501144484355,0.02242008630670082,0.01167129915317297,0.07003458367694271
LRIG1,-0.010258417841671998,0.08283737071571134,-0.005504595949956438,-0.040304226741068455,-0.033545967605497024,0.06854895407784574,0.05223967485692028
CPAMD8,-0.017263817019093197,-0.024508246225974598,0.0051391716450278555,,0.048405262194220054,,0.0016967739936476298
GHRL,-0.010379672229613878,0.030733382601771286,-0.024950453833686177,,-0.013939071197393587,,0.018960233861884147
NPY,-0.019515999546583406,-0.05695799943203837,0.013022493766385748,,-0.004282475891232479,-0.00834774289864127,-0.03328735802305875
MMP2,-0.0633744609037493,0.1259636465929496,0.04280197129023427,-0.10255364143133294,-0.0073474950400046765,0.0712480721493997,0.02138692674815574
LHB,-0.015035480855641162,,,,,,
PPY,0.01917351172585441,,-0.010399904829109718,0.2023219602547028,,-0.050600008364208054,0.03156088361135482
ALKAL2,0.06333808164812466,0.028823954065093388,0.06699419061708696,0.02982221425608485,-0.0036662054489780254,-0.0027182345175972445,0.030931792170150626
CSF1,-0.06358062164404489,0.05737353864052702,-0.002390751589071017,0.03688941937297952,-0.049452360206343755,-0.006751515927779548,0.04100904192343766
SEMA4C,-0.04707177506933662,0.015269815004297022,-0.042009129537315844,0.01406842728292887,-0.0211010883770317,0.008539314675199397,0.046589660019285634
BMP8A,,,,,,,-0.02366031863402347
ICAM2,0.0037585126684099037,0.10054819551089687,0.05338849998026189,0.09656029638240156,0.030335082268843853,0.12480432685187569,-0.00035395644094120407
SYTL3,-0.024818165467965028,0.08027873574972715,0.02622012127021563,0.011871288629811053,-0.02312729339331045,0.036299828231859524,0.005408537085824427
IL1A,-0.045545177835130325,0.05603857696018062,0.0484160311109069,,-0.020991519212341818,0.07842049134367506,-0.024028340247315358
HLA-G,0.019690928590719303,,,,,0.018099302569924328,
PGF,0.01073020803021743,0.18397438492514848,-0.011101137617118976,0.08429844486649317,-0.05776709902410253,0.07786209010064256,-0.004256713402930402
LGALS8,-0.030107823429751546,0.053918255745004307,0.03734485897062343,0.003337293860159965,-0.02372487429084905,0.04526130681417494,0.02704773249215682
DKK3,-0.02029255290150384,-0.13192010943486343,-0.030409927171907467,0.01978302412179726,0.024204531337824995,0.032638079594109845,0.04845217707175525
COL16A1,-0.017973090869919255,0.020529440873087414,-0.0246957091510073,0.02259133272591174,0.029282080695703424,-0.002159405759037019,0.022544881761315912
TPH1,0.02055628272074691,0.027969989258779717,-0.02405279756395462,,-0.01314381162975997,-0.03904123212257689,0.03900121332080692
TNC,-0.0003440737736154982,0.15559592584538937,0.03349686333196606,-0.06960892242732136,-0.03490828154495993,-0.03267399653249012,-0.061701358333460625
TNFSF9,-0.0034725536036203726,-0.0534667396571029,0.05353577919445147,-0.0019396352130071678,-0.007482780437928607,0.05067415232185199,0.04383215107011941
C4A,0.03128047160060348,,-0.012328565529142708,-0.014475364857913006,-0.011553909728472435,-0.017939206389802138,-0.031862234957098334
