,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,-0.03544151774102036,-0.03456048585190828,,,,,,,,0.010340106501209758,,,,-0.028143727421157016,-0.01854557480295443,0.04734755022840806,,0.002424242245853776,,
CCL17,,,,,-0.009252854071901148,,,-0.023781818194616233,-0.016853070810073405,,-0.021905048179763416,,,,-0.02044924578064717,-0.03686296043467693,-0.0029391477957028695,,0.0043103341214573996,
VEGFD,-0.039932231478839814,0.0716244883708499,0.025412073459894925,,-0.03314245526003756,0.038340209421271323,0.04694695119727379,0.01895099138843315,0.07764035421496229,0.03276319627714991,-0.008799099798213887,,0.014326490228729788,,,0.07194878292326193,-0.025024886104508225,,,
TNFSF13,,-0.0002165910702473228,,,-0.020519441590775025,,,,,,,,,,0.05958946444159001,0.04327765464560214,0.013418114911779619,-0.020469130379336755,-0.01619761939134316,0.03211441293694523
WNT5A,0.01605835355275122,0.03020531792340951,0.02169097690695153,0.052724817504160346,0.011045710355931514,0.037653813791700234,0.034540950422339144,0.030224121792138292,0.013702405943199871,0.07353558489520312,0.05172739499787372,0.0879986939065145,-0.019987999223868784,0.10252477199662338,0.009649109904554679,-0.03791269618157759,-0.057518365184609246,0.05713542736756089,-0.01901953813233483,0.013996278082665571
CXCL8,-0.03667608264251957,-0.03191341166312141,-0.028735142161767854,-0.022569533917650597,-0.047852034952979974,-0.009005803034288712,0.09346312443181451,0.023038237927445276,0.10495449799568593,-0.010701180501886426,0.04418320190689468,,0.0671873311419066,-0.04955146316438708,-0.10707284525703484,-0.03611629486813779,-0.002067785097194408,0.06817262072757796,-0.04868736991025874,0.00767533755059636
GRN,0.040756463109789615,0.05320764608064157,0.02835066744273699,0.053034858677949805,0.03664879454292361,0.05148417077686853,0.09477377328480556,-0.0009508627942116309,0.04102608818084996,0.015292654221542046,0.008979543838423136,-0.012042947259104304,-0.021286944068114988,0.12376757384911947,-0.07667503349489994,0.013335708357833693,0.0594063253227573,-0.0488630234750542,-0.06765736129994017,0.00529616029695436
MIA,0.043945678449080296,0.014313222102004768,-0.00017035237645955556,0.07299245048418718,-0.06263911557216972,0.04681762215927091,-0.0045701727300984365,0.058558971949286436,-0.009826120595443699,-0.003018418479557605,0.0617263380812088,0.002156845630679817,0.09938287797259245,0.08546917642299678,0.06501993672710175,0.10131685589346963,0.016575575088666694,-0.02761255757386465,0.07283230573038015,0.00891231827449689
COL4A4,0.0510012718571788,0.012465891019931513,0.03565694026507493,0.06258159251918645,-0.01629645182338353,0.05336344498709131,0.0652843627720013,-0.002451508631946535,0.06466762455124571,,-0.009315385759010591,,0.07177530224067025,-0.035582465060046864,-0.013182372047288357,0.030146384497340764,-0.03654985331185353,-0.03673627307104997,-0.0387692274229519,0.0413066170534435
TAC1,-0.05034581295957892,-0.017212508359503925,-0.01121275174036969,0.009562819888099355,-0.026756778320974985,-0.055214142262942086,-0.07862043695965137,-0.010611872029557304,-0.013598189446761869,,-0.05527260267551641,,,,,,,0.028217603991217286,-0.023912986080482736,-0.05601890459045499
RARRES2,-0.07809857271139227,-0.021141118300617098,0.004383746289222671,-0.05614495357098472,0.05276218270693907,0.04665274380403118,0.07376072737337029,-0.03232802877326762,0.0047656449423375685,-0.028740380799361746,0.04679070929761349,-0.07617652796454293,0.017940160044480694,0.034424618222756484,-0.08651218364602727,0.020752660145268303,0.029388622590901914,-0.02655453596086238,0.02969923406501607,0.006420479640424338
FGF7,-0.030347998432054966,,0.012858256057149816,-0.008807238531197185,-0.04097772873527307,0.024824730975702394,0.021541085239943393,-0.01468476418887449,0.050994242350948,0.024105284333751073,0.03421127615455475,-0.008473686993109176,0.05077707377858288,-0.015524289644798099,0.015508410931461512,0.0043143098378115394,-0.018178716731118545,0.008119269631990802,0.08543730145132036,0.006810352079554739
EFNA2,,,,,,,,,,,,,,,,-0.02427035208275035,,,,
HBEGF,-0.04646896944223742,0.0282544511256504,0.03156378799447949,-0.008565491029737873,-0.005293079887604808,0.058349545891203745,0.10510295228207366,0.03837521011069778,0.009872308196568728,0.05562967056842066,0.04158796225608522,0.0849277176088433,0.09948697952106635,0.07921120800428431,-0.008425947316428293,0.007734219196991783,-0.012775162790395589,-0.005672049658221409,-0.04514311047540104,-0.003241155489741513
CSF3,-0.0401987281694966,,,0.040707360301905055,-0.01115319854613572,-0.0030618233394628233,0.10442627926590126,,,-0.02327433507577657,,,,,-0.03583044440225802,-0.05049468738810057,,-0.026132721225209665,-0.028497076385826672,0.03837222380374879
PI3,-0.04762138799064161,-0.036359088246917116,,0.037902990187697806,-0.01634919609710345,-0.010462331601072248,0.08744757124525576,,,,,,,,-0.0966297939681701,-0.10589719173137277,-0.020160137085377654,0.022572981217257947,-0.03453793310599522,-0.014476767842317087
PCSK1N,-0.04716119099323203,0.01887030687219098,-0.02379591528840559,0.011996459740015545,0.04702547231127687,-0.000333465505863439,-0.033260874575144476,0.03464460566311535,-0.05294686915327361,0.05417173343424223,-0.029254339141154963,-0.009972432796383636,0.00376438300695884,0.06898965030624009,0.005402081315097392,-0.019684160616697408,0.025906286173875363,0.036917804144666506,0.04150537808543794,-0.05085639527760725
NTS,,,,,,-0.003172025680771467,0.028485573936654067,0.03855008893763231,-0.020433978857850633,,,,,,-0.04770596171821512,-0.02956881838772257,,-0.016675009873637268,0.023273789948419683,
SFRP1,-0.010473162938143174,0.06285128781281975,-0.06262110505206038,,0.0185706959748299,0.012288726110194064,-0.0075545476233087865,0.025597495786527483,-0.027509900244923623,0.02656574321302274,-0.039450107155616004,-0.009201815930823348,-0.00850114929470631,0.04611043695084732,0.012265672672518449,0.0088988712127858,-0.0005966775132491656,-0.0001449655903561861,6.117618994534408e-05,0.057791404998743606
CXCL13,,,-0.040578086830187717,-0.021336211336239943,,0.03776272883601162,,,,0.043519613648178766,,,,,-0.005707782437383893,-0.022831312859519875,,-0.006350875080803663,,0.010109369640232731
MICA,0.045632461652280354,-0.016783588835921178,0.0033868791431374613,-0.06109592238278203,0.007493857109853434,-0.006349485956999676,0.0320544543293568,0.019811651180401284,0.06711560505400678,-0.005697890567895226,-0.011472423256448058,-0.004012290377372535,0.08282783379760916,0.09434646247817513,0.03780380154602208,0.027643208991097134,0.08895637401926018,-0.004649767629160099,0.021905049981827567,-0.003166429760366792
TG,-0.014047048515347337,0.01561679374803427,-0.002805554055465556,,-0.02801085229946683,-0.01617255394908672,-0.02299643613793251,-0.023959281843997416,-0.01990879514167926,0.054382135045985026,0.0738662740809488,-0.03041931808400036,0.1426621929356928,0.16220721531247775,0.10441783620473692,0.10058647871741289,,0.04690472745889004,-0.048044930909898316,0.04227832233832543
ADA,-0.03461610261169497,0.03172886669821892,0.07381226791028742,-0.05797784105248051,0.01298152999739682,0.0015209637761827407,0.10235495462131591,-0.02748004537503115,0.02031710127900943,0.04626491834892206,0.0582446029811303,-0.008804211009862619,0.02287537709679658,0.003910430908235917,0.020846973315646892,0.04883302300598191,-0.03510781957596446,0.017449840984292912,-0.0017923653200424164,0.036602075197419835
LAMC3,-0.013412189352286061,0.07319270170102601,-0.012594517971358053,0.07038966695101008,-0.04568056980372482,0.01503925548322942,-0.012592435712853463,0.020625139325211414,0.03653629011658097,-0.03230519812024381,-0.01200044641687686,0.12234012540975335,0.035346689372485196,0.06046373126562746,-0.021600245566597773,-0.006125282514691993,0.011161506484875553,0.013397865409558148,-0.01977971207914978,0.015036190577395199
CCL7,,-0.0219833885944235,,,-0.02025180145875491,0.0164532896637097,,,,,,,,,0.030514744514395342,,,,0.041242243214833094,-0.023884876354816776
NGF,0.025394908880176825,-0.01853790137280442,,,-0.046402049694958925,-0.018267152133214958,,,,0.04483122721247091,,,0.020686470671115648,-0.041823355806546,0.017051158893972275,-0.02394411771867019,,-0.04486417158971569,-0.0027682425507624055,0.006064442938400907
TNFSF15,-0.007859042815154383,,,,0.004792161495325652,-0.03018708388730901,,,,-0.014821554048332984,,-0.028038910844363007,0.020814434443491295,0.07979973604585304,0.027464780981298384,,,-0.016227971237387874,-0.005847326866432384,-0.03454702506251091
HMGB1,-0.05064091858302397,0.006946895615341481,0.004088590131836499,0.09231039348855351,0.008142438945159248,0.05432925431972841,0.07635769776993864,0.016050553056695324,0.08399334847848366,0.009058560934392397,-0.025104760352407957,-0.024620886249207337,-0.03870395036761664,-0.08550483944020762,0.011650147652100158,-0.07412691284153361,0.006558041740252535,-0.008058441281611897,0.056806453923855374,0.014677326775892442
ITGB3BP,0.094510564567903,-0.00805552128909906,0.03707300498004823,-0.022465921546888146,-0.008178133608417622,0.03556951914729967,0.03585891368744567,0.037971732610529864,0.003176360257705124,0.04658048328659247,0.008573521911526149,0.06579835033982688,-0.04850787574965529,0.024810056999933015,0.0315221197525037,0.03535684054100475,0.04052661959297748,0.023747686149462318,0.08792299071961654,-0.03227696151300077
AANAT,0.11936451552875894,0.001299340093503861,,,-0.02051944378077597,-0.035832112618632304,-0.017187195880497837,0.05806337374701156,-0.02294918706017574,,0.006116793473182351,,,0.01841322765570769,-0.026887563030237736,-0.020019058313018638,-0.029349801001909096,,0.022544598143033466,0.039409980277378256
RELN,-0.039932210752359,0.04715392853990912,0.057638070297162065,-0.03309079694745444,0.013692829995513998,0.0014816664739054912,-0.042821076799819884,0.01593064629143029,0.006211065056394807,,-0.032530100466400806,,-0.06036003901892342,,,,0.019265986501628543,0.05498525273305161,,0.021609519923642913
IL15,-0.040727403328653086,0.01071775091794336,0.06761687293427253,,-0.052769689329661876,0.035293834280887025,0.02712254419609734,-0.050460989203378236,0.06195502535375708,0.046353001762459586,-0.02725186310842409,-0.012712613488208485,-0.000811892053679865,0.07881455991692904,-0.03063191239702286,0.025282774195909227,-0.03654984868002275,0.009692825009737924,0.06374934696489269,-0.04769876172464742
UTS2,,,,,,,0.07585478016459893,,,,,-0.03670164165480885,,,0.09307048624880257,,,,,
BSG,0.10601825878383991,0.0018673660860095433,-0.02171417739522131,-0.06135059275018438,-0.015220184505226653,0.08983897494416347,-0.011674030124090167,0.028889300187980322,0.0007603812974313054,-0.024023528138788545,0.05918651477072202,0.0031361427390714765,0.042366778439933625,0.024542018714385203,-0.027800344796356954,0.05133528381063681,0.013022938595494766,-0.034739683511452735,0.02524001372692107,0.027313433598640375
ADAMTS3,0.06030973966322943,-0.025656685180305044,0.06226143818788805,,0.07067772732996118,0.013427217759735778,0.0787111576843078,-0.0059326287774938815,0.08821415023358896,0.022525078578169294,0.011443208535491535,0.023707686753192805,,0.1043944096306604,0.07708205063586258,0.019514781591561305,-0.0004525246757107669,0.02110858175451652,0.07468714719671131,0.05842235925916738
CD34,-0.033428696038920215,0.05257709491856699,0.020723058863262495,-0.03699754969259528,-0.02171383427281646,0.005445480627996605,0.07517516064793,-0.03856371442708299,-0.04293730587113892,-0.02264897794946601,-0.003448448629683828,-0.01952286773653369,-0.08130519227749496,0.08122702247130785,-0.008483101554184497,0.07351331978477363,0.04116474455236292,-0.08434112757146067,0.00021037196530417264,-0.017716882953838324
CCL23,,,,,,,-0.019556300624234076,,,,,-0.026457783030144257,,,,,,,,
PLAT,0.024633112306879767,0.046108866615500045,-0.033139048347632975,-0.022916252201942593,0.060772482960777155,-0.014220293815434628,0.08954443395947112,0.015513778550387429,0.12329367164921406,-0.004321708192302833,0.031122364881704466,0.03971572115901117,-0.08192250063256193,0.0668920060807941,0.03269721263231057,0.05634208334683069,0.05920098459142331,0.00883182862996745,0.05306978240507271,0.05199771062481741
NTF3,,,,,,,,,0.024176897902548664,-0.006192158869818281,,,,,-0.01112804538471426,0.06796249038963008,,0.06288169137124382,,
LTA,,,-0.028548698834023434,,0.017986496596081297,,,-0.020751738979729373,,,0.023946882567049386,,,,,,,,0.04209785261890508,
CKLF,-0.029420865620063952,0.0001867469084194499,0.02607644950825187,0.0345137525730588,0.06440922042628489,0.03572573882580181,0.08774197536942467,0.0032339574901307706,0.004413872280495055,0.011692269348079097,0.027913622423350697,0.039225167111209235,0.02387376299263136,0.14061186113545796,0.08599054947599272,0.06573027748088878,0.03893930800844041,0.01671536592667767,0.08262374145829492,0.07353535062601047
APELA,,,,,,,,,,0.0003375858954689257,,,,,,,,,,
CD24,-0.007826482193627957,0.055181879390292815,0.07324794486757831,-0.06830115764706919,-0.035187821752013085,0.007392281203128656,0.015618393242948208,0.012032039413338134,0.0726372961371004,0.05860036929419702,0.05012858351272391,0.013276559980875405,-0.05821657343152603,0.09264359764151549,0.14387958444163987,-0.04787026836688272,0.011457654871859329,0.04120475319632812,0.019188347285988755,0.005619650110940378
HSP90AA1,0.06318941130489251,-0.06783148568622155,0.00333299184602124,0.007865362831276061,-0.03255376303475229,-0.07377916361830471,-0.0886059263434886,-0.025404401882757055,0.01444039339314432,0.013659668601099498,-0.0665951373591823,0.031947508512507494,-0.03199183554769226,-0.10405097659270654,-0.12322234699294526,-0.15604397230964803,0.019022640394244766,-0.0191247109188517,-0.06144015555521468,-0.05629696467874562
BMP4,-0.012506573774049793,0.076695614520439,-0.030263294288953024,0.0010293802407359057,-0.01835584175711467,0.04566310615677571,-0.021890232494405307,0.05568488650202989,-0.0020358413148221146,-0.03802606884412209,0.05129227985357228,0.04932462642772002,-0.109079241976257,0.02926233512360186,0.0036353178825198305,-0.004062280984135385,-0.04212169527610512,0.0150909005095891,0.03153283240852638,0.019492437565260694
SCGB3A1,,0.040264690104553455,,-0.031408517394673506,,0.011466640764284294,,,-0.004238199340294724,0.04422102905541611,-0.019015992033583878,-0.03265102977728058,-0.04178565406300647,,0.02030386098196071,0.043529415888492975,,-0.033700375620676376,0.01669641187210553,0.044664158176957944
IGFBP4,0.00021279284252465576,0.047786047445865384,-0.035596655653644727,0.044607933300681135,-0.057969055104901884,-0.021068289188041954,0.03166196567928912,0.027482385613951596,0.0004828541178735187,0.01873060818494498,0.07848391362154149,0.04070468369673847,-0.02526092615275595,0.09044268796624029,-0.06346681275812631,-0.03165587016359289,0.05074480693175116,-0.04125370277380712,-0.008084411875383937,-0.006586204024643964
RSPO4,-0.028291862466895926,,0.0882171868480366,,0.06724983457549263,0.05742857784682292,,0.06905058598161735,0.05320800580545589,,0.02690515608590258,,0.06181978455388343,,,,,0.04368751461712963,0.022235225593087844,0.05474346418612964
LEFTY2,0.0066094163175234415,0.08017962798051397,-0.005187148275848074,0.002700805339973689,0.01610175662245605,0.09328299247359402,0.016525768477985207,0.030598115176941096,0.006137510177253018,-0.01675858087863057,0.017643988227759606,-0.04623383660591371,,0.05694972521278378,0.007780803931018702,0.0458734044570617,0.004047688789465622,-0.030864746113845792,0.12817110142012572,0.04271746376239594
PF4,,-0.007906424608818692,0.053888460397929244,,0.09490977526739518,,,,,,,,,,,-0.00426922054628712,,,0.07914525006841501,0.06972491851618476
ANGPTL2,-0.03698030340089309,0.01400308312770217,-0.018468424218772896,-0.10239821036141199,-0.012667836470513408,0.07209176013780821,0.09806492734241777,-0.04619912589885921,-0.008826795346406692,-0.04723097509256259,0.0654637801468631,0.026064691200794965,-0.04673729890213035,-0.010723245745151086,0.08299509798681477,0.07301790815954926,-0.009578227184898397,-0.023081883686599858,0.015740826842178066,0.024731261513276034
LRIG2,-0.05271279662814696,0.0314368333639909,0.006061116102454651,-0.0008691639964594276,-0.012489759945947958,0.03253582155817507,0.05525971453343999,0.07355966411201328,-0.029890946879918917,-0.025954080873196027,0.03464179288268581,0.04430560542638932,0.05243606128530682,0.03866602858108737,-0.007049356467933282,0.001907459283918948,0.09437524932936299,0.025502904399972708,0.03979319606032161,0.04365939577867159
ICOSLG,0.03445739786909642,0.014244908402425564,0.03131958812031075,-0.027107308817705268,0.009644545617485125,-0.019416106714855913,0.04466007837861949,0.03269359724046674,0.06835799527715854,-0.05295500223801449,0.07069719404253054,0.05737660554961495,0.058010799121309464,-0.006408979591953007,-0.025705527547162085,0.03262031282988333,0.0014269119058420087,-0.02414272073160671,0.09603612119698995,-0.0105884642138267
WIF1,-0.057156087966706216,-0.04103251861721851,,-0.05093249654704194,,0.02181572728658512,-0.09048246894465699,-0.01862482128486156,-0.004730355533294223,,-0.04220237022173445,,,,,,,-0.02109791542841628,,-0.054944389236524845
NPPC,0.05268872785979212,-0.02811896523976711,,0.06814033672568971,0.035183518260336596,-0.06209270829890483,-0.028512118605499917,-0.028380381257750723,0.02824096875701436,,0.08671854906275418,-0.02337635935207254,-0.014296306035096297,-0.0350991124464862,-0.02652037660040025,0.001240314819991707,-0.02784440161646657,0.008242858129296579,,-0.0068786660656152444
LYZ,0.02982607476318021,0.009874707361079682,0.003956702983903291,-0.0015440385372371727,0.06063456044025775,-0.0008193776530024971,-0.003966695840364993,0.008001617291020452,-0.011012669271249735,0.029585735592957723,-0.02031469523634526,0.006069030523380193,0.04643438827958983,0.04503154616754929,-0.020717744075116302,0.04981462216954847,-0.009922720888211146,-0.05702794299629984,-0.08938576956140436,-0.06455300186258776
EREG,,,,0.040450967445597945,,-0.023727306232008052,,,,-0.019596544663907117,,,,,0.013614118394752154,0.03315686044272402,,0.026325962433035397,0.009206889246176466,0.00996242718857057
SPTAN1,-0.00588676287940165,0.007353857559549626,-0.03214997877482198,-0.059118941008479704,0.08260894686759981,-0.015835696569582867,-0.04416488569913772,-0.07465885434321404,-0.0028176665973820964,-0.012338265131060733,-0.0027029348489142364,0.010680674920992008,0.05542690453731636,0.08775486208768025,0.04008278177749537,-0.02754316144166036,0.07222574881342667,0.017971936673542226,0.06704681359109571,0.02818878505619134
PTH2,,,,,,,,,,,,,,,,,,-0.015090734944192491,,
LIPC,0.018205336549767498,-0.0030165669932577096,0.039666946527954765,,-0.03175304408842987,-0.004557681495010209,-0.027415172758541138,-0.0006706089607808352,,-0.024502961742172993,0.02939650356614307,-0.02478823619239848,0.1103408234291322,0.03998907619536173,,,0.026420558211663118,,-0.03759655335776639,0.033752820214526955
COL8A1,-0.017792968668685214,0.10450581275524438,0.02860407256999614,0.0721081702342655,0.04267382721312574,0.07372516104231454,0.07880430730736047,0.015954135748686028,0.05803288634714545,-0.024825107161771366,0.028114446723806936,0.025088706913664806,-0.02614266554428441,0.05249382244453932,0.026545660667418612,0.07807912676114281,-0.02220122481210877,-0.09608326548819333,0.014821761227447347,0.052689750636507326
GSTM2,0.09962888678368655,-0.013183237641294658,-0.002843540577875767,-0.0276079477253613,0.0323867971751469,0.08588844188219935,-0.056771438449673764,0.018871036631786155,-0.030568380614755274,0.011350885066622152,0.0025100988066296616,0.017987430953677528,0.07145650827639347,0.127688339592847,0.013484820554215005,0.016310864929924604,-0.024843819359537923,0.025064531086302633,-0.0062990527014777555,-0.0386146980218483
SPX,-0.003195545690702403,0.05244599802342504,0.03445378002144572,,0.006964237509738873,0.0007914243304509506,-0.060277069171400716,0.0018927624118957483,0.025283848921848495,,-0.04653177771049865,-0.030989848545885063,,-0.020243663740679776,-0.003358178617649347,-0.012982751756859057,0.042481094007344705,-0.04928744609899976,0.10469239400422665,-0.018740386184249638
MFGE8,0.028180722672280313,0.10244592525957993,0.0029702775803040963,0.003123293939771558,-0.015321669563215248,-0.05850628280783344,0.038032838208561626,0.024162395057830667,-0.004219722153233515,0.03484974473382484,0.02622521779811407,0.00992296690134719,0.013486417837161006,0.06214239979120793,-0.04007836851185942,-0.02298743172786775,-0.0348262822248724,0.012045957217905271,0.019075686001636484,0.006916519332112339
TGFA,0.05554619861377909,0.014765397669678791,0.057324954454998536,-0.05406684496647816,0.06290321560677177,0.008882748836783187,0.02209101475340386,0.08763061647050746,0.02768907908908711,0.01764073985153138,0.00212916077839671,-0.08463063218559148,0.02453282363143825,-0.01610827702687617,0.03523196958197035,0.019884580460753785,-0.014726794914709697,-0.006590671749838469,0.03923056076494105,-0.0721882131725261
SLIT2,-0.057335370420660496,0.01471377048966441,0.018504376532916453,-0.02334501450105716,-0.010071414227586764,-0.026689650166220436,-0.008645352097819265,0.009204670157199892,0.011915857093171464,0.013565325216962179,-0.027595659272559848,0.061569429959255934,0.090420330259272,0.03427093321606747,-0.022417473601066766,0.029854944559849328,0.006797463542722901,0.035049205479670754,-0.01810584984941822,-0.04672291669295222
PLTP,0.03730865634931964,0.01697398557625978,0.05108085836075843,-0.02085541053058738,0.030419469269552146,0.052487941405032705,0.10285783323043213,-0.0020486569855699566,0.039702433833105205,0.014868597066153927,-0.006150734892055856,0.007241702847599405,-0.02076139617181499,-0.009692226585428265,-0.09008206963635489,0.04400428830850648,0.026898370282905537,-0.0773647600557631,-0.02240447510120483,0.04344774479355792
APOD,-0.00022412308592377364,-0.0007397169129344597,-0.05494388612579562,-0.005525635273281643,-0.0006744509467378147,0.012945169321150375,0.024465589124219436,-0.030435065374445253,0.021521111899153955,0.0015583060442712607,0.023773511039214042,-0.08992156858595123,0.08662460380981891,-0.10896593722824975,0.08696575509622792,0.07140692767617075,-0.06659050599379873,-0.031290027855629225,-0.08370422667668172,-0.0574340639695396
B2M,-0.08196813818147888,0.09754784923423078,-0.01073338215608133,-0.008487921563043654,0.03241957961987301,-0.024388048533495157,0.08983048803854535,0.0023536839473802347,0.09003837968022188,0.004370520434989451,0.07553570658161343,0.007006580011665406,0.030642253342110248,0.03686793635242479,-0.010215607734331068,0.08314538874675192,-0.03190130477261256,-0.07216813511953156,-0.06774599419323657,0.013113836699238195
OMG,0.04970106398722002,-0.026439323226676727,0.00729010930116543,0.00535637229225991,-0.007684864401732927,0.010946763447589034,0.006800814024102034,-0.015150336624443985,0.010791379677404754,-0.012410599406723804,-0.00041999902930292,-0.062457802048463296,-0.04144098119916642,-0.04238862576149744,0.12489609851747285,0.039340045036342496,0.03666756898147892,-0.0021923131290058975,0.10254490154759255,0.02065482825342057
CXCL3,-0.11067486172365129,-0.03541250471093799,-0.040449708405703236,-0.0450360971821413,-0.05387305599756029,-0.005905644916945606,0.012516877558620463,0.05092477276181783,0.03523757541798307,-0.0025801688177953612,0.05157945154925844,-0.024091682556224507,,,-0.06690154049640792,-0.019654445792440474,-0.02066814399971153,0.013465685229253874,0.0005249522664304542,0.026753561814750252
CXCL10,-0.03598898152739009,0.05060635406980808,0.029714700231800548,,-0.006052364617804448,0.0309312515174157,0.07835409472299319,-0.015007499940543427,0.03313629780428832,-0.016910713050449538,-0.01954262933663566,0.019193416673684786,-0.03689125990351063,0.02932393856314688,-0.0316487206505168,0.024377738577777874,0.03038011075370185,-0.031011679502950446,-0.003051975452191631,0.10278440738668981
RSPO3,,0.016023179463711706,,0.07868848857623059,-0.020519442264621393,-0.04768206608873365,-0.02822228697611367,-0.03645307835287907,-0.044083606028522355,,-0.020509083088862314,,,,0.07014278587382154,-0.041033749569649815,,-0.008823803365145587,0.02419155889591207,0.03808407722546635
CORT,-0.012678823091629422,-0.039134710857554725,0.014401211491019894,0.01725654342364495,0.00033451850626758386,-0.057869386485083725,-0.022122091634936742,0.0075986797704493195,0.060302154667744017,,-0.00982595433776153,,,,0.10489392297662957,0.10129692799400204,,0.01476190538663157,,
