,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.05378878442176709,0.12088683353411436,0.017254211564504237,0.06707113524756095,0.08365214108021742,0.02743945485793478,0.013814447329087619,0.03792003402009505,0.09217896242581156,0.03883691282508768,0.04669866614447871,0.11328388298841771,0.01045898135330043,0.00024332648730415586,0.04267373230253759,-0.005045785327934252,0.008233374458047261,0.015923956037835533,0.048987019969650256,0.07540707420515688,0.11605896597799858
CSF3,0.09759678706692057,,,0.11653509391285623,0.09505854876584806,0.0899733203015923,,-0.017032964608307045,,,,-0.029659787818150353,,,,0.004235428836096695,-0.019612489410405404,,0.02505403998081814,0.023736309742074704,0.0721427128435751
PI3,0.06007187615472346,-0.04123488686716622,,0.12866331540268056,0.1571046961213343,0.0005051401872636005,,-0.01917934295975291,,,,,,,-0.04656036285032421,-0.1239506422123887,-0.14282099663532097,0.22913025417377655,0.010438677740074133,-0.08205905775936792,-0.01674925228799932
PCSK1N,0.0012244672004006296,-0.05101459556924236,0.013828781542491078,0.02817350286581526,-0.10300237286603238,-0.03210389408301631,-0.014652547318125797,0.008613723878072937,0.03929007775789956,0.017365475994128687,-0.023106209495353643,0.035823614654930086,-0.06947289115945668,-0.08527850186181105,-0.024802391563591184,0.0062054077227195305,-0.033438880361165484,0.05400265963227174,-0.055110380424509595,-0.13490489853404355,0.014343679607106455
NTS,,,,,,0.001959862219353547,-0.0166369489687615,-0.02093556242216861,0.0870463507191642,0.006247155171775867,-0.019685316402085675,,,,,-0.0722848755200961,-0.006931681484031136,,0.041938191193851136,-0.024590391602943466,
SFRP1,0.036514954738182344,0.001232925198287795,0.05234453732326178,,0.01759391650536645,0.005185671076417244,0.037982354969655664,-0.02220575841674692,0.053836313772470924,0.004371630924299445,0.006970497427930644,0.04382099223617997,-0.046356893018038275,-0.041163997687863114,-0.007694803718176065,0.037269400161841555,0.028259297053350143,-0.05213939510216288,-0.0020426998028348414,0.13668818575830105,0.00041329748962952065
CXCL13,,,-0.01807984324254123,-0.009160894122284415,,-0.024672524822954595,,,,,,0.05906951125457822,,,,0.013534432704942537,0.03746779030151933,,-0.026090814301087034,,0.1220255907133236
MICA,-0.006159079026862802,0.06704378260470106,-0.04315213010655184,0.061203440361482564,0.0522387011527897,0.03493523587951681,-0.0036859524377149825,0.11221442197047679,0.012862382607711664,-0.015367628038152073,0.004978283668981388,0.04469563614184922,0.0412292191131923,-0.028945912980280156,-0.15343871102827583,0.10263638118661775,0.06650020300580999,0.09070020718469203,0.09422811356299926,0.13793188705032453,0.014567648296196037
TG,-0.03037670715550988,-0.025802672493031864,-0.016393590150347106,,0.00010413126885532698,-0.015773362702978865,-0.019203424830552363,-0.020557264377368545,-0.026734940622296158,-0.010777231008405273,,0.054097330307920195,0.07490637516499878,0.047219320176910745,0.0274794268722798,-0.03137395564535944,0.11481203493862124,,0.059691981602899624,0.12591608470474341,-0.03836817133687276
ADA,0.051511561421762234,0.1010013255490208,0.04153912873453122,-0.02139636661257743,0.03205843923160581,0.0669945984681891,0.14408897815274674,0.03909301531048976,0.007711228069089583,-0.017503089863144725,0.02864820654941606,0.1739143981766061,0.07233713646489723,0.0672623687159195,0.039304126415319975,0.15853815306744776,0.09949751319902737,-0.008508754766789849,0.05822664705187948,0.16633461093353913,0.11408690090478658
LAMC3,0.014199927274689203,0.19166166954849762,-0.018288066300607267,0.060428673583715384,-0.05546322782589199,0.01957341492012068,0.09932029511333668,0.12250478906966715,0.010888422896283357,0.0005139667550762027,-0.01669046803316781,0.09939161992111192,0.06653654048059225,0.048946985259914116,0.035905659811034586,0.14859118593547574,0.1721283241030795,0.07150096409721472,0.19662488945268325,0.20716738146483218,0.18990652629711718
CCL7,,-0.0044816414316802625,,,0.07081537629395997,0.0116913405658011,,,,,,,,,,0.03851145497718736,,,,-0.0165553770108921,-0.03216179845763483
NGF,0.19697678358496618,0.033276274460412245,,,0.13294331124697806,0.02931963264765435,-0.01832521797380084,,,,-0.019685329363560423,0.1029537295444998,,,,0.017992599218667627,0.12979010714744096,,0.033903753267804995,0.2314442211493682,0.10071297652694736
TNFSF15,0.018162004474436493,,,,0.0464037234562457,0.02158942033956048,-0.022250832113761596,,,,,0.053147536800871975,,0.05495054393111249,,0.03721384216710807,,,0.11877517275034127,0.1287293590019516,0.038532870541617484
HMGB1,0.025996339575537715,-0.1206564175714151,0.01612534566426355,-0.018941610658399347,-0.09869667496880773,-0.03331387031655576,0.040671427267462396,-5.925514356532073e-05,-0.0043402432109487,-0.056275722117554945,0.021317936229781807,0.16844072387708386,-0.026753876498724415,-0.06727487842651933,-0.08554288827591662,-0.10370225166658134,-0.01335495202914273,-0.07884707916068173,0.039444302511634756,-0.13030437586260507,-0.03607545937385453
ITGB3BP,-0.022697062799123143,-0.01113791677880111,-0.005210318368355489,-0.038000054030316435,0.05888005090489003,-0.002210959506858529,0.06470543319447626,-0.002198988853335294,-0.028374660792295368,-0.04190799300680484,0.005469530760381986,0.03123772366286245,0.004618887870154686,-0.03218577972435468,-0.016490052648993114,0.024582407664564408,-0.029305149116050967,0.026214069479817043,-0.031272596862871184,0.08413151582740214,-0.04265663996201931
AANAT,-0.009552176831486446,-0.026038868516005023,,,-0.024811275282675002,0.011964397111545793,,-0.015364195021428172,-0.00010663429807370763,0.01066685857400214,0.03971696649101011,,-0.021777125423335437,,0.083222086836813,0.006812944626486582,-0.023872908176415367,-0.032814537367462315,,0.06120548571342638,0.03314069085805038
RELN,-0.03785353554659217,-0.02419635718100587,-0.029942721855792224,0.017708413523948682,-0.002988871713337364,0.0006814779522297035,0.05360348567199043,0.018786767864596224,-0.0022379077384848205,0.03060150042312842,-0.025291731612253926,,-0.024109157504417937,,,,,-0.04103660234504281,-0.027978396595379002,,0.0882333600127105
IL15,-0.006751716444881885,0.02779763768370751,-0.020885183044233493,,0.022146002702452268,0.019743957180530798,0.054322357922442284,0.06060348383057502,0.06366649569939821,0.016567108291618112,0.04955372813632622,-0.02494758793331706,-0.02019727730777977,-0.01524573931938455,-0.013995086608703782,0.04323877215698367,0.07541113742131586,0.047896009264047086,-0.03963482080725215,0.1715593721587559,0.03642041910501545
UTS2,,,,,,,,0.0521059270108829,,,,,,-0.06417514908941246,-0.01103237134157324,0.0603109357662601,,,,,
BSG,-0.09191348598854243,0.026842502276821775,-0.01017589712953872,0.06834251288220956,0.08631034151238788,0.022387016098596193,0.010238496773384457,0.05615929838754881,-0.0371143155545836,0.04816494651484157,-0.040944155661430885,-0.0011508433103890434,-0.04134342612566456,-0.05111158902786958,0.11573864069663134,0.10621343153716106,0.026588474542889488,0.10679200625414291,0.03680502185832093,-0.037659129128714275,0.04114320932157061
ADAMTS3,0.046498170542673876,0.045402051652684995,-0.005388026006094222,,0.0324416025834292,0.03585777035496577,0.0037264252451323586,0.08036732755729821,-0.012232315815529938,-0.011480862290416715,0.040391430783998934,0.07987335006789432,-0.002888674970514563,-0.05590263945349652,-0.008275626065905182,0.08751801688325568,0.02041025055866871,0.0831062586122258,0.02177876364763326,0.043897357001347725,0.03892939367480938
CD34,-0.03254989227891232,0.16183095247997373,0.036484028394119794,0.05065336141248705,-0.011683173650894349,0.04802222279949564,0.04134408796891929,0.021210836679918015,-0.029655525077570147,-0.023243258115759023,0.028936885592176328,0.19780067247262417,0.06284362224668569,0.11631866196821494,0.06229892966717914,0.17999242861177428,0.12293436943417578,0.1321529275739335,0.17014515969853033,0.24023033748898526,0.19772395495764888
CCL23,,,,,,,,0.13462872204299062,,,,,,-0.032766210949962904,,,,,,,
PLAT,0.019371097134418414,0.06273845780917381,0.022040518215792497,-0.02123041567452606,-0.07458831098443817,0.011528175816740276,0.13986680972033175,0.054140637053243214,0.05409948060709421,0.027134132243605266,-0.0028878661349163322,0.06420185973244016,0.026588165634471878,0.031398590604606785,0.07941922083349155,0.039913482540094816,0.08119414861344137,0.056784734869017965,-0.03215298358553464,0.07743042248241902,0.012501429211639528
NTF3,,,,,,,,,,0.06586294760599062,,-0.014059810890915757,,,,0.0006369822597218717,0.0620744059731641,,0.060055748133755735,,
LTA,,,-0.012055897725588065,,-0.013134392112680245,,,,0.08797212072290046,,,,0.10030165136771958,,,,,,,0.035809533678339514,
CKLF,0.03411400025549666,0.10980564532459045,0.05837651623694046,0.07832570732983567,-0.03876693633706696,0.03024108904574564,0.07154158380475738,0.016781369183551956,0.006883469977864131,0.03203961046530175,0.04815298199164165,0.03152329851422631,-0.005036066099519112,-0.04324527176401459,0.027174472825624435,0.09407237135184117,0.09106337328437608,-0.0289190433680461,0.005257976845249185,-0.04905373684068868,-0.056518986593369194
APELA,,,,,,,,,,,,-0.06989784533153752,,,,,,,,,
CD24,0.00211985197551024,-0.0005061848103219943,-0.039666733288129724,-0.09263002366362919,0.042525137015779035,-0.03346639410896696,0.07129324668798896,0.07966086185811984,0.026257231331021504,0.01808241333192571,0.021108716444149012,0.22643971223115153,-0.012975469747190879,0.013553753199333935,0.06299747313510455,0.04026394461468434,0.03874765590135461,0.047440688644661375,-0.038582355111649605,-0.06155282806647492,-0.03560566477685601
HSP90AA1,-0.015812545121436605,-0.14352082876662903,-0.04315002869685808,-0.05286496216556687,-0.05483285550030761,0.024415019597368103,-0.08366977017560731,-0.04622522746929571,0.06451653209392301,-0.006367339197355205,-0.07086132616767267,-0.028538845891130638,-0.09510531576960553,0.047094934791608506,-0.06497581890078337,-0.19657598310449267,-0.20872199458533164,0.017210274887436948,-0.023198133456766128,-0.06357858812838346,-0.0340176463215566
BMP4,0.049049005232681464,0.06970808331808584,-0.012779958305916658,0.11162246016919243,0.024688707427467597,-0.005710643005298631,0.05329865555852262,0.019784904248179712,0.015433734469652408,-0.02282500676811202,-0.02951923349734163,0.013248725682948886,0.002392730738425828,-0.06225301404729331,0.020215129570253624,0.19941491348872334,0.02450611525841048,0.007184882858085743,0.05998185387765573,0.10662340588046687,0.0015024995528855425
SCGB3A1,,0.032019930360741605,,0.02518446659439656,,-0.02598851267069131,0.017176633735055187,,,-0.01047899523376828,-0.014850122330999757,0.09239844199767994,0.009579046434906707,-0.002588677493663626,0.05338648654541614,0.09411972424234809,0.14245760186016532,,0.03498654568940708,0.04253105238749323,0.19068533963894008
IGFBP4,0.1000406022301749,0.21222564226169152,0.011813906021380789,0.15795250278957398,0.03868627556355717,0.05042796742410784,0.13152353049019766,0.10631722839175245,0.02367273277436389,0.08614763580216524,0.0393512922450763,0.24762034010829057,0.06877793273287684,0.1257241447581675,-0.013095935555988541,0.11556078051812645,0.058595248774310285,0.2089799709236865,0.2213060546238957,0.3154749757613437,0.21486246807604018
RSPO4,-0.026819126749867597,,-0.019489735583127124,,0.02361868121897891,-0.029994968188890424,,,0.016290140223178543,-0.010478993700978177,,,-0.028016806778605435,,,,,,0.02320030660304552,0.013155865503692948,0.012977819274906077
LEFTY2,-0.04492221079018502,0.008471290000195655,-0.012203962492385409,0.07220222254420473,-0.01861741150546478,0.014613262378969137,0.06014014028137791,0.14551649009054884,0.010003504787541563,-0.011490344754031443,-0.019685329363560423,-0.03296009178153382,-0.02493331635842638,0.059323077009218836,0.07959218229166194,-0.0007350481383394235,-0.02472218304665907,0.10975078688375875,0.0594841444371009,0.10390610751902789,0.016093708687174996
PF4,,-0.00864133795047807,-0.010966477549302144,,-0.02136499488803728,,,,,,,,,,,,0.05730643104046001,,,-0.004625649704098561,0.00027653927638619194
ANGPTL2,0.00962990618752946,0.06875524847053721,-0.02490341761348003,-0.020454111983490068,-0.05076645831530478,0.012048507501935462,0.06734010224488769,0.09508168581110399,-0.033338799400668105,0.03200810315444196,0.014476758220099648,-0.010349175072148265,-0.0061399096924177905,0.00800791349356583,-0.0446517642361818,0.1713896556510752,0.11206528896991981,-0.02999891477408804,0.03314302947605211,0.1402939501931612,0.0546954034842152
LRIG2,-0.0364147953869526,0.055994836283717285,-0.0034059386794301413,0.05384793941964152,-0.023008298467627402,-0.008872349422940719,0.031596580650611536,0.04780442951233218,-0.03211690433257511,-0.016492127117722806,-0.01741866343917653,0.08939659118831313,0.054828567712647505,0.009265399179212468,0.05977168251043344,0.11941065316254089,0.03988689748817485,-0.0183254820794413,0.03477195308146603,0.0086583347706128,-0.016305497002207604
ICOSLG,0.008461495060713534,0.0988242646173741,0.022511339239812266,0.022299694595216565,0.07504316072812459,-0.0408031654555126,0.039953654237772765,0.03357770396724952,0.006219688605399776,-0.019887173177241597,-0.006383470395238214,0.09923353980797245,0.04112414556951686,-0.007334726961335114,0.0923766412244284,0.11612091479510273,0.05959603704477403,0.041406721082779735,0.008763356608637439,0.052611544806336515,0.02080646904173585
WIF1,0.01173205993332108,-0.026283652751397973,,-0.026071976290263626,,0.010229180661629441,-0.07681680851173565,-0.009812913560359593,-0.006767934302125089,-0.019719296519237716,-0.04509350603512846,,-0.055257286815002554,,,,,,0.028325704633561367,,-0.019470339899875556
NPPC,-0.01119814994062273,-0.024992785101296305,,0.023569862692912797,-0.015364434911875018,-0.03769585128786882,-0.018390233013236716,0.03213184792977893,-0.04054003103222839,-0.014563236812043244,0.0004894008373148455,,0.030132081117016003,-0.02895007192777523,-0.06803232032181136,-0.0042224946534985,0.08972248768100474,0.0014938103392934453,0.040069721023480935,,0.03170466529707075
LYZ,0.048097432864491065,0.06665049810228772,0.01724495408441065,0.003259298700944759,-0.00016488266785171852,-0.026381941998541367,0.02368640122332367,0.006065519241761339,0.013537125156980764,-0.034556524299501234,0.04058964014105268,-0.01659559363760621,0.026567625830146737,0.03834324125098242,0.07691073182212065,0.08008514792359286,0.05711731171410543,0.0766081635611731,0.08704940485100202,0.06806894359183288,-0.06289018063987771
EREG,,,,-0.02167865293311139,,0.002879931944820934,,,,,-0.0202504511066824,0.02486107503148241,,,,0.03327070098140574,0.047471949326072516,,0.07207294292652688,-0.03218743455382119,0.03993646858471828
SPTAN1,-0.041791113133386765,0.014809209377754482,0.01886462108453916,0.0012738242099804803,-0.17192910599891914,0.00573512505335302,-0.00047980379269403937,0.015434487239836458,-0.036321375844330324,0.020667190617674545,-0.036977998952198825,0.051272154805404896,0.0022760022268666887,0.019534615160381977,0.022805361361452572,0.04923618707980826,0.05996225434809235,0.026994738433963664,-0.03239806904436762,-0.02179261494725756,0.0842175304058135
PTH2,,,,,,,,,,,,,,,,,,,0.011461591388916958,,
LIPC,-0.05624865165768248,-0.009022243963174604,-0.01650513481041437,,0.025007197016824616,-0.02904006609617641,-0.024552597311435987,0.021472125371128414,0.014236876964445123,,-0.03626818884402205,-0.032731540868247644,-0.03172803782616067,-0.005523577010919288,0.11258288683296715,,,-0.03821225499894471,,0.025821240284819386,0.027242398710878413
COL8A1,-0.012574939772078842,0.16631052342403638,0.04625090655682573,0.21336810922278818,-0.04508350986867999,-0.006252535004879971,0.13645671071754764,0.051447305896226175,0.020358813293658094,0.01594694200692624,-0.00045242614548661345,-0.1451656718155645,0.0359737705460036,0.16245923714359434,0.06834486857153535,0.059682611307623486,0.06579363661576833,0.15716221382469395,0.1099442002049716,0.01768497621482119,0.0352933529358423
GSTM2,-0.06062682458497482,0.006437771091447042,0.03381506574017365,-0.06396088833069849,-0.011290897243162274,0.019644215991286972,-0.013388755740973446,-0.01969807733727566,-0.04546144730561489,0.028803446824833205,0.03455577681260612,-0.020768400880429038,-0.020368313419405256,-0.06027469392365706,0.06128035502118536,0.06284934398417918,0.05536588971545119,0.02366682391357288,-0.01150613935321163,-0.04091479877331014,0.04678969005516189
IL4,,,,,,,,,,,,,,,-0.04688605717121345,,,,,,
SPX,-0.04403430965432717,0.00173933298973982,0.08677482405434016,,-0.0491873484979874,0.03004351744399507,-0.0003447327364526206,0.04188540421162472,-0.0605442567537831,-0.017524894413042686,-0.023305158933876653,,-0.015293445782342437,0.0402490891872127,,0.0990453638062803,0.02265385592330625,-0.060706585462900475,-0.04555109612936787,-0.03180877848816179,0.030932148206436715
MFGE8,-0.022739012355322264,0.19905474344609306,-0.013169767834804617,0.08732831532437582,-0.012277669902704616,0.11328164631232543,0.06649229450581416,0.03358818420068312,0.04426833215270166,-0.0023878913835116682,0.009170205923665135,0.024324531286226796,0.08233333011804264,0.09786161351151658,-0.023773510897463764,0.11218879733926694,0.12023396923180511,0.11606185080476092,0.13571321265463476,0.17466884426785914,0.1367274325756051
TGFA,-0.04985437541281822,-0.0708868776913205,0.01106498119374459,0.07962692452385288,0.0738439720233823,-0.04116971444123346,0.04097182017238519,0.0048547239709480754,-0.017570309966582535,-0.03496859943704491,-0.007889633914565642,0.029073270711430416,0.03618196641312536,-0.09941318076514483,-0.008648477953611861,0.06713349263797777,0.04553035830919289,0.0002792031181892043,0.08140324020540288,-0.04147449268428956,0.07591220625906428
SLIT2,0.05492250817672211,0.032847885539222584,-0.0055061855849249915,-0.030538645003904644,0.02091620588741262,-0.03164731264634343,0.04938716699678957,-0.0162344477257529,-0.0172989987703169,-0.009651651099052885,-0.032842977064698485,-0.008794263830232386,-0.04543144401154789,0.034869223961324185,0.07102540301895308,0.05522470225021942,0.05660500879314733,-0.04628478587254518,-0.06315433016910948,-0.0041306722578308645,0.02534046560545318
PLTP,0.03950455836741944,0.0893167600982421,-0.0019168421505710615,0.013155711195297822,-0.07232018465783903,0.08448722920313219,0.06437322635444902,0.05212827241854852,-0.009838210915171359,-0.05091243015039934,0.0950867420993236,0.10804738174215618,-0.036429798354001335,0.021896840462225075,0.014268582059090769,0.09418323775343058,0.08036292474355843,0.14811212787088346,0.13336165502457653,0.05712529942827321,0.03868921127483228
APOD,0.0680140938664227,0.05201571490766593,0.040070572775142324,-0.013242279337840161,-0.03617697530838617,-0.07736568321393138,0.07812829805366259,-0.04415114423254675,0.02664236367284049,0.056758160653513266,0.04151755575852828,0.07614747274348262,0.008023435693687311,0.12765317320749064,0.09199073894770882,0.17431968010134055,0.1982634338791859,-0.06600543266066725,0.1871657143323126,0.04233174268199601,0.09136864229767991
B2M,0.07135645973696925,0.05970759449119241,0.024598852684067356,0.1064658579901374,-0.06455202653179541,0.08307234557370184,0.12784063466981183,0.07193831478708235,0.07652364029517283,0.04583702910960562,0.07610169011701248,0.1371604029002523,0.03533910325251873,0.09530036561616935,0.16877898375607142,0.14381430872126386,0.1665318962500719,0.17905611185873407,0.10815094262993269,0.253674079497134,0.022997419513801062
OMG,-0.04361910273802649,-0.023520848597218886,-0.011864119128220472,0.013906563857119613,-0.07399775831013652,-0.02997824752636954,-0.06349847679300155,-0.02522018450518485,-0.004360758472586813,-0.020885852133346167,0.01601986761306336,0.02578263700729565,-0.020765543565171986,0.08579084542948985,0.11767603580338595,0.09401063737323473,0.12244765227975572,-0.1418730640167097,-0.03531436269910971,-0.0713190691432706,0.04691552403173017
