,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.09113962418506628,,,,,,,,,-0.014824743243122537,,0.038512236238071755,
BMP1,0.01808477295923875,0.18415610041908081,0.013625075465374274,0.04821605382073731,0.1374758766283886,0.17547773670907157,-0.02704632392975288,0.1770565623330304,0.16847420118707906,0.10943618003814712,0.05774918998557529,0.07310177999085549,0.018446717156504085,0.09964304590678474,0.05996872660024459,0.0885588885087944,0.27148695544555673,0.006699214415140036
NDP,-0.05124100649855271,-0.0414889276537774,0.039171579463873424,0.03691798672078589,0.014652791154782126,-0.007961233360115354,0.029791956874337337,0.13347681580350013,0.13853189854740167,0.006950303031851593,0.04253801882862217,0.023957154544841618,0.006418250959798142,0.06710057065532908,-0.024669888323275505,0.0209383593410807,-0.025790390291505014,0.001415171442841303
TNFSF18,-0.02848146866015826,-0.03467794689243472,,,-0.012213191868796876,0.07354955811394172,-0.012358479138511052,,0.14699532191584416,,-0.01634058809554248,,,,-0.015288496034547329,,0.03820750816247828,-0.03283797568222282
RTN4,-0.04528973810941025,-0.1103728633167737,0.016147786375063714,0.031699213810597926,-0.10207308247771395,-0.15437140898713625,0.007120924916278528,-0.11007664182393821,-0.03335481675603459,-0.15460628230826534,0.03279442157231975,-0.009998000946771638,-0.08295985621673906,-0.07485561544915403,-0.07399182147464156,0.04008659298659862,-0.04997456328120288,-0.02670179419256546
HEBP1,0.010202583073614553,0.0342693211384106,0.08111703253415063,0.009022228021737735,0.037802486377941286,0.02776490459584933,0.0029617455364986116,0.022689286891637347,0.10946291176903726,0.09241431919823954,0.011745929255547741,0.06019312131380125,0.010608874224937073,0.07272697095959653,0.043253994778071375,-0.023553122320275247,0.07930322395026018,-0.0043314589869790365
WNT7B,0.050671335817143844,-0.014079468118397354,0.014361788921350087,0.021417848991652725,0.03414669912595258,-0.010132685276276915,0.02400254945365338,0.06000428301490856,0.10610742127185627,-0.0542794872929782,,-0.00269608843195389,0.12173070249625023,0.09522139322659394,-0.03196948201538551,0.040795185385138495,0.04979614703886044,0.07001568009885721
PTMA,0.03885457445411473,0.03192343042679413,0.015897643406337873,0.007433793910709862,0.14042451075925869,-0.14693625235102506,-0.04045110165939095,0.1786030687304802,0.08977077941452326,0.03267600924138218,-0.032828868329197396,-0.09946037153496472,-0.0052721717655092246,-0.07604969618863006,-0.03512852451222402,0.13415416761026325,0.13974833790605923,-0.060108745728032674
FASLG,-0.025091288918435626,,,,,,,,,,,,,,,,-0.015119753213011214,
CEACAM1,-0.03483947425436011,0.007782519713145009,-0.02583997938716025,-0.014122257309618375,,0.09268521976881026,-0.00540251680513441,,,-0.014232610376527656,0.029695757730896086,-0.019802025000637675,-0.03282099638836848,0.05115284646345235,-0.02196797266105482,0.10001826126614245,0.1351212542118632,
