,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LAMC3,-0.08970316111303918,-0.001399240093584526,0.003068165234933703,-0.08068549136463984,0.007863114962142871,0.03399772614305486,0.1927786073208899,0.07842423224642407,-0.02286840325613103,-0.041917246055910844,0.010214590406597907,0.04359378961296789,-0.05947751429463117,0.07787488994024896,-0.06082404467743153,0.08473871009937839,-0.022436418062309785,-0.07920881917141008,-0.025741986881678364
CCL7,,0.037134957111177,,,-0.01550200779356114,0.0005055961915391805,,,,,,,,,-0.08289706709397202,,,-0.008799447393241401,0.13649946255521297
NGF,-0.004234648715659192,-0.040456718994778436,,,0.15294938341589848,-0.03556791158325342,-0.005272599541831715,,,,-0.002085812613925387,,-0.03653077576640173,0.049323924130721286,-0.004466372693145592,0.06277461436664795,-0.0005243404619878738,-0.07348086724743409,0.10442139353508925
TNFSF15,-0.06893136442729977,,,,0.03057397471681273,-0.02467159615151533,0.05744861266598685,,,,-0.0031480433955356035,,-0.0231723431490954,0.05492746341404907,-0.05441792694669619,,-0.003192380070794092,0.016945107006817686,0.11296813387439097
HMGB1,-0.1555861241610649,-0.0357679911348427,0.05579711514172789,-0.1474576668987629,-0.067788296861077,0.022049171673268076,0.16744232192139372,0.12163874832797471,-0.02487309129283864,0.025490994633620246,-0.10015565205302347,0.027646325364728764,0.02514778175335412,-0.11645395908886956,-0.17047226895251033,-0.027896066516740797,0.044647981386498024,0.02283683205507673,-0.05124282810849184
ITGB3BP,0.1912662477441314,0.0021194270577275997,0.038299678101426884,0.0746227058657289,0.012591561482455263,0.017242835602199923,0.20579853334469367,0.15311690325989163,-0.015615207867388823,0.007312514599597992,0.004086831397589835,0.13061112892283516,-0.0036812538669126317,0.18718268169207034,0.0842977001405117,0.04619508917095781,0.07247721051553122,0.10567646220900694,0.08139485245188283
AANAT,0.08194669743812075,0.034083891183680826,,,0.04803705737083435,-0.02223058363596048,,-0.0023717709785641816,-0.016590965895209656,-0.005487614576494423,,-0.014682174032849509,,-0.029167653944153146,0.05373762806425314,0.043868939613862505,,0.17509111643908512,-0.04806931017761959
RELN,-0.0985365253163986,-0.07791093449657499,0.03303769942033584,-0.028359363485471634,0.026252295279837745,-0.008074196596493062,-0.02887141040432544,-0.05634498342924222,0.03295894099759761,-0.00807137513480175,,-0.05027745748989074,0.0823081627524749,,,,-0.007988350377636101,,-0.05068519961994598
IL15,-0.022788963861808478,0.0613990695654247,0.0025379355805849354,,-0.03209638395027642,0.01666762250469519,-0.03532259038113336,0.07967756366357269,0.027309851252064598,0.009004784568656225,-0.047867883085431,0.029609963479128767,0.0006703162195929753,0.06913575239052172,-0.006539860448935644,0.021380848930058764,0.045237353822674506,0.07319877530404573,0.11759712629183752
UTS2,,,,,,,,0.0927794679916245,,,,,,,0.002259657013302881,,,,
BSG,0.2384138979745233,-0.011745177785833399,0.003175195335450656,-0.06723172895785097,0.03455585264402083,0.0296276251420426,0.1623719207071343,0.03158914675176899,0.08280753225298886,0.016665710621320266,-0.010598526589753132,0.1367173266998334,-0.018156062002671843,0.22439382091591406,0.17178165814977045,0.04333381796271184,-0.03268349896068448,0.1538891946803966,0.14276264712366665
ADAMTS3,-0.016975534097275112,0.03583300320587889,0.012956775717186217,,0.04030193859812901,-0.030056207467839654,0.020207202474919517,0.17707492714289153,0.11561920827226382,-0.0014258454476598148,0.059321942743708916,0.05741417635029593,,0.0675273751732224,0.11193448095264007,0.07785801093794983,0.13553233200499548,0.06582776182644047,0.05863589994893088
CD34,-0.0868476106410293,-0.03720746353790218,0.03380675512107669,-0.04337743233000974,-0.019854802629308065,-0.011177599918676331,0.08954521621636101,0.04535833353447571,-0.017052889988834363,-0.015382642994917031,-0.06843255446140811,-0.026310326057379985,-0.05393419495392287,0.15807796259711188,0.04536654233787386,0.0661829506467148,0.02685806517641747,-0.04476893728300786,0.04493650286147002
CCL23,,,,,,,,0.023348963294879878,,,,,,,,,,,
PLAT,0.06162572308050574,-0.019299115580746158,0.029857552235321827,-0.10404515462090623,-0.07998220844318038,0.03628973011835488,0.20110839904991878,0.094124065241425,0.0355677693973088,-0.025015742064626697,-0.03765846043029356,0.10519251735085663,0.0578735356772154,0.20264809797488645,0.1528943176763388,0.1265726352461672,0.08410258135764181,-0.023492410636611012,0.03752109889921824
NTF3,,,,,,,,,,0.019700451279149357,0.08269998547594316,,,,0.04861178049838791,0.12600660850617115,0.08051467366019319,,
LTA,,,-0.010173413480677752,,0.05202268106485644,,,,-0.0159788292061427,,,0.0603640409033643,,,,,,0.051982895950958445,
CKLF,0.009371139321696783,-0.03030680814560048,-0.0219998918539873,-0.08296799204996144,-0.036065466454043696,-0.02158100716670852,0.24360527681029637,0.12599047101498817,-0.04219996827826734,0.052131770791090395,0.005431818528979666,0.17092632430740884,-0.003977349407466117,0.144788309575851,0.0745006543162426,0.13912534364170848,0.03448382111887964,0.11084119613234664,0.04733984280509016
APELA,,,,,,,,,,,0.02969327945204131,,,,,,,,
CD24,0.17870510384677962,-0.02699790931452816,0.14612193659757997,0.0523634310642812,0.010396508615770244,0.007496025158409129,0.14237989310324878,0.020322530971485002,-0.07277126917921624,0.06978330279330555,-0.0318376708550513,0.020755625609931532,0.025635404501336383,0.19212484273775593,0.03523652801805509,0.0326312017982449,0.13977791209140264,0.10721718339728124,-0.010436127600866731
HSP90AA1,-0.10455821767320278,-0.0031768169803367855,0.0349928668462829,0.0964710771519686,0.005667366651350696,-0.008267505343015584,-0.2487624929575228,-0.13607703080505812,-0.10358460511159101,-0.03697462103966373,-0.012228895906794702,-0.1750097377849616,-0.030076130450366244,-0.247129440208854,-0.14682925650320708,-0.2050102361527071,0.05003570408088725,-0.036820253033271355,-0.13534216576632244
BMP4,-0.03141803580024604,-0.04530435713229943,0.018657770374383473,-0.0016384275602165058,0.018196594629335837,-0.043142038639456294,0.2452863466226565,-0.03934099919365301,0.031484245566748,-0.014629045895334996,0.039177107230055824,0.006241329124125799,0.1560275669660327,0.07950753464687017,0.04808439725888146,0.06872203895601392,4.239184536818733e-05,0.023148953632252642,-0.01572390048657362
SCGB3A1,,-0.02873977037841447,,0.0066452993774942385,,0.016429540440065164,-0.028978268614915155,,,-0.014141565710860912,-0.01669420719142208,-0.028824031096342285,-0.030633496773729372,,0.010526777979826511,0.03590116475238502,0.07266378609557267,0.06161338304936034,0.021787073328150306
IGFBP4,-0.014810054792307124,-0.034037542665464916,-0.009471024829431999,-0.0478803202046346,-0.01891190639149889,-0.09027847710383505,0.19907061056380088,0.056664200230341646,0.007721491442691324,0.04661507406865194,-0.08725943706346988,0.1063167920442386,-0.0485454498478676,0.04873678737998517,-0.17279685735439088,-0.12854972300716358,-0.045461609759398,-0.09821785751346596,-0.012300154007049284
RSPO4,-0.0018903704425219665,,0.04769630975409749,,0.03846043709197844,-0.030555161855792035,,,0.039500135276172556,0.014179254138393943,,0.08206730921061574,0.03000909116656402,,,,-0.00552539184487936,0.1014508486663182,0.06077878428951709
LEFTY2,0.0020474503292536735,0.0763221018920513,0.07494906958994535,-0.08702747117548455,-0.04087498191499429,-0.022458228988450832,0.16795968741991163,0.11847598429194213,-0.02474231302365102,0.04092434397254152,-0.019594753136523584,-0.02496010528599753,,0.03394600094835437,0.03864961730295972,0.039031160756912625,-0.10167879565133063,0.04868636379476333,-0.03439013926014475
PF4,,-0.007795945595116565,-0.021834236213525607,,-0.016183452782938083,,,,,,,,,,,0.07825408082141304,,-0.07460910424087579,-0.042177775964544036
ANGPTL2,-0.031045677138570305,-0.03776877198236089,0.06948410987987626,-0.08883158014537379,-0.0734168999926256,0.02310987353471028,0.29625632026111853,0.13444539352734117,-0.04774753585633589,-0.0010218756831077058,-0.030781762007214466,0.16966275120025684,-0.011847259345511995,0.13373065069493495,0.09368656026666582,0.07651829133776755,0.004437100966404984,0.0482835793852864,0.02746763135059295
LRIG2,0.14900354884855954,0.030277159692708437,0.03894900816585426,0.004010799865181024,0.02075941510181183,0.007303292862138821,0.13813619757919635,0.054956904777912374,0.024260789083750258,0.01940398554237148,-0.05730483461941063,0.10215907683420303,-0.010694356960634232,0.20057711623777522,0.06881332284822748,0.05493508775105292,-0.043869245600040664,0.1628495332174305,0.051719688324583804
ICOSLG,0.06307401474571918,-0.002218675167701977,0.04082237646332997,-0.05834842380208515,0.06860196358658871,-0.0010847202388566022,0.1664637541824722,0.12497901767318972,0.009697083616487634,-0.009899586270501259,-0.0539344230987336,0.005040687097923528,-0.04075779368534295,0.05993905983167353,0.08477316844290075,0.11170881662109215,0.007932775813122404,0.10342592356502496,0.09719188504335745
WIF1,-0.2439615620407042,0.029226807570365963,,0.021641339075256033,,-0.003342447395665653,-0.20676691720907875,-0.10542296833914667,-0.014341103586375931,0.028255255723993403,,-0.09351905478149586,,,,,0.011699323809017953,,0.08103350831656243
NPPC,0.03481299313662881,-0.016086819220786697,,0.03061598243689678,0.027712191367483725,-0.031231960697460287,-0.06346205634148246,0.0010540215065421958,-0.007961313751273067,-0.015390814497995196,,0.16731270479459495,0.12019894567446367,0.011848917086869321,0.04308013442619003,0.0027861251079120517,0.02389092962135257,,-0.020328716138602765
LYZ,-0.05660515762438246,-0.010105136201056042,-0.011070570217695525,-0.01612051419470905,0.07081623648642582,-0.02525344769221655,0.08304171475314101,0.0349757137120327,0.012191463480458584,-0.015813273950099873,-0.09131696875266979,0.018841370012171874,0.03825915407865365,0.031035228408265225,0.0401295035115945,0.12959868864700455,0.008245388371230943,-0.009601630287942212,-0.04661746940172986
EREG,,,,0.02517477868669005,,0.02234623722273153,,,,,-0.014089197973768244,,,,-0.013753559330214308,0.014675335545408315,-0.11595744213259214,0.0005873870526032699,0.07769480129152774
SPTAN1,0.022966573996017366,-0.08247593606652096,-0.02996385157630337,-0.21268696947329854,-0.1642089176701426,0.05166583935878277,-0.11299810541189007,-0.06781296650596322,-0.03829727064431511,0.011287871623560694,-0.045481513142845674,-0.10891774589635211,-0.028226678391572193,0.11585942496020563,0.10284308500673327,0.07525272283175774,0.04346077050618871,-0.007910809365782315,-0.19518085456769593
PTH2,,,,,,,,,,,,,,,,,0.0655141769892686,,
LIPC,0.031232900867658477,0.027334016265723324,0.012769132563077752,,-0.014376937374451768,0.032617527490720034,-0.05477628049641469,0.04637618539203653,0.01566755122763183,,-0.011893737321250803,0.07262247334781063,0.03243409079092415,0.05511414561010242,,,,0.036208472460798155,0.007590838259939645
COL8A1,0.09514815891402789,-0.029299289531751743,0.02826617328937679,0.005846843364624665,-0.07975518860297187,0.005837676895244442,0.11096764869896343,0.037697766793103736,0.11218559096525993,0.020347612841705515,0.11421016552121269,0.0719361695772723,0.03013205205307833,0.05866668397215594,0.211826825812129,0.16523032662786258,-0.06157557498912199,-0.04793553373949929,0.17107230813388974
GSTM2,0.05395011063623901,0.01780854112319127,0.030169631858795454,-0.04510302105979651,0.021866502758370984,-0.039045057679615656,-0.029870006446281388,-0.0330557329898209,0.020087633892483837,0.03789731604659934,-0.007223703109137076,0.09879220747251369,0.09156357003522579,0.20999692113407203,0.03610487561878161,0.04646195658162187,0.01421982045752249,0.1184180637244196,-0.0032532541789143388
SPX,-0.08291939963803141,0.021412453289717207,-0.0005759246167427068,,0.03684333668975399,-0.00900873793573657,-0.0758355274000984,-0.02481109525871048,-0.046351154521448036,0.025542171160227844,,-0.11779686444787107,,-0.0363699589106791,0.05932612953401485,0.04206036799854109,-0.06461110019015007,0.11936901967128292,-0.03507799483311619
MFGE8,0.12599272810184428,-0.04489924007275441,-0.013962606199051202,-0.033841682076804776,-0.002310818665225375,0.028325125764752223,0.12144711619618649,-0.0008511178888431836,0.009370982891879572,0.01651599191106229,0.009605094618320773,0.050183613939450596,-0.03739274096717966,0.08392459751039047,-0.01738122922675956,0.036565026341194413,-0.0832433439307988,-0.027589729378691148,0.01547255942082162
TGFA,0.30145228969312005,-0.05144590993764824,0.0545579166489691,-0.00979714094862451,0.07731338356416123,-0.05120605282261203,0.17507778246921954,0.10363914568764734,0.02013876997246402,-0.004394202682852021,0.03238340747055489,0.07616009336562844,-0.026351717654544807,0.09717716836491956,0.08158158582670075,0.12834630338628314,0.06806153396098605,0.17832577478580094,0.06310332485036024
SLIT2,-0.23635138646006515,-0.01821179555829768,-0.0660659702857628,-0.06428239380998983,0.01022191817353971,0.018425699159344628,-0.040097881418029266,-0.04952539137472441,-0.03642603100029708,0.019915243675360423,-0.029480179167577763,-0.13748133634313198,-0.020189189344369547,-0.04060467415796519,0.09731031418518803,0.16410828526038782,0.088596861411555,0.10514642717386179,0.1263323649151426
PLTP,0.03189813705996326,-0.03964849882127822,0.017941286446938907,-0.10551335626426028,-0.13544250885942727,-0.018445309550542004,0.08782308081470634,0.14952372456486232,-0.03637635634246902,0.06571894210501046,-0.10605534254668052,0.06245948234715328,0.017508936846298555,0.1492019017614385,-0.15420562875697902,-0.10069195189006233,-0.1401502695635754,-0.05521369243981887,-0.0029333456457679833
APOD,-0.31607700500347646,-0.07936416926381816,-0.07208837881156895,-0.1579415770996857,-0.05806839428654656,-0.025531811847289115,-0.09227876122878866,0.0592213611688312,-0.07573035313884101,-0.03355522885225903,-0.046083767931866484,-0.12653469052816266,0.023166114683986726,-0.30918041444359384,0.20038239808457248,0.09898698543770486,-0.11719375946804086,-0.13678089166136848,-0.10297043625996448
B2M,-0.27289599000408543,0.019314735365104776,-0.13575353360991127,-0.25441549217323983,-0.010218573305470678,0.027747857947683006,0.18975867616592257,0.17958038883372243,-0.037990298900030625,0.0501164100312927,-0.0966895016172102,0.1836018707699659,-0.12621095498502263,-0.13428316587564854,-0.06118714555978798,0.07311081829829304,-0.13372600759135908,-0.19925462255517948,-0.04158474366731934
OMG,-0.08064646255714468,-0.038462318133686446,0.005711570582793834,-0.07227806897577828,-0.12292421385569736,0.02826167677469222,-0.052972070613982555,-0.01093679197599738,-0.04881246829776079,-0.008418198279979347,0.010231964017987441,-0.1278900720436854,0.04982394600685857,-0.17949011022010825,0.15524211717679745,0.1497276980209726,-0.006032493952985777,0.22915601665116886,-0.1785427981159402
CXCL3,0.009997841894604002,0.05792088679795346,0.0227148122265447,0.06873371171173691,0.1647508074727822,0.014001117399147542,,-0.027955366681488125,0.07733730281223099,0.044041743154186776,-0.0648187695198377,0.06851244119361664,,,-0.057991787104483265,-0.026915534866577984,-0.011907317567893311,-0.00960844829091928,0.04078054586374622
CXCL10,-0.009653583708069456,-0.060886379216509426,-0.07037698127551895,,0.11500314104713984,0.027036078632099555,-0.009837878116480464,0.20363282927851928,-0.03710149534875353,0.007189927865208288,0.06985972733956641,-0.011661122977006786,-0.001188131684741639,-0.01674405817474313,-0.0037312493804995375,0.036607719121650076,-0.060499463557338415,-0.014634966032958717,-0.06271185874299896
RSPO3,,0.036264507027354356,,-0.030893039273186172,0.0016057879074639488,-0.029582407529323288,-0.0902009000593986,-0.03496257860504521,-0.008052192129457453,-0.02105619203083992,,-0.025859758501868366,,,0.06120665339501431,0.07614049038167506,0.045025577506279224,0.032126636390047286,-0.07772936765961597
CORT,-0.08140294240158243,-0.005615807871530995,0.009371683085832002,-0.04783364744727456,0.021743506674287174,-0.025165400829829872,-0.025580290825769063,-0.047303592481233704,-0.01821812180967779,-0.00047803625207389907,,-0.006067273195766596,,,0.03114622833937563,0.03388802164825263,0.09742425222427463,,
NCAN,-0.014600168190852615,-0.04842499804356604,0.12152831448002498,-0.08669551971646652,-0.15158978877843665,0.021439676169682127,0.20004409299624365,0.10355653280890678,0.07148483435097934,-0.03263295437872482,,0.057665412044578285,-0.01798215022294772,0.04808509035750418,0.1520744225808001,0.14259591847557052,-0.0464043711539382,0.10607694034664908,-0.15313898097010975
PRG4,0.04915085834587018,-0.02473653519481782,,0.04501569690134058,0.036970030010713244,0.012508268306557076,,-0.03028709194594632,-0.0006769538001149304,,,0.032374105909248864,,,-0.03532355553234121,0.057413902200604515,-0.03639212227174525,-0.027014493559592633,0.05873049262611831
ZG16B,,-0.014710270280660954,0.025578943048818872,,0.015408678030962122,,,-0.03269978286847157,0.009386985221810092,,-0.03815531283082965,,,0.029286124627513854,,,,-0.006193218246852753,-0.010859026232464963
TGM2,-0.054744326877341896,-0.021768356894550433,0.03867117399894649,0.05618095749000109,0.0006969164958734194,-0.0021133192062143423,-0.013133221150497683,0.04281958295141454,-0.016116414398537757,-0.014690523798524452,-0.022878960980210243,-0.07942124816381825,-0.03535836294535035,0.0741424636079139,-0.054784668416597335,-0.030807992325647644,-0.03983097938076874,-0.040746439965686124,-0.03863746613114871
