,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
IRAK4,-0.02964089824350569,0.003747088542307348,0.02123373145019275,0.026949281103996223,-0.012938942515144105,0.016933796722397875,-0.011760914015267084,0.06096478542965155,-0.002253031952560106,-0.00786317463144328,0.0961377201724473,0.02055697707568456,0.041147919315144485,0.036054616155215186,-0.0036566368067291774,0.030968699103399243,0.1681733613009193,0.029938894610136924,0.13559494965858043,0.031559779112072014
MICB,-0.0052841460259612436,0.06996671776831892,0.01173441241082839,-0.015678206274622894,-0.03796516320624487,0.0026369012426390873,0.06633937297421308,0.12285441164693313,-0.0008308591139924006,0.07319454615207785,-0.0448236095405624,0.03128588373728152,-0.004448875641418006,0.04965867839096121,0.0870257068898376,0.006947063591954866,-0.008131483550724319,0.08947151169657833,0.06495920607160531,-0.01873454118236246
COL1A2,0.007763363972779253,-0.0678843285059962,-0.0030084901302316835,-0.033494455191987356,0.0054185367722187905,0.016413363172668033,0.07736182603735019,0.1207480099795169,0.002815763752817261,0.030555100625789627,-0.0016761651952406102,0.06748754131987525,-0.03358821639478765,-0.08050844026480587,-0.10576742564865846,0.030620597295123567,0.07967407427811496,0.007307812533278987,-0.15371494760580473,-0.108415750748315
ICOSLG,-0.05913862703581256,0.0014663526617368077,-0.008765770565375855,-0.009196117172454405,0.03800487948901495,-0.01117933665836673,0.058366455418352524,0.0346251535257863,0.03467963182357211,0.017710852285532607,-0.029956244171725023,-0.008304930742086311,0.03309575028293945,0.040059788249002845,0.1060609415624362,-0.00585977750804093,0.08230135538679137,0.005161980501254014,0.05805340461096055,-0.016660106803595316
GNAS,0.1206108281667901,-0.03477440492645451,0.020882890150303913,-0.008513702390922223,-0.001983468578190466,0.04750769508933905,-0.007669017933476679,-0.055475825842862814,0.027637510666409026,-0.016118824592150374,0.05246558232463357,0.04555596076584983,-0.009137767492863158,0.058127153424549355,-0.030797086624172913,0.10123517490854832,-0.07472488896051842,-0.04992694158704745,0.05697411071409834,-0.056227244283254395
C4B,,0.028875128886608512,,-0.019952716198764132,0.006112227855358731,,,,-0.02727259608048958,,,0.06354271419481498,0.06963551795489609,0.034357189245832746,-0.04256563933098736,,,,0.06925434902770186,
COL2A1,-0.01793208655052789,-0.032272499297157226,-0.03532678716572869,,,-0.0016958022548299821,-0.021641627757456892,-0.035646864589523986,,,,,-0.01577317850616187,,,,,0.07248171378107016,0.006595167144288014,-0.04290209849023848
GSTM2,-0.009256074887635598,0.08689434595487558,-0.024983153570197033,0.05963078206206044,0.03822007190988442,-0.0057393759270343405,-0.016469360974736485,0.06646047793486475,0.03824456237569343,-0.019048467571431315,-0.013136533154629532,0.04704294130018347,-0.022668090204428303,-0.013209789993781704,-0.052730759030927866,-0.002285791348060829,0.08431734915120631,0.040325776273038794,0.07509029682298098,-0.02844910559198157
NLGN1,-0.031691865582169965,-0.0066971759093937535,-0.04552730582124311,0.014123004170892841,0.020433725085652173,-0.022746254544453528,0.012745522237209485,0.08324954089650397,-0.0014568109122841983,0.00019154246099405337,0.05909257736759865,-0.043148324036413624,-0.007902190187778168,-0.03720890361614978,-0.026966236461730388,0.05746435370032636,0.01085431269431572,0.033457048371554485,0.03782518784484906,0.05224057821132906
SCGB3A2,,,0.08251725000182089,,,,,,,,,,-0.02590066985351931,0.11299558697570312,,,,0.009819001047612758,0.0223863206222842,-0.036365322779426355
LEFTY2,-0.018903034104678387,-0.02731481842072551,-0.01977301140223113,-0.0018067243704967516,-0.0014999135125416073,-0.0537353035013281,-0.021976818574915145,0.11696191974426942,-0.03516726827554929,0.018237667769265505,-0.02444280080507559,-0.03740897009982326,0.02638100235762773,-0.06058572624177723,-0.03971528276934476,,0.08054724389302119,-0.01731029488566353,0.06339319332503185,-0.03660076037084646
ACE,0.01674964128545983,0.023139344134981227,-0.013286672348545246,0.00018891089611149757,0.030923351787215694,0.05247130330821642,0.0375115238654594,0.07227895106676772,0.01176919606421248,-0.027697049915894622,-0.041566330843022824,0.04949300132440437,-0.05686906038179272,-0.02617517261901432,-0.09968056981265551,0.04881864924585309,0.1421017517803116,0.030643994267566442,-0.06037939491488067,-0.012620936749877937
RPH3A,0.07859401319241033,-0.0684640334007468,0.04029011507660675,0.011170641084721449,-0.02600323625032855,0.04419155302922226,0.019002944303130296,-0.024954884399124348,-0.026245275473931035,-0.02368720166205242,0.06901624352431228,,-0.0022167249692130334,0.07668467244363165,-0.10563035368918938,,0.07494083407726952,-0.002000673253354196,0.028868246119964452,-0.07584247071760705
NCAM1,0.04296597486033041,0.010045089811704306,0.030780036078763933,-0.005164112707046063,-0.003005630550277317,0.02806966230642616,-0.03282537167406984,-0.08774705252163048,0.02067944084053523,0.02103861521836111,0.03416965050425205,0.05124411035737473,-0.05045892672376344,-0.01169205494326749,-0.06037722614741505,-0.021147428044761517,-0.11966861312282731,-0.024971439072861597,0.08319705100868302,-0.0743091034102145
GIP,,,,,,,,,,,,0.10953484794775495,,,,,,,,
EFNB2,0.029930877348428298,0.034543328960188295,-0.02905273234948146,0.03170856760204068,0.04726959303075476,0.024586441574496205,0.05964819279806666,0.027952608829759633,0.04883648837544609,-0.055020742591750695,-0.0019860766736336287,-0.01981155613366731,0.043275263766393464,0.015529302994547902,-0.0159009218784375,0.042581108571468275,0.07144756948595576,0.04851905506043192,-0.049989260629657896,0.05562547106841254
ICAM5,,-0.02570312654320304,-0.02000606352480182,-0.02452605295033768,-0.01770053360934742,0.07259131026610788,0.07479141454703896,0.03380282698046407,-0.03190112039659687,-0.01471779126662883,0.09963697527388715,-0.002282377796706185,0.0635616878755395,,,,,0.005368671840085261,0.09395965895990221,-0.045487098437324576
CCL5,-0.06983982954560684,0.03940152193274668,0.023480587602247936,0.026703435312032387,0.04441318300575678,-0.02835495847110691,-0.016281332695009636,0.03551623089347537,0.06585322321399643,0.07023474484015185,-0.02831871468070626,-0.02884732168923603,-0.02139821325163812,0.13251461118737168,0.13602580863955438,-0.1317369481275707,-0.050348236346169674,0.04971616105991863,-0.03312364996442566,-0.029178150719085305
PSPN,0.08938274881968192,-0.003259558901497568,-0.01249330642173559,-0.03018000088655607,-0.008920900759182606,0.06140389543699528,0.006436649298208083,-0.030468993010285505,-0.03353914688361346,-0.0047767541170218725,0.03653854815377641,0.03054567816821302,-0.009981331168396132,0.04680066891184544,-0.01976092594665608,0.021336035867663795,0.039991567846247036,0.02046287570830845,0.09945986076621575,0.044892095217376214
PENK,-0.015602690959869518,0.034334163205135215,-0.036165122923536575,-0.011799017691296609,0.0038884882020617582,0.014056984716019665,0.08988675593364975,-0.010267918820214548,-0.010948583992039473,-0.03120525060123899,-0.004210072100659181,,-0.027767872200790758,-0.02182283288442453,,,,,-0.033442834530359115,-0.037150477320101065
EGF,-0.038395619445301885,0.03012600168118428,0.027577324146298352,-0.011986029258500822,-0.015303546701159456,-0.010440211931760522,0.10219925306798575,-0.015769096610703564,-0.023838267880123536,-0.013081048380124794,-0.0046937116291268415,-0.04005187631598933,-0.029132853408167108,0.06282364766270075,-0.0015523213846983686,0.022419858690347568,-0.0512117135841846,-0.015839915875215802,0.10755531194805587,0.09159750285210787
SERPINC1,,,,,,,,,-0.024353902811846937,,,,,,,,,-0.015839917135316035,,
UTS2B,-0.015374684126117824,-0.026239803319351836,0.03842196671416598,-0.020602837459915684,0.05018449821566952,0.0160372080299526,-0.017895639048470465,,0.0018271673423150751,0.034864327706450426,,,,,,-0.02047794613120363,,,0.0116859941599936,
F10,,,,-0.024707053132794712,,0.042686176990997166,0.013075480009721129,0.02048234438783858,-0.022762579161055795,0.0167165093969012,0.04719569324751057,-0.06373735992525989,,-0.007995823141404595,,0.05564575379067336,,0.08979792898230007,-0.04780654490388776,0.015521236501285177
FN1,0.022074277402609258,-0.004364855277062486,-0.03761503125361539,-0.010412870504047354,-0.0019796220590299375,-0.036584531516493025,0.046389575839556545,0.1429570652264898,0.055807955781989674,0.053680834833509994,-0.04186538430550123,0.07214183744175486,-0.058766206343359065,-0.02062611232469966,-0.1290172516943909,0.0001599279072037454,0.0862107668185092,0.07030726176112816,-0.17860991502563153,-0.14745069551168974
FGF2,0.021861115699478295,-0.012487762424123217,0.005976143607972403,0.09406525035093426,0.010633109725085351,-0.09772511816379877,0.011147043026901705,0.06911041056273823,0.014465189733253442,-0.011935563812511986,-0.02965804571366195,0.04387082293666155,-0.016424853565469327,-0.015259716228502961,-0.00762089223714229,0.020385561792354578,0.023311910678520325,0.01800459390540924,-0.002061812860065104,-0.002521779130582372
GDF9,-0.019464360997718373,0.04339450785756364,0.0073527948169946865,0.030906022292998072,0.04468831248372492,0.08494786982832195,0.07201179256836626,0.09381818153261297,0.03550052098987624,-0.03795543001837138,,-0.0024957124907645923,-0.0301138844994716,0.03649805349219866,-0.040688575027394015,0.00529419747628359,0.025356761432560066,0.033740763951528155,0.07834662675401752,-0.008267312069324012
CSF1,0.028277828564221,0.03307330255329526,0.006108068672375426,-0.006790881933283808,-0.02658392396477592,0.006754796676811791,0.02601959771207948,0.058622222016795546,0.054016092896099946,0.049058839560556906,-0.07449374637554286,0.005137242085636373,-0.04843609111812186,0.08322366518037562,0.08930026710248491,-0.057417712781958424,0.05041682511737396,0.03967769307441699,0.0643821521681824,0.019895878904218935
GZMB,-0.019278896248006078,,-0.0313408061784681,0.039210326986928896,-0.025908787336825823,0.004334252819309808,-0.030219363719957655,,0.06430585264800535,0.03846165091665965,0.1545744372916379,0.013402254600202208,,,,,,0.04089905009394748,-0.025056518722560057,-0.06641714948963277
WNT11,,,-0.020264766213247846,,0.01423326718678395,,,-0.01741479472410224,,-0.028821637063908095,,-0.005699463810805549,,,,,,0.007069520241820026,0.0014238425026546952,-0.02501722426549447
GDNF,,,-0.00027416692501698836,,-0.026155764945747423,,0.046200791888318826,,,,,-0.023545136106797298,-0.01898233094653756,,,-0.001496289150952908,-0.041863155300587956,0.04681347288171039,,
FASLG,-0.01648514304363067,,,,,,,,,,,,,,,,,,0.036537942845418926,
SHBG,-0.01852024066426374,-0.04402096624804223,-0.01831326934380037,-0.01688046953201364,0.008378946781266024,0.022744889829186054,-0.021178287421719264,0.007872144989656412,-0.01471396970885075,-0.0432256161612511,-0.023721831402924207,,0.18641351921327107,0.016245727224155352,-0.03939435131060082,-0.03620408615967597,0.06297602282753675,0.05177313225684724,0.08432797671302937,-0.03795515246005193
EFNA5,0.09111190455196928,0.004607460180709241,-0.010489285396381337,0.006314640525090005,-0.013315690501067852,0.0034839211512889246,-0.048619705811066644,0.018244363397997575,0.037437586811206035,-0.0445524503436661,-0.00043920485195987955,0.048487412945832115,0.06557931350401135,0.1087398969516809,0.07877461096453903,-0.03363896581065696,0.09949297024861994,0.004623175939058129,0.04007006742263167,0.04318671925631009
THBS1,-0.033867011789616604,-0.0756542774666268,-0.005377964645479986,0.03998342857708263,-0.0475141821005392,-0.0026498985264981805,-0.005457404975430159,0.00045958393865962947,-0.0013376768548118082,0.04314255249756221,-0.03261979724393814,-0.06292878621852022,-0.01895319914170832,0.027899372848502347,-0.030768074607841783,-0.07569653611802825,0.12646406838502852,0.014797414586825756,-0.16497945110327455,-0.10315728151568974
PODXL,-0.025963919683792528,-0.08660888054193006,-0.016037318840254357,0.006058523180882301,0.031164442252247834,0.012992890311652081,0.0399995653749234,0.10003855483215085,0.023066581378389496,0.003119557168427447,-0.05762483416577046,0.05244579134549092,0.014537860005949737,0.0344701897734861,-0.09481821337413593,-0.059398499907852786,0.050373668770849846,0.03855568508846069,-0.012033627214037357,-0.00612190305179917
LCN2,,-0.027543658156946527,,,0.004256808983415965,,,,,,,,,,,,,0.10252120159777486,,
C5,0.11454905996708512,0.026834171204471485,-0.003158667877571269,0.01704798601657555,0.0041447289825490945,0.0016322027852188326,-0.02550184465477708,0.10508808886713458,0.016471428491750043,0.053574787903590194,0.0046328461784582746,0.052535810680444404,0.05958223145969232,0.0027051207330071967,-0.09933981289814732,-0.11742207975014014,0.05508913302925099,0.03102649526415448,0.015865747781572653,0.04701633439093687
DLK1,,,,,-0.03753829858495624,0.0019409188596986476,0.09562681318285375,,0.060800965796782944,,,-0.03286378977076991,,0.13493506180348983,0.07736753613371028,,,,,0.019199326652419083
CXCL5,0.010976942331184281,-0.013420140801545554,0.057727872249219506,0.037641333065472696,0.035236505482269434,-0.058356474621760336,-0.016763905661177678,0.011269864482959057,-0.027730901262046595,0.015274793030686266,-0.03859101862951923,0.11991160402196326,,-0.040469091070798144,0.07419466564864831,,,0.050787247491441104,0.04026963636512966,0.03516648308613433
BCAN,0.053472508432959816,-0.06151648272943683,0.018794837503555935,-0.03058755923019896,-9.433989499001849e-05,0.028437163283949615,0.0008430600162103198,0.08206044752035242,0.029207760346276982,0.018217725153312624,0.001556307877237101,0.00461324452916214,-0.0120837448764355,-0.13351611946441097,-0.06680030795251572,-0.035643503586799824,-0.07818817457882522,-0.0162510543662357,0.1494193576746209,-0.0073131613529560805
RELN,-0.015827608402921925,-0.04288533625877998,0.0019507323680031743,-0.01638777257257182,0.08554362801594574,-0.0362688342000228,-0.002349285808930917,-0.034581661442545125,0.017048651676464115,-0.01801535847122651,-0.019474272888242102,,0.015060602740990851,,,-0.09241381486731248,,,,-0.0013406696701424663
COL4A3,,-0.048602648545925636,0.09944081595818753,-0.024709342692405822,-0.04222581922579571,0.0019310514564701098,,,0.007591964424012061,-0.02962020428459559,,,0.010912219833619455,,,,,0.018231677034670296,-0.04920102435131079,0.0035280175431403635
GNB3,0.04100994804845052,0.05253057681442611,-0.06497825439336673,-0.03262957949180967,-0.0013208786388700306,0.04235688013386666,0.07711135418201429,0.06863944732582185,-0.012733355531188897,-0.015084128345120034,0.013510215750841556,0.034845806797541304,0.017034493203352815,0.051158621804721104,-0.06049343944906695,-0.05021422926759125,0.12240099070212729,-0.02444382933517818,0.060373027517939555,0.029581390654094784
PYY,,,,,,,,,-0.027957416397330983,,,-0.029029076428169785,0.005766422532151131,,,,,0.06497897308540243,0.045558843822237745,-0.03314008511683989
MSTN,0.04024363944622673,0.005651510215078561,-0.005668751289616428,0.011073198424810957,-0.005544813696446838,0.007552689196172182,0.04753928260551737,0.10965803997714635,0.02914100199709018,-0.00973449689484153,,,-0.008541577436995143,0.11444446141426806,-0.03148001804268648,0.028579795032206097,0.009409810008625863,0.02153969089260153,0.03956517532007312,0.025618436142421673
COL18A1,-0.051650165377734744,-0.042882420345264405,-0.028875856717139357,0.028251317011265462,-0.019837168137227395,0.027198898833088042,0.06322809275619161,0.12372557007348409,0.023649010397339024,0.01113699319388346,-0.04600994252394783,0.011134356388595563,-0.028898598872386515,-0.03280132130093878,-0.11989592739642296,-0.003963342459811537,0.09926672242091228,0.04652544641935447,-0.11590663273669907,-0.09603285312485305
FABP5,0.01428374858868046,-0.06496192305638793,-0.025174099699135376,0.03814466944157288,0.02167410996797731,0.02645238394171374,-0.006175153527544968,0.03564322451732811,0.03208257421395243,-0.04022346165919046,-0.002056601791964367,0.018759217718640486,0.007586512721654247,0.1623803577964016,-0.03849854728345903,-0.04011312113831905,0.09513765542825461,-0.012048646807998517,-0.029633162198051927,0.08289377474458634
TGFB3,0.06889367965219712,-0.013828123895022025,-0.0156132863566038,0.09328587847239142,-0.03806074314480515,0.018091902366027503,-0.006548469449644786,0.007607241829249549,0.020944412234055614,-0.01338431784339111,0.00611108800098484,0.12256728223532275,0.002226831392559349,-0.022850104779196488,-0.024071040217610352,-0.0006338115825240033,0.03379554653146244,0.048764797126008536,-0.05787569793920503,-0.02213401316497363
BSG,0.013474271499801614,0.05447210901798666,0.0054203218949363035,-0.03785140618774825,-0.03927746961102991,-0.06734639222131283,0.013274876082958638,0.027558844231150178,-0.015143233798699774,-0.0006397772615593005,0.06084281955610578,-0.10275687821339771,-0.028514995547347162,0.0921119528567692,-0.008648478187239971,0.1193457130490928,0.054834520990210876,0.061412826314896855,0.02389473079605076,0.04982131419215636
