,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.010200340227363141,,-0.01733250514458667,-0.023110940266870317,,0.060457581355740905,0.03383473798870283,,0.05462771709487916,-0.03216660706407609,,,-0.032045121857633994,0.07413652393192663,-0.01848988238437963,-0.026506976411979105,0.029579211334979382,-0.02020353948150301,-0.020640268235440525,,
PDAP1,0.0331049431750738,0.12700378683747873,0.011912308472802202,0.01273282689593106,-0.05571487017342914,0.019728222397651166,-0.03720696871474837,-0.005548945531061115,0.12226250756325376,-0.012425912929475747,-0.11887304000691591,-0.04825755801050007,-0.1576188854050652,-0.009830925316917883,-0.019701571240379388,-0.0736743584993749,0.039812053351741546,0.005017827143229892,-0.010905751409114761,0.038945187439643474,-0.03775998199415732
QDPR,-0.0020491181161368882,0.01239891983091443,0.04955912881746998,-0.024374313390815847,0.03276877394210079,0.03662953551393811,-0.00563111030423929,-0.014709819208591494,-0.10145327269453759,0.014336389873521692,0.029398109250462285,-0.03305701558859767,-0.014843681496298222,0.011634265000622064,0.011549138599284971,0.08918480331832902,0.020721581442573883,-0.027163519744294637,0.005282107368807815,-0.0010228225396673475,0.01888890505062633
POMC,-0.021279787072564296,0.02700279569673422,0.01244376078674739,-0.01716989298348476,,0.03096134497122096,-0.018170618524629884,-0.017610847830669536,-0.051031994266419696,-0.023731240146814013,0.009306334879739368,-0.031124435686807204,-0.03369089357458144,0.022079745766276897,-0.03434699636885161,0.0008660312961677092,-3.505230217301442e-05,-0.033050336541015815,-0.05366860982057081,0.10058309660854454,-0.06372683355192295
CCL18,,-0.033910216106048496,-0.021629328775557188,,,,,,,,-0.0002741264273646334,,-0.059085701101702165,,0.007051902510270692,0.03635087214582081,,0.04290754205329228,,,
CCL17,,,,,,-0.017765043998454962,,,,-0.025508009237737973,,-0.013270904729521792,,,-0.013117676616253942,-0.0052444117744849415,-0.010593145914404745,,-0.01344596457139267,,
VEGFD,,0.024174529987713512,-0.021629335643882128,-0.03310178519899564,,0.006228811493637852,0.008216201459008124,,-0.01847285056138666,-0.02717662634570493,-0.02805420769355183,0.009895028137274848,0.0020075037429976503,-0.022914637133886903,,0.20517745328772843,-0.030414880710573453,,,,
TNFSF13,,,-0.01632219075818291,,,-0.019516106073999062,,0.06682510537439638,,,,,,,-0.007857088229662761,-0.020122299291556286,0.0011997409300822791,-0.02268722074529077,-0.0034337142300519866,0.00468505748654153,
WNT5A,0.05544666948689442,-0.014798437551565754,0.03382391525963898,-0.018654022592356025,-0.014159497321011854,0.02441301277556286,0.03492688883238182,0.08614828766501724,0.07743161020975574,0.04112350512332302,-0.004076478608014153,0.0324633917115646,-0.08234721234996717,0.0009470353719959586,0.01602071698250186,0.01949827259730956,-0.004044791205748088,-0.017577216500356065,0.009516192638900951,0.00987862160125095,0.09902258007560329
CXCL8,,-0.05103964685942717,-0.026326274882675457,0.01104101322306882,-0.0031975012887731297,0.00025607125147987406,0.02173186221755391,-0.019492778054155172,-0.015202597146016716,0.007752165769403515,0.06547847639535757,-0.03457385407678393,0.03959642016831081,-0.008179111669711456,0.048106938081218874,-0.08788355841485637,0.0384609675515473,-0.0102887455457737,0.027086951714375206,-0.05553702486067392,-0.012260870832667446
GRN,-0.05718058407400132,0.06963997234811406,0.02542591457361693,-0.0035787080809327842,-0.042693974413346505,-0.06735413669345566,-0.007082112398773891,0.06925895267078111,0.11294145969036672,-0.022619157953741125,0.04708126876102182,-0.031220872900294083,-0.07329263075115847,0.015545791644367552,-0.014651359528955566,-0.059503013203492085,0.05278024960253689,0.02994115581280768,-0.08080201961289893,0.0579370285824107,-0.01395640415059825
MIA,-0.0044718496848183235,-0.044201205044744424,0.07202265398165512,0.07234427738341723,-0.016227336127447818,-0.0018756072871568563,0.017736102238129225,0.1623209397119807,0.08544795265376898,0.0425889275481989,,-0.0194788306888961,-0.10657881400851786,-0.04800417913852662,0.0744069755820208,0.10543594552077139,0.07261870138911276,0.022030258592152643,0.015811959705841795,0.009471903364356889,
COL4A4,0.0651706997770677,0.024652441286344254,0.0024047208334331154,-0.04278754267941011,-0.042743972618550674,0.05606778830306102,0.01493855058371864,-0.013038567866425302,-0.005574065195255464,-0.005931188110790895,,0.01695155190944876,,-0.04573886529424701,-0.034660611832232374,-0.0424418138375886,-0.02043948503957729,-0.0012199581166475878,0.02840150675639869,0.03133824590971445,
TAC1,0.006971456869070881,-0.04817054986101921,-0.016958034146149197,0.021960053740058598,0.03705696166822527,0.008355314501011832,-0.020602391688720106,-0.007147813552930695,-0.09267402187550144,-0.00014675550738468238,-0.027332846935480045,-0.03348622829951757,,,,,,-0.034856861240274956,-0.017676087672320668,-0.04033207812464589,0.13162545306851856
RARRES2,-0.04792356102986643,-0.004872615440779961,0.04078051693611095,0.04869538738508713,0.021841131704380665,0.03682662137794415,-0.04888726202848683,0.07518188068496687,0.12700259659008434,0.03434409389504144,-0.04640349512178735,0.039002925851859,0.10716291438634608,0.007922378088863175,0.005346946777208942,-0.004523590757823053,-0.02301325764674289,-0.0160818999859257,0.013327273203335925,-0.037454432520964406,0.013889210554376415
FGF7,-0.009291145822141116,0.11947769018972224,,-0.020121906432893282,0.047407554800588364,0.024646860184499835,-0.0028765003837861246,-0.02684210985912802,0.03588734804113319,0.05728937935342129,-0.006128599402583354,-0.014317787326930986,-0.05854376342445974,-0.0285246747763911,-0.006858950647784097,0.018572642074594713,-0.051022435198354664,-0.008870281959321014,0.07322166053395003,0.02785918050356495,-0.07253706188119215
EFNA2,,,,,,,,,,,,,,,,-0.02519310715115798,,,,,
HBEGF,0.102611640465939,0.054931876303927415,-0.05909267321718617,-0.003940563347785521,0.04439949586797749,0.03228523514792217,-0.009712342077618273,0.009987842308481347,0.08705952853494428,0.07124410900416545,0.09627732353642451,-0.03843711569938429,-0.02203297357656042,0.035392513786088244,-0.0009393896818814052,-0.02477319003121876,-0.056065670187758154,-0.002254473996470589,0.0174529538634365,0.07061742393115861,0.029334409317707102
CSF3,,-0.03846188443104423,,,-0.029919156024838665,0.043631515784748415,0.03417617028535058,,0.008620347956891853,,,,,,0.0513990377101774,-0.07740230402473958,,-0.015724869130754642,-0.014156526408816008,-0.03411480950242348,
PI3,,-0.04556383758259862,-0.022754965802329552,,-0.033354238962512994,0.02806988521554537,0.023192059231661396,,0.10545433502562511,,,,-0.0007363846267623369,,0.005652662682233063,-0.10192171334800464,-0.02450233587477177,-0.0024094548683042077,0.050493073675819705,-0.016579729502039273,
PCSK1N,0.03640986500734911,-0.0026793112111884515,-0.001675931076867796,-0.01877832326395289,0.05605146184975185,-0.0020481212730230638,0.0057738412737111345,0.020184764725399977,-0.015666477282865337,-0.01877283621598045,-0.02022695536947744,-0.044588302227588604,-0.06992539178842873,-0.11308153874098856,-0.05741011612443264,-0.046138779177082485,0.044843316667110646,-0.01088690474023781,-0.013412129481182405,0.03430202255956095,0.0034597430779029514
NTS,,,,,,,-0.018302513793780565,-0.015917128895659778,-0.0032208355498160716,0.024706245519424592,0.01823963722997336,,,,-0.030602174045909068,-0.03069302033341613,,-0.0011092401688836144,0.05895659301472695,,
SFRP1,0.0442560693555064,0.020463648328267952,0.0395131085443566,0.009490704715264867,,-0.012245585628681149,-0.02700563750401176,-0.04077136868670223,0.07207307841821901,0.026671364658113924,0.017555816490369226,0.014031782580469145,-0.022859441065037775,0.0480809715842323,-0.007695300212076212,0.007767893412533303,0.04171966948730898,0.05745994017315956,-0.020476737628777834,-0.017783434635020738,0.02560738529162169
CXCL13,,,,-0.05588423632716358,0.12637889671319708,,0.08764710147803438,,,,,,,,-0.02946499118064634,-0.031607685292192475,,0.004273090806772881,,-0.008889643367452725,
MICA,0.0243936842966529,0.024206064393061763,0.08270399455139145,0.022206139367830766,0.022773605880097872,-0.025238154011038953,0.040152500699558044,-0.022267099204415892,0.0204854315280693,0.003830290453481045,-0.04217949601213229,0.039169272372395446,0.17729921410610516,-0.006835786764336538,0.056895268404546374,-0.010681354535797737,0.11365270287913037,-0.021084127308531608,-0.021513173478209052,0.018595177315159434,0.037697575383719414
TG,0.04264010332647226,-0.030660260861449243,0.01790669810367532,-0.009912373907861738,,-0.02664121059440914,0.0030763391078923617,0.0021901752150152694,-0.015636855277708785,-0.02569835399484333,,-0.019934771467399477,-0.012807594534785418,-0.010710581291825916,-0.017430112615887165,0.028485280913154568,,-0.023838256257801248,0.033872670561474146,0.019517532131866983,
ADA,-0.001040523660164703,-0.04534151696672119,-0.014323670320191433,-0.004666293499065255,0.039831684629418024,-0.02085604983052323,0.016050267563771318,-0.013733996513163172,0.13533942121508907,0.006987705728981632,-0.02061762064427879,0.023843821270973283,0.06986074933034775,-0.07330426269048645,-0.003084985550832051,0.0470708705517639,-0.0124922361671291,0.041208304951494926,-0.02319129820638621,-0.008586881277712845,-0.018327936712342483
LAMC3,0.06369525562067262,0.016830043342322586,0.025504382015293637,-0.03773787502054403,-0.04662432046591048,-0.012584731289320476,-0.021497177342068127,0.046958983292483505,0.0733248270243353,0.00816214289142121,-0.011290750955639531,-0.002141962967328447,-0.13423339436658688,-0.00439656496313072,-0.013972176959000073,0.017884861644238432,0.021355386456104356,0.018918385620791827,-0.0166120656854843,0.028610777992068438,-0.058278374620888924
CCL7,,,-0.013758080298612627,,,-0.01926155269431489,0.05268430234640611,,,,,,,,0.06812410155734136,,,,-0.014834667417936436,-0.057767487766648126,
NGF,,0.08587752339170764,-0.023621940659021918,,,0.06964299021846876,0.10404742787733696,-0.017532352661400456,,,-0.025257815326478687,,,0.058471033801269105,0.05356171490322646,0.05649964932533221,,0.036319983733267704,-0.024534018240410144,-0.023975185273402155,
TNFSF15,,-0.02741342990913619,,,,0.00498967424408603,-0.026271275260878107,-0.021288119802220833,,,,,,0.1306152854067086,-0.019166656605216863,,,0.0034906932086760777,-0.039195759690953555,-0.02440342861396404,
HMGB1,0.08376056197181729,0.07782409099945391,0.010820314937832427,0.05697268055767805,0.06517891606733371,-0.035880767399346564,-0.021263491437614822,0.023771001531292756,0.10072751665998048,-0.06644073161962553,-0.02146746962733969,-0.035621027323314076,0.020232359753617018,-0.07731612084209127,-0.01762641763729154,-0.07305364748742409,0.0024662406634803893,0.014241212372905161,0.0298318869408325,-0.008205057141087855,0.05203981733686222
ITGB3BP,-0.021312324581831747,-0.014062880378254074,0.07837073049800433,-0.02301165380322146,-0.023641395961530535,0.020883472720681882,0.007137862226473789,0.06700679577631774,0.06457048032404304,-0.009574172579748639,0.04898510123498386,0.026137824232710632,-0.02137073501181512,0.07225228661814932,0.04411261073461761,0.026330243656295348,-0.08077005367360748,0.018142324290911664,0.02521235121424999,-0.06878432230986117,-0.02981040515718824
AANAT,,0.0320359422918152,0.05037979840889457,,,0.03882851050902797,-0.023671990183513895,,0.09101133218142628,0.00029072559359426644,-0.0014994715015343475,-0.01780164931890527,0.043917346409339635,,-0.01724769512837463,0.01594582519014943,-0.035671319047135254,,0.010484341871885386,0.0038009798850873917,
RELN,-0.017674202235950266,0.05222928255939989,-0.008429752747509211,-0.01277424602521264,-0.03369354110895355,0.002662383856634863,-0.03113213120245286,-0.032491829125790184,-0.06312291729478353,-0.016832404975116663,-0.05295735188409582,-0.019707962319398108,,0.14057660324361815,,,-0.020195225795289196,-0.021725716332895665,,-0.001994037656035677,-0.037840011634962374
IL15,0.0039060832825956963,-0.038967717421264814,-0.01738914837234161,-0.0400365263803376,,0.045619436623558905,-0.01913387016602712,-0.015147762803378678,-0.02156413147763232,0.02353245186433651,-0.024824946137148352,-0.016510206964437352,-0.02200996245423552,0.024366387637810565,-0.0040392025518006264,-0.03968040493395287,-0.04442215173127751,0.09875382816459415,0.02527254836061125,0.015890239556572625,
UTS2,,,,,,,,,0.07074910046039376,,,,0.04036625656954313,,-0.014687674719021186,,,,,,
BSG,-0.024201309726968386,0.005884392053330348,0.027573470143166797,0.01505651704381136,-0.09365691208689329,-0.005919644174019689,0.029304207490631735,-0.005396654395198315,-1.5185063740647615e-05,-0.03231740761876485,-0.002180444951762295,0.05691166785385355,-0.04999414133838716,0.06050334752509964,0.08044008411296381,-0.005050947514535413,-0.025105350669619542,0.014478752622051507,0.05603000424290533,0.06086401973523053,0.011259227559839944
ADAMTS3,-0.00837743880024442,0.09116047135807723,-0.045814375704041,-0.02412694682475513,,-0.0220355616061284,-0.03358927548692737,0.0057291902171725945,0.11401449949514346,-0.004820165394901045,-0.03813059421872802,-0.0026620705489568846,0.048422101402729505,,0.0007068441448003313,0.05454247261005168,0.07503285168385578,0.009952007194398243,0.031049340392295368,0.03742763459440445,
CD34,0.12971558290929508,-0.06421714332106356,-0.030042664290542424,-0.026367758943604155,-0.04960925303001347,-0.05930120273444343,-0.003975500373501394,-0.04257369122289829,0.10607202802014426,0.00499401204731243,0.00713181417993471,-0.03823499406748965,0.06879502049684807,-0.06165029855677108,0.003279472641727267,0.03635264844569953,0.07952535170704439,0.010021119229686383,0.0017848075676599893,0.013123668561098468,0.023614812084006204
CCL23,,,,,,,,,-0.02447722556320187,,,,,,,,,,,,
PLAT,0.06391413775442649,0.06577630470034881,0.026667782875807816,-0.0015355122084036112,0.014120404540803029,0.03990337962943058,-0.031130714307514188,0.0667044544850294,0.10073214298612099,-0.0066999435985848205,0.08027823624509979,0.0075778070996061,-0.0022439394101650746,-0.07267632703591921,-0.028687329951482415,-0.006689937242320319,-0.007378414717501355,0.03729265344159068,0.026419709367057266,0.0903089018025619,0.0035570014579317643
NTF3,,,,,,,,,,,,,,,-0.002911862931910053,0.0822946086164656,,0.014456829066608804,,,
LTA,,,,-0.023110942638466747,,-0.02468702324211164,,,,0.028413515549450066,,-0.016510209002465005,,,,,,,-0.021124042448926315,,
CKLF,-0.06851583446313124,0.09072507074530257,0.03655335230687694,0.019145157341470112,0.07027167587588205,0.0293601056975357,-0.020532260044240087,0.009787886004395981,0.11349865238027908,0.013381848028592713,0.06428954146572316,0.03909505856550559,0.03107080955331633,-0.04704387589219496,-0.0014089586031178656,0.09346124376649302,0.09000203783647504,0.014850247324525985,0.0022809997357378653,0.023281834247466947,0.05042719908410259
CD24,0.04325996124517259,0.03257120955335198,0.02283900519255512,0.009467819036999276,-0.015285781856607204,0.038821940765330354,0.06864557343698943,0.037873289769930825,0.015529988058890795,0.02593993361485657,0.0776230151786053,-0.0012036200614675564,0.046327408047237756,-0.013567864613776282,0.01352560304186813,0.02406150167853133,0.11903525920637734,0.04773676630829201,0.033260352286341596,0.015548458650292482,-0.017307580886156276
HSP90AA1,-0.023055961563963466,-0.02504551376367202,-0.03324650955942845,0.06251717777846404,-0.03389979003791178,0.02311321114784143,-0.04547252344779473,-0.04716832475421317,-0.12927758832379313,0.04213951162992977,-0.027782678757541403,-0.07764711764641648,-0.02145971348813405,-0.007021221964427338,-0.011201604568676244,-0.17515454929861324,-0.027429400533261778,0.001370744121357637,0.05777458981438934,-0.046138487157713765,0.07410394752812464
BMP4,0.13045029206166658,-0.03476857715607848,-0.0052279300894195555,-0.024498953960363796,-0.015895670679109755,-0.01963848466846294,-0.02111925184544824,0.05409272112051103,0.0595505178007199,0.012362657636031275,0.02334830644607133,-0.0140684033175514,-0.002896695736617129,0.06497920243977706,0.0963987826640899,0.048858689737702056,0.029720152359141883,0.030280389421505252,-0.03035446502823943,0.03678518911915807,
SCGB3A1,,,-0.013758078922822981,,-0.031980619073307716,,-0.014567034678985522,-0.01933638712659619,,,-0.028142237622705138,-0.011520605503537522,0.08238353512719158,0.07331687254425444,-0.015462169299266098,0.10903765642610456,,-0.03735223953027916,0.08892762895819534,-0.004508206459272645,
IGFBP4,0.060919503532858306,0.06379901187621524,-0.00907661818225488,0.022554368078528387,-0.0018361639350153315,-0.06217013457092163,-0.016984472480720336,0.04389755673176301,0.0785580180935354,0.020222841064406284,0.0691735785064697,0.007766981436155261,0.019449536992785812,-0.12195919593780073,-0.039129913578812105,-0.08013640064277602,-0.023588062089689225,0.030096323013048657,-0.014265294832708877,0.023475560959530545,-0.04446397909241089
RSPO4,,-0.02706947194828069,,-0.037361478286642005,,0.010818130312351374,-0.010426539204962148,,,-0.025887401218351147,,-0.022902259118819584,,-0.04118681380021924,,,,-0.010660600275048306,0.06473085903837493,0.04888266417543115,
LEFTY2,-0.02110843528182525,-0.020025942278644588,-0.019375789954979197,0.003962356892685426,0.0015524773329965746,-0.004151492793005426,-0.02736936868894539,0.07025558479104661,0.10548407514227416,-0.025957157315508354,-0.025257815326478687,0.04522075319415014,0.06578452950496294,,-0.016689430837763475,-0.028967546849954513,-0.02057783421108546,-0.03420933353568606,0.002937317762930073,0.059436022728100606,
PF4,,,-0.014271798387719678,-0.021022543435320378,,-0.016805325250574425,,,,,,,,,,0.014449459948557179,,,-0.02112403756066621,0.028914930545662996,
ANGPTL2,0.04668339080163066,-0.004281656598572778,0.06375644864316517,0.032540116418986374,0.018609369416193174,0.007695252838189825,0.016532017676595366,0.04170355176768622,0.08907473602156318,0.07088363974836193,0.025083423478106718,0.04786066722532745,-0.007509407867981831,0.06045434042477652,-0.02432616605085215,0.014748958871485038,0.03445661141704887,-0.013064022885080457,-0.010570934038464494,0.039973826310310406,-0.10322457298669474
LRIG2,0.007774038181413775,-0.023709666508119828,0.04920886578910189,0.019998900688256726,-0.048146559429064074,-0.02853307603206519,-0.002380954855621042,0.04908288201612148,0.05943075400447317,-0.07114540118413024,0.05502770700033335,0.06074496969253826,0.0014335320466933223,0.033358918517320334,-0.04846558021707426,0.019957821984221174,0.03356080451160479,0.02991521511009938,0.02739847525543605,0.047287714936335115,0.04920376117823418
ICOSLG,0.03155450755493101,-0.0754384841802456,0.006127036288210318,0.03437096096864404,0.09725047168255901,-0.044478015860720546,0.13439945223969715,0.08890152902127474,0.08646954674349347,0.022628215198321953,-0.027985551532567682,0.0007943086130514878,0.020281697025018315,-0.05265446728101843,0.007413439391349136,0.022439846223128286,-0.029262761118809086,-0.0006196707249047086,0.02540851402268727,0.028949785463860296,0.0872296293158027
WIF1,,-0.054026242551684436,-0.012260844201617587,,0.014533765455268594,,-0.004924512690006069,-0.045091629143639886,-0.0876665495925577,-0.019976694359433687,0.0006261840844865204,0.020488147304655167,,,,,,-0.023384142644044537,,-0.009397614767088435,0.06157533069803612
NPPC,0.0068716057660357195,-0.011916435532890233,0.016975110209404454,,0.01299726836999402,-0.026069203764830164,-0.04944254747199521,0.041043175138587,0.02111078951330337,-0.024341725881250057,0.01499530222238312,0.012735619041623113,0.05207140512600863,0.002909775482226184,-0.029349392380579674,-0.023579928316030577,-0.03384167864282761,-0.029850490179780403,,-0.02681606938540143,-0.01372223376620814
LYZ,-0.010383312648433618,0.06056042501497941,0.05592155493378365,0.03960213723418582,0.019947386227556083,-0.03895236996455402,0.03867504696128247,-0.02595140676900545,0.04332255333628118,3.2126561546622716e-05,0.01706414975294703,-0.037688961702509016,-0.017624585510915235,-0.013784063850505854,0.025105187215150357,0.04428720185841524,-0.002312939639389066,-0.009751344084966434,-0.020713771223922792,0.04731401316407906,0.011873128916587927
EREG,,,,,0.011292999010488858,,0.06548207623026867,,,,0.09913590698571711,,,,0.08132039552204512,-0.03212997678225034,,-0.019051530948833734,-0.03190218981333648,-0.023689009415859958,
SPTAN1,0.07608329054965335,0.018225653752533308,0.011612762984179893,0.004974744202616708,0.016602923508956983,-0.006307155813567527,0.013925786492369826,0.0015162527996485232,-0.0029986925475406078,-0.0007344284485519679,-0.04330683932456871,-0.012305467513184048,-0.037703404984604574,0.000988452118452969,0.004959422951728248,0.007304487886926684,0.01605872069208208,-0.004662383015819634,-0.015046437076400354,-0.021728641752512587,-0.04122504320081639
PTH2,,,,,,,,,,,,,,,,,,-0.021055916043658807,,,
LIPC,0.02294402668710692,-0.012607339597278581,-0.017472432494445415,-0.020900360151730666,,0.01925755201692249,0.0057982928471184535,-0.02349029601900913,0.029805497649840904,0.006946324546287096,-0.021561064627341104,-0.02593599439681078,-0.05995568086647039,-0.03116977446084015,,,-0.0415389534313358,,-0.026708778876802088,-0.03208695653846604,
COL8A1,0.057540202711462776,0.08293827111869036,0.02282487897631065,0.010549920528937377,-0.023186230529633287,-0.03842169853439541,-0.013209628025112613,0.11040565264348648,-0.0006039069017863088,0.036413869950869274,0.08020257310957764,0.04313608654564543,0.04358553363730818,-0.0432777811056852,0.035165227143742345,0.003762728468452569,-0.023256275347827496,0.013873689076092016,-0.07146382746408919,0.0402135602512097,
GSTM2,-0.041476653258679,0.1216941783170809,0.03461233578345108,-0.03103512268860344,-0.04978497591353456,-0.00700461675090181,0.010118132794523359,0.10329916432490711,0.03875170518229417,0.0014600487900539368,-0.04132613952974195,0.02849275517433869,-0.060979601218414746,0.0466300521122173,-0.02533042175290241,0.07282603316520808,-0.025547315398265887,-0.02512301892024662,-0.03748097986315379,0.07078329450101684,
IL4,,,,,,,,,,,,,0.046064747747613294,,,,,,,,
SPX,-0.04637279848410532,0.03290021101664383,-0.0023776577672095845,0.0007203688697653426,,-0.02588787024648757,-0.04937870676373411,-0.015693945344395988,0.006564179552252793,-0.04431324399833113,-0.02302800273322291,-0.02710747383392405,,,-0.019822494322191058,0.04331854161768503,-0.037056047167843914,-0.04984791913779456,-0.0016664967133286459,-0.05822569093427009,0.022646094233306886
MFGE8,-0.05002078617223579,0.07256379369176714,-0.008286229391892485,0.013679406183844585,-0.011371212464470419,-0.03453688230728327,-0.03225985410934448,0.019756953313033534,0.006757913824863758,0.015532893343793484,-0.0920887881460065,0.021613607736804246,0.11922972085814634,-0.030209190123674335,0.016928292529634122,0.03131882688135532,-0.02031076261165686,0.01416408860347334,-0.02139582097954947,0.03260771004063962,-0.09122682744713873
TGFA,0.07837241755227406,0.02772239901583911,0.07676100264139943,-0.010646986506548833,0.04110511725625472,0.008029985126817352,0.029827733080832343,0.02910040432618308,0.04781006674634823,0.014520664089110322,-0.039342440698469205,-0.014484268181930536,-0.037283227406828025,-0.07416760607846141,0.0427415832612101,-0.04171329669014654,-0.02868699099360055,-0.014719923379949647,0.04046580895382024,0.025703653231427624,0.061954936153310915
SLIT2,0.0630619213662618,-0.011148795577864343,0.0077650940340324125,0.005599727390131897,-0.023770240620964993,0.03348384646079227,-0.03365454152992531,-0.025904822344343343,-0.04691789031221924,-0.014934638716954479,0.015007445710414761,-0.03713780485823107,0.049279558388490186,-0.008362137035051901,0.05814058205671673,0.05355868475214642,0.09725745009970262,0.011449802741831576,0.04278249556390136,-0.005469881492705884,0.02127011547958414
PLTP,0.029325826991049197,-0.01354904846692766,0.007369891754757107,-0.06393790412124414,0.06407971861737494,-0.014546422733206015,-0.007274290660266592,0.03884284028732086,0.11717215057103794,0.013423284978116248,0.08149753425187901,0.04519508253605703,-0.022126274096732627,-0.06213722197570178,-0.01281501791393159,-0.10943021682007441,-0.04668315630545368,0.027134524522120212,-0.029027066948831642,0.016874612521171256,-0.010439524192183426
APOD,0.00680672350249346,0.010290261727086315,0.0921756429067745,0.03153795652587687,0.016579725535630384,-0.029352533765756177,0.05981585225681233,0.01503947287964429,0.05271801445051131,-0.017218375759238506,0.0747514855270497,-0.05971362196538726,-0.07412708412704344,0.02198302428461175,-0.03912973730889924,0.05434363366403463,-0.006234552891410244,-0.017720853612549367,-0.04501200681000138,-0.02164508047931285,0.009804931584276857
B2M,0.007428168844580796,0.03354115509828803,0.008654240049839921,0.005361082886389498,0.0046935382261136605,-0.029583900214052265,-0.008756869013783565,0.08488216344038213,0.1522466315999637,0.02334182649272114,0.07254830660712366,-0.0007875041807991192,-0.05744157117513793,0.024922863780641544,0.016472613458456943,-0.028388748991658327,0.012628656317866258,0.04620526097506277,-0.07187935480261146,0.0972717172410179,0.03234626522699885
OMG,-0.016633283740047373,0.03334946642375548,0.003682540630507146,0.0006458486487688689,-0.018695088233124064,-0.006431860157164596,0.028578106288776096,-0.02813492420471445,-0.026260913952769006,0.02986921165858375,-0.06320549034866478,-0.04685098891952171,0.10264670604682893,0.03636522111003496,-0.020657755374091008,0.09824546518886111,-0.007314075603208277,-0.01357066155311093,-0.020120590771993723,-0.03236929938099185,0.09123247734035456
CXCL3,-0.01716843901633755,-0.02232801785253427,-0.03524377644116828,0.04541415336759322,0.061246579295783275,0.01997932473652915,0.014089341563072658,,0.00043128326853854977,-0.023359077558565373,-0.006377541459693059,-0.01189034025590881,-0.062418266494213434,,0.06957988773224984,-0.05415458873422949,-0.02511976005145275,-0.05182702094748632,0.05229788555638712,-0.022695660371348413,
