,UKF248,UKF266,UKF269,UKF275,ZH916T1,ZH916bulk
IGFL3,,,0.009638710432946429,,-0.021666607966228685,
BMP1,0.007621806239323123,0.03660878219587586,0.036928033472090026,0.06153995797531385,-0.04449446827103676,0.01876239186508917
NDP,0.02529055189659337,0.03977913178148503,0.028122978019217388,-0.02968324829766274,0.10626526407459995,0.039066348049893604
TNFSF18,-0.0012914286994161086,-0.013800794337838205,0.0892397816312506,0.014941343244352784,0.0075982560823852595,-0.023953086396966614
RTN4,0.006154170690471927,-0.03333558538780709,-0.06711477027137172,-0.006505509842749805,0.04425344640876849,-0.030798861611791285
HEBP1,-0.0011495319126740911,0.04035327728543724,0.049584439062320296,-0.008545973496142192,0.016482529669855396,0.033569074433240136
WNT7B,-0.031026441538642282,-0.025299972266273656,0.04973234031912119,-0.020678008797973674,0.07129300470190764,-0.02916258580659878
PTMA,0.010658296697527419,0.00792240411503176,-0.059845094176735704,-0.051725160959624025,-0.030934546612672507,-0.00783163895909109
FASLG,,,,,-0.01879144169744002,
CEACAM1,-0.01712207260257473,,0.040714424093509574,-4.4782833960985345e-05,0.021324596843800173,
PDAP1,0.0434109849526892,0.0338927732812158,-0.0005775767525069791,0.02902937570187391,-0.008031579408366539,-0.06834580568845028
QDPR,-0.034107238392487166,-0.029885462370828977,-0.08441129860070773,-0.006575215327597545,0.0007021697736705042,-0.01292864870103801
POMC,0.019004450961505288,0.08940643228895466,0.06581501116234942,0.07625404277960024,0.013285170599832285,-0.010901027369453652
CCL18,-0.021366728845640302,,,,,
CCL17,,,,-0.013279517579130084,-0.017032331251158928,
VEGFD,-0.02136673563057747,,0.05192924345692349,-0.014148202783512946,,
TNFSF13,0.0663936663322174,0.09536776019490015,,,-0.013067422157750953,0.01215485133472138
WNT5A,0.01066119944265639,0.02530370758869296,0.004953157704814851,0.008953243571989306,0.0196750708150804,0.02169088718001726
CXCL8,-0.04116671864879122,-0.01903771759027879,-0.005541382857174661,0.002438587163562406,-0.0015692196304791803,0.020843357397271032
GRN,0.043294784151297325,-0.02852820091187727,0.0580003992127402,0.027700788894460402,-0.0270107714497532,0.03581074493336303
MIA,0.013061890053647744,0.08076900798258277,0.024483545395024172,0.054978655069396705,0.020899383276252986,0.011024268150367493
COL4A4,0.0008926379203281951,-0.012734181455976518,0.08272497740187437,-0.013864227203243833,-0.007091408805334734,0.004890694796325475
TAC1,0.010022351652439714,0.011403628043920385,0.016224105743624595,-0.03351526262637787,-0.022390731349986707,-0.0059757070913416845
RARRES2,0.025405129961496176,0.013674222040962941,0.016566614460655688,-0.021610264416979743,-0.0047863627226014714,-0.028639193797847424
FGF7,,0.003764124517498236,0.08456934521903745,0.03714813896763871,0.0456439173494261,0.03736058786312157
HBEGF,0.03390380665082435,0.028135038451206594,-0.005091797279669023,0.06556337491543637,0.014534758807135612,-0.005607295140324018
CSF3,,,0.006219390952184995,,-0.017932417260248638,-0.030634324758341117
