,MGH258,UKF255,UKF259,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL17,,,-0.01983966279331835,,,,,-0.02123699965341749,-0.0452927317524039,0.03116183434899434,,,0.04214804501344842,
VEGFD,,,0.0041660399828955495,,0.02683148067993409,-0.039385685486956284,,,-0.008023306111268233,0.031894382976111316,,,,
TNFSF13,,,-0.01368495537006633,,,,,0.06077797760268768,0.07623784182709471,0.05377938858358983,0.05874679723502907,,0.10275644207152031,-0.0026790577057419357
WNT5A,-0.08715984907992794,0.10739805942542707,-0.05740735660549984,0.09673886189231194,0.05994108288718714,0.04003485974169464,0.07535897390333499,0.0006863009916410777,0.030866222035710985,0.08281263758363001,0.07693690057646635,0.04706032051179365,0.1941581292581299,-0.017798306339922413
CXCL8,,-0.009932048453059514,0.03858779404918659,,-0.18212760112660478,0.08187373194015865,-0.06518954017827581,-0.1590527623280398,-0.2847888802034736,0.04516561798228329,-0.024233445146150116,-0.09723127107515485,-0.018029751270105563,-0.1577107391672403
GRN,0.3204936364536697,0.07925560563420217,0.001645121268548543,0.1699352192752082,0.287321637498025,0.12520601177566232,0.2364773931679107,0.12228511008338004,0.011620778563159847,0.027246978657266184,0.09787391885829304,-0.012169274664410376,0.2205241753889751,0.15566079528555318
MIA,-0.025456461508389174,-0.03920222997476759,0.017044814014644118,0.1694801314998356,0.027379452112155644,0.06624013914524833,0.04914764966263485,0.10330365702326721,0.21552884197763467,0.07493551371342537,0.056807666171131165,,0.12415713969994299,0.05075793431417868
COL4A4,0.00280558227935166,0.05759639144656378,0.03374668986703494,,,-0.03262773686805273,-0.01166801082888803,0.11479142385561977,0.06121916346001304,0.01269818889046525,0.058401595494869334,,0.11166426294932504,0.023540518747151698
TAC1,-0.030610235889249198,0.06894507365595787,0.028296011138259813,,,,,,,,-0.00546676762464389,-0.029909178061392865,0.021985188742859957,-0.048754785250664893
RARRES2,-0.2961966205677389,-0.03189913556627303,0.013857807711436989,-0.14520690258727112,-0.0371656709686211,0.00510370456293186,-0.03489700267893627,-0.11142646725566914,-0.11604509925332138,0.05311667601469756,0.011381677294331594,0.0056618395088642625,0.07230014525794613,-0.2198541582703029
FGF7,-0.025021452917611285,0.017683804413306498,0.028432896677854924,0.11403953834363706,-0.0832376612602618,-0.02208722411257387,0.10078718932753818,0.02767805965578314,0.0693034568666327,0.0617212935616798,0.018880496031582063,0.00864739529127969,0.07727638509454086,0.1177614640442634
EFNA2,,,,,,,,,-0.012521484761233003,,,,,
HBEGF,0.005013204721783475,0.014829743349662904,-0.06381017630704565,0.06043434513589586,-0.03692507181910689,0.07417791960536935,0.07120794913306688,-0.004554838052965997,0.09102555398281456,-0.02247666486413166,0.07184725782964094,0.04876093769490039,-0.05138874913399238,-0.013315367094003177
CSF3,,-0.013844531652492546,-0.023647148169176457,,,,,-0.10813172822552386,-0.15665061150896856,,-0.07768362697319697,-0.028876843248919336,0.051011438588141333,0.0054177882940826165
PI3,,-0.03071565991143558,-0.010384964310148083,,-0.10627460958220684,,,-0.15056445662331266,-0.2830121274431802,0.05829929405459212,-0.06237684285694099,,-0.1687994817604644,-0.12216844516842144
PCSK1N,-0.21437504996300857,0.13605261533122814,0.047501347732904625,0.055622146919025735,-0.01348828984522409,0.07443706073047741,0.001052995216089337,0.028229214445308695,0.06358839246835077,0.014568268425566668,-0.025219162005896273,-0.0760443221942611,0.15439215207685714,0.06934272382463673
NTS,,,,,,,,0.0039314534865581945,-0.012731178655172034,,0.001295439413832725,,0.07279843528037545,
SFRP1,-0.0028395878116570425,,-0.01731087266137131,0.04792573249368492,0.0007042207003973139,0.008490041676028227,0.0504983483983864,0.05124332888087172,0.06767550508979284,0.009582992675961941,0.00806534607117307,0.1073844820558226,0.04733131017018883,-0.0006728240227043969
CXCL13,,-0.006248707998600453,,,,,,-0.021439027202030416,-0.06461655760141415,,0.01457222052201883,,,0.07185182120166102
MICA,-0.004910961901864009,0.06465118703693007,0.004309527604433912,0.06100857156571088,-0.03925296914458411,0.1090146220765865,0.12088592585583312,0.0028994422038176957,0.10563354041336982,0.11034581758139875,0.031138738319804612,0.10708204133881047,0.18149979311305073,0.04213305952105603
TG,-0.02042343938827547,,-0.018681174236635015,0.0125243872893355,0.12336428932369779,0.05564566296886336,0.02326787301486549,0.02170994664196824,0.026662971059671546,,0.012629979242909881,,0.07588749942634956,0.010492595593778147
ADA,-0.11572868584054265,0.12064811555153587,-0.01018595520833393,0.04734965952128318,0.1600896526454821,0.0747981369160981,0.0827009678620378,0.05743504839702809,0.08167959386053636,0.0568251643067949,0.04823826585075442,0.06383602081493149,0.2758466487665636,0.08135636059426364
LAMC3,-0.08972269527240191,0.05300961959969239,0.0026006077394799456,0.1593937055830906,0.28884512599182005,0.05144820647676634,0.13342792498476533,0.15119522689838216,0.18763887364692605,0.06006811954951297,0.1615973441029777,0.12016157830854113,0.27915647978946634,0.2159927204562167
CCL7,,,-0.013506459125627568,,,,,-0.034559375977072024,,,,,-0.03343436119559747,-0.07710272009900057
NGF,,,-0.030946747568442404,,,0.036485089317165806,0.005995685498858368,0.013236344364536376,0.011970329585101587,,0.0592090017515578,,0.057709045673009926,-0.06522211355956992
TNFSF15,,,-0.015040102828840052,0.12743870865971435,,0.09206698140224248,0.0793249921684066,0.007580069934169812,,,-0.0017226387693352852,,0.056084258000739254,-0.060495188076242615
HMGB1,-0.023335853422625306,0.10136902092797728,-0.04248413905441383,-0.14716193034749916,0.17013622015286176,-0.03889114001200373,-0.014122207514446676,0.04934639245302451,0.001068078470432786,0.02461344503861335,0.023608050061289274,-0.08619633902802794,-0.16910448932893232,-0.015653859713940687
ITGB3BP,-0.05063416034543613,0.026245618295030387,0.007648850303016749,-0.05307783183384609,0.02495107915968908,-0.040622092682478926,0.01871638063292181,0.024039154310640694,-0.042857653466184725,0.014750783997754943,-0.019281074693627023,0.040031892387397267,0.046991990495320005,-0.053515323239030965
AANAT,,,-0.013684956830635569,,-0.09886815891855366,,0.0031069707881974306,0.003025364843737415,0.002158783178643071,0.06508389164623242,,,-0.008325774221607612,0.01303296238182276
RELN,-0.04662124716566346,-0.003666808309267145,0.027745561173340837,,,-0.0214640887938101,,,,0.0038485621018858364,-0.06696276319963362,0.024776755307823126,,-0.01679689178183567
IL15,-0.11056644511482117,,0.003211894878674837,0.012961306065908179,-0.00403026946938532,0.03578517125108748,0.017425693985343823,-0.0242510739887915,0.07465638818766683,-0.0011118810318620945,0.06557446843125267,-0.010035438089683497,0.21492998796745835,0.0020799853109297575
UTS2,,,,0.06788867110746505,0.03241920716627745,,,0.006300571007073464,,,,,,
BSG,-0.28384938283332783,-0.024329193294422024,0.026273259515308647,0.029981582026977472,-0.18780093622299743,-0.02618512710388758,0.058978912160069286,0.035114569152996405,-0.002745145301815963,0.09585364264533286,0.02647617383657715,0.030128950226380326,0.14824650314216495,0.07603628754867975
ADAMTS3,-0.15793891461690976,,0.023129030982415318,0.19228857931246163,0.13520133473307772,,-0.04064368366133031,0.04253712650932215,0.12579629997624714,0.0846415506430033,0.010113181527114077,0.14540037786158497,0.16876661020843425,0.037830625328785165
CD34,-0.04662902629141861,0.14321862390910256,0.03403068540511295,0.09903927684423168,0.23540251408620727,0.017148797974862975,0.13472730279962083,0.205710172375618,0.10151411685081524,0.09652706164406105,0.11402473921510028,-0.012803911567392436,0.2690190527698981,0.016291236473377248
CCL23,,,,0.0600322915742618,,,,,,,,,,
PLAT,-0.18232987818797544,-0.001141762710689463,0.016294592527081053,0.12106638549860758,0.26440531474779483,0.0760448170120436,0.08710713403713095,0.12417367426928372,0.22265015191844492,0.03916552767775788,0.03528067765478036,0.09186746472369679,0.1428282637710587,0.1618037718453261
NTF3,,,,,,,,0.1390156722768024,0.168218943621097,,-0.035060755069382644,,,
LTA,,,-0.017310871851541478,,,,,,,,,,0.09192694883012109,
CKLF,0.029458806483786622,0.011695055232199826,-0.01560862132739152,0.007775577636922628,0.11708696175941188,0.03368962649800924,0.1428654858587797,0.15980954014499302,0.22285082770907846,0.08048270942082805,0.055414113529814006,-0.02773978376383761,0.14991788121833913,0.11439616011491446
CD24,0.024136398742858202,0.002814668410208514,0.02110426610926524,0.24637617900326167,-0.03439456429761839,-0.08320744445474351,0.005735101314128786,0.05482787587216719,0.07232082711813216,-0.018572087756246622,-0.033147284005992275,0.04634014851117905,0.015068747658918396,-0.015640495665768295
HSP90AA1,0.19746876884987716,-0.09281249376868528,0.04337849809611798,0.14004717923652454,-0.13338981516640094,-0.10394792690793482,-0.05286817796925779,-0.2279399704898766,-0.28585557039693116,-0.014063839298340663,-0.06634221860871002,-0.011791789255037384,-0.34698922860789,-0.08918758505649046
BMP4,-0.05849126325060875,0.10041353295688064,-0.02533398836249953,0.0930147912829315,0.1069079873331356,0.018873378591608005,0.13169890933643777,0.03297553525586471,0.09370406138695547,-0.0017317133503478746,0.05241404934346243,,0.15919472051689731,0.04256238036205348
SCGB3A1,,0.06419162785038657,,0.10479703372158727,0.14914457694313143,0.13229952758054067,,-0.018361161800812948,0.06442298705400872,,0.0426768763983598,,0.1329634006007286,0.05795917870630066
IGFBP4,-0.1211074414447929,0.08954311812054375,0.016478397243234005,0.07153995140420547,0.27673742040569427,0.11363124454075282,0.1255248411192594,0.12013043681230742,-0.0418527565130919,0.060759899472707365,0.10522050004019691,0.055594103563766636,0.3005837379691132,0.14587833480426599
RSPO4,,,-0.01527915820158097,,,0.01019150352813718,,,,,0.0026072057861951667,,0.0877038965712555,0.036420889513494877
LEFTY2,0.013132515981243048,0.1320754957749863,-0.006988362597427237,0.31918777640455914,0.1441987101540765,,0.11503587588233254,0.06630741686260504,0.06734775591179795,0.04534785918809838,-0.03861626759564445,0.0063448183240156246,0.08022330806221549,0.06692373589851013
PF4,,,-0.011784119493998753,,,,,,-0.008268363052653516,,,,-0.018883916737838756,0.0643836320626741
ANGPTL2,0.012284294833641102,-0.01829999909994753,0.046847894881504676,0.19046922525593063,0.0731218627925365,0.07665506353002505,0.03576699985524195,0.16608626855740322,0.18909647492838233,0.03777483816553537,-0.007219954214043062,0.004971516724540648,0.19776462983709553,0.17670205953989418
LRIG2,-0.05012157243591965,0.02832657052242437,-0.023595342872242703,0.09199290725519163,-0.09468556629773058,0.012412225218648952,0.12265715718135889,-0.002018403579942818,0.11987884732636266,0.019097193664783647,0.05067544063647887,-0.041042201685141,0.13034873600297614,-0.0055243842179060355
ICOSLG,0.05330975995707849,0.026356441376698875,-0.006904700975020924,0.1349726412457677,0.004804066953948597,-0.024672583367820865,-0.0019718566549356696,0.10249823744805248,0.13623652388255245,-0.025802746221642383,0.031071751456629194,-0.006251736003066544,0.254166571904504,0.0854786486183907
WIF1,,0.018400417136661656,,,,,,,,,0.013176557157258297,-0.05344229161636524,,-0.0371676143749889
NPPC,-0.17210946307545494,-0.06023657295065259,-0.0020338098009375803,-0.07988697677790343,-0.07593762467962006,-0.02858966649264111,-0.06108546903580389,0.018802929676033985,-0.008420452151942233,0.07664013847774487,0.06680409801305578,-0.02813574257824243,,0.05612398814488227
LYZ,0.1940707515712344,0.18778062747541135,-0.012119308232855437,0.24912068609910729,0.14079721090376496,0.19342201805265166,0.10506940144338493,0.09683193460204058,0.06410009110894725,0.021441741694327027,0.02104039636671118,0.08791992711086045,0.1623529585050619,0.11916153619829246
EREG,,0.02374001859468947,,,,,,-0.002309307770458948,-0.09436858869393465,,-0.0029794429216177636,,0.009317639676798953,0.05227762059098238
SPTAN1,-0.17423478147258872,0.07774467326303579,0.009366059361344546,0.04294051410526662,0.1395065064289686,-0.05159259307481397,0.092071050165936,-0.023360915718011854,0.0877422564350553,-0.03019728058188444,0.0006631444790396572,-0.0038611435619175017,0.0683471970019829,0.1411934122580229
PTH2,,,,,,,,,,,0.003014829784289883,,,
LIPC,-0.03147942525788954,,0.07771928223514106,0.05829070414711137,0.05136499396250717,0.05319972505111765,0.06454177084618687,,,0.004951306542948591,,,0.16412858054046112,0.045113914999622855
COL8A1,0.0527622541561742,0.0014778563328242751,-0.03230672703727971,0.19948853530377994,0.04740280611745659,0.0398085838643413,0.13009116740297608,0.12478850850218444,0.11739755423760155,0.10001131978203048,0.0201767744370573,0.1104227894416686,0.15905380444116204,-0.06852548555438606
GSTM2,-0.12663370930059978,-0.019963281607941693,0.008236149283376884,0.035133177770788296,0.10919439317209098,0.016379475124652473,0.027105773145676783,0.09148379477323193,0.11329372234322233,0.08983985590182207,-0.012343657087029064,-0.02373368845382001,0.03261307034581396,0.058770184968237736
IL4,,,,,0.02450728800075743,,,,,,,,,
SPX,0.035747484154529156,,-0.026036986568338805,0.03238720682758775,,,0.04600699019069735,0.008018817454389265,-0.021370648706922117,-0.07544054683739523,-0.05655742456066515,0.08053154812404162,0.11284710170542357,0.031110969434906547
MFGE8,-0.1214147944846179,0.030477793934711783,0.011855902190616935,-0.057499581956589246,0.20807264103716533,0.09060705543298925,0.04892226719800241,-0.04632000164143526,0.019168758283882467,0.02917012102859241,0.07376514005366107,0.05314384942065819,0.22538022150985063,-0.043493394052015265
TGFA,0.061576943290288164,0.037211927647338855,0.056574231179516994,-0.08079192764701769,-0.13886142544768723,0.011099127783708045,0.051068749942795,0.05305102441975438,0.06279431752525057,0.04037557079004711,-0.012484207013208817,0.012227102193413527,0.13746909281614508,6.961436151211582e-05
SLIT2,-0.00610388187983526,0.0014459799128583141,0.06172692044562088,0.13766977895983823,-0.06626932190166983,-0.002489248357401154,0.016080401308831416,0.13736117910467857,0.06965609242859153,0.019887089481898983,0.0020359717553577413,0.001936599697505441,0.09778356304782196,-0.01174806598719815
PLTP,-0.10523130017854314,0.09909239170488747,-0.015396285213318971,0.12359917011598176,0.20549129797271815,-0.01558814028738584,0.12002703816764929,0.15296817652884848,0.05452271086289828,0.09977387221725387,0.15559964383738403,-0.06719699714537813,0.2044638894747394,0.08322824609612843
APOD,0.2944959590224018,0.09501362548758648,-0.023034474621261142,0.002352520619130356,0.08021171061344222,-0.014395500144712074,-0.0426127566838951,0.19538237758606383,0.20948067730493716,-0.023701546586877457,0.09752661333290381,-0.025637857806126554,-0.0385707698506736,0.12137245910383573
B2M,-0.05416117377596055,0.1359955171495346,-0.035526011140865454,0.4396915093951615,0.2838821034166243,0.18458746092223932,0.1347835327799772,0.22427917558848584,0.20654458521250993,0.13113592763267146,0.1735378394551404,0.09012951870416952,0.12196501611444184,0.30094082773488423
OMG,0.13851867414879274,0.05425581860309776,0.04562736198242489,0.05868298872913591,0.07961767592998845,0.0011186737840673043,-0.08910662727029234,0.16831937674051126,0.20385183045050165,-0.0449845204358259,0.036956377065467776,-0.05294778815833564,0.20030069084167734,0.1485176367900872
CXCL3,0.05357750894422132,0.04470734808581087,-0.017889085406822273,0.04238402908652315,-0.056054655265539544,,,-0.063154762162018,-0.10379164143887663,0.041281350329922806,0.04342296108732593,-0.04484648942105667,0.06562110508865734,-0.1570351600914785
CXCL10,-0.09438605438135664,,-0.015140618339057265,0.06243694534207791,0.08417937096590654,-0.07715902419326358,0.10654559301117676,-0.014994731475611164,0.004293835145015836,-0.07769784295468801,0.031122792477739927,,0.15175428390703669,0.1505502014817717
RSPO3,,-0.020273149960341706,0.07143488387552022,,,,,0.11418106605242365,0.05731612832693972,,0.04825939296772559,0.08508381109559632,0.057547301420759055,0.008149708053956439
CORT,-0.025153409397033314,0.11091935972773105,-0.0018464403255388962,,,,,0.031189304580399646,0.12487575381140686,,-0.004372809277270091,0.0977796926466989,,
NCAN,0.06708224621681236,0.10377083132681514,0.028049911673031346,0.0223359849256261,0.20631034955631142,0.012459592679310719,0.08634613862534542,0.13914098737742175,0.19925168460055365,0.0015199553808174563,-0.08322330819875692,0.08222845370280121,0.04343717211785407,0.11983432668382428
PRG4,,0.019425653794849142,-0.01350646123040873,,,,,0.061251259032484975,0.08458001528910943,,0.11738555330420407,,0.16973046147834542,0.1283002994281348
ZG16B,,,0.0026309410329216874,,,,0.010138327264527867,,,,,,0.04029054567413275,0.057284816810708926
TGM2,-0.03489331945728582,0.09954004722383304,-0.003680651883744802,0.17087384152452725,-0.17201276112545008,0.0027747901863607698,0.09967677134675018,0.0060516470447284304,-0.0423007713511822,0.05365003850114749,0.1249746792124155,-0.07968287674120478,0.12889923884473342,0.04926922464720446
VEGFC,0.01448327543085589,0.01018234307011622,0.025759784572268383,0.10549271208692909,0.10738306556429389,0.028185696917612038,0.016005135844485065,0.05972255627401273,0.021167470893203075,-0.010676912960030066,0.07399535544095458,,0.08308270986496454,0.03369523914046017
WNT6,,0.05576771816889653,-0.018681175012287277,,-0.053630878344942845,,0.08873395086489741,0.016004327628783246,0.02973132037661666,,0.005207550846560455,,0.01768607847137721,0.11041755339527047
NRG4,,0.020554021563276893,-0.016437981182269017,,,-0.06648718131377016,,,,0.016447787526191002,-0.039709271772410376,,-0.03417900836255736,0.003388986177131073
PMCH,,,0.02924246611313291,,,,,0.05188988055280993,0.05275790865332313,,0.05096150986549206,,0.1513539862144952,0.009903185426841293
COL9A1,-0.13718712229289912,-0.024635517704718404,-0.0005849309016434401,0.035340124326577786,-0.0016696204861124699,0.054873439109739665,0.14703690138487366,0.09822870558361131,0.22402847205113263,0.026062645173290527,0.028471984756522694,,0.16835656362423726,0.12109283120086542
GDF11,-0.06716093616534954,-0.008324134605515883,-0.01707454196430952,0.049837248963907586,0.11681484981998737,0.031855560363292706,0.08086105819880407,0.015152981150348561,-0.014745572936908376,-0.004792438030456731,0.032505045158698634,-0.08526647268264058,0.23581129102627948,0.07950947336945521
RAET1E,,,,,,,,,,,,,0.03748785565294677,
IL24,,,,,,,,0.007580545824072656,-0.05633470937157733,,,,,-0.05539959986845553
SORBS1,0.05188105754085073,0.05320145492398689,0.02789257011837434,0.077308327745979,0.03610833090612355,-0.027226168648134447,0.10951174383367429,0.04874220566140916,0.06428927030172131,0.04546249479327021,-0.004717543509656267,0.04208456491556273,0.037887085586657154,0.08299522273859504
DLL1,-0.006704788119965055,0.07210525100051667,8.144759420994496e-06,0.12178236898591054,0.06673402201996971,0.09458744171825424,0.09709019627263102,0.11496350008010568,0.22216673023719022,-0.019661178983380843,0.03444704273119098,0.034531685320406784,0.20941186157273073,0.025750162751825133
TLN1,-0.05063996718808087,0.034119582796251324,0.03566006039778422,0.01869469208403965,0.06570266099167997,0.004276037463171701,0.10555116236075561,-0.05495713852088204,-0.029587081814239746,0.03678768455042564,0.006548173831736705,0.09082609642724272,0.08805693889880781,-0.031728081658464115
COL2A1,-0.0036464576901976712,,,,,,,0.0698843332258131,-0.014967658841930638,,-0.016007827058206053,,0.13100297375473288,-0.015294284119262454
SHH,,,0.06965895587895318,0.2128858610767481,-0.13220646720287474,,,-0.02987631126954595,0.038834984855372345,0.05436575885572438,0.029940945469304422,,0.03185612143177429,0.021468599490106603
PON2,-0.18509118407478087,0.11988540105239415,-0.008684460702260775,0.13772306863316677,0.1281419577122075,-0.04490241107168087,0.014576270975983999,0.13155892307846312,0.20763301078213336,-0.013154674854413611,-0.01896688897306874,0.003124158886930808,0.15025476303577046,0.07816101730631685
ICAM5,,0.002495017010103549,0.03341970219000778,,,,,0.0096668907594023,0.0079562670055166,,0.006340582847748759,-0.06666138647607789,0.04628630131221482,0.031237097035472818
HPX,-0.0007455700067812849,0.1220867986678056,-0.03415011253006768,0.061914204767506927,0.07667941492846445,0.049487823757338754,0.0030405073343132195,0.05024945164971268,0.05303395330899886,0.028584512632964326,-0.05830984041000115,,0.08012402771492007,0.005782856356876707
SFRP2,,,0.020195311303200934,0.1737771068620777,-0.047281404027930816,,0.032076056206434465,0.09931204397602954,0.08605184407474681,-0.030605572885867686,0.017732205366819135,-0.009211924687132516,0.1696354401677287,0.07621817046627859
CFC1,,,,,,,,,,,,,,-0.011416644217995027
CD70,,,-0.015938080785366248,,,0.026219976955983066,,-0.010232505951056417,-0.028380899678173213,,0.028169981179569054,,0.061227356909685574,-0.048305556084138994
HP,0.08917664092584822,0.11654472100649595,0.0051249141761489266,-0.07378291641220511,0.04139614500258341,-0.049909201895702526,0.03108640514620318,0.16506576179710594,0.11848043373127075,-0.03777020475969375,0.048347107668559056,,0.004062030024433636,0.03669955721605743
CXCL2,0.021997932591242796,0.024061604820054313,-0.027651914299916307,0.0843487764265175,0.027593282030995054,-0.062143989486631454,,0.01697227992780622,-0.05248480808375252,0.0176410133960855,-0.002607186327083341,-0.04682226965046716,0.0613188763009347,-0.030184383237204952
NPPB,,-0.013875740192816292,-0.005876339036364398,,,,,0.01482436486212042,0.032195893135393755,,-0.028641909115554705,,-0.05076047004599604,
CCK,-0.17776878812187372,0.050959671688125124,0.03928947966210575,0.04493006202199273,,,-0.05454153613599621,0.11752959326312519,0.11591738000372866,0.03368430757481611,0.028423105728396448,-0.015136257918010765,0.031012535048776064,0.039524934542217685
SEMA6A,-0.016471998157884662,-0.017829551321434784,0.029952660447060263,-0.009548242611525391,0.09181405703664546,-0.06725822883932667,0.0220008566111102,0.080488301889693,0.04774580511166432,-0.010243457558551177,-0.06941080902487305,-0.009082636791339586,0.07201669529432111,0.07561194868380056
IRAK4,-0.07146253764465955,-0.011076159863526005,-0.01903839612915546,0.03773225167741351,0.07250901112871692,0.02680665280563529,0.05728248062380482,0.08939711672111209,0.07060766131517758,-0.00010112380100063556,0.04946448485109854,-0.0054219324321157,0.2553289329934359,0.05371288607254749
GSTP1,-0.1957894909810207,0.05677375361666251,0.0002353688017063455,-0.24005511551525738,0.07919602372674725,-0.022793922532614138,-0.04594707899074358,0.04653176862888169,0.18277402922500413,-0.0015011601723963065,-0.02335234981850162,0.022866463866320033,0.09027323098439621,0.11812438334027163
VCAM1,0.0925890382287254,-0.06508407282131097,0.005951215993665961,0.16458655367297798,0.006235765751914014,0.07700312414512568,0.001177394773189368,0.04097141620109777,-0.09887012046296557,0.053229178918110194,-0.00014249320606530338,-0.0887029685480402,0.3155153730339476,-0.05757762590449373
NXPH3,-0.009551754425313357,0.11613716007067901,-0.017712639342734447,0.08490253296730418,0.15018552563416687,-0.010837080848142513,0.022480331439016277,0.16751293742537113,0.11494212465597514,0.0525291651336908,0.0546061815175473,0.007734313296324924,0.17587600531626127,0.1221776939427779
MTMR4,-0.033538412650986164,0.09371873988904217,0.037662009049241996,0.0905503234107559,-0.0982607558381256,-0.010697864160853993,0.09958851121997195,0.07955775901680757,0.06943699773885396,0.10974048711031209,-0.02917979027838074,-0.03633607501612162,0.11825197581315015,0.09175772275857619
LAMC2,,,-0.031371651964689974,,,0.0026596735326326966,,0.04356775433323843,0.11322581380657995,0.030050665783642627,0.000182767487725593,,0.04702655753984758,0.04630879218058253
IL10,-0.017302512068246245,0.04112240243032172,-0.035244998647096175,0.11863373982604053,0.1435455194335877,0.039123753398583025,0.023609032250569824,0.1360968665951233,0.10788523055462916,0.04622560323951451,0.013583879130314643,,0.19162448291422737,0.11822111008841237
SEMA4D,0.1355656016900157,0.04264186761635076,-0.005172013357879928,-0.009886581963184718,0.06486774926194712,0.03987446450478112,-0.03568669931581896,0.13455086324847368,0.1875117490292075,0.011177321059580754,-0.04021863369479006,-0.08937404230900457,0.2067100565947885,0.09644060594168939
TRH,-0.008722846402296258,-0.0426485778749259,-0.01580057810713898,0.3147018480054688,0.052378794707982256,,,0.041138576918336354,0.03941374497717882,0.06170012437491151,0.01712431921401217,-0.05524862983696784,0.010151719108141567,0.08264306062757998
SEMA6D,-0.027754827457328848,0.06233085341212178,0.017592711139971132,-0.07407942120622056,-0.04393943836107891,-0.07586313551889984,0.1088316287572047,0.050391818036123706,0.03704007829424431,0.041058997359908526,-0.02804141994335846,-0.09449942806135773,0.04737684457722723,0.06303411416881675
CEL,,0.006944750503683286,,,-0.04216340872611647,-0.03118215689975786,0.035255650623688524,-0.025872566743372006,-0.02505356250896491,0.05622534808993148,0.0003876148050703402,,0.12255965872259957,0.025681569170446707
PDCD1LG2,0.07464527107898153,0.03199824629326625,-0.03276352749752596,0.0528253229872107,0.006131821102842421,0.045872032626180934,0.12988788133012916,0.01589495625275689,0.1159564535175951,0.0008921671252327391,0.038610840234256635,,0.25300612852955257,-0.05676709531982693
SPINT1,0.07007155554429953,0.06966606825326047,0.03561649818152732,0.1374739860181743,0.049254477373774384,-0.02011754133265137,0.12268037204057766,0.08995966663489313,0.10420729659466824,0.012561289977006182,0.022482948744998284,,0.15085695923336442,0.08357150800677655
