,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,-0.016803101116188664,,,
BMP1,0.06177060557609401,0.030367481741803898,-0.05999253262318101,0.00015290584959464236
NDP,0.012946875820043406,0.03356835380713647,0.0464198812332181,0.06238823162077172
TNFSF18,0.08909355024720378,,,
RTN4,-0.1493970195145987,0.041589954999221745,-0.03588461756398523,0.10261999387795531
HEBP1,0.03889073147947934,0.002216859485243466,0.037238843663626356,0.05112122065842538
WNT7B,-0.02457517848932863,-0.0315019764896867,-0.00484092088586628,-0.04167668300045215
PTMA,-0.052675072844807824,-0.031240106925699146,-0.02882700593503661,0.048835730179395166
CEACAM1,0.08590113430260454,-0.0010057946146178895,-0.004529314980729613,-0.013998047402770364
PDAP1,0.10102163530073009,-0.038699094864543475,-0.05597023940146351,0.01600096365967115
QDPR,-0.13455201202534475,0.06679311554401808,0.060049005899339945,-0.027803411499901596
POMC,0.04124004037361068,0.006912624904413877,0.015987010947834134,-0.028696476722473947
CCL18,,-0.046625825063879654,0.07404252841699485,-0.07029468806830096
CCL17,,-0.029714107320404855,-0.04523329664795615,
VEGFD,0.11080598186474971,,0.062345843553810704,
TNFSF13,,-0.0076066018864637385,0.12196325512941791,-0.031061921440846258
WNT5A,0.0795865416538849,-0.03553322111044195,-0.016549035290634825,-0.02639726349569682
CXCL8,0.06572604342486135,-0.08848432763631783,-0.11109802155950865,-0.060313568812826596
GRN,0.12373103882324762,0.017767928896237493,-0.002604306254703128,-0.05075951795750412
MIA,0.052009237712250786,0.0670739207481852,0.1439935820016595,-0.037596838380396555
COL4A4,-0.01655820893701526,0.015453928792175194,-0.0408453122832044,-0.013286825498767394
TAC1,-0.08161444433205485,,,0.07144278482322951
RARRES2,0.10565656114296415,0.03754100010978395,-0.0741502646673104,-0.059482334799194285
FGF7,0.020282748519071383,0.01297849219733277,0.012008204157223985,0.02572135690911893
EFNA2,,,-0.029781331248606442,
HBEGF,0.06746355784100015,0.0024307458713900216,0.005267578883403077,-0.04755239797302671
CSF3,-0.017518266349416122,-0.04079169219684845,-0.10450041066030566,0.02348765063242394
PI3,-0.0197257991255314,-0.08891667410943221,-0.1743610463696607,-0.06660314995525689
PCSK1N,-0.030877104106569003,0.033255857168461696,0.04397598442840059,0.0354969734908212
NTS,0.014413351150451876,-0.016803930392630458,-0.02389872991708802,-0.0006831511484020372
SFRP1,0.045109935947520795,0.015344347675061631,0.01731396301910604,0.08059328859755593
CXCL13,,-0.05997068261737965,0.04160288871308443,-0.004253128112011242
MICA,0.08257295642809352,-0.005520023442216816,-0.0028034209988866583,0.038156688394699226
TG,0.08863909602212255,0.018222021781487668,-0.02631512603626756,0.05110784255953213
ADA,0.05255439966193126,0.061140188640750624,0.08819383472576664,-0.014809247848241782
LAMC3,0.09604717351525545,0.017723566773662047,0.06617366815162344,-0.012216832061244796
CCL7,,-0.044534597753071475,,
NGF,,-0.032800227612763945,-0.029381020052945836,-0.009370315815043832
TNFSF15,,0.128644458307404,,0.05088661961877354
HMGB1,0.10635039488037988,-0.03873058869181868,-0.036266962005148604,0.010907465231311987
ITGB3BP,0.07440115907534932,0.013884506072977107,0.03964665632571813,0.05715260388144133
AANAT,-0.015801950325105726,0.005108043980698448,0.11838585951358294,
RELN,-0.01247743973349897,,,-0.003830085638618242
IL15,0.055572858534231,-0.013459669576930369,0.03734752539978246,0.04455734310805122
UTS2,-0.006656078939942258,-0.01960772700239794,,
BSG,0.013683252367484652,-0.003965468152153158,0.008046177108656695,-0.029398453565037334
ADAMTS3,0.10718679719544252,0.0601170473074735,0.0670225041323517,0.029576662530667847
CD34,0.09156317934514285,0.07576502585748766,0.07041843149987735,-0.027174398788089634
CCL23,0.02427587548176356,,,
PLAT,0.12777202900467763,0.10774742521622019,0.1414202521754661,0.00739179989166954
NTF3,,0.036548363984801054,0.152464321404999,0.024983107995582617
CKLF,0.11379685881049069,0.04389266735480433,0.09464629072533176,0.03122595440725233
CD24,0.035962115479087516,-0.008095143947035711,0.018315275079040568,0.09284245864766486
HSP90AA1,-0.11068717303519172,-0.0810000643350886,-0.1992813421972133,-0.05629800879605919
BMP4,0.015196394215766521,0.02609039933303949,0.0338183814719944,-0.029029790380457852
SCGB3A1,,0.031604872647165334,0.06423054827126672,-0.006440359687578706
IGFBP4,0.1456273034581827,0.03406617173995564,0.0012367050242091794,-0.06012438876230578
RSPO4,,,,-0.02367211169139143
LEFTY2,0.19437830962771904,0.07754835909597944,0.0410197382698782,-0.021077986275617067
PF4,,,-0.02729665194696277,
ANGPTL2,0.10116863014163854,0.10019808772535109,0.06646163463371903,0.012840258702787162
LRIG2,0.03700672683231727,-0.001769401422728809,0.005571394360368256,-0.0016637774679753054
ICOSLG,0.04304726905073655,0.05137378375410766,0.08329346993734976,-0.024884220856420263
WIF1,-0.07361944507369421,,,0.05285374432966085
NPPC,0.02968410354619943,0.01893752642622438,0.0443604273518543,0.04655321287077236
LYZ,-0.0046081562476514805,0.012270763558138342,0.09024853647601322,-0.027475768283823043
