,UKF275,ZH8812bulk,ZH916bulk
IGFBP4,-0.03678432024023118,-0.018668326695054367,-0.03212700944267812
RSPO4,-0.01308278347679781,,-0.027208237668881724
LEFTY2,0.024608417865289865,0.006128625432443293,-0.022572945708008395
PF4,,,-0.021313752135700373
ANGPTL2,0.00639797113324667,0.03486677809999533,-0.017371819410373725
LRIG2,-0.02473779344892777,0.02561153825953368,0.04896796750906369
ICOSLG,-0.013297201918966602,-0.048317255307679746,-0.027002189230308015
WIF1,-0.010095674134388269,,0.027963274807587372
NPPC,-0.01969345246946009,0.010315664657310378,0.028857603908258256
LYZ,0.056487567470604315,0.027649863459794897,-0.02499316290820155
EREG,,,-0.024538442540451698
SPTAN1,0.010109058445498378,0.026224362906458694,0.039672761596451486
LIPC,-0.02445959603047309,0.012924055007207993,0.027378104168711427
COL8A1,-0.05210855599292447,0.03181294923577375,0.022681410081685813
GSTM2,-0.031104879284259587,-0.01508311914202983,0.03912810138254162
SPX,0.025872673181341555,0.012431744419609706,0.11239667951605826
MFGE8,0.002013872630272718,0.0011515862602287797,0.04771219141623866
TGFA,-0.04339171052374983,0.04710688742512661,0.045825013179638066
SLIT2,-0.033666808203024895,-0.04139782019194117,0.07071568534886737
PLTP,0.07694539384690531,0.02514990811691971,-0.01539256835259386
APOD,0.013106411993522584,0.04181889217528886,-0.021176770397817683
B2M,0.07101656664824672,-0.016805838931497265,-0.06148916599386896
OMG,0.04367174315105788,0.04509083970416167,0.03839502000882826
CXCL3,-0.03651904007543849,-0.020668160170377148,0.026871928438855316
CXCL10,0.034336332686946455,0.04475772235306181,0.002194309901488594
RSPO3,-0.005003819739585889,,0.024109504147032605
CORT,0.02977166726679187,,
NCAN,-0.025799755516570665,-0.0504215798768459,-0.00276484709834081
PRG4,-0.016719277916601907,,-0.02966583924562257
ZG16B,-0.008938018035128066,,0.09123974100875994
TGM2,-0.033150891885621155,0.0424002850807052,-0.07246337323877951
VEGFC,0.023339773434031427,-0.02726164383775658,0.09854235675891843
WNT6,-0.019891240339254403,,0.034535238609612065
NRG4,-0.017171379839457518,-0.021890706234735102,-0.028254728522892226
PMCH,-0.013082782845412203,,-0.03618424621938658
COL9A1,0.057627181440368186,-0.023783877860049416,0.03887255438981971
GDF11,0.008352246366020517,0.07347733862118097,-0.009023931147304933
IL24,,,-0.03158784654678302
SORBS1,0.030580185526548592,0.005393718173413468,0.054648190403800305
DLL1,-0.016833172658746395,0.030912869444620936,0.021387349176603798
TLN1,-0.014653996366177594,-0.030991990929056502,-0.01056101683714888
COL2A1,,,0.014091746420279046
SHH,-0.01751989746355883,0.03465928643383068,-0.029033863949006592
PON2,0.007595207207982826,-0.003292494850757956,0.043090042872647547
ICAM5,-0.02904200214299482,,-0.000627433545914812
HPX,-0.017540306434616893,-0.012547813452078947,0.012506715717679681
SFRP2,0.05954548575072673,0.01381204995789188,0.04446592337703018
CFC1,-0.011248580800764662,,-0.025000989072219197
CD70,-0.020982541684219952,,-0.02895463208274852
HP,-0.011359570303786024,0.11651565969168592,-0.018694116746283074
CXCL2,-0.022339806326352983,-0.030385126493152295,8.999700754299144e-05
NPPB,-0.009849714814171883,,
CCK,0.10188516951834213,-0.029603676440540953,-0.01891927026858208
SEMA6A,-0.03566880005404796,0.0836461640144522,0.03468892064114986
IRAK4,-0.03711100063413195,-0.0025297292012630072,-0.017023029958772033
GSTP1,0.034339640868914806,-0.05351675058422688,0.044645804766865686
VCAM1,0.014693198563913318,-0.039353886346218385,-0.02235171399910623
NXPH3,-0.03215224699006165,0.04983841847042056,0.1073561254902581
MTMR4,1.0584085592055522e-05,-0.009962729749550873,0.08189441043977057
LAMC2,-0.012399692075634369,-0.02116492908452715,0.0640160961841125
IL10,0.00434749208581336,-0.020415606670913536,0.018212993003597418
SEMA4D,0.06807239236183496,-0.01576408336609202,0.03281010608301394
TRH,0.024367753166257552,0.008532905299292987,-0.03508347644397242
SEMA6D,-0.0353580082688457,0.02121995045465015,0.04389341709030576
CEL,,-0.04125710759366118,-0.029068305946421756
PDCD1LG2,0.025957781784318703,0.020377189459863256,0.0380141740052592
SPINT1,0.11368374670362841,0.10594340914651199,0.023992106569205945
CTHRC1,-0.011816970542636777,0.02237303517378885,0.06798603699252408
PODXL,-0.04386325664034108,0.056016132223077816,-0.008276469657753641
JAM3,0.02524983317724426,0.0578654470097532,-0.03284523965402435
TGFB2,0.037336838973791475,-0.03185054136946766,-0.03525595750114042
COL18A1,-0.02126362605496267,0.037830423077154736,0.030868786492557622
NODAL,,-0.03183884735673037,0.05643709026314656
INHBB,0.026819822623998835,-0.05000219217483037,0.03711059543817914
LCN1,,,-0.01908426787920788
ARF4,0.03173860388354493,-0.012023025680819496,0.04541396469763998
CXCL14,-0.016176160312145946,-0.00408107502388605,0.005172762234059564
LIF,-0.033505925834615057,0.036755680378397965,-0.04945509974778832
IL17B,,,0.0013844717090988087
MMP1,,,-0.016027208798654876
MATN1,0.017389028473112918,0.02690698612965205,-0.01966369081482288
ADAM28,0.019570947860557363,0.08792942604024927,-0.025128554908808446
TCN2,0.013702238848688425,0.03535900414477978,-0.01164868221167583
THPO,0.032249115808727545,,0.0737907572648167
CUBN,0.051737648787327395,-0.008271510327039258,0.06858155742893093
TIMP3,-0.03560660287375125,-0.044843303563621234,-0.02820930421649022
PIGF,0.04315018507753994,0.0107383239659208,0.04735402362272637
CRH,0.00229782759392041,0.024511164950485505,0.0037249039880379764
BDNF,-0.04795927136206901,-0.02339564991254659,0.05901426612209344
CCL5,-0.008087090131170708,-0.025212996413625923,-0.018289598606161733
GAD1,0.06931620589377366,0.08545206985960727,-0.026660483249891027
COL14A1,-0.021664425465827853,0.096036265843901,0.03365104326109899
HLA-A,0.04626757159187234,-0.02051888680043838,-0.05039708826341047
FGF18,-0.010686911925450824,,0.087795735961124
ADM,-0.03838632919958854,0.017707771715726173,0.06623757185564223
GNAI2,0.035366224846023475,0.03022944636144798,-0.018852949284184854
HDC,,,-0.019663681909323414
COL11A1,-0.006243822692379364,0.017453125357925977,0.03768159544874004
NUCB2,0.00029503953446677317,0.004484929252505742,0.026654626710004188
FGF16,,,0.08429201569626847
CXCL1,-0.02256722814854494,0.0651512028563771,0.027687251983397835
VCAN,0.018747600875026013,-0.024572642032711124,0.017370745450141112
MMP7,-0.00984971476035671,,-0.03015398952458928
PTPN6,-0.008564105766703179,0.008592388481721214,-0.004981700206139313
PTGS2,-0.05198817640179069,-0.006681887465556932,-0.006137983059984762
XCL1,0.0010543059957467036,,-0.020256795672141382
CD58,-0.07168572078233892,0.08892236099904263,0.04910864432119612
TNFSF14,-0.0260874146858797,-0.018084888253131252,0.04376442861131861
CNTN4,-0.027286246478472595,0.0518557698230674,-0.031764055769105834
INSL3,-0.011357757069136089,,
MFNG,0.01353038395064906,-0.011754889349564665,-0.022957209935369274
ICAM1,0.007171115856540833,-0.05493518016045856,0.006083004330616506
PROS1,-0.062114434542064875,-0.025292083533474508,0.033288909731136164
CLCF1,-0.018632325516445756,-0.010330521138297232,-0.044570718307070684
PSAP,0.012113292894039474,-0.06669769395974431,-0.037625232586447246
EFEMP1,0.022741482670844165,-0.045723663626468555,-0.010279522244870113
C1QTNF1,-0.014833904407806443,-0.06350700779073125,0.028434287046442346
ALB,0.031486930350284395,-0.0002684047460953324,0.10202594055708888
EFNA3,0.017123722290673642,-0.030615924426623864,0.06259167503232221
DRAXIN,-0.047559754001114805,0.051124335750938416,-0.017976003258335038
NPTX2,0.028462243253566232,-0.01800821688714846,0.025145033959509924
FGF11,-0.031579446931574905,-0.02817213681938217,0.02133197903401715
CD59,-0.0027840697439473865,0.052759745790328744,-0.07585141602180498
COL9A2,0.0439972306604737,0.03367637195810516,-0.005533362234354482
DLL3,0.039433364410845884,-0.04276984536814745,-0.03296777116618116
FGF5,,,0.013920344541601619
LIN7C,-0.018550557274397934,-0.039921717994952644,0.0679664410938745
GDF7,0.07705338966858792,-0.03498235704388421,0.004271639817782703
PSPN,-0.03424462830996709,-0.024275832328848678,-0.02100854962977162
ANGPT1,0.03596579162228118,-0.020715040124666163,0.11369511087833549
PNOC,-0.003461295100124779,,0.0018601773512016162
L1CAM,-0.009452771969364402,-0.03417762902028251,-0.014900360349425535
APOA1,0.09615267277105242,-0.02953339367618323,0.004120198798465757
PSEN1,-0.02047592734400586,0.019918767917941917,-0.06544455316852998
CALM2,0.07125647714453424,0.006828349535256105,0.015201555648532379
CLEC2B,-0.010002584758327765,0.06433612852586434,-0.07290949865633377
NTNG1,0.0110866719043746,0.013278614864079599,0.0021620460767962494
LRIG1,-0.04460659551980432,0.0014798904885220806,0.06596441414691628
CPAMD8,-0.012598374934915288,-0.03142932170461635,0.07282409797086854
GHRL,-0.02208942061171705,-0.04306086626691182,-0.018788311166494764
NPY,-0.004312526461308044,-0.028709290294639894,0.05094935525293877
MMP2,0.024708112233372177,0.005698081641778147,0.00385725919760287
PPY,-0.009207362464159713,,0.042553084755939455
ALKAL2,0.02681506096555104,-0.037767554313531314,-0.0049232690750739706
CSF1,-0.061773329080691906,-0.007655830993209328,0.008546012074842523
SEMA4C,-0.0038369630577732164,0.004368979485760969,0.037138632582551075
ICAM2,-0.019198498278924437,0.015025671616138598,0.020360250274840785
SYTL3,0.009688717110523224,0.0033143253029947147,-0.012065738360635781
IL1A,-0.03795609743389248,0.011412832051813858,0.058522231857245394
PGF,-0.015541923613627395,-0.002086373941575947,0.005777675653943789
LGALS8,-0.004617968147158763,-0.09688385351836333,0.056536682715615835
DKK3,0.04564119244101071,-0.02613005200717758,-0.022598864794100778
COL16A1,-0.007588019354568285,0.060965149894908484,0.03712883270484888
TPH1,-0.0212946973157394,0.014213365263288265,-0.044375620272662016
TNC,-0.08050346739034588,-0.04828545688491417,0.024877156430211544
TNFSF9,-0.028943676277134914,0.019117871259425285,0.017926588529380134
C4A,-0.010914866371876136,-0.0291652654368712,
CNTN2,0.014083543161397545,-0.008511868995862612,-0.0349204446071809
F7,,,0.012266742324701466
LUM,-0.02172554747883448,0.021047596649423676,-0.0524473550540632
BTC,,-0.025024898434743002,0.07909531420638066
APOC1,0.022795732014734504,0.013718627386968076,0.029970371307461306
PKM,-0.04418818874841613,0.025365262925628174,-0.03184911768516322
TNF,-0.013997281340630474,,0.004570010554467326
GNAS,-0.010934997716198923,0.0038588038047999294,-0.01956069599170399
BMP8B,-0.02834881492570171,-0.02034359821893163,0.044248266776334214
LIPH,-0.008800366054529446,,0.04957014218440588
CCL28,-0.013551115973379263,-0.02016015285858088,0.16835981923539753
PTPN11,0.06190438254063698,0.01567485882405712,-0.022688137870762737
ADAM12,-0.006892027300020397,-0.025916299105643695,-0.018337414042424508
EPO,-0.009207362866062902,,
EDN3,0.005048803783210034,-0.005734020308794443,-0.017420847837386323
CCL22,-0.01853922452869407,-0.025024899542248083,
CCL2,-0.004062776524554222,0.012366377088115168,-0.02267380818953247
DSCAM,0.012051502324495537,0.07368254976587094,-0.04941497161004769
ANG,0.04179900097252896,-0.004294537904354404,0.056102372761904884
FBLN2,-0.03221832642921667,-0.016876155789308515,-0.0493391245877911
VTN,-0.015126663182939759,,0.07395015960966698
VEGFA,-0.03394292658456987,0.0347736766191702,0.0050665154782705045
F10,-0.010095674379671547,-0.02165125091622698,-0.02699470751406493
SERPINA1,0.00281175243654802,0.030813960740910758,-0.06683219328255346
VWF,-0.0064240315569104285,0.001393505187054546,-0.006413590399549023
VASP,-0.002917044459482525,0.05226891202420253,-0.04235687359403077
ADAM15,-0.044344770104424246,-0.018949438509712542,0.029102653473822963
WNT2,,,0.014025520945390757
CALCB,,,-0.03158786203098051
OLFM2,0.005014961431208043,-0.018432842521874906,-0.03907575157930295
MFAP2,-0.012903003982677052,-0.0032645102715082434,0.011018610344120121
HLA-C,0.04646398404190096,0.016970209623599936,-0.03387723805009077
THBS1,-5.1530176609057703e-05,0.0030348449010454076,-0.017066337704555692
HSPA4,-0.04935419892881205,0.015291720279966612,-0.03682852269724607
LMAN1,-0.00414096013921495,-0.0762426363119228,-0.014878013632946588
LYPD3,-0.012891048605377832,,0.07351344799465258
APOE,0.026891653442104615,-0.036492550824594044,-0.07100214158894246
SOSTDC1,-0.02226955892841627,,-0.02708193780608996
ANXA1,0.02596702334977019,0.025047058504935084,0.11304767626947028
WNT2B,0.018877979283787646,-0.03997474852714566,0.017595402424403245
AMH,-0.013271947462184087,-0.02016015028773286,0.05883172710781024
GDF10,-0.012399691411980095,-0.02544437375256364,0.030765249612120092
EFNB3,-0.025526990503272725,0.028706737468123484,-0.02917743080438482
LTB,-0.01602009998845322,-0.005143110372946389,-0.04531249426716934
ANGPT2,-0.006785576099813362,0.010092303701384935,0.029063932226769267
NRTN,,-0.02544438288061288,
ADAM17,0.018294750261618694,-0.0216144255427265,0.050262190582400966
LRPAP1,-0.03637966510221442,-0.07484599319005632,-0.015393668150513387
NID1,-0.01850289780947151,-0.014826209929295061,0.04898779907738739
MST1,-0.004070312980110426,0.02000362310946615,0.14194769396740758
DCN,-0.04629469869185324,0.03341410192070968,0.01639130382903273
IGFL2,-0.010914867526801778,,
COL7A1,-0.008395122414311666,0.021408064328419445,-0.03058147450089718
CALR,-0.05871963192898662,-0.019088523090966578,-0.02211865598090607
PIGA,-0.025055830350876735,-0.04295395465215674,0.029889167187303202
CD200,0.04729323047424511,-0.028761182807427843,0.07321555318552242
GRP,0.015945802599481772,-0.02784442450275874,-0.03063958752638354
CDH1,0.029514242988913798,-0.026074231932592992,-0.032610886328479104
LPL,-0.04627587984177791,0.010362046697145768,0.036241413468631044
SEMA5A,0.0029882595497320195,-0.017392507104688284,0.02093068060781491
SEMA7A,-0.04368175352013629,0.03199539369615692,-0.045991209604276814
SEMA4G,0.014352078765975862,-0.01223692990713396,0.0075046665724611645
SEMA3B,-0.031831977052685034,-0.0008256740218111117,0.04210265368174833
RPH3A,0.05218050802673847,0.055704573076307586,0.002013455700105549
JAG2,-0.0040422644990546035,0.0906402513119642,0.09239600821133072
CGN,0.02148409267006451,-0.05299462549422183,-0.02702472760656819
GDF15,-0.02406660524045876,-0.015463630831820379,0.0352050761372607
SEMA4F,-0.01954943765784585,0.012701757938318209,-0.007456223808753853
NXPH1,0.019988275799298818,-0.028677002161715728,-0.034996293325421216
ARF1,-0.024558023353142826,0.00041100094939538177,0.03040982671894776
EBI3,-0.045277286841306566,-0.057497589471794903,-0.04830586163429451
TIMP1,-0.036473007726594425,-0.0520932212026963,-0.0826073562981122
SEMA3C,-0.021966131569056493,-0.04195967889256618,0.10553267386605278
GAS6,0.02613967231318201,-0.018526147315159548,-0.03714180484244945
MEPE,-0.004544638648846713,,-0.05768957435318516
SERPINE1,-0.030903090893668685,0.005014027784188707,0.0002591839030717182
RSPO2,-0.02178653365338899,-0.03332734967949292,-0.013801336566898371
SHBG,-0.003553870226005081,-0.03368749635014584,0.059315305177663195
LGALS3BP,-0.036830621899594164,-0.005416949958544222,-0.044674763024814095
LAMB1,-0.027515333903334264,0.04752309587931673,-0.05244487700783376
SPTBN2,0.00710032230470656,-0.029712291227059862,-0.01760618740277867
COL1A2,-0.06533058697677809,0.009785101183402695,-0.008333590790663212
DEFB1,-0.009724504149107027,,0.054789756102534
SCT,-0.008938017680640687,,
WNT11,,,0.020462335564857714
LGALS1,0.04045954936280291,-0.03781087608995253,-0.010459518430308313
BCAN,0.04857288940511977,-0.012539458988529515,-0.016564891428990466
ANOS1,-0.017435630528670882,0.007641819281806137,0.01858174993799779
EDA,-0.014004993766708919,-0.03701007834966491,0.06687370024989737
FGF22,,0.011082798643380664,0.03151971566331277
SHANK1,-0.013082782035591664,,0.07247923457327307
RAET1G,,,0.07265270944842468
TGFB1,0.03007935375342813,0.028732304875678343,0.011209540877471004
MSTN,-0.023614094539555833,0.01607441555889845,-0.02846000860495717
WNT4,-0.013734321662821668,-0.019640033117281398,-0.006129261677545698
TNFSF4,0.013652647753353972,-0.03025832133702899,0.031169158717508413
NTN1,-0.02871067796371547,-0.010029003345645092,0.06325915730901954
CXCL12,-0.030299308200767185,0.005927489989685784,0.01756622367534085
GNRH1,-0.02073005134396609,0.1359130251198668,0.040611728581656105
RIMS1,-0.006167081919684714,-0.038466390853028026,0.01449921278879709
FGF14,0.0030734452536987757,-0.006010263750454932,-0.06229870550695462
IGF1,-0.011046966292710585,0.15001654157929234,-0.008022550315891606
TNFSF10,-0.0013887867513997995,0.03683055006920359,5.178814755352505e-05
GDF5,,0.07476643718394345,0.057657242752547584
CHAD,,-0.022127800829764843,
RGMA,-0.0053228946327542204,0.012681005611393598,0.009865333828303012
WNT16,-0.01537494746783163,-0.018279919864149063,0.03221436089896861
CX3CL1,0.028483788046842526,0.029711428150502928,0.0231602979804653
FGF1,0.04010757060252781,0.04947481015775179,0.01712397884967884
ALOX5AP,0.031805063727939266,0.061887184262797865,-0.012795740536706008
IL1RN,-0.02418029336890672,,-0.0195060504918841
NPW,0.009460523803690125,-0.020415599894456644,0.03194161286170038
CXCL9,0.03303581875556577,0.10432024465002121,0.0042549679381758505
ANGPTL4,0.028049976601269243,-0.02217068510962134,-0.016468512352194185
UCN2,-0.014004994630435185,,
COL4A3,-0.018116946035245305,0.10870396489624043,0.017005204071986465
NRG3,0.02361249348628726,0.05070587537770046,-0.008171482035658258
IL23A,,,-0.02825472774467237
COLQ,-0.007015471069684906,-0.04613124042711562,-0.0034001417973189875
TNFSF12,0.009075105123185207,0.009186632368986146,0.018817674971379532
DKK2,-0.014358611574292364,,0.08143307452759393
FYN,-0.03631235101319685,-0.03418262858245783,0.014895908317995529
ACE,-0.011560540923373093,-0.02032309122759665,0.01516221798164238
IL18,0.03448434614277595,0.01753351044201187,0.034425147274717086
PPBP,,-0.02350473226211191,0.018838387305513057
CCL27,0.03548933042904742,-0.02523541683183801,-0.04365180855609898
SERPING1,0.049511770130320584,-0.016173084421280324,-0.04760998014437629
AZGP1,0.014920405374755533,0.012855649046769967,0.016413370066709197
INHA,-0.02549959723534977,-0.020415599773448544,0.04386084716351997
SEMA3G,-0.022209643387857317,-0.018834957987493774,0.031577044161570686
COL6A1,-0.08358459962018014,-0.023243971687645464,-0.05733016830646912
FGF17,0.06488588640412209,,0.1112212194664967
TNFSF8,-0.011465950867954211,-0.01827992697083002,-0.02656312474666694
FGF20,-0.02608741699647971,0.05462158491252521,0.031461488203917545
ICAM3,0.03137400962367827,-0.00021299779043357643,0.04336529515379716
LAMA4,-0.013872605293560486,0.011258288451520307,-0.004686581003806479
DLL4,-0.04280736322474351,0.014317709877673996,-0.00878319897560704
SEMA3A,-0.02766913877106814,0.0016389532524315616,0.023787571202920965
RLN2,-0.011679502719406397,0.034562172687328065,0.067231372720617
C5,-0.030196430099393528,-0.019010558165080026,0.08457107876130145
COMP,,-0.021890702715559766,
EDN2,-0.014182808442295197,,
C1QA,0.0772282141719859,-0.06931441939227838,-0.039048940389465284
UTS2B,-0.010095674134388269,,
COL9A3,-0.037100670694868915,-0.00840746837082121,0.005459907582085833
DLK1,0.00519134476770262,,0.01909278156233393
HGF,-0.012061023604193852,-0.041059642450307736,-0.025824533943366233
P4HB,-0.052285304141338196,-0.046621871394552046,-0.011225328820315447
ADCYAP1,0.14022729976351822,0.06498682196206283,-0.011339171020799439
GREM1,0.010383773340235287,0.05761844829159193,-0.007440450313563794
EGF,-0.015296286259633234,-0.03997475451125813,0.06729873025441711
VEGFB,0.00027555639166750137,-0.03998361183676794,0.050741988809205746
FARP2,-0.01188897236834449,-0.03494186004738634,-0.02432215998918458
LAMA2,-0.03058430102391942,-0.04828594052103661,0.019149566442540445
SERPINC1,-0.010801459312801782,,
NRG1,-0.016303213061898296,,-0.032668553308441005
SPINK1,,,-0.03416830512800952
EFEMP2,-0.07125219978101201,-0.040587394141132986,-0.0437029251366927
SELPLG,0.05793259467338207,-0.03567327242831236,-0.03048448093802774
HLA-E,0.06018023407039813,0.03200166151461322,-0.04768337988729588
PTN,-0.044899952592782504,-0.04962550893900752,0.03260950394084733
CD274,-0.0021974940726070167,-0.03854201394285213,0.046445030993770064
CD14,-0.021351683181553584,-0.029387262102926682,-0.04861213332405379
SFTPD,0.041663115700264,0.04391967951067787,0.06705373015178762
SLIT1,-0.024488442789674186,-0.03242587043742739,-0.04666777937850077
CNTF,-0.009207361985703603,-0.018834965419887436,
BST1,0.02037669268222274,0.04256503719749506,-0.012833308181288536
AGTRAP,0.04100049308282785,-0.047160094985692486,0.02225525589790205
LAMC1,-0.07615410676447236,0.023809427315020254,0.029182967602882835
COL6A3,-0.019089769146000045,0.02865741421448991,0.0015008770298898008
FN1,-0.020542465890124966,0.04076651384484076,0.04803319854608043
MIF,-0.013675339597814308,-0.029751417138863763,0.03788574355029019
JAG1,-0.009672825029276686,0.02319704160893495,0.010363138380062272
NID2,0.08168898773935919,-0.026428228166148416,-0.009031643924213854
EFNB1,-0.03951552419385453,-0.026116326812863307,0.0680556298411538
COL4A2,-0.041469326662883915,-0.0005467402736186927,0.035839790740742866
SPP1,0.009972186553960646,-0.04532767168282299,-0.0110471689820003
PODXL2,0.007201554704059293,0.02772416966723259,0.03269518064352571
FGF9,0.022319381630898392,,0.037943155188369895
ITIH2,,0.00631143446661695,-0.0013708003693272538
ADAM10,-0.003760177038473814,-0.017275323427929135,-0.006974659353424898
CFH,0.011432985643555322,0.013643411185679178,-0.004099841500505208
COL4A5,-0.021820524794348168,-0.0341074322752048,0.03854830983680282
LTBP3,-0.018111392304936157,-0.05302555850506023,-0.0058619418553896505
GNB3,-0.027858939676714004,-0.032181379324057666,-0.03588242248663914
COL6A2,-0.04154833751433504,-0.01966137614657432,-0.01581919853714287
GDF9,-0.0343330172897495,-0.027651333834246786,0.017717167135766508
NCAM1,-0.005781361478158778,0.031746964941466255,0.002655173488049389
APOC2,0.010976382204522466,-0.04229609061316922,0.07207349291403717
BST2,0.021805377346737306,0.05034865846956771,0.054667389024273406
COL5A1,-0.02307307694862182,0.05180139149819384,-0.0016448027748572672
CALM3,0.053607173439514114,-0.0026511757540088818,-0.048891573420841924
THBS2,-0.006214583590605765,-0.02881789314036278,0.04012001889943281
SERPINE2,0.027597282784864077,-0.05602204306342439,0.02759500611004418
EFNB2,-0.028166072352282905,-0.029258169493692303,0.0010108029510354068
PROK1,0.022126816558338536,0.06078485487621822,-0.026344991754741254
MMP9,-0.015374944909336493,-0.010926962208274705,-0.013033396310708992
DMP1,,,-0.022351110254778046
NPPA,0.006275504592364294,-0.0052880524247973385,-0.012571200663758516
APOB,-0.01867815990690017,-0.02066816340085266,-0.026344991341097544
C4B,-0.012095960109300655,-0.02091788459910997,
NTNG2,-0.03478224810886583,-0.04831506226341821,-0.012672651278952677
LAMA1,0.004565549555309356,0.07735303565882437,0.02235018127831273
UCN,-0.016921707180312166,0.029396690200653455,-0.04081089321269032
ARTN,-0.015374946401791835,-0.026062424042700465,-0.037993129772849424
PDGFD,-0.02222180439262757,-0.01726423536561836,0.03055608719359864
EDN1,-0.017417065202276517,-0.03780080097836389,0.050084176036584195
ARPC5,-0.019324529130153003,-0.08249643926794455,-0.013376583412682089
GSTO1,0.04606138375851235,0.031078160455288165,-0.053796439135772506
SYK,0.013954921348603261,-1.5696702665187066e-05,-0.000347588780099164
ST6GAL1,0.03716469448766239,0.05894423252703614,0.003914442652406841
WNT3,-0.017168873238651454,-0.0495733285445467,0.0683559092887553
HSP90B1,-0.002273899938196237,-0.0035055763727433686,-0.03133918205162731
ZP3,-0.015478951954907953,-0.013528149122598686,0.06645010144390046
ANGPT4,,0.053632637940348823,
NRG2,0.015218843015731726,0.004104126869065927,0.0011577374671679645
MELTF,-0.01592587097429003,-0.0036549631678148677,0.018076131450904823
NLGN1,-0.017141936168338926,-0.01840533715395339,-0.05979330403425286
SLIT3,0.006738116728557936,-0.006412904741631602,0.04087095540856835
CCL8,0.039267219351116545,,0.0474939059528805
S100A4,0.03593145761954334,-0.008363385984494546,-0.034967288006286706
TNFSF13B,0.05333540747399268,-0.02461769657439328,0.005681985419664838
HSPG2,-0.010995707811042338,-0.008897205558559104,0.00986381231083253
FAM3C,0.03281636629551272,-0.010490670790323401,0.021939801989394294
FLT3LG,0.004394572824795652,0.010084926118868047,0.11257766573914202
A2M,-0.06477564446962046,0.009397545107478329,0.013821875855335716
VCL,-0.03878651163937934,0.01909515515948964,0.011034446165802294
FGF2,-0.038416308353616,0.010446792063759945,0.03352831044713149
AGRP,-0.010914867526801778,,0.08193522941867108
CNTN3,-0.007148032672876343,-0.029533385210758517,0.09004349214887528
RNASE2,0.03803063772784309,-0.05327829338664666,0.07389190897642645
ADM2,,,0.026451214850625092
GAL,-0.011914575075430384,,-0.010372579341450531
