,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
TNFSF4,-0.03438917827772824,0.020554789721425618,0.14705378790143528,-0.016459748825171018,-0.02069941499272997,-0.03260092405168175,-0.025827857617131217,0.005645726223150465,-0.027254562378030422,0.0003054824246186043,0.02701643919184174,0.05904361149084484,-0.0012457308221973636,-0.03596112297038719,,0.1078459895946085
RBP4,,-0.046244293344518565,0.019636494718783093,-0.008980028409613771,-0.055293935066421745,-0.005113031098859987,-0.01840441555663463,-0.14294054350755825,-0.017190774576781656,-0.03818510538790555,0.0003655067227215577,-0.04264056557837484,-0.05014239975163641,-0.01101497952094552,-0.06370248569931922,-0.0803790718543416
DKK3,-0.003658670062812148,-0.043413093073840434,0.07044401327143972,-0.0644105292865238,-0.07209485914764562,-0.03595796435910297,0.0014553766549068956,-0.24906752785492164,-0.037894272754025016,0.053860466045467195,0.014610507619977491,0.04798852203818881,-0.10438247688423664,0.046191818124110946,-0.06906247480431063,-0.005103810097481766
COL11A1,0.01303735169420752,0.028667891935069665,0.03187426711522785,0.045573298147141464,0.06987119212186294,0.06374970487636453,0.014231220564940918,-0.00928860640548643,0.016021289853315378,0.12200672141893203,0.12523343627751204,0.135262432497021,0.008149705110839293,-0.005824790532088748,,-0.10208250734374288
COL5A1,0.009990714801189323,-0.03305418683436793,0.02292766283226111,-0.0018746157409840773,-0.04689069525127843,-0.021002177218995156,0.036588471258293495,0.014815648746641827,0.006638682270088174,0.022219690735084046,-0.03843823319367867,0.008189511117725957,-0.09158781851622325,0.05394082536819582,-0.029868989527490928,-0.1012320483641103
KISS1,,-0.04399155480127362,,,,,,,0.06374102579479883,,-0.04381966060783921,,,-0.00015935380222582707,,
MEGF10,0.06530919197555868,0.044927367595748696,0.02891610989244203,0.040008472989726394,0.012926159095862385,0.009240597930700135,0.009666204173480868,0.12035940672993126,0.02795881226272682,-0.012325857086709965,0.052286988674579794,0.04947863281775773,-0.047663244436589855,0.029459667293183223,0.06706109336689907,0.06187909422826423
CEACAM1,-0.039173639247845435,-0.013663167516450612,-0.015405854139889628,,-0.027116695625341726,-0.022552081255738165,,,,,0.08975510567873635,-0.03408701580681739,-0.08577590375342263,-0.015698626858277845,,
EFEMP2,-0.009365517272995968,-0.016917245726220605,-0.026754089986268843,0.009315886845421017,0.039035025651834095,0.014183650149424508,0.0015106159946212498,0.0915076086504876,0.04597816020067064,-0.04483569054139649,0.04596747557213912,0.01755943507916923,-0.10507020282146734,0.028347714563996193,0.07944625845324364,0.0349441565064835
IGF1,0.07269938524797018,0.030912152348666146,-0.03250278944469695,-0.020972715039781233,-0.04209608724787596,0.03891683432024835,-0.017434675006602732,0.02845431557238737,0.05120307312747316,0.10055076179598837,-0.0358271843636688,-0.0014848515478253776,0.01637518030088093,0.030967524942968987,0.02643171548804076,0.011762534165399782
COL6A3,-0.0384647567971862,0.0016759327898139356,0.1181428001321385,-0.038697919221583346,-0.04494145760114243,-0.004691763028866693,-0.032112167518141436,0.0356326037163308,-0.006487775171156673,-0.0066266377159429,0.030365648419465388,0.0656230574559051,0.0019363941861930353,0.07973193788461004,0.0830792967499171,0.04589013304217376
RLN2,,-0.011847405233597787,-0.0023954952931726317,-0.019336347430104567,-0.023822037619501312,-0.01620294757373414,0.027886855857805384,0.02591518648465042,0.07825061605282922,,0.036024828422382374,,-0.019812194443345196,-0.01630010236613262,,
WIF1,,,0.017401675489836368,-0.03475070871018248,-0.06293978558032275,0.04531989674962304,0.011377983541112725,-0.07536206552063031,-0.05728537456249582,,,,,-0.01817003055854093,-0.001323459966166288,-0.04062279390139701
IL13,,,,,-0.001192346816593176,,,,0.03357618249479677,,-0.040805744954172475,,,,,
PLAU,-0.06158996305695996,0.07543037749839854,0.04060035858795105,0.040132262276578165,-0.014428652707114156,-0.0003553749127010133,-0.031478759896718285,0.11273904011339263,0.05329646605506948,-0.03132388922695081,0.08333290316945828,0.047282492750865455,-0.06974311355523173,-0.031031840705506845,0.043927388516340676,0.054277526551221054
CXCL12,0.15655962899624942,0.030192499524465895,0.07152785928235919,-0.008576813419018859,-0.009572478948647685,0.021832186614038095,0.006180487687462263,0.028670078200843246,0.05176031851141895,-0.0598063192786118,0.016897178006369855,-0.016444800803913567,-0.011692763828280777,0.04624690867055189,-0.07072476888597766,0.17215536860668038
MMP9,-0.022778325792572177,0.0052820043407776525,0.006783057715045191,-0.048908121328456323,-0.02374978176693102,-0.021329626123644682,,-0.012652858049608222,0.013767090279015558,-0.055823187044079195,-0.057032152867771045,0.06834787540872915,-0.11546938743029994,-0.03923592923677167,,
TNFSF14,0.0414123422139074,0.022602330484937216,-0.03694183416057546,,-0.01930354295293852,-0.036191011093925585,0.006465251289117687,0.1936769696370291,,0.055843384335360215,0.11273842883068527,-0.05663621162424125,0.08372464795915358,-0.0214585237043543,-0.001876002609608888,-0.10221208805829089
HBEGF,-0.053238857395870434,-0.03761321999588471,-0.045666665684244594,0.07669926139319483,-0.05382966811400994,-0.057102040777268506,0.028931031277609934,0.17229572736648954,0.03011802171126801,-0.03311278867345261,0.05662810518378825,0.08906854561780744,0.0012458500714043787,0.019137827526425184,-0.07136501667379039,0.028155030023135956
NUCB2,0.04018346012749016,0.05444266197608126,0.016619205794806288,0.029957392409078326,0.009172811597266938,-0.004188271305909442,0.016358422211874547,-0.07297268432939845,0.054331723821784764,-0.025182060968166352,-0.013138343945020375,0.040993699338435025,0.10341348413925032,-0.011183847620427609,0.020797705282217405,-0.12270786668337685
VCAN,-0.01945037547764671,-0.02769914757111816,0.015632020627390542,0.06275420941224562,-0.022356485720099434,-0.017679393713557364,-0.029428006595440804,0.042196657231160985,0.06305908073577532,-0.0593318748380225,-0.05505652815224107,-0.13822480265239265,0.026332977919776446,-0.04977735407552265,0.07124403030802919,-0.0196276935623897
VEGFC,0.08034837383949762,0.009474371221273098,-0.02161757256150761,-0.03211170688126932,0.016349281190416974,-0.0071642150074014725,0.05580879781932159,0.0659669252814808,0.0005093568997982283,-0.05066032937580898,-0.045546599351075405,0.09401571589797779,0.006088575757259031,0.04589140102913353,,
LMAN1,-0.05993440490611288,0.025915229965572318,-0.04875200934924927,0.04570010699514878,-0.016866802078818164,-0.0014982603635108115,-0.009681953168172138,0.05344924107369559,0.03203268487947795,-0.019555864421529862,-0.051858870473049816,0.013036676329116708,-0.024852987403028003,0.003645725166505064,0.07089485423507182,-0.018691927176069597
IRAK4,-0.03300447656102239,0.02236286143092243,0.06883037808566418,0.0487103368612325,-0.005338848791228011,0.07723966952776652,-0.0025139938304309366,0.11560126063111736,0.033110108784274964,0.10432328704326334,-0.0370560324575234,0.08142107987157761,0.011306258399857591,0.02452506282789801,-0.008840589686557045,-0.0530374623195966
MICB,-0.025807414960439007,-0.024696384562385754,-0.014542377278495935,-0.025493290821933568,0.044020710373248575,0.006458404911803513,-0.005473585175305097,0.06666610399481623,0.03801923507887312,0.055700710205484366,-0.05187989400371417,0.08341377849094594,0.007711445022485685,0.04154168638713113,,0.1891293793695125
COL1A2,0.04326305722315854,0.0054365283311983955,0.08301845743291714,-0.027430270205175335,-0.05802487923510799,0.015128955904535682,0.07595805082329135,0.028651134868547267,0.054580245772115545,0.02285749385446972,-0.06531333276672792,0.039378939773791845,-0.06155336072218696,0.10612176773130794,0.01684407851120958,0.021931267516197686
ICOSLG,0.049391539846743215,0.023437943891722237,-0.009401673209947083,-0.036565100995835806,-0.023067159456583372,0.06607584028286059,-0.037306891489374425,0.15511429739782526,0.01944513357507177,0.039808785439317276,-0.018322821325571437,0.014369565929798407,0.01994230981621268,-0.006351325701918247,0.10432928983509875,0.17380466714840123
GNAS,-0.14788987249650778,-0.03646827737966305,0.05677566240418552,-0.05595780945094176,-0.1143679484940127,0.045374388677857445,-0.009712623349295423,-0.28880742809655646,-0.03601436711144145,-0.043814478590221625,-0.04546716852627473,-0.14807140673774627,-0.16195607766833778,-0.0355998991920638,0.05178819614194485,0.04514827321328402
C4B,,0.03245050914860475,,,,-0.01678069796407728,,,0.0366955898908342,-0.019554403004847183,0.06313138359404903,,-0.05909570894047015,0.0015303620568107039,-0.0022255980346361937,
COL2A1,0.045972225937252434,,-0.01254295996543843,-0.017406157941024326,-0.0075093769728536265,,,,0.06605694346786722,,,,,0.015184712031330688,,
GSTM2,-0.06011901707976359,0.07559809770366793,-0.03057263234739321,0.01444443583966606,0.004064020808016349,0.021420436555802884,-0.04186626336674814,0.011142175772294734,0.06511010959981703,-0.02140438424596155,-0.015168384935329075,-0.038557693680884846,0.02679915329710935,-0.041497231540741294,0.050968249979623,
NLGN1,-0.03896254706472294,-0.0026780284082025953,-0.028940675224349812,0.033700661943636634,-0.04425486323649282,0.03102834909029721,-0.02093392936191116,-0.03285739494508447,-0.004008953141053708,-0.01848099732952721,-0.02563807849915709,0.043412242060473755,-0.14607868303282606,-0.037200676825343816,0.07524385201037581,-0.013157791733745474
SCGB3A2,,,,,,,,,0.01202833190209321,0.10519291683070535,,,,-0.02632683448415069,,
LEFTY2,-0.0027125267068955363,-0.026441089657337522,-0.006890066008551924,-0.0009043666401033818,-0.016838567017360317,-0.024881955832403085,0.05806378362857737,0.09512197373567303,0.040353458508336805,0.04174103054786958,-0.014099222281958921,-0.05510276449929223,-0.09535792442325883,0.001956496074833674,0.027786665721463003,
ACE,-0.03279674622380009,0.03962879706882098,0.00634095487480286,0.006248698692409818,-0.02437740013746207,-0.008756794365615316,0.023242857066429222,0.04562943076118686,0.008239691741862726,-0.0559065873246345,-0.021166598560015293,0.04627020306034709,-0.10510264296475569,0.07709061887734346,,0.06700990946800153
RPH3A,-0.14059529457506023,0.04566112959340364,0.04833083397185688,-0.026495226257954096,-0.0762785631977017,-0.0018057455436996544,-0.013911235105255458,-0.16675674804629181,0.05389730471376468,-0.01587954719578077,0.064186470277011,0.0658486640177745,0.03764104948633865,-0.012589901413018016,-0.04770781044298035,0.03430975267266398
NCAM1,-0.07626310716148214,0.01928781534323661,0.017817738839850637,0.000701204880828168,0.0576158340629981,0.0015382918671135914,-0.04984004825986521,-0.06680162165827742,0.020696938766260733,-0.01601486474763007,-0.07297220887041375,4.266832034873437e-05,0.11287327654727337,0.048717231086082106,0.004834524757627987,0.0032206757823367745
EFNB2,-0.06735460753400513,0.04589746355654892,0.06790908490585464,-0.004784000902393637,-0.04536968359184187,0.022103783856889388,-0.017020116006609555,-0.013426767622207654,0.013628160301240866,-0.08021725142362034,-0.013870207926967444,-0.0088811207434588,-0.02701538072151249,0.01877481287977394,0.06838125765426399,0.04447206463823751
ICAM5,,-0.03403562152159237,0.09222967960463165,-0.05249949766233381,-0.0374921428741504,0.03572147459972774,-0.012013389986846743,-0.12044600399863716,-0.020198446899733834,,,,,-0.025375714664904847,-0.029925950169723384,0.08500632263158028
CCL5,0.08774687669358652,-0.014617279850464104,-0.0004612250064637512,-0.02317716540513926,-0.02999337905419788,0.013028094242930803,0.032210596110460975,-0.024636395966901283,-0.0269825208425538,0.06839687120587157,0.07305769379917325,0.04546157882734337,0.07097842371915707,0.061065812722981345,-0.007630315628068008,
PSPN,-0.01998167564610455,0.01061720392756075,0.03656535172146152,-0.04481496944163568,-6.035894755778705e-05,0.07315317093158738,-0.005796170426498107,-0.12168085066341147,-0.045681714858256915,-0.025941700870921795,0.03016716154646753,0.014207406607458855,-0.021683236862112473,0.07627185237108217,0.08708678514590332,-0.0022776700222068096
PENK,0.009139809007528386,-0.007267967593071736,0.05639927728960159,-0.04146634918175732,-0.04005972537978746,-0.03818180743823736,-0.0349661484944603,-0.00012320589394020995,0.034896512659770985,0.020254238365819098,,,0.006262114549140949,-0.021150688542091144,-0.10057435720026436,-0.0945316395353869
EGF,-0.05544850059092658,0.04783845792921539,0.0019825986945745037,0.010008423410211749,-0.055503110258650915,-0.02193242154241677,0.015490494837831185,0.06638193971998206,0.05335162876935364,0.006077200222516866,-0.019458047172702372,0.04021425196021161,-0.0002477898308142081,-0.020522547310143052,,0.13112830308549406
SERPINC1,,,,,,0.09691592235001487,,,,,,,,-0.015901497065186104,,
UTS2B,-0.026312298063057887,0.017574829538066005,-0.014395427837633725,-0.01439329440577361,,-0.014005705777969182,0.06260054220020649,,,,,,,,,
F10,,-0.03428680151039533,0.026992717855884994,0.046317016077933156,-0.015932382542021072,0.06650105389023382,0.06960269996984517,-4.6857642554636535e-05,,-0.016599925176389335,,,0.04531614277156326,0.13190931416891627,-0.00047221887432655793,
FN1,-0.09550582473738543,-0.01606666181971538,0.042718307420058645,-0.004889234986038416,-0.013089262267743665,-0.012255214952103442,0.06854904091974862,0.12485807399588295,0.04294902944959384,0.003125248910080626,-0.04792039361534205,0.06669090445832647,-0.054669681241754246,0.08715134612075603,0.04877569568215229,0.05523555614848462
FGF2,-0.021502892825717438,0.020730108619683097,-0.004226056203983573,-0.022502359882408122,-0.006306608866304614,-0.025532990284398416,-0.009992605860227743,-0.08762273210418595,-0.02789822149152186,-0.0005519397500198473,0.10462492226358253,0.012573526179285976,0.01918221052437379,-0.0023833743892266042,-0.032040073695262954,0.09941437113956136
GDF9,-0.03331138799195905,-0.00307031398554574,0.030178705779012535,0.009617500370260233,-0.03000134994884583,-0.0009546924734700215,-0.03421351211680821,,0.007169148495100902,-0.008083590382040064,0.0740678448268656,-0.019626832919000404,-0.08225354076229714,0.007822871840536533,,0.021684358960580578
CSF1,-0.10141497517255404,0.004232415127969136,-0.024569111768368304,0.09875749651002172,0.0054636957077442705,0.05623504532462703,0.022460519492100452,0.05700493452359241,0.02829566654843263,-0.06464425754431175,0.09870586247455068,0.08690334808076966,-0.013464693316505042,-0.023578144313375553,-0.04168885179917208,0.03481352657440051
GZMB,-0.017654653709177976,0.0024716408506481797,-0.03709943533022101,-0.03167673901686328,,-0.031797370788256694,0.02368908100871649,0.004311523425001338,,,,,,0.05512911979391567,,
WNT11,,,,,-0.019923702192777046,,0.0051625868926844,,,,,,,0.07621046420146788,,
GDNF,,,,-0.023739862530723434,,,,,0.07855283868689066,,,0.017434528855749056,,-0.023370699461296395,,0.006764865025394965
FASLG,-0.028212742051675715,,,,,,,,,,,,,,,
SHBG,-0.031695616544723165,0.038145934555338254,-0.02654750809388338,0.026788342057878597,-0.015706966931158254,0.038846713083752864,-0.022958233872163027,0.001613893809219817,-0.02597169162294117,-0.045247596424430506,-0.03890171520897178,0.0805278223296168,-0.02252851599279759,-0.023652679442853524,,
EFNA5,0.004628375104700823,0.02320915058522439,0.03934174333931679,-0.007016134123940824,-0.060150353062166706,-0.028109357297448203,-0.033307473616604,-0.11089030765129666,0.026082082025742574,-0.04457661188945975,0.05717705449561513,0.08513724292815363,0.015219439446852834,0.07537795660393277,-0.030149096050811928,-0.05656740666518354
THBS1,0.04502818344594367,0.059066390056821995,0.0027087683371530454,-0.05702027239962719,-0.0508980166917916,-0.012799660940647056,0.08438336026061166,0.03912995469760371,0.03534436816572147,0.022699074437049,0.07101462137746752,0.06200628821780557,-0.01595085456979453,0.013888712546602611,-0.007503402262671675,0.03596296125934794
PODXL,-0.012882905058425355,0.052911341936948804,0.045950768959027596,0.028522763186857394,0.007359747726416699,-0.02779655728714255,0.019365559209395828,0.012692255451050682,0.06365052434099865,-0.03417594444994852,0.010086514717575,0.016935556477774436,-0.08705623618541382,0.018382713804032613,0.1421848528141779,-0.09207752000518943
C5,0.013575933250806766,0.02826781258545434,0.041250903407440406,-0.0015024471710901814,-0.015763171027294888,-0.0038998655372149333,0.025190002079180075,0.019615046468938385,-0.04746460240786257,0.013870156296247438,-0.005589953663063083,0.028827415070921895,-0.00047818896800475155,-0.023361110740879026,0.04332170035783868,-0.010408245084761191
DLK1,,,-0.011724500805945953,0.04425093915151373,,0.044243399930074236,,,,0.011922947164547398,0.10907971280915472,,,,,
CXCL5,0.06674466789905002,-0.0023716966965753065,-0.007282815358010193,-0.013483051871934576,-0.022195260156456544,-0.017062690950897543,-0.009993255591981024,-0.04031819740609408,,-0.08815120856825685,0.1216852230295446,,-0.02647753845900637,0.04798177656565902,,0.09490610517429024
BCAN,-0.2104194161040699,-0.01726527442653754,0.00021792444362364713,0.06228398748470605,0.0352890160906298,0.032217763131466744,-0.008629688372826478,-0.18696395604835336,0.10590056130803563,-0.0011456369279986439,0.02238585224532678,-0.0037138899912589974,-0.04495095787300751,-0.05723896398067059,-0.018431373010565855,-0.02755258038799655
RELN,-0.027087434545440606,-0.01898974176138739,-0.0008563957804724374,-0.01345086567543554,-0.023001835608639602,0.022130962800801984,0.009599556472816953,-0.00913284946797839,0.005180800793643598,,,,-0.023633759307690544,-0.01688139418596313,0.16033178481616872,0.10510661201607839
COL4A3,,-0.009775432065365287,-0.05402051827829044,,,-0.025133598052723402,0.0033359356636805016,,-0.0357274830185782,,,,-0.06569840532610882,-0.0055937203481697655,,
GNB3,-0.048386292347601646,0.0769601666560895,-0.0029803805453019866,-0.015638122458052777,0.01211401097609633,0.034824240445109796,-0.015335143810375974,-0.05929680082921441,0.017765572846451787,0.052208458349873615,-0.042019895381009115,-0.022449099645198683,0.039185933097039764,0.0418727601121974,,
PYY,,,,,,-0.01720206463055317,,,-0.012925019052719281,,,,,,,
MSTN,-0.08613263126786369,0.06649636016671584,-0.03549082826507152,0.052170595202682614,-0.012134298573835337,-0.01504245870582593,-0.011085985474214317,,0.09688167627342074,0.051022025659196224,-0.06502188269820627,-0.06022173819975128,0.024951039848093836,-0.02528654317648781,,0.04096520497362015
COL18A1,0.04266800934493112,0.058948712482225336,0.10126749569571185,-0.014105448826757558,-0.030698581471489572,0.007553741512071757,-0.009792557952666496,0.140157917739817,0.0708116745720219,0.032681104494905674,-0.04362620464987245,0.028766458819642113,-0.04307036266985247,0.11159827391753153,-0.017231557923607418,0.11978691909613642
FABP5,-0.016578402995884065,-0.039057644895797355,-0.009619504076588141,0.08373706146783182,0.012793105817116138,-0.010478989053773466,0.04312004268768801,0.152296912515511,0.023475532163551173,-0.06553252031046425,0.1117207744861967,0.1478751611583745,-0.08960325375849,-0.03071521652205588,0.06287259033188738,0.04689689707238048
TGFB3,-0.06477185017261931,0.029380128954145393,-0.025816280244259172,-0.025483561647543396,-0.044144615699088646,-0.017452352912467904,-0.007179007479040067,0.02433183465042287,0.08801220543732793,-0.007229238363032483,0.015412597347111937,0.07565123589018558,-0.002809140784961773,0.036806241654340516,-0.08218409088562414,0.03840259281793071
BSG,-0.12554724669759088,0.00711486791270105,0.022438206876384186,0.009425979590255219,-0.04288787977013298,-0.006478156421216846,0.009725761057048032,-0.10457228358762205,0.01493279839191799,-0.02953160502355863,0.12051264114479263,0.014213920198205932,-0.08426452324490179,0.009620258974264842,0.03046594665573525,-0.027528246373686338
TDGF1,,,,0.006516715778547101,,-0.014005705534911386,0.010569857703714457,-0.06553223022142105,,,,,,,,
S100A10,0.19937987297305468,-0.031946243704102206,-0.030488029883923445,0.0591228511267267,-0.013423788042773058,-0.07683141891664147,-0.013694556150043316,0.26218813063804963,0.02210728903921718,-0.002883882103824556,0.008943549762376693,0.021259163686529765,0.10958750343506667,-0.04997425692877541,-0.003997667564732894,0.049882691558432446
PLAT,-0.10731293632580029,0.04613639564989542,0.07411367482217472,0.06206065065067275,-0.020526887372963317,-0.010396676282253972,0.011470255786723511,0.009549830528405629,0.06494521419154167,0.018546838328329072,-0.07307443834924703,0.017223343999314918,-0.012087653555222032,-0.005352472571512085,-0.0424762503399359,0.03374035198269059
SFTPD,,0.01094068616468755,-0.014739446026983967,0.016256531326984732,,0.018599131647827703,0.00995976262470741,,0.003169792509948102,-0.024230087832583482,0.06855341546348633,0.004517496633218345,0.03139552906214996,0.05249922138777478,-0.04916410237960503,0.06347051133714406
EPO,,,-0.017552863568989722,,,0.07442352928262568,,,0.011084252961215783,,,-0.0422733477375071,,0.005191528587567005,,
FGF7,0.0016181377666074808,1.9778062889517635e-05,0.011764895384833378,0.012210260703422241,0.03648843714153915,-0.013852143316669117,-0.038004068193137494,-0.07341966111031777,0.009136179581173584,0.057127288979882444,0.10625851377866417,0.09655488171268456,0.022280053954404105,-0.05121169934192042,0.04261062847457512,-0.018439477889699497
CGN,0.0648726203595375,-0.01665053952752002,0.015313866593328309,-0.025098103136688966,0.05390141300459824,0.0563155534561103,-0.023782276003373733,-0.026988466267118438,0.0749834665567545,0.08858921150756825,0.006373227793773726,-0.03245864817348038,0.030763895495245122,0.00824156296187867,0.10303377459741903,0.016092889401073396
FGF13,-0.03971763695845576,0.012035616901779542,0.0020006973193071585,-0.05775811029488547,-0.06156942235958978,0.042534330672081566,-0.034822409844488096,-0.15512637543469152,-0.08207185686152828,-0.020884306506449277,,,-0.04866387654193447,0.0076964085350305555,0.05001526842819439,0.017029702221848284
CXCL13,,-0.004118961085481638,0.02624068976073539,,,,,,,,,,,0.04804972922921116,,
ACTR2,0.07589965480823499,0.019576092223895437,-0.005432863143792405,-0.00652318888647757,-0.0005955295451009764,0.023078222570698543,-0.03222370394667277,0.026137571216520737,-0.004739905632400038,-0.05124636893957603,-0.019892610481416148,0.06187950261258749,0.001681735848608753,0.033601158650610696,-0.043738564704162035,0.07114973746752835
SLIT2,-0.005197849076980012,-0.004914549550225153,-0.05570909134127099,-0.01684890266195602,-0.04416445822570919,0.01645403468274271,0.006095796519192999,-0.10632107674185298,0.006700241341641639,-0.0004260013224309598,-0.03133050495858515,-0.04471381429087713,-0.010920048203070487,-0.07439717727166512,-0.014553273330206161,-0.037944678647494665
LAMA5,-0.06759647012808573,-0.04113631733283372,-0.053606358241174365,-0.04785139326576489,-0.050135180591969905,0.025539094186225627,0.014066744889760409,0.08625272827079364,0.018815971388426715,-0.07764927424672827,0.103981757762697,0.017948203366829004,-0.08158347141377088,-0.03581143983544148,-0.0545957132444244,-0.07534354125943128
TIMP1,-0.0569123020465764,-0.006305644562268738,-0.015090005716675835,0.0432305868785088,-0.07147087187772774,-0.020670746323266403,-0.00789518085544069,0.22448510071575184,0.033904666584188184,-0.01885291331470719,0.07687763131823888,0.06482331284862031,-0.12854273312425954,0.09639594533959918,-0.022739148905166075,0.05753113679700805
PLTP,-0.10579619530372499,-0.0538929574476224,0.024125612563302076,0.02895598073370486,0.041154728193743446,-0.014255514279017509,0.056253568620061735,0.2170005213065376,0.005236478758562461,-0.08724518111950966,-0.01721152449136071,-0.014495275664492052,-0.12937232873126783,0.049323203208461786,0.014306453937490917,-0.02493530083584577
TNFSF15,,,-0.016357905435296423,-0.022013838905592834,,,,,,-0.0009756231183401363,,-0.015462073911178268,,-0.01397591787145555,,
PRND,-0.02670251544690135,,,,-0.022434345563506982,,,,,,,0.08020770837161033,,,,
NPW,,,0.04039335432312985,-0.01950306195533535,,0.04884057816131663,,,0.010566881957973097,0.11235574857078758,0.0838591173567095,-0.0032870639402681435,-0.03370918130988082,0.027065541229363502,,-0.03406050473094754
SHANK1,-0.033626066159533646,0.07595220106888421,,-0.013483056993186512,-0.017375794025431383,0.04237272191195004,-0.0008464676503248345,-0.03857431102115582,-0.036330030269910156,,,-0.0006510469813357797,,0.023899029704626727,,
PTHLH,-0.016861951250694146,0.034901049434778744,0.03260763823813413,-0.05172761559359016,-0.0787635982139759,-0.0076356463303915425,0.03554053253516903,-0.03496645278116672,-0.026514948562023216,0.001406477507097921,0.03503590778112777,0.013782351297666617,0.0033759470995755837,0.011248519798374856,-0.05292179966401889,-0.018192243858230202
SYK,0.027344172162941993,0.015342418001459818,0.08312204339824701,-0.02118928289832828,-0.010247934707024745,-0.0068799548086817715,0.02044595391071927,0.10412600312869222,0.05163820049977174,0.019026484014760668,-0.06575372823598437,-0.0704007491643248,0.018408874406572056,-0.03738423155680736,0.044530580059568545,0.05495768980602119
CD160,,-0.0023595339251307667,,,,,,,,,,,,,,
FARP2,-0.10723183065423071,-0.02025650566150171,-0.0312113228875105,0.05183001253957269,-0.05705038513369503,-0.017782562541725076,0.003463656156775348,0.06263839724059656,-0.01577859054583705,0.022892470833519328,0.08132522669375364,0.039100587747804685,0.02224787800449209,-0.0383555085742809,0.017344994813152458,-0.005990356069668276
P4HB,0.0024193930070427706,0.06597568992013042,-0.0878523135809241,0.048903565562307745,0.0011325841974690301,-0.007090276988134134,0.020042823103466025,0.09348197844445098,0.042998026446741604,-0.010990649333871876,0.051468358686088796,0.006339812571234143,-0.08341632029730703,-0.011597308857562572,-0.08257375449234981,0.007048591693124198
TAC3,,0.008184627258982356,0.07838214298269351,-0.02334037705320781,-0.06918375666051649,-0.029067897185204715,-0.008899650666523248,-0.07568736409269392,-0.025867363383775748,,,,,-0.028429473015732124,-0.0011420815195140519,0.05150070552425291
