,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TG,-0.03107408286780098,-0.017726315159886315,-0.021912346882010592,,0.03896379531789432,-0.007571385562470984,0.004811102596259434,0.0828784111119033,-0.042483776182689253,0.06286030426570861,,-0.00855041762527672,-0.010441523625882606,0.035262852866279504,,0.013643449995816318,0.04566748650934574,0.015701638074772446
ADA,0.018398679732222527,0.028234697156556493,-0.045267991189376834,-0.03135863429391674,-0.01504991771938505,-0.006274990250947638,-0.000312561027212468,0.20137012122816633,0.027483702048227625,-0.00016965176533502457,0.09717357615878863,0.0146626126559377,-0.008143764407302499,0.052899086624989815,0.02964065757496911,0.025032395051455554,0.03390844415578103,0.04766863934154613
LAMC3,0.004555015277954157,0.14800420114447727,-0.030729987862455024,0.1465198208921409,0.06028668547540223,0.012401636577359624,-0.003447581072215346,0.18528602361817134,-0.009949204789973477,-0.026132703542981972,-0.0033736697736668256,0.0102143122364594,-0.019686014284355246,0.03797563032553328,0.06539681242327036,-0.017981749481702208,-0.09620682086111373,0.029977010581084665
CCL7,,-0.0185433676549087,,,-0.02378984420314697,0.09684788103987065,,,,,,,0.04164032851377,,,,-0.004633267263930631,0.06364184249985103
NGF,0.10247202572041338,-0.032029121344389115,,,0.04761905218377242,-0.02436476820135253,-0.016275481884888716,,,,-0.01671367009683272,-0.013262053546312949,0.10983148789671196,-0.004780789140724127,,0.004082575565518614,-0.02077131557007872,0.04815858388629562
TNFSF15,0.09799736511251675,,,,0.020969661202708576,0.0359231366703081,-0.019762003131912252,,,,,0.06129884802981467,-0.02708524013293928,,,0.01095745977070004,0.005377315494632412,0.13608461402760985
HMGB1,0.0931875991049632,0.06386681949175574,-0.040972986969725386,0.02199050803369525,0.022277013160594418,0.029982382358415122,0.05182345339717497,0.22851108521072566,0.029064934932369536,0.04809421264650158,0.04091987166785713,0.06594674023071262,-0.07663324629528699,-0.034278210880336134,-0.09724436870150024,-0.022370122027096744,-0.009842764776613954,-0.022324870711482446
ITGB3BP,0.030318028649957043,0.09082369512769498,0.039441119213951895,0.023948253081294717,-0.015680048751784748,-0.003451842780754016,0.004438889100501617,0.23443956549629152,0.011387159331428686,0.023083755519924816,0.0013913586997742577,0.05036765970422686,0.03834600918680725,0.058200967247495655,0.06198617331792748,0.005919635689676159,0.1278961329510597,0.07265701461759158
AANAT,-0.005517006530763267,-0.010881252369193819,,,-0.00039654020761665344,0.03205599232854522,,-0.00018650680966920602,0.0028369216668625366,-0.03495206603194725,-0.015713307906914213,,-0.036113561462120115,0.00202349334563289,0.046156820168416164,,0.07780616702900395,0.0023209178501430398
RELN,-0.05567276838290034,-0.013844836106266311,-0.008647503201158386,-0.02486325456042577,0.0015292327964654732,0.051339548620101434,0.05024313523561281,-0.0658967830975694,-0.0032051590295367875,-0.005774481137956203,-0.04529605419885565,,,,-0.046408269588066986,-0.02578056084867929,,-0.021616521030753094
IL15,0.008596846097940236,0.06381504231038651,0.021537363586455822,,-0.04884849745426269,-0.025912220795957775,-0.014061840065866426,0.1244288723826083,0.01435615956741125,0.0039209902215373805,-0.03220007771575892,0.05897443147348538,0.044464576678911655,0.03479113115051203,-0.055443577237370534,-0.008991222375430739,0.055329275805695556,0.08117900126265842
UTS2,,,,,,,,0.12558228182394615,,,,,0.03946707830703223,,,,,
BSG,-0.04633080830964514,0.012046041926046629,0.005128700535624763,0.0185626192031629,-0.027421371057716453,0.0012327603423978256,-0.024460407965277823,0.020872221206082092,0.005350327556128775,0.05059582570134583,-0.047650218073875955,0.033237160366434516,0.18563702731590992,0.12022304407303468,0.07456547300879975,0.0449337380955126,0.19507744968467086,0.19167676743129752
ADAMTS3,0.05890655017335858,0.02350388289340453,0.06247403033477663,,0.07674826975044291,-0.006108701693948521,-0.022649556432839352,0.27498286707823594,-0.04238466926314875,0.005808874964016309,0.017870196097017763,0.07473339019031625,0.07168402078837577,0.0338577229686214,0.03180114847568236,-0.02918541868829533,0.1392051036634908,0.06278282564130946
CD34,0.05476676088675569,0.09048137611305794,0.051240749579880285,0.006473985685037196,-0.015905661183878983,0.06318417436367992,0.04411631915469928,0.1711430409737816,-0.010321081607741719,-0.0073592573745952196,-0.03795490752217236,0.06488447362739631,0.010149702929871834,0.08118668801374498,0.047602769324005305,0.05404299896420385,-0.09433477111618824,0.015168452273901711
CCL23,,,,,,,,0.04019367756882103,,,,,,,,,,
PLAT,0.14836072279218154,0.11747394741127307,-0.013892135613518167,0.07946038447665774,-0.02976780124639153,0.0283786173854524,-0.050796674746779014,0.2717195517187199,0.03852599745688086,0.03122250610623955,0.08112779388020251,-0.02025145733621668,0.06836067149177896,0.05095307312667396,0.026989165028632342,0.01253391108538486,-0.00447810326622765,0.03600943895079377
NTF3,,,,,,,,,,0.04444417275878356,,-0.03528066107775714,0.03406540290482668,0.042115703674886235,,-0.02250540263315877,,
LTA,,,-0.016114408772841916,,-0.030490814841871366,,,,-0.005564583662766478,,,,,,,,0.08794721036056359,
CKLF,0.05061759283879185,0.0520204929300032,-0.04500732145358019,-0.04385417840407669,0.040628348834628375,0.027485787602229472,-0.01574626965095852,0.23922005178841954,0.024119702816069753,-0.02292384972137082,-0.012593233961166957,0.06736815493214275,0.04517502282813224,0.10270877463111097,0.01651123703408133,0.01845989055228512,0.18374380234228435,0.04312983482746744
APELA,,,,,,,,,,,,0.019960180205593443,,,,,,
CD24,-0.04322586300167931,0.01882818855063028,0.012886508205281387,0.056361692809682076,-0.0304027279322553,0.04636433534837799,-0.030612916341662487,0.036776159827862524,0.0008467845645723499,0.10935423311778755,-0.038316054186990266,-0.0009421113696364424,0.019524907784829213,0.01969845786031642,0.04877945149633098,0.01210689579248039,0.13409965266263044,0.0738383995847842
HSP90AA1,-0.11444310736974823,0.013659883180797099,0.010130333218404411,-0.029864694775876423,-0.006597544208109746,0.06476432318302836,-0.0077741783187895725,-0.2487497246975284,-0.012357749405369276,-0.04563772352137158,-0.020306766901315172,0.0027019486001860936,-0.05944071859483061,-0.15766485256253845,-0.07873050406099875,-0.04722492465710526,-0.12478303832691098,-0.15456474133893644
BMP4,-0.05984732581587942,0.004257518756096452,0.002488834414713161,0.05402987467836598,-0.0002318489020918088,-0.042986444330699106,-0.010667568257332439,-0.0009021952480355164,-0.02679050281316629,0.05038972102462692,-0.02506306707264086,-0.03194714196613308,0.050341534404105624,0.04116663910050365,0.11146918806462221,-0.057414326912797436,-0.0011165689627391335,0.023755523290163914
SCGB3A1,,-0.007916715261441618,,-0.023599249198783697,,0.01534141280991658,0.023371728444927804,,,0.004165047582562379,-0.02765981925395434,0.02936169141946101,0.007142907197144225,0.0002506235691528901,,0.049457456470730674,-0.024540872440921943,0.011594191248842903
IGFBP4,0.08502520061825071,0.09402916855869256,-0.013053128263055346,0.01407928586339939,0.029441345417124214,-0.017127000670442462,-0.05443448125962437,0.21299263918248007,-0.014108006041947053,0.02341878084006191,-0.02865506154677936,-0.004707163261513206,-0.03242394797978475,0.0030295698435797254,0.07826372855423656,0.05063741466052272,-0.08879506906664957,0.02040230484060817
RSPO4,-0.009783178792221627,,-0.026050782215456578,,-0.033826562455468674,0.04893273805829488,,,0.012102248603165099,0.03586035700501216,,,,,,-0.011164145784312265,0.06396526092168478,0.07185994092204533
LEFTY2,-0.027761640151088146,0.15704960426883954,0.0037901921744761596,0.026684597576816068,0.001704301853651831,0.06672822119841977,0.0030040038409025497,0.2140458367895402,0.03741227631064048,0.0395100088806133,-0.01671367009683272,-0.03740895867109749,-0.03406522251841943,0.06954648523074401,0.0013575774223681927,-0.05147928449678692,-0.038976544576495915,0.00959646401660956
PF4,,0.09417923757563466,0.05145002345306699,,-0.02075617037936813,,,,,,,,,-0.03482252861754368,,,-0.04841077577777057,-0.04367502315636537
ANGPTL2,0.04049940482562286,0.09750955018774488,0.00737609325826556,0.039438872795527526,0.006807622411513632,-0.0360927724662455,-0.014690699153619766,0.2142217997068099,0.029262992968530983,0.0007083538245060543,0.07234576103581658,-0.07279488599719657,0.04522814828310243,0.11299080464614705,-0.0122854528889649,-0.013950214476559057,0.02069977202049003,0.01605873349483585
LRIG2,0.02058705423837335,0.02060180209731479,0.03529201478902207,0.03500783366639628,0.01728328300101016,0.034324189720119413,0.04091083690186048,0.10549521662959614,0.04927518389652391,0.09128819149942143,-0.01656588088657071,0.05084261152551626,0.08254744375524538,0.07656322553124345,-0.0049473815966868855,0.03231149127730438,0.1111961561970817,0.08174652854424538
ICOSLG,0.01264785071122053,0.047721912959578325,0.03532353966645635,-0.030122569032731524,0.05092101397841513,-0.010537394109923043,0.0021133451414102476,0.14689413177853242,-0.05560784181448491,0.0021806266325290727,0.03887597341400916,0.07070101491227346,0.014976575664797724,0.12408767080624615,0.014970837111430761,0.005844398533992531,0.10311719418368191,0.07793596821423834
WIF1,-0.053368265577094814,-0.016848775012368374,,-0.00780807993080368,,0.04125475538172271,0.08073151623772608,-0.18733159052642298,0.04031163348141477,-0.015840644505143525,0.024910651152843515,,,,,-0.02261157252687605,,0.03801767128951848
NPPC,-0.017324508095017548,-0.05400486637568924,,0.007330245080505459,0.00489468140732897,0.0657969545273691,-0.012117126504321424,-0.04677111034458704,0.013538040184007963,0.046244124289024864,0.03905655020124669,,0.10887668044177017,0.012493101513938084,0.016436693521702937,0.08838604734859659,,-0.022149548872247373
LYZ,-0.0609518742353504,0.08342652110236014,-0.027092995103824447,0.06262397460935228,0.00028439572549999526,-0.0027196495700491964,0.06063617885919935,0.18155102239019985,-0.03101025556798303,0.014638556944403762,-0.034986005946801915,0.10072534657664663,0.07186316533278365,0.06740846183424062,0.044462176684768144,0.020650154587868893,0.004538971906419357,-0.05985438928981993
EREG,,,,-0.029759581835601987,,-0.042829381524345116,,,,,0.013206297276480474,0.12350708639558229,0.07758273425971764,0.0779429204956293,,-0.06299855009578527,0.007984457911874247,0.05603740146655348
SPTAN1,0.014486302478723113,0.03445745533023636,-0.021917167859693203,0.039090325873999736,-0.022871213787028898,0.0657108213831033,-0.019276216442863023,-0.11045222530674155,-0.0021136737852906363,0.04733850047354503,-0.0006689579531407435,0.061533379129385904,-0.012206575786136944,0.004793984178023918,0.02860534746815932,-0.009635981804206594,0.05533599500053058,-0.15911255010020936
PTH2,,,,,,,,,,,,,,,,-0.0003435573776143893,,
LIPC,0.03656502180470302,-0.000958304911005811,0.0362239298003246,,0.020731949085308028,0.041073398205873995,0.011961639877030309,0.15577958233282493,-0.02020520521630824,,-0.03079321316668976,0.015813391915569366,,,0.0056093438271462865,,0.06118505955777255,0.008396347912729219
COL8A1,0.18396082304954062,0.03260015986461392,0.046969443766458355,0.010050937326577617,-0.004654981619263273,0.016114237437372562,-0.019740579810572385,0.10008083794559045,-0.009386938885202447,0.02307865683383657,0.05348293619710678,-0.028366766766977473,0.07297640089681857,0.03649317878985072,0.06574414102390347,0.028091803729657853,0.04414928649847914,0.16363530377728547
GSTM2,0.09680846732826338,0.09192745907486549,-0.0321200006364302,-0.02137582730263418,0.08515641127061446,-0.04018652896745292,-0.011891179239174784,0.08361848292211126,0.056342673796436996,0.00492462130576295,-0.02734644519123104,0.12527985186309545,0.04499567984310133,0.04758506549575905,0.0015648981242539657,0.005676833553807296,0.1253960397090452,0.030229205283571342
SPX,0.05180484861035771,0.009148335658711983,-0.020964711159480898,,0.03185640953424049,0.097278019926552,0.03245824406948362,-0.034591234957352036,0.051227438991374157,0.011249718297106444,-0.06527223817967688,,0.07802137549419579,0.02597621868276017,-0.1060515049296514,-0.08084779412837312,0.13366792460870128,-0.031782929651097996
MFGE8,0.03278120552783921,0.03889312249441516,0.012189895234522337,-0.019518469942226745,0.027835860091114346,0.06407609079154308,0.02093520145968572,0.061304719262053324,0.04264369776485299,0.038063628710674376,0.026479632328854395,0.02796657664788957,0.018001821418444242,0.10907071461032142,0.05422085874014148,-0.016990171510330655,-0.08965699438480432,0.03831486927266154
TGFA,-0.00566734992639181,0.06896547406744709,-0.01615202159247495,0.007711040810497726,0.01153988148909968,-0.05343135780290203,-0.03249517433729179,0.059306531058586444,0.002205812277040342,0.010342659050100969,-0.03514708485154068,0.12199486161278415,0.03043383844105488,0.030554571385717825,-0.0004908726765124531,0.07024816285910708,0.13612193272601852,0.019944216930422212
SLIT2,-0.0026785077546520697,0.036303934922487006,-0.03822091717582125,-0.017540618292702252,0.056547411290043786,0.03611833353135202,0.036806349761735566,-0.06931553363411376,-0.00809211203560139,0.04599628064442727,-0.05577993791135457,-0.009429928056450806,0.08123021247123527,0.1309725806717608,0.04775169090850398,0.02747331841054062,0.029160091861782145,0.10774810898628344
PLTP,0.09563181327047761,-0.0004717617211987648,-0.012734779179063939,0.06314128455316553,0.01647669005453003,-0.057584896524724274,-0.017509682728374464,0.25827966465870744,0.0010271982168105667,0.08261566384433945,-0.0041845483126319,0.02163248015488032,-0.05890452242066829,0.043157329606620116,0.07099802956107065,0.02665570829492332,-0.01278623528131811,0.046648588709157425
APOD,0.05681372303052475,0.0542487732551718,-0.06523966040246185,0.009752194389261018,-0.021328316858330865,0.017094960526160358,-0.010064250459268363,0.1322110490176333,-0.007951512321014853,-0.012291832832073945,-0.013991790635440916,0.07870991241723278,0.09674387763988573,0.07767959395217564,-0.10007614152008494,-0.0970502606716725,-0.09471624899951979,-0.10879584218909251
B2M,0.12686028717384898,0.17999663773314883,-0.027108441105309054,0.03999592038629635,0.03976236940890783,-0.04283556900922889,-0.0756993395612506,0.3483055628017831,0.007342586075732955,0.12556822735455578,0.016345097449750736,0.12331837979327814,0.07101812275860948,0.12508013029208476,0.041735118111361075,0.04998416142015167,-0.2080859741181772,-0.03255453797893744
OMG,0.010793226717858633,0.012180176761128474,0.0048265112413078395,0.029583608486227868,0.03677277555337525,0.04805298323633597,0.02458013435566704,-0.08010133892486386,0.020607645850852074,-0.047062975302822545,0.02677696834023383,-0.02770327652752991,0.04189107619015267,0.1441417860275786,-0.05563623291805393,-0.03687792433621741,0.2421650345323679,-0.1730821253153351
CXCL3,-0.008863124748682144,-0.015980914025802574,0.08018611123561425,0.07497414593935593,0.011339996733457354,0.0018867673746509695,,-0.022924027865915846,-0.012406546902470818,-0.04712024334529121,-0.0006028183705812063,0.05842967465583545,-0.006421953783040523,0.01247704319309488,-0.03135213631752823,0.014284891493016752,0.026540409275743384,0.09620420550682023
CXCL10,0.03969655258999727,0.0826972051599651,0.028853344986993948,,-0.006420591804193962,0.06402782738228764,0.02039973567050232,0.2878349423085726,0.011867251652311388,0.01840976608542993,0.015452262802994101,0.08278887026591046,0.03194762407588345,-0.006836321535376461,-0.042238015191363325,-0.013147441356715368,-0.021942965506438258,0.027544494634617493
RSPO3,,-0.04120258617613801,,0.10074132645267904,-0.024104242558618486,0.19516293345706162,-0.0290065552218607,-0.0673899650202076,-0.014141883308144889,0.012467056649839296,-0.0037758184442774376,,0.019769125542444754,0.05683637730154062,,0.026110372959543073,0.024246568385894524,-0.10295004773445939
CORT,0.10013154726233008,0.051087607024181234,-0.026178697264245748,-0.029300577561181602,0.023447012066515026,0.10956993827737756,0.01711174954708431,-0.08753122144549175,0.03728615234357761,0.00758189252193733,-0.02936646357111608,,0.016302889550624727,0.07650518608903954,,0.0004158951702163036,,
NCAN,0.11795019621599488,0.0883824606457897,0.051625923599893174,-0.016976020765414015,0.020743795210031894,0.11595258533086386,-0.011738916846412983,0.0865880657936597,0.03616883471819701,-0.0048733691080004304,0.004162649000573471,,0.012198987161444528,0.04300968288079353,0.0014657827012367973,-0.12795021285321553,0.16905399954969635,-0.1624136192948493
PRG4,0.04020591573025494,0.08781077804247144,,0.14670172725800967,-0.023789847910441045,-0.00990056188783082,,0.023187918024674042,0.08791524960267083,,,,0.08824709498538592,-0.057324518809718866,,-0.032751914584139986,0.046094781654487174,0.02891989686008659
ZG16B,,0.001343230927755766,-0.017638815420231452,,-0.027611027992306452,,,-0.019231782142430966,0.012098497211235855,,,0.0459127413135252,,,,,0.0019142854091814758,-0.05269260290131747
TGM2,0.08844493621598269,0.017473507126657063,-0.03170390143833424,0.037123741793915095,-0.026063502513945232,-0.011620804930190083,0.021532778687353076,0.09594439366498271,-0.04085504206046419,0.01039915644474446,-0.04938341349066392,0.01808047643889292,-0.0011990400578047898,0.030939924141432432,0.016109389800134044,-0.015981329984939393,-0.06257213034515816,-0.009406074429855764
VEGFC,0.06548758780619521,0.03717972796028925,0.03390947771359899,0.05074320821599049,0.06596345226415148,0.011851816557132975,0.05363799307440449,0.04040921525368908,-0.00126237411178502,0.039162161673425414,-0.019428559971410672,-0.05082757391116173,0.01205660690895896,0.037670747229561395,0.01891509230264533,-0.005680723867876331,-0.021280705009027658,0.07577790853387231
WNT6,0.05205719360864133,0.05302600583725168,-0.016312318658324634,-0.006625173109148699,-0.005200697754374929,0.06165130790448646,-0.014423115147210603,0.01807987713102419,0.07368999132635634,,,0.01736869068214244,0.012114981885604243,0.001195167585121989,,-0.027365864445206983,-0.027600768364110025,-0.013319944579659038
NRG4,0.05716274137726812,-0.0279371232070051,,-0.01654868374184553,0.023198551274599837,0.0422410859084835,-0.017656559219795486,0.0287607321324816,-0.007783548044081575,0.027513155337380836,0.07741700553520771,,,,-0.0016951670994891082,0.08801768152265546,0.04666794659134217,-0.03262495272451018
PMCH,,-0.02093176841729553,,,-0.04011766387656367,,,,0.00450901524740271,,,,-0.0302021268835181,0.029740585892647834,,-0.038456380005222626,0.01045930528723635,-0.0068394971488132
COL9A1,0.0021899924012585407,0.02254493682486467,0.029834913114513216,0.06581721477472981,0.039282938326403324,0.038741522402289535,-0.03199164259201589,0.03866875764194242,0.026151248348371965,-0.013573331536808368,0.01401755444850895,,0.036764574926337425,0.10048777161212834,0.11226932547801488,-0.009593388089605795,0.19862173524131205,0.058044736808990784
