,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
RARRES2,0.0283081029993446,-0.07463800825082878,0.030075116329119692,0.0060183393236865924,-0.015733370229415206,0.14078293732662941,0.06966479256167177,0.07061450735702623,0.04297678265730684,0.012585629873236132,-0.003402841016584268,0.0715659392406473,0.04207314163498988,0.0984168536046596,-0.03645944884607588,0.07683029882519703,0.0022628317864682554,-0.0004626000116852346
FGF7,-0.005384322865524041,,0.04434156629290241,-0.025033874603052723,-0.019747763502687192,0.030720712018046825,0.03205132160854987,-0.023241248625527847,-0.0194925107556245,0.05634315989825832,0.030423674575771102,-0.016641151973592016,0.04555589464041853,-0.05312337857179759,-0.03164948211072651,0.056715236269969715,0.004839282833549325,0.03446119959645492
EFNA2,,,,,,,,,,,,,-0.015462463222109946,,,,,
HBEGF,-0.07551884211939011,-0.03085814932120167,0.012824948348404966,0.005303637374178426,-0.03360128049995271,0.07043856345777487,-0.024526586964579124,0.025247951565945344,-0.01792704481730606,0.005851486817539284,0.041457628939375685,0.01657925625738882,0.031199946340593088,-0.019061260151458752,-0.05540247386463276,-0.07689970363016536,-0.023891279165927797,-0.001986657896057671
CSF3,-0.04121016381954861,,0.011444606932092979,-0.005341391568805353,,-0.008352786533276936,,,,,,,-0.011015897759271845,,0.02681231973162037,-0.020575843544721615,0.05339393821879326,
PI3,0.026644168809500376,-0.024606814610565488,-0.0006714342531834084,0.03708668310775826,,-0.027261212856759115,,,,,,,-0.032770238792677264,0.028395069180845882,-0.033912246306489424,0.021323076843475567,-0.01249212381044303,
PCSK1N,-0.01829693448812922,0.005540549002323596,-0.03092975293654138,-0.0035895327121283596,0.027592392758872826,-0.07636335776007787,0.02425170743733373,-0.020749862481514753,-0.006157003550178116,0.017190323088745834,0.023167073929057085,-0.06642712156016736,0.017473552537566134,-0.030934036463645936,0.015667317217853336,0.026729115490252985,0.028844876588559182,-0.033221447753989636
NTS,,,,0.10038874908595392,0.004459090496714387,-0.015877220972248893,0.018430031908065043,0.019557423528741708,,,,,-0.01883807722617913,,0.08312822284034802,0.08110434885152262,,
SFRP1,-0.032687744675811425,-0.003045275458921396,0.037014538963634734,0.06820989801339906,-0.0007966232982750777,0.16201193949517007,-0.006183911119249407,-0.014922230919834523,-0.020660090742706003,-0.029754715692810994,0.0011958248452596494,-0.03991436707356578,0.01689575514050873,-0.025896627868502657,-0.012410529738538515,-0.02976197250574582,0.02352157203946428,0.006175633394185377
CXCL13,,,,0.0627482781824677,,,,,,,,,0.0536287813455816,,-0.026854287706673436,,-0.03779077023774993,
MICA,-0.02096080528553918,-0.012557958424518201,0.021163292795885705,0.05124437301615682,0.009698000628367086,0.06319574305433472,-0.004181514750274153,0.016182231545416016,0.0067512963843699625,-0.04735057632752485,0.03469642241798753,0.014788451642297721,-0.02821296497919136,0.0006659271767561155,0.02816088138408681,0.027412875615096987,0.04442846680390191,-0.06040804686119392
TG,-0.03285107819185743,0.0037153748498528196,-0.016498227404178088,0.10085670289500458,0.049597730674489235,0.03726619071799087,-0.0076550640541667115,-0.011104661702412191,0.026518159652405445,0.0979845716616321,0.03536032546840284,-0.03684671725295474,-0.005789799087366461,,-0.018919755899343405,0.004977901273647249,0.03366345438159265,
ADA,-0.03600079127412415,0.03726983062798897,-0.02927786603407152,0.02376975925480659,-0.018020720260716536,0.1454235035774899,-0.0286069060019761,-0.013800439271932688,-0.008630722208375916,-0.0052546400239079525,0.03498443839807927,-0.0010541601745371932,-0.01777715631838083,-0.011609626821189805,-0.02788061592730497,-0.0021518352846761415,0.0019638163909895083,-0.010238507131316894
LAMC3,-0.06846745096462284,-0.027583846770844554,-0.017601314470784325,0.05571714167618547,-0.03638047352625343,0.0717034038268021,-0.014107859086749788,0.01816900340589452,0.032113548494994086,0.03265354443443728,-0.03140753530568429,0.08000186550285317,-0.01358968950679404,0.051185792033068694,-0.011556262429554563,0.06936135100507133,0.006036683054381053,-0.05562892429187081
CCL7,,-0.014877742917573442,-0.00943020926302032,0.0065090253897632155,,,,,,,,,,,,-0.0026886464424442295,0.020826059482582093,
NGF,-0.023742346837100775,0.07358182866201596,0.008902834503832802,-0.01279858740696967,-0.02765530181164559,,,,,,0.011023458500559054,-0.00046230893460474075,-0.015254621702581144,,-0.039465953717592456,-0.031041892158070118,-0.010553525643575428,
TNFSF15,0.10430901138756703,,-0.03890962006945411,0.07034574702672637,0.022495770916280154,,,,,-0.03695428919597779,0.11834666101158918,0.0594876178951282,,,0.039036191299824816,-0.018339145752171417,-0.02007797223094089,
HMGB1,0.013591379946242748,0.00024727343507005724,0.02554663450894925,-0.00693809429502781,0.010728748213400998,0.10296483766330973,0.0011247037482452393,-0.0202785153677175,-0.017623895584554895,-0.0885286098677977,-0.10018573892364921,-0.013115037722464421,-0.021318480471607122,0.019277933919779316,-0.0389683724074702,-0.019494515379932853,0.019807732733616714,0.03703409910718403
ITGB3BP,0.013383977310516042,-0.028635833256829432,0.002686547173580712,0.041312086601640874,-0.0033537437523796392,0.03456456221266724,-0.018592222942691364,-0.04157000098965105,0.027747818797181478,-0.0018918883108575875,0.09048219155061439,-0.00755394812466839,-0.0490555406234548,0.02140652266997138,-0.026184388804934088,0.06313117960042133,0.05646310319269058,-0.012994496014721784
AANAT,-0.028093246780554165,-0.005227824283403848,0.024191303366131,-0.04245629441784107,,-0.021838422292715917,0.03074694242500521,-0.011841276295419312,-0.018923937721459172,,,0.08388872247041353,0.05594841873849901,-0.03984093231549992,,0.04894624881001993,0.042111359351919286,
RELN,0.005395779633675768,0.09994795168097599,-0.02617573094526431,-0.006961403766000965,0.038032908398407145,-0.05787827229279951,0.02754424942685444,-0.028623261634404165,-0.020950432449710173,,-0.03809703435066125,,,-0.06289228105835913,-0.017243092167123025,,-0.04109149015230702,0.0023540115464983167
IL15,0.016297393829772848,0.01435674861446385,-0.02522912996719432,-0.05471863317185919,0.007118260556956499,0.030535516507807718,0.02724767425938612,-0.07338352897174885,-0.017551077586479932,0.1260411209463334,0.06936286720831847,0.06445330567995963,0.006728252737766543,-0.01251329302646655,0.020090539693948573,0.08670227076182828,0.032127993083225254,
UTS2,,,,,,0.02700874180231447,,,,-0.045811060699777355,,,,,,,,
BSG,0.015899119924652653,0.03658581137814682,0.005236156036354697,-0.026245095660885193,0.020912494121499575,0.038063205508080095,-0.08464046667039782,-0.04716330692102494,0.045027925202696,0.0025760025588274795,0.05346878907814914,0.011056759540838165,0.005208940943294947,0.014056910346111933,-0.07604603202310377,0.040904010950730554,-0.016673618156085673,0.00359863704327339
ADAMTS3,0.066180657885332,-0.01835322013829066,0.013816034631441921,0.017493230865144167,0.05986901021770548,0.14285089355739747,0.020833783230428806,0.035851986856611485,-0.029164226472833312,0.10505657372396052,,0.10044377214276334,0.03471989338547409,0.09131607679981672,0.0015701060016374854,-0.0032013413313404164,0.022231757291466238,
CD34,-0.031042359340976593,-0.03099227174007482,0.030831851789319503,0.010373556016796482,-0.009394205092408018,0.10377486419172745,0.04493722223296911,-0.010903719137241932,0.03585695367057411,-0.04298528859293531,-0.02970521272998506,0.0711280803118057,0.02524925781977314,0.08872576765725479,0.02535909441213802,0.007129684060149481,0.06411959862680744,-0.04155361127894376
CCL23,,,,,,-0.0248486579477418,,,,-0.013522391271407596,,,,,,,,
PLAT,-0.0211355641091446,-0.03302050181867631,-0.008419231462415414,0.004331830630804836,-0.04938728646207015,0.135222883273911,-0.04779626711842777,-0.023167589721301837,0.10317392726935123,-0.0034503250732116357,-0.036527774729191234,0.03412639469748257,0.060120857971919274,0.02100613957742798,-0.013871978414470779,-0.024819201472406165,0.02111504620809358,0.052808431575908026
NTF3,,,,,,,,0.013028856321875603,,,,,0.03430593079650941,,0.0333968186075625,,,
LTA,,,0.02220394735932279,,,,-0.03961299972872874,,-0.01755107975299314,,,,,,,0.025541475320283155,,
CKLF,0.0073556717848324415,-0.018033055442712765,-0.026463623697524724,-0.020467877442448643,0.014766986593774236,0.1368199868723012,0.041981410840538975,0.025284965525258392,0.02270448879181324,0.03182376888055978,0.10881344052282017,0.021017184742497343,-0.03658127263239867,0.031124429283168057,-0.0004430012958870557,0.0881149083991213,0.09266856736119605,-0.0376201220476293
CD24,0.0787454469615303,-0.019924420875669195,0.05158302004922043,-0.012180546361930783,0.0036750117145873742,0.03360570668771191,0.10094258215884468,0.12146252283724106,-0.0174104412372517,-0.0391155566451559,0.043489143226534244,0.1409632034445903,0.025836239609077008,-0.02701193645087652,0.03647530651355288,-0.020037837785570892,0.0219572143740071,0.04994502863953793
HSP90AA1,-0.012678592860433638,0.05725755599183219,0.003003943560803937,-0.023314491714394484,0.10223495110912623,-0.09421069613981176,0.05352182377668321,-0.024273386911049428,-0.06689471000581307,0.03731542902727844,-0.04697836315917342,-0.18635754414169048,-0.008790344178074809,0.03385360395736272,-0.04444426889092358,0.03884000379535,-0.027647014106538893,0.10469538405985851
BMP4,-0.051384246239754364,0.01777660149467538,0.013894118414619957,-0.0028155777135526762,-0.041200011034619094,-0.03679561862322099,0.022689350960823997,0.05182713081669265,0.05233561957567337,0.03143991537493842,0.011954240350109254,0.07529827496678351,-0.025644293078596583,0.03898925733452754,0.019664631126887086,0.08033591579727357,-0.007523805685258026,
SCGB3A1,,0.0767855336130673,,-0.03424341254064554,-0.00532827699851711,,,0.03943669324632502,0.17582071794764353,0.14412347839550016,0.00439489857846587,,0.0705876579385339,,-0.029645425678961557,-0.004871020476403031,0.04931303334320203,
IGFBP4,-0.02601118807314741,0.009600947634261645,-0.011146774785370779,0.0936058414790287,-0.060970903181433576,0.08691849585556886,-0.020969820596480192,-0.0022966524062811014,0.08856781308035465,0.07050102788598689,0.033594113218611096,0.10439587685010233,-0.006414804241125325,0.056874027993462375,-0.05246643895446769,0.042271010390045834,0.010722662053847557,0.05670873439860536
RSPO4,-0.02900371081654348,,0.003622767341724268,0.06174821705843027,,,-0.04150767559361388,0.04750742780248597,0.034064239248885735,,-0.027191072847018397,,,,-0.019964932554813918,0.03382001791411392,0.01952718593153141,
LEFTY2,-0.023517246995956316,-0.05334438631555932,-0.029146552755970265,0.026622847091064685,-0.0180843366114188,0.018910786869712523,0.045519143940952814,0.004579178249902939,0.14922159663554305,0.03068467228760157,,0.11433149336760695,0.16617659217368932,0.022153218927444873,0.029702907756962615,0.03646394732067108,-0.01570214949720662,
PF4,,-0.015433268506605837,0.05780190164708407,,,,,,,,,,-0.01417241805926314,,,0.03876520834271493,-0.028100174675722026,
ANGPTL2,-0.06375084168812897,-0.012149206430429644,0.006516629074936604,0.058914399047181834,-0.08863237977845109,0.09132693633684975,0.09777685670667086,0.06359318144139282,0.047531341678266406,0.05706787535876997,0.07479829241634853,0.014226534201045676,-0.06778537777168465,0.029755637725659596,-0.01084761986334262,-0.02908197927861511,-0.033866921682328716,-0.05175778100449389
LRIG2,0.09916937091832174,-0.0318548829903802,0.002762334099027627,-0.02316380337501887,-0.015040720022330588,0.11455354489843664,0.007300011386590032,0.022641646936790185,-0.025271335064297937,0.023564397678808677,-0.04708318158596847,0.04926840730719242,0.018858212047094862,0.044219948833457735,-0.019655484158532098,0.03934928209719068,0.014716272362384757,0.008810020528676094
ICOSLG,0.06587522522178402,-0.010763734658966176,0.06887008603408565,-0.05247905871817547,-0.034071977933820656,0.03480776726507168,0.04319502871185011,-0.006726038052549846,0.024302647706022727,0.06795563962595007,0.05091569527211318,-0.05496156361219993,0.01978873791739196,-0.014002403074844778,-0.07498715507186153,0.02572097921297115,-0.03864995198001997,0.09403220626114447
WIF1,0.011313897386188782,0.047150267445813895,,0.007422899163662587,0.0883441692901952,-0.03889290842730104,0.008006473467731038,-0.02628008584865102,-0.058611178069000576,,,,,,-0.018559338651121485,,-0.05156322015075372,-0.03468638814220338
NPPC,-0.059192357080360705,-0.03801665111405442,0.016148331009203765,-0.009153534809078578,0.03892740477554638,-0.024985272102056387,0.08298123087233555,0.01743467737084507,-0.02674069884015587,-0.030809211835675143,-0.0253768230046062,0.0534257242827229,0.038620852192688834,0.01736167881281285,0.02376050550198769,,-0.022153131738554287,-0.058046713233383
LYZ,-0.04822833842990605,-0.012500940181239931,0.002138322266610787,0.03768288321040138,-0.023340249993327275,0.05763257307566324,0.04471953519994079,0.010027258931674532,0.05846182451554667,0.06897449149982698,0.005812624358019748,0.025023248568955818,0.07511032248370089,-0.018675177206002817,0.03872680926094916,0.0006158154020765715,-0.01538543403640785,-0.04270432367405157
EREG,,,,0.034671729459353956,,,,,,,,,-0.007057711684954196,,0.037354486220778395,-0.026889630336328064,0.0322906509534231,
SPTAN1,0.05376366606713567,0.023670926201426735,-0.016157790431640624,0.039735517252754225,0.07961872049983265,0.0020932168262320122,0.04206597281713479,0.024020447177431462,-0.02798573623842669,-0.017758969762413934,0.11210311631117549,0.07328805292461568,-0.043590581521061524,-0.034642057658536264,0.07493605264502952,0.074331217610909,0.043026853473046946,0.007043269464532934
PTH2,,,,,,,,,,,,,,,-0.03175089391854905,,,
LIPC,0.09739455550295273,-0.01889437720633371,-0.013314297741139425,0.0015760352372440657,-0.03705328307026553,0.06737416691898643,-0.00307510794657725,,-0.027571105009248902,0.03739892098770105,0.04737804900888485,-0.006265791504252982,,0.009996268697068288,,0.004572325337962097,-0.043820540359397565,
COL8A1,-0.0464276947397568,-0.006092111253558897,-0.012208872584220286,0.03783952935185863,-0.051063208571878724,0.11899594456552531,-0.0625219711391004,0.02340771291598003,0.10402237134709807,0.04749074992594095,0.04443163303023409,0.028483127170555157,0.055170720899500696,0.05842288966493134,-0.02438060210887356,-0.09188936817565282,0.006850093061155882,
GSTM2,-0.08908030963133975,-0.049795347977891424,-0.0029842407006384843,0.028392958164464507,0.09269298919833877,0.06476198517829874,-0.011788981081500217,0.010604714330237597,0.018603693584451148,-0.015840522474327837,0.05711481961681774,0.03311985010730387,0.04538409478573797,0.10071696004109768,-0.03342670042291333,0.0015091681787358874,0.031601668480563866,
SPX,0.025261291808778667,-0.0069009976693411475,0.05053345478126983,-0.024168152284827354,-0.07094077665099674,-0.07145666044219276,0.035622079950061114,0.0314545515518659,-0.04779084704663757,0.08899495407911301,,-0.04024876826353266,-0.017596868519027184,-0.08489057875287652,0.005884210537131075,0.1566720782881385,0.0812507729616854,0.06562327272987184
MFGE8,-0.0018999355516433332,-0.03892181780061598,0.029080207596641296,-0.017874570913091487,-0.08943231205771074,0.031050402645719566,-0.02978953802874635,0.01756699782146953,0.016772068273933214,-0.0021505356434159037,0.035139980166036,0.11027988923599719,-0.056366938455535566,0.04316080542363473,0.0006100333771897525,0.040847872489304944,0.040478592625591614,0.005987008215513223
TGFA,0.027318313974175133,-0.028329568159990937,-0.036818601038761785,-0.03551545372576647,-0.006725019688888942,0.031868102920077065,-0.044300078268972004,-0.012090079225442172,-0.05767315874618063,0.11904615198079585,0.008180078792305234,-0.05551812452339056,-0.009547681471712125,-0.02356511809414881,-0.022557130131142616,0.07297066758046127,-0.016679412595486297,0.12914856045726028
SLIT2,-0.01258338046893432,-0.050137667842369144,-0.04789031738637192,0.00488157918307718,0.03586838563524459,-0.004368902280381435,0.04576011648159582,0.05570141936632471,-0.03947912317891272,-0.02786788431523542,0.06212054843846301,0.12222269964504152,0.04720948167016554,0.09914026526141534,-0.03249134335957083,-0.02254417573696458,0.029552616910151156,-0.049444184226093216
PLTP,-0.039272055261257086,-0.052086620603079545,-0.01575671399749846,0.0920493094068263,-0.03780586245858943,0.1348916985585049,0.0638763655371481,0.12548916843377292,0.011655488219712351,-0.018742599384408695,0.0355098615374759,0.04715141109096912,0.004230702811772839,0.06256162977134246,-0.0646384661968989,0.10253654422187272,0.006708159795523535,-0.05940418714732387
APOD,-0.09350159619309434,0.02754284382251705,0.006028864195491273,0.051761106309364,-0.0710466689844279,0.03139109284713434,0.07829163224526119,-0.01643318013905561,-0.0494395947786364,-0.02528209939598141,0.01732237232788692,-0.08926906533590731,-0.0045770426580348765,0.02135343838499332,0.030930851651975007,0.07513942021533863,0.03741763651893941,0.029948987638556242
B2M,-0.02047547677008633,-0.06144361722546603,0.03193591241214779,0.07602035375127816,-0.14952996832160276,0.12911709615069764,0.08103347115702918,0.08207940200199611,0.06706126586954556,0.046227383501433544,0.05939467442137724,0.10514572354903036,0.04447497955073861,0.0053924580026321455,-0.07504025763915018,-0.1092589749315252,-0.023095936707742157,0.08007499054963794
OMG,0.06796039479794674,0.044404301629673376,-0.04625616834253757,-0.010369550373684557,-0.009544304306094719,-0.01578719928387639,0.09141009268880436,-0.024183446841233608,-0.05409255049438624,-0.017303689688822323,0.03701484975709449,-0.04923391797757045,0.012487853977920309,-0.05791303835280363,0.0022032726433955313,0.13485160267954693,0.03573972935995363,-0.007921168070992874
CXCL3,0.054209487252876803,0.03011551573138498,-0.04521617969106715,0.04355352920522216,,-0.02867280453735305,-0.06006564910852907,-0.01328674477116474,-0.012639955683814957,-0.008535891426771126,,,0.012645101320894643,-0.006482726901799884,0.03435187108258156,-0.008566876262255215,0.01083062998058752,
CXCL10,0.03313098910042657,-0.004194730500483971,0.03455393526319654,-0.02478719423195593,-0.009072511781897991,0.030162499569341146,0.06299608029987494,0.0207448823887247,0.03063199248159891,-0.012693632749807345,-0.08520714022458757,0.005388229079984689,-0.01900932115170127,-0.013417838156275116,-0.013073259361276141,0.012436168853823976,0.04186861386293408,
RSPO3,,-0.020209521365776355,-0.003126965322100022,-0.017875496237478028,0.057150253885114806,-0.03585984737335375,0.01228716872329575,-0.044253951783202294,-0.013208510078304198,,,,-0.005887189323197411,,0.02456806059256798,0.053300911693151945,0.07946302484601667,-0.031059494998541177
CORT,-0.032518269943921145,-0.009116933727999668,0.007336439888866795,-0.02365440418047639,-0.04812781424878843,-0.029086833598425562,-0.022242553630709073,-0.011154356333886242,-0.005688465524589375,,,,-0.014830715170225408,,0.023667656789165527,,,-0.033166509985420506
NCAN,-0.008642856809336977,-0.03904145303418288,-0.009038425305488642,0.06172714338186547,-0.0184091240708036,0.08484714769478564,-0.07151313231370761,-0.03859046004836627,-0.01561991774598259,0.02059485376423725,-0.010570045473901724,0.02778603016551088,-0.044318981709626455,0.03979096535197736,0.021523652714282315,0.13131293368902047,0.0780363131943908,-0.036397779362801766
PRG4,-0.01674492508300893,-0.0223743485659096,-0.017838672506625963,0.04285449440770418,,0.056272330453610596,-0.03598499025797883,,-0.015442931728798908,,,,-0.021883627785129804,,0.010935594306395525,0.06689692126614201,-0.03911161485769485,
ZG16B,,-0.020630936974141225,-0.025845474561516944,,,0.036965763579734134,-0.04105313549059432,,,,,-0.010921188043158198,,,,-0.02728287276636834,0.12082380951457611,
TGM2,-0.07063820331049575,0.03015772228102974,-0.026205798668730455,0.05951171884746073,0.021828798940199613,0.04210554216031073,0.0031714259080378544,0.04261134073206191,0.05255524590870938,0.059189343504855586,0.07962355408838666,0.07518123519804368,0.006603376897516811,-0.002596026283907122,0.0303192597061667,0.005525354829378467,-0.023765384122630965,-0.023835833383802126
VEGFC,-0.03184339508479453,-0.028408686711673094,0.017631848895389983,-0.043463319477313515,-0.04062518401672707,-0.02227097102403345,-0.01766184737751832,0.01758408761818194,0.06769150247768886,0.02679510032576674,0.0005582114170537703,-0.055825322439225174,0.02533593577461486,0.031288229013757114,-0.012030618187757485,-0.04831608389127601,0.0830773258542773,
WNT6,-0.024823170583135632,0.019483863525514997,0.0851995465770269,0.007528699295126657,-0.009458374465784623,0.045914140754000514,-0.01263765251107296,,-0.013754643341355257,,,0.034703635129847046,-0.012220414953926114,,-0.02649672375752612,0.01861859579421993,-0.02477061008653085,
NRG4,0.009998951474303908,-0.01370292354797076,-0.042526012607072804,0.08479704739398602,0.08294623015743176,-0.03869264409683987,0.01069041562686321,0.04204385376872067,-0.0001688262246617134,,-0.03393270993610269,,,-0.024328805149098263,-0.026364211442557108,-0.0026574415344937014,-0.023215109680481325,
PMCH,,0.026315706008201337,-0.03616099934119297,,,,0.026287821611706504,,,,,,-0.0007301368898065812,,-0.01517942443260792,0.01819479039490918,0.01447766124085953,
COL9A1,-0.04688738854847598,-0.03220548335873117,-0.030869931588036623,0.05484699262867355,-0.01573905058297713,0.01326927794803459,0.0072387514832041155,0.028667003743504886,0.011172257025348901,0.04429301899850239,-0.015607904800549395,0.0796169991214756,0.0018979955036547078,0.030892869243746377,0.02789567763324086,0.04049915978326829,0.03923356145626255,0.09971394375995958
GDF11,-0.04118015691253351,0.10037924493261964,0.05440858433863487,0.01063673713613118,-0.07613796652601859,0.1107326380711857,-0.031521351967549564,-0.004431169182305987,0.0327680739889851,-0.0068772510993690035,0.024989243058480683,0.04946086361227163,-0.04214643297696107,0.023439612286361534,0.046116572182765,0.06667184725644192,-0.05461748850541241,0.04790469400947593
RAET1E,,,,,,,,,,,,,,,,-0.02400297042969685,,
IL24,,,,,,,,,,,,,-0.013946446058830464,,,,0.04286753452873745,
