,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,0.04846368352311982,-0.062271375337425015,0.0026267476303554484,-0.02315029034131098,-0.03628914940547637,-0.02590831454928526,-0.037730716192851683,0.04066692823980804,-0.02684518267199559,0.044297892396611006,0.022110434157257487,-0.011674988659715476,-0.02645396581631446,-0.02708954893868275,-0.01855499409386337,0.052687171180425915,-0.010997833602386372,0.02103966897576717,0.040882367952595526,0.03221399173341399,0.06503043117614347,-0.16628705289809245,-0.11574930625684929,0.008799137243412648
RARRES2,0.05529976472239104,0.0582149591292441,-0.014240865244258402,-0.020802467717972534,0.03494721618137892,0.004140098828320963,-0.003906626481126854,0.08807715421443192,0.06399460918825794,0.03996788446680781,-0.0024675378334278646,0.05784512950867087,0.013941678138190661,0.006872776179897944,-0.029587683341548387,0.1186254857890541,0.08838952402268464,0.05870739995449987,-0.010958395468316087,0.018323388970462727,-0.03161472414662966,0.07784938543408672,0.10645028041510386,0.04866403117276557
SEMA4A,-0.05647528441720891,0.001972427582719006,-0.007677783960035812,-0.047747176685963254,-0.004405790903268195,0.01477543940209314,0.005860892344118521,-0.03167376538244737,0.01892943786979712,-0.008429636274306415,-0.0661151116199424,-0.0325895229556749,-0.025705651899634724,-0.0819654014867995,-0.010217273253584794,0.01067589685337385,0.0372213122621977,0.049082125735765716,-0.02606415735094897,0.07126988319888555,0.1963662291033239,0.017440607997258877,0.037283395324199796,-0.07333440483573922
GDF11,0.03849958622515099,0.02312501917217705,0.05208263410783593,0.04199648833109462,-0.05477500973588098,-0.01706407592529224,0.02784077931841105,0.07523966391573067,-0.012184665855376304,0.005377983614890598,-0.016786333287144222,0.08853733036389826,0.06620837066002433,0.047915368380016796,-0.07564784027248443,0.06640959548208848,-0.024815310257891847,-0.03170452936657178,0.11962745692631833,0.00026954275967052,0.039682211580734865,0.07491334305233033,-0.010627492180553793,0.051166576051108234
GPC3,-0.034922391735108305,0.024309549256994332,0.02972649356231916,0.057353502741808886,-0.10367444956565627,-0.0025637225120682403,0.06711275492272381,0.020953092992060163,0.013236203074771136,0.023803596042141544,0.03174166723140673,,-0.046786470409817545,,0.05272010145524502,0.09624422994194609,-0.006944499835451133,0.02147349743510371,0.07699813147792116,0.018344039142261227,,0.018348614011034537,0.06327471336298984,
OSTN,,,,,0.007443071010294096,0.0320027324509445,,-0.014644248054024958,-0.050271881689760746,0.0028201211186284166,,,,,,,,,-0.04292104952952153,,,,-0.020457348441953106,
GRN,-0.1181353220525879,-0.0438645918976268,-0.008457226201505094,-0.021105764878307183,-0.14127272524131332,-0.010229231036356482,-0.03192483170824867,0.07707968948727462,0.010069291171953166,-0.013574442911567995,-0.06723255298626686,-0.04975597903331406,0.0447237792980842,-0.023625971716449146,-0.050044505553291964,0.07428011473785402,-0.07921054211866344,0.007585862110848172,0.03210277153009687,-0.029547577994142402,0.04040835538355187,-0.1202393016367049,-0.14213459942409304,0.010145961208232046
CALM1,0.017386134057854868,-0.049935555549923724,0.014710106217572053,-0.007248514474853394,0.06711262255383985,-0.1140116015306742,-0.027251409368379765,-0.07270024535356281,-0.05301736043222009,-0.019402438436180794,-0.03638183976385064,-0.044764207579518246,-0.027287639881550717,-0.028241864734560872,-0.01966774201904453,-0.09433339881285743,-0.033417846798124984,0.013194921490811204,-0.06681048378747476,0.06923551806678198,-0.021181570944040173,0.11003207375259644,-0.04966048997054632,0.07246666468642765
ANGPTL4,-0.036719940921434026,0.13998604307838047,0.08663487298060207,0.028636267789240444,0.12840067231355562,0.11436330046711925,-0.025560891104571368,0.02065478611593544,-0.013684268098145953,0.015419908034455768,0.08446719995823841,0.04315863024257084,0.08901621001936125,-0.052784117010188265,-0.018072468478119517,0.1568862748639848,0.06409517629455046,-1.1237288597176389e-05,-0.035831850953685906,0.00932609576408168,0.08616967378298923,-0.01660067705794139,0.037690416312796356,-0.09469211529873754
BMP8B,0.04569234318989366,-0.006745210061268799,-0.016769435840378207,0.03503219240497308,-0.03624487093555481,0.07489914754235916,0.05087052044127117,-0.009137550584212655,-0.030614319177148453,0.04503139752753282,-0.05579903116813295,0.029359494300980855,0.07699814631623651,0.09171457040543274,-0.006912656599760214,0.03751842601918677,0.1162937586847838,0.030172212342241423,0.01241658582140766,-0.02473023198486244,0.004842783711924425,-0.04787647113876535,-0.06725822654587281,0.1006344561326352
TNFSF4,-0.03861251880678537,0.048333905319437924,0.027584330035135295,-0.04068985894629805,-0.0018046531418626048,-0.019612201453481255,-0.006410542647053099,0.08495224837786952,0.005440771115253179,-0.006525532453479547,-0.034731441159239415,0.029460310755527224,0.1591608644038455,-0.11965707308342405,-0.042633083546092305,0.04994270624266982,0.04667414724522465,0.05480230895844434,-0.02546913945176611,0.05516109975677847,,0.0019204742765803623,0.014812908851580512,-0.05047304772463807
RBP4,,-0.05729473635663995,-0.00608638790848526,0.0261467836875802,-0.0310811201591071,0.04667110697075596,0.0548134803655161,-0.05589169256018086,-0.03853710582804781,0.020603938741021604,0.005187425827689567,-0.0010739899268110392,0.13884569877582062,0.024136171725637763,,0.01537978314970166,0.046424685686597286,0.006042565481875167,-0.02034798173103202,-0.02605576583515656,0.10012714095628007,0.01929691165026652,-0.05894779938989691,-0.013833298132134022
DKK3,-0.05429491269486526,-0.12347925578286889,-0.035802857211817425,0.009087372946941995,-0.039650984280464256,-0.09288347396887088,-0.029235003908693373,-0.07708206987141182,-0.04236451253426918,-0.03174386048735424,-0.05308492268520499,-0.0912725355015162,-0.04410580819704419,0.09635147687266768,0.018910135630408366,0.014083200321405557,0.02513583615936463,-0.020765970491732115,0.07026512360347073,0.02923319199963614,-0.1057082323647172,-0.012328987238964544,-0.10696662137285387,-0.061806202005126765
COL11A1,-0.020056686684766692,,0.017141976077858206,-0.003934971615041657,-0.0852192507848516,0.07810253500561591,0.07135709265610804,-0.02568635429879182,-0.06784644635009288,-0.02399315284338143,0.0320468704544118,0.011887544148569271,0.04792628641909482,-0.03160118902042702,,-0.04673925727246767,0.05668483009059628,0.08702932694527413,-0.02850571705723825,-0.0491371485874734,,0.02063683666861667,0.0900828034136458,-0.04502655875975089
COL5A1,-0.0023133851144856786,0.16846002462533544,-0.0018714727421925085,-0.006267407598852037,-0.05596517992251475,0.0849945152494487,0.07331172697926,0.052884340066294055,-0.0015375276457009063,0.07462018718202826,0.1547400766995243,0.030271271097150932,0.019865672590346647,-0.08038315067060284,-0.03995783091406974,0.13998559581923647,0.026197237499341074,0.00019926540103844,0.039502073244307566,-0.005046959191535237,0.007788029538176257,-0.15206976598261182,0.04955998551640137,-0.03925461773566821
KISS1,,,,0.043376878387686967,,-0.04901554080558268,,,,,,-0.02610500804716645,,0.01073315998021575,,,-0.0456072499128489,-0.01836652607834374,,0.056800542991662234,,,,
MEGF10,-0.022237734775449318,-0.018125005814028462,0.029052910161074422,0.002625607779370767,-0.012244658957970674,-0.012929315669191482,0.04397875255345147,0.00498337271821019,0.0197624050152887,0.025185916554463377,0.03490438629422027,0.02818841701277372,0.0802821874359341,0.0177313931657315,0.11106197529240469,0.023738283032603637,0.057299608242182,0.004073722568494566,-0.045604852848890855,-0.03325088086296647,0.04641206499625879,0.09573568588627197,0.010666299024878562,0.030768561739019772
CEACAM1,0.010288446155502893,,0.010774328224970812,0.03331071329947787,,-0.010373774056781164,,-0.025479863846469497,0.07666848390256847,,,,,-0.03856954871904594,-0.029154945573815504,0.012414965721620971,-0.017079198764888545,0.009716355862686103,0.09220519699107627,0.02908018252795996,,0.02119261686343168,,
EFEMP2,-0.001660328360480001,0.041864234298134545,-0.03346706072941371,-0.03860464672219526,-0.07250047898812746,-0.05325931388374943,0.015861884274674658,0.08722576843774255,0.007603302924192961,0.047475000167632876,0.0752367162893071,0.04492809365037215,0.13703531745016614,-0.05383921422631566,0.06663981457968365,0.09386808063782837,0.08398444653989574,0.04405124623644946,0.04903710251250102,0.009903487177331638,-0.06775012140954136,-0.061087109589656095,0.03152888916332133,-0.05050075689243899
IGF1,0.023661283380397698,-0.002755188777648941,0.007682451927891083,-0.009898177679066403,-0.05189379059066061,-0.004427120431082866,-0.023176085812414312,0.044027092264141095,0.011583175287862261,-0.039556831140583594,-0.0280469228428135,0.03335221509113415,0.07390023263929793,-0.026184949346569352,0.018535520415460027,-0.004994141928440092,-0.032849592159146596,-0.0010202946138971386,-0.08494844656530942,0.13187313507606602,-0.0527567835159162,-0.0005816805208939056,0.02394741319884432,-0.04873660193809986
COL6A3,0.08499105440196547,-0.07026523622669349,0.008780557000194835,0.0833303790857568,0.09353573779601879,0.05955212734602326,-0.006961990622944947,-0.002788593081787781,-0.02089031717184136,-0.012642526085811857,0.1329149408988784,-0.04763747381284977,0.029639629233715863,-0.10498094729325773,-0.007619687960565128,0.011590557427434707,0.0126717893187907,0.04254419265170043,0.03486517422003021,0.016115538312196545,0.03346260844401341,-0.1480740382051406,-0.07498975065209561,0.04397043615816022
RLN2,,,,0.04791505815682972,-0.01654624419986361,0.00030015283886643414,0.0018533713220520178,-0.016253730382572426,-0.04543861670745613,-0.006047369671436071,,-0.022243774552755946,,0.06598492121934461,,,0.04528001664835325,,0.061877699477374704,0.02626186046737461,,0.051936661653332133,-0.03371459185643958,
WIF1,,-0.08513970307408843,0.04173011240603234,,0.0074963543331952875,,-0.04038826594666113,-0.04157617277571927,-0.03184490249503687,0.03287086498180225,,-0.048908424931189,,,,,,,,0.08199017024192576,-0.035235824206996495,,0.06757837086419666,0.03110709490575022
IL13,,,,,,,,0.20281513364927545,,,,0.034870410391285335,,0.050969372229161376,,,,,,,,,,
PLAU,-0.030254561835015726,-0.03170051836397849,-0.02775042928913107,0.005529819826707689,-0.09404010436270228,0.025257480752226353,0.03355773002545994,0.08007688353104835,0.024492871944185722,-0.02475024997356386,0.035563133357178624,0.0699434294025866,0.014961508071956427,-0.0782026852341785,-0.015449649652199962,0.133686933542626,-0.04867235351233622,-0.0459660005840451,0.037510283391354635,0.007366457515979133,-0.04997288660568241,0.0019098833792034024,-0.03694134179761659,0.11660248944674628
CXCL12,0.02860827652296425,-0.07924301838631241,-0.007671309598631487,0.025003662432757933,-0.08797722487025333,-0.05569128448059577,0.031287660019163506,-0.01876401648971796,0.010715253029705453,0.044366792554980626,-0.004493861633348095,0.036977718240439696,0.019942684495565143,0.02847859769873432,0.022439717146205226,0.0809101121406597,-8.620054910691035e-05,0.043462245296432195,-0.046351494286801215,0.03478296206276549,-0.03645156805998195,-0.09176577348495689,-0.03877858210078632,0.08329044967221413
MMP9,0.014444653819332132,0.05214794552319591,-0.0186277297729107,-0.025224581108822267,0.023410803308213594,-0.05244326262249894,0.10304353218258032,0.0677438297949795,0.005920665138872769,,-0.141986242850823,-0.0418843349780699,0.05517936061226701,-0.06677456253300103,0.012595258289151633,0.06824940786504714,0.06947179653274421,0.0196483427691703,0.05477661574499846,0.015489376140114147,,-0.15173896728523273,0.007976719883094502,
TNFSF14,-0.008163318807695427,-0.024636235878332732,0.005086913526945331,-0.0289869457506075,-0.06509970294313283,0.019413980597809834,,0.10636133630415975,-0.00347349625478307,0.010952992502250396,,,0.13448888904059034,-0.0281393857799962,,0.025624384108941287,-0.028502674796630992,0.01696095752499245,-0.06301515779472752,0.014836192665471981,0.023518042963388712,-0.011779579918406727,0.09033921809463386,0.05369977255686182
HBEGF,0.005195790528138381,-0.009582496794021145,-0.0032378060239291466,0.03856983274448348,0.05619842722526605,0.09930687698781401,0.10277813912569465,0.03489306570460154,0.03745371670286356,0.03236314571608475,-0.03752540736581504,0.05906831133040084,0.02593632004606744,-0.07971722094735764,-0.03788192337369699,0.1085842858471463,0.05401299562651034,0.09782008050422897,0.0005505143340100933,-0.0017922925630808328,0.022962549952925824,-0.024946381978203112,-0.009990524525890481,-0.13596400631079955
NUCB2,0.04190236154144713,0.0023223961157927283,-0.023263906015805615,0.04371898181973632,0.017714309465479274,0.01343210193376568,-0.04052188715671532,0.05014585199643899,0.00937452640653855,-0.0011188357034587243,0.02894826519919241,-0.0035821485926050296,-0.015393504332656006,0.015487524689571347,0.013723270985607047,0.11790139810757716,-0.03795686146447761,-0.04513544833004397,0.05404436367783917,0.020348086461046883,0.0125372065246785,0.008578213390615578,0.10354120642472081,0.04625105746957748
VCAN,0.00984445767486922,0.004443106955980415,-0.02974403946131231,0.06197919737516724,-0.1694367567145714,-0.11892556448421254,0.05025041655980475,0.06620370389503023,-0.010727478824418584,0.05557804393063968,-0.10110188649710367,0.08017751948705529,-0.08913173513913035,-0.0013372157798196083,0.09292981722971023,-0.09138449200955377,-0.00245345151919655,-0.07618454496451309,-0.0068630510673045216,-0.02336891726951391,0.01301020587416197,-0.1259456977997691,-0.02969230407558866,0.07232627405688459
VEGFC,0.03030566350130409,0.05295477220586166,-0.03512615012077566,-0.02145806502622332,0.029205404674096897,0.03354361900926783,-0.0077425293731632015,-0.022996637415375706,-0.001432815279841036,0.05406762647509515,0.011877560279843618,-0.026921717971601627,-0.019130267599811422,0.00011505470432409271,-0.05719072278078449,0.0036695582167033626,0.001393874614305769,0.02210787257428732,0.0030506041204825048,-0.015506471306027557,,0.033264620325369094,-5.6379633991618403e-05,
LMAN1,-0.0054502253233761,0.12579980989021383,0.041561003116984935,-0.012172657972612974,0.09240658927955707,0.07586039182597842,0.0521307019458851,0.08415008648766892,-0.0018877626582851203,0.019112409951978042,0.04024553414008514,0.038412636161856605,0.12739837113029676,-0.040599234702741835,-0.01746428882163783,0.031133779707391025,0.02844484104917222,-0.017970067634520817,0.0120413496719959,0.017170567312353134,0.004050270940026945,-0.038383860289620444,0.06717804557123855,0.05949587769301957
IRAK4,-0.06558437181657244,0.08115231493363058,-0.021184891313769133,0.0197771760949854,-0.049464729441543606,-0.01658713059222244,0.028194412943829066,0.025871451907092512,0.04647992343932848,0.014756708779470658,-0.022484660365436646,0.03445382819693884,0.029132989693649632,0.02015841331002727,-0.03643390655290643,0.20988991223301734,0.008805506326016769,0.012794599965623097,0.13105632944254086,0.007809979502271607,-0.04745498403730088,0.09851149374607006,0.03022546105889495,-0.08742086514960659
MICB,0.05102335668441624,0.0085307694416547,0.022193429056025598,-0.020048825117344522,-0.05559413402675051,0.04487666372237674,-0.03493741060521901,0.04376357454434178,0.03231899476792969,-0.026299540931638384,-0.004282814812599625,-0.003558802205142134,0.0795992521543537,-0.05968818526392222,-0.05911696891361027,0.017187315220030062,0.028041325680453172,0.0437019581742526,0.06498104043643839,-0.0213184379097513,,0.01394203394722351,-0.04910637301893789,-0.046268537863032116
COL1A2,-0.007501917113340411,-0.07103707319222956,-0.025781908558687065,-0.07381388374562226,-0.06944259312957295,-0.02147097715841349,0.03978716809241826,0.11609470498179182,-0.033001548427901414,0.03505541669058108,0.17771216718736116,0.04136435726467496,-0.010693951204023562,-0.020349984003822204,0.03522254320777743,-0.0032207921501397935,-0.03076343749203124,0.0010465213448855525,0.019073142568117228,0.037447260681620784,0.043791551295844694,-0.20643216484473084,-0.11629600694152807,-0.03723637563195659
ICOSLG,-0.01398698724526606,0.02939941215320249,-0.05377064351225633,0.036708318760127194,0.0023955254038165435,-0.028218627020266528,0.044864346080899564,-0.014560991457759685,0.016297478630698428,0.007909851459778482,-0.07557103465650224,0.014754603389260644,0.05443520237008558,-0.07586054099099308,-0.03554133763471962,-0.03159410479033579,0.09536190588601579,0.06824245408128289,0.027054246186326302,0.006249764282741726,-0.014538837730625807,-0.0009642602030523597,-0.0132456048482248,-0.08528364989414144
GNAS,-0.014657309908532472,-0.05426962328357828,0.03024491367917939,-0.028560485636776798,0.1652050770105511,-0.12310559991746252,0.005726047076214685,-0.08981600137198643,-0.06688730697085572,-0.040359415935848256,0.14483775963343593,0.09759804470370033,0.12386773812560663,-0.0029479661586866595,-0.027006100090570407,-0.058907428580484616,-0.015630205359940978,-0.03750782670405534,0.02884669645702413,0.016245162941606748,-0.08373292554846498,0.10837726641403624,-0.13028634856323867,0.0987952428251578
C4B,,-0.0016018799199928782,,-0.005582603693070104,,0.05131312063875872,,,-0.027807760423354005,,-0.0064339637392193515,0.02843533793589797,0.030660375787027044,-0.00559563986183467,,,,,0.058236609659378956,-0.03772503845121283,0.05434848501411383,0.01646063298036356,,
COL2A1,0.0007954375653999482,0.05096412936165914,-0.03371248989304458,,,,-0.023854358046300133,-0.016099509690502514,,,,-0.021920097215390347,,,,,-0.006950788721846911,-0.015695373972382767,,-0.010710686524654924,,-0.00458115591646867,0.04411443822256813,
GSTM2,-0.02228436452522565,-0.010414365265738957,0.04778850157444297,0.014737506103264379,0.03612352007558964,0.013752168342655602,-0.018153257134263377,-0.03439318066388955,0.005758615290457196,0.057018375348111425,0.015285430411158984,0.03600764324940785,-0.026795763441217178,0.015282770275559007,-0.02018047475909131,0.07643849479361511,-0.010201719708915707,-0.027758231809914387,0.06307448922844357,-0.008228176642550341,0.04440418882461663,0.134114916531393,-0.004670813742838731,
NLGN1,0.008770329856945636,0.049208848711977775,-0.012328054070272506,-0.010603330206539783,-0.02004850525611314,0.028796139640625294,0.05999207510574109,0.08142075180192813,-0.005515871014231198,0.05311533933252911,-0.05920589291794293,0.02425644424483287,0.07068038149748046,0.014558758551647842,0.1252882188337887,0.15092476004049354,-0.01589382035869548,0.01284980135101923,0.045454296344641335,-0.012813895571580544,0.00535575113415175,0.11503119532486353,-0.020987946655090534,0.11768484367949811
SCGB3A2,,,-0.041946946396072035,,,,,,,,,0.0018679551113580458,-0.03913560572717501,,,,-0.02195512011223285,0.010264230305325698,,-0.022670560575453615,,-0.010691151499730541,-0.042839503448098525,
LEFTY2,0.06875984253798384,0.008272385782093042,-0.037454025319866954,-0.028070983474829274,-0.052819986978786086,-0.035619812693635136,0.07623473881949176,0.05979712618769356,0.003995298139755214,0.02997105380418854,-0.04446120583568012,-0.037011275492456065,-0.013891427625980179,0.11853761836542932,,0.05639100266142654,0.05937958351430356,-0.0544789760206152,0.06126042062284888,-0.0004051584256944543,-0.053614680420170424,0.03604649543114532,0.020527122217559823,
ACE,0.025888561676168407,0.012217903044093939,-0.022951239260199128,0.007355882964833772,-0.022728994169306842,-0.05613021489741986,0.057009077795513875,0.06297811580302376,0.020890624690413157,0.026521674961629913,-0.05883453636365604,-0.03485528471713755,0.072661893758493,-0.02885070120961379,-0.02981676231696452,0.17955676449259342,0.0058287074542397906,-0.03507528683240951,0.030884724379591947,-0.05959332200663417,,-0.11401376596165594,-0.0575125408450287,0.12733768150635885
RPH3A,0.1046200351703843,-0.033090897796282596,0.06496876604426799,0.04477479886321168,-0.0919594057321205,-0.06988743005952303,0.08000209909186423,-0.031222023277636245,0.03078365981056191,-0.0017214570969627766,,0.02279855863691071,0.07460489039574979,0.12786629099146535,,0.049846251839845444,0.0745399251547115,0.07729647289626826,-0.010890839510482943,0.010371070791288108,-0.05673049198338964,0.028334921707219615,0.0031147482450410995,-0.021892516032100386
NCAM1,0.01724493698087061,-0.0027926432547395095,0.019833068048027633,0.00447539856007997,-0.13973786299774263,-0.09420545271609161,0.0028180881509084627,-0.08085014531923782,-0.03649865412105486,-0.007104614738435758,-0.07082147295545844,0.059326867338105424,-0.07181246915127741,0.05067583737940159,-0.04812623905349794,-0.09851433744381602,-0.045377446266511856,-0.06425894427119007,-0.11975365696930315,-0.028023323537090878,-0.00529392876939129,0.16333445597850418,-0.04613956900428424,0.05578826494988358
GIP,,,,,,,,,,,-0.029776472646130016,,,,,,,,,,,,,
EFNB2,0.060747666033032006,0.08008799879848594,0.00014004585370653157,-0.047770254391692905,0.02477490043590848,-0.017888295808793177,0.030657312064088147,0.003730122699470282,-0.01703583271231522,-0.016864469626707197,-0.0712197521289118,0.06731786424507484,0.05091816174562011,-0.01831771582195208,0.028312893012221067,0.051564314008148926,-0.004373224617161176,0.020231116525849916,0.03266926224263372,-0.0332427541447981,0.004326069934506319,0.002510415061896905,0.024070994784898644,0.047153467335488315
ICAM5,,-0.09124898349593763,-0.02624927017060758,-0.0004172997983838288,-0.0006593133159440934,0.01408569595721736,0.015143279655715984,-0.03146001522556849,-0.017193723921500245,-0.0541850000184283,-0.005410573671226559,-0.04085637342716704,,,,,0.030115237248990158,0.09889116878657225,,-0.03901553393330239,0.039318687254109475,0.00012420174626073162,0.027763274517781784,-0.024726815811913428
