,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CRH,,-0.03558838419943292,0.004810269651218691,,-0.02237817613119009,0.06184486239492109,-0.03773142321081335,-0.034891923158678555,0.00521224473033871,0.1054098755569857,0.029812866658501455,0.070663906459613,-0.020415752171284267,-0.06226318037109171,-0.029264620267092388,-0.03687565508245401,0.06901261417142264,0.03592761594272668
BDNF,-0.037286337781534395,0.01870208896948357,0.010865715815295237,0.01964427185496404,0.016595443739403398,0.06547522641450268,0.02869139224229238,0.06445928510843627,0.05512775151643516,-0.01712382844836728,0.030585789142370253,0.027369738324066455,0.030160515477061868,-0.006394733876505811,0.007625352078622793,0.08194245782385978,0.033285477972180184,0.001655208765775015
CCL5,-0.0350336210585172,0.07138603368866984,-0.042115614958868244,,-0.015945332967132738,0.058958273223069325,-0.04127607079016008,-0.017182407825602666,0.031225328068543272,-0.007470006552000273,-0.05038275711678826,0.035893776324566376,0.0900412540416289,0.02884867754688007,0.009283005583913899,-0.04545087210896331,0.014525860858376429,-0.0007358552130697238
GAD1,-0.0724073543589619,0.031442531496750074,0.025575030240779423,0.05275846984181622,0.08101573995509921,0.09899394418993752,0.1326127413015663,0.11875798294640066,0.0171511756603683,0.09899393011032763,0.2171245368082206,0.18409766885862658,0.03359682719115525,-0.014179179310889465,0.041737634604620634,-0.016013237361447646,-0.007655353161926323,0.19012841467541786
COL14A1,0.019363986395666874,0.029888562748869953,-0.0011104513732587697,0.17774769962254475,-0.0298761046410729,0.03965143026566817,0.07188852532655915,0.00936863020492736,-0.009362758741560916,0.03537810964049647,0.031579367100950134,-0.04679390647816412,0.07699700076161155,0.11137045091358555,-0.04360037271731444,,0.026260259182334135,-0.03914369452116944
HLA-A,0.03112349427940638,0.00994473383992882,-0.0297855981977427,-0.06596920334223014,0.04815251641768318,-0.09439177801400371,-0.11539564965293142,-0.06475080789885948,0.07145102874260884,-0.050665730808311424,-0.1871795111511401,-0.15841023231003007,0.1388927699365765,0.1533442244327821,0.039672322588711506,0.01510342235439417,-0.0015409578646894274,0.13815353856564486
CD5L,,0.06198489321725444,-0.00044846864701408753,,,,,,,,0.03979208092014743,,,,,,,
FGF18,,-0.032201051587317064,,-0.0372159111323031,-0.01777929358708233,0.10038654246524328,0.017735909177191405,,0.0549862728658198,,,,0.10101100587122668,0.047738899728823246,-0.05315299791728877,,-0.017544609049984828,-0.058975077855334304
ADM,-0.00011300753682835882,-0.0016328732892575753,-0.001659785963756213,-0.12471959181801498,0.04062518896940672,-0.08603186231338333,0.03738324386056938,0.0697197316661072,-0.017208485501565493,0.03354972006415864,-0.02840462040251321,-0.12443584299011977,0.08650746815813541,0.0645904642909916,0.012703157600474907,0.04193357001258572,0.047093722805898124,-0.12185352799972944
CCL15,,0.029001446189922474,,,,,,,,-0.01832476252683531,,,,,,,-0.015216438067006864,
GNAI2,0.04466182534566617,0.08597078911328435,-0.012298866026564109,0.0070413190606021915,-0.038999538153895154,-0.03714495868365839,-0.042181100889351175,-0.08329760789643609,-0.04279494114669179,-0.025375882973844112,-0.10098625974587433,-0.10580223437275903,-0.03787903807596229,0.03913071179097759,0.020089866777207293,-0.0049331968903702636,0.022516883176156167,0.05409016119270156
HDC,,,,,,,,-0.020693686007100035,,-0.025348974923533805,,,,,,,-0.008249322729992702,-0.042959072194333175
COL11A1,,0.03926806748986424,-0.022047967938079047,0.044328122914274314,0.029950266411953242,-0.048061621826664916,0.004428817988711743,0.034720961279185385,0.024035333958040132,0.027909173668183653,0.15337471663283886,0.06813049193257902,0.06672089646720784,0.09025042983527726,0.03583150018788036,,0.04086823423564072,0.006798853946292033
NUCB2,0.006840974615329897,-0.04618245971909148,0.004083466883480756,-0.06396156337134593,0.00429753588207886,-0.03289223014820441,0.005840156569482447,0.008159147014834563,-0.002442836933463062,0.023095816510025704,0.07689809420105388,-0.012587207526498842,0.036205656450987306,0.04059924375201199,-0.03839447120691279,-0.03722353028888585,0.001067717581589489,0.06521898796370731
FGF16,,,,,,,,,,,,,,,,,,-0.042330581003035335
CXCL1,0.05139544199027197,-0.03725853320388905,0.05391708542709308,-0.03667118524247964,0.0329178712420078,0.06255270342106906,,-0.016232389766896158,0.028370472289115333,0.10212087682438187,0.06149026669024736,-0.01894981599088545,0.1330110884559589,0.08521864310977566,0.009574903630182603,-0.0565483096970094,0.032893252625761434,0.026113744837177447
VCAN,-0.05379633637909367,0.023085960709111272,0.02540622379820836,0.15024183504865707,-0.025904288803089533,-0.07013884359577609,-0.010533722399226206,-0.05347446070891843,-0.0027473063433980714,-0.013009803805166998,-0.062240703723766354,-0.15429973778528644,-0.08586412538290761,-0.06651086710872037,-0.015320184666190294,0.017898533958329414,-0.032486882008539525,0.041540038098400574
MMP7,-0.057763618931471396,0.0918816626953944,,,-0.0033446552787611606,,-0.029260885628471043,0.07768310393558187,-0.012668204568121635,0.011047480344179909,-0.023842397349768785,-0.021589583454753175,0.16759506866717727,0.17440426634597014,0.05647626698634709,,0.06106429723917048,0.06561865799133232
PTPN6,0.03411278361889446,0.07651593555143586,0.042462629264064765,0.121740328425396,-0.006900093645841312,0.0015952772248838075,-0.020782055568070362,0.008607842516680212,-0.005983637153247353,-0.03687051431461217,-0.023182481420836887,-0.07294351148205731,-0.003172304552089382,0.05375762290848605,-0.01794382272162814,0.06524010980114901,0.0199329963474437,-0.04231631978827219
PTGS2,-0.012314954484146122,-0.024122828721149334,0.10809285042602712,-0.07392016216130334,0.05799186905889849,0.04972698611921216,0.008361449338165893,0.13237512906689017,0.024915207540592673,0.04610403312637803,0.017004218505967193,-0.02079850742708631,0.09070281589335585,0.06840981408793194,-0.005646764375051898,-0.0553653239290699,0.04997962142533288,0.01769171371446811
XCL1,,0.009125705220277232,,,0.04300828366149654,0.08250334154804939,,,0.009161582899490721,,-0.03127444141006434,,,,,,,0.030367030981245314
CD58,0.04296020984732129,0.1464325337726726,0.03755749957124278,0.03048084798235668,0.012088033237350342,-0.019038024403630817,0.014867192560422326,-0.040091176072855096,0.013228998111003254,-0.012604928919921172,0.036402198720935676,-0.08034367817823171,0.020258663178935942,0.047337046744096396,0.014993044578141962,0.025066135034841463,0.03519484488230878,0.031329139596568835
TNFSF14,0.06846721744599228,-0.01249302281630217,0.01385361643964901,0.08453296714546414,-0.0006069732712105484,-0.0033765830909846385,,0.011318393164767916,-0.023278531881140263,-0.018507984843332513,-0.06028855305059657,,-0.037216320831933596,0.022499534170662732,-0.025431745480475797,-0.03819602205479158,-0.036496296841674936,0.041145549459625785
CNTN4,-0.03405105897012181,0.019885531850724163,0.005248632504682461,0.12021050475502941,0.006377047459896157,0.17030573449941552,0.0650426617806931,0.0072404843870473275,0.04834844344844239,0.022664449009896878,0.19648408549616772,0.08521654241417437,-0.05651578263468483,-0.05773903218758877,0.013331588416562108,0.027369725148946294,-0.009101776592335027,0.13930113764975366
NTF4,,,,,-0.024469955116270106,,,,,,,,,,,,,
INSL3,,-0.004107825209892239,,,-0.017779290099777665,,,,-0.02852590471402898,,,,0.007456737450590468,0.07549382766825023,-0.025769398216591213,,0.11687281764452485,
BTLA,,,,,0.02453783086611905,0.03487421833095048,,,,-0.023635329665034885,,,,,,,-0.020146166520197094,
MFNG,0.04467221599566699,0.12222080333912465,0.08635223757880663,0.0822696163789612,-0.016625081214373914,0.07235929296016702,-0.024419306368090223,-0.055873048466912496,-0.0057161962349058905,0.03582924801451173,-0.04033690249927144,0.007360474052187715,0.13187726197428923,0.09321837416880835,-0.04814858057367044,0.08527069011447769,0.038585462941937876,0.12291817957178197
ICAM1,0.0251999033395093,0.064719968808967,-0.037000199859207626,-0.02250904098600974,0.048591399077620605,-0.06054868502597014,0.0052632332639015,-0.04666824761468969,0.020769722354413527,0.021777376489403633,-0.03665243410573144,-0.006410783307016672,0.1527636832993559,0.11778542289820736,-0.05811046257965294,0.0010219352493825193,0.052677238540288204,-0.014114530111607175
PROS1,0.01511902443818172,0.05248356611286362,0.014333899091127934,0.014111078381699832,-0.002794528546215699,-0.004361827009418888,-0.052719251511749506,-0.03772636265573335,-0.00989948670165089,0.0019982101057112785,-0.05350181272038936,-0.011170268425282051,-0.01757830236434165,0.08395454876084578,-0.01597286883010013,0.03123321033703874,0.05103763664064169,0.03177298662760558
CLCF1,-0.05385658319278203,0.10449803090825809,0.08229392092041336,-0.0022302490474356757,0.06770754539844956,-0.001597225295123573,-0.04311403835280172,0.09361064738971055,-0.03339040535792067,-0.009244411161021088,-0.04364484967547679,-0.0415986614948456,0.0715089366081979,0.055271499441956334,-0.04676545173223719,-0.04805844641877796,0.056511008411448266,0.020404046885837673
PSAP,-0.022091937593534294,0.15894473648809138,-0.0017324821058399716,0.02812602078288511,0.046842294531116595,-0.007539229137150194,-0.029771007049402966,0.03264308356868996,0.033384249395379054,0.03160070936694756,-0.04369137475638394,0.13932048701562721,0.17434043314974854,0.14583518482522725,0.05623831139819627,0.024006104865391235,0.04991985174120057,0.08599167208313538
EFEMP1,0.01149445456356267,0.16075654344151186,0.04690284499665322,0.021160742768546903,-0.01905085814803091,-0.05815106532094481,-0.01638622023423819,-0.06847650194206932,-0.028798572265306417,0.021329273394396137,-0.1699126408406434,-0.10188524630489686,0.11920074556287738,0.08092023391901258,0.028088111706985677,0.04261210874163364,0.06307316901860496,-0.005424295669383093
C1QTNF1,0.06603433609788169,0.06590996774716072,0.03824120999436057,-0.07131084553910959,-0.026054388120216286,0.0427128943152281,0.017667297151432098,-0.040583492755447,-0.005522975098573193,-0.04107332945536372,0.054174947713579114,-0.06557316730408524,0.17455563339848743,0.2000481053703141,0.0775855089954936,0.03162511877428997,0.004138389103953418,-0.01306697435820268
ALB,-0.008566796184703128,-0.015356792567303955,-0.04052671169421105,,0.033588298547738295,-0.0008416559945186019,0.016756607365419715,0.0003755022349959254,-0.02248873194652596,-0.021021161760159536,-0.04781025254287203,-0.030220606587472137,0.06083475521015469,0.11574468678830652,-0.06284839633497318,-0.039055566885546275,0.012902603150993739,-0.0608223339914501
CCL13,,,,,,,,,,,,,0.055695485655164446,,-0.018935253783721337,,,
EFNA3,0.023651057250717353,-0.0413277096829266,-0.03293747063622433,0.01333683455875147,0.023000755885512435,0.06607588853823045,-0.004260069873034132,0.10640908564127162,0.04171053170978848,0.01380741065078764,0.08936494908867276,0.025472035102496928,0.05585967979393383,0.061644998806270945,-0.05007278972563052,-0.06895906354670488,0.05807086956245465,0.010696567027763084
DRAXIN,0.03267782115814285,-0.04882314090156579,0.06578583616348135,-0.03753521822158118,0.0035333458747543543,-2.134706579461446e-05,0.0005803601602776057,-0.005974800882690324,-0.012227173106125415,0.0517079700669434,-0.03263978648352499,-0.08267178082965537,0.1705282761934098,0.09172736713248437,0.06182677647534787,-0.06131920935538523,0.05938773386673055,0.12208289635465361
RAET1L,,-0.02721506090195655,,,,,,,,0.06455172368472777,,,,-0.0023889202589791503,0.042059119971063944,,,
NPTX2,-0.07412070789186948,0.01655012568370903,0.06590162587526846,0.11801206482464031,-0.008942628874415997,0.08995474465882128,0.0009418152109897653,0.0859974367689059,0.09112670728710451,0.014946398405282009,0.03265591007419177,-0.06716232262903327,0.041705668978625564,0.037477039105838286,-0.005118279576743286,-0.03306420404424763,0.11330945950786465,0.03530317261608147
FGF11,0.026108093465818563,-0.03500188338128295,0.035517304699732154,-0.06746902463468414,0.03573888325776246,-0.02554034066736264,0.03260102978201046,-0.0024022203813961673,0.013319047566712103,0.014490805923362502,-0.011600560587611781,-0.10316470343369516,0.06691729301078835,0.013926025445429457,0.08808630895573599,-0.04004491229939743,0.10361262168587099,-0.04635516675225326
CD59,0.004853981665808728,0.09356943049750882,-0.02727354546541376,0.05396559431050878,0.008878611072590884,0.09176369934451657,-0.00536968710778045,0.034641084234564884,0.004318451573755952,0.028732562775342235,-0.05277047495806377,0.11921534503155734,0.05181767201243814,0.07427263699563129,-0.015409625848009364,0.010055135968372082,0.002901387927943958,0.2169644320252149
COL9A2,0.05285422193106443,0.0814279448154805,-0.07342398778532283,0.12625925636393812,0.03877922950171891,-0.006986517500638575,-0.0031360343618042925,-0.07378690799769937,-0.046888038986711955,0.011611163472457945,-0.06908865331113033,-0.04696497131692228,-0.04385841049242193,-0.07154009937419237,-0.06294674600265045,0.07026017289619475,0.001471768734086378,0.09139082257026594
DLL3,-0.007326673413264779,-0.01006944770988599,0.00379733931808812,0.1608336341696298,-0.036472377281360144,-0.029052607917859886,-0.0048728321129845,-0.014993941730665225,-0.02429855781240219,0.08635264679940075,0.14776191871477773,-0.02277076993823371,-0.13515171118760322,-0.052389117002833566,0.012248254929699819,-0.005596536658097557,0.009430624561889391,0.07738428695048098
FGF5,,,,,,,,-0.003755227127848075,,,0.1197890366983564,,,,,,-0.022909891760293725,0.046103281962428404
LIN7C,0.021133971545167805,0.04582895043103094,-0.005264682114034206,0.011030051855759391,-0.02312130362030284,0.024351485447448303,0.04508234379181889,-0.04768834675486694,-0.024284961926271123,0.05219637836808786,0.022540539274069522,-0.017129588812351198,-0.05993152599217668,-0.039152002700935946,-0.016959723626329734,0.04153817791627946,0.0010865911687380377,0.03867924958408818
GDF7,-0.020583487976815286,-0.00832855945862105,-0.0370025910420475,,-0.013125933874717902,,-0.02012824292977457,-0.03957226380570317,0.013259684430212734,-0.018507984124112187,0.12639210775070633,,,-0.03682579130485434,0.03508993611615644,,0.02534785925531669,0.06336885738180133
PSPN,0.05467899451415721,-0.003989875346027849,0.014822270606022264,0.022825483867679543,-0.007865677315775029,0.004879929249662626,0.0748158608062141,-0.023149184278512144,-0.05718897505670171,0.00820174934490491,0.021638014619505406,0.010310976355329831,-0.033982631594176776,0.13624206511724243,0.02302207396487859,-0.03314158808559434,0.06307622580467394,0.020160508378304118
ANGPT1,0.10264762506330008,0.1447059618504859,0.03377619913997671,0.09927136803912352,-0.023511050301277446,-0.014828459161043755,0.053671095207042524,0.0036293404827994207,0.03374377883141278,-0.05658145844596446,-0.12468317807876307,-0.022137367716054866,0.013820891638003794,0.010654745501994814,0.01724372333177602,-0.014831576680424521,0.03867287687812832,0.09015335339688621
PNOC,-0.039199751353468947,0.03180947644915536,0.007103702193891254,0.08698045067568969,0.07695476661762013,0.09127329873331061,0.09544224921379306,0.09811105699407147,0.05369694030544006,0.08986309846664917,0.1493781779527009,0.2477033344809046,,0.06265060983787207,0.02500941092915093,-0.03410676797616088,-0.02150340153093733,0.10691701451172972
L1CAM,-0.047335745006896975,-0.04673243476003036,-0.053718751109653524,0.020905924597406908,0.035611860953890566,0.043656244552061324,0.03345152237041909,0.07578719328816935,0.0011641012845015084,-0.004592143939064683,0.16601432289377785,0.20982020531711218,0.09754554417136736,0.05718576033322148,0.0822516685559548,-0.012569319419277561,0.08499123828073864,0.0712525481728573
APOA1,0.07434511219532154,0.030264154884720142,-0.012067962281987577,-0.02265625586349775,-0.02768830679055738,0.02850869320653464,0.018832595040496922,-0.039233914944693346,0.057856764757659516,-0.02995339534865471,-0.010194507864898353,0.03905020134447352,-0.015785833574386624,-0.00358070339164961,0.029657591481197718,,0.10797652510733372,0.05715666165419811
PSEN1,-0.08388361306385504,0.09048795037357198,0.05003883807818057,0.031440521521193934,-0.0026593741704075196,0.025007004805257544,0.0020755068602189945,0.020909757788296367,-0.0018212031216845689,0.01903125140527202,-0.10689435336430778,-0.03171420900149185,0.0007781480892441449,0.03459310444465068,-0.04250030691034693,0.024625778882538092,0.007614325813474427,0.057541641059953595
CALM2,-0.05170444333253537,0.09187219306243012,0.025108343702544885,0.1071110131017795,-0.016637372780809744,0.09134429885173334,0.01961964201634898,0.0711668574754348,0.019751989371396137,0.05470486806325007,0.20407719043372735,0.16748346038061687,-0.03340824189312874,-0.02319639847600703,0.11324883894238699,-0.11374856589412848,0.018946473486635855,0.05025657720202624
CLEC2B,0.00018797894385706517,0.08910553665877095,-0.012894608739941889,-0.07093587189541296,0.024051746333583885,0.04016810911277422,-0.024824475421936238,-0.0031835240809271787,0.013643737889323672,-0.012175918023415779,-0.04041646772425692,-0.012414418701890997,0.03401045580780115,0.05744964497605604,-0.015970997647269256,0.02437184301849237,0.011657401114797091,0.038859570193144746
NTNG1,-0.041585174573352264,0.0050445498580427885,0.013696539018380163,,-0.014260569150271183,0.0451135089596189,0.03303460874685886,0.09345640439812393,-0.03335852632618118,0.02188614127134282,0.12488849636875553,0.17113434869712882,0.002871921417682793,0.007215426549437122,-0.02180313610148243,-0.0249123524230966,0.03688029377385286,0.11310314300452606
LRIG1,0.01194393014977281,0.07423029010833584,-0.02675519568611619,0.11424980699445553,-0.02263760652016547,-0.07365221071524597,-0.0634745979995931,-0.08555893931110142,-0.0424054363062325,-0.012716162688110506,-0.027527376669772435,-0.10254750140390823,-0.049712457106537045,-0.09799937787549895,-0.01227280548297348,0.001770631869829769,0.021538464566890285,-0.02380462948874944
CPAMD8,,-0.047904093315087125,,,-0.021029727723625154,-0.005955887099089897,0.0312697437908242,0.059241847607666064,0.003772848467752762,-0.034256748251615385,-0.00055654270136812,-0.012321865401509346,,-0.0070049647397653556,,-0.037760091612019944,-0.021830820691056293,-0.0010788697223609168
GHRL,,0.05164062820709247,-0.059928030798125316,,-0.010840654141851707,0.06665006289877111,0.07868135515465327,0.014085901874669758,0.019136166236746986,0.0005342640426166753,-0.0255740459664695,0.020305800590553577,,,0.0018334058525785032,,-0.02996882177147923,-0.04104665746389794
NPY,0.017885457607084744,0.01885531352881458,0.0761833922322283,0.02533545641133425,0.01528933162092366,0.00682830622012474,0.013012149250921114,0.099092273033566,0.03652924213770411,0.020845541342848162,0.0018947029741693134,0.08125768989691301,0.20398376715149297,0.17357866621054768,0.016119727081049074,-0.05688357400920879,0.14447124716649415,0.09381828734311037
MMP2,-0.03429665729306032,0.09236168380288258,-0.030275490412852067,0.08961775897247458,0.005953538709434564,0.06939147142887502,-0.0006724202532355853,-0.08166938161425391,0.049405226538222324,-0.03437280279315279,-0.025212674700452395,-0.1138579119686937,0.07553218939108197,0.029689516681238027,0.024520123064098762,-0.046734437950644324,0.018422294008448265,0.09032956968386308
LHB,,,,,-0.01831530467672442,,,,,,,,,,,,,
PPY,,0.05352510883164356,,,-0.03188160372523044,,,,-0.010956003393376147,,,,0.12997962505752902,0.1037818069032518,-0.049875645423156076,,-0.01981742948103306,-0.026805294369520612
ALKAL2,-0.026904313806828485,-0.04372341073548295,0.005272507285861514,,-0.01804921186674282,,0.0047350125295921785,0.06607639102917004,0.06170734195989205,-0.031612395324442995,-0.07556311561085494,-0.04587692453666662,0.010715672370059472,0.05858422856158362,-0.03167319660928356,,0.1249970170812146,-0.04119667795894465
CSF1,-0.008488159873834928,0.13601837128433752,0.033515640202419504,0.027354965052170666,-0.014575187448048412,-0.010803910634967053,-0.07519660594994698,-0.02030776448256609,-0.011870176920902175,0.022791673025771866,-0.06171203404783414,-0.06469195556089698,0.1354185929490957,0.08191808105513168,0.09303265669944634,0.01176101016603896,-0.019765736314804258,-0.0009431853310315988
SEMA4C,0.051155363438002935,0.07771583837233076,0.02136874227637092,0.04724913924432225,0.012798229857120372,0.011777017081763671,0.027424967213212876,-0.044945928503554285,-0.051417269133185,0.022588133568878534,0.01660060389623422,-0.051748484768802235,0.06367191515638002,0.023553545773589448,-0.01567120849309179,0.015772974062158385,0.03450853421971704,0.036049201913461316
BMP8A,,,,,,,,,,,,,,,,,0.003218934428894514,
ICAM2,0.0063554059873538625,0.007053014933387219,0.013985863834389451,0.04819786988689548,0.02736280259564087,0.06619788752246868,0.0715489760100392,-0.02357598455371832,-0.0007551416305706489,-0.01682030701499261,0.07282807343816884,0.02076063527209997,-0.00580033657117844,0.027576956437331566,-0.02668957453557399,-9.153973935980132e-05,0.04677139566514497,0.052772210261223355
SYTL3,-0.014303454948256166,0.0018599737879598317,0.020872929167186624,-0.024671911153037497,-0.007699575724844299,0.017007083251615783,-0.04712762724070993,0.0013257256475391953,-0.06426705359648295,-0.03802530394958275,-0.04839088172774795,-0.043612666110571255,0.0684799795838672,0.0293039890263598,0.0452082640259701,0.038666863323334084,0.06915221289373066,0.007552318506903091
IL1A,0.030269375058437634,0.052841408834990285,0.03610664441875917,0.013896479172156903,0.04488346296542916,-0.012569690542650506,-0.015217121639205931,-0.02557569118864952,0.04085349033660482,0.024246949371600147,-0.04561679368349656,-0.02684722901391046,0.0878078541613863,0.06345485647052684,-0.006281052208204718,-0.033955979436938837,-0.04892993184772639,-0.009155776921103252
HLA-G,0.05490076121514717,-0.04187748026219258,,,-0.019344505966480678,,-0.03422789534768898,,,,,,0.052149572783178416,0.015952741295363237,0.027161354703549367,,,
PGF,0.011511473321093136,0.07691835530048129,-0.007424785140978945,-0.015268216917381812,0.018461455840365366,-0.005306359195844333,0.043590197654463286,-0.015219313092679394,0.026191654046905044,0.03423840962344371,0.05877327922270551,-0.08710466568486616,-0.026102320647939742,-0.03889630533563489,-0.03218943740267424,-0.045072212833712474,0.0686416508332533,0.06659805255961779
LGALS8,-0.0012210662642721916,0.05841058010815657,-0.08223174406374445,0.04124177210703951,0.014838973683662281,0.051638664852738145,0.02241897454065404,0.020524615577014602,-0.014080123938989485,0.05019914000277402,0.09305403886017584,0.06730385020897477,0.007624876340953197,0.038947949591852014,-0.0007470127826172626,-0.014907257820070723,0.009608561701774215,0.06413268389968531
DKK3,-0.010717539660154507,0.0851833748794883,-0.0446637417241981,0.09654784496970527,-0.02807381052927222,0.10700870338039774,0.006997423888541421,0.07922556828893448,-0.021108046563875868,0.019624053656667778,0.1650103309337795,0.1686198322567982,-0.009335421150111918,-0.03538817330809683,0.027663110161379796,-0.13443614392716466,0.02810992864470452,0.14266328868592668
COL16A1,0.02660093987759372,0.06098085110422852,0.00780972423978631,0.1274102254252405,-0.048837540687300514,-0.038097093270778835,0.06084853911879898,0.04964710661437773,-0.019250565609940054,-0.013900474272670752,0.034154740605364955,-0.11343567650057877,0.02954856568679008,0.01586474059648157,0.062287467786568025,0.07570551780302971,0.02079224547371729,0.0849000851326407
TPH1,-0.027413439346060182,-0.008532468627563856,,0.1636570904738891,-0.0018277137882007901,-0.02937079790997906,-0.036269228220906544,0.039711353530774283,0.025538759321366608,,,-0.016810356476361903,0.0025820713185390923,0.04156194489476736,-0.012680905316000001,,0.006826668635618918,0.00011938939392185025
TNC,0.033849133654324105,0.07496185863534664,0.011868879932041476,-0.08829426289126241,0.005891654708066397,-0.05046319494641489,-0.028304276351207545,-0.05631956019424307,-0.009325163996309751,0.006918716379626307,-0.14788496080759395,-0.15965120275066863,0.20106012455283095,0.1176155247706645,0.03358954088038014,0.03695898188869552,0.05871679686566069,-0.06756561261411542
TNFSF9,-0.006838648202040529,-0.04792570679760766,-0.06950216418788843,-0.01739609787939144,0.12760436781001752,-0.008100425257266683,0.05461076074854662,0.0953876941839441,0.09458537949555777,-0.01810010072763399,-0.015334531778650799,-0.0160779794604875,-0.014695652944914142,0.05590249963339329,-0.04193313609672068,0.10808810408719349,0.042941912746231235,0.0037416163876629843
C4A,,,0.05311070853212396,,-0.0217138564895362,,,,0.0663472798350229,,-0.027595173430984374,-0.014776941933005645,0.028385026963599923,,-0.03648658684059801,-0.04657224827059198,0.09336073971852836,
CNTN2,0.011067548290905308,-0.03199803116761033,0.04702927408531942,0.04895737593112699,-0.02251873923175343,0.0014313145988495458,-0.025715484486389273,-0.11860841321390268,0.0009630675218236538,-0.003153372002386164,-0.16920578348802137,-0.026619409972042558,-0.015730473853003635,-0.01519857236622026,0.030352409544629387,4.773143246058306e-05,0.02642823490653503,0.02240406318086497
F7,,0.015980404094475886,,,,,-0.007382686565389919,-0.02001212275777763,,,,,-0.016137775103427003,,0.040337911774883446,,,0.0008592672723088102
LUM,0.03895384703445986,0.10273922774383153,0.022535851071289692,0.10088522411549339,-0.058740911409589196,0.08313513459852767,0.08211774118446542,-0.016730129815417095,-0.028246403472052903,0.015662819642525996,0.015598216985507778,-0.04747464510942447,-0.0021220859316340374,0.0444667217282369,-0.03310832704644646,-0.03314013685107235,0.006183331883282354,0.06452458612669185
BTC,,-0.027215049566009016,0.009756863676234634,,-0.03706189490403776,0.024595822167569927,,,,-0.005121919695066114,-0.03363097038691344,,0.0016932393667536138,0.08553036653752633,-0.023569875950397053,,-0.03590174742044647,0.01723458982689757
APOC1,-0.020152608036920944,0.10071841541621321,0.0007861733937820575,0.09169764641256499,0.07623655675726991,0.12414995329892174,-0.029453064274251137,-0.07489301364360569,-0.019432400922789896,-0.02127062003605011,-0.2154679706495673,-0.12543237523415282,-0.0556890559857579,-0.022532410780425942,-0.0527967661396025,0.024419325636762846,-0.007521009765469019,-0.002947730286098524
PKM,0.013318728950025699,-0.0031945702068747746,-0.005411714064300808,-0.08972473157273278,0.0014908635862958001,-0.04252241481469737,0.031521318644797375,-0.005672341602567511,0.01925202251413938,0.017332376572012642,0.2026869815548559,-0.06900703829907479,0.1396991708201983,0.1380601929924186,0.02604793903924164,0.0026750668149660957,0.04490650934658735,-0.025913255784845837
TNF,0.04766892104876152,0.08090575498724693,0.037232306666714905,,-0.028951284656475864,0.03802549011423379,-0.019758278978771283,-0.02937027332751285,-0.01902556932768365,0.02216755400230196,0.01287129596860328,0.006571398417521991,-0.012834031942858756,-0.020963475832918726,,,-0.031127783955974528,0.044466372657415126
GNAS,-0.023875874125689527,-0.1149327485884891,0.026607556389291836,-0.006414217787690526,-0.022746028178056318,0.059936351575060304,0.07162303896287257,0.08334526796248443,0.04399408788056231,0.02252713717634286,0.22952228063559604,-0.09949629316943943,0.0031040331640109177,-0.025378155924676026,0.003066483891855621,0.005827248614047405,-0.0001260747986149979,0.20207958414450494
BMP8B,-0.03026767232643988,0.023107243672095143,-0.03272801643330739,-0.0381019988462745,0.0031208885007944793,-0.0025474599810684337,0.05129667517508039,-0.06363942272486353,-0.002537792060028374,-0.016385054209458773,-0.03494358783668367,-0.03944642431023279,0.05803738476133109,0.029561695518263646,-0.02186443040549695,0.09896272476078878,0.04515018093414738,0.08414906741951017
LIPH,0.09804548416267782,0.09983767938175744,,-0.03667118138704706,-0.027508606591556902,,,,-0.02210281501813958,,,,0.01259233882952315,0.03712615498460444,0.0074104227257002445,,-0.0008909651084576832,-0.05538198871584311
CCL28,0.0658397150111389,0.016284202467778477,,,,,0.04930101665144474,,-0.025444980541565878,0.023782937665098945,-0.0014776077548198465,-0.013331342930114782,,,,,-0.014520834493184507,-0.008303843796874311
PTPN11,0.00448038137467209,0.07005737545454725,0.009987917814612777,0.06379010812317498,0.03826598408446109,0.05253265060591952,0.027243017729642605,-0.01810598646964123,-0.021550121987963706,-0.04009726277419744,-0.06940115897313494,-0.021591388572095655,-0.020861128080055212,0.028390897008028354,0.0016558365507740689,-0.02873559834596171,-0.04679952383104637,0.04206131640930518
ADAM12,-0.010197705682841063,0.08190178253733724,0.025912348975084213,0.03451666179664525,-0.024623247048951347,0.002571150182639418,0.011855440262096442,-0.04860664112314777,-0.018488972608184596,-0.01872962254619038,0.010102698069052606,-0.04931559200945905,0.056657414803839505,0.12763152803853622,0.05374192821923011,-0.05156032637799654,0.010270231058326203,0.03910524537918216
EPO,-0.056793703997384086,-0.007044675102241885,,,0.01436978133312371,-0.03151635686668567,,,-0.023125019683554217,,,-0.016810358945019685,0.009787775330082836,-0.01461481051488314,0.02138165438550327,,-0.01544170068712469,
EDN3,0.05531795573176021,-0.004587274331508232,0.08074684579730995,-0.0077001843516391975,0.03370374131750244,0.024620258963551814,-0.0365080225435232,-0.0026458607851456936,0.02550760911239564,-0.017907141784913688,0.011646240343866304,0.04111344546976751,0.07707147372188175,0.04295936178670812,-0.04870947371471673,,0.03181084327752833,-0.01716926428569717
