,UKF259,UKF275,UKF304,ZH8812bulk
IGFL3,,,,-0.018219039533483333
BMP1,0.007650269908915215,0.03183010077401729,0.05449728796340201,0.017964471103153582
NDP,0.03235362129575097,-0.008149742819956002,-0.021814507912002148,-0.05163242270054552
TNFSF18,,-0.013383382913173428,,-0.018788973885948506
RTN4,0.0009483928964409187,-0.03225042928105082,-0.0020849240634307578,-0.019001421604622253
HEBP1,0.02776558493996826,0.03904672377761531,-0.039306763896044386,0.013438979421351253
WNT7B,-0.019695302813544365,0.0015575802143103685,,0.01102779141240848
PTMA,-0.015183247161892942,0.044433466344331186,0.010210709385982727,-0.0437289586389424
CEACAM1,0.04323351134561116,-0.021048872945076066,,0.07049666291656088
PDAP1,0.03553934606533049,-0.009795599784614842,0.050582289135733344,0.020353319028478815
QDPR,-0.004423371651498298,0.007482120311104733,-0.016428705998832675,0.05750943457790849
POMC,0.012864845521884424,-0.015529019199455435,0.042299575507533466,-0.02400579339296926
CCL18,,,-0.024908307514583485,
CCL17,-0.020433130976418443,-0.016691684157344767,,-0.003445938623208674
VEGFD,-0.036788136137667814,-0.01778357766758078,0.0027579103689245716,0.1376499437352912
TNFSF13,0.06835168633276895,,,0.01367002996384366
WNT5A,0.027396666670900523,0.048603393631183996,-0.019513846912584662,-0.04820968976573563
CXCL8,0.06938388316994212,0.04225261571377988,-0.03802224953964172,-0.0341042305521969
GRN,-0.04486433923336447,0.06947997178109398,-0.029453450773226312,0.0356094924538209
MIA,0.024084544157499194,-0.03280772600733616,,-0.03815642818148379
COL4A4,-0.018293135240133967,0.06110549691596554,,-0.0370020255082212
TAC1,-0.02710309817649208,-0.06683409534539421,0.001871496535333687,
RARRES2,0.10628791660270114,0.07893204020172119,0.02601894669057611,0.005716115850368938
FGF7,-0.02590746153553471,-0.03260036860847797,0.0818604276903586,0.044262506065937034
HBEGF,0.013037794978082787,0.024243882720068218,0.06025079026178632,-0.033575596645541696
CSF3,0.021394085051827137,,,
PI3,-0.021523337961852906,,,-0.02040954584188318
PCSK1N,-0.07015545804787805,0.012574926253958597,0.007737355636091134,0.004634990754328776
NTS,,-0.006375254348160704,0.14696119267194535,
SFRP1,0.046466152072783685,-0.020530845825129804,0.03835371787320803,0.023514799354165488
MICA,-0.0005119462174067303,0.0822345380525298,0.07047525640928973,0.003763009196224544
TG,-0.01349663056032592,-0.0002480876822280775,,
