,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CCL17,,,,-0.02315247899215149,,,-0.04546087654342062,-0.02019961825654737,,,-0.03112352032994697,
VEGFD,-0.011161385576429777,0.04597092235989131,,-0.004434080718530918,-0.013080573024398828,0.04303905995974214,0.0060311621344793995,-0.005318031016536669,-0.06769201549878306,,,
TNFSF13,,,,-0.027304185182230736,,,,,,,0.027378034602753433,0.10663466673255055
WNT5A,0.005416342040239968,0.02086478857752394,-0.04586988828012252,0.05118847102601324,0.09973871795343665,0.20334065694698336,0.01634954374186484,0.0446004167659327,0.058933694598410316,0.04303362553843601,0.01807794472861267,-0.028636286012078467
CXCL8,-0.08453341001835922,-0.01815417698474618,0.030427499309800956,-0.09020098997389774,-0.05650089268150762,0.10331438511059943,-0.04961159357477047,0.029643813255256272,-0.02525579933987861,-0.044001149716688503,-0.03320267149023291,-0.03730792770354872
GRN,-0.026254001996893934,-0.019550565956530475,-0.015866749700659107,0.010997691901229713,0.01517440729531979,0.21384257649154945,0.06325108568715689,0.05078820221838499,-0.059074697522271666,0.16063409789524283,-0.1270451476999821,-0.036687186440354576
MIA,-0.007608457509795357,0.002212763810786565,-0.02053402112469027,-0.06812319622236214,-0.026860679053955734,0.16012950204800913,0.03208178624182133,0.04961673495592166,-0.046707818179599826,0.05308953658680134,0.12057141858655156,0.13142525065881192
COL4A4,-0.041542606846871076,0.027788393341569354,-0.01197164731132013,0.020463402093445604,-0.05136780031609386,0.02441392764963833,-0.005762149424131894,-0.002644490023560716,0.016990397258055186,0.08601988242736276,-0.018547666591343857,0.09118664502331518
TAC1,0.004202122373304611,0.03107835186896631,-0.03469712368973285,-0.025634374943185063,0.019580243522756325,-0.17314910823987426,0.0001782837753593348,-0.013099710348960021,,,-0.03099502777356643,-0.06713550350510478
RARRES2,0.03973458606129066,0.012595820800470751,-0.013380418337882356,-0.02482090138143353,0.06757861338093142,0.24224741025600763,0.09782817185400783,-0.036411086592106755,-0.0514921764802422,-0.017027301220533014,0.10513238117407521,0.02274464415408855
FGF7,0.0044285989891596,-0.02188342871721267,-0.04612433785314349,-0.010291302419168995,0.0013029630633160825,0.08394757398336622,0.004425826033155753,0.01124347029526032,0.056293204183240506,0.06932229269500902,0.11023191609845688,0.05915313887469187
HBEGF,-0.03687713041050513,-0.02026870090204272,0.04165430799026276,0.014218192519878122,0.029029783747512077,0.15485263807215027,0.015530982114237243,-0.007351266313923711,0.07907519747036472,0.09351428905609939,-0.1684166564789002,-0.02715671302339305
CSF3,-0.04154257395746514,,0.11151525317395503,-0.06180350504417324,-0.056909364580541424,0.025129580236301102,,,,,0.025475962081472445,-0.0396069149714523
PI3,-0.04921337372209567,,0.002630040988729169,-0.017336099691062274,0.005624656938751983,0.0634258928706269,,,,,-0.06429062541170884,-0.11155409293017256
PCSK1N,0.09667895448332846,0.02930925656332809,-0.05289727675650783,0.03051219027352827,-0.12666867267726742,-0.050702237849573256,0.03664434777331812,-0.07891995857356475,0.025782038989301773,-0.01916009384801024,0.15367599080495223,-0.049580015543652926
NTS,,,,,0.11997218312506153,0.0557395492728611,0.09700614241315966,0.06351090288461259,,,0.06967267204308115,
SFRP1,0.062031370253898446,-0.00044565330754622526,,-0.008166468471395422,0.014454065030663741,0.03990445799979004,0.0033677937342177855,-0.017833336536546136,-0.013653670920788086,0.067305021372159,0.013182188273569937,0.046121951131489786
CXCL13,,-0.02309930339939512,-0.019713604389838834,,-0.03895446388881906,,,,,,,-0.004684108434790169
MICA,-0.010897407779318854,-0.00783513237806355,0.027376529502293433,-0.03136833611769889,0.013509712715437572,0.07677607488574414,0.013730230166718772,0.08618732938637715,-0.0015719307665248035,0.12919629888529482,-0.009286247104367255,0.08147980743705839
TG,-0.033116062128351324,0.053549088934326625,,0.03474272993132204,-0.013454306740619995,0.006329880858643407,-0.002935499081806477,-0.019652777812009074,-0.05877018241595407,-0.014848816097080915,-0.029682259869949185,0.01729427438628346
ADA,-0.04897324584578438,0.010385815637883685,-0.04223717767211986,-0.01109716199354421,0.04976816039300102,0.13917692458039013,-0.035999234001980726,0.007347537118374776,-0.04721652853082311,0.10169938585727534,-0.07645985506748147,0.02798473817913515
LAMC3,0.006697175148460345,-0.021745385279752016,0.020943369122912982,-0.028127949066333917,0.04253209334338087,0.15006640803004703,-0.005044393707432688,0.015827505710129242,-0.05991933499341552,0.11927866308699098,-0.04996395933395556,0.057840186261689304
CCL7,,,,-0.04219131105668419,-0.039535368581643505,,,,,,-0.009755708153801222,-0.049751850617351975
NGF,-0.023933857766810767,,,-0.0775756720755747,0.031996926435046494,,,,0.029353981490697355,-0.04295052067413656,-0.001071596887494018,-0.04899794711563757
TNFSF15,-0.029609169084520555,,,-0.026458131210616877,-0.015536941609933167,,,,0.006302011157159054,0.07376506706940077,-0.014422512230432966,-0.0650570734892929
HMGB1,-0.004351471301459525,-0.04611261784262448,-0.08396510886082365,0.0066117617473023345,-0.00562804361061712,0.23746382582658584,0.008502675226064219,-0.06618997704754469,0.0018430985946253648,-0.05236202279784077,0.0704027996752695,-0.012772075320675398
ITGB3BP,-0.01664325824131376,0.035093946947613176,0.004937830891666628,0.014417031125727793,-0.06284863619076882,0.19232623574234267,0.0802179203840833,-0.012911220331918294,0.052607871498146025,0.15058238144930472,0.04217251332597682,0.005259125431441567
AANAT,0.0982317100447605,,,-0.008370314022598094,-0.022583991815061058,0.004306927209885967,-0.007342020752376181,-0.027446385474964998,,-0.020487054872511724,-0.02474225060040239,-0.035892402817064295
RELN,0.0561745259041345,-0.00894538863021792,0.0047940409990135475,-0.005266299292932356,0.05151158366356192,-0.07594833666329916,0.03901343772393237,-0.0002786059097563558,0.07556264609443682,,,0.017261403548421816
IL15,-0.04208892275750998,-0.02345025799227322,,-0.023127542076332507,0.004063017506444073,0.018222863882172577,0.05732167472208596,0.0094855412652979,-0.000529966317962444,-0.006111444194406131,0.016621387920427687,0.016047963429060518
UTS2,,,,,,0.16608293402379093,,,,,,
BSG,0.006119498407379452,0.003226817981769208,0.04464085046990271,-0.04599381620635476,-0.08969945637522174,-0.011662185534425325,-0.08353817165314699,-0.009075772498995473,-0.013062414606469371,0.07882992467084121,-0.01931730017238205,0.05623907937215569
ADAMTS3,-0.04699552207521376,-0.03234246333173013,,0.006396772292545499,0.050660345809000244,0.22686248918105187,0.023956248442699113,0.0038433712686744646,,-0.05130744967130712,0.09430921762555058,0.019194453267280854
CD34,0.09758191869681031,-0.01567538259536769,-0.022160807028580982,0.016768525737000918,0.07222542120125011,0.08900278750838778,0.028565117147754882,0.032200552557843064,0.07909272857686513,0.20948683969578397,-0.034397513920401995,0.05037398527263171
CCL23,,,,,,0.06142559373081986,,,,,,
PLAT,-0.041054306284871764,0.00371451730429287,0.031879380313911514,0.10112190849642441,0.026501753208494776,0.221851179697244,-0.014926057271707916,0.0013244391925341932,-0.03452369641960938,0.13273051557659796,-0.08506663172422997,0.014444881327389466
NTF3,,,,,,,,-0.0026515539954131643,,,,
LTA,,-0.013536578127887599,,0.020739977851367317,,,-0.04708592754941672,,,,-0.01318994390769907,
CKLF,-0.020670842944086765,-0.0014518143318996374,-0.06748431464657291,-0.010293256469388671,-0.015490541656755936,0.27528587475089195,0.08265535092183376,0.00612732081004382,0.0007373247270669269,0.15007721475018287,0.1475568963902938,0.11243617766624679
CD24,0.04405723405622811,0.006198454732436403,-0.08637153349030444,-0.011362255975079057,-0.012414349365172946,0.0016527202815928678,0.11577690278299244,0.19495208451378043,-0.03362272839223604,0.09399988636847229,0.03890255391379674,-0.041160959716535155
HSP90AA1,0.021718483129674983,-0.02023967079463008,-0.023984949322233714,0.01617829363098647,-0.06801695547618482,-0.18580138035355453,0.09418747960548236,0.043829895674932756,0.12728629035378755,-0.1659144287203191,-0.016181888577080496,-0.11745759954752165
BMP4,0.009710940475625105,0.008181443482789458,0.07677662439535683,-0.048953489640995385,0.0075542889374733855,-0.017523361149651376,-0.005325408394773406,0.033834722419822494,0.04565099425067961,0.11347875512326451,0.011637186584692991,0.0811547930625825
SCGB3A1,,,-0.029019917202370647,,-0.050073409291065775,,,0.02814266115492202,-0.004289263296815348,,-0.041285530199826136,-0.01950369054213402
IGFBP4,-0.019920772692516003,0.0015679575405986165,-0.0006817046577656995,-0.04341989828208497,-0.028083850039894588,0.1502595957649831,0.004924792253964526,0.015646674690456257,0.023897952974091842,0.14604036875835208,-0.12184801794567748,-0.014451502327509498
RSPO4,-0.029237661051607702,0.008043566122691633,,0.011845744439140646,-0.05779285401309791,,0.01721363320116538,0.01411357429566872,-0.07088204760320581,,0.028883745876644464,0.022055971363954555
LEFTY2,0.013308971031140418,-0.013702827902840956,0.014227562419169861,0.032362916508098395,0.052700286759076745,0.22106554349061447,0.04550690951455031,0.02234799942077192,,0.06664606672567554,-0.051077137041186445,-0.03842555653996648
PF4,,-0.012313357620708645,,-0.036811087678565474,,,,,,,-0.010766020413253731,0.035947846274553205
ANGPTL2,-0.05506491053908485,-0.009563309576183773,-0.0016842825803993465,0.04137006645965184,0.04541628246452074,0.17172529854358437,0.07627641925334883,0.0011267858994901785,0.0017411973053322739,0.04673880043986129,-0.08393891067447418,-0.025391736513126966
LRIG2,0.10202745006116411,-0.032712022596226804,0.04818223943615816,-0.014458187164437962,0.020666326092726155,0.09015170501414671,-0.012667840038540613,0.032835143755609544,-0.026206235054556985,0.1217720489246337,0.037489721480347835,0.1006312999702684
ICOSLG,0.014077371825171155,-0.01034690931058311,-0.02067307625295392,-0.04850094218331393,-0.050697287407035364,0.08858689116866066,0.022899731633786006,-0.009844737690719106,-0.02621314377258891,0.026248562713531248,0.03228468924531281,0.053806729540245075
WIF1,0.08488646210635116,,0.11393473189509681,,-0.048715160924541215,-0.16252236971802733,0.01656272725835554,-0.040932545850438005,,,,-0.016511888751023836
NPPC,0.02149193817129737,,-0.036407888293207076,-0.007804336633777129,-0.03434625183560918,0.0006176637646081193,-0.0004365834110839373,0.006196048961042271,-0.057820248133472134,-0.06017807041837301,,-0.035812896310991216
LYZ,-0.08851588891692236,-0.06857643796505383,0.020957021923220093,0.019977167478363426,0.08166747837681651,0.12501608625838856,-0.014739727336939918,0.033488762440823876,-0.06952648048083152,0.07061748076812088,-0.07078775785332529,-0.11769585528488521
EREG,,,-0.006051682809815048,,-0.009020801536641697,,,,,,0.014837916485691209,0.03733700360084823
SPTAN1,0.08106538690789056,0.033562522385655866,0.017782396841146467,0.0985025299539116,0.013564596042338553,-0.05444782593560002,0.09648372153468039,0.011802747230880196,0.13455427474471038,0.07845152873913745,0.1744056413853853,0.03615174499046453
LIPC,-0.05147339656513292,-0.018532261301312025,,-0.061311893949325125,0.044792358283098584,0.05597766338314787,-0.017110972382333545,,0.02796885229340237,-0.0057300982505811525,-0.00584212880515799,0.09438623111033395
COL8A1,-0.053717095939784375,-0.029994473571978472,0.028599011569435992,0.058316407381790496,0.09145008537922193,0.09584424341815072,-0.05631043231314673,0.0243020335702997,0.028660416685120024,0.05780230596619634,-0.16276533934977372,-0.02665986904328463
GSTM2,-0.0022799708213164013,0.048724288017926685,-0.01971323455355964,0.01967266978200581,0.05244655784422665,0.10089567682764929,0.006378425199658553,-0.010109249116937738,0.03799630247916849,0.0441353898368952,0.1352674443199287,0.04824495467729294
SPX,0.012585019955277851,0.019848319295174936,,-0.0161316925037089,0.01848467483109835,-0.09872359746105581,0.018784995822056137,0.04723104045162774,,0.001392528682962299,0.33918963303532673,0.17169266252554038
MFGE8,-0.07668971227897008,0.0019983972412490544,0.05009263041085279,-0.028510456097391137,-0.06411673117193903,0.06311635590583449,-0.028641832935440436,-0.013653043643924374,0.002760208202542905,0.17148773567760714,-0.07824536293965252,0.01103823407771345
TGFA,-0.05116576914598491,0.01158873525337525,-0.023121601830494356,-0.004672868076689219,0.06581720858418029,0.059992969600765375,-0.045459378195890306,0.0013740467364864962,-0.03427759222851781,-0.004868732220563316,0.01398644389783541,0.09396877480975031
SLIT2,0.06956262861583527,0.02235881945864756,-0.021569639196777606,0.018722062369068492,0.026399296348374124,-0.028804661330524308,0.002607139175416317,0.050521868391610734,0.01547054921288597,0.07509311098284673,-0.10910584106962795,-0.056552143247475824
PLTP,0.036260260352961524,-0.020988001655428502,-0.027339500737808435,0.02353217063765958,0.11272558935213284,0.1812759498180918,0.08579854680413772,0.12427690424356086,0.1315184166115229,0.157709743014158,0.11292877407511592,0.06238880673329724
APOD,-0.01401816051178782,0.0006042871392779324,-0.045970960384861655,0.06853272763656959,-0.02567297641575512,0.135347999236936,0.05240271494171325,-0.017102502396721796,-0.018584497493844093,-0.22414459012676288,0.07902219792123719,0.10817342061565041
B2M,0.0021307945373331924,-0.04166872204502949,-0.09815829742803915,-0.04255216223030416,0.13565976073362832,0.263005751997643,0.1638898485016842,0.06485284066760291,-0.10181666737730706,0.11958805706134404,-0.21357071356550023,-0.04301011660656422
OMG,0.026357704373969254,0.010929275431040216,-0.03176671747486273,0.04259868981844971,0.013190647625912407,0.006898563201303846,0.06397228133775762,-0.042624551552932585,0.12388337245449092,-0.15829976875456828,0.2658940336218313,0.06787505435546523
CXCL3,-0.036961562686606865,-0.025315091427936053,0.07875567346011939,0.001085906011213603,-0.046829688012399735,-0.007997113691849144,-0.07106111821753966,0.013077473009300188,,,-0.009899204881638826,-0.04248058762200456
CXCL10,-0.010574833599666404,0.006913449834144977,,0.02823618004272822,0.040589731957380325,0.19712076501046316,0.08933037250615117,0.00972523673762637,-0.008787596955020606,0.022733862027583512,0.041003157200896465,-0.00525576616193389
RSPO3,,,-0.027149301134449712,-0.03580734449510342,-0.04074164240648802,-0.056006693231188974,0.047558400230949836,-0.0324607922588978,,,0.08870734425350489,0.03767587499717521
CORT,-0.03278056937675519,-0.021990876972229356,-0.036030821474225275,-0.018502608120019776,-0.02655166280521863,-0.0841028432691613,0.003751968082933311,-0.001496285864295767,,,,
NCAN,0.03736407489463562,0.00014923508126676752,-0.043023907026717115,0.028952225841507705,-0.02270459110426329,0.10784030494684345,-0.05423780773437837,-0.059406191786525425,-0.06638869136996509,0.06197951162435523,0.24845288773630178,0.1139271207213532
PRG4,0.010077154199964656,,0.03643929712350045,0.014585591566180776,0.07981853715382115,0.0640392488596286,-0.02712149489198799,,,,-0.042939109748319375,-0.04934693732915337
ZG16B,,-0.014817124623384033,,-0.03611238465302525,,-0.0372172685060989,-0.027324537414732383,,,-0.027907841578685033,0.006844337019963661,0.22815457295876182
TGM2,-0.033372191392885706,-0.0361358394652278,0.03993687261107512,-0.057745769867878424,-0.02449826685967363,0.11692290348813414,-0.0462176414776297,-0.014357862088107978,-0.0005686310824411837,0.14835487745953724,-0.08018754505616421,-0.02644582228916964
VEGFC,-0.03210025083033869,0.097903700726392,-0.013423669372193005,0.06641221806149905,-0.014063681252571573,-0.03718621963657551,0.00040029062653626995,0.0027637740108975455,-0.03214313468427877,-0.017290539480175688,-0.025312635083275314,-0.02085288040820781
WNT6,0.09365270820264865,-0.013702828262464866,-0.02605490259079034,0.0028017247970722192,-0.03504699206835304,0.050316108961095306,-0.07988218210058558,,,-0.02015607034137953,-0.02741081593255303,0.03364410401602653
NRG4,-0.030339780551789403,,0.005874126851966441,-0.023413590859543087,-0.041534093759614275,-0.007540066488140336,-0.021449924416945765,-0.0034095574110689403,-0.05793841115009922,,0.02740745324002332,-0.03536722328757616
PMCH,,,,0.0308297739160663,,,0.013243943346084773,,,,-0.04270124493341377,0.023020296005192974
COL9A1,-0.020651129822910973,-0.023662852174820802,0.014422294055090218,0.0007166878841294831,-0.020949684964132225,0.11980304445324504,0.003558279594720804,0.0334225802638109,-0.02077743630398634,0.04699648103465132,0.11087177879234825,0.1311941914941759
GDF11,0.003446685384906442,-0.04588678466193952,-0.05433286317685961,0.012485599217182685,-0.012460542358821955,0.17438988997233842,0.0178105779423854,-0.002946350533898217,0.06684262031775814,0.02523131104113405,0.028762329112490017,0.0303212084158852
RAET1E,,,,,,,,,,,0.08652702943103224,
IL24,,,,,,,,,,,,-0.03097049174611291
SORBS1,0.0879235970354859,-0.011767265666954739,0.008481493315726315,0.04660483351662688,-0.00961730674132362,0.02733623926396132,0.051515432262392025,0.036997229570813056,0.08451240890568504,0.09988377973825842,0.1088713570431849,0.023902061263334107
DLL1,-0.002370710328196743,0.005913971349912768,0.03683902488305814,0.05938574338116263,0.014425083060257419,0.12760607633397367,0.017478542093631415,-0.01801285959455228,-0.07906888878718317,0.10181031645142442,0.09787413221517922,0.02998962701716157
TLN1,0.06559398383437434,-0.02026243905286692,-0.014178801469917464,0.0446125282628147,0.04753842741648907,0.19216606809974718,0.03130572782195046,0.019835777235576113,0.03253865232403602,0.11742558020205421,-0.10531352202680772,-0.01706015577022121
COL2A1,0.04334926449814333,,,,0.007961921961136955,-0.00586844952465078,,,,,-0.004113026869107124,-0.04234416974789453
SHH,,,,-0.04384370624566403,-0.024248877289685132,-0.035203958021443923,0.01131230718121391,0.013376745354348057,,,0.011143828717254731,-0.03165021207201388
PON2,0.08619725578864831,-0.010148497309493342,-0.060080908178684715,0.11478731710336318,0.03830129024141137,0.15439583638812987,-0.05187260275323325,0.10879101213128242,0.13117756380112505,0.04031748886470646,0.216197882088485,0.21816311141405095
ICAM5,0.03495032530783435,-0.017638617406495055,-0.029019919256107203,-0.03131867109550552,-0.03309123977254131,-0.07800563342444712,-0.021086991649324975,-0.03879710848946733,,,0.0012594335545861742,0.02876439856338132
HPX,0.038644505410723694,,0.14222630716545154,-0.04700321486765943,0.031913696106444005,0.010572370875714695,0.021278801625516923,0.0031821777243895817,-0.009367006545344144,0.04870822227417956,0.005045386142730177,0.08901904601730096
SFRP2,0.03167234760108687,,,0.009468135587579586,,0.05330943821875769,0.006161634640799291,0.0015701837983241795,,-0.029296181841619424,0.08454243056692869,0.0070787740441623165
CFC1,,,,,,,0.095675851055618,,,,,-0.003449189871074618
CD70,,,,-0.036647498887994234,,,0.019781772433902882,,-0.011276861702133595,,0.005697807135238699,-0.007506058126668119
HP,0.12073174214863346,,-0.012750763072977726,-0.021963754757623584,0.03677276283993529,0.08347780046689258,0.06638011933998027,0.04478905105643214,-0.022294713129154556,0.18396863999491098,-0.034157963224649916,-0.0009757871669743868
CXCL2,-0.044222687588724954,0.056494345072201864,0.012243498419625342,0.015511622534079852,-0.06461904374296577,0.053497035884359126,0.020654355136030006,-0.02576393490381232,-0.04447723744139989,,-0.016834271997808726,-0.07145910742191813
NPPB,,,-0.00624823965623651,-0.0811484962218543,,,-0.013474932697228026,,,,-0.035347715701449935,
CCK,0.07722215791735802,0.012700994440176668,-0.0846931901183403,0.03360969670057861,-0.011265496208803853,-0.20635117257151828,-0.006910467081720695,-0.08805989004353869,,-0.02107762348382983,0.002324862964261942,-0.03416446173542498
SEMA6A,0.02962193794417203,-0.011007488221291701,-0.05763175523782828,0.04941258744413997,-0.003425279893722601,0.14019232095742357,0.03540452197158883,0.0386115172756307,0.06265220284357809,0.02709928175249975,0.12935099062988956,0.08242122425661415
IRAK4,-0.07710752306691301,-0.01735540869004056,0.0532382298196372,0.05317040949236979,0.051158805982433386,0.13134014700592533,-0.003903849880425033,-0.035658970975724076,-0.04582552137350916,0.07050883902001687,0.03221398782605114,0.0461959958156781
GSTP1,0.07069775510495713,-0.013031442613825552,-0.027958577729425935,0.02674052373074961,0.018915903905697244,0.2287301914925536,0.03931977967527949,0.014736195261307136,-0.005632078545544193,-0.10654621395958112,0.13112840182059837,0.10442287292559779
VCAM1,0.04622395103219644,0.050375717370454536,-0.04421313802908276,0.015166556335021062,0.06237095179938096,0.2035429325223279,0.021773965269677866,0.025370447247331677,0.010157380369760577,0.11875131276072494,0.17064648568351737,-0.026379241464828472
NXPH3,0.017309901891399,0.02214914200910249,-0.0530890161749666,0.034401209321854365,0.04214556369074004,0.06978549239903675,0.008694267978979363,-0.02569696354881763,0.1258871809281118,0.14761849032919083,0.15237277764418272,0.14073431430585243
MTMR4,0.008980115028034278,0.006886540623178517,-0.027843906209995786,0.02036554618442211,-0.06475160680840815,0.07694338022291781,0.08772095231454625,0.023298843735873855,-0.0057972044038877985,0.05353758477897032,0.04591390744694877,0.024224093864112926
LAMC2,-0.027706188334150315,,,-0.023953211340258993,,,-0.00822800400409117,,-0.056898288029254056,,-0.012885985369533098,-0.033182496418399016
IL10,0.07974009003328202,-0.01962685809443281,0.04287715255501202,-0.014598498696800312,0.049748570993680234,0.005176155613895462,0.05820267222243366,,-0.13202592729430365,0.07300894894483012,-0.0566227657596204,0.0655741943396049
SEMA4D,0.14066943418956127,-0.0312490518353963,0.038218011748775274,-0.019773370597881628,0.030950074353040046,-0.10558354658902688,0.11709598697335342,0.005466051681336926,-0.005212553466923397,-0.09458826150876509,0.05427946204618993,0.02730942967084943
TRH,0.024301088802641597,,-0.020968020742449835,0.016860660627705477,-0.03521175755502621,0.09123744095772854,0.011589091535338273,,,,-0.02939423659137373,-0.05253758465291909
SEMA6D,0.07417932539226513,-0.005923910143163515,-0.07697115476936438,-0.026066889995963273,-0.042910673218578485,0.10458908836564884,-0.037078695527823856,0.004360553059881788,0.04227886194549887,0.06900543290065142,0.07899283646496655,0.05328824538031468
CEL,,,0.07087584321811388,,0.042435352823066284,,,,0.08729957698191698,-0.009174350092930213,0.004457203655813335,-0.005727173739448037
PDCD1LG2,-0.009364399622416626,0.0018114183136785744,-0.028331164635734832,-0.01772858616459666,0.02584220530647442,0.07067812187976692,0.08186558841090702,0.013872961613821226,0.05117006925156351,0.1276143244997126,0.038466349259496685,0.017484241834452723
SPINT1,0.011829613675466645,-0.021809620311619825,0.010312843099522793,0.007269263675487147,-0.03538688343154789,0.10437860372503457,0.004891218153470549,-0.06881882845947027,0.04414122102138674,0.0800012281630039,0.042439670182707986,0.04277949772971219
CTHRC1,-0.009299943898792193,-0.020555788722328314,-0.024635872180006374,-0.02955019119073916,0.06162629766098249,0.15620970428250797,0.035660561648844596,-0.061158137194783135,0.012051561354254843,0.15355277557873406,0.009698051359959476,0.04852302517061789
PODXL,0.08215036862926335,0.0541574481560554,-0.037424394307628915,0.0036672634721000292,0.019867334337926413,0.1788787958572354,-0.013958055158175744,-0.04923308227484831,-0.06788543013656459,0.19192355734758726,-0.052366835324058995,-0.03976293640138401
JAM3,0.04815642324762955,-0.048742260944001914,-0.001649871059128455,0.03606621783078573,-0.04456541622807782,0.1343729487551804,0.029422870522976586,0.08907372686620961,-0.037449305297766994,-0.11244735424475084,-0.0793496467678232,-0.002478100069950058
TGFB2,0.08792931750813364,-0.0016389724404246176,0.017930954111742486,0.03251768891869041,0.07995016990470503,0.18792706267734344,0.0035119467509722555,0.03975192164799231,0.005224280917177017,0.09961160492047598,0.04712765143942289,0.005448279558569396
COL18A1,0.07372524620738613,0.04341607572806383,-0.035748608920850126,-0.01953695688355557,0.03195895063603084,0.19426829323837674,-0.016839241305395734,0.03306675866733164,-0.003995261700144146,0.1606007317971702,-0.15882740377717355,-0.012292778378609936
NODAL,,-0.013198121037778022,,0.0566569261751873,0.011228473566126005,0.13024455655497344,,,-0.06310463458136903,0.15158386204922916,0.0021767469373363815,0.0031459358633582927
INHBB,-0.018582761563546147,-0.02496041501270488,-0.008647558386610587,-0.014933533757431106,0.0691798266844028,0.04414605282187239,0.06487110823286904,0.03772547247219756,0.0006508612381568937,0.18404615149434403,0.17676583943181204,0.00908525690446332
LCN1,,,,,,-0.028514345800149467,,,,,-0.040037395288130925,-0.03174527318140877
ARF4,-0.07122164492377805,0.024423316199257854,0.10538151750835713,-0.013519427898396814,0.08531419958159221,0.1385894543221142,0.035246270675448374,-0.014892459005193596,-0.16832884908952223,0.20053578706577962,-0.10331578819568048,-0.08792067580901822
CXCL14,0.040088714275128286,0.047984037810669754,-0.011435360312834831,-0.05311471118016291,0.006349131682321859,-0.08663116301910664,-0.01995564147817986,0.04030550098439669,0.005203313432020875,0.13131474092567338,-0.03901174435532397,0.026399170323366073
LIF,-0.0033289295677709553,0.021573630565755997,0.04626177400888337,-0.029159600895589055,0.00321940220411027,0.06678150312078696,0.0171413104230031,0.031020330410758908,-0.049220930891707176,0.09944736676522166,-0.1519298297870557,-0.024638805149768662
IL17B,0.040661711094805236,,0.030187726895131283,,,0.08449819334710569,,,0.05523086994136808,,-0.0010204001084370279,-0.005951399853370341
MMP1,,,0.051021626528616235,,0.00913071399890263,,,,,,-0.15149276913132825,-0.014060938414205528
MATN1,-0.026092382638704663,,0.029662736097291607,,,0.0397914884012314,-0.04714728356077927,,-0.03470189273095284,,-0.039422100915558145,-0.002063788486049057
ADAM28,-0.05766463418291101,-0.04104978327561386,0.06580935657422803,0.06738581146737675,-0.022080399927764203,0.08817929293342955,0.12663097978273072,0.01491250324692598,0.029223288361810658,0.0900073333061356,0.02009791697391332,0.050857660802952995
TCN2,-0.014039265435031659,0.0015146689645156653,0.03127317403977888,0.015291297999949358,0.03708501153559873,0.17920138881955647,0.03630666453634327,0.020002533212246848,-0.06099246683396514,0.15543551853439208,-0.012014616900129721,0.05886450102693563
