,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.04705161229259993,,-0.018547733141501096,-0.01800095740679776,,0.05228997734811182,0.004990450178611745,0.007887344547112134,0.0031157555109879794,,,-0.046434733171797575,0.015534581209196766,0.01023720895670857,0.0013118236305327707,0.00010008117076735187,-0.023182900724663537,-0.017930077850701154,0.059821026049385946,
PDAP1,0.07197886125151963,0.07564469265168655,0.02460441086778322,-0.022208689058484967,-0.0031492150207872464,-0.008154029406439415,0.017020159294907876,0.011159811749504698,-0.00996005100841734,0.017311898467837875,-0.021479753401834036,-0.0838830360944013,0.008576329077090909,0.014883457300185383,-0.023286814085477107,0.008005092817353914,-0.07880609084555917,-0.012200648538939093,0.021399163082990082,-0.002697647330539872
QDPR,-0.02023872614200379,-0.029303539349467164,0.08170034193003596,-0.0009707100334087463,-0.020551609541232613,-0.005585597309679842,0.039510638494020874,0.038872897076750255,0.032576338782991716,-0.012475154759011672,-0.041400959696723076,0.030348474755094283,-0.06817483295322349,-0.057343539626539285,-0.03536846868704801,0.04584168984164006,-0.026020828253045157,0.007524359451928941,-0.029486519187009272,-0.015026470488402069
POMC,0.053905069607743696,0.001385377785190458,0.02602583293044051,-0.012157692791242342,,-0.03268983166863737,-0.02309359142580385,-0.03134482586819521,0.0495642496658404,0.012520157874327717,0.015308842770004213,0.21563885980233538,0.089881058367111,0.061956268644240454,-0.025647977763436306,0.0391837495968837,0.06275525502194419,0.010367919741470813,-0.010523669431280532,-0.01885513306745994
CCL18,,-0.03452984744357614,-0.007999574999683992,,,,,,,,,0.019844283406075615,,0.04013592046505045,0.04606389089488384,0.03708067366062711,,-0.005437456718880823,,
CCL17,,,,,,-0.020346440324292378,,,-0.017738823182473735,-0.004446600540079853,-0.021905047969299037,,,,-0.020318314223085047,-0.029251741705145936,-0.018005212236330902,,-0.018653038673316368,
VEGFD,,-0.03890504552094869,-0.023145825845952768,0.06323249860846679,,-0.022668181372979313,-0.016240094237229188,-0.0026649727708364917,-0.0188992157306184,-0.014082281017731487,0.03406707998802431,-0.044856449253593916,0.034630069405183775,,,-0.020263574346671153,0.05124452835649834,,,
TNFSF13,,,0.02167465631700368,,,-0.014034519168916163,,,,,,,,,0.06221990409942903,0.021556206911747148,0.12285145545321063,-0.020134275707062586,-0.030393569612291206,-0.026444427774410723
WNT5A,0.011613326201559835,0.0014944743519163348,-0.010381958997780738,-0.030304924481713097,0.08268610843853536,-0.011162575992669633,-0.0005354842504007385,-0.025292226271698304,0.0317357396532181,0.02541411391289321,-0.005559506967678176,-0.09633995935861264,0.09821072445948784,0.10615656729499372,0.028639627124639303,-0.02293008224864486,0.04795530468953475,-0.024771133831678976,-0.040880220454639404,0.032644737528606395
CXCL8,,-0.01975424360329819,-0.018379610068435477,-0.024141448237897583,0.054004156246189955,0.048939720258804484,0.0022189086735649147,0.005145596978562875,-0.003698252954415506,-0.013114032401646889,-0.0016364152597254933,-0.045626537626108944,-0.05968405371645034,0.02981464084599993,0.025410803345727588,-0.04165230789836996,-0.022747354154892204,-0.007327070928439464,0.03353777221529175,-0.02023134022568121
GRN,-0.11852711902537387,-0.02031870111869869,-0.0086674836781198,-0.08774529963974538,-0.07023666596131477,0.010479272837609516,-0.014710293915604961,0.06271457646210359,-0.006254519486738464,0.01672976598968202,0.03236796906931518,0.06664526559960242,0.07145361414876064,0.09533152397483075,0.031418340462349495,-0.042420859826608794,0.02235948237582191,0.005772385590140117,0.03834955814881633,0.0070474887251953874
MIA,0.03725250869384577,-0.03651284885326946,0.03505484636421054,0.03543748362958069,-0.030476981092015992,0.07370039776958726,-0.0027587596701524214,0.01160487873971642,0.01629478662969077,-0.016015628956901676,-0.03215189388534618,-0.07934930005689436,0.04478997484160902,0.021927332068211264,0.05697863115950141,0.15310679019565693,0.08337017058766732,-0.05248875524541726,-0.002409011831205373,-0.01615280902692112
COL4A4,-0.03321393485782168,0.0343991733346443,0.021827696034038578,0.04021608014124025,-0.04423809492485231,-0.02807117236428267,-0.0589954772139135,-0.012262059422922616,-0.018519880218125773,0.016060093660985462,0.10114999884387978,,0.06325838247537321,0.020639762292981974,0.06281233517937852,-0.03244515091947225,-0.018930112108168928,0.038190243924685716,0.020897477615628705,-0.029555652196230412
TAC1,0.03917198304733741,-0.04905075605452978,-0.03271000942231502,-0.011333640029790426,0.013394491408526943,-0.03512195785493602,-0.0210528409798948,-0.06016363226066109,0.018255754120123813,0.015175189202885866,-0.055272602144455535,,,,,,,0.10278748106333176,-0.024521316056879804,0.0006096399513921215
RARRES2,0.07353226339152918,-0.08083292593752123,-0.005381398419424459,-0.03185672067768077,-0.005877724027215726,-0.04874898552636573,-0.017458187830021645,0.0019121879425999667,0.04631248501972454,0.05040527263112578,0.09612468650501235,0.07930433492028084,0.000723542179799516,0.09920232284853847,-0.012219272512022955,0.004392387610773931,-0.012097129570344176,-0.03771886448968118,0.01127475762203509,-0.02431165835078306
FGF7,0.03883844687783882,0.052926110369032976,,0.08670449167379203,-0.008343962067885713,0.014429036788295359,0.005452098337013992,-0.023100432496980433,-0.0013484212185621424,0.00688107733811535,0.018954032266733103,-0.07671117940025374,-0.03045126302936,0.0805073006325904,0.04479203066496174,0.04718484709283968,-0.012192885365004688,0.026025682103828947,0.04645404492591446,0.011346007836419664
EFNA2,,,,,,,,,,,,,,,,-0.019259171315761037,,,,
HBEGF,-0.016587909888788173,-0.0238617493975106,0.02149509621731861,0.013050929982728469,0.11321077196537238,-0.014224612512671427,-0.007462255301611832,0.023251722407827937,-0.05606389113644404,-0.028311341047200556,0.0452836643860889,-0.047503755572009046,0.015012556902158,-0.018522111759891165,-0.014923807695970464,-0.015800008491714236,-0.023753660714521927,-0.02321445995696943,0.014558815442331544,0.11644094379220465
CSF3,,0.05459461635895855,,,0.13898231624563337,-0.012549703012053305,0.024296485282106928,-0.01297302285411596,,,,,,,0.02925204017564588,-0.003970504917933034,,0.003760625762926613,-0.019638772152150562,-0.01465884276374261
PI3,,-0.02115518551609221,-0.024350376926177267,,0.05651540014546855,-0.02701812681849938,0.050889224971123484,-0.014607794959102713,,,,0.07011753019692944,,,0.0020742780440544902,-0.05734118142854331,-0.028061328577251583,-0.0482083196994256,-0.0038087723302473184,0.007798233066022174
PCSK1N,0.12502893662157974,-0.02458332503623564,0.07435592119383506,-0.06002255123430603,-0.0197429704184342,-0.0331278889207088,-0.02142524850154084,0.008042962215903188,-0.020768488691701104,-0.06077171529288149,-0.06968121715077494,0.0832808490803071,0.0945143953182742,0.044842330912377514,0.051082824189390814,0.00472351033860633,0.008856216006202872,-0.002413839302588492,-0.022014083142076077,-0.028171630350778593
NTS,,,,,,,-0.022991139707559047,0.008910636359361186,0.03248456693887831,0.016002405651058628,,,,,0.05360424360071824,-0.023463645561965858,,-0.003695132378780035,-0.014259251240108965,
SFRP1,-0.019733853076972452,-0.04144706033162544,0.06637585874982206,-0.015011754005687836,,-0.017753055645917303,0.061470755766637054,0.002626649632374042,0.0059931801091660675,0.009900796988003202,-0.04614515053892677,0.12579602903632195,-0.04416236645497017,-0.04453074938311048,0.04157407592880864,-0.0014880981153289278,-0.03373511156524184,0.05852874223341859,0.04590266864930301,-0.03878623584737763
CXCL13,,,,-0.005214609606990316,0.09264382832917836,,-0.01836062750294683,,,,,,,,0.032376745812948096,0.0702990329763261,,0.02881141517336301,,0.11548125266829294
MICA,0.08781227959551767,-0.015777549098922955,0.004465949498955095,-0.013762560905013377,0.030067149392513568,-0.0005991652395967393,0.0768052159504783,-0.0318570915212194,-0.002216390686640293,-0.0037144320085436638,0.07956702924395126,0.08857182684620833,-0.019750328128078264,-0.021360267329206085,0.004973850871440345,0.049761929737927715,0.00039255084424809507,-0.0016621105749969147,0.07721974065645211,0.02268589823919669
TG,0.025022637848042994,-0.031220506729158055,-0.007070492139231387,0.02735476599995974,,-0.019158359733886805,-0.03929534260127173,-0.015657277914828776,-0.017871193057305338,-0.013893820851579022,0.1159020406975918,-0.04531943844972778,0.07719291376086314,0.05771971423173781,0.03918211072918013,0.0674132906989557,,-0.021155787624176386,-0.02766542402772213,-0.0277898546282294
ADA,-0.010872001930304898,-0.033313260532663654,-0.03203082300814528,0.0018628532207888662,0.06200138126817069,0.033294132870335204,0.005039320564564325,-0.05063740655501414,0.054735219157572915,-0.022564682404780902,0.044492818446933376,-0.007279054940537492,-0.00987359319536379,0.05617241940466631,0.00577414198586165,0.027365353669267095,0.058536770174981496,-0.002748515877233209,0.03481465092464967,0.017737530198211792
LAMC3,0.0393705410617254,0.017190765724242406,-0.04166187951371857,-0.04352785953337799,-0.04880976462596926,0.003665043155639507,-0.02363061355876776,-0.024705946739771258,-0.01687431048685149,0.013933996292824909,0.04254680704194416,0.10142602378455319,0.05598866225743663,0.0842625212209708,0.014403483294909241,-0.027647093377959356,0.08693859723973923,-0.022588085208202758,0.02351773402695717,0.05442449020176546
CCL7,,,-0.014722695870522188,,,-0.013851463477727362,-0.02434280219936648,,,,,,,,-0.01587087591867144,,,,-0.020579529537157932,-0.033195750650300164
NGF,,-0.022563889527907097,-0.025278137694062765,,,-0.03173724065735184,-0.025983407716678016,,,,,,0.03173822502243936,0.04893417795410234,0.053229547970389625,-0.01900029565192699,,-0.027214247451280444,0.0515933051357401,0.037934850035980176
TNFSF15,,0.012277746049336583,,,,0.0028880513618290324,-0.018023328142996065,,,,,,-0.03459256089188691,-0.03447952075119175,0.01435931104032863,,,-0.015962497722408667,-0.02071636173689457,0.17665104940147017
HMGB1,-0.007222237102223291,0.0018381763758050834,0.031971642394227034,-0.02209673404044854,-0.07057556469095859,-0.0813149797838564,0.0057398501204410455,0.03683464187245879,0.04477489055008342,0.026497805743538834,0.012118475098817279,0.02104805322496413,-0.036298562226286545,-0.13186181666675,-0.002256581966989373,-0.12027933713262752,0.04516579879400382,-0.02225410708528273,-0.054141598321254356,0.020446561025236044
ITGB3BP,-0.014274430357954006,0.00020647091621821032,-0.028661770165028196,0.036050312835088236,-0.01895304918124441,-0.04443843154487897,0.02195658139569865,0.03408874369042617,-0.0390074638658141,0.051348357022038466,0.04549691361447084,-0.0076901393017847755,-0.050896294464037095,0.03707566457122993,0.0004976284761709612,-0.011193648282625299,-0.002801915350192447,-0.04197445424254093,0.06926075700839819,-0.01814621500624791
AANAT,,-0.02518349114987113,-0.021360391806336067,,,-0.014034520666793683,-0.016240096555594163,-0.011702017689326561,-0.016071668356012,-0.01601562984773185,-0.005254041248216963,0.0276450944242121,,-0.0239285122032809,-0.026715408489949983,0.03758824773338503,0.09906697082062572,,-0.021774000461521052,-0.01898300553708881
RELN,-0.02753522636486356,-0.03890502532761989,0.0190643102786895,0.040996757528011345,-0.034871304154013384,-0.02436078491623869,-0.032144807530297116,-0.02116312198849847,-0.035384625768188696,-0.043475681875608276,-0.011215214427822248,,0.007276249515441431,,,,0.008394080941138976,0.061150962409124626,,-0.02892890863847649
IL15,0.0856650483771726,-0.03967976298271527,0.03275043714097536,0.04217964583533925,,-0.014367783399784373,0.08812776051130532,-0.030523630656909422,0.03763107817800682,-5.8087429475850386e-05,0.03624415133498588,-0.025434963174825343,-0.055374146649106275,0.07858374932897053,-0.013654501422148088,0.0070119576464609595,0.009892189614395292,0.06157137094951126,0.05403761481809494,0.06491271289275548
UTS2,,,,,,,,0.017223096485370546,,,,0.012920277372338787,,,-0.022750125565510253,,,,,
BSG,0.10509412328221536,0.05885452268061449,0.07646788919540858,-0.03539951828186286,0.041860916133017324,-0.0032134140703186233,-0.03382448617430668,-0.0932517036317884,-0.030804794212154114,-0.015615926323719238,0.007777515022627395,-0.07831075928128657,0.026232135010063794,0.06022504372110776,0.09832441905308784,0.05518953936166269,0.05265016975347054,-0.03915811504860856,-0.013033602660908195,0.06403692681688467
ADAMTS3,0.07078681737803569,-0.05730103765538842,-0.04791170627376906,-0.02766555142354656,,-0.01092521792590972,-0.045018597505814134,-0.031028831631746287,0.0295754304154342,-0.0014281090477873653,0.025156382348513095,0.041807984789719393,,-0.028651957339908867,0.005676178062603379,0.020338811685495038,0.007925851726104247,0.009980156314529717,0.022104332601802217,0.014375835384561676
CD34,-0.002560558559390552,-0.02061451881662214,0.03567543954995352,-0.02342280057051356,0.0816611336793572,-0.002446651676374152,-0.04182005253270236,0.030430915803699974,-0.024047218297977856,0.035661737985584925,0.0058054854326689215,0.10540652343846751,-0.012717181580934937,0.09792690440439478,0.07690428902215574,0.07128618374834635,0.10676835763946045,0.0006373703284893105,0.08734752616557005,0.08163266305422212
CCL23,,,,,,,,-0.013315038557409318,,,,,,,,,,,,
PLAT,-0.0060459111996041155,0.019807101779177452,0.0104674708435389,-0.032703212704641355,0.06596823929172071,0.04136093467282999,-0.05985175985534837,-0.00030251601357937944,-0.03484256046203448,0.020438519494581264,0.025662027490207025,-0.03014161632906088,-0.0756474422648568,0.055450418080470625,0.0766593596802319,0.04161353093919099,-0.0008469779671452889,-0.010405989556018964,0.029829810097928344,0.08161793090305303
NTF3,,,,,,,,,,0.040864702484407496,,,,,0.09599874172976125,0.03953373265349447,,-0.039920438994270245,,
LTA,,,,0.05498429641661062,,-0.017753054815401455,,,-0.01547869155662795,,-0.001400795842695456,,,,,,,,0.0007892086969337745,
CKLF,-0.05520552676190726,-0.03537713669687132,0.07535913212385159,0.005978626652616516,-0.033125084939624794,-0.038109769315976524,0.05050986319516082,-0.038266275604917264,0.056908343532419026,0.032874673692358455,0.061112834838171974,0.11439605363624611,0.016494968582311358,0.0819678826875795,0.0050918790725500195,0.013333495092751117,0.031151122116102156,-0.016716887305966713,-0.06119700602328652,0.00839316156417792
CD24,0.013707431018044624,-0.010977231674335649,-0.055021301044774935,-0.0026209322573078507,-0.035426681260097063,-0.05970362087235068,0.0007416865657762807,-0.03731047122894962,0.012447384056022203,0.036943902496789645,0.039263914109696,-0.0114923005344792,0.014251571836107436,-0.026591005308418802,0.06941878606090296,0.007466967019364321,-0.06251552107334388,0.018284125234035074,-0.011515421351888707,-0.03964727788420685
HSP90AA1,-0.04707725060636741,0.0454243530341627,0.024158163693509826,0.012505599553499017,-0.024548865139396813,-0.0003839338486503609,-0.01920052789295971,-0.057730620481186413,0.017482296600442527,-0.05347036344653323,-0.0549990191260943,-0.054873644247314377,0.036386558232994116,-0.01004413765837739,-0.023739035573415074,-0.13080619679302388,-0.005110196111898254,-0.03943742399190182,-0.015872846294752465,-0.027871564957724127
BMP4,-0.019932995052244263,-0.03689745793316748,0.07060930263410006,-0.019082072025593477,0.0031501342640396866,0.034529619334454864,-0.006000180369065749,0.04141795858027281,-0.006057845508148513,0.004420098684099841,-0.023221404704750207,0.07173347758711122,-0.011582153455947753,0.038513565210954795,0.0005361402487891712,0.003146595123800798,-0.02437725536017895,0.033879332528655715,0.027506383670512342,-0.00911072801564911
SCGB3A1,,,0.008419045735286849,,-0.03309850665837572,,-0.0005683045649370122,,,-0.013509340420463964,0.050832209739009614,-0.019743628061669537,-0.011094737999862464,,-0.04634994616115313,0.02308496889817629,,-0.033149070898646285,0.0051117455112618445,0.03547115652612898
IGFBP4,0.032662529861337816,0.007470553343868284,0.0033463607540974148,-0.027943426646195972,-0.014375659572656529,0.02810163249368009,-0.05178269336042854,0.00507758883844067,0.03522266744894398,0.030987012902631162,-0.042711035415492905,0.1437992119191181,0.04139350487534436,0.054421293286326854,0.025749601831253136,-0.03972538830214701,0.03977285520001258,-0.003495314533967041,0.08923802408548308,0.07042981600348194
RSPO4,,-0.0275641043934714,,-0.018202813484445666,,-0.005592765516031395,-0.022321446298296032,,0.10591700693125511,-0.013509338444417325,0.06281806073697724,,0.018267644255020147,,,,,-0.022324488503327182,-0.03864959859376029,-0.023936818048280965
LEFTY2,0.010972163971970638,0.06298035024280156,0.003759017788434932,0.017489650016080917,0.025664923589468015,-0.023673973639393057,0.021408821740845522,-0.009586015885972517,0.058826288466523866,-0.014813154827142992,0.0770020628330244,0.028514701156978923,,0.014390550501249912,-0.009442754917709191,-0.0221445867726151,0.033637720931082915,0.01990167261861308,0.04584755671051297,0.037947932839659027
PF4,,,-0.015272432100065174,-0.016374319027782438,,-0.012085128994214796,,,,,,,,,,-0.017652363885441072,,,0.056542089997827276,-0.01875106403462215
ANGPTL2,-0.09408886656950452,-0.03030629454167509,0.019695779058469337,-0.0098415541602226,0.008790165450977777,0.00894916003533225,-0.00435181465812634,0.025137118517799845,0.011571858918000052,0.019506964999473637,0.10252776225428274,-0.024541460557893857,0.029186139701406065,0.04174393238912751,-0.052654833797193115,0.042021644099883286,0.06720737484899662,0.030651908894655244,0.019613361539241533,0.04999932845911065
LRIG2,0.03180737429136161,0.03346010704585198,-0.016389593219439905,0.07423692450404974,0.050348352076783905,-0.04867971966397334,-0.005237321638833526,0.04296980763869852,0.05132283168940479,-5.747246456085497e-05,0.038249612906301585,-0.03395925027981532,-0.08953351027326517,0.02861415586372066,0.031981239841844346,0.014702211202051039,0.020329524953666772,0.005805529048450432,0.07093025046692363,0.08516334017924203
ICOSLG,-0.005517442384602969,0.11797381059448422,-0.018145267848498674,0.021178492322678353,0.014058903980498052,0.02629161840683268,0.028543539125599142,0.0284118892339661,-0.035771647964919245,-0.02563820160794793,0.006890414540682121,-0.04060610009366852,0.054685857329027095,0.008868516868978538,-0.000519764584166977,0.039353910796111606,0.01264202295222119,-0.03239953522533591,0.029813206654810243,0.012753843297939965
WIF1,,-0.04442022072362486,0.02427405226140042,,0.014097390468893807,,-0.0375686319771213,-0.006430028507125914,0.06551977113653944,-0.025421777907866844,0.005153633555023255,,,,,,,-0.020752774456351236,,-0.03440780187439382
NPPC,0.08353500017569851,-0.05625432966763882,-0.021983075925477966,,0.009022113637874089,-0.018747015340489993,-0.038938043191564416,-0.03150721956152512,0.07987700584105169,0.011764609531386184,0.05073743458096253,0.0817447373286814,0.07538285631197682,-0.028651902312109068,0.05524358558958161,0.004879538051674282,-0.013161653924994387,-0.04313985690457712,,0.05468794134302677
LYZ,-0.014283426307174735,-0.0031329167941639216,-0.04464962078203738,-0.02226093513838923,0.05554610565451679,0.05039976752185162,-4.594141689514342e-05,-0.019874920869296007,4.719946700816527e-05,-0.04141303018851763,-0.006838973053891159,0.019128468882717558,0.011794436126497337,-0.018114064911188506,0.02140072372110958,0.04561505004525087,0.040459018827189504,-0.024318806594554,0.027170473660814067,-0.0002714487560635039
EREG,,,,,0.008188518981366364,,0.027129521403533436,,,,,,,,0.015805278073785126,-0.005057234159322364,,0.027448340876879793,-0.025020850896645304,-0.021588029383864574
SPTAN1,0.11232926902087359,0.07165621362147277,0.04207663322066451,0.01784346125927319,0.013160985466018224,0.02801851115885933,0.023799335141248032,-0.030004391910315842,0.03199884717316988,-0.03960465619319955,-0.006737765382957669,0.0498882068774382,0.039493001575298524,0.09241161414528976,-0.03865798244921997,-0.01941812683398203,0.07467779589829385,0.0015274594146101035,0.006434149918290135,-0.022139824254582163
PTH2,,,,,,,,,,,,,,,,,,0.039480143356683435,,
LIPC,-0.020457906689545533,0.11714540843279837,-0.01869747116971614,-0.0246442252553082,,-0.021717876871018546,-0.02161083391663193,-0.030606463346648266,-0.0008631801390613437,,-0.0098835832489569,-0.04040159867756179,0.0294135996040165,-0.058870334424211426,,,0.017256489668481652,,-0.037052000446736524,-0.029241161942695118
COL8A1,-0.0147814857614733,-0.002927194487724987,-0.04878653923713045,0.029449163689202792,0.0410911436692275,0.04984056920610588,-0.005423128539013373,0.01036527337171536,0.05444327738558319,0.04695359277131278,0.024104490571549314,0.05004563365923651,-0.04266341963536323,0.038014466694735086,0.01666707274873757,0.12185110221679236,0.003865306331505446,-0.03675457085163787,0.03543066135025333,0.04947582419524471
GSTM2,-0.012449365941521254,-0.01631871876347046,-0.016932671249151588,0.003648178701170759,-0.010231252246625067,0.005988659033438537,-0.024999875798149617,-0.04286784506551565,0.011458062834557713,-0.007767350276898311,0.10674978166709834,-0.00994679839074855,-0.04557683904830457,0.06431482816167339,-0.03187903998288966,-0.030162880621725553,0.010216206957645569,-0.012821045859590898,-0.04896660939775167,0.02445627306357101
IL4,,,,,,,,,,,,-0.038620072483791526,,,,,,,,
SPX,-0.03680704301000687,-0.03861580515003721,-0.0070702013133400405,0.049770570111790445,,-0.02664818948029464,-0.04334256291042496,-0.04104004717284113,0.003837436916242135,0.034631805504467754,-0.01965392224481227,,,0.025653149647295218,-0.030703582662233258,0.08845747812866804,-0.026226319568222554,0.044297534949333965,-0.015848846913924665,-0.05321780763228358
MFGE8,-0.0074699236487459205,-0.010632637603778427,0.023906367258893804,-0.0017162560806210918,-0.07532320837279526,0.025658442254290845,-0.07102934206374806,0.0555840946882513,-0.024112089319924895,-0.0016916419397412278,0.02484086940934027,0.04362785339932322,-0.07350814156415651,0.1115705298420883,-0.011995024221923108,0.04165816574197694,0.12482076419246856,0.0045514690795477675,0.07155870168035096,0.057832351973153895
TGFA,-0.03758235953402449,0.015165138286460034,0.05424705033774085,-0.03807068001638622,0.07082406286717598,0.010534734389421398,0.01852620158079153,0.05786088349925879,-0.027163529075000695,-0.016438336486293906,0.03100849481021146,-0.03373162225230555,-0.05568497488745462,0.06468832228118819,0.008229917961229781,0.040051055905191,-0.017984558686398526,-0.04958395897638388,0.07162072423701793,0.022162171437720115
SLIT2,0.045807341283137015,-0.05586051952439149,-0.04247862689151007,0.011725699227237752,-0.024601133131936882,0.06670596723781475,-0.01952717173463128,0.03518202406120282,0.022486332171294914,0.00807156689054453,-0.03959968160474098,0.006955464175861428,-0.03960629085980657,-0.03240276761730061,0.09465853529628188,0.062418828057752375,0.018301011967833812,-0.042145569585426354,0.020338091345121077,0.06338702661971171
PLTP,0.03421964451824285,0.028626208245000236,-0.004096733319835533,-0.037804646442819625,0.02302158448905535,0.03866891110466996,-0.005933942168441415,0.013496694702649675,-0.003799021673039339,0.010285818663593455,0.05557223185269482,-0.037243492525245996,0.049963629647210114,0.013567969404725377,0.06966814808275695,-0.08989495227021223,0.07065246269127301,-0.07956348688987824,0.015168929896539738,-0.0619798802194591
APOD,-0.12252419089670372,-0.020775815557596635,0.07009686371992707,0.024300938491967784,-0.053565857373388655,0.026030780803173954,0.009166535180175753,0.05082712384879998,0.019836006293657428,-0.020604988995127402,-0.04739447110461108,-0.0365925338183489,0.024474895044703328,0.012170596100996906,-0.002143336962909942,0.07655768988292229,-0.04990260941886028,-0.00687981175396928,-0.04308656411550519,-0.03802064697017265
B2M,0.052335134392507886,-0.01756965444142431,-0.03706667567858566,0.029255426109895535,0.0492261288830535,0.031491844291324456,-0.04250966961589809,0.00889840289889174,0.012934055399221156,-0.0008638675796455527,0.06066123576480858,0.02476975953762381,0.0006365663619744946,0.01650697793384131,0.06119066678063506,-0.031825908128269347,0.05795955514007313,-0.05298419980821412,0.0072135001383427004,0.09295798508953114
OMG,-0.03816876815176782,0.01146045339023391,0.1274043566675877,-0.0017828271394377398,-0.040016569522686556,0.041964480484067763,0.006340511405605826,0.041876314342655874,0.02700919244254346,0.02653620101746151,-0.033489145902274094,0.07180083229848344,0.07118520290102485,-0.013326675942525904,-0.017877786421163975,0.07514163059405528,-0.03443942070803149,0.042552649463203605,0.03528242165168729,-0.029904729024855536
CXCL3,-0.0267472810560376,0.04687393938488015,-0.03771481126798773,-0.03366404160643956,0.052036739678184354,0.0025353643869989355,-0.019808812137834225,0.06193762565843796,0.005680965780429012,-0.014452136576310722,-0.01962627861366279,-0.07827024247641039,,,0.01899745684411408,-0.005284674494593119,-0.028768434331655313,-0.0011797889377700317,-0.045929670184304126,-0.00021056747357870023
CXCL10,0.05773466948696266,0.01864332100843711,0.005527008162946427,-0.04224410512495406,,-0.008468705583781074,-0.017961551437228333,0.017002868201347453,-0.0708111659118447,-0.021953853235871307,0.07895725007076311,-0.08324160811151979,-0.030449066611089922,7.219339516672472e-05,0.02386809535709549,0.01028097259539278,-0.038757217499493006,0.021174276290609355,0.046801675306318076,-0.043432235481749355
RSPO3,,,0.04650243916754164,,-0.03096498580965711,-0.014034519629801501,-0.021610820592492704,-0.01921533353805977,-0.006932790030247886,-0.03509417512983884,-0.02050908289181041,,,,0.017229413004455636,-0.013587573841012682,,-0.05421191238892781,-0.02088419834957068,-0.007488892461031327
CORT,0.1009743638777418,-0.0309042175016468,-0.04365805306521759,-0.02924349688653602,0.009360978175586914,-0.03147348791236339,-0.026227993703113888,0.005061143513340886,-0.029176602186947835,-0.02280999696342644,-0.026389944950597766,,,,0.014167500977764548,-0.01847230160523232,,-0.027047644822639882,,
