,UKF248,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1
NTF3,,,,-0.00891952224103684,,,0.018226361282233556,
LTA,,,-0.012551641946628592,,0.07170544724576192,,,-0.021667653728539255
CKLF,0.04106405873983711,0.08634977191112546,-0.04138491776827325,0.008720811510718818,0.018159042210499868,0.05755649225435111,0.0508721951538935,0.02567012481838491
APELA,,,,-0.029236550053915726,,,,
CD24,0.026725431092092373,0.023455080369259473,-0.0798312978166246,-0.05287361417148288,0.045006183603051385,-0.0009014608048202534,0.005094832795364697,0.07284995857409604
HSP90AA1,0.004447683758393362,-0.10067248276205974,-0.0029399393940479682,-0.02785631249860295,-0.022139949484167403,-0.11064709937189493,-0.07939130551578143,0.07719565982668677
BMP4,-0.004526711449887086,-0.013156726993533869,-0.01738897641397553,0.059040458043674,0.0684949281741951,0.030044815174680037,0.006880812351718297,-0.013551313455441413
SCGB3A1,-0.012176998630655843,,,0.10375786426601691,-0.01293468380068633,-0.0585337315824238,0.08717284170121745,-0.005533106159316723
IGFBP4,0.015603302386097525,0.047478746959870845,0.0013397244707147745,-0.003116161521701439,0.018106271839060734,-0.014586281408768869,0.040241346669092466,-0.10660484381488855
RSPO4,,,-0.014598323708441125,,0.05592302484867598,,,0.029144432901770566
LEFTY2,-0.028084944661260294,0.08940107119281816,0.03577385847855773,-0.017932428411456966,-0.022883383952743926,0.05726030019961942,0.1276357041697978,-0.004712537339519697
PF4,-0.0126316813851072,,,,,,-0.015413287735528892,-0.021667648714483467
ANGPTL2,-0.014357728436165508,0.09436787844988526,-0.060278113080184346,0.04728403119281874,0.07351224524114935,0.05912229343730462,0.05305838595400403,0.01284636999179754
LRIG2,0.0008605576188427969,0.08897482482291476,-0.007858879114545667,-0.007441961929435817,0.009443335413016063,-0.020439135298439066,0.05206623233240597,0.02946168214723087
ICOSLG,-0.0632630173748296,0.04760547193823302,0.010667156286193859,-0.026230924323814384,0.0662475488376394,-0.006622077897633321,0.04867929753902671,0.017233666737550266
WIF1,0.03938951290393755,-0.06642097667325679,-0.011265180634542562,,-0.025381660588391433,,,
NPPC,-0.03777631138130072,0.00710394201388985,-0.021974788056061685,,0.07617148537291553,-0.07312508707537593,0.0142482536387743,
LYZ,0.04568060426807482,0.018208139362738723,0.023626934396320798,-0.0069102142682649645,0.046007747358654795,-0.019627043610991973,0.05444728178544555,-0.0869367227876689
EREG,,,,0.0534711321797832,,,0.040511323000165,-0.03272316857574965
SPTAN1,-0.03676184504068947,-0.02481263066253616,-0.04315009148150176,0.0028707188438809672,-0.007386520001093449,0.02349012823498544,-0.029670116925380546,-0.007498466450290059
LIPC,-0.015464498187035587,0.011329335290676921,0.014534436054878488,0.08321484340676118,0.05341230045248232,-0.012359941863396243,,-0.027396109130811093
COL8A1,0.00678488611937245,0.04025457077024642,0.05538116753879373,0.02095868978754432,0.009195623286710685,0.11767991576268907,0.07203883303639284,-0.0067109896564053195
GSTM2,0.03575055947081495,0.022170313120360607,-0.00027139153436081835,-0.03844085423774937,0.06620446986659373,0.04257259314125781,-0.003071777267517249,-0.01198438109899099
IL4,,,,,,0.11424336864008801,,
SPX,0.029738450441745955,-0.03126589772137479,-0.04905110608881219,,-0.014032464994005378,,0.06586922957147551,-0.000818751152600919
MFGE8,0.052917000077504384,0.06675166001708982,0.0014358471768887613,-0.012672238839551202,0.04112859076278114,-0.03284148523641274,0.0598585312897118,-0.02537391785152923
TGFA,-0.04716853710929819,0.027988058976582773,0.0590347080425958,-0.028259983626059786,0.051449246259931636,-0.1104362686246975,-0.015544808403536997,0.029096229261086567
SLIT2,0.060132593060139544,-0.04535344734091245,-0.03756684999406981,0.013446993169982767,-0.04169622531952077,0.03205161987492107,0.041492041189511636,0.02986907714854802
PLTP,0.02882511365162574,0.06552734517594572,-0.010151967731201372,0.030908131384264383,0.07367142548932859,0.03818125624538236,0.07036190642173135,-0.06289674772398653
APOD,-0.01534862851811037,0.020888310324103137,-0.015953895479449528,-0.023142823442966694,-0.009461946561678106,-0.10321651796808684,0.07904840260278827,-0.09341518371503614
B2M,-0.023364729948860626,0.1018126703878965,-0.07223883338106056,-0.06153783051384175,0.03945386483421613,0.13705896297672812,0.1612382616426198,-0.07929773097359862
OMG,-0.009215714512882963,-0.04881463120337551,-0.029996249357014167,-0.013279894462193317,-0.05669662561377027,0.09057498524339605,0.017227411763801315,-0.011146702273175425
CXCL3,0.005566543735740415,-0.01792044944592462,-0.042490804542482934,-0.01203906608362264,-0.013349801053905288,-0.01622932630051611,0.09571936818374129,0.05171415802366448
CXCL10,-0.03359126093820307,0.05285477017468079,-0.039183985760370396,-0.018095216615301953,-0.021214449437691137,0.04388677858590179,0.018328724512045595,-0.05326987735590765
RSPO3,-0.016540905429639673,-0.02241233783586079,-0.022048561221046276,,-0.013950284809119223,,0.026079552474817844,-0.01544169734956205
CORT,-0.017281157281445504,-0.03878957197754847,-0.01426454218363688,,0.0006744897319826784,,0.05915961951451581,
NCAN,-0.011509457303344893,0.06092503910678166,0.06463477270557601,,0.08767849646173459,0.009663297125468503,0.023297864353832246,-0.00906648009092376
PRG4,-0.018312753527415737,0.021289635234441842,-0.018656078167983717,,-0.01631018900900801,,0.04428025902334228,-0.02254960839312092
ZG16B,-0.016885821847914758,-0.0028802843510924484,-0.009973418945600495,-0.02365612989047339,,,,-0.019254134761269713
TGM2,-0.016819380213492496,0.022295961714749943,-0.030488706519604062,-0.009511863964859526,-0.015364463234179983,-0.03724252177122031,0.046150299960085614,-0.05292710175012148
VEGFC,-0.023251683786722592,-0.025597687531890474,-0.02685595660475426,-0.0076588046539259385,-0.016645198005597425,0.03818165969039111,-0.006244692544359834,-0.017424437065781718
WNT6,-0.019647320058401935,0.28708353923516583,-0.009518183381860166,-0.026452388765216484,0.009032084041990754,-0.06390537190919392,0.12272886165277876,0.013285531317774643
NRG4,-0.011215444364773541,0.04136630425034858,-0.019160552634809515,,-0.019418564956194664,,,0.09152045229619574
PMCH,0.013736575399691715,,-0.01459832300391433,,,,0.013887081929673894,-0.008797604399976013
COL9A1,-0.03387383325095441,-0.004005892765634822,0.015489786671806303,,0.05493483207333571,0.03725528795978969,0.04709057081412021,-0.025005946796415848
GDF11,-0.011516247304611342,0.05527023470275104,0.07281442355204025,0.0036661475028844093,-0.0012089338695899557,-0.019111219320980557,-0.042574314711855236,-0.010469477377259844
RAET1E,,,,,,,,-0.01693943417475657
IL24,,,,-0.014917474525529334,,,0.12232292766906003,
SORBS1,0.018245637343114175,-0.010850878661902331,-0.016930158570019675,-0.01849934236321568,0.013321087675512747,0.02153008997973873,0.1028167713398255,0.007332642226627209
DLL1,0.07196171792372541,0.06388986131846484,-0.028854002441194956,-0.003944775956182088,0.08237392482116966,0.015001561914666905,0.010501566356278072,-0.023339404556083063
TLN1,0.001773608198224372,0.050740738210189026,0.028860950098580657,0.048074847393629376,0.05199816483643388,0.1477081509469194,0.0031251608926039266,-0.03211911592263493
COL2A1,-0.026149774723800496,-0.017920455544452176,,,-0.01355278882413798,,0.012512155621328184,0.14463163755838981
SHH,,0.013122013487634993,0.005982392713527525,,-0.012934682670114446,0.05213705387427619,0.03717206297123505,0.05290309871171712
PON2,-0.020966904028178208,0.056399606571950256,0.0706572043021163,-0.0407791551685374,0.06318965794650694,0.07783573737176122,0.10633982555547672,-0.06951220142741753
ICAM5,0.04647323056348895,-0.035018321372244934,0.022945639050299844,-0.014121222529484865,-0.025260736562324453,,-0.022170215135451362,0.13843442610454942
HPX,-0.030428329628410383,-0.010824454180049075,0.18261375048192802,0.05462847541846513,0.10309496246737634,0.04858849754074353,0.05781948925688094,0.01140537872072293
SFRP2,-0.016189352130428065,0.012559429490982842,-0.016312162613467514,-0.014722229688061245,-0.025374537238607484,0.041330773885357344,0.06287175707665635,-0.015386820535306153
CFC1,,,0.07444004605705186,,,,,
CD70,0.008788153367628353,,0.08686631246448438,-0.012457311422977523,,,0.10069325093786627,0.15394182685211552
HP,-0.025102321062549154,0.05542148689667457,-0.019975760797475258,,0.011688010082565604,-0.04054823438810354,0.04313313738517731,-0.02309909289914665
CXCL2,0.008922501096517042,0.10759096511370428,-0.025913040990750456,-0.045911807957354896,-0.025600845783882015,0.1468801087697841,0.021037281384212562,-0.07589431929913384
NPPB,-0.015709506779626684,,-0.010990728811503925,,0.02391836512051683,,0.052109710939825235,0.19706309805201747
CCK,-0.030500550239263253,-0.11598915594051447,-0.010666770134973923,,-0.05843999940235673,,0.006156146789810357,-0.020320286061134247
SEMA6A,0.058017388408811106,0.08589121653343107,0.019239652483523478,0.013032718157606035,0.07998711371946872,0.10055822722947531,-0.030266984365184702,-0.02694363676747922
IRAK4,-0.025168916624293877,0.113597355375616,-0.0040956188568623195,-0.04088989300439173,0.012759635444611573,-0.03575511965533814,0.06769316437347904,0.011412069045166198
GSTP1,-0.02788455926021423,0.07697045734648036,-0.05720929159185719,0.0559847249980275,0.0059183884008789595,-0.03126876484419611,0.0632191967658611,-0.007434979548794891
VCAM1,-0.009570146153419294,0.06381898460591465,-0.042451922983162894,0.02233381324799928,0.08365548779832516,-0.007333981061505056,0.008814016716123758,-0.02482635402313909
NXPH3,0.005014429003938634,0.054435787406155456,-0.037038648250229324,-0.02814979003703342,-0.015091179862300404,-0.08601339199762541,-0.034732991989082446,-0.00578307778402486
MTMR4,0.0431939672438375,0.021520294869062023,-0.02504294254305672,0.05223622731395558,0.023142251402891115,0.05580645102564201,0.012735475643997676,0.04483807805515346
LAMC2,-0.01233032018626662,,0.006083730195010469,0.06628546136763093,,,-0.01991922373521963,0.08850407495909747
IL10,-0.026052611238673185,-0.02351563887861252,0.04393593310976175,-0.03519761428419901,-0.014899819757417615,0.05545606518908284,0.09659207825875393,0.010952539255111445
SEMA4D,0.0034142761191380817,-0.014507045952235738,-0.023173036394490434,-0.04159231326369942,0.039788088158588905,0.15379798641946188,-0.011141319067995335,-0.006745384469956396
TRH,-0.0210117354484116,0.1052743676969954,-0.03646035120754847,,0.01986453247263371,0.005604634872842683,0.062322132104460914,0.14601300543297713
SEMA6D,0.03067914341140138,0.06022927396921557,-0.018599942815343738,-0.02010176734276338,0.0137462138959687,0.0387864460203136,-0.012050579571363141,-0.030893224261852793
CEL,,,,,,0.08518413546528943,-0.02476300513006046,-0.04120343846702305
PDCD1LG2,0.043796255138858986,0.18052902838330095,-0.04293715511870921,0.04602337708028945,-0.012281324244732494,0.12885581429438095,0.07620641625617264,-0.00406610761013424
SPINT1,-0.031193565126830407,0.020127392088143032,-0.024037202678942403,-0.018020167802454974,0.024890666297050598,-0.06857360511606361,-0.013630783080679448,-0.04507313848289415
CTHRC1,0.061182044682515514,0.09623586614736805,0.03993711194659554,0.048636684818198814,0.023379741510413495,0.08332064375199157,0.04083268510525047,-0.02662645977179452
PODXL,-0.010862373576139353,0.09931294949973532,0.07135966655904682,-0.04792089234493287,-0.04169076817914033,0.07935714018921776,0.04780371166678737,-0.06390304046256633
JAM3,0.04818920315809481,0.07687281307166778,0.0026639245048562235,0.025924745319723226,0.04408892304689038,0.07950680981276131,0.037612152666052424,-0.0008503137847100708
TGFB2,0.03666277515940253,0.1425001642667935,-0.019563076180966123,0.0010084953990006338,1.1354497741653783e-05,0.10529731856147004,0.034962715903703416,-0.018853008036860883
COL18A1,0.032820469083937286,0.056022580359717404,0.039538949870654226,0.0056357562263381795,0.013946656828304652,0.02340859803253238,0.03366866824602363,-0.09137074388858528
NODAL,0.003980065934016518,0.08907827069839226,,,-0.02288338139298621,0.015062386939725173,0.06920512946657674,-0.0060949882843698375
INHBB,-0.04065637792157703,-0.01917352113221136,-0.04469878189392177,-0.009718788057164527,0.044324380725810186,0.0285048004338714,0.015792001445854124,0.005249216464824387
LCN1,-0.012330322960638867,-0.015726239218174176,,,,,-0.01769328481910118,0.005699495979354153
ARF4,-0.03281391153383518,0.08397224781646384,-0.02897124576972589,-0.05958837629887715,0.09282156644719344,0.11605577163361597,0.024181466427726898,0.03806772138156819
CXCL14,0.009922397904600528,-0.0671078703875891,0.025685648855437126,0.09243666613496553,-0.04597902226816501,0.0320526704353898,-0.01346375067262246,0.02004925112211052
LIF,-0.008221308990885778,0.15004293168536106,0.06423801656060446,-0.042869827028520845,0.0473038435299871,0.08603914023586512,0.017714951257782854,0.08813875837033032
IL17B,,0.04949496832125903,,-0.012654678591820253,,-0.014688560512667198,-0.028329717170965843,0.011995582545472375
MMP1,0.023676416323991974,,,0.09313859833975013,,0.07318375654108139,0.03165187540884432,0.011876401158385964
MATN1,-0.0161893543366159,0.07685561058319654,-0.011128763746975067,-0.014917476675709012,-0.01355278713755826,,0.1277153687064802,0.03793746670893874
ADAM28,-0.023823592133580415,0.0023250061854710163,-0.031520653819346774,-0.041509166897815496,-0.022840918322347564,-0.016325613148616053,0.03209656153040311,-0.037334070474121114
TCN2,-0.01646878614752764,0.06480170660917328,0.021741335632974514,-0.04454941765715486,-0.012673591556637182,0.029397811731170755,-0.01789097621015807,-0.03662698664479208
THPO,-0.00487787343016083,0.017442739184196702,-0.022846869422202844,,0.08446084288813999,0.003967250949679431,,-0.02309909993101142
CUBN,-0.032781473120942255,-0.01070349627516027,0.007120487356121928,-0.047417074156472144,-0.0038975244622541146,-0.02361969263573153,0.04878668276779239,0.03509869017425266
TIMP3,0.024207790297425442,0.03266964164158095,-0.018255588960244606,-0.047997591959026774,0.0033035418295493148,0.016200832340051635,0.009228677014280083,-0.09717191002248332
PIGF,-0.027794599957430454,0.08680399434312809,-0.013364386967770151,0.006514783535587955,-0.041097676579530555,0.024942445213519307,0.06835991828462,0.015782747214112876
CRH,-0.014446441378236866,-0.024182820486450575,-0.017519271886891837,,-0.0185367242047484,,-0.013498239648574177,0.055068419225891375
BDNF,-0.033939010507843516,-0.07673693781407176,0.014521555109373802,0.04550713121361519,-0.015263920927621315,0.04734735621050286,0.019687299130136303,0.02340950687677274
CCL5,-0.008338183039604194,0.010626736476087957,-0.016135952659008582,-0.053166091090504276,-0.018385987662539304,0.06581000891266409,0.0605087955624695,-0.012633924179825068
GAD1,-0.017967219609249897,-0.02989402161557312,0.01861731637774582,-0.022348068460637853,-0.06073837210100675,-0.09546557452890093,0.04314303129634257,0.00687389047486382
COL14A1,0.019874475206159682,-0.027897439172907212,-0.024174083173389063,-0.016762984408382847,0.02497565444135624,0.03892476904260678,0.006697268620822902,-0.014586573917171218
HLA-A,0.015985727988154643,0.09052662626433618,-0.07523658378217213,0.01766456999139491,0.09256761920292057,0.10178961392720696,-0.02674315120052619,0.0028720376570672205
CD5L,-0.01444643970689364,,,,,,,
FGF18,-0.013071416827099717,,-0.011924908793913388,-0.015489279903286718,,,0.032411491393606995,-0.01754460189875207
ADM,-0.034209224071409035,0.0957573430632495,0.07160693891141351,0.037444668142072146,0.07157077051838921,-0.03239497198295122,-0.05076876896966497,0.058263989139873996
CCL15,-0.024102605001674444,,,,,,,-0.015216431864743248
GNAI2,0.0528910400248194,0.09561427361687712,0.05695194626033815,0.0336865462185719,0.10198013241920774,-0.05555433617216632,-0.058463973917908564,-0.10089389502853441
HDC,,0.04032676416159067,,,,,,-0.04283890105990216
COL11A1,0.007342753687190071,-0.02859162664948085,-0.022775259161773434,-0.022503259525211056,0.060320818207636864,0.08039499303669334,0.006834732584848184,-0.03670549486853786
NUCB2,-0.06870643579637394,0.07966835192720521,-0.04508729596878336,-0.0002402680020528846,0.001636071054174658,-0.0677988457048997,-0.005090373063708605,-0.024469578663702512
CXCL1,-0.010872512011180412,0.020982422738806083,0.032377648390884986,-0.05149740671916331,-0.018385990779727517,0.04171333915029905,0.04984423682482381,0.024001700611375843
VCAN,-0.003940265179644524,0.07628335923010987,-0.012426356650232107,-0.017985356223708872,0.07131736303168448,-0.002078781347840936,-0.06577126944194005,-0.029125286087887902
MMP7,-0.01968938166364377,-0.011478857695314116,-0.010990728751454678,-0.030706187295792508,-0.02094721566310586,-0.06572909369759483,0.04134349946407186,-0.015379477382014763
PTPN6,-0.00035208895609953805,0.10794382276743412,0.009834339061136569,0.00695821335439813,0.003339996253293226,0.07527588274048598,0.08436660275157003,-0.047963853305005494
PTGS2,0.009453202292775274,-0.0795236091293337,0.01855410784422516,0.01571676752528759,0.11901902022336794,0.04244297160273726,-0.01969526060375896,0.09836295720016787
XCL1,-0.015830714026533053,,-0.01805186073996013,-0.027817110345477222,,,,
CD58,0.023341125525949424,0.05233672375914045,0.05742189151064054,-0.03861717800611194,0.10176354331306924,-0.044553939570013065,0.027247862542315152,0.034793566265205494
TNFSF14,-0.01595107637871449,-0.008156695688771736,-0.029109441807717424,,,0.04516822941645275,-0.0032202542656403076,0.009099114412885181
CNTN4,-0.028043909459103376,-0.04075905285191952,-0.02031559067520069,,0.09972197584200534,,0.05910091607249855,-0.0258917050937566
INSL3,-0.014181398066619047,,-0.012673466207794106,,,,-0.01747790168624571,-0.0208347467007545
BTLA,,,,,,,,0.0006711286033721744
MFNG,0.04737798802435171,0.015867416034497636,0.01152699799408986,0.005655410692341422,-0.009416501866722507,0.023199184811128665,0.06625673070423091,-0.06810364115713856
ICAM1,0.025508262883326215,-0.011222010337582801,-0.007594150476226812,0.012818919316400064,-0.026952409973366565,0.10559301823025248,0.029298380935723,0.0657052121676581
PROS1,-0.03396110289777174,0.10387833300155123,0.027968994384267316,-0.00942330421191466,0.019837273893431973,0.06083479903928641,0.04710520285888694,-0.008115299724603208
CLCF1,0.001139972323760916,0.062422045019201025,0.003437814641673108,0.1080437952262895,0.004399221160361844,0.00991420717703272,0.02955023787970407,0.10296190540207316
PSAP,-0.01401851472549541,-0.10112278650571589,-0.07101789816036899,0.03861584921874458,-0.0318681211993809,0.07538806272856194,0.026853282646186347,0.006694958684439104
EFEMP1,-0.009998569471805378,0.0719004334457603,-0.07803014058070208,-0.014867076480927924,0.08491964614218732,0.10659626071268777,0.10170549616280113,-0.04558764784438592
C1QTNF1,0.033510524298559635,0.07839226139625545,-0.027416929936346094,-0.04670887881343086,0.002505187184679395,0.009468644227470046,0.02428767808101033,0.09236863575157533
ALB,-0.021924811473507787,-0.019254339567829255,-0.013836101047810226,-0.014121227171994733,-0.005814569882596132,-0.07135413916693799,0.002008410754565755,-0.023559109402029692
CCL13,,,,0.034363749902274095,,,,
EFNA3,0.003965765988966993,-0.02206025023505401,-0.011538046082041413,-0.007711008662749842,-0.01796079452002181,-0.0049817272135552985,-0.013676081486611867,0.11517697439536079
DRAXIN,0.017742090150705003,0.06357549326894872,0.035416698884694876,0.020419478475737638,0.04115769754388993,-0.03797899423388138,-0.03624922218738479,0.042868399481374816
RAET1L,-0.011047446822031504,,,,,,-0.01769327322366319,
NPTX2,-0.014905980097373803,-0.11121444913395105,-0.03764965037274971,-0.032519098636791643,0.076296189416681,0.023084390015777247,0.08434024465810555,-0.007236772398222128
FGF11,0.021086320286926596,0.08319927816475763,0.019317302785357027,-0.011350202450117544,0.01632061568379846,0.03030088599350429,0.022798157937937377,0.04343879076465572
CD59,0.02088013247351062,-0.049095289253380386,-0.06325826856035249,-0.037351173484670985,-0.021340785264409672,0.08133612628341841,0.0682954574412959,-0.058404698183633356
COL9A2,-0.05673204343854479,-0.003160428923272173,-0.04884551191158325,0.00019156333785067092,-0.0027856991248414176,0.08326956407745549,0.0503217205748172,-0.05651619245106242
DLL3,-0.0007666367016223591,-0.005779352846270173,-0.06756896010365929,0.0648416991792832,0.0366051224364435,-0.003978746337714355,-0.002229786179419635,-0.06707639561020125
FGF5,,-0.015332122206445014,,-0.034068673321470025,,,,-0.003278199265142172
LIN7C,0.036157147764327324,0.02846658531921567,0.02056557655292756,-0.05775245064451173,0.09387334343745607,0.12122609976341588,-0.02511433614909418,-0.0061586918103114
GDF7,-0.012032719213866169,0.061351505450894225,-0.03610397145658034,,,,-0.015167535504370337,-0.02971976958924987
PSPN,-0.0016962005762845324,-0.04666106940812616,-0.031153632765970593,0.0006151444126008625,-0.004179220575703954,0.035805024305724534,0.02673880826781974,0.04695124774218235
ANGPT1,-0.0074275317628549175,0.10098121950423593,-0.05561696795796943,0.005228731366805896,-0.021478701371590688,-0.023370442415059974,0.08123430595999218,0.02238690423495914
PNOC,0.03105657378520488,-0.05657187739566505,-0.04990634332348766,-0.014121227171994733,-0.026816429584453013,,-0.016129223972676594,-0.02150339276608945
L1CAM,-0.01585478798170596,-0.06890861317113464,-0.03538555782336133,0.050408948832881495,-0.02987612324634482,0.04999971392180727,-0.02906133987224847,0.03796449348504629
APOA1,-0.01084596975663402,-0.032813060470575486,-0.016503057651599023,0.012114146503837495,0.025664491557195964,-0.03443902096471942,-0.00905495125648176,-0.035052468744666616
PSEN1,0.014348171488319163,0.019606237952939108,-0.016549787929925553,-0.03233013158290364,-0.015025678243679539,0.1357538858660213,0.009923538232454438,-0.05481340584125529
CALM2,-0.044146642573930965,-0.09798048959394759,-0.04958996427695464,-0.008750801433640059,-0.03728118260751549,0.09037644310479764,0.044368629900044546,-0.020896960716340233
