,ZH1019inf,ZH916inf
SLIT2,-0.02646461163011864,0.08855580918293057
PLTP,0.036774835329794586,-0.00144362979177996
APOD,-0.009676723876700656,0.008552468165317132
B2M,-0.011501952505212687,-0.03587682984280305
OMG,-0.024302638428572287,-0.02183180359581605
CXCL10,-0.00913533072219524,
RSPO3,,-0.031059369181678894
CORT,,-0.033166375633390005
NCAN,0.0375426101945684,0.06088511728673174
ZG16B,-0.021725667533347065,
TGM2,0.02312726196822054,0.003764228759028677
VEGFC,0.07361303368663846,
WNT6,-0.02066111237488664,
COL9A1,-0.01229543904235547,-0.05053355864957055
GDF11,0.0595505795685987,-0.017396361477773802
SORBS1,0.01348597587762651,0.09463089807489804
DLL1,0.01575382126070129,0.009881793865969058
TLN1,0.04551086994816819,-0.03838631753300321
PON2,0.028696304136883607,0.06330670140595238
ICAM5,,-0.03225520184605712
HPX,-0.035605076198978125,
SFRP2,-0.0017651553948613138,0.15227085150709593
HP,-0.010181108982158278,
CXCL2,,-0.05607488043727546
CCK,0.10133460798151817,0.056989430634128785
SEMA6A,-0.02217795020540286,0.01894374151508135
IRAK4,0.03232481239389856,0.00460142928610972
GSTP1,-0.008159393859170605,0.04008774305709231
VCAM1,0.06255897221412887,0.021756618054591892
NXPH3,0.043428663021964214,0.04186462558822676
MTMR4,-0.0016608747410175393,0.07407639457746512
IL10,-0.01820737146318327,
SEMA4D,-0.016872827189976035,-0.0714135571801844
SEMA6D,0.10063456998809417,-0.003404044588653065
CEL,-0.03003460746198013,
PDCD1LG2,-0.02677491162038833,
SPINT1,-0.039484932818466524,
CTHRC1,-0.005163790840503238,-0.010876409299577788
PODXL,0.0002506043301343258,0.18699622238337113
JAM3,0.022479939125578642,-0.043653904534516404
TGFB2,-0.006789781532229418,-0.005582485305392182
COL18A1,0.04890094332850542,-0.012230146745647387
NODAL,0.02989772341124311,
INHBB,0.007708458948880794,-0.060407984457396875
ARF4,0.015590886470557846,0.08172885253109363
CXCL14,-0.0051200618601518555,0.032051072327930336
LIF,0.02603074097471334,
ADAM28,0.01950790047375698,0.12812656963165828
TCN2,0.05181982182255528,-0.02463188973279134
THPO,-0.022409556068047023,
CUBN,-0.0416697141294722,
TIMP3,-0.06419915749799814,0.01825442631047323
PIGF,0.01762564219259477,0.01562564160411718
CRH,,-0.05870139117583557
BDNF,,0.008391991229819505
CCL5,0.008076003349788972,
GAD1,0.03855561124956289,-0.0731452926205206
COL14A1,0.0523806079768876,
HLA-A,-0.03622203946077872,-0.072964521148534
CD5L,0.08142430048535101,
ADM,-0.005949649513604314,0.04527266091241669
GNAI2,0.10300961924746635,-0.05150923395919078
COL11A1,0.027394034094517492,0.04342112573893321
NUCB2,-0.0020167290967707157,-0.04879369400487601
CXCL1,,-0.0011153530838442114
VCAN,0.04310972449359088,0.034648323554221476
PTPN6,0.10487512912789802,0.11246353869918946
PTGS2,-0.004582650792539525,0.010574937784814541
CD58,-0.00864242058262718,0.0037476615894019845
TNFSF14,-0.030551970584624517,0.09122420931147965
CNTN4,0.015328493920435272,0.05752423845672156
BTLA,-0.02870682353081107,
MFNG,0.03933954272821913,-0.06270139781482151
ICAM1,-0.007963945902557765,-0.09082826064301978
PROS1,-0.04955097289931675,0.07904296210098616
CLCF1,-0.025121854636525474,
PSAP,-0.04321684491992815,0.02704368394495782
EFEMP1,0.012375546572003805,-0.10528462654183667
C1QTNF1,0.09105531645289566,0.048857661253635186
ALB,0.02882280545517741,-0.06331903901985614
EFNA3,-0.03571699085194259,-0.03546136418012645
DRAXIN,0.022652276928107624,0.05060000768872034
NPTX2,0.06198866809062351,-0.04801947773856424
FGF11,0.027820174112807305,-0.0017932256825581188
CD59,0.1022736018267718,0.009453039523007642
COL9A2,0.011081095126651355,-0.018661675361890177
DLL3,0.028861566539650465,0.16838130747894778
LIN7C,0.061637081985704334,0.07212773708165326
GDF7,-0.03255238396164298,
PSPN,0.03905700552794136,0.07304800990159999
ANGPT1,0.006803756874132579,-0.05936302844414447
PNOC,,0.01767474077517127
L1CAM,0.11541015258971102,-0.015526909971720635
APOA1,0.00871751553031614,0.04043654784870193
PSEN1,-0.06351381281914624,-0.07118753777718785
CALM2,0.0057530656275231375,-0.1114735112832532
CLEC2B,-0.02927628622597746,-0.040872264432359286
NTNG1,-0.024974776455308337,-0.059984442026955825
LRIG1,0.06920374047010275,-0.0498207047156339
CPAMD8,-0.02196735207791221,-0.011172700212260536
GHRL,-0.02773896583613518,
NPY,0.02165511409776278,0.09400170952620641
MMP2,0.06456607506598239,0.060705479669900364
ALKAL2,-0.003734580966361779,-0.01765352872840917
CSF1,-0.008965971199843048,-0.04645041696501913
SEMA4C,0.08852845411571836,0.050537298079134624
ICAM2,0.031111672807358878,-0.01802853720919487
SYTL3,-0.015704123246394436,
IL1A,0.034013827141568524,-0.06249652534026848
PGF,0.10202203831350616,0.03691510824681421
LGALS8,-0.027409881964163017,0.0015857716199916588
DKK3,-0.05366187213647519,-0.029340740610439595
COL16A1,0.025458613720511097,-0.07076728577438626
TPH1,,-0.03105946989914331
TNC,0.024122319449666276,0.03988395198707847
TNFSF9,0.04077372446849609,0.07265050398916088
CNTN2,-6.209652583775466e-05,-0.09273706901937818
LUM,0.0094170183862525,
APOC1,-0.015980972904333837,0.06588199184739678
PKM,-0.000979878510752068,-0.01333818897436925
TNF,-0.03583124408210772,0.026450530911206176
GNAS,0.006382188814908931,0.03328359297548494
BMP8B,0.022667549889790483,0.04571557337280397
PTPN11,-0.0072390080519195476,0.08144861059988844
ADAM12,-0.024198770569218507,
EPO,-0.029244064193690467,
EDN3,-0.02240950686703764,-0.051012472411315256
CCL2,0.035901992712960136,-0.06143781915333983
DSCAM,0.04690634445730382,0.03102577539160351
ANG,-0.05580568764919942,
FBLN2,0.050896223755997484,0.07607115957997494
VEGFA,0.01442256540886537,0.04715027171151024
SERPINA1,-0.009291609403932487,0.024235448130412594
VWF,0.07859025265980323,0.0011937785063280328
GDNF,-0.024974769481666968,0.06707932385985405
VASP,0.03054468134509168,0.06764026001363324
ADAM15,0.07375400931138774,0.09427672142555105
OLFM2,0.024059259113602745,-0.017433506737382202
MFAP2,0.09615813112472997,
HLA-C,-0.016648873479025286,0.03799686348029525
THBS1,-0.03689234481534142,0.012407798563236339
HSPA4,-0.07407627438112548,0.04708176415898424
LMAN1,-0.07093900264400577,-0.06010180311816543
LYPD3,-0.031814452245949636,
APOE,0.052977043874030426,0.14022465204962664
SOSTDC1,,0.10540085359949676
ANXA1,0.025998566625945106,0.042175316975801354
WNT2B,-0.006671690883681221,-0.05381718424420939
AMH,-0.05825310950498319,
GDF10,,0.033466038246707484
EFNB3,0.11160652301649927,-0.017663261824094494
LTB,0.08023568335802053,0.07889475905438159
ANGPT2,0.0950159207834789,-0.03627105605446852
NRTN,-0.025579911819143125,0.0064394146801664545
ADAM17,-0.02926396131603825,0.036350086443192035
LRPAP1,0.041296809508985406,-0.03665729855265058
NID1,0.07507007769107799,-0.042233456718547634
MST1,0.03922912095761539,-0.0510124096307586
DCN,0.07202807301123199,0.08266762450777007
IGFL2,,0.21637190540533202
COL7A1,0.030695455376986217,-0.00309487650541601
CALR,0.10992869466230012,0.019095042146386736
PIGA,-0.0551186686872875,0.07906535870091157
CD200,0.004070050874714633,-0.10034681936476612
CDH1,-0.050722070058783854,0.028959585207522464
LPL,0.061121444128283034,-0.02444454125726602
SEMA5A,0.02050128643242953,-0.05755809220626563
SEMA7A,0.0030729250087983754,-0.021563142602177787
SEMA4G,-0.04197660774416705,-0.039469055926634876
SEMA3B,0.03259672986782217,-0.02477051494846163
RPH3A,0.1452628822444185,-0.009765039411902404
JAG2,0.025441904003234962,-0.03472511555688168
CGN,0.03243419816321364,-0.0351606147108806
GDF15,-0.019361406872584336,
SEMA4F,0.03298355069991756,0.0742281300449403
NXPH1,0.04904958604093224,-0.024059194113821663
ARF1,-0.014718568145494592,0.04295576507974215
EBI3,-0.000449879546606365,0.09064928628864674
TIMP1,0.04718748955077501,0.0383254726067462
SEMA3C,0.04130598779536045,0.028690159742325104
GAS6,0.09625303746852855,-0.0005478808587968147
MEPE,,-0.0351603591370449
SERPINE1,0.03368241346985311,-0.035978742167314025
RSPO2,,0.02945160185585974
SHBG,-0.012724891264318161,
LGALS3BP,0.05428120879910816,-0.015051330067215209
LAMB1,-0.003873560821904099,-0.05289450114543199
SPTBN2,-0.02846752993824699,-0.04509974489699341
COL1A2,0.02649335299056829,-0.0018855809257797135
LGALS1,0.05238221482771406,0.04703743030944377
BCAN,0.013881842235212325,0.06828591645459468
ANOS1,0.041053333018475566,-0.108971192771893
EDA,-0.02492121843473566,-0.046054852212779225
FGF22,0.05801487471997556,0.032163585117274476
SHANK1,-0.032307972036937006,
TGFB1,-0.005964170570802535,0.07005465930564833
MSTN,0.08892309262472493,-0.040051913732099334
WNT4,-0.025579906357351,0.0684616696957349
TNFSF4,-0.04035162759015715,-0.04175932479311401
NTN1,-0.05687517175541424,0.1244247604284569
CXCL12,-0.06987303323001283,0.06546856527329788
GNRH1,0.16406948209689262,
RIMS1,-0.025175350522007523,0.0959816691863022
FGF14,0.10233685416684787,-0.01412415177211489
IGF1,0.0054998104443701986,-0.05136218750657135
TNFSF10,-0.03899658645475294,-0.0176143783696807
GDF5,-0.02497475553440175,
CHAD,,-0.047078866357183474
RGMA,0.01316033937663354,0.09992782014831464
CX3CL1,-0.020254724681368682,-0.07285969495109335
FGF1,0.007500753918687892,0.09708661190373406
ALOX5AP,-0.018220483628678726,-0.052140033145355355
IL1RN,0.027023354461373706,
FGF23,,-0.04119681532065866
NPW,-0.03760209423459991,0.07927590840462088
CXCL9,0.051499692033957,
ANGPTL4,-0.042537470055984045,-0.006210549191867275
NRG3,-0.03910066189932267,0.07340424311786692
COLQ,-0.057956558716287576,-0.04448371879644016
TNFSF12,0.06970047222559955,0.007935677490198892
DKK2,-0.021725634003017233,
FYN,-0.05836692437833498,0.03415824684593522
ACE,0.08648801761174833,-0.011495949527491096
IL18,0.05894348604029347,0.0717054226883641
CCL27,-0.039100673651693965,
SERPING1,0.028271537573893345,-0.04234103555225909
AZGP1,-0.06000564427668061,-0.06579729609081782
INHA,-0.00967934385502971,0.01430835631639431
SEMA3G,0.051893743557658495,
COL6A1,0.01535116423341573,0.08612403431796754
FGF17,,0.08267020861590481
FGF20,-0.02137625663746138,
ICAM3,-0.03277236550014613,-0.04758442005220802
LAMA4,0.030288318350234992,-0.014423676415033755
DLL4,0.028586128522049132,-0.04448360783867995
SEMA3A,,0.03558311273746895
C5,0.08224474492298661,0.05120420969135107
C1QA,0.10489142232138705,-0.03342790702881587
COL9A3,-0.1011709144218523,-0.15708013300635512
HGF,-0.03672492874220762,-0.0011088340575019803
P4HB,-0.014027722389825956,-0.03108636246953112
ADCYAP1,-0.024041702316742485,0.0020778613331068696
GREM1,-0.015144133429687762,-0.05684317716657974
EGF,-0.030551943166792307,-0.04062782022669709
VEGFB,-0.008052564950543979,-0.06609147306060342
FARP2,0.03904699133118621,-0.07000655152848867
LAMA2,-0.013996983824330823,0.11845221472268777
NRG1,0.042920063924442725,
SPINK1,-0.023074910991777664,
EFEMP2,0.012909063098934385,0.03966438811346559
SELPLG,0.04894609360877393,-0.03886055235851784
HLA-E,0.07584169744466146,0.014320900760150773
PTN,0.004365625732798135,-0.08184886884036201
CD274,-0.04076229478345255,
CD14,0.025375826006586777,-0.06571333583359715
SFTPD,0.07822498273420822,-0.03946904836561488
SLIT1,0.12080861249105276,-0.037074095360300215
CNTF,,0.08163462400287406
BST1,-0.05220407581547247,0.023278281894109545
AGTRAP,-0.005085901268005128,-0.026325867945308345
LAMC1,0.11131106504140081,0.04221533607054714
COL6A3,-0.050419077671804424,-0.014409080757483456
FN1,0.032948981597191666,0.03708946426325024
MIF,-0.025553305009804836,-0.07671704971903615
JAG1,0.07906326993588751,-0.0006253541658595421
NID2,0.022945496730355706,0.12370051180730586
EFNB1,0.027183289031067585,0.0644964839542151
COL4A2,0.038164359947226244,0.051060895703710786
SPP1,-0.05095099309588028,0.08469594429783972
PODXL2,0.06807693743691111,-0.05712443338648926
FGF9,,-0.06249629902111277
ITIH2,0.0002555610389694491,
ADAM10,0.050036876318023456,-0.04457859326560673
CFH,0.008956743319573676,-0.06372779706952096
COL4A5,0.005847776625469205,-0.01619409726464446
LTBP3,-0.010974773365478108,-0.07766904207423264
GNB3,0.047978207299493564,
COL6A2,0.013649558815640664,0.01503539285331931
GDF9,-0.03029422129894692,-0.04175941999663068
NCAM1,0.011807210870671972,0.02693463915665475
APOC2,0.0015947952705695917,0.039862312638943104
BST2,0.0033807038766719704,0.032617098732827185
COL5A1,0.08809294321670706,0.3743142514387458
CALM3,-0.04025161943557134,-0.04607442184379646
THBS2,-0.034039066449170825,0.14304627338010656
SERPINE2,-0.011810024725378955,-0.03564037924828034
EFNB2,0.053111586389526955,0.04744677685358243
MMP9,0.06339799825563572,
NPPA,0.038087195369663894,
APOB,-0.02466723949680588,
NTNG2,0.07969425329743438,0.07512847691917339
LAMA1,0.08001602980603924,0.11424786665314572
UCN,0.10567958293158745,-0.04707867126234525
ARTN,-0.00266300003166142,
PDGFD,0.051009289184110594,-0.04062770658638924
EDN1,0.08847131830888842,0.12407290537491214
ARPC5,0.025749037136407974,-0.06516048314420199
GSTO1,0.050384364158963926,-0.051204958413052205
SYK,0.026222127022341394,0.04587732547084661
ST6GAL1,0.07839027495134808,0.028514535191126435
WNT3,-0.0320619929657213,-0.05695989445337011
HSP90B1,0.01139178153312343,-0.0419712798171785
ZP3,0.014002471888850714,0.004243320428190333
NRG2,-0.0002921687814051129,-0.06494384036925392
MELTF,0.007983050557365166,-0.061666760484548076
NLGN1,0.08695175045019468,-0.012855711297624556
SLIT3,0.0604088954944747,0.02020785555665624
CCL8,-0.023074936445322908,0.053430967070387816
S100A4,0.03621869638634583,0.10195610503960292
TNFSF13B,0.08725382272367746,-0.038163565229955454
HSPG2,0.01881903847942806,0.07337952256768925
FAM3C,0.04084942816795702,0.035009936413715886
FLT3LG,0.05686350739789911,
A2M,0.09116585113102686,0.06927609492162128
VCL,0.016922375962045804,-0.01773468190459503
FGF2,0.0228099098353499,-0.030978469344278826
AGRP,0.05310418376949812,
CNTN3,,-0.0411061519898387
RNASE2,0.021779795408015067,0.1177167426603033
GAL,0.07427626759720475,
PDGFC,0.05262645424676467,-0.02757252910845055
COL8A2,-0.020906510406836203,-0.03767459250602155
SPON2,0.005062215073125326,
SEMA3D,-0.029509551134963685,-0.05998442667235009
TIMP2,-0.002994108758763472,-0.09541020504926771
EFNA1,0.000714601877015019,0.054692594403813466
S100A12,,0.05595194918523704
TFPI,0.10186883844767952,-0.04858284212734349
GPC3,-0.02207001756800153,
NMU,0.04417190369014849,
LAMB3,0.007459886399046656,0.011733194815982142
LGALS9,0.03649080997832125,0.004107707678755412
VIM,0.03935952875813737,0.03673173185848471
PLAU,0.04015932749768816,0.05989133140186853
TGFB3,0.08269429307777589,0.04586150353041393
APLN,0.03479845094464362,-0.05993179529533298
SHANK2,,0.01550764944651837
LTF,0.05863297217970352,0.025574250219107388
PENK,,0.2853331000362983
CTF1,-0.027521610619837628,-0.0388479951559244
COL3A1,0.02181688743377431,0.08463002310166663
S100A10,0.014312344053186831,-0.05297697544948465
FGF13,,0.0473786572951618
SEMA4A,0.052624038009556166,0.03082334170549854
EFNA4,0.09181425868544742,-0.04707896848833443
HSPA8,-0.0348740205614492,-0.030997348582001653
NPB,-0.04753450326058941,-0.0580652564545099
SEMA3E,0.04503485640528068,0.14457164134576728
ADAM9,-0.021052163042769505,-0.04441239860953638
ASIP,0.026035481151479155,
IBSP,0.030989127846783683,
FAT4,0.09334345772743691,0.024095386226619223
MDK,-0.07412572326601265,-0.0009716256226136983
HSPA1A,0.010405697194628288,-0.07567737524827815
SEMA3F,0.1083560358898472,
ARF6,0.009593560633825007,-0.006768739520782972
CALM1,0.059257840129358474,-0.006871081912954573
VIP,,0.09516136173848251
NMB,-0.004629068454353874,0.05180026849503345
CCL26,-0.02278711371767453,
FBLN1,0.07432905076438347,-0.040691482957331895
SAA1,-0.029730834399665316,
MICB,0.0544160337858589,-0.03828068617662827
MMP13,-0.022409531159995517,
F13A1,0.13582171860966238,0.040496958184277315
COL5A2,0.02657496878248033,-0.04956561605271636
EFNA5,0.009236749414353897,0.04225915481368417
EDIL3,-0.01925444228025215,-0.07055272300438477
CD86,-0.042148224281246725,0.0006956056339653618
HRAS,-0.004139504261995598,-0.02391364960062624
C1QTNF5,-0.019807627872318045,
COL4A1,0.09858037573380349,0.09689521245694127
CCL3,-0.0036083546471135887,-0.02171582889751985
BGN,-0.008142714932899179,-0.03749161587085855
S100A9,0.007061272193757093,0.11990655543274131
HCRT,0.02639099182164172,0.04967595017666316
FADD,0.04824018623459427,-0.020457407826307016
ACTR2,0.007966500871454046,-0.026430552959977385
BMP2,-0.06430155037243608,0.07273664055391828
PDYN,,-0.053357311723835066
CD55,-0.0220903995983853,0.16095908128881778
CD6,-0.04014514781049431,
IL16,0.011788255811500808,0.005633270076343013
LAMA5,0.10881229547440223,-0.06928674049651606
RGMB,0.01057396449825316,0.02483040005401429
INSL5,-0.024974772550068452,
IL12A,,0.036340933161013396
S100A8,0.14206801689343845,0.10025307217268696
TAC3,,-0.04656905987275717
TAC4,0.0494497364565251,
MFAP5,-0.0032083602121819304,
CXCL16,-0.06383316389856505,0.026145062597765063
AGRN,0.03521256878011801,0.15684156723457657
COL4A6,0.12576801580648225,
FST,-0.03029422059091231,
MEGF10,-0.02065253653005989,0.053360176610384474
C1QB,0.04207696374803126,0.01667435965062691
HLA-B,0.005173067088779547,0.04756747600884817
PDGFA,0.039246999045482484,-0.05838939013642655
LAMA3,-0.0332768539768243,
DKK1,-0.027884296608770166,0.0038117485522323217
INHBA,0.04906042572790342,0.0997756089980531
IL7,-0.026753842971377836,
FABP5,0.049470047427999375,-0.08734460454745276
CCL4,-0.02524096253330088,0.007582773069903436
FBN1,0.09705757470573483,-0.02755877932113629
TCTN1,-0.004654818712023549,0.13571407399374696
BMP7,0.011371100800030957,0.01893025102099348
NLGN2,-0.009272472195408846,-0.044826340360050204
NPNT,0.023620915802869742,-0.042064117595838356
KITLG,0.06440936021385595,-0.04454585499001641
MADCAM1,-0.03910066633054339,
F12,0.11019966893382364,0.02891820216598998
S100B,-0.03005776437066457,0.022408115768673516
CD99,0.019257806459988827,0.03658543352763733
PDGFB,0.023154592575021483,-0.0021493367495183393
CLEC2D,0.05210555683598096,-0.047387396909468756
F8,0.0761542418689439,-0.001421959721092786
C3,0.06665166253484747,0.047643132411287085
DLK2,0.028133171885205262,0.04728355992369051
TSLP,,0.10574751587168853
OSM,0.04414785248438078,0.06338549304957702
PRND,-0.031062085240330238,
SLPI,0.037893025510383656,
AFDN,-0.01369336468120745,-0.05309257992882346
ULBP2,0.014386725209130645,
ANGPTL1,-0.015133030888115484,0.03021958206262294
LTBP1,0.02538711032736517,0.0027252258220691224
NTN4,0.017177814280029353,-0.05618778776867646
APP,-0.04853047196851727,-0.019077451831825198
RIMS2,-0.021725645074335387,0.010736405783170252
WNT7A,-0.00882774163787009,0.11192363570662917
GPI,0.025710026291134242,0.08037358317298474
IL1B,0.06684512799448672,0.03774491060527135
HAS2,0.003098564970433394,
SEMA4B,0.03727631923131905,0.07476996470928826
FGF12,0.06719018266350496,-0.12011714646043765
CP,0.07490944737173244,-0.1211317293235824
NLGN3,0.0104855255842394,0.03883569447293123
PROC,0.08013796667572766,
AGT,0.03418300543967257,0.04855665257952999
PTHLH,-0.05081244383096075,0.13310971488463033
COL1A1,0.03477465750325065,0.016746355823515115
LAMB2,-0.03195803980423376,-0.056272734714194486
DSC2,-0.03495493332398759,-0.0016625088132317242
WNT5B,-0.038034851579807266,0.0532693564620713
LEFTY1,0.011099553159519434,
FGL1,,0.0689550824903455
CXCL5,,-0.03767455631929281
S100A1,-0.07148055872245103,0.020980590673229865
NPTX1,-0.04471751646768905,-0.04541933435840179
TGS1,-0.06872245361116265,-0.016666811820565352
SST,,0.0015835032517999572
IL34,0.03241563646956688,0.004006579219801963
TF,0.014865118507927997,-0.04467085814847079
IL33,0.06795338705989673,-0.05794699694315419
RBP4,0.03369133887584445,0.049086791614473095
CCL19,-0.01915729434218155,
NAMPT,-0.013247975103371343,-0.021042938079556654
