,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.035784662181060516,0.03772938392096817,-0.051765673922320704,0.05099222134167072,-0.007714595766969877,0.00887491690715941,0.135616393465189,0.028475807100386805,-0.020834807877276724,0.009000054519464491,0.057105337590504894,-0.015783525045011567,0.07596148818874057,-0.028762528487200192,-0.027994908162813255,-0.008807327383805106,0.016188140564222103,-0.008835189407685672
MIA,-0.0319902630250167,-0.030961577940996382,-0.01821044292922905,0.013326807640318692,0.05363771293705437,-0.05007009869480694,0.013958977968412228,-0.008815147494923509,-0.011612659056814467,-0.0184259076135984,-0.003096377844519396,0.12565481033222112,0.07263986692538832,0.11072078243486014,0.111716464871891,-0.05561976429628989,0.008776568284767925,0.013915487974566636
COL4A4,0.06896276127320493,-0.017667419792642535,-0.019560339748917726,-0.0132179095294679,0.008904744628582853,-0.0013989507878929641,0.04875865444160865,0.03952770087020735,-0.004825899950836134,,0.08007659556371806,,-0.04389815629478847,0.06402875715350113,0.0330834470274193,-0.029150139498317146,-0.005948781048132543,-0.03243205346439306
TAC1,-0.05574143077459517,-0.006320978923902797,-0.001057913543821895,-0.010722782283736822,-0.03216529978121915,0.06019430812041109,-0.10403825714113552,0.05250988015534396,-0.008865727290440611,,-0.014892833027532077,,,,,-0.024954674870993766,-0.0038762297069839568,0.039869892697831574
RARRES2,-0.07854141123213516,-0.026514151496632738,0.06265089547367009,-0.008788207940666076,0.006539330454109696,-0.04781365076544582,0.14566808570153814,0.041379056630453714,0.04164674534727031,0.03808410965522421,-0.018607157991640907,-0.04421888438474428,0.053332945532027845,-0.033239845592951275,0.005333585590219795,0.0021275121983479763,0.025987756214626616,-0.10832135148050624
FGF7,-0.00864773528836363,,-0.023111612729158446,-0.04661411550514928,0.0007448555821287609,0.052027540935279414,0.02509070912533213,0.04366381287225023,0.03049312447266833,-0.029602673226255042,0.04329690536610093,-0.01661211433646841,0.08114270359307522,0.0663897978373182,0.02629636318568445,0.0863707104153184,0.044751281523953766,0.02968448544828553
EFNA2,,,,,,,,,,,,,,,-0.015860284678475917,,,
HBEGF,0.07878153256343631,0.08154793141910231,0.004245763984095118,0.012519652524939221,0.05212370131401665,0.0029783450739117017,0.06329314558973667,-0.02830206059426734,-0.026222368606009013,-0.01759472702016837,0.0077533582682669305,-0.042901232610003205,0.06831097095659779,0.03360296864363235,0.0011879871130531863,0.005440771858870558,-0.02309992972566013,0.02426385193382513
CSF3,-0.005807106147083898,,,-0.007986360587762704,0.08423375053245602,0.0048545461636788825,0.21278548643229023,,,-0.02041154682585854,,,,-0.06460675141561392,-0.05295047198972167,-0.02073624800513066,-0.018080108857671293,0.027185984962988363
PI3,-0.022848248353273964,0.10673693311115157,,0.007523097948201084,0.044176243545285196,-0.01207706726446009,0.17353459309054645,,,,,0.02034529611271209,,-0.11400866707153322,-0.0635349238651845,-0.010568434384035355,-0.02822009355033096,0.0015715880204842075
PCSK1N,-0.0052187329627294944,0.030861360618974147,-0.029256694633086635,0.015571063860030295,-0.0628406467681287,0.021824220036143455,-0.014837210597872966,-0.0030940600376387606,-0.04121694172402728,-0.010487086728839131,0.00853714626167162,-0.006242029781647628,0.07809540368515512,0.0038595693749147787,-0.013434192656119762,-0.022676924549723615,0.0657402261546564,0.030951739628399668
NTS,,,,,,0.006854171011879119,-0.028558210079068818,-0.017366317450719152,-0.005702068819894032,,,,,-0.023674506073398608,0.1068567605639566,-0.014488131823918749,0.004763404686985539,
SFRP1,0.09194732653143868,-0.00783534777931363,-0.03911102024004814,,-0.02532849279526065,-0.008583154943134289,0.04467409197324705,-0.03224560817436083,0.006881541535148678,0.017922741444060298,0.06098391237471542,-0.07366190699755919,-0.06004834479002039,-0.005868267917384676,-0.027589436256064075,0.029613704721672577,-0.026152011777954287,-0.04256097163185413
CXCL13,,,-0.03456968625662104,-0.019922936020817867,,-0.031081659547792396,,,,-0.01905021634111535,,,,-0.008912363034192032,0.039536428830704004,-0.011551201496015004,,-0.027671744625435486
MICA,-0.0421988997615255,0.0011196879643350524,-0.03832460756514837,0.012702589749776214,0.044472460836034455,0.0031833110880980942,0.08554067906910068,0.03402203994415183,0.017358593715050923,0.01007686816340156,0.0055590838746780325,-0.05706819349488627,0.03699772529908168,-0.022426356396828467,-0.009367762022179238,0.0036837932301316298,-0.012197565769322958,0.028574400887482677
TG,0.032439491279685644,0.016499510555203756,-0.019440091080178485,,0.025838056504455933,-0.024689399155884584,-0.028042173546682116,-0.014669357370349337,0.01777608557605649,-0.014995255996295887,-0.02094589835837419,-0.06376818118343813,0.022403585565945214,-0.005334589242010442,0.07921021878891481,-0.017066250753453385,0.0007296788919299552,0.05321504265012111
ADA,-0.03346747800969729,0.05265473475203706,0.001737329895274037,0.050411616271760926,-0.02027600028284699,-0.011944365146828013,0.07747521571071378,-0.021803986442686975,0.01868885072075377,0.015535938751389743,-0.03494773245414118,0.11671990538869009,-0.022294815001093343,-0.020331196492310626,0.0841395134670587,0.046181351289489206,0.01788400005512467,-0.04785352915957341
LAMC3,-0.021397537701790502,0.03208913807219673,0.023980532533219592,0.06815498885721957,-0.04088403034386925,0.034650937273068755,0.07613604964269366,0.023296992632531387,0.016417243239211263,0.004161101569491374,0.026847716821885366,0.13640738110153014,0.09288054018247703,0.035211788141791225,-0.03042897649686188,0.06962132773736239,0.08944064627911001,0.06033050962643208
CCL7,,0.08530357425471494,,,-0.005250340938435507,-0.02236484327468841,,,,,,,,-0.03627784815574239,,,-0.018946201493087345,0.012267499022529792
NGF,0.10672508355796378,0.05749315864663541,,,0.06569173963291751,-0.01816723341722135,,,,-0.0023793827802805196,,,-0.03893987296655114,0.13970178932994048,-0.015647095769284514,0.006436398012684849,-0.01606859204202278,-0.038662549823385906
TNFSF15,0.05985702030378901,,,,-0.02200600417969209,0.00834630688422476,,,,0.016839384505874765,,,-0.04671351992245246,-0.035366828300841875,,-0.012876854013732822,0.019687260006159064,0.01749140850777792
HMGB1,0.022797046943439973,0.009472094423548906,0.004580928681749369,-0.045402307308804256,-0.0449374778711831,-0.04174583500457547,0.05286673329001706,0.041069735542421985,0.002412028373764401,0.039683824064501015,-0.029174653346817975,-0.01892518020891732,-0.1755422882891615,-0.0686042858725217,-0.04865154699172236,-0.04516185976936379,-0.026969969397493406,-0.006629731836734424
ITGB3BP,-0.016834111648605293,-0.04606139545855413,0.04775956615006269,0.04992009039377402,-0.028928947025618792,0.009754538548432678,0.09476240486198324,0.021410355547394504,-0.03425362597668314,0.0008505071308718757,0.01689695078913976,0.014180047773933509,0.14816451391389923,-0.005051265548167691,0.025182029535615855,0.005056647285448648,-0.03381071801685935,0.04659800981493298
AANAT,-0.03110471699259306,-0.028252857823424054,,,0.036616935879296694,0.12255984174873855,0.12547846587774272,-0.01319223881114647,-0.011612659702740214,,-0.01870458047913867,-0.05496128244545675,,0.021415377823099116,0.05401987849320297,,0.0008180499633012814,-0.02083046066472037
RELN,-0.052238496274963686,0.0270206133655052,-0.0013140012980369896,-0.013467713963119257,-0.03475581767692726,-0.006750102964656619,-0.061498243663618085,0.01016817241701222,0.025655270873873006,,-0.004821307376898084,,-0.04586958112350516,,,0.03222667914799264,,-0.033663053651509615
IL15,0.057668472218120305,0.012567408253462423,-0.024766378620091456,,0.013771154061992705,0.007543145027931962,-0.016354927508351314,0.011537494183121685,-0.012487624563051579,0.027336237952146545,-0.01734763388275448,0.027559762891186317,-0.046962932601575184,-0.01799354954879329,0.025444602225622292,0.020276690850792048,0.10521225058619535,-0.003557608748136953
UTS2,,,,,,,0.06945661533213073,,,,,0.030131829140176574,,0.020825586044603668,,,,
BSG,0.005124867030433686,-0.03628904182577898,-0.04235163919183745,0.015842262487502166,-0.012479281577064794,-0.03481794371732734,0.05636617262969752,-0.06020514780153446,0.00446562361069043,-0.003997902302849813,0.029653190630679102,-0.08998165087818552,-0.002974902555872833,-0.007338838448063808,0.02253369815442012,0.022101598717379222,0.015577420506511527,0.043030042385364155
ADAMTS3,0.008000869095384645,-0.0007555153630289424,0.015079706414938826,,0.010719342107103796,0.018029181606803408,0.14189426528428814,-0.005304621983607725,-0.000985478988918322,-0.025502416533059243,-0.004709409027967094,0.0324964263478931,,0.0985727621135382,0.03496454187099428,-0.0527623220666625,-0.06680898100808286,-0.0345983533002218
CD34,0.054026156415224354,0.008830973860449693,0.01384768775733274,0.051720835159216466,-0.002995426854192144,0.02863734728562814,0.11632104927059442,0.04147890278657963,-0.021726970995816507,-0.004087591107735355,-0.03138830688300005,0.061030698840747244,0.0838172097817331,0.03889856761209891,0.06458925904776731,0.029372672127794347,0.05211471702315302,0.0914886378808565
CCL23,,,,,,,-0.023847224532816836,,,,,,,,,,,
PLAT,-0.0007405793343817897,0.004998409501627073,0.06933202343105446,0.017107875565436886,-0.015222540169137044,0.006723320065812343,0.1418536720676313,-0.07679317378565878,-0.02781450566515585,-0.07380403236024807,-0.03707561680210931,-0.0724967791894115,0.028428950719213735,0.09999154770311718,0.02764574506910301,-0.02202661145797075,0.020815834452969976,-0.029723076592735473
NTF3,,,,,,,,,0.012389422084480083,0.033739203485397044,,,,-0.002359388865681899,0.11378751745485045,-0.031349990902057784,,
LTA,,,-0.014296304085276053,,-0.025328491610353946,,,-0.0127055008214332,,,0.13703951333950626,,,,,,0.08642403238901804,
CKLF,0.017144862472633526,-0.006439061049900655,0.0031974425987680586,-0.02130416943933599,-0.06630523094947371,-0.011433111537695969,0.10662926764072765,-0.017067399843454678,-0.020831565075134662,0.05584507255449606,0.018972531881087717,0.0018739406152249144,-0.0944058200060962,0.06779236589934638,0.009569136292547633,0.02237207522440338,0.004372821356079799,-0.005657934141462648
APELA,,,,,,,,,,-0.02396199058202772,,,,,,,,
CD24,-0.07267594889565841,0.02245188229517287,0.04536095838599075,0.016383703597116318,0.07872967887280628,0.010615838957553187,0.030781599551950967,0.052806036723996926,0.0386789224017122,-0.032888108412335845,0.012924693081360608,-0.02583065179661793,0.08680891920621273,0.01019487487687227,0.04167334398588723,0.0056755570341231526,-0.029929986862038807,-0.1223859200077556
HSP90AA1,-0.08590940321686069,-0.006774891718106207,0.02643776916915945,-0.0548168405175235,-0.007063340933566812,-0.002092522446164519,-0.16501248684883985,-0.03556357979642771,-0.014799602444231133,-0.04310118148219795,-0.00524242186147998,0.027813741843311354,-0.16488002995248296,-0.0932424047839194,-0.09001727162758266,-0.016918623863865938,-0.012877061738950922,0.04759157355642504
BMP4,-0.016179257353978703,0.004596907385205373,-0.015154920379819485,0.06182665736240639,0.05809277202526559,-0.03754306707768189,-0.033166170316590325,-0.019081221557416525,0.04175987471579006,-0.011994608471918702,-0.014781977633199661,0.07107919298174278,-0.032406943871163156,0.09190598081233238,0.07329737427640237,0.0016227369459578484,0.021724138330837656,-0.005272054999303992
SCGB3A1,,0.08631506307139086,,-0.029328069201300884,,0.011575318911578017,,,-0.0097953920390798,0.0308691493081094,0.04276366005511739,-0.045467119972706034,-0.060153954375136764,-0.023487941293351765,0.06303426365919448,0.002061987375299855,0.0042679374744339915,0.04622680062664135
IGFBP4,0.0077500240275376895,0.04160296916350909,-0.0128727344409113,0.05087899976118296,-0.03188617508771996,-0.009444100754055497,0.11028913304886873,-0.024366452057612675,-0.010291185732524468,-0.007912289523228658,-0.02658634556194423,0.08293919556959638,0.2086156780317485,0.025038842325907456,-0.0759912003532757,0.01535570706736655,0.027621350499403775,0.05426323001635184
RSPO4,0.027395272864267305,,0.03345373629977311,,-0.015861299372780167,-0.03778670387744738,,0.022933833350118935,-0.009795390606282128,,-0.024063902235570606,,0.12064154278266284,,,-0.0180090349510304,-0.03558210994387262,-0.026266385784858785
LEFTY2,0.08909244247678158,0.03139943387860833,-0.01447188445088894,0.0897984056289595,0.008014288346434412,-0.02292825269428467,0.1261147554129971,0.006744419184184659,-0.010740765600047678,0.03728775371614782,-0.005115298019896505,0.04820753275985653,,0.025411745670065544,-0.018236477808028114,0.0063693644989583536,0.012499769642235195,-0.04203211681891056
PF4,,-0.02020046526548485,-0.01300443163651083,,-0.017241995336738487,,,,,,,,,,0.09665988180994822,,0.021837151847146356,-0.020575946260549316
ANGPTL2,0.04279040771408644,0.0010052662054699055,0.052130594949737326,0.04186606540979405,0.0008038814079344698,-0.015765583596222318,0.10583831555679551,-0.035784487378674776,0.025273414160738736,-0.05099296732923563,-0.005989201201583093,0.042664405932946466,0.16519819354838106,0.03898990622996529,0.027954763200845056,0.027649517237942643,0.031388051406669254,0.02004899508733304
LRIG2,0.007335316474903094,0.0027706389306931733,0.006358558644138778,-0.017050025044522035,0.04401582779157978,-0.02919436938570518,0.0816076690448255,0.01686481127531379,0.015142789668202174,0.04089371402599117,0.02378322048051389,-0.005151832750960152,0.03323994113844556,-0.025343895669869037,0.0165332618918047,0.053803223083435346,-0.005291164891431405,-0.05095250956623
ICOSLG,0.03693892765897149,0.008628147495015975,0.01600048136672805,0.00025655385647937876,0.07889305973767505,-0.0789212790538699,0.04014139072698901,-0.000842737318848786,0.01279118751127626,-0.05217609420898697,0.0246532104131771,0.025072250669637794,0.0072509241824036345,-0.05944333050186921,0.01653088997628996,0.05878616551275775,0.04567145518411144,-0.009881034087872395
WIF1,-0.06596679180715907,-0.025945312532432877,,-0.02428822955816624,,0.02618402519973288,-0.09507430574096266,-0.011403269979687318,-0.018432897031802047,,-0.046304489368154386,,,,,0.005073246641230324,,0.014225652797281012
NPPC,0.005413243721718045,-0.023290469366694277,,-0.036794490483562876,-0.0267465867541197,0.010601853165118235,-0.02112991561462458,-0.02224415649237878,-0.013613195802611689,,0.033220003601185155,-0.03424272261500728,0.126688486162376,0.09237728761710744,-0.02750507120843344,-0.03929369570732118,,0.035316107842177945
LYZ,-0.024276342635384567,0.05782066910843006,-0.003274270172189169,0.009490246191052392,-0.010704593128536055,-0.002021666760676058,0.12842855467046563,0.029513183272231763,0.04705201558234607,0.028900353835916003,0.06252125154405724,-0.013396047923624253,-0.01437007184447503,0.009058488558227785,0.009307562357358103,0.03442969366758766,0.021796876543521766,0.04925200616219652
EREG,,,,-0.0077323606798127475,,0.026841431013675702,,,,-0.017186131751135418,,,,-0.05426689977828391,-0.037414795786393985,-0.022430556665106915,0.05435955653128308,0.061043202783767986
SPTAN1,0.08188764749340621,0.0063354937255436245,0.019808581710017,0.056236902426637106,-0.046645317551779066,-0.029411029115692232,0.030375920175516682,0.0440853229498612,0.0001400623784146804,0.02411178449936592,-0.018308376199506475,0.01569681433976314,-0.016703736382747244,0.008241360416224724,0.00466715388934714,0.031582189631392484,0.04145523475371154,0.03256425787820392
PTH2,,,,,,,,,,,,,,,,-0.028640365137008,,
LIPC,0.17603223328340925,0.00352911777734665,-0.0026536381443675932,,-0.020870472722407427,-0.0056432137023358425,0.07060259223472753,0.04232640586662241,,-0.02148905003490832,0.009168280050210007,-0.0409516613643257,-0.03500030695181678,,,,0.0030789401363610146,0.02926871079634386
COL8A1,0.07714245102574435,0.010780157174871432,0.025757600646397746,-0.03425633046722133,-0.02297778233774771,-0.008837987924403727,0.031440504168369764,0.00255508284129943,-0.04710064333712914,0.032006955039949755,0.03817940218160959,0.037456391791403386,-0.0029908274118446185,0.03030397889375575,0.021837383941321804,-0.002832102923066089,-0.00489791536544459,-0.09393239937559746
GSTM2,0.07014549331352386,0.020360089764841178,0.017585587880776195,-0.04565568963597373,0.0717978651561539,-0.025098251022855688,0.006679306918834966,-0.03513359597808449,-0.02895199745329793,0.009734672157700328,0.05669057926757027,-0.0366086811331475,0.12060554901628055,0.07454957672852197,-0.006100520669884562,-0.03823389615186279,0.04190058725226573,0.025453686024474897
IL4,,,,,,,,,,,,-0.03914587991539818,,,,,,
SPX,-0.03888344098784359,-0.031038155921419487,0.004698012092640855,,-0.0011880120436052613,0.02891700726201257,-0.04119153675118764,0.006492108217931576,0.00990238339247194,,-0.014422110294693917,,,0.04995941920435232,-0.018049604396950563,0.06508245147888077,0.008220093798904994,-0.031181546775368323
MFGE8,0.0230641993232622,-0.005875231023707896,0.0061446442163511335,0.00719653778929707,-0.044824085199089723,-0.021634951987653344,0.08311490010769586,-0.013719472568974924,0.016540698971386325,0.030361736529980088,0.032242199467241134,0.028596575419017133,0.10668667461852295,0.07597637047791657,-0.004917039327359554,0.05911158177745102,0.009994031005685123,0.008264204704094351
TGFA,0.013780359808165266,-0.023962214508956685,0.054004734778130656,-0.047647283700710974,0.04118630633164769,-0.0075518072265205885,0.007265466363435635,0.005204869591460827,0.013973952628850171,0.01243205785449072,0.0293341988765433,-0.07245418572503122,-0.01707818996153135,-0.027195277044644743,0.004976850132563482,0.041904778220411894,-0.07200918545495458,-0.0024277824337597905
SLIT2,-0.018868604417113997,-0.047450645637826194,-0.03390865045477715,-0.021798679389702345,-0.031644615993574945,0.04420075558583228,-0.06425045688329019,0.011817407652213894,0.01901083507726302,0.014402990050325096,-0.021336717050158258,-0.09523430150896162,0.01749770095717412,0.006734602371010417,0.050212364370055496,0.013093576395441675,0.05373026092533441,0.06949084262549621
PLTP,0.09077697894309678,-0.039169799024005865,-0.009487418660732131,0.027081063409878897,-0.04208874936662758,0.004450750559792445,0.16701727086094748,0.02631683858896227,0.03600483060048944,-0.032853549666854026,0.030826972757677745,-0.003776292065582318,-0.07374128266748908,0.043444740011324465,-0.046175810530407355,-0.01921854872364667,0.03805528370204343,0.004514669785457864
APOD,-0.011684871920080822,0.017993226562690055,0.026343411921548637,0.004236503963291339,-0.04388618407911931,0.003478806680769184,0.0012442784112215069,-0.012869632572337699,0.04129961551325987,0.014013765896783596,0.03331922848468941,-0.013776232908239738,-0.1047587668972258,0.11244983297741082,0.07325884867355191,-0.0269037945333235,0.05935848966590538,0.027531800549408885
B2M,0.02234853809921302,-0.008350679044362899,-0.0031754498924181735,0.0624440669150312,-0.04294178488659498,-0.05674208599563827,0.16555447552439942,-0.0032933815344769507,0.0674120539863572,0.005305938846156982,0.04847830437376668,-0.004921817748126711,0.10541491582046739,0.005847351847978223,0.007930878093479438,0.05220471724962929,-0.003929659046387759,0.001611964365406721
OMG,0.07168172371045162,-0.005389845597140324,0.011051673646010762,0.014039432146010476,-0.03276276501432684,0.013784285411906917,-0.08462162370936273,0.040436818696099844,-0.04746329668005357,-0.010884071665315359,0.04977173258491152,-0.023909222982224816,-0.07048483129976499,0.030026318122826415,0.06484123232608419,0.02746164397839462,0.09607891416121128,-0.018475371558799584
CXCL3,-0.039725316917598535,0.11056437994094308,-0.01476922684525552,0.00891477488244216,0.06501725773938304,-0.007372636431613652,0.044402997505649036,-0.048663792953715965,-0.010478997431499042,-0.03231376956991552,-0.012493439358160868,-0.02588965110251937,,-0.07719357312967708,-0.010403385424315873,0.022668337944572514,-0.04741903782439439,0.001789077575416196
CXCL10,0.0010060541768521477,0.007711713141303264,-0.01869973248673165,,0.024138265497258057,0.05859136455139278,0.16026782657620214,-0.03235658386464371,0.054458040742134284,-0.0148306626231895,-0.019853587068178084,-0.026093689940246634,-0.03077792028826972,-0.03746153221862228,-0.01949839690350548,-0.024607689022774097,0.029754501359176844,-0.0014434001356114581
RSPO3,,-0.02645205934223857,,-0.027437589738300593,-0.020023213829677835,0.05543974276175865,-0.034414648623010406,0.0028685438151387884,-0.014506152425342237,,-0.013055403341821238,,,0.021688742701709927,0.034839254029520886,-0.04878838397780291,-0.019226689766553905,-0.05236252402488251
CORT,-0.014509157543721844,0.013021931980862971,-0.02322509140247147,-0.036413419728484726,-0.044903594498299615,0.10770490641730793,-0.05956225984191402,0.018428045146226674,-0.015557786345511011,,-0.014923776955476333,,,0.03920317968148581,0.03851304788140393,-0.004824084286371632,,
NCAN,0.13613937390875896,-0.007402421854314282,0.06997583918651736,0.06199907344301206,-0.09192020792094671,0.06267883348385228,0.03345621976079584,0.02649900835012066,0.024342854858990712,,-0.01167045251777048,0.02654052506192197,-0.04548579016213413,0.09976814009950041,0.05012928785323495,-0.002886793379401532,0.025673295015799884,0.0058279482901252705
PRG4,0.07533001060371808,0.0419187540742854,,0.21260448548751046,-0.019762048549248287,0.043231186982233286,0.047976699741968915,-0.003770757495323333,,,-0.015263924644373143,,,0.06132858959873092,-0.022446654293325645,-0.023438265288097757,0.06946643824135541,-0.02863891398406595
ZG16B,,-0.027003646412434624,0.0683531201590284,,-0.022936274234823296,,-0.032187315191471395,-0.010095673788707875,,-0.019388332775153422,,,,,,,-0.023973612964824326,-0.017553392425422348
TGM2,0.04068574272011101,0.02208999497733449,-0.034775976949819924,0.07789001892279335,-0.005814397366080999,0.027274401276058607,0.12294310765325304,-0.003487112558280307,-0.05061353369659924,-0.03133087714743355,-0.03822560641189079,-0.0797345043291749,0.11782561573822777,-0.04452854148218351,-0.027654797057937188,0.025453272046772116,0.012219543461557339,0.0046815454690141145
VEGFC,-0.04063447467330542,0.10608924523607766,0.013156239026436629,0.10395045682854075,0.006313513862243985,-0.040320963491714414,0.09158834735962057,-0.016912052044020957,0.04660376212997289,0.00928663256781595,-0.015577443517532964,0.10346673943013855,0.10810370040966359,-0.01714025198168283,-0.030479870652386328,0.006803130569283249,-0.048369695877913295,-0.01374737187466267
WNT6,-0.0004498730547027426,0.013397758608672098,0.0074490699342776075,-0.04357462549280923,-0.016623525789927273,0.005455653698568823,-0.0029681486965637627,0.029393327342608543,,0.01574443914259572,0.011332053528922649,-0.04963963740128598,,-0.045963994350229076,-0.013160178736341042,-0.02390092843674688,-0.028953064790513038,-0.018137920773205432
NRG4,-0.023002166797000637,-0.017935632432488163,,-0.020565948428406058,0.02367504457076297,0.054641961718476205,0.01620332341328779,-0.019395423983240397,0.04444734324045543,,-0.018172904803832664,,0.0865521262222852,,,-0.023781397909650587,-0.019226691921407114,0.045443163931962134
PMCH,,0.011648155003366911,,,0.003746546396343816,,,-0.01477727023336584,,,,,,-0.03687393544650832,0.13651317912329028,-0.01369234703863034,-0.001888690781515219,-0.00574645829960459
COL9A1,-0.03830284531878236,0.010371006400420418,0.04918036571381202,0.024469491799296857,-0.0251198453254349,0.021377005522761294,0.031029338152216094,-0.0046821498622349285,0.033536028051277186,,0.04736903118994938,0.08996787535508546,0.068583463937127,0.04830001782388285,0.0471016831337745,-0.04319591652251919,-0.057181415008405526,-0.03737176971925779
