,UKF243,UKF260,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL5A1,-0.03828902626218617,0.07372022166452873,0.048259024691467756,-0.006178444115313147,-0.03238582211222024,-0.06333597266034834,0.03411743826897551,0.011614170783673496,-0.09078874607651374,-0.0445831853443288,0.08148186017846867
KISS1,,,,,0.15632580667280874,-0.019660397302035552,,-0.02194748384110308,,,
MEGF10,0.060512526935791344,0.03688291478648328,0.16058978600350318,-0.011293115689778678,0.024360173777081252,0.06271687013553728,0.04041876923945479,-0.030604859354977434,0.0211647066675002,0.07093498322709796,0.029982089575012753
CEACAM1,,-0.0316668012653566,,,0.08375954301529907,0.02314427573211648,-0.02236231852293339,-0.017627285180033227,0.0015526066346124873,,
EFEMP2,0.019432712154586033,-0.009005470445494814,-0.07177736474384017,0.04578108940721922,-0.048663954539296304,-0.08021467244202597,0.06264624911662134,0.019838116460880816,-0.01747460175980678,0.019211054280107182,0.014181377529302278
IGF1,-0.0050907010604306835,0.017191197542642537,-0.03572198899993432,0.07416120283238548,0.041022933906433634,0.01345712501728351,-0.045039347444794396,0.04556735156350642,0.022555348894970757,0.004070934607264501,-0.056301517624318405
COL6A3,0.007214338438916145,0.019887244468357827,0.10773063497807399,0.0157879942964487,0.0016457854389617475,-0.027853157821053288,0.009910707858662457,0.05411114410301448,-0.053857531332827745,0.01082047887034637,-0.027516342812123642
RLN2,,-0.04138006171772385,,,0.004811048862410406,,0.052773745972982566,-0.018302655096235226,0.043005776970967954,0.024875779591529385,
WIF1,0.05480142844801034,0.0009297092470581236,,,,,,-0.020402313735894188,,0.07329042307945252,-0.06423474906301421
PLAU,-0.08954002486444686,0.023387659842732972,-0.07502370887502541,0.1317159544537988,-0.0029815279467208084,0.016277932953007824,0.035157041713845975,0.02733394512840523,-0.04772953655192216,0.06185774353878943,-0.05242819971004827
CXCL12,0.08511204060410614,0.01982645958635801,0.03718372083329459,0.026336171653532386,-0.002082860265157946,-0.026729440082626028,-0.04898426084388074,0.04374426745446785,-0.0705706289614339,-0.030308648577985747,-0.013305870638792286
MMP9,-0.020171488080639493,-0.007646289242265987,-0.01883600830994575,0.04312369594433348,-0.05390075348969762,-0.027011488518683714,0.09275169686051445,-0.024374780607546765,-0.10489940315664957,-0.04561527829413723,
TNFSF14,-0.018446012723779433,0.04960176466088491,,0.08097271850080719,0.04336143170865977,-0.007578667338422552,-0.037354914323996256,-0.024094815444301313,0.006114036059765302,0.004810781086801211,0.0313072571495565
HBEGF,0.033599986445411414,-0.03168295916029361,-0.011911569719042604,0.037743757685197846,0.025892125847256215,-0.00943492051321937,0.03878510732800374,0.012345263169618925,0.006307811176200681,0.018038828456089413,0.025900503729676404
NUCB2,-0.02222983930316229,0.02410459240887027,-0.0026923996492152578,-0.034225588260367396,-0.015229643053871728,-0.07027546764598107,-0.055539360442380954,-0.0179635613946502,0.011825417950189794,-0.034430971083240405,-0.0014238042789013997
VCAN,0.06807625571305051,0.0335476349415969,0.0692226294889676,0.0028248470017936604,-0.0179958581087823,0.10818872329021985,0.024334263869693087,-0.013073652958846133,-0.014253870193390401,-0.01350177063890987,-0.04357918867883798
VEGFC,-0.020850588688345988,0.027962391883967368,0.0751206362230283,-0.006835480211993693,-0.03321442091371559,-0.03507048155461227,0.09178436406553807,0.034816963635898,-0.005133079632993972,-0.018885987706741367,
LMAN1,-0.04248675258764345,0.010997503640799664,0.09649325697739893,0.048906844703112004,0.01193987559370235,-0.04002721390431257,-0.030263820634447425,-0.029790860027908598,-0.0405981707486316,-0.021264896728056815,-0.061748340846049195
IRAK4,-0.06515001849751863,0.04999292742531791,-0.009767057752488068,0.012222315858775992,0.09377708551795642,0.016227369864618844,-0.015644788342829147,0.0007840292306462337,0.05649889924129546,0.03302552417873547,0.09672296535991258
MICB,0.03581326122578776,-0.018967881860730552,0.09626750626209903,0.12208493032231006,-0.03107784465133673,-0.027609149734690006,-0.030259167158292036,0.031007346183065203,-0.0250461070467722,-0.05322171631954118,0.030921548947092294
COL1A2,0.07173619422352814,0.09986109267954175,0.09531834850335369,-0.047887975335888545,0.001378320179115962,-0.03460683972193956,0.06444174925481704,0.06407604842879204,-0.08051188101947486,-0.027302275006182535,0.0045387912407923
ICOSLG,0.08042945977397521,0.030556063040993134,0.03779859679595752,0.0843173554281394,0.06028817907208019,0.07974235857068898,0.024910062020595265,-0.013299147070095526,0.02593543043768534,-0.025782514227633942,0.1199408400680526
GNAS,0.1467878950447748,-0.030440520344885078,0.11199626827967277,0.1184735596903372,0.07614690836550037,-0.052164537046316364,0.010746809893390545,-0.03690699972713863,-0.037273851524940206,0.024133806181359293,0.011150717665272846
C4B,0.02852574113920673,,-0.01509144106817525,-0.026346403604120695,,,0.06661890264934775,-0.004066226771263737,0.013173534013390357,,
COL2A1,0.0667873296250807,0.03465971558984834,,,-0.020518798158512014,0.009523085126000553,,-0.013350979047583117,-0.029753012235534382,-0.0027247818775227874,
GSTM2,-0.05832848197899862,-0.0573233433574068,-0.026817328516080513,-0.03693845186767684,0.018826307706649833,0.06611401389667369,-0.04125522956558239,0.004571378509986467,0.02438835578623067,-0.04871964077058645,
NLGN1,-0.009179973998312869,0.010944631639154814,-0.02015238835556074,0.13690743397962762,-0.01779617551815936,0.04128579618511111,-0.042165069512389575,-0.012053199810566694,0.028916442296025587,0.01165677045915092,-0.061340986684237285
SCGB3A2,,,,0.12051439038638569,0.05383789597114691,-0.01577538816118519,,0.08968760580061066,-0.03353032131900976,-0.020575946080437765,
LEFTY2,-0.0318103912607731,-0.010101104934078665,-0.017471827939295758,0.05379893408358631,-0.02190873405016941,-0.0209830962172234,0.027042964768837482,0.023091268437696627,-0.020100153182206825,-0.023743808779633776,
ACE,-0.007284868521449098,0.046429941456453516,0.02624759384202341,0.04820049977632666,-0.05380349986757649,0.049530175662299086,0.033305907230813864,0.0892644016068926,-0.03960907123830305,-0.023831487985754338,-0.043787210841192824
RPH3A,0.03798101726117888,-0.019858325706657666,,0.0930606255003702,0.06655089308850379,-0.00825090340886378,-0.05053597672699324,0.0057089062738468165,-0.039671545279726626,0.05080639534747809,-0.0014786642160777806
NCAM1,-0.012625722121317915,-0.011205270023678682,0.13442950068250276,0.032927421346639375,0.10295939488160204,0.04818845313125278,0.015847611406466736,-0.0471130417393997,0.03728301134609276,0.05237377400801554,0.02553394099475193
GIP,,,-0.019003366424734765,,,,,,,,
EFNB2,-0.04577964057294316,-0.014473757456909481,-0.08070040885305735,0.06285537370974117,0.048619380937299436,-0.024421351591501255,0.03936642361072633,0.02199648618952906,-0.008084816742148457,-0.0282145397810064,-0.006990299308915569
ICAM5,0.10512848567655622,-0.056315477475919404,0.09626071666807724,,-0.044968078028168025,-0.004870421224939865,,0.0018037899382716202,0.05718942707692434,-0.006978818639723325,0.02564578911121353
CCL5,-0.033910285163695514,-0.004864401444485663,-0.05180050210850077,0.07823369473298945,0.020464860726540687,-0.027903161634663658,0.020953303635822606,0.0427897337741264,-0.019476216361611225,0.0010441335850186345,
PSPN,-0.029104641198179817,0.025042195260707237,-0.04019937893400332,0.04891629012510365,-0.050930095188570564,-0.028516194240381123,0.05366054427873111,0.011305179076752707,0.07977238030652477,-0.0025329759590886547,-0.08404508612717673
PENK,-0.01659720235423251,-0.02557650823704153,,0.13952794117329598,,,-0.019331911078836667,-0.023749161124172465,-0.025249288253918454,-0.05333732252055975,0.05862305325223173
EGF,0.004696675987569358,0.010523231446855469,-0.018706195058875108,-0.024507825929498905,-0.004024119834555207,-0.01920074043092405,0.05022292602695513,-0.023043849460366153,0.07462980715697796,0.007060301853243309,-0.06189824735693095
SERPINC1,,,,,,0.023975670293569555,,-0.017855079051687588,,,
UTS2B,-0.016400840097497663,-0.02958986553584203,,,,,,,-0.02690306376087899,,
F10,,0.02378823219491135,-0.040361891807944576,-0.024885340838220634,,-0.010940077967436389,-0.018155619194633113,-0.00969290519872588,-0.02375585433245862,-0.006324163652256151,
FN1,-0.12942552257494444,0.008764655675189187,0.056368120918690846,0.016451977976460613,-0.03979234213024158,-0.12052074498193031,0.05241072032212576,0.008776599331309181,-0.11098886864217665,-0.04866338342921299,-0.05007948965786756
FGF2,-0.020392744735747,-0.015264177727988042,0.019006585970301148,0.014095750999775631,-0.012412604838992765,0.008260772053298936,0.01701332807596619,0.013605651643393352,0.004330901546868761,0.003160806553470116,-0.05035512494622098
GDF9,-0.037802906808813236,0.008187619341641337,-0.020012002420963567,-0.03158899751278369,0.033596404825787886,0.02178278457693015,-0.02318697839957156,0.01595826432032069,0.08868030733976583,0.021923238689279437,-0.06362228871769214
CSF1,-0.0918642306321507,-0.0379480303225146,-0.031219135653728768,-0.007096625809119537,-0.04539734848779651,-0.0459494581092185,0.02266305265203638,0.003680999777659817,0.000516844732444256,0.09637389638524012,0.08720293812964022
GZMB,,0.07390874877442534,-0.01944140215512117,,-0.013904439203115085,-0.024372123926003856,,0.0022027442847485897,0.002922665629965243,0.0004959906230447846,
WNT11,,,0.0704935954900487,,0.07176346238880234,0.10461566831287525,,-0.020304772939675364,0.03467378430003007,-0.02179291407924751,
GDNF,,,-0.04156795036555024,,-0.015286200687653241,0.012765478556358565,,0.06259276939687698,,,0.018465497015692216
FASLG,,,,,,,,,0.00042951884089384684,,
SHBG,-0.0275147195115987,-0.03343234121726705,,-0.025257773530332237,-0.01665515961572859,0.01863870890740267,0.04490179129912185,-0.012106565701924374,0.02816163074409725,0.057205341730076166,
EFNA5,0.000623858956245677,0.010946982982903673,-0.019744483226724154,-0.05593257566625178,-0.057361152504353016,-0.04634340981938921,-0.03422484417515006,0.005186370618014819,0.037281634573442975,0.0020550060828055726,-0.0025377631356621566
THBS1,0.020324722210254154,-0.0001194916845262828,-0.016111421362653554,-0.07390009295145482,-0.0047890053871668765,-0.03493573661151726,0.022653854975960848,0.0450698417695762,-0.048440535189998316,-0.020226288121756565,0.06149175151321812
PODXL,-0.04187907241410113,0.023293109947842606,0.015001724335940925,0.08045972362343375,0.027845516302474272,0.029187854820937126,0.05834931824834658,0.01337456795148104,-0.03527157715096913,0.001319593591189941,0.09956482687740739
LCN2,-0.017215797223566073,,,,0.036621157943615104,-0.03465767335754841,,,,,
C5,0.03146690253092568,-0.02550527622085705,0.010299802869623884,0.00791226365107008,-0.017527239305011863,0.0412087438008862,-0.006804866738383505,-0.03404659382675144,0.03459933333566105,-0.02627031618481029,-0.02777649300766786
DLK1,,-0.024099763218974876,-0.005934910005693603,0.05700073508342728,,,,,,-0.03723835764090962,
CXCL5,-0.020171483805381824,0.03487056395457015,-0.02402583388251742,0.06769407832190419,0.007479671726305117,-0.0205107952639741,0.09859248514218052,0.016301334545886434,0.031000315740287276,0.024612415458633456,0.0355906004115777
BCAN,0.05566511609587037,0.036980769134669134,-0.017787746915970324,0.005714131677977622,0.008510459097222832,0.15213740987034022,0.058083379661814476,-0.013743491637022928,0.021274723999352766,0.02930381747111567,-0.028791697010447797
RELN,0.21043989574070165,0.03880082563802337,,,,,0.03888890983370068,-0.018955361652896255,,-0.061547613665536315,-0.08072923038173381
COL4A3,-0.030378439099378658,0.024203047456894774,,,,-0.015913661985326243,-0.009906863456267043,-0.025598342007208577,0.05688739573553814,0.017001761448955238,
GNB3,-0.042177419635903525,0.010397549483806827,-0.0391020103904621,-0.012757542392957429,-0.014846051132773415,0.03794316996937326,0.011983103786364196,0.01735113627213177,0.023131025008383467,0.19285852836842274,
PYY,,,-0.013558005666454985,,-0.027267168454067934,-0.02361455581523822,,,0.05116716758212724,0.033939835750532735,
MSTN,0.11446137427415808,0.0281075422307431,,-0.0245078406729319,0.005474269197731761,0.0024900615144806816,-0.015507818340741495,-0.014338955886849128,-0.02260944206717329,0.04660164283856524,-0.06102082881815219
COL18A1,0.03686751831953105,0.06525938875945494,-0.06063264509498421,-0.04238386049438302,-0.015081792277059185,-0.05961822963539592,0.06119718802023454,0.04047766322845248,-0.08912411607476561,-0.06023708098097584,0.06984351272656764
FABP5,0.03489285156496629,0.06325550077473559,-0.10025673884256153,0.06941094972881362,0.03600817153451001,0.09176102403326054,0.022855149565157138,0.03618697454875245,0.03579548145185015,-0.0036080031363818505,-0.00914063241228684
TGFB3,-0.004386958230158021,0.06979443227954166,0.09390109502590609,0.03621859938565495,0.020819072642932694,0.03326339042476672,-0.05132282657812283,0.05253447957775135,-0.07611320553780423,-0.02127810253116786,0.016850681772446436
BSG,0.04137194366675807,-0.034345681481308885,-0.08149250659496834,0.02519356292271917,-0.0654028019402639,-0.04118216058941271,0.02215198303388294,-0.004149148370836298,-0.05523554035077691,-0.039768452305977794,-0.05661057824656844
BMP8A,,,,,,,,,-0.024758296925318526,,
S100A10,-0.10960060790882627,-0.04950516229939465,-0.0021102032769773353,-0.031425382504151105,-0.029508471424668965,-0.11888911763788489,-0.03035557990664808,-0.008709999731596349,-0.010396896903075738,0.029091934263027745,0.07997812114409887
PLAT,0.056956651219110636,0.04570619606620791,-0.040591774179329965,-0.007454366612359354,-0.010649466454928327,0.08309399999267146,0.012860216243249763,0.017231387012866008,-0.06883652916038281,0.0073419361452093075,0.054054083272822614
SFTPD,-0.02085058924167684,-0.030296996444320174,,-0.030976080081256036,-0.021495741287385274,-0.009938898882822074,0.029517357443887626,0.017019896678767108,-0.001596279936486716,-0.03223727556952084,-0.04068791165530398
EPO,0.0568483028210952,-0.036079988634833186,-0.012509777854373051,,-0.020633961511142482,0.0144394679120649,,-0.01874016029082206,-0.020444052673482233,,
FGF7,-0.005762414924203783,-0.016667069276503903,0.07056300142131292,-0.009910345229971768,0.040251158851895036,0.020113058680658182,-0.040341551204863005,-0.007502169082799583,0.11502850032806003,-0.029092676157870204,0.057575861059751626
CGN,-0.03862281877762855,-0.03944651694605546,,-0.04033054996955196,-0.00036695315589039477,-0.01422859078413651,0.002238147889276138,-0.035506644909700104,0.07296256063163457,0.05212176785716555,-0.009199334370038646
FGF13,0.12300106831515287,-0.003037511312394138,0.005852698797387098,-0.02525774257109084,0.09954197413317714,0.1142359635215956,-0.015328601751928713,0.052413696256378865,-0.034832092190480904,0.013412964481613311,0.11887605154414807
CXCL13,,-0.03425300185269827,0.020504666492065633,,-0.03867960878010839,-0.0012792133966790338,,-0.031229307829590373,,-0.027333640601089768,
ACTR2,0.03928175765760224,0.030148036337727484,0.00019343671593536634,0.022893217809520396,0.012622446161550841,-0.010377399323902083,-0.03770589729521299,-0.028432842679387747,0.0023455306849583836,0.0368712647800138,0.03861472388210121
SLIT2,0.038235300163355676,-0.014844012286493407,-0.03383839733669953,0.05991739548090646,-0.0364638234203262,-0.01012594432980186,-0.034714070877515574,0.04607998526121528,0.0692188536202801,0.015343436066849552,-0.032489599172104186
LAMA5,0.02051634946333367,0.059326179275015926,-0.04342476377474134,0.026249035979778682,-0.0202647856461758,-0.0506370240248217,0.07007618018166714,-0.010513954605635197,-0.007708878084081271,0.00454574804316751,-0.08281673250633166
TIMP1,0.01953699426876473,-0.0036894540807597257,-0.1543961602042592,0.04292644523218277,-0.073177424462262,-0.15588846492955097,0.08186834238659778,0.02080740689021285,-0.0783175304772793,0.015824364260926836,-0.05279758857526923
PLTP,-0.009470279142312927,0.02203704212990409,-0.10984015557303078,-0.013251675950995608,-0.013737889472020983,0.011993554190639242,0.010486039104833785,0.057745589152197414,0.03239009054205612,-0.0112828899623481,0.039872041205568115
TNFSF15,-0.01923251656966925,-7.706179913115536e-05,-0.0154523610322909,-0.029396056439450362,0.00956843354670175,,,-0.015692932394463937,0.06490934132723615,-0.010200550173742853,
PRND,,,-0.053277917997912635,,,,,,-0.02620595009885038,,
NPW,0.014448550494892092,0.030743978848101594,-0.018252242782887194,-0.0312837989236795,-0.054189919234996886,-0.03977204666574793,-0.01711946615684683,-0.023382966829451943,0.029986845708291368,0.05603070387199638,-0.04732045320950705
SHANK1,,,,,0.010968138357975271,0.020464886760813313,,-0.03940108120761629,0.01106714115149338,-0.03287538582095844,
PTHLH,-0.0006965929432391015,-0.020782995064558277,0.020205902065305148,0.003598838864316799,0.028632393199127006,0.06597449711006131,0.004312164618529935,0.03911575129888971,-0.01343892919473712,0.028473541770065915,0.07830028311898737
SYK,0.05242263954102009,0.043651697863666454,0.029797682161849037,-0.007802291058176878,-0.02804488623340087,-0.010382843520958949,0.021006818173291128,0.044037815392149425,-0.0038404713344448184,-0.010187232555805899,0.08050837486816556
FARP2,0.022920478202928644,0.07945962889313686,0.01450959633372241,0.14691241369656574,-0.04119735652712642,0.04089927804801916,-0.018489771471715506,0.04794015480731879,0.07899525226329977,-0.00856211500831542,-0.0770108912418252
P4HB,0.028351950609773784,0.008338289326479438,0.006908485027909877,0.023623482963904083,-0.07880169795523176,-0.1162509245573077,0.00061330732133027,-0.019978022816302198,-0.10797098215059814,-0.014368688098812758,0.02658674594143084
TAC3,-0.001670484992483624,-0.04529684124471139,,,-0.013530854400788526,0.06641291706737326,,0.031879064008374716,0.022986082000321574,-0.018790761930000295,-0.0003922934489370669
C1QA,0.09745017514848937,0.040063383228504,-0.12068843449804488,-0.0021744632336983764,0.05078792132007998,0.05163591362474436,-0.0496154818792802,0.07014736387575204,-0.04177051098179973,0.036713751418144105,0.007560462301892623
EDN3,-0.023390460477955233,-0.015158246280928822,,,-0.029496021921434485,-0.005857680675329727,-0.029716133250856626,-0.020308453323996174,-0.03714669485987234,0.048669717313764876,-0.07771971565260885
AANAT,-0.02786399950733778,-0.01702365969169792,,,-0.0030655599241943914,-0.024558240554418388,0.05886197925332293,,0.05511345885016669,-0.020575946080437765,
GDF15,0.008122740168040113,-0.03496148111106084,0.049419810866448054,0.060637774571932576,0.026138322279752886,-0.05671896285266467,0.011052318820728647,-0.01215057412613578,-0.015730771247469175,-0.0022186140033726965,
LRPAP1,-0.031127153594218523,0.011025883939909713,-0.02967024707273569,0.08569178869250076,-0.012810601515589303,0.021553784031174663,0.008314469728224605,0.033089111211654,0.023275465091843136,0.004176956168948242,0.02892758813588546
LAMA3,-0.010649407472374495,0.03970667357612816,0.15905980981152654,,,-0.017503421501228814,-0.017331238804296236,0.020292874847785327,-0.004502719663085684,-0.029762868825390528,
VCL,0.0061569279325578395,0.023137944080304142,0.052342736804004135,0.0025294896428032575,-0.0010977249237493977,-0.07218973789150271,0.019647914059975097,-0.015556527779181487,-0.02472877696090276,-0.06139513339535678,0.15470311072965764
COL5A2,0.02249703026841925,0.07924274913173913,0.017784870097323748,0.00048293425124109175,-0.02913651755082021,-0.07312802401467836,0.09269417927605586,0.011370253034913071,-0.06791874356453866,0.015805793959273017,-0.05791135921507293
DKK1,,0.04121488724520967,,0.12179236842273815,-0.05935813196521379,-0.05746552917124471,0.1165307206089988,0.03349481007069742,0.01711031647592469,-0.002139722539205311,0.046442450954499476
COMP,,,0.0726055234105045,,,,-0.01835641108887408,,-0.01787766228332561,,
POMC,0.08978362120019728,-0.012283121938435962,-0.023905537278286867,-0.0047826208013487925,0.09194039213514962,-0.005335750095632207,-0.048365128340487014,-0.02883592293508455,-0.021404533816296478,-0.017516037214228466,-0.09267629042486666
CCL13,,,-0.026222339478809194,,-0.018999510772675886,,,-0.02702733971809611,,,
CD34,-0.00257863340481916,0.029739308802891117,-0.055595571059835015,-0.05828976285181475,-0.023565407065565303,0.028943083157126567,0.037825056989085656,0.022546800124495645,-0.059856251365685315,0.006638057117192016,0.03529634811752515
SPON2,0.02137735301173237,0.020639012550457726,-0.0063760150373217035,0.008994360319297401,0.01772053428470667,0.0035380947511906864,0.012194701369784894,0.07669926406179205,-0.03052554979891542,-0.022866105666370828,
THPO,,,,,,,,0.014798421355681551,-0.03058208533853481,-0.02810017202795078,
SFRP1,0.0504694755603794,0.00721883841965538,-0.03587046285942073,0.052644483897142755,0.0651623400352248,0.024170152491890674,-0.012509682400682086,-0.024094161117277652,-0.02780786579302741,0.00981459373098581,-0.034407081780295286
ARPC5,-0.0044114143733036525,-0.020764570829125754,-0.037008118263326964,0.05989249908996265,0.0976789897580265,-0.014274162847854304,0.09474300735613084,-0.08220132389641231,-0.044711783709215636,0.0004079206964260288,-0.0180965572848784
VEGFB,0.006510325670307475,-0.015311570259722254,-0.062013902142674215,0.11350818261370262,0.033964863940715934,-0.05945645301334437,0.005022171199891719,-0.0006451680730532483,-0.021345436705260398,-0.010762349030064466,0.05786547038126348
GDF6,-0.01923251642087265,,,,-0.013193638734329733,0.02601240250648664,,0.023242212253341384,,,
LAMA4,-0.05215934084320284,-0.011179405720158483,-0.011564235948460077,0.0019718495516693113,-0.012449708810140243,-0.015126351738136182,0.06910439296566731,0.03597563035126586,-0.0802158834119414,0.0018611037030195519,0.02118697217770365
NPPC,-0.03875828842024586,-0.03799396799946979,,-0.02450782709345318,-0.014291079634893114,0.044774918011910456,-0.0018649146428149448,-0.0193274504070509,,-0.002905193937318109,-0.04179841622207081
HAS2,-0.07668280795702004,-0.016236140010704992,0.08370803540908849,-0.013115480079524674,0.046640297059096954,-0.025193899034496973,-0.019089751199060676,-0.0051755164521167405,0.014036051355429496,0.04495350785375026,
JAM3,0.011783378040676291,0.062351805515849894,0.06470060349202164,-0.035543076659162544,-0.053848003253291254,0.01323549341090002,-0.025046874139811746,0.04947432148757701,-0.022859367936270802,0.0012637154448216737,0.025631079429519563
MEPE,-0.01994050224105112,-0.04455440652299462,,0.08069812441984119,-0.009407252793003373,0.061771356544729934,,-0.002009912891543166,-0.028250456374239764,-0.050500295927127355,0.1137157946935156
ALB,-0.023988344803905198,-0.02032423949742395,-0.01375851868914581,0.0126490696307301,0.066565438170839,-0.004375176532999619,0.025589203415689408,-0.03093753255176587,-0.03119111551465558,-0.026548126205099703,-0.032378839263262675
SAA1,-0.059959592822167763,-0.023059560512196098,0.10919735817466288,-0.04131799619659124,-0.01806887937177484,-0.07683178266669491,0.005999860864842155,-0.0416342330721041,-0.038142541072041306,-0.027239004676268743,
SFRP2,0.14876964578078813,,-0.014344084252875547,0.02522145357761358,0.01229938331373294,-0.001438745944059341,-0.025623379020100603,0.049034445723197165,0.003786288602914238,0.010106163726585723,-0.05602843363281341
CHAD,,0.03323477197000644,,,0.03035815978672254,0.029865614301854984,0.11587281433676667,0.02983061631969742,,,-0.03772921394038266
CXCL8,-0.04761334469236864,-0.028744160127998727,-0.02318217347314963,,-0.0119944618394694,-0.07996504323497929,0.09495585656541429,0.006079489488322722,0.04118178236731627,0.018901267241350113,0.09288664569896395
VASP,-0.0983278498637357,-0.029282847704384635,-0.023120826103654898,-0.025433398603826877,-0.054946025665138155,0.0038779322317519455,0.0017862115147228167,-0.02126015515468466,-0.03919303644314223,0.03308423618913,0.14372618063549414
PDAP1,-0.03374382726094463,-0.012399411843739048,-0.01397207909025069,-0.012117565896271906,-0.02374610108827723,-0.017901556768676618,-0.01137096733890933,-0.006617287046427096,0.015145176359415681,-0.006133707761118792,-0.008705967513296952
VCAM1,-0.09782419295801437,0.014135737977708092,-0.018818641964277367,-0.05513913515362243,-0.029938280082713018,-0.022910966791164143,-0.013415194038350387,0.01061820201959939,0.043512793471505884,0.044146024573447434,-0.02454476699362491
CALM3,0.051385803431322145,-0.04577397782512867,-0.04537735248007648,-0.04848804442513987,0.019611750359568674,0.10085203923738731,0.01586459975938241,-0.03980695249003167,-0.026135198724167794,0.01022307941478579,0.09020617089597192
JAG1,-0.07361753446440371,0.07833921801259976,0.04934842546854318,0.04519731858903334,-0.06766770383472503,-0.015268908854536195,-0.009029572807001467,0.055036041637328545,-0.06602699705248263,0.0012817838481742436,-0.012670213977398419
CFH,0.039219964518379946,0.0196999170245353,-0.07414020616353076,0.0902832879396888,-0.03143724597616337,-0.03097595091436794,0.009872901645053826,0.07476086775476425,0.02013042230746074,-0.04019356205805943,-0.006815594057555786
VIP,0.0887277309910525,-0.03437705398940639,,0.14842741227609627,,,,,-0.029117519858497788,-0.0023777474597826095,-0.053568452711714544
IL7,-0.018747050816224832,0.005656754608140892,-0.021904401832955785,-0.02670047881823024,-0.004000328780589484,0.10807704352459013,-0.016246966123922346,0.003122185443734189,0.04083322868889354,-0.02826056970490345,
FGF8,,,,,0.017529778510744876,-0.02617994208553004,,-0.03376261659748173,,,
IL27,,0.0745308814194911,,-0.02525776031600796,,-0.02492672118710562,,0.028924958507699845,0.03629878401806742,-0.019812932950496246,
PROS1,-0.03656042459228979,-0.0022836949342940403,-0.06755223702091868,0.09966433581280415,-0.011792789785096644,-0.03227069126074148,0.034546655753610184,0.006630892655496735,0.003950062705209052,0.024183524562893525,0.09173467984421906
TGM2,0.023108635680882898,-0.030526185449814714,-0.023886301835377228,0.029964116959421385,-0.05773546235249024,-0.02014253004889191,-0.039577357021111585,0.013744400205598238,-0.0013202210730355046,-0.0631286687671121,-0.10928768201867331
