,UKF260,UKF266,UKF275,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
TNF,-0.016163366955353295,0.019287084076218187,0.02885640740365659,-0.006772682664654996,-0.014002405207300703,0.058488082572423855,0.02907979378116281
GNAS,0.017694976245692343,0.04222594398130524,0.038565420049000126,-0.06752781479476386,0.025715625521080365,0.04015658062503177,0.02538080431688692
BMP8B,-0.0405892578095387,0.04239400364920316,-0.02920309909792816,-0.07723338244695976,0.04868647330696235,-0.05559918262094438,-0.0279129191814748
LIPH,,,-0.009065562799080747,0.01722701620777048,,0.044560885969434375,0.011616635860644625
CCL28,,0.04525632719326817,-0.013959475332400205,-0.036420888077843216,,-0.01556591445998689,-0.01520884506713569
PTPN11,0.010020592530185347,0.012647538592149688,0.008891591993506621,0.07915483415094043,0.014687531059714558,0.04862438683187791,-0.011132049510783061
ADAM12,0.01576645240662637,-0.016781150243810446,-0.0350876480066504,0.030742318184301825,0.040321770280995484,-0.027848162426477734,-0.04369180258236039
EPO,-0.02360692133654,,-0.009484824353784277,,-0.0484755742767176,-0.016553056377394907,
EDN3,-0.02418428499983388,-0.01772553276994966,0.06229846934019176,,,0.09757585887302514,-0.0024515237888714904
CCL22,,,0.009219813049917801,,,0.04140011314725665,
CCL2,0.005295666821040782,-0.026082627346140943,-0.010954526453563512,-0.022018072637272717,0.05111771343213524,-0.023604442758033427,0.050757937856082944
DSCAM,-0.035414180085958286,0.0021895163720757043,0.009966554207250991,-0.01975950364387547,0.08885551994915687,0.05274944497090513,-0.017351219892595984
ANG,-0.019641527484611204,-0.02893655360621735,-0.05225718051923094,-0.08574774344741705,-0.016119519822878042,0.0677408373443157,-0.006723795383203374
FBLN2,0.14803486669088045,0.07223964543632752,0.021782558591089393,-0.060145759718037435,,0.057699895259095385,0.029326945253882693
VTN,-0.023800799371542603,-0.014229491393267294,-0.015582501247763775,0.19528049259815716,-0.013691642701012745,-0.026995271963088065,-0.03398473960481122
VEGFA,-0.01848867127126438,0.023418285471261607,-0.05542107334543015,0.010368853715096639,-0.04465247237775536,-0.11950945043354412,0.02988158996404542
F10,0.027384978774419193,-0.024744762251963502,-0.010399904904055344,,0.1836388626184875,-0.02922433386109697,0.04706237444005823
SERPINA1,-0.03201480773892455,0.04662636368808606,-0.01297797446007894,0.09833212866905734,0.04360411113482914,-0.04985628741319851,0.059012463735306706
VWF,0.07053009701434958,-0.05527565631745932,-0.012068416446267365,-0.05169946268287608,0.011476525366088116,-0.032680874977068466,-0.008799407421869635
GDNF,,0.044410509453213586,,,-0.04657898828553798,,
VASP,-0.07568961184341795,-0.03145035069043169,-0.015548254938361337,0.08282176234875202,-0.001774331374390162,0.00966532570453757,-0.02295970639615769
ADAM15,-0.033156330377105206,0.07847986137723592,0.021799176398347463,0.04956172855950885,0.036703714522338345,0.0966128845399207,0.061992580380458184
WNT2,0.018419357259168583,0.03890986368167952,,0.00754816502060174,,-0.04025478342913133,0.028620558827340704
CALCB,-0.02874891102794477,-0.014423111768167645,,,,,0.03431787377133068
OLFM2,0.010676523683316194,0.06722005032775594,0.02607446016168855,0.06538788630508663,0.0634629352732037,0.05354506596476444,0.012474712344428705
MFAP2,-0.0193733458248196,-0.014064944617130813,-0.013152181054747485,-0.0324069440317861,-0.04040036744923372,0.011211798267028401,-0.03666305897287811
HLA-C,0.006527154858315276,-0.0316162601210749,0.02656584654796605,-0.0560920267515129,0.017204558016695105,0.05614770584827486,-0.04655332691737466
THBS1,0.0051505888697429844,0.014334091900443217,-0.05659796984089128,-0.07860587633323723,-0.01959663049164504,-0.10267257658910837,-0.06503243813780414
HSPA4,-0.07316258426822131,0.0005629793968210682,-0.030364482902776806,-0.13725339246354484,0.043701275240314585,-0.02967550444316196,-0.015524097210408745
LMAN1,-0.08751147501095698,0.04190932128035051,-0.015758520839206994,0.012054723762390316,-0.035420366883446554,-0.09057771430754484,-0.02219037597193149
LYPD3,0.007067899328024525,0.02298636950059019,0.06819095118394956,-0.04434106692943663,-0.0025437133351361744,-0.034327396895026625,-0.013129712738977888
APOE,-0.05282793932762803,-0.05765967705263376,0.03293211337713084,0.008715330570024866,0.017995410084303137,0.06326595616341951,0.04753130036149692
SOSTDC1,0.03239490644413451,-0.012815136298164453,0.014032796978006317,,,-0.027604613754833054,-0.015878572387175525
ANXA1,0.05363106702240523,-0.03472491449860486,0.060349737498627126,0.027367476177702032,0.09587770479247407,0.02795698899741695,-0.03196292100754795
WNT2B,0.012905157959522236,0.015217673979715489,0.004447248922268031,-0.057914414193700435,0.0994819898357612,-0.011550180680367329,-0.023678266786590983
AMH,0.04583037880119767,-0.025902190075285325,-0.013671894150653438,,-0.02915382257363939,0.01354128034997387,0.030584602008131245
GDF10,0.06985486386284169,0.008096049455858222,0.008505027841790502,0.0478040763584494,-0.03085671503882736,-0.043735957268911066,-0.002293023658108139
EFNB3,0.0058537182960164535,-0.000523257582350443,0.07865112864996904,0.06436571261262199,0.039077856649107096,0.08011231723981528,-0.006347883430786711
LTB,0.02475271103393558,-0.014803153672056497,7.4146642449510365e-06,-0.0623280284006993,-0.0436647807487256,0.03994820103681257,0.05018067465590944
ANGPT2,0.04781850436844768,-0.016127778479184333,-0.06812213578850262,-0.08466893996006034,-0.032444135716650564,-0.09191515059518128,-0.02825295253704911
ADAM17,-0.07955400461140072,0.044176448132392035,-0.0862969708578572,0.007248995903032215,0.08775816285133076,0.05107707447134762,0.06212776343044129
LRPAP1,-0.019784943735552236,-0.007292054627547659,-0.04764801060592078,0.06959328862625172,0.0022185106050193245,0.06060293599812582,0.04235072419377549
NID1,0.017060785091543455,-0.016241697178085563,-0.042337062530243046,-0.038679802224565935,0.011179227574908362,-0.03630813768919667,0.02388533029636113
MST1,-0.01339331219017887,-0.0025596886592083984,-0.03946526019516931,0.04469541277282609,-0.030710510069998368,0.12247350084771903,0.004031514329454399
IL13,,,,-0.0358777390910167,,,
DCN,0.05030654090720831,-0.0489479603326944,0.00837526361447125,-0.048409903987377316,0.023291869212732814,-0.00405580002228476,-0.056544222392306956
IGFL2,,,-0.011243784223832437,,,-0.04373594424008747,
COL7A1,0.04899425456940983,0.0011330619999607996,-0.011406500332384353,-0.029470540728989244,0.03779530769142081,0.0040604572540188615,0.04216899882043031
CALR,-0.041796490955503446,-0.016033056798680976,-0.005974538982139092,-0.06290583227152219,0.12313479935364836,-0.03856634284764054,-0.03169979556915624
PIGA,0.011528424147519216,-0.014153209974383017,0.007702108586699173,0.053436326371052174,-0.046133672569913485,0.04801498220646859,0.007317199155607806
CD200,0.04853563227062937,0.050453001537879474,0.02487236551827733,-0.08308426911442669,-0.05448137345417263,0.012415302254004695,0.04127610076330148
GRP,,-0.019252509488028896,0.046785048642599456,,,-0.019641269270158,-0.031328400431245094
CDH1,,-0.022278303248047852,0.00647557224873546,0.021574187782980068,0.09060816104721084,-0.008392596492945279,0.06035688644820568
LPL,-0.029453564437032044,0.008579426574014634,-0.033367833566961255,0.004725905390197318,0.09065770775761661,0.031006928435249353,0.03745698752254206
SEMA5A,-0.06473375110612356,-0.02070958196519649,-0.029299653811524707,0.0040110753836088,0.034039780841446377,0.023874444266577973,-0.01918113496730353
SEMA7A,0.0598002212626846,0.032226336477927504,-0.04548487506450839,-0.10096580013104585,0.024429126269238537,-0.046372888472988864,-0.015427534983482948
SEMA4G,0.0063457416120541515,0.0034619776978103405,-0.00027774431527897764,0.02813317289011031,0.060863010710177676,-0.00012157351254773002,-0.04522590993340993
SEMA3B,-0.06353446125969105,0.001798597989752141,-0.029305036975600073,0.034463863049347614,0.0020954757345589582,0.07903844741308665,0.04361089582347473
RPH3A,0.05873705100175281,0.020634232094368612,-0.01296722386478509,-0.034528440300414756,,0.0331168494644126,-0.013107237431198512
JAG2,-0.052389059969302224,0.020755318027338838,0.0477043181484182,0.03874791023024832,0.02537572054573763,0.029990441340446226,-0.06401443231441464
CGN,-0.026509655455743332,-0.02341596286053048,-0.024102786936097447,-0.08180092747535131,0.12822265568459815,0.009469239373577104,-0.033384629335387044
GDF15,-0.05575852489087606,0.012909353473081692,-0.07465694106976305,-0.08785551892817399,-0.05561065273726827,0.038921903468583735,0.05468419783640179
SEMA4F,0.025452930608315983,0.04716255957632151,0.0053042289270920605,0.03162642260821738,-0.04927555534518266,0.016835589788590115,-0.03839673424530032
NXPH1,-0.01737581438265129,0.02850766041763156,0.06248448210053935,-0.021712562660198373,0.02781141821395471,-0.010418452353651944,0.0977219822084938
ARF1,-0.009902401739623628,-0.003589886368917797,0.05138677339472781,-0.08065935354937441,-0.020858716650649388,-0.05383660249262722,0.010545877585524622
DSC3,,,,,,-0.016553061401901718,
EBI3,0.012355652685017508,0.04057955876680978,0.02919807349820557,0.013672923145257684,0.007757863842756423,0.08438269763962693,0.007601057982204141
TIMP1,-0.02964306470809452,-0.022316692940706765,-0.05165579787972302,-0.05971999382565652,0.035576180798456036,-0.08590823161808246,0.03709221507718028
SEMA3C,-0.05652313488702441,0.02119285706615943,0.004148755116813355,-0.06276351619099098,-0.026725919819599365,-0.00909054498871832,-0.007821441961351252
GNRH2,,,,,,-0.01793749801694818,
GAS6,-0.026282078558305357,-0.03641049095213252,0.007006094719391183,0.03958092348377736,0.0007554739573859142,0.07223358767915626,-0.011948692954798988
MEPE,0.07732392928074344,-0.012137021214431458,-0.015463738196240098,,,0.013114393418167829,0.039348321213324315
SERPINE1,-0.006459074437705035,-0.0068490539560751235,-0.06941436486720591,-0.09457407824627115,0.040048955098907935,-0.08013196994116355,-0.0005543311660035192
RSPO2,0.09199102372674273,0.004645210410360534,-0.009795818116994648,,,0.04343257975999256,-0.04860661848660354
SHBG,-0.035703857253277495,-0.015891868259458326,-0.019097899315491395,-0.0016544722549582218,0.025608872865896828,0.01470448072310396,-0.03784717068403068
LGALS3BP,-0.006841433708391963,0.0022514951158986115,-0.0024538659075566123,0.03642724740210676,0.06862014135926704,0.075651859354178,-0.005050958855672503
LAMB1,0.08061282363716935,0.008818280244053251,0.0014326105546629306,0.019402232277035938,-0.0035146110988907003,-0.014239575138270575,0.01407104293697759
SPTBN2,-0.0001235264450981502,0.09380045547865494,-0.0024710049285435252,0.0648707691936919,-0.06796530653119918,0.04409375933904547,-0.0022754044654205983
COL1A2,0.0272056004294193,-0.043351588728729636,0.018239695314172834,-0.08559095916304157,0.03924550293991602,-0.08199549247590968,-0.007789376024737647
DEFB1,-0.01936047392542735,,-0.010017549555029827,,,0.03378060180246692,-0.02602825184262054
CEACAM16,,,,-0.04247576595360553,,,
SCT,,,-0.009207362521180349,,,,
WNT11,,,,,,-0.0032319161857429016,-0.02336736641175891
LGALS1,-0.012089129479007256,-0.04548385100790227,-0.05384338297665741,-0.09283427214816578,0.03179702156200592,-0.09572046414374093,-0.004088963635072267
BCAN,-0.03972561998800163,-0.011799382870060396,0.043700869868615155,0.022854493503863565,0.015548222592390314,0.099648064318171,-0.03773649410292314
ANOS1,0.025402813704139496,-0.005608290875785742,0.0005792344074642647,0.012391526633317464,0.05507798284046226,0.08136466113798049,-0.0562428208357488
EDA,-0.04157195489470304,0.0432001382825736,0.004512379574223318,0.09856500578280003,0.14376931659209144,-0.011433133193130902,0.011730699448700182
FGF22,0.06541157702980438,0.008905321458015343,,,,-0.018660641186704362,-0.01647366427914968
SHANK1,,-0.012579387377580195,-0.013477028273079417,,,-0.02951077095309734,-0.0058123727143488
RAET1G,,,,,,0.06025692147365111,-0.021520239195899064
TGFB1,-0.01599466334013465,,-0.021936406250918264,0.0023814037854392243,0.033130781940520625,-0.040334149939275275,-0.021945947421325166
MSTN,-0.010157114773869342,0.05935510835719478,-0.024325699143115893,-0.016728146047516827,-0.020676749085961187,0.11118145402478187,0.040728127326396725
WNT4,-0.0073945131625044866,-0.025674218912802072,-0.014148201877693648,,,0.12236511246968296,-0.019985997140558848
TNFSF4,-0.010464433381963657,-0.015356573565930088,0.02392299026122799,-0.07931057196537784,0.17025011773825707,0.02949960006975919,-0.019880148748099593
NTN1,0.027198637184858543,0.05326818977131568,-0.037681889792955774,-0.025318330773261608,0.021661848816594723,0.09409469235384842,0.028334791762896185
CXCL12,0.02470253944535506,0.027019522337078793,0.055301650430762114,-0.12610105266381166,0.0700848884653728,-0.02870899514613158,-0.044244039064664585
GNRH1,0.006360552182345477,-0.012796744709964804,-0.021354746055156158,0.041984937845076425,0.03200413197736796,0.034568558012842476,-0.029515724414517316
FGF8,,0.0025517294226824615,,,,,
RIMS1,0.03265373600272781,0.0280018021503288,0.017615424917242942,,-0.05902651677681596,-0.010910361073908593,-0.028119633846219554
FGF14,0.0338321718104025,-0.00639135960918865,0.04122134929392305,0.013763199006786223,-0.017846139634663603,-0.025434994920428774,0.057682081365575
IGF1,0.06830705548688976,-0.017785790418893718,-0.0010130802146611825,-0.016614395544303526,-0.03034341636894625,0.05514187549417057,0.007178997825846308
TNFSF10,0.06309960066629598,-0.025142890137841677,0.06903133174772336,-0.07417321622915378,-0.04069184168115654,0.04657841875787321,0.013331950406837776
GDF5,0.033236516666898766,-0.01480315942130083,,,,0.009562810769140237,0.06320257070876437
CHAD,0.05191797409375063,0.0475426082744388,,,,,
RGMA,0.0021115298837959917,-0.02370461302199648,0.004086737271269116,0.004466522580667886,-0.026611712526895273,0.07114117899008367,0.03106332198867368
WNT16,0.0683868669523445,-0.017243387515518873,-0.015838267515071898,,,-0.005097255143202973,-0.03267905426197869
CX3CL1,0.018006603960388407,0.05483086125825535,0.01804282487609204,0.033344101279534265,0.06994210561229172,0.05739216262555007,0.03837247841292316
FGF1,0.08686012531078963,-0.04199359253410188,-0.006842267759833555,0.03973411207088153,0.1121082757189455,0.041590784153082615,0.014304852161313664
ALOX5AP,0.03842115059807088,-0.03587264733957597,-0.007004140898711435,0.030253861651486073,0.00836157792758307,0.00614952865789228,0.030009740359666623
IL1RN,-0.04178703428319569,0.06586255667953948,-0.02490896022708008,0.06196192681460739,0.10386774508615222,-0.009482070504688033,0.04733089617008176
NPW,0.016865780881432597,0.002581884764754747,-0.012773354094829612,0.06881947790073487,-0.028406702256544746,0.0007109748791908981,0.016798610940558078
CXCL9,-0.026902251214088478,,-0.024851112181074286,,-0.05756734603044153,0.0076421100872303685,0.04461582880321698
ANGPTL4,-0.04538492292216982,-0.005686738786049784,0.003963507459551807,0.03179455436207571,-0.057717499573223745,-0.05492116974273937,-0.005500521048954301
UCN2,,,-0.01442703150486023,-0.039545334058715645,,,
OBP2A,,,,0.038707165807668295,,-0.018593414792879796,
COL4A3,-0.04297643922379334,,-0.0039278609055729465,,,-0.0025339632178975166,-0.025796571984921253
NRG3,0.056488249423232315,0.02011548281358032,0.04780850794678143,,-0.03085673457869612,0.09769494058979973,-0.0008750069756447333
IL23A,-0.03765354856775655,,,-0.015798579010013136,0.023147853298577374,-0.026841078011193637,-0.028889926279153988
COLQ,0.05741408605391933,0.02686768678911229,0.09380412746781831,-0.04638054466912472,-0.03428789565822344,0.09222302183253811,0.04804314423637183
TNFSF12,0.002726444160421099,0.015534682890519052,0.016813183412113384,0.03340578055530289,-0.04127589245481881,0.06753262733364573,0.05202267956168644
DKK2,-0.018646226501324917,-0.02509671157997036,-0.01479130460344416,,,0.09380728993988446,0.048457111211645185
FYN,0.021156815070378553,-0.020478860089346507,-0.004478456346862703,0.05744068659463936,0.00383799268114225,0.0734884654876741,0.03904596315738681
ACE,0.028762078407453012,-0.022570020104949316,0.008914595866568875,-0.06181464080197365,0.05386559447459273,-0.02530207453775208,0.02471998952373224
IL18,-0.005800395741197954,-0.005606200397982071,0.03238657086213625,-0.0003797275166972921,0.1157819517919542,0.07642161973785185,-0.05494594481849622
PPBP,-0.01765155421561643,,,,,,-0.024119300453521345
CCL27,-0.035567841634649794,,-0.020692724706857322,-0.026468008829533093,-0.08277213477073027,0.15728556973580896,0.0005370694498156173
SERPING1,0.03726782196822451,-0.07466157360563329,0.03897061952189615,-0.038902902091107985,0.04893372042073208,-0.05966152922611948,0.01483945800561472
AZGP1,-0.0813975426598561,0.058540713550871926,-0.007128604521063586,0.06334196133517782,,0.06274536673831561,-0.0006288170192252518
INHA,-0.05531249051539982,0.10289387588313184,0.01658401574205831,-0.054075037738533505,-0.06596007687656605,0.033913071476860235,0.01754047387883214
SEMA3G,-0.03049714802262277,0.018133701447424006,0.040297963027028115,0.03561654821190378,0.06424489639467312,0.026457357716118634,-0.03206225006152519
COL6A1,-0.04544779130417928,0.009684414147252506,-0.03764483103891315,-0.014310481712453454,0.08020957403318399,-0.11474491252434403,0.0675783253821928
FGF17,-0.031716135971395755,-0.02450774634555386,-0.020959614200473323,,,0.02823404049343757,0.005859104423743933
TNFSF8,-0.017651549640226236,,-0.011811474318288597,-0.0191215768579436,,-0.011210051721725983,-0.027160294114668256
FGF20,0.09637946150857067,-0.015356578414004066,0.02908010610609391,,-0.03735502607037629,0.055114818392462836,-0.02010575786062989
ICAM3,0.0027950406380361776,0.1192121745402561,0.046761246429980544,-0.08605363713172169,-0.01174873955288143,0.0019104347336174681,-0.04085417997201255
LAMA4,-0.03797495735102099,0.07998561175621677,-0.031656950521097724,-0.007294272485488827,0.0362861218909094,-0.03708550183673856,0.055019815967121743
DLL4,0.0460115527687582,0.05225419739925087,0.004947789483615676,0.01791945005573537,0.047306476110841565,-0.007412455587581128,-0.05764359340942145
SEMA3A,0.08328101378718512,-0.018841391610486497,-0.0011800612162585732,-0.05418659568296624,,0.0036264777863110227,0.05464810366910842
RLN2,-0.027074727538255874,-0.018040375036142066,-0.012031461499299475,0.0010607028753276113,,0.000395624810164721,-0.02362042053885791
C5,0.007843100849592794,0.0015688422461752893,-0.013622481894802592,-0.03308195477000779,-0.053711294416790914,0.10016533933345757,-0.04461604620823225
COMP,,,,,,-0.02525469327775314,
EDN2,-0.023214738698739402,,-0.014610203689741244,,,,
C1QA,0.011743595310619496,-0.032210797661151154,0.004315458267574116,0.058196853908169,0.10475535433936589,-0.012991909611271567,-0.025291282734424422
UTS2B,-0.01936047250827102,-0.013428618306759363,-0.01039990465138052,,0.017736489778678814,0.05357498535753907,
COL9A3,-0.051659869704713965,0.014128888587084111,-0.055768867591530324,0.032586267698752905,0.04542675640022749,0.11958353583386208,-0.0043612134585822564
DLK1,0.07602733056949401,-0.0017268783725372513,-0.013291897259628045,0.016674177449652768,,,0.001014011465716919
HGF,0.09701710279955389,0.03808284710024786,0.007944240433660099,0.0374584486701911,0.046974010573265196,-0.007778123064631852,0.043340216226246994
P4HB,-0.0397267255361967,-0.0010162557322021474,-0.05225058509409639,0.0051319527616014785,-0.05753916926202803,-0.05462062751480162,0.018683203133298614
ADCYAP1,0.05925473158479486,0.035068294850086036,0.10342107974394416,,-0.01704143841041987,0.05200628374424764,-0.0486760360258925
GREM1,0.010039476892769053,0.009622002223020369,-0.023270262903952437,-0.056788881192363375,-0.04921842623849622,-0.01104249578737853,-0.05649416324648383
EGF,0.06066387298706334,-0.02149076620536432,-0.024354363576978327,0.033487973955910064,0.11418451106148055,0.043044291111781145,-0.015008944415354976
VEGFB,-0.0470248299846547,-0.004224620371612711,-0.0667472704258832,-0.050900072781671676,0.03748569323272254,0.06630859233296654,-0.007442354757743179
FARP2,0.0038996091313760585,0.04258685711084611,0.0040417112016790145,0.004719750892831947,0.124401968281978,0.032333378449147854,-0.04983855704182622
BMP3,,0.17149938118571284,,,,,
LAMA2,0.023588804527555875,-0.014005583252258362,-0.011051751937612733,-0.0016557654008758685,-0.060803805251822045,-0.012068007491124936,-0.012372708998376843
SERPINC1,,,-0.011126958482769156,,,,
NRG1,0.04798615751579512,0.04559031113039551,-0.01453713728026404,-0.026163444331135655,0.1938975981917808,0.07817974722945513,-0.02245050328939752
SPINK1,-0.03156595596043548,,,,,5.1084813575587414e-05,-0.015481784737259901
EFEMP2,-0.022858965572302294,0.031137305837335937,-0.00045830267772246127,-0.08707584606363554,-0.09400604610567212,-0.020011329230093727,-0.006366838689592257
SELPLG,-0.020753654605835798,0.008085859494749525,0.05041843154698367,-0.07615648713170836,0.06182776063893058,0.08139551600930843,-0.016240778156688545
GDF6,,-0.01320464453134186,,,,,
HLA-E,0.012937857794206005,-0.04408032710354887,-0.03525782646277333,-0.004300347380219181,0.013903400808672877,-0.023956023293421825,-0.06710896488071827
PTN,-0.04302128510147476,-0.0038533809420465332,-0.05314776798709442,0.0711035531835359,-0.02555462193586246,0.08243416094512254,0.00932200660051271
CD274,0.005299314155141852,0.01897607054075503,0.017126929176553982,-0.0433163493739206,0.04082407172991212,-0.023403044967789284,0.04163289576393422
FGF10,,,,0.001588215219195645,,,
CD14,-0.015974405163143933,-0.06646898943288425,-0.020454123755296833,0.011567417693803725,-0.015345264136160686,0.028844846945301858,-0.03228908352670685
SFTPD,0.05417689782167665,0.032736685685525145,-0.019097899325843843,-0.04341653061201635,0.0713547563151936,-0.013213643351106792,0.025894845165161755
SLIT1,-0.03015882837784069,0.007519214622709181,0.023367148311072096,-0.04925549975337581,-0.002731491788803232,-0.013261510199754729,0.006459120645748553
LPA,,-0.013428621673367488,,,,,
CNTF,-0.017651551251278715,,-0.009484823446895581,,,,
BST1,0.009496135068774846,-0.021623778200050726,-0.00436598200705284,-0.023889928205948038,0.007329428384911882,0.042899398353467476,0.07374900996681556
AGTRAP,-0.013545628378272483,-0.03651430756631188,0.03929553052772126,0.024892589208203492,0.011594928180348907,0.07006038271453448,0.031156796167318444
LAMC1,0.03389515349438378,-0.009093937910801224,-0.052547991617256186,-0.0799417628680905,-0.0020790898756456984,-0.029260004960518556,-0.07748259507058709
COL6A3,0.05390554576242496,-0.024609551944843457,-0.019665034379330818,-0.019493787228985558,0.009652980232605175,-0.060609415693820674,0.01638784062311812
FN1,0.016396278317978,-0.031141768973884758,-0.017959734090787233,-0.06570667069379142,0.08044109869630384,-0.10426739923009189,-0.0249440521781653
MIF,-0.011039987703827756,0.05003458115938108,0.010372261247237322,-0.03856710898182877,0.00804300431353976,0.026557548035512153,0.039488767277941775
JAG1,-0.05028680510642576,-0.026454674561999268,-0.026568798105296935,-0.038915047932863385,-0.0432416463769337,-0.07828135160603515,-0.026991675627219547
NID2,-0.010138947550357227,0.024463486324127762,-0.024966708093787916,-0.061416128461515514,0.01410396535520917,-0.02461749291868443,-0.05786475367869675
EFNB1,-0.022139020409848855,0.0089393438188422,-0.05712899862904644,-0.049935074665783646,0.0008237054658469114,0.01930143030654859,-0.07839360613791123
COL4A2,0.0662235525346839,-0.0037314352825172418,-0.03112671069320778,-0.11403341668475125,0.021902463957717267,-0.061718723688736404,-0.08104649081687317
SPP1,-0.014805191008116104,-0.03503160529082169,-0.04760903016391138,0.08083027164384851,-0.0006537298337892521,-0.10102734909044833,0.06076161416076318
PODXL2,0.04086836819082415,-0.03221444341092428,-0.025278627804366342,0.06723747238158352,-0.05641244328237378,0.07343173799541436,0.010581063141101606
FGF9,0.0028485389341571226,0.054590416479225745,0.012425086045486056,,,0.0016109877197315362,-0.042800105462075716
ITIH2,0.09497641605467891,0.046434526000871994,,,0.007438664141590465,0.06989301800375688,0.028775197010089276
ADAM10,0.0363417238545881,0.006674315870642616,-0.03062222608371161,-0.02683571305425359,0.07116239511769222,-0.03265889481760888,0.017259082157438297
CFH,0.014865609229196407,-0.04022057473375001,-0.00014443553632686911,0.006462957378918121,0.019587884428472088,-0.03065681798308038,-0.07264802307384804
COL4A5,0.027790428133104023,0.006986579809711262,-0.033068027325887914,-0.07422227215375385,0.025764955393195427,0.09171955572203283,-0.015022851810538375
LTBP3,-0.007879702886700481,-0.0038932380575676957,-0.029250927020282497,0.015973602148379756,-0.0829478931119712,-0.00269994721332925,-0.03566280807376594
GNB3,0.023163980548011283,0.025129338273238894,-0.021354097784968048,-0.037518558570264524,-0.014476654023920083,-0.030951895779921818,0.029039910486678314
COL6A2,0.019959974506213268,0.0026980584725732563,-0.024825841946907755,-0.05501498147279085,0.02138265588165283,-0.10404347378688894,0.006102795909634786
GDF9,-0.01944296752474981,0.11591773486030535,-0.018817018471832547,0.14940334400132022,-0.035902346963580835,-0.030811563862219546,-0.01003370041101048
NCAM1,-0.03040917820662344,-0.01449653727823256,0.025517972784281594,-0.034747611830941216,-0.11797073620606673,0.03574221792633943,0.031100809544469178
APOC2,-0.03151513489815108,-0.01116837656757841,0.06666459972896341,0.10567349874271258,0.04704745612942765,0.09845630833533267,-0.06633275767023379
BST2,-0.012795069750315425,0.029318491725088713,-0.055498644633389445,0.007764389866133084,0.10992985314788545,0.10207236287653194,-0.029365085823295257
COL5A1,-0.02787270105729944,0.04847387460067985,-0.07353956837546653,0.035615691075588464,0.07964682880474841,-0.06185364891633962,0.007862401562514524
CALM3,0.0455480112596444,0.03719457201345803,0.07626710628268082,0.06528748259682807,0.03516659460134628,-0.004691128301989221,0.011702997931277737
THBS2,-0.0008797278694756921,-0.032710399707535504,-0.006406890535593553,-0.06236156858956371,0.06580027727881346,-0.04539314928571541,-0.0019953470165861007
SERPINE2,-0.06937971214458102,0.018442172034338122,-0.006594420437732909,-0.0347975769802148,0.03534264603335324,0.05281144370079917,-0.06036694681601146
EFNB2,0.008251841189296475,0.033662847714008376,-0.022332272106497405,0.14177112334163253,0.02278772700564501,0.04399273176637001,0.03301342075388687
PROK1,0.2056930970978683,0.056234275887744246,0.021454018597149748,,,,0.012055909979759881
MMP9,-0.006185931508643733,-0.005471185945852231,-0.015838264879477176,-0.11708684822034433,0.07228456552627756,-0.05141954909013774,-0.059337240218930346
DMP1,,,,,,,0.06466836791665505
NPPA,0.007883451948057068,0.047309926910526566,0.007789226272087782,0.009000653229547021,0.07704186141235707,-0.00309598187204253,-0.03433139393605082
APOB,0.0026859875185585892,,0.03931386212519524,,,-0.016791245968333417,-0.026937256821126864
C4B,,,-0.01246046872443467,-0.03695708543637547,,0.1401354325307884,
NTNG2,-0.021682728146899356,-0.03998960261536737,-0.018864952274558013,0.09020058325950626,0.005685376742209234,-0.038015469384037694,-0.05606791921615691
LAMA1,-0.005398053010360045,0.05413024610149504,-0.02294064733249835,,0.06898523472281783,0.02201179053021785,0.0008887924620282068
UCN,-0.0464158066876632,-0.024626500552960538,0.04109310478582982,-0.01468105278374029,-0.09391767719257575,0.06165802260987761,-0.013731540227424871
ARTN,-0.02093785444074205,0.01097972761523254,0.0195911003662925,,0.09496781708821143,0.13824294894976177,-0.026204108586633707
PDGFD,0.009890035126060428,-0.023900319314796917,-0.020628609750822716,0.023449679655110613,-0.05470743584594225,-0.0015667306661308346,-0.01178301842517031
EDN1,-0.006161491584654386,-0.003943236190936716,-0.005503913903625004,-0.07500194784413629,-0.06539487421808235,0.0389750282692477,-0.06268844298520698
ARPC5,-0.034651501615997685,-0.0498879411855614,0.00010826203486758826,-0.10974578683732986,-0.009147611189338595,-0.04556615747042808,-0.014018301646610736
GSTO1,0.03007963190198048,0.023119695611725985,0.048625207581443085,-0.046504867063790624,-0.07920241488406007,0.006771004801537061,0.034476136180165956
PROK2,,,,,,0.17439502237998109,
SYK,-0.029190041022509074,-0.0051468511776574305,0.0683983290254718,0.02579667976044043,-0.02894682165158056,0.052110553017442,0.049331354134307136
CD40LG,,,,,,-0.01815859683956953,
ST6GAL1,-0.013039627344643865,0.04737617897227836,0.02746535720752757,0.015294584804771203,0.03138961177776723,0.11507045261567972,-0.01893800525831601
WNT3,-0.0321660044479164,0.03882094716150099,0.050666739558628375,-0.018582163618989615,-0.014230725832301776,0.13946216362873334,0.0012987127340783448
HSP90B1,-0.06453112503886099,-0.047330204432477284,-0.03802612342814034,0.028355142603310925,0.02383115491206198,-0.10105804100575744,0.008390617377159106
ZP3,-0.008029554293261524,0.08219359823886999,-0.01847134945220511,-0.025858360298606043,0.10662406711943058,0.07566037146753281,0.015406635818895113
