,UKF251,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec
CD34,0.03725697646362414,0.03698644488927141,0.04883635045837617,-0.05423960188641892,-0.008659671671895769,-0.015974864323234923
CCL23,,-0.016796762386437233,,,-0.004806636195519971,
PLAT,0.008326444298203015,0.049977400369871576,0.006475555500290704,0.013746042904339319,0.03366304475309827,0.06742719863931625
NTF3,,,,-0.007380229616310521,,
LTA,-0.016636634560946308,,-0.011587553160305459,,,
CKLF,0.04104294565260853,0.09416802085246696,0.025006444915915572,0.014528612908228504,0.07116690901749533,0.020016842247378454
APELA,,,,-0.027322724105659463,,
CD24,0.005067663254063468,0.04151639051560097,0.0065572687462446535,-0.03428435797492896,0.05358479731738156,0.011209252661123985
HSP90AA1,0.00182377955619417,-0.04040795022791811,0.013791919002873776,-0.035229190778212675,-0.10523612093703658,-0.14416765921093644
BMP4,-0.017635807874215762,0.006884867344541961,-0.016055770435715447,0.013513619752384123,0.052018129762375534,0.03354936217235551
SCGB3A1,,,,-0.03103014903054219,0.04616653321387422,0.07116041488112677
IGFBP4,0.04194981530404872,0.009220097640276734,0.017675488482531688,-0.021138212988643493,-0.028309277630960927,-0.03588188540232273
RSPO4,0.060013062334878325,,0.02804496019038582,,,
LEFTY2,-0.016840957745550875,0.02356322245865583,0.04715267912684551,-0.016758570800151775,0.016294580990034165,0.0037186281566852102
PF4,-0.0151332802883132,,,,,
ANGPTL2,-0.0034714510663546015,0.04527890384767482,0.01676956230929251,0.05245116619518818,0.0019205620982286921,0.04326134198957971
LRIG2,0.01969010116658099,0.03003247338950194,0.03289696392547497,0.016405288496768314,-0.022690468788865922,0.006830370220929194
ICOSLG,-0.03232891797948172,0.03421640015948161,0.03180159809397336,-0.030422812284967893,0.056896428508285656,-0.014095321810039382
WIF1,,-0.0014950671522739238,-0.01039990465138052,,,
NPPC,,0.11988252413084671,0.03301708538766784,,-0.025946741544005312,0.01848334770738959
LYZ,-0.03159968219345126,0.054836419546529486,0.004361750531605699,-0.027947422695397014,0.02918835930539295,0.05614756733258577
EREG,,,,0.05943027191832136,,
SPTAN1,-0.006048610756570181,-0.04234182792088052,0.021445786132954576,-0.022513561716223922,0.018979630715279656,-0.04498783654333868
LIPC,0.021068641447198385,-0.01738743528657375,0.02984678524515779,0.041986486515059866,-0.027513863392029773,0.11221084131739746
COL8A1,0.04913291886898661,0.0317108135670391,-0.0060687476889075866,0.050414444952950534,0.01349973034573351,0.03368644243551224
GSTM2,0.007968969230225397,-0.03132670754039183,-0.0036913886099459977,-0.035924514102621555,0.0010798230705443006,0.011959225356035212
IL4,,,,,,-0.040688506268823234
SPX,0.0170860811651938,-0.01930569630510359,-0.02912200643963972,,-0.034397383210857356,
MFGE8,0.002942084982364572,0.05919881059954452,-0.0235671126778949,0.029767548500807692,0.03681800617563277,0.00020109497436075107
TGFA,0.028763396454671238,0.04494993110340668,-0.010928231428053733,0.03477902916329685,0.037408060033888905,-0.06638668649749911
SLIT2,0.029851035896248542,0.009255069692457821,-0.007209772684513051,0.06551852867996003,0.05007347400985919,-0.003671278578089071
PLTP,-0.03384327644760493,0.03248838858756037,0.00030883242615277966,0.013816103586902526,0.0583642185222916,0.052291388965125446
APOD,-0.039925775975369726,0.03499875878571458,0.006913500578132471,-0.004647389402457185,-0.0666364525333726,-0.00023076738959641762
B2M,0.022683288827773804,0.08818158198660514,0.047282416023750135,-0.05734269521516619,0.06348100648497194,0.09248187998283208
OMG,-0.04009221825540735,-0.06885448955007487,0.03234477032271167,-0.012410591943086887,-0.0785860070004014,0.03274821951085928
CXCL3,-0.00019442245604827852,-0.01938174229688917,-0.014440577433932558,-0.019301955937258516,-0.026740719169820477,0.13158523439290748
CXCL10,0.04306866998218168,0.07232476641157178,0.02010272702519618,-0.016910702880479654,0.0794545847986559,0.18564255123672396
RSPO3,,0.008259683712188423,-0.020355016207720004,,,
CORT,-0.0021490212734810517,0.017153948761293305,-0.003665002006053303,,,
NCAN,-0.030109936636977593,0.08667344468560491,0.005859064215710048,,-0.0667883747878769,-0.06686254425098637
PRG4,,-0.020998351325766655,0.01490637222509327,,,
ZG16B,-0.01821044323567961,-0.0226710946753788,-0.009207362886350112,0.02992054065534568,,
TGM2,0.03846099673208133,0.002058541404932811,0.007766258781226257,0.024476946235862225,-0.04085695778922351,-0.039856583131401446
VEGFC,0.09141442308241575,-0.02768500782508114,-0.024793156636533472,-0.012558271740620285,-0.025990005042554498,-0.04612327218802193
WNT6,-0.016840958187533447,0.11442603983779576,-0.020490657698756486,-0.024720814146498658,,0.20881534656024647
NRG4,,-0.026154778675146328,0.04630703792292683,,,
PMCH,,,-0.013477029107303687,,,
COL9A1,-0.007932282672126787,0.0529276627982995,-0.0010553095096813559,,0.043255334987286294,-0.011960666970415791
GDF11,0.04661448569549014,0.05228122316909668,-0.01029821319211844,0.018930139500895695,0.001535331474241982,0.04279998565087927
IL24,,,,-0.013940975938084469,,
SORBS1,-0.02223786507358974,-0.010852040602125752,0.0159169082785557,-0.014720322894776455,-0.026889566143672473,0.020668689003529323
DLL1,0.018869849033273996,0.08634760448582392,-0.01032537802107019,-0.01575330265350059,-0.026951850200663624,-0.010256746922478951
TLN1,-0.011038928958885886,0.019704593312691834,0.03591765177851624,-0.02447188191724098,0.015998839394296745,0.007987810245576996
COL2A1,,-0.01938174889271088,,,,
SHH,,0.03629013247674649,-0.0032166696217598915,,0.08367700581588665,-0.0547084384755155
PON2,0.008065596744965865,0.029881336347795634,0.04291071197249908,-0.02135756796068909,-7.553603600962183e-05,0.10181620148092382
ICAM5,-0.02167809539307831,-0.027521004284090746,-0.009922839520025211,-0.013196846635332148,,
HPX,,-0.028223864354271447,-0.018068879011719927,-0.02620380239305239,0.08115663281470475,0.07096320943033634
SFRP2,,-0.015468437207942134,0.057308363033603975,-0.013758511836904361,-0.02895560869021803,-0.040688530217438394
CFC1,,,-0.011587553860601155,,,
CD70,,,-0.021614845126211788,0.019557361512333254,,
HP,,0.06920381389042204,0.012374794543469243,,0.12539958316768096,0.0006598525900917028
CXCL2,-0.01058133882507682,-0.020778102274742347,-0.0016327203704020981,-0.001343959878100754,0.04612018638371745,0.062090258489307666
NPPB,,,-0.010146533410954308,,,
CCK,-0.01974898116349932,-0.05375507305148623,-0.05131041392860821,,0.07834423770962874,
SEMA6A,0.009154154681241616,0.09761826451213791,0.006470642755119927,-0.030939366536297013,0.020732426646579667,-0.005870990332948112
IRAK4,0.0454588274720887,0.0685056198996398,0.06401120565447148,-0.05660185278444283,0.03422477389241413,0.04341383182993632
GSTP1,-0.009627078570386643,0.0759103288856043,-0.03627094260228565,0.04820297724546303,0.06258765679815159,0.11124407460036698
VCAM1,-0.018717992975164664,0.03176137253440507,-0.01212649743793709,-0.12082255002949187,0.009469599526744563,0.10362960408456301
NXPH3,0.028931961241901706,0.023533741420250102,-0.010402910070840252,-0.026307103450842834,0.011828817097195677,-0.01851932361509774
MTMR4,-0.028858940963866923,0.06452024536848894,0.020913527220567506,-0.024182556355079106,-0.016583395159351054,0.015793925592616186
LAMC2,,,0.03103258734668741,-0.020249902231874024,,
IL10,-0.024121669642930967,0.049965533426479206,-0.005120629109296986,-0.03289357678970696,-0.050370950916898624,0.020666824754313418
SEMA4D,0.008181388177974253,-0.0027296621139680736,0.015183364789660106,0.027379717143723507,0.06527305437098158,0.117793778392807
TRH,,0.10193910603757299,0.017113576005921505,,0.026733800230434267,-0.05258636455260532
SEMA6D,0.020108933246905655,0.030926712049522853,-0.0129827154605201,-0.01878590470249135,0.016266045630710848,0.061623011627981464
CEL,,,,,,0.13175154955330948
PDCD1LG2,-0.020679435663223573,0.0338020751802463,-0.005997346394288383,-0.02964656408778092,0.0749042988256387,-0.02280268258534197
SPINT1,-0.019044901261414043,-0.0237046145794837,-0.022190910563864238,-0.018903547521891353,-0.056872444095818764,0.06049223653303303
CTHRC1,0.0013600042196884854,0.054138427914992876,0.05468024171542247,0.046968594733918165,-0.034434819920205,0.0699187091974883
PODXL,0.032625104497625575,0.037897111686466985,0.02692497997785925,-0.026867416834733888,0.05090871893135883,0.03994613846614264
JAM3,0.029524840075109495,0.036052911756338485,-0.022688721727982725,0.015280282252453443,-0.0027303525856494696,-0.04340567782370881
TGFB2,0.022777101675679853,0.059143993946362446,-0.0066445448000508,-0.035119543508536515,0.03723955431407523,0.06516113833798161
COL18A1,0.03377706811973287,0.0409711325612329,0.008347172462025139,-0.012513251697582366,-0.02497845361464661,-0.01668856460130925
NODAL,-0.016220666295590238,0.0880111810774485,,,-0.0024629337339649717,0.035336742676092825
INHBB,-0.037909168313265705,-0.021644689655111658,0.007587689158118939,-0.0647214895344412,0.04209731746380396,-0.009403351049577261
LCN1,,-0.01700860889374626,,,-0.03532935357206716,
ARF4,0.017719057348148656,0.04832427914145138,0.04217679272864671,-0.07946462506081131,0.03044944786531842,0.06180182325678119
CXCL14,0.044747386385084846,-0.03572929545737763,-0.042278736008240884,0.06014694924927296,0.09871049201593347,-0.010536448913096614
LIF,-0.020526322698732,0.059877105705494545,0.02007266384678881,-0.00504237879898786,0.09488936068805878,0.09895568389904481
IL17B,,0.08305859770897234,,-0.03349789230059033,-0.042168291317819045,-0.05365837811194707
MMP1,,,,0.020531994883446866,0.07984376629202397,0.07281053111853518
MATN1,,0.025127907922482352,-0.01027396591417201,-0.013940977947513283,,
ADAM28,0.007765849212308621,0.06884148304228047,0.008510471835512066,-0.01735090510141846,0.03310417215267488,0.06513662212298059
TCN2,-0.019683784588728916,0.06111765976447861,-0.03593693427626564,0.007478805862034218,-0.039848024565885654,0.14076425004776444
THPO,,0.013628923280855965,-0.007791589995854263,,,0.09707582844869214
CUBN,-0.020657317441135775,0.04876354181915295,-0.00265376110739881,0.005129731709802589,0.06705831166406533,0.024412498018646808
TIMP3,-0.018593834679382408,-0.008020276879611302,-0.03079853672541983,-0.042181888517490385,-0.05226572457794285,0.04447058657472346
PIGF,-0.02496294337681549,0.06390006284063775,-0.0049068191225247705,0.02471502241942032,0.035963940189069524,-0.010119519280645745
CRH,0.04446602355374604,0.003542862617625095,-0.016173620565533422,,,
BDNF,-0.018210439764613562,-0.019867199983833603,-0.012748512425198448,-0.021503932059203992,0.12577860288056913,-0.008747678014067523
CCL5,0.026422139843012827,0.11534348121138181,0.029364678199951352,-0.04968583625507662,0.14711026233191996,-0.03792263031713203
GAD1,0.005715088215417452,-0.010418700163693161,0.04207786909241219,-0.02088516284302899,0.003074630926160135,0.037299648376776115
COL14A1,-0.02540283411898686,-0.01743977778627557,-0.009874485593563749,-0.03666717064613138,0.055399173033986324,-0.002107636045764483
HLA-A,-0.003912847345937132,0.0766773316316001,0.011565975889024875,-0.00951490102930581,-0.033756626298176835,0.05490274625433313
CD5L,0.03678497526278922,,,,,
FGF18,,,0.013706439689971487,-0.014475350908790182,,
ADM,-0.014510678812192826,0.08632456832654815,-0.014842347068901408,-0.06463274441943867,0.06795684135599374,0.007254718154246115
CCL15,,,,,-0.026740719169820477,
GNAI2,0.03194255404956513,0.07184828335482653,0.0008544659154584802,-0.012289845860332854,-0.05530199587967914,-0.07403791094259589
HDC,,0.07237087351642595,,,,
COL11A1,0.04421961509492352,-0.005235216138220008,0.03367979998720044,0.016214007310329067,0.0868723891524586,0.017926808764352913
NUCB2,0.03082156500033597,0.04042788946316623,0.019523708483370462,0.03624051061255048,-0.014419442100952203,0.024955427779902555
CXCL1,0.03927426385523008,0.01831959995994763,-0.02324728570540762,-0.00021649405489422834,-0.0286385546284734,0.07426742726365662
VCAN,0.010477549555032512,-0.018294801512441488,0.020388691765935295,-0.031640870964246864,-0.06800382334141683,0.03599061178441373
MMP7,,0.018276825065002326,-0.01014653335551743,-0.028696158824227557,0.051874134730584366,0.1704886763528589
PTPN6,-0.014981528676980051,0.05730562444858912,0.027699676194960738,-0.02102253973274932,-0.005265831924514082,0.03288759213132014
PTGS2,0.01459788543192598,0.0026349982179421604,0.022426574592090506,-0.02562923294978994,-0.017516004221938525,-0.025814196305153025
XCL1,,,0.017560357617845513,0.038029940764906706,,
CD58,0.009155686186585438,0.07527850061442412,0.006560065228229574,-0.05801468185550072,0.057327534041345156,-0.03846563935550945
TNFSF14,-0.02277639574704326,-0.025868230743125897,-0.01633258460614128,,-0.03408197779923551,0.12487081408961541
CNTN4,0.05484323679227088,0.01994425694189847,-0.02810851042661722,,-0.008887324877677695,
INSL3,,,0.0837475583867426,,,
MFNG,0.052180463639754156,0.05436706509525168,0.0016271991713572834,0.04524860183390343,-0.012254038170821619,-0.013366466089145101
ICAM1,-0.01883621044097179,0.06007877851345849,0.018426219798776955,0.026515655031791378,0.08186218921304139,0.02697289266784862
PROS1,-0.00036315158303288654,0.07433014090520243,-0.018916040131744957,-0.0172279198962182,0.07334724605896993,-0.09298037913251499
CLCF1,0.011093235189712372,0.03798463498234329,0.031743471211017185,0.042519759120860846,0.043145269856122125,-0.059077639484064644
PSAP,0.013341847587623445,-0.04616001626067711,-0.001502579263663011,0.08713533500633526,0.0360938487925826,0.08295960207846108
EFEMP1,0.05654048767795531,0.03398129327477171,0.04379697951468484,0.002545980275471143,-0.031902492527598844,0.039403937283397514
C1QTNF1,0.036738727987660494,0.029480107374388054,0.06232706248364417,0.03431366425726671,-0.0177027249908765,-0.06237790834127169
ALB,0.05832958514577881,-0.020824402240945488,-0.012773353247693884,-0.0131968509739431,0.11085362341692206,-0.0576097634505811
CCL13,,,,-0.025151857849565796,,
EFNA3,0.021423031141168215,-0.049777409947764924,-0.03949956254085252,-0.008524836146274091,0.08971697468851934,0.04817775544599307
DRAXIN,0.03000347417724839,0.0721024892210644,-0.0031774573122692338,-0.05369127680891385,0.02130860085068268,-0.040909384457023454
NPTX2,-0.009095537555778292,-0.0526571024488634,0.018676857754401407,-0.030390396903166226,-0.03594370785533895,0.07234970247906236
FGF11,0.03874746627924619,0.05776782529908223,-0.012451468748192642,0.05289296052809362,-0.013212881578607814,-0.020459852508129796
CD59,0.02119852003023251,-0.03012622479664345,0.0005348480063050111,0.04557789838323346,0.05235514037453162,0.048328247261946046
COL9A2,-0.0171549343714725,0.061392095122695375,0.0035997435178371185,-0.019772860587996193,-0.014937506402673214,-0.022866412397964306
DLL3,-0.0217905728397701,0.060147646739504824,0.01373706310700059,0.028604396784318885,-0.025283097188650076,-0.0006968860266372309
FGF5,,-0.016582354274452,,-0.018346828209733466,,
LIN7C,-0.024677501104109545,0.07286589086582856,-0.04409557841662451,0.0062673915996065525,0.06309791387260123,-0.011981621164048351
GDF7,-0.0018689899438134843,0.06666108318916114,0.001851938773547083,,,
PSPN,-0.03447097567763057,-0.0005388849410451268,0.045378198381594154,-0.028115684628427173,0.05572535651444515,0.027568061161296533
ANGPT1,-0.03109252472812621,0.06325663663823172,0.017199279194349545,-0.00659311131250253,0.00024429531480983895,0.07911285575218509
PNOC,-0.04003751596724392,-0.003424988932667657,-0.03160232022837562,-0.0131968509739431,,
L1CAM,0.03285190475671922,-0.016592766067179895,0.03557833133069162,0.03397746939356652,-0.04163293220914077,-0.04437443961194366
APOA1,-0.000826327915475325,-0.02451412914918272,-0.015235461516399809,0.05008539342938033,0.04501136358264278,-0.05877776457907203
PSEN1,0.03675203260292159,-0.04943936609223195,-0.005006581653846753,0.07425457427129604,-0.006698320894784033,0.13253957234714633
CALM2,-0.008073543675638725,-0.054635460077995815,-0.00844173604068963,-0.03158239845270952,0.019398876888772988,-0.006410969118584225
CLEC2B,0.0012607139447906195,0.06407400709190056,-0.028526623629617446,-0.05031204883763698,0.0336406782051745,-0.044014343788431325
NTNG1,0.005279414044637718,-0.026981954039634555,0.04258789197439604,-0.021625828408796573,-0.015208313330998653,-0.06540700617648586
LRIG1,-0.06367832950442268,0.07108782332935239,0.014161149619983628,-0.05286209000564291,-0.07051044371016502,0.008169754345496471
CPAMD8,,-0.015000971037744198,-0.012978023690282304,,-0.0286385508691877,
GHRL,-0.024266998598809666,-0.031901680567705565,-0.022755079562600884,,-0.038585284926805546,0.3962164786008793
NPY,-0.0055985850091989624,-0.018808910531354323,-0.0017052679130720107,,-0.033443625701587085,0.03162477878246015
MMP2,0.005669324362484009,0.06754501654527066,0.03289274784033161,0.06233524048467964,0.052568497546982756,0.034770660115887676
PPY,,,-0.009484823939769838,-0.012206498672698995,,
ALKAL2,0.19480710000185844,-0.017008606137140347,-0.022878924382929825,-0.031120730206250377,0.04192752212755529,0.0294464921546179
CSF1,0.028853811981302414,0.0012941988442800834,0.018071789386203924,-0.060262349087021036,0.010481797810461269,-0.0024425364728441028
SEMA4C,0.06503096491116109,0.046162148646085276,0.02781594798412444,-0.019883671350400214,0.008929192606594532,0.0043159076771993035
ICAM2,0.0038243750597324612,0.02847745299081798,0.035842085353228414,0.0013044690013595702,-0.04761551836031385,0.029190195457549056
SYTL3,0.03726209991909551,-0.054784628942145704,0.001468851364118576,-0.022220958931700816,0.11881467451903469,0.05883191449296996
IL1A,0.013241449996035104,-0.03160075042238455,0.014218398040447012,,-0.062530871757831,-0.07741881178440624
HLA-G,,,,,,-0.04612327218802193
PGF,0.02046590388174034,0.11148456692809341,0.020198396083640803,-0.0706480074744786,0.03370853547007267,0.04701153007753899
LGALS8,0.02507106677276173,0.06598466080436362,0.007260444760239074,-0.03934765877933992,0.008823635267411253,-0.004187327964484664
DKK3,0.016080782331120477,-0.03129150584654934,0.009552257464087232,-0.02012822490770745,0.025263064362483465,-0.027949723648852974
COL16A1,-0.028417459227941314,-0.0044057972517850975,0.003009317379580476,-0.019255840109296467,0.030788743122978687,0.04031283084962554
TPH1,,-0.017832369926819858,0.0030973805425589546,,,-0.021200029002900318
TNC,-0.04056220007409399,0.0720644861535875,0.021814832775514978,0.03699866571928669,0.06276886071859024,-0.002757492447140522
TNFSF9,0.01369816947132497,-0.030494304615860692,-0.02008845349004858,-0.028888171862323373,,
C4A,-0.015133282646227564,,0.08461528799744171,-0.014475358764154117,,-0.054164284993863825
CNTN2,0.0548942095621916,-0.014298449303034743,-0.01017863303434833,0.009920849471206314,-0.012010598217541255,-0.00304923143282328
F7,,-0.015000962318678025,,-0.01319685282579054,,
LUM,-0.007123752519908488,0.10657988064803318,0.028350687969414756,-0.05035823223757761,0.010260922322692222,0.010602837133726895
BTC,-0.0236808995290595,,,,,
APOC1,-0.003930663639870975,0.10383347080406925,0.04651288027896167,-0.029994928036069974,0.11171524029121649,0.07879945055958515
PKM,-0.01470624255899111,-0.00891883228041759,-0.063234057786106,0.020813532503591938,-0.010571107864882811,-0.04082639492281599
TNF,0.07195024056334387,0.10486934716012426,0.008521108829338118,-0.01878590622873029,0.07424126264774517,-0.041164271854779604
GNAS,-0.02732533715710119,-0.046340643498664805,-0.019598355864896326,0.004849623693691591,0.05126657829778191,-0.19593570176386882
BMP8B,0.021176369858215176,-0.021473165441718404,0.012172078315207426,-0.005754337067852065,0.012379989453678776,0.04665866028821285
LIPH,,,-0.009065562799080747,,,-0.02285170440785132
CCL28,,,0.0667706533295752,,,-0.04194796804973254
PTPN11,-0.02187923575017319,0.006439067189633454,0.01814012635919882,0.017765236319642757,-0.023899678836376715,-0.09251964116259341
ADAM12,0.01700585256477097,0.15566961890904388,0.026142778948303448,-0.029171020186353612,-0.0037294131234274037,-0.0403018389860034
EPO,,,-0.009484824353784277,0.019364784311003958,,
EDN3,-0.018406010256386437,-0.02657958844630484,-0.01470100995837188,,,
CCL22,-0.01913209634683495,,-0.019097899243024262,,,
CCL2,-0.05522536677027185,0.021525530903960078,0.04471813351852784,-0.010447603838386813,0.030519154583748806,0.06840616808529021
DSCAM,0.03494630683456368,-0.015195174170233727,-0.004751241216307757,-0.017653354856162467,0.02283544182467828,-0.03363971805274233
ANG,-0.03696640557537671,0.034884900659294275,0.016584892767962323,-0.03145474296991831,-0.05133993259652044,-0.041675537460497715
FBLN2,-0.034792282523648375,0.09441652550109206,-0.033189217325229094,-0.03237322831072163,0.04631983202237286,-0.021204004802001193
VTN,,0.020314990988621027,-0.015582501247763775,,-0.02428845308154418,-0.04004595317884179
VEGFA,0.04603982396003602,0.04125004110501355,0.013235418950851783,0.028683598964753462,0.1040707129436705,-0.04022354419462281
F10,-0.021838077891257416,0.04074905352159557,-0.010399904904055344,-0.017717166279103067,-0.026346420043753153,
SERPINA1,0.002288543382607991,0.03724021474959258,0.038715419482537226,0.060398392916044104,0.054828165427456124,-0.03809290572279781
VWF,0.03461764208173734,0.05835266782713973,0.029691483477557835,-0.03224188083288116,-0.07700483780193688,0.06646331102904207
GDNF,,,,-0.03987101072873474,,
VASP,0.02539082769508001,0.06276312254748012,0.013597378097627007,0.00310493193401965,0.056598630579462725,0.024946710706305945
ADAM15,-0.005189257477681572,-0.0020917714969982183,0.009517414356156094,-0.04211979581704514,-0.0288354837758317,0.034470045466231974
WNT2,,0.036338122737640616,,,,-0.009046016526912715
CALCB,0.032749811189529826,-0.016582354094246157,,,,
OLFM2,-0.011044724586186095,0.0004164905308444408,-0.04117057082298852,-0.04765011684839797,-0.024723606552317555,-0.0136059977123326
MFAP2,-0.04154969722224322,0.10377203667875573,-0.02490896293804374,-0.036020017996633936,-0.010861690458654955,0.13513471383290634
HLA-C,0.03079702872719008,0.07960304910648461,0.03376435161764972,0.05553576044524563,0.038890774030257536,0.1309341502695083
THBS1,0.04210469022895519,0.017156864408803103,-0.008176508282818292,-0.0340990403332216,0.027662881512977567,-0.11399854249296568
HSPA4,-0.002005473578105248,0.021228294238923962,0.04042089360125528,-0.02571211019990301,-0.05059025330344051,-0.06220266107400953
LMAN1,0.004082736146068549,0.047771065039559496,-0.04647342273704802,-0.037326252840932266,-0.009515363816803197,-0.027073719850480255
LYPD3,0.09101243896432656,-0.025723932888154784,-0.013279517005762067,-0.0028330122789332647,0.2077353104302743,-0.007661173134483426
APOE,0.008160191461742681,0.03397601627125321,0.05235932514149504,0.031941546518282286,-0.027650363649164223,0.016883663026694407
SOSTDC1,,-0.0005241098257843573,-0.010581328330919258,,,
ANXA1,-0.00900975011391803,0.07278879421776947,0.03441757646652406,-0.07266512884182764,0.02727569457741406,-0.02352514065529741
WNT2B,0.056320026794860714,0.0821651298484307,0.0008278126093978416,-0.02063312722318595,0.045073660735638746,-0.06056890250422107
AMH,-0.02368090202019034,0.09209768664247332,-0.013671894150653438,0.02452942651057425,,
GDF10,-0.019840576137232037,0.13353858976394908,-0.012773352891005207,,0.020600898907523618,0.015269561790888711
EFNB3,-0.01916998891353361,-0.010697390600311232,-0.009811644101796604,-0.04804329614587356,0.04412754431958045,-0.019525006669011684
LTB,0.018222013331115828,0.16205069167352146,0.01648721430954662,-0.02372729522508309,-0.036847773703349455,0.039924140447791925
ANGPT2,0.043676749463478985,0.08416713677552519,-0.011062876454058686,-0.0505878634347868,0.0012934359354907835,-0.006714598003280729
ADAM17,-0.005384357487615031,0.08655361298963271,-0.002252190703142045,0.010658343516768616,-0.002667455323474061,-0.006605418166529502
LRPAP1,-0.018939481749473477,0.06083078175750481,0.06822113847876278,0.020136144522519616,-0.0002526977173780658,0.18946330916043816
NID1,-0.008692111822229969,0.07509513079730211,-0.016224293300553635,-0.013947414290776639,0.010041132432016245,0.009677291203994945
MST1,-0.006632078135012907,0.07307969785786211,-0.012104383585756296,0.025429902577357066,-0.018473240757913362,0.02331642976546179
