,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CD58,0.026948295566731725,-0.0019144011607684958,0.026903108150186355,-0.018592111859408168,-0.002932483698846299,0.028905745327723484,0.14490672175834246,0.0036010103134072637,0.00984061607891639,0.047256088568863874,0.027191970066396235,-0.023284791919561343,-0.004374950382842626,0.07300944053330584,0.1242490631575873,-0.056455460927411806,-0.054773367665443294,-0.07314441922452876,0.06286918301415968,0.03579572649483728
TNFSF14,-0.034653251829415914,-0.029088298515719216,-0.01810045867951928,0.0035000975000017824,-0.03743143311504741,,0.0290051146953482,-0.047164393976674594,0.025042602423560035,0.0077329086459036935,,-0.03802699652039686,0.04594927527436904,-0.062354399899053045,-0.02729044430423889,-0.0029906380894353527,-0.03823169421736678,-0.0129609748612911,0.0007617239536982719,0.025545924094804866
CNTN4,0.03044802270536507,0.031016173941949686,0.07689602846988262,0.017606763953739876,0.05371179255241609,-0.011912292613708573,-0.043983235065083844,-0.04537898169156718,-0.0016660396402216411,0.09603091350131984,0.031894338647785944,-0.03548112420190847,,0.01511157938889566,0.10279043399200245,-0.0006648331466030371,0.02681786685937008,-0.056131408713724074,0.10841099596715946,0.004596824506729736
NTF4,,,,-0.024360788387554216,,,,,,,,,,,,,,,,
INSL3,,-0.03932989451333034,,-0.01769997213904332,,,,-0.011025720400000803,,,,,,0.012501737648505646,0.07527131453482416,,0.04067344805956779,,-0.025941670088112885,
BTLA,,,,-0.02809523488510451,-0.013864349815063251,,,,0.046911219861005146,,,,,,,,,,-0.007852713509174486,
MFNG,-0.019449769608068736,-0.00956404817217865,0.09477548621594617,0.006432028850813645,-0.06756288020552678,-0.036084650875890016,0.1063086770596051,-0.019872704197407,-0.011769642765312829,-0.02932267682576707,0.018760515658295333,-0.06241286542639178,-0.023367549532737564,0.04743096842651854,0.0596607180084971,0.014741457368168632,0.06856123254698411,0.012907873843854544,0.03372377876745964,0.06644289803245304
ICAM1,-0.05884898599042453,-0.03102758314325697,0.03616498963324328,0.026517753595287085,-0.11824853971161432,0.04297696025377817,0.13692101067559675,0.08678221789170704,-0.05128493358756011,-0.004412427765702563,0.05027932349233793,0.0642914270006866,0.07022357396493616,-0.03210451916481629,-0.03639835006653588,-0.002846265866682912,0.014182559955411511,0.04533249582661177,-0.0012048760752272967,0.0537617507871847
PROS1,-0.06460943668585535,0.025019196878135645,0.04347622645492241,0.026409921307047456,-0.05291420436932898,0.022313289089485527,0.0950811498117575,0.08704678151304622,-0.051932979221645796,-0.04735390054979985,-0.00826876456707965,0.06937350951562497,-0.00473165447470262,0.0063321012814087875,-0.03740543330829638,0.049259696254640224,-0.024222544225550837,-0.12454266936436842,0.06783153378550777,0.04155682023995007
CLCF1,-0.09412129339328805,0.0019717217249330906,-0.04442846643902997,0.01911687822152595,-0.04483901329896428,-0.0029617802725950453,-0.01253433549690972,0.10369657603466652,0.01031314082726289,-0.04309755430102757,0.006914501610957627,0.03436226832739268,-0.0010474857667505566,-0.006636536700555753,0.10872470455337686,-0.01750174930868392,-0.061153573853461304,0.08160415550969223,0.05424220041633589,-0.002347527269088515
PSAP,0.01868556236162057,-0.031779647720712484,-0.014833185686023818,0.013330637052290883,0.00841527149150862,-0.025109850413149875,-0.09955942944588138,-0.14163402937091027,-0.03251234341724519,-0.04025404163032405,-0.045375872780021184,0.12267063589396444,0.0009870277167844316,-0.0945697862094602,-0.17161027455817304,0.008474755252245872,-0.05785973565386426,-0.0862930666748746,0.065240599171822,0.029640844670104416
EFEMP1,0.007104434969717507,-0.05401052405371841,0.051200593350567106,-0.010274446500053363,-0.08984010349127511,-0.026667828895955734,0.10302662170912656,-0.11424801889770768,-0.04185217433237991,-0.0940567986694261,-0.011821509710443864,-0.028295186821184704,-0.04448145422894486,0.006538680705647428,0.019456402674118155,0.05818103433792106,0.008084740406195678,-0.0756304374640543,0.05324971218902847,0.07195127199661577
C1QTNF1,-0.016968005596189592,-0.07131377922979766,-0.02438501984315135,-0.03768457325935827,-0.048902649515347694,0.06061024952374033,0.08681547768504581,0.04036088373240147,0.02953148525705244,-0.037549858161370055,0.058941988978879804,-0.003303953065160593,0.10003496280257276,-0.1341906392353907,-0.17434789377637952,0.03321474409575893,-0.08678319672022063,0.06765138694632508,-0.019122094846028777,-0.016669538929556374
ALB,-0.030206138025506972,0.01937728312963559,-0.023877103468662817,0.015451144745062451,0.04777883665367432,-0.02130751635881352,-0.013086103986723073,-0.025133595902015186,0.03313716506758923,-0.016187078369140025,0.06314419564075893,-0.040436171791064714,-0.023779233999359935,0.13091242320102622,0.051804675706095926,-0.037900967427639425,0.048231858437441245,-0.040904759971115735,-0.0013872314196920303,0.06077785737803455
CCL13,,,,,,,,,,,,,,-0.046287603618958735,,,0.07524696873616524,,,
EFNA3,-0.029905116398862935,-0.02667551158336623,0.017706398818934908,0.10706133762425239,0.07104570920668596,0.05331750543079888,-0.08263389639521554,0.030650215099649134,0.06888849409269719,0.027827413930358508,0.04575095895555395,0.09614462997984362,-0.05058007657266145,0.12449587056081983,0.07993594913045139,0.004302168609864452,0.08568571806654315,-0.009444608096122272,0.04134833383854139,-0.019396504288436655
DRAXIN,0.027251791235724677,0.013968239247046153,-0.013929883383921305,0.02314818910528909,0.02747259677659261,0.09974012574255528,0.12925487003452837,0.11890719367758056,0.01082420628800416,-0.025650473212608264,0.03290965352247666,0.020591301998193413,-0.010264520166365403,-0.11227519877341278,-0.10736306696003645,0.01236989325708666,0.04307186464849017,-0.05819879180858803,0.03643754439500116,0.02809836508055176
RAET1L,,0.06489756778795366,,,,,,,-0.012063894106888512,,,,,,0.1389524937649121,,-0.005724462535766787,,,
NPTX2,0.08274074465485391,0.09100344912927624,-0.003451166479193349,-0.02220288198451533,0.07085334009856473,-0.014879389905129865,-0.11852106679108351,-0.13629570187655551,0.038445317527226144,-0.04971864361806074,-0.010928409685519754,0.08645739901439016,-0.05406116935669795,-0.058250007634583836,0.051717140130604855,0.010692386114366282,-0.02715983787014883,0.0491346745434295,0.03311282954491157,0.05525873542358944
FGF11,0.025639227007225637,0.04642268235326007,0.01754500815841764,0.019837663720321926,-0.014247012226333431,-0.05982966217405429,0.15016774737565636,0.06498364707105414,0.021857560877874733,0.004572572558933893,0.03420897023631224,0.026873603376882948,-0.028608796084866925,0.016679707151069516,-0.041730042926370246,0.00465007226961827,0.024730885008297235,-0.049512050481410524,0.07700939412676003,-0.03482947433152182
CD59,0.007337781597517605,-0.04023515807056956,-0.013345969284215413,0.03770315273345356,0.06633679550378033,-0.01685467922798519,-0.06653503517186259,-0.08907491677748328,0.0690481778417931,-0.03287306420931275,0.019522848955362413,-0.02772926270558689,0.11998969975703315,-0.0603730025987741,-0.0842140868171743,-0.026301896786352502,-0.014831234988189064,-0.04938947520568498,-0.0060589312594704755,0.11652079688981416
COL9A2,0.06480547205256104,0.023256463742458343,-0.02262990522334515,-0.044986535310218304,-0.006781416198318238,0.04094588000113082,0.033203559790021674,-0.10651398481263692,-0.023306228251076273,-0.004229446302786333,0.02571258469719921,0.02851906248934483,0.13373211013005093,0.17084421165425365,0.2072116432070427,0.009013955713552619,0.017330306822186416,0.05234953677885855,0.06894247990096809,0.06766696143808039
DLL3,0.09251670509116383,-0.016818507270217924,-0.046954653775369316,-0.004344383126423153,0.008382599099701649,-0.03227865112692195,0.06316617976721187,-0.12139080121072994,0.03964103273500178,0.01530627614270664,0.053302111064254316,-0.01908119679666115,0.06453947853190292,0.21171600746634234,0.29486283848597356,-0.023064929002620336,0.062400605947033366,0.08942275313126284,-0.009907292832958263,0.033346688999475196
FGF5,,,,,,,-0.01343665741572245,,,-0.018020269857849804,,,,,,,,,0.0618158775318771,-0.027939398632586872
LIN7C,-0.03773367330106487,0.001507731076993342,-0.03010688778167052,-0.01805336733318856,0.044726355921285814,0.04188828287613059,0.0707842576477511,0.03230352764965052,0.017346541449699986,0.053075967332830085,0.03594487617413945,0.02597690173826598,0.012656004900154935,0.06305701076613399,0.021531720135062514,0.040167635352364055,0.037442064963694816,-0.010236144648665058,0.014527837811174492,-0.00046070302480694466
GDF7,0.08488851855722603,0.01240017230166905,-0.015204325197467158,-0.03158191781679419,,0.029832382230918972,-0.042733997855414846,-0.056871785404839226,0.014123269293839918,0.06201696888255837,,,,,-0.04398923201935844,0.03336915578831578,0.018373426712611378,,0.0640019959434625,-0.025267177046928914
PSPN,-0.008949411931660085,-0.007549017683289411,0.06894205064080738,-0.013071864374555906,0.041781137382878364,-0.013628633797416934,0.00376460257705702,-0.013402822335065524,0.021234276392306295,0.03574584516405218,0.03710987006740323,-0.0201509174489651,0.056781629626494357,0.017270904084619138,0.07656694421357393,-0.0803213719606638,0.04055087735243525,0.039818717771090084,0.009273510232440165,-0.029225932115049313
ANGPT1,0.07501982153646504,0.054839895013119325,-0.0023568596439533514,-0.048557234849935196,-0.022430425838539093,-0.026771621563750448,0.13521832057751254,-0.1106503145853261,0.0102149642035039,-0.05688223498477742,-0.015699922535505936,-0.014945931240383766,0.03729159624823272,-0.007711858518403799,0.06491188640093563,0.034880499616661426,0.027994172794472433,0.0133032161317821,0.0185959100106586,-0.0299490667568233
PNOC,-0.040642759895961375,0.05963321247423129,0.033510250847237306,-0.03335465366481729,0.10502540585508353,0.006808342041387766,-0.1064260005116369,-0.11968336623519832,0.03334645659581185,0.1480104917115417,-0.007227452589527225,,,,0.029084923387267828,,-0.03684676688438213,-0.03572164658482293,0.03627240219594513,0.07070137599949651
L1CAM,0.05805775053895462,0.008168146419293792,0.042089691861697344,0.0091890954536129,0.061321402640902245,0.03750298266300298,-0.06067463900801614,-0.0853228946857768,0.04910232623946546,0.0912857921827971,-0.015850087026355198,0.01916133003765898,0.09161769196278674,-0.04802307691072948,-0.13981203744938692,0.02271329350735743,0.012009473627833993,-0.050769393079427245,-0.03258549413158946,0.05930982900524577
APOA1,-0.03269326993196999,-0.014798816325472036,-0.02105594925779613,-0.027564782171830265,-0.019309141647335305,0.05147661176809017,0.012455107885658666,0.006976601240756985,0.00606585134483827,-0.026337198326315002,0.02719698034525331,0.007944168077051025,0.02768146250754535,0.024281183083797203,0.07131649180619369,0.15724389155071353,0.039231182298632566,,0.032806972754302,0.03316931517333661
PSEN1,0.04459406520354199,-0.015117466451567968,0.03683354374083901,0.010176355958262306,0.05083425849003653,-0.002159717904481816,0.01838534525773344,0.037221014236038914,-0.030345475535570307,-0.04122187602118181,-0.0005789025606341214,-0.0055218977065106135,0.06790399741072861,-0.019867138423404554,0.06106088774485872,-0.04671544897830853,-0.00905609809958317,-0.003212254466397206,0.0009289663482097222,0.04935758762039847
CALM2,0.06480805918980405,0.03211226369581114,0.019167719829542684,-0.034353009307341864,0.0790279734488143,0.025975977359183465,-0.16973258901306115,-0.14378583923046787,0.06031054516599236,0.12962855123805245,-0.007230129228910478,0.03753065908693993,-0.04170396763003005,0.09371409801505515,0.16509514178755338,0.0006216112301417594,0.10474697836095125,-0.009356581605639075,-0.009213428893288562,-0.024646095644768627
CLEC2B,-0.07875237893681149,-0.006584003350052456,-0.02717920626145678,0.018161244655356953,-0.026098891097725105,-0.03289054666916428,0.13682128481132855,0.048879304261411884,-0.01991094377489379,0.0010022692482817952,0.024714564435235044,-0.044739023349792316,-0.030685060341290784,-0.06278412855571486,-0.056238798727673206,0.06048794661287596,0.05034104876641073,0.002018816478714567,0.05689942889088072,-0.06232343976755293
NTNG1,0.025484690820511104,0.05300484992587478,-0.03981247925031947,0.07649770584536637,-0.03379064184182234,0.018932286454409898,0.055026856380376465,-0.01723286624660198,-0.024577907345925434,-0.022079504336226574,-0.047390837192948246,0.03278320928304107,-0.00465422820542334,0.05235599028644856,0.2282240757789487,0.0184263849719652,0.0492788409613233,-0.04877743069046175,0.036862622667832703,-0.022015022957514792
LRIG1,0.07459242658890096,0.03906179998389908,-0.021100466355297862,-0.029562974986543714,-0.015829400716969824,-0.012423997356046917,0.05694335249535603,0.042781473098136145,-0.004367726174506649,-0.0525193959450203,0.054863817449564194,-0.021556310361829107,0.029625085275908326,0.1643168796479975,0.22128891139301485,0.07189837003058773,0.04248084762626603,-0.0391102656922437,0.013842799270402542,0.016899721420547683
CPAMD8,,0.05547321403541374,,0.034470534206556644,-0.01688488290413541,0.03323136489515389,0.0045108608598033815,0.06265035475664898,0.04114011430472615,-0.014021145980352758,-0.04517294616407019,-0.0319534881651216,,,0.11153938744892813,0.06691939266176297,,-0.039547946862567025,-0.027181886365949093,-0.017916322292045036
GHRL,,-0.02453178012515982,-0.019285044494835295,-0.026691958521691414,-0.02859579149359496,-0.022651587824595296,0.06905656016223907,-0.005526056615207638,-0.0017346739646403899,-0.02009775343757377,-0.028913381303859575,-0.006566308278975122,0.10687554267938364,,,-0.05188475171415278,0.027278888105258938,,0.08783678661247352,-0.015793424520560203
NPY,-0.017056680359997876,0.030424183821708778,-0.015030095128507705,-0.036576625273301695,0.04003233071366569,0.04262051969066642,-0.10437852417775839,-0.061164616197588347,-0.038870342871902504,-0.0037489299212108084,-0.0340085682345745,0.04634288368822917,-0.06822555662673836,-0.044197797677963585,-0.00768707043844173,-0.062253780026435515,-0.045046056106865136,-0.011317896314397556,0.04330965862206208,-0.032786737988322184
MMP2,0.07682274475800234,0.07337169558241535,0.02983661481299959,0.001408434281101129,0.010116625075702474,0.02037091917432176,0.11446507240096344,-0.018272441196869812,0.012190070686401253,-0.05201171420879923,0.05803663991656708,0.03956488387756313,-0.006384244147918559,-0.0087576544275696,0.06419389987064812,-0.05049571804055671,-0.02931597253517736,0.10157806795446996,0.02103190284353914,0.06468679632199736
LHB,,,,0.014020615607025371,,,,,,,,,,,,,,,,
PPY,,-0.05166234611435603,,-0.031739371736313325,,,,-0.01866289356297052,,,,,,0.029585992304669413,-0.029988611768419115,,0.01992841188286258,,0.03145703603667631,0.03366007510192855
ALKAL2,-0.0278947066872087,0.06270634422820155,-0.012203962051426879,0.0468258379487151,,0.05738398472581608,0.025137392455072217,-0.03212403376950929,0.03171082635611618,-0.023040159137568926,-0.022073183542342844,-0.0032854251715540564,0.055996430798881947,0.04765695594827998,0.03058442270639827,0.06377362137461672,0.08312213587016681,,0.015286952951766434,-0.007886808767172713
CSF1,-0.02012470860934234,-0.02059405765540247,0.04849030712181896,-0.02573294956087737,-0.06748768875415798,0.009524966933533342,0.0901956856603053,-0.0063184452722913976,-0.03386814905304189,-0.056464568932004314,0.03536198852448066,0.06739156829559532,-0.09104347822393438,-0.01529869672868742,-0.0626132943378639,-0.04742961916716354,-0.0172344122439971,0.026209953529919672,0.02308028639672522,-0.037662472586999896
SEMA4C,0.0016022034512487707,0.04014777015856765,0.01574741422266217,0.02062139368132879,0.027543446531706567,0.038844737569627794,0.03919517924765451,0.003951061960890533,-0.012182437187916588,-0.0786603887330489,-0.003722677102944456,-0.04071303367952743,0.02216315489752391,0.030823506114424023,0.0456802848628242,0.02957062006009734,-0.015258422992422943,-0.022965610121061804,0.045158845948265414,0.018408431768670044
BMP8A,,,,,,,,,,,,,,,,,,,0.011384603314928415,
ICAM2,-0.00397719098203819,0.049279752601159625,-0.012664128125842828,0.03750865325037964,0.057986545650306816,-0.00281648148853913,0.07663557194648506,0.01797325515652629,0.006218659559087064,0.012318346083362238,0.03706718885528481,0.004809128471598728,0.042935373952554604,0.15572966749396724,0.12575890318975258,0.03705952004967168,-0.021198608814205887,0.07991714037969296,-0.0018542148996434642,-0.018058308704270266
SYTL3,0.027393276581377902,0.010227184338051863,-0.0013906686059495118,0.014300769946443333,0.021745031560744567,0.11123385739295107,0.01418272880939813,0.10745424701316568,-0.03695498278237706,-0.018508462854800678,-0.005831162666077093,-0.008113101074909262,-0.08529490427645478,0.017638721300037477,0.037874112443863,-0.061276702482942196,0.01139895969354372,0.1517203489360388,0.046003395063056646,0.02165878984848739
IL1A,0.013432697257945372,0.012920016072168332,0.044703215441843656,-0.010443095950486795,-0.04983740973210225,-0.030436355063730755,0.08197910552526039,0.017003786032504832,0.0073842725963478096,-0.018498586406677918,0.07255689239053206,0.0028891744977530957,0.13690326414891088,0.007873066586211846,0.05821605760826166,-0.049880896079280174,-0.03452835267785948,-0.017914105987856845,0.024997445558479138,-0.028389176874633024
HLA-G,-0.03375276347374594,0.009468034371245528,,-0.019258205177412963,,-0.016439115673154932,,,,,,,-0.06628132550386519,-0.007770177603780856,0.08699546703717095,,0.028016020622146903,,,
PGF,0.0316745995456823,0.012374823181618977,-0.004913866383063201,0.02955213034341783,0.005734280348128078,0.016247306031643694,0.07243561056665278,0.08339111499147395,0.054906898196396464,-0.04560163726158551,-0.007695554662390194,-0.03354201348637767,0.10183800300819587,0.07007415369285719,0.1196128325402618,0.04418589493001371,0.04224323595994387,-0.026518106006166737,0.008404061795426718,0.07653205111162778
LGALS8,0.005864334468327958,-0.025202231970937527,0.07910433410290114,0.030022787863189928,-0.07608326115699905,0.0166293596282245,0.030850026609251346,-0.06785056562093726,0.034990742308020496,0.039572352051844006,0.05874083312053925,0.05358618164128228,-0.011935291253217024,0.06521219455743443,0.016262725749526686,-0.017356979253035844,-0.013448744550169004,-0.051979664433613196,0.027413691503048353,0.06202311612037533
DKK3,0.06328569174136488,0.029038452257957724,0.008552445516357442,-0.03959736011006648,0.07426337437669575,0.008927848634890235,-0.07900531249064116,-0.06154063649619826,0.04110862346438176,0.1681002132960403,-0.04174188592085405,-0.009451693869935699,0.06460129722744708,0.1431007631623583,0.12014705148183023,0.0338480807026526,0.04582022908795353,-0.03475758535607015,0.013789887128464191,0.0587124496084181
COL16A1,0.04816947062383143,0.03663692406763849,0.03765457265688187,-0.021895098674543062,-0.0526587905445069,0.06730557317399899,0.03489726984887518,-0.06039209704635902,0.033288594511365815,0.02740895251012782,0.10764264359310087,-0.061450859447414574,0.07093483557664693,0.005149083961681035,0.05882400610702111,0.04727141060406751,-0.0009805857891993447,0.043895240642519116,0.025987707476758208,0.036764335569759596
TPH1,0.012183980500114506,0.07886233444897044,,-0.009555331960125752,-0.01657470141460117,-0.0174195355000054,0.02162849615930208,-0.0020040875320374626,,,-0.008362446330129272,,-0.02472364500414842,0.008471765497454981,0.0024107254276426963,0.032759842517323286,0.034641799446497805,,0.029616092136271893,-0.011044447380445882
TNC,-0.0328514915040062,-0.04654614595644787,-0.021209647987876005,0.019540079366873173,-0.038050880188236984,-0.031655317100797865,0.13752430415691813,0.16344397488807574,-0.014145826408798507,-0.10003224963430589,0.08092070153971583,-0.031699171048310736,-0.06172861505739597,-0.1644841181255937,-0.20164989487871732,0.07299321557968011,-0.009457094958317605,0.07919477584365205,0.03341518539328546,0.02846063232079514
TNFSF9,0.06572567070443441,0.01803819399628219,-0.02040780674764459,-0.013432580236083578,0.017735219684271865,-0.03602613205198587,-0.06843736472528236,-0.01615463324903383,-0.009670978351116702,0.023079937205785134,0.029009833063749334,,,0.0797075557371128,0.054968369740809556,0.03035271743023938,0.0492703425592633,-0.07070152129958186,-0.03684871483938874,-0.0010189792548449838
C4A,,,-0.012026457577647566,0.03343265758126487,,,,0.027701685125148538,,-0.02168608723117789,0.09824178001804491,,0.15920296033619774,0.05560490496806755,,-0.035141711884978936,0.09115914554646526,-0.04877733928191399,-0.0045436750611593645,
CNTN2,-0.006871106041604378,0.05336743780942084,0.046336983445536585,-0.03566192040260736,0.019456856176368092,-0.0015349224276061293,-0.07710876194531932,-0.04208749859143725,-0.00045356525731051617,-0.08598938849798238,0.009859400481947507,0.05731633145898143,0.0346585285779683,0.2045998091559572,0.26054812146617706,-0.047848592637243004,0.04794767727486318,0.01853117715875112,-0.005805479779310189,0.06266487386886728
F7,,-0.023894601232684467,,,,-0.01512891628962085,-0.02550315416845391,,,,,,,0.08835504282950005,,,-0.0070695790076034494,,,-0.02214558681800534
LUM,-0.02846849341665267,-0.0076786869844977235,0.00044523460313126154,0.014190880227813127,0.04140512464084153,0.021765510280663994,0.09176770202719252,0.0029297645304512676,0.06554751327836353,0.006669265953820889,0.04285661703776901,-0.044695348381233124,0.07201012547637757,0.051597485349321195,0.08327723104375147,0.08956677360791329,0.03991629195870117,0.0803271159995685,-0.027578267152949098,0.10619239891248668
BTC,,0.01745967962212519,-0.01881927009787019,0.006681380306550477,-0.054799295052494416,,,,-0.054570391443053576,-0.026429410175797863,,,,-0.015316232946408003,0.022379378815567855,-0.03015291503683092,-0.03007684732436535,,0.006361197205838703,-0.03355399177552427
APOC1,-0.026141425637529813,0.005207718748687564,0.05535930796977663,-0.00016320596512380036,0.0591022201431598,-0.06207064164887739,0.12944581246034184,-0.09176774334580753,-0.011619419653639985,-0.13368168541668962,0.017433647411559998,0.0776349279096335,-0.0038352354189361663,0.01911793504416269,0.08715921723689085,-0.058707167379379276,0.05611534205330261,0.013384073468152827,0.04311981419069638,-0.09057454454629628
PKM,0.0041198117013748715,-0.0832526579157799,-0.009746656723988879,-0.04413862190277626,-0.037758810088365194,0.060572316250494876,0.08029930633178968,0.03453827063930402,0.014426716142982516,0.11268909303881626,0.012562705081358257,0.01855729839619631,-0.06321730037870955,-0.11818544403581432,-0.2075838362052731,0.05075007351552406,-0.07835050494077368,0.037692492571715884,0.03815405653250685,0.002317964708323116
TNF,0.10585060937769651,-0.02047494292874902,-0.026703737169023047,-0.0006786304471433174,-0.03580839934745893,-0.00754449460567927,0.09221710871750406,0.04738355027656015,-0.03022621583606506,-0.034237538035890025,0.020884754603480205,0.07010405400033656,-0.00531108144282547,0.02114190581458005,-0.005357933430510224,,,,0.03526052523006331,-0.01723572658870005
GNAS,0.07279275764968444,0.0057883840154246075,0.02018692329873248,-0.005585917240470301,0.11296655773703342,0.028245512719098365,-0.06711111678455023,-0.06167331800233206,0.013268644662357349,0.1413048287466285,-0.0006461412306744574,0.011330994112933517,-0.11007836275918956,-0.11688721285259426,-0.036238142448972034,0.04503597222163131,-0.02069537119930603,0.050380873393485355,-0.016381176081442097,0.013919750029259367
BMP8B,0.00801121015440234,0.0095660329677428,0.007566023947846901,0.0336281176566501,-0.03556589075428138,0.04989684527786502,0.007200095917590532,0.023666016537768578,0.02041147408638787,-0.058921242291588224,-0.024464007200350465,0.05394688640063994,0.05572444856481582,0.01294530852929267,0.023409714398320028,-0.007668178072762497,0.011360038213620569,0.017134232735906783,0.05109351687398341,0.08173879460748966
LIPH,-0.029198582824972456,-0.0346164940170618,,0.00574064986326189,,,,-0.002670066526162455,,,,,-0.03149335029476999,0.023436763626645995,0.04529258005625499,,-0.0015142201763854815,,0.02227773186164433,0.120468950736097
CCL28,-0.021341181932217363,0.01786044593726752,,,,-0.009616237475722518,,0.0414784696482868,0.019272783530990364,0.05203366331369715,-0.022657012071957697,,0.01973161594682174,,,-0.024291302434632886,,,-0.01808011154130355,-0.026076893827666595
PTPN11,0.05817680233479935,0.014914719242383287,0.00017146201073511006,0.031692234391026974,0.04617384420013432,0.01946951905791062,0.021031124347346962,-0.047266406412262575,0.030987121551143283,-0.0004427119346422673,-0.002679401686733963,0.04102038502608033,-0.06180075820709435,-0.04313095511527549,-0.03710650507480008,-0.04567299492532053,-0.02505831005489975,0.03362874156014521,0.020919398623481123,0.00029561099603034113
ADAM12,0.004983526245012579,0.04501775248419645,-0.014321186698173826,0.07088438546577984,0.10069747259796236,0.07988811954806814,0.05304473397825043,0.08955148840577153,-0.006898481014418262,0.04556736144126965,0.062047278029734566,-0.04628518893475517,0.010222960215438141,-0.06458663161963281,-0.04182667517088513,0.025023227650768122,0.012922623501791557,-0.05400159164774178,-0.012148731218914691,0.06724901040493984
EPO,0.027778737218624085,0.001941957782677451,,-0.027919437622156297,-0.017785495863694177,,,-0.003595369540664255,,,0.020257222980485774,,,0.035953376194315684,-0.015273786887680935,,-0.029735362757991195,,0.08895073620567563,
EDN3,-0.02945328172714362,0.011340230513281823,0.042240283695380056,-0.018188808556777906,-0.018220482658412987,-0.004772006154082446,0.0653641705724182,-0.028926565834380885,0.00674179106306096,0.0029580012194111824,-0.01549433655014919,,,0.09538118931789066,0.040824863376558225,-0.0054200052777524325,0.03164830799660393,,0.01316397722313526,-0.02748359369863175
CCL22,,,0.0056604816937597,,,,,-0.03757814199949673,,,,,,-0.03126838235148817,-0.015974829885185834,0.0030336830593084715,-0.011426635889223304,-0.042658271785092745,-0.02971028372855425,
CCL2,-0.007989177106425764,-0.04103226885504343,0.007554239918047555,0.016074252158338014,-0.11604824631297526,-0.04185207962430262,0.04701960833798519,-0.0533793821440212,-0.0053886800202627705,-0.10474895292493006,0.05418865710985329,-0.058781344979165276,0.03231347086033724,-0.0939206303445496,-0.05902383228222566,0.02116365856830032,0.027223156263445947,0.024401919350785693,0.04162967059513688,0.06011857954051299
DSCAM,-0.016734182417794157,0.019031657047048647,0.021025223607350176,0.02650101184088459,-0.02640443207602978,0.0027116791146831556,0.04067032541746312,0.002796516325802428,-0.011662402026379437,0.03949095673681095,0.057614948336978854,0.14507422788191976,-0.014508363894925878,0.15662285267823192,0.18209387616796704,0.0012581001956860913,-0.03260306385547919,-0.044492089213155075,-0.0056793841537180565,0.023759548537376097
GPHA2,,0.05960393036713276,,,,,,,,,,,,,,,,,,
ANG,-0.060352090654125605,-0.06366570736237649,-0.011526983855920572,0.015073446452706758,-0.058647928328992106,-0.02466221768737839,0.020850450678063754,0.11164185311101446,0.00875559401441612,-0.00299984317088889,0.04203170574220832,0.02599015759826714,0.00836549613572166,0.016741321847626455,-0.006579847677108564,-0.05340653118308831,0.05099496162258197,-0.021808222614041323,0.05149673739078182,-0.03942662081773308
FBLN2,0.011525021243295798,0.029019496820425535,0.018922253973539714,-0.005387491755010675,-0.01451557222187933,0.048940858846632775,-0.012222282044227371,-0.05635678083711347,-0.02487066260053552,0.10236841929429469,0.056950888189990265,-0.022278244632758574,0.06918745328409395,0.085706119067174,0.09072463735110477,-0.004210950386917905,0.05179194235225563,0.019890517187181378,0.053656658378278606,0.0060147335570970555
VTN,-0.027627442593754648,0.028611980191465047,,-0.035900320411186154,-0.017931563914688295,0.003636769102497503,0.03201423718036179,-0.030661039580554154,0.01892877920856159,,-0.024241854460539346,0.08551627124230052,-0.013982316851261093,-0.042847880855573735,-0.009329638941206912,,-0.0187033800672583,,0.009867471349805186,-0.009836468173428023
VEGFA,-0.05764937787721443,-0.03467575987967824,-0.0030097070779748535,-0.021400833114110174,-0.051417571900302286,0.007524799921507675,0.09466853883642838,0.16421259328355214,0.01667232622068185,0.026580691716930557,0.019789837832051477,0.0046324048794443235,-0.027610030406741422,-0.18814923490829866,-0.24025328183277145,0.03380348804587252,-0.08077044718350539,-0.01602423326889566,-0.03219767810674287,-0.03169571131901132
F10,,,-0.017354775132151536,,0.11591573126683076,-0.0056019887797832384,0.036346449957186874,-0.020463460315332953,0.008454793516634902,-0.029593275990102155,,-0.029396041193102008,,,0.016727245170168194,-0.026087951206696054,-0.012176340276183126,-0.0336702278135871,0.01508050729139978,0.06395496905590828
SERPINA1,-0.0234293328165014,0.007876869068340526,0.0018041330485496399,-0.02028014406628153,-0.0019476652639294813,0.05592125141620992,0.07103994666685924,-0.02009905835400616,0.04008133150119216,-0.05958594918483769,0.07873858326704948,0.02772344492889623,-0.035872516645526945,-0.14705060225214522,-0.1662245268317734,-0.006862101522586909,0.024098550943090116,0.10808902186463572,0.007764462199072761,-0.037648446266259676
VWF,0.06536053918734211,0.03457455501605869,-0.06827864782412153,0.06774127887014829,0.023902697256350712,0.02923996135087178,0.11089801982959217,-0.04084463446850143,0.005786944418969992,0.009229936500282792,0.06475317707781157,-0.14265892744522682,0.06690645009933457,0.12483820987832635,0.08116705230266712,0.0365365978878118,0.03850275667919981,-0.050205903075076524,-0.036175002785263165,0.016925300417405045
