,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.008638130707607711,-0.044591314966319816,-0.016785831783561966,,0.13106731259359441,0.010970463662237086,,,,,0.009766746790738795,-0.03605283695286934,-0.021710364337800776,-0.028364046713437546,0.0767132867257199,-0.03357172592835578,0.03928195708157758,
PDAP1,-0.03384351315096456,0.026381199012573874,-0.013154853755585826,0.03452933826431221,0.0030059935556103557,0.167897212976284,-0.021374254811355548,0.009754744536493736,0.07449521832883388,0.031679027773167584,-0.00034241713416614876,0.039843229600813455,0.013261036277279975,-0.06427507956571232,-0.02416327726008052,0.0005007994820906994,0.01295888473406712,0.03261587050580251,0.026386890586336337
QDPR,0.012742631729968009,-0.006402572168268529,0.033623445962785437,0.06439913387808271,-0.029998046518396305,-0.20836870555128215,-0.02346119361289033,0.07897126649918318,-0.04154911517362332,-0.02966600088226625,-0.06291719524688644,-0.027356753127743792,0.05416935492716778,0.058560793468906455,-0.011421709754942725,-0.11025592153513523,-0.029839539873662065,0.004340385074425245,0.0011962124186858545
POMC,-0.035230479857131104,-0.0028524539075606447,-0.01319918970011997,0.06903421914110883,0.008964430565362596,-0.004538190142771926,-0.029233381423916013,-0.018326849195255998,-0.004658722256599519,-0.0345806374943021,-0.051029708100471784,0.028816340352762808,-0.037637453590538474,-0.0650585244656785,0.01870286487401876,0.020660373188883124,-0.04064921937586707,0.08171678408584923,0.02749261619623986
CCL18,-0.004306180008465077,-0.03846163690024748,,,,,,,0.030322963821825588,,,0.13019620277595875,,0.05121785443197547,0.05244079521750217,,-0.021630438208771918,,
CCL17,,,-0.025845677678654862,,,,-0.03142209841535305,0.040819955693273756,,0.12221678857177833,,,,-0.015853791541395195,-0.009949876230203358,0.11177024200794178,,-0.016890997675212172,
VEGFD,-0.05114595048925772,0.023180812509500433,0.012599639917271735,-0.01605973346762694,,0.06257448216596234,0.0680899640315104,-0.021331226547552814,-0.030213840522601693,-0.01580220977425663,,-0.013373184305147189,-0.04901304178176468,,-0.014107651082334532,0.007753975768034045,,,
TNFSF13,,-0.017263571171914707,-0.017827770019389157,,-0.014624189331572274,,,,,,,,,0.01890085426832311,0.09859446369301789,0.01943824260726739,-0.018021050560574403,0.002715611490704703,0.013768464627328253
WNT5A,0.07199733916805694,-0.032763314964273094,0.015916130729559247,0.024700592942694107,0.05716512908731074,0.11378668056746113,-0.0022292491865716817,0.0007611002183639522,-0.04676525204762019,0.029692047668422584,-0.02615301291325611,0.00760177894506745,-0.0035981177662120526,0.02748737125822624,0.01806727893343391,-0.021711400313202255,0.018590099823327225,0.000984542688696666,0.004281202438574166
CXCL8,-0.04316950031170458,0.0014235229841745103,0.0954640615294216,-0.0730095675866797,0.01486777951226779,0.040950099402831786,-0.006139579756810389,0.08167930311629447,-0.027765684573886625,-0.01908436494508415,,-0.0427945308145731,0.05600170692559427,0.047860749831699786,-0.04834636287222896,0.02842390353168183,-0.02896940162949761,-0.021442448030723055,0.0015838817603402863
GRN,-0.00045459012265391827,0.013391390136371136,-0.031797137042461086,-0.01867078769035839,-0.0031041610640104534,0.16121437735151747,-0.03712780001356666,0.03970597936488146,0.007721656400546573,0.018829171842518776,-0.023114233274489984,-0.021304496584562068,0.07559789285909559,0.09443033862256722,0.05348342331778896,0.07190626778811567,-0.03942890784714468,-0.03118092885527293,-0.08991430890348794
MIA,0.00958953685903317,0.04236292726537778,0.0191343569554848,-0.0318611417095847,0.0737228761673224,0.01568107022620279,0.02526218475672443,-0.02425977788335957,,-0.02164185046256499,0.024707452886714065,-0.04152629682485626,0.08824771195440302,0.10515872340211334,0.09539264545498435,0.10299874422111958,-0.028551502157215095,0.10821346542839472,0.008082376552889058
COL4A4,0.07342886388408455,-0.038472236651828966,0.0040937947595157806,-0.0058556819080457035,-0.013914270046224793,0.027249725070379753,-0.03280564290360922,0.038101658105659346,,0.06053170032593176,,,-0.0383781769893094,0.11394652270810224,0.06917760440677057,-0.04278199094070292,-0.010925737052239367,-0.03101117838542967,0.0578827039042966
TAC1,0.004921230833117154,-0.02916110226499113,0.008093075872973105,0.08291458772592855,0.02897905690517586,-0.10236135925095409,-0.048371316270759024,0.012240157776962768,-0.015554643379614487,0.020965082870264187,,,,,,,-0.005613006143585429,-0.02220493399300179,-0.04820028258084143
RARRES2,-0.007691938190863522,-0.020446045407760762,-0.013041011581610045,-0.07704506689631095,-0.008174277329674342,0.1834522603543208,-0.0010258027803425897,-0.009031849877225688,0.062031046930252465,-0.006441753921048275,0.009659001306542044,-0.013826968370374615,-0.002598887636943014,0.036680048446556715,0.02049331360693029,-0.04822201889063753,-0.04334244615283902,0.05234648848515647,-0.021880951717882655
FGF7,0.05179517143779676,,0.04484178364685128,0.0076777837623614,-0.011603586209554604,0.08286348981416025,0.0013667712739317607,-0.02324192889777787,-0.04353453861369702,-0.027461177477279556,-0.07982799363552393,0.01074817316453887,-0.011599988698513067,-0.02208668619771873,0.05192983130229908,-0.0004080341773491101,-0.011754875898250606,0.07648804469931748,-0.012430871129549837
EFNA2,,,,,,,,,,,,,,,-0.010687276927949825,,,,
HBEGF,0.04633782399065461,0.01955332463035006,0.028031481370836383,-0.06653142396453436,-0.0023764559359803396,0.05578386972463464,0.07500253333866301,0.0013361862042807584,0.04399415369859808,0.01845661161392635,0.03648604823458864,-0.006947152894929413,0.06089994550969142,-0.013806837329714494,0.07728963260379314,-0.04120761806442159,-0.031934622837310106,-0.009769316444153521,-0.027467132244520197
CSF3,-0.004743813281095031,,0.1024265268092101,-0.03931058220047142,,-0.030756520285906704,,,,,,,,0.07524220054005269,0.005657150186092325,,-0.0315109854447756,-0.017783614808054203,-0.032577780869200414
PI3,-0.06099436625999076,0.051403910596918054,0.10243581204311444,-0.04926479118339191,,-0.03745770027252582,,,,,,-0.03566829951530872,,0.049814288270771286,-0.011591165535869185,0.02769975706274364,-0.03157460902527288,-0.03863788695107027,0.07117177738318596
PCSK1N,-0.013645796183285368,0.007379013462102,-0.07988052637208516,0.043366403296778516,-0.03239189938107649,-0.02214260950000639,0.013461634810975908,0.011836601839210353,-0.0010916698293124071,0.019278114861800554,0.054464349880404044,0.0924679904968545,0.06440078147203789,-0.012547693696033356,0.0006015689420633177,0.020817792950978714,0.10561614293692737,-0.013968342708416561,0.008704431748335776
NTS,,,,-0.05379814690321177,-0.016986162290498423,0.0076968356279132075,-0.02938261101790582,0.025351244111911465,-0.027202161974623315,,,,,-0.050521156447461184,0.004780608623367114,,0.07255412832801823,0.05424246235641673,
SFRP1,0.027543116025706627,-0.025150108866999636,0.0034966960237698907,-0.018321374712863096,0.07361734358203972,0.009959352804066205,0.007616306211504523,-0.02908094761295311,0.05143826797997049,0.032729933860107044,0.013910224342734477,-0.06253196566180369,0.07362677070298682,0.03395875500185969,-0.017322775344703098,-0.02137516584342753,0.018306179032408006,-0.025723147331466762,0.04289757317505781
CXCL13,,,,0.021419488833321208,,,,,,,,,,-0.05544640454993414,0.033260893361457246,,0.025324467906066586,,-0.036498293240472476
MICA,0.0022884697149498506,0.01763510613880384,0.003905764603966348,-0.028676147541375468,0.05886228366073173,0.126074493711132,-0.002231860448126583,-0.01429667517192887,0.10333470871703693,-0.0023379646284455197,0.037763251822238886,-0.08748244261257632,0.15449364988803654,0.03875048822374717,0.12074633057341744,0.07556129522006272,0.07737405883323686,0.04624799038846923,0.017483668274198828
TG,-0.04104358368014879,-0.032748946922183234,-0.02433648258081623,-0.008630187798045913,-0.01960650906110415,0.015845288603949438,-0.013806140395132746,-0.02104575528800858,,-0.022148421021432285,-0.015624200972561564,-0.08950082070849218,-0.024131863154645158,0.07475403937110532,-0.020688293205473766,,-0.018129556630760005,-0.03468144096471023,-0.04022130802744289
ADA,-0.029504399576188178,0.001731390492067641,0.044158351491635,0.004082548945438323,-0.02856129777731629,0.171928674778806,0.020275029091408103,-0.0341799990884927,0.008783226220819106,0.027731457948990436,-0.045551149459274916,0.06371048133939373,0.09280869249576063,-0.01410227987238513,0.04333043470227664,0.02183529395319735,-0.058174032134112645,-0.019154657792774702,-0.08173154665581807
LAMC3,0.053106242191836905,0.015592279457356901,0.004030142860753996,0.02608302815572858,0.07683163811808404,0.1244805935048484,0.006829821184809181,0.0033198210995642108,0.015039143316473843,-0.0387708892848426,-0.025366702896300004,0.013059283304853642,-0.003491879928574644,-0.0055893798473602785,-0.010052789483472487,0.09331959099474983,-0.022815497715224762,-0.01606027114432251,-0.0466166890343676
CCL7,,-0.024464850221689587,-0.01759523802281871,-0.024072453611801745,,,,,,,,,,0.005243939094537882,,,,-0.0186355044696475,0.03624984449200507
NGF,-0.029663288172173202,0.03423133371693273,0.0019267996872452213,-0.0256948387376923,-0.01870986844379988,,,,0.12903189136581789,,,,0.07139017574634639,-0.003993863246473666,0.021550320422617147,,-0.04206762082970536,-0.02964207383600657,-0.012330919117295395
TNFSF15,0.030409887911380794,,-0.019593158110476547,-0.017823162966170144,-0.02271788211243907,,,,,,-0.0433694690266252,,-0.019855626092978907,0.06683587937174165,,,0.03316403782943855,0.03230971778475433,0.028635804091378014
HMGB1,0.05223783739185293,-0.034934137835529636,-0.047134434873180905,-0.01032762023809537,0.027166989089245724,0.139601758660998,-0.05637762344444674,0.026197141755120064,0.03249973496877513,0.013000098839334279,-0.0033934344554402474,0.09690647288908202,0.09954804234336624,-0.0015190780230261815,0.002895444223203703,-0.10587203675933327,-0.06867706971837807,0.033935319797822154,0.05292841965117967
ITGB3BP,-0.0012220610643189239,-0.03765350267765682,0.060286504302751884,0.06637274518600297,0.036142498218683025,0.1394825747933106,0.01494543194969063,-0.0036047998705826404,-0.03593812446304979,0.0030081912621772343,0.08930645373674449,-0.05695099610780255,-0.002209246144892489,0.08092956751525414,0.02600346114754611,0.11302932535046002,-0.018268947838378888,0.06443174265250048,-0.011314377673698788
AANAT,-0.04187288138180955,0.0032800850707183494,-0.017827771922113118,-0.016059735760244397,,-0.012315796102487144,-0.02846894292742478,-0.02425977923275036,0.0369995259470286,0.16381574744813215,,0.1644284314411789,,-0.04032244071345076,0.05530041786069318,0.013401250370968705,,0.02213287340111287,-0.027474822132329737
RELN,0.02063681484017952,-0.025211432224933227,-0.011559917085884686,-0.03162018167046163,0.0065088830642601085,-0.09607415698173519,0.006762768708874297,0.022088516485620522,0.04033790153080865,0.02600285697867651,,,0.06842131865580985,,,0.016323658345180538,0.03734405752019382,,-0.043104541461230196
IL15,0.04384713571153967,0.043957689651133884,-0.016744007998142296,0.010275844806347124,-0.016165123685486133,0.023171243071710396,0.060374072296494136,-0.052142215976193396,0.0057873738072285906,-0.01834357698042098,0.03174587309828534,-0.08891191050537746,-0.055985723781058074,-0.00030651661672877444,0.031528865270660324,-0.03431666442926268,0.04348912220482623,0.013134994607721266,-0.0056441244189434185
UTS2,,,,,,0.16185582593047318,,,,,-0.04929109857138367,-0.08973937091891361,,0.10858454248160904,,,,,
BSG,0.03807240285857665,0.04495791927516267,0.05323731023479061,-0.028991393404839198,0.04933226035724822,0.04894632840281046,0.04934384650731305,0.045462350010692515,0.011723362165455402,-0.005578473341187991,0.021237717015509895,0.031456754056566,-0.0432096186514197,0.13701635119741729,0.05618826172133617,0.16335248831261787,-0.026297986336697658,0.026765017357413805,-0.017789184185012786
ADAMTS3,0.030247668151880486,0.020873911273382045,0.00245734857760807,-0.013529315062284114,-0.011351941660290993,0.18316092237692339,-0.06062182386068771,-0.01110187121915698,0.025442799441273586,0.046096749789857214,0.07813484517134046,0.02844756045508626,,-0.04189716898374974,0.038618418225580875,0.029070808070874497,0.09424535269173746,0.030432458840580823,0.037535600415427625
CD34,0.011641057642657566,0.004084726885872804,-0.03487150629793601,0.013617255417452387,0.08213915298249376,0.056986246504995675,-0.005393425672091678,0.012569069639941881,0.0032843315719032137,-0.025691279724832997,-0.0946164528381976,-0.03361900317238419,0.0696901267509959,0.10953930524082187,0.012170896846392104,0.09276554056739207,-0.0013230251423470968,-0.018878562279314233,-0.08206561394600934
CCL23,,,,,,-0.04204006119472628,,,,,0.09282370831640634,,,,,,,,
PLAT,0.08528794531205083,-0.002864300066752346,-0.012326566402235721,0.0013362784393265803,0.031396893755572905,0.15661584643141757,0.07448259047257914,0.03091355597610675,0.0458972256816142,-0.002213886041974134,-0.0050534881127057936,0.01517525940228916,0.048559497843488626,-0.03852168079849905,0.008136892768814807,0.10049922073640308,-0.01770565491685813,-0.03783986917269983,-0.030728986712660944
NTF3,,,,,,,,-0.008128990667072828,,,,,,0.028287815162464737,0.0425314842850338,,0.061507482466599234,,
LTA,,,0.004162359430682525,,,,0.04543045814703239,,,0.09418982734061569,,,,,,,,-0.02653630016659647,
CKLF,0.05326291625627132,0.017629842941107487,0.020895032684969204,-0.047117524392555475,0.016306598387149936,0.19568973517120977,-0.015337205585743119,-0.03301759201189312,0.055105248472219634,-0.035751841031407654,0.07102096433654022,-0.006511377029772147,-0.011442437691343874,-0.0017200833077753552,0.06797608571668559,0.023265560944414482,-0.024740299508602095,0.02540436331730445,0.001422186680392925
CD24,-0.0049352573462632205,0.04234183216221068,-6.61933790453155e-05,-0.0003917426093514917,0.06834194957202681,0.05924843186840441,-0.0640930032615208,-0.018822892134448287,-0.03907573880383599,-0.048868013072215305,-0.006877211967286431,0.022922630347158073,-0.060933748892206506,-0.021246022118593524,-0.0034838005470925423,-0.03421113238732892,0.10089152557330723,0.027436850513925377,-0.05450343923176216
HSP90AA1,0.0430523572054629,0.04923019468137814,-0.037429873651632875,0.06671447942794723,-0.01087005783930349,-0.18805675781154135,-0.019970680678225286,-0.012867149405156977,0.034597459683963966,0.004640145084680537,-0.03949268760610522,0.04080884946417762,-0.008463053371884698,-0.08652404379630135,-0.08329145596762003,-0.06493048410261323,-0.023722455944215987,-0.008519076561114768,-0.004173245583073841
BMP4,0.04482608384072919,-0.008778514135393505,0.03560819482261527,0.0053185634692110365,0.057122632825711304,-0.019928066862604184,0.012695907505976592,0.017558324621978184,-0.0407911640615711,-0.015630624122579463,0.04926178249754777,-0.019486090341778457,-0.057416241226235974,0.025405022991601068,0.007736802564970107,0.09720495562349889,-0.015294325516509201,0.039897320000464274,-0.052990642898121415
SCGB3A1,,-0.024464847775237254,,0.01920750915161293,-0.02063506628596996,,,0.007638188776692902,0.0014409071765442067,0.013144751283209122,-0.03517094643740279,-0.06381465610729314,-0.032563777578573545,0.04622035807846857,0.004730345016026363,,0.05632719753156858,0.004491236563641407,-0.01665198901501943
IGFBP4,0.07265217335212823,0.044789062360528174,0.012243757580213196,-0.004066489629080562,0.011425212144826943,0.15860818396508913,-0.009756006224837044,0.0034874502870188744,0.028511093980750586,0.04170255466505878,-0.008651237144308271,0.039921651741614744,0.03655402679724928,-0.005246536852639655,0.021013568496087896,0.06833971073383292,-0.031066404943361648,0.0022198318721850865,-0.03334917255420323
RSPO4,-0.01894362311744438,,0.025554632551254692,-0.022073546675659188,,,-0.03188945327796561,-0.02046335806696265,,0.0006492032168982809,,,-0.006193192020835956,,,,-0.03283502755184537,-0.011455167135571704,-0.03464466240635764
LEFTY2,0.017618344693592903,-0.027032680152014828,-0.000572487843776654,0.011973370051062736,0.006959931955415604,0.08950116809627658,-0.019687912674620486,-0.022438322392792604,-0.02720217988544214,-0.022644943723271627,-0.07951763148746081,0.02559885858505179,,-0.03901730523922892,0.025557609761622593,0.10677262017846816,-0.043799640305199845,0.007315293320295371,-0.03737249470273938
PF4,,-0.02537835238430191,0.023084583834412226,,,,,,,,,,,,-0.024708990885978655,,,-0.01124005976825289,-0.02713912442034592
ANGPTL2,-0.021438059819091384,-0.037107334699940625,-0.020506235838036912,0.035445192267418414,0.044415951806867915,0.1627131864996532,0.04468396947791201,-0.053131564237115715,-0.04999196970580915,0.004152964929679229,-0.03388846759020989,-0.0891922858064351,0.05816562292036753,0.034162718369992864,-0.006952330393504423,0.03131197729889057,-0.03460517090629374,-0.00348597555937263,0.018716965419308958
LRIG2,-0.04168236902472046,0.022813651135572797,-0.0021866933872891174,0.0014225630291399296,0.00644258763364414,0.08873559719391277,0.06169346060856179,0.0003547117288393553,0.007554410475872462,0.03736097232205673,0.10297379040257874,0.09588753471668644,-0.01120385863532839,0.0073751661474761206,0.03568597006593398,0.0016869051307609687,0.0236313144540351,0.01237615129929959,0.033984086324336464
ICOSLG,0.06216135884749618,0.03095395067832494,-0.013216127786116551,-0.004922194785083877,0.10165963556825167,0.1014890602569928,0.04221032958136765,-0.023913043094827918,0.007395447683644483,0.009522010324754934,-0.04437134566000688,-0.0025087993774460257,0.013556977974620459,0.054029360509114215,0.05341013270388302,0.04551357516276254,0.05901436488570528,0.008954549845418104,0.05451843737124067
WIF1,0.014279563104318,0.0245038709431347,,0.020463450847743474,0.02927620346368227,-0.11509326706109459,-0.024608335771138294,-0.023667622531667973,0.012891422744334404,0.035236684899340044,,,,,,,0.003468101043644711,,-0.01981831442429532
NPPC,0.0035584915236780623,-0.031773457522454855,0.03594687043994134,0.03198940617814886,0.008620474731678724,0.004164984487389885,-0.015784372849321677,0.02525068328073441,0.028979810052904367,-0.018325078167033056,-0.03615762033348706,0.01774260947322802,-0.08379851170725842,0.04450588710528403,-0.0019502038012887135,0.10771137129487351,0.06694393634947055,,-0.057340923603552196
LYZ,0.02977801844696078,0.0489652057342041,-0.04144073007771292,-0.025037756762765033,-0.004261229505418835,0.1100876490034408,-0.03961669831422856,-0.011661085071429149,0.043313911708102115,0.018008721273440588,0.0044660545422426316,-0.05739332734145428,-0.03842740040847648,0.03654425256547621,0.04679608099664385,-0.004857137273816119,0.016171783403951426,-0.036123052382856964,-0.010471766777601931
EREG,,,,-0.03106271755189419,,,,,0.051238623810001035,,,,,0.11709389742440106,-0.015066134078096875,,-0.04408810729296653,0.06557237975649584,-0.031245171706363397
SPTAN1,0.03832164379292419,-0.026953183580832193,-0.07203146251535869,0.026392379000818863,0.010614168797543885,0.0050178161198699825,-0.05052450757542704,0.0005172408974594744,0.008024661299149607,0.03620857965380263,-0.004301992763295195,0.022587536064578684,0.037436483008838346,0.055578338104743386,-0.01775478357613244,0.08727606036218769,0.07699156684126977,0.0353699219138866,-0.04602943042786914
PTH2,,,,,,,,,,,,,,,,,0.019260433680317383,,
LIPC,-0.0014064279680249812,-0.03106977388613546,0.005344666574572473,-0.004033627817346083,-0.025067961882217257,0.05198935364134364,-0.013276050304616252,,0.006257351466296383,-0.01708613816561058,0.024853170534886858,-0.05747705569553437,-0.020922856399947797,,,-0.019864688636523405,,-0.033551919575606416,0.004831935620010699
COL8A1,0.015975256817005106,-0.0404020657503951,0.019718793268078082,-0.025019478854018135,0.028579793680985708,0.0309563424769812,0.033111338306648384,-0.04147006355438463,-0.016939474878399436,0.0038502629317017853,-0.03741005483288419,0.11192604202301898,0.030898622694908017,-0.005023502423376789,0.048722632475769925,0.07513223075180821,-0.026725839224082684,-0.06160389697943926,-0.018730245203795435
GSTM2,-0.008758294421719489,0.05280585273595479,0.00544316121337644,0.01978195889244274,0.041758074205681645,0.08632905549432376,0.03162509866973352,0.0903050076116657,-0.04450745509570746,-0.021395537816596956,0.00351406653822092,-0.01864454464383353,-0.01873433147053014,0.03644278322090094,0.03031223036428954,0.00045242334738953893,0.020126232697073,0.018948602957919683,-0.03889543473804371
IL4,,,,,,,,,,,,0.09208745084102385,,,,,,,
SPX,0.03555051488954232,0.06278101413695776,0.009514082762404856,0.012622519928945985,0.009524245519672342,0.003682467777863388,-0.0024748110803245655,0.08790402570658971,-0.019279701304469973,0.011995041862089923,0.012659224772487208,,,-0.02646680933986047,-0.01720864133800097,-0.08446133722022968,-0.031052550677237074,0.11272095289221395,-0.02500452459587751
MFGE8,0.03290349079269583,0.027895553638819168,0.073954534044112,0.0047977331264968115,-0.007894718800119802,0.07157622365887648,0.016780686283146655,0.013322890862256388,-0.03346622011513623,0.014156335988400909,0.05141858201308406,-0.04675733378204267,0.09688219780089533,0.01997102450915025,0.008225736291587743,0.13793991683180337,-0.0491261570567866,0.003518914148892843,0.0029194610528378534
TGFA,0.06749094828053066,0.028891732155331324,-0.00981315970927536,-0.05948244438877861,0.040227690330028945,0.048450123566654825,0.051679356089748184,-0.010034000997442174,-0.05120388778923367,-0.01622547605787448,0.04870210109993638,0.0031832928217609474,0.06232226175158618,0.060523211213013135,0.03451623502110788,-0.03314850221613644,0.035250118655869335,0.05570596065121613,-0.02937710995903981
SLIT2,-0.0657265097621613,-0.02794680808453967,0.049430092287975215,0.028270854785419346,0.0863207911418389,-0.03446835247674128,-0.018636536998313247,-0.018182007142882487,-0.006776626232165039,0.009891338883916469,-0.05648756101926133,0.023327252788238526,0.006734370918098873,0.11503102646435581,0.07466488031169326,0.047430106671479094,0.07491057548900723,-0.022079767286818708,0.030059566469684964
PLTP,0.05384657507994992,-0.006850055689328662,-0.05516959171060249,-0.09478757947510903,-0.01345675433663977,0.16673756818432953,-0.03315924411192305,0.004713768286554242,-0.013144492905421839,-0.023728953088967657,-0.012265859042630825,0.0038094239108205246,-0.032297579318037076,0.04482355917459578,-0.0004976169760168101,0.12250080690787231,-0.0695107643188153,0.06300735656019964,-0.020195957158525325
APOD,0.0764948917429967,0.02800238494410668,-0.03683997856163633,0.04577963253974294,-0.02537780276478109,0.06784007997051149,-0.014445441858929955,-0.0077383194998091025,-0.03418145660871458,-0.011352637722682949,-0.0763225069820738,-0.05584456093018074,-0.007400922771327894,0.031957265530143525,0.015946469400982245,-0.1373773622424882,-0.03783715156133688,-0.04684836078356346,-0.01812146678273231
B2M,-0.006528173187067709,0.005569385489609489,-0.03817089653190174,-0.017539171291615207,-0.0470917110196531,0.1852007672202389,-0.05813213557045736,0.019099132756944873,-0.010287273565362867,-0.012546034520116814,-0.07497514683179184,0.023928199518665875,0.08991836373501254,0.09938018296862206,0.07875607245534585,0.11996270569502576,-0.11029716283305455,-0.054423311874798506,0.0033269294326911864
OMG,0.016575581768796373,0.021461499186733186,-0.02900855272841275,0.04947829160189695,-0.032994600991863215,-0.024589730515248882,-0.026920803639162924,-0.02540892682436798,-0.053371803251727745,0.0018141341282070973,-0.09405055094677127,-0.1034753791979386,0.007674839814551954,0.03127845232140788,0.029327881817581107,-0.03131364744758053,0.000987786783845573,0.06126925913382688,0.04234046235144297
CXCL3,0.04199100357332265,0.03364229037293059,0.05687736963473603,-0.053363563985318996,,-0.04850992194064519,-0.008546107070562189,-0.021891467654798966,-0.039393054404641914,-0.013210698828759034,0.11593468185033914,-0.04352622314353504,,0.081597226389965,0.055639050954099975,0.023479736485108458,-0.027044209503019726,0.005600947418538476,0.05129721298374553
CXCL10,0.027757305368882584,0.0049661624027290616,-0.055984105549397103,-0.017078086805493702,0.13184583791884752,0.17780338066990045,-0.021561232129463998,0.04670249736013745,0.02714768389626107,-0.020993399168093882,-0.06615728757460862,-0.0821260606236759,-0.041217299744078666,-0.00261686006076118,0.01592224304909118,-0.022395831950078753,-6.804272168798103e-05,-0.07547630997322785,-0.05310497144272057
RSPO3,,-0.022856836214618773,-0.017827770604842617,0.03028123148455606,0.1094060939328646,-0.030884554818639443,0.016800956384603143,-0.04764834304993594,-0.05053249004627993,-0.013804925664774164,,,,0.024348259149185328,0.0464373155515855,,0.07988763121987622,-0.018911393041600933,0.009864804278415948
CORT,0.04700927236522642,-0.02732499600295868,-0.03998014448919457,0.029695816311444332,0.09692370537497982,-0.06867391658688021,0.0085404954421342,0.0076892802253915446,-0.011731800600339974,0.01413032721162893,,,,-0.03471407898034263,-0.010393809165560309,,0.0831167815693015,,
NCAN,0.07006217232765702,-0.026316012823325474,-0.02563814766559251,0.08252663057424789,0.016604129672429187,0.09426971406312967,0.02235549271138293,0.03157653260851541,0.03110711800553727,0.004060874413675878,-0.03693538840473517,0.01048471447475418,0.06865492695527724,-0.019515509247326774,-0.007589757233437092,0.008034877587681458,0.008772231531543275,0.07018428270465404,-0.03317309960258363
PRG4,0.015259532196746356,0.0018383595761377496,-0.01759524076477537,-0.015301425457170201,,0.04018739931089802,-0.01258143061986049,,,-0.01614024014051568,,,,0.03317448616149337,0.027372788936928193,,-0.03884671351401602,0.021338850343863344,-0.037773963833068476
ZG16B,,0.038669319631202806,-0.020421428800911474,,,-0.014581335391792372,-0.021786534114420355,,,,,,,,,,,-0.00604086946160956,-0.02315245651404499
TGM2,0.027753944091038117,0.09545316471566062,-0.02340730067063148,-0.053024987886680565,0.01054550763621031,0.11417074222182762,0.0020269635990256027,-0.02723494842716094,0.026519804890257265,-0.026938592824902997,-0.03006885859240952,-0.02814527881224578,0.05835029914035612,0.032385704908350375,0.017072397330091308,0.02061888339979647,0.02165243408561681,-0.007829574781201545,-0.046492326986040174
