,ZH8811Abulk,ZH916T1
IGFL3,,-0.01619048856944004
BMP1,0.06931758474674321,-0.036293048402965045
NDP,-0.0022112983582031954,0.0009306429689954493
TNFSF18,,-0.012167780412997169
RTN4,-0.026795810409108757,0.025997263482102618
HEBP1,0.03652072608247243,-0.04881033825368458
WNT7B,-0.019475821688262264,-0.0345572330875777
PTMA,0.005346486246370848,0.04604875618061439
FASLG,,-0.014042005212810358
CEACAM1,0.005079841068813549,0.1285026008423767
PDAP1,-0.04757156140670983,0.07307900278904443
QDPR,-0.01662214947448846,-0.007403316283608971
POMC,-0.03392376617241563,-0.01697768379629806
CCL18,-0.03332793201354447,
CCL17,-0.012920608272248437,-0.012727500532738188
TNFSF13,-0.0076747076550735,0.07935503265198755
WNT5A,0.02215017069796287,0.09336293993316551
CXCL8,-0.00395243464626042,-0.0492173099573662
GRN,0.009245594831107526,0.031107570095070532
MIA,0.1492532850528911,-0.009359075983938018
COL4A4,0.15894040821335442,0.00862049954783723
TAC1,,-0.016731593637010943
RARRES2,-0.0052364106601825245,0.012400774732635508
FGF7,-0.0160252214868016,0.019696270486010116
HBEGF,-0.0015127273229399176,0.07287135508136804
CSF3,-0.0557296901734254,-0.013400094612272657
PI3,-0.08494066351623972,0.032383895544100316
PCSK1N,0.006387376201193963,-0.06046626787633893
NTS,0.06835349361662396,-0.01984371286756005
SFRP1,0.001688997314962777,-0.019382595253411145
CXCL13,-0.029022335275338235,
MICA,0.026949445806126984,0.04961157910960814
TG,-0.017168258056613594,0.005237117833935863
ADA,0.0376389969750188,0.019143540551524625
LAMC3,0.0019252480052513892,0.0025968403972468604
CCL7,-0.019365013591858826,-0.014042000219640912
NGF,-0.022365040412042684,-0.000813244197418379
TNFSF15,0.0037446307403292615,0.010435247495505688
HMGB1,-0.02594678061525583,0.011361859303944505
ITGB3BP,-0.005471445869801284,0.03838415093530037
AANAT,0.08433671799787551,-0.014857021814375477
IL15,0.06368815781290933,0.1280029077413576
UTS2,-0.014467020115401626,
BSG,0.08746457130059909,0.00991788133089242
ADAMTS3,-0.00650997417143059,-0.0007495598825031305
