,UKF248,UKF251,UKF259,UKF275,UKF304,UKF313,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.03439828335224012,-0.04176650208419993,0.04364599326483686,-0.08647677282852478,-0.04334788501433667,-0.05611183202687529,-0.006201344549585043,0.005576852922350326,-0.055044345771213386,0.44862237723726195
POMC,0.017695362321270884,-0.05336259214321512,0.03658502686072599,-0.026143701059243546,-0.0036634891032010838,0.057457895398908616,-0.011783620359281585,-0.045029075773402316,-0.03642018712310473,0.035791341118551784
CCL18,-0.025553174263739604,,,,0.06650813538113919,0.019118135040220113,0.02546217310888281,0.014631635800593946,,
CCL17,,,0.0833650229970756,-0.006093485581649265,,,0.1686747284072204,,0.049374061882268075,
VEGFD,-0.010034708087136185,-0.003444577503102729,0.028251689412956214,-0.017111718011529824,-0.033033982446220786,0.06219044689396632,,,,
TNFSF13,-0.03206287031953505,,0.033351255883911204,,,,0.04339597763014534,-0.0067948872700132786,0.08783813856758489,0.06830507612097914
WNT5A,-0.030134570073672436,0.001716432799021805,-0.017507657373995674,-0.012661949676709364,0.04645134990795534,0.03676851860822199,0.0804103570759493,-0.011165463272252305,0.13124782185363207,-0.24640161329696253
CXCL8,-0.10517059887906889,-0.04380065413908691,-0.005468692635425082,0.014848402370207424,0.08683460445576253,0.05556986347863743,0.19784938994566015,0.034507363510996925,-0.04505348577123397,-0.28655780884411414
GRN,0.08315809996832478,-0.007237335283997606,0.033751457571501546,0.05558794858891284,0.07415902359078365,-0.06705682147060925,0.0825426981835115,0.09231932112536369,0.2614761687116362,0.13826579286139232
MIA,-0.0634906202021984,-0.015251592876420481,0.02784169403117245,-0.012088530007796932,,0.028034929891543325,-0.02410235032460086,0.14456051201928774,-0.2064649473437518,-0.13905940049882654
COL4A4,-0.02473812596302604,0.01069589929639816,-0.014659039546334851,0.007996821822479204,,,-0.06734635889209653,-0.0026939784617168853,0.043069015771866524,-0.12335103998854188
TAC1,-0.057244361623223015,-0.019019655727346572,-0.0567176728750569,-0.051117386618522165,-0.03915655129031045,,,-0.044825302723014965,0.047185568971950385,0.22983307650414922
RARRES2,-0.06529303288939015,0.06099293351671129,0.016687623358147077,-0.11967857376425545,0.17346181035616162,0.09642788799118836,0.15148639196635788,0.04346382326829049,-0.07178617109628231,-0.23193302022905485
FGF7,,0.013768313087111272,-0.012910835989988469,-0.012782554285962705,-0.07669111134840574,0.07356569489972893,-0.007659426074324259,0.005651762511711571,-0.14256509572513215,0.051444579043962074
HBEGF,0.07508906942237811,0.03702162267841404,-0.0206080915998458,-0.018468042550263155,0.07016761288292009,0.014470862209252307,-0.00014295124158179357,0.07997395312872928,-0.08086167539210923,-0.36335362843734637
CSF3,,,-2.8695359822037592e-05,,,0.04377046186802308,0.1727055712347056,-0.006458772405883122,0.038630905659085925,-0.128001145668989
PI3,-0.0446992397316382,,0.10810163829001658,,,,0.14309846538844131,0.11822917454712509,-0.050041601095197015,-0.1421608954500531
PCSK1N,-0.02428110675065948,0.023216645322978156,-0.06555704097770015,0.04765531331222245,-0.1043725678597155,-0.0018851587524521597,0.05171678735587338,0.04640880340335521,-0.08170542626910186,0.36369364824143174
NTS,,,,-0.03493954391067392,0.04048284127270066,,-0.014417851839999758,0.007813790003057468,-0.07846471301107355,
SFRP1,-0.025516123884073108,0.08549808611205868,0.02134028266580281,-0.0017583513181373839,0.014802396585142836,-0.04323098876529832,0.07569189996474639,-0.059746934995212254,0.05015804420190046,0.01766462522800713
CXCL13,,-0.08048813100974701,,,,-0.00026717928383386633,0.09311445699460709,0.15542392010559278,,-0.08943214123093352
MICA,0.0020972235863109976,-0.00632762143695776,0.06966092236601727,-0.0009920778261936355,0.031929544584044234,0.021365504218399913,0.08327634562644536,-0.02254091409255795,-0.021773623026877034,-0.16102378637522943
TG,0.019018354274957957,-0.04399302974505313,0.049525743865867,0.023816818931946208,,0.010114981878270334,-0.03367857946280661,-0.013476311007292092,-0.016319380271871523,0.03407406248775392
ADA,0.05708996245270553,-0.040991565194868934,0.013509090020277545,0.0027696129837296267,0.0694069798538705,-0.011154683843878733,7.303167011467979e-06,-0.08923186733772526,0.011936835636052074,0.03193778348655696
LAMC3,0.09360140348893474,0.03731279211044983,0.0730837561214729,0.08899778461200937,-0.035522701266868524,0.013647635116390201,0.08181814136266359,0.04247041060956053,0.2404425974476568,0.06155329934623987
CCL7,-0.027026001043335156,,0.1392040147605798,,,,0.00915673626748519,,-0.05241678714275435,-0.17733333499567241
NGF,0.14886745223243375,,-0.07603176283737938,,-0.0297412151944879,-0.10127889213240975,0.006679768329556396,0.07046820480993231,0.16696820366430748,-0.05717937497214706
TNFSF15,,,-0.014349078708476593,,,0.01776623536440026,-0.04340950977290305,-0.011109168402624279,0.005425370389087108,-0.13621540879945382
HMGB1,0.04288817000091909,0.07442574697173186,0.0026232655392182686,0.038018672556430655,0.1209149334361754,-0.033857334775709305,-0.03186373815545086,0.014452372199295332,-0.21959820389214485,0.09625242085335192
ITGB3BP,-0.07037847815405326,0.019167865769420433,-0.02137636098024747,0.007337736691670896,-0.01972156351298304,0.007647246146374288,0.01713012750109764,0.013769634965012476,-0.07388776829255157,-0.18938337001741334
AANAT,0.01700229712895701,,-0.02747528031645864,-0.030738607869447317,-0.02796111621021792,,0.007535041271864183,,-0.08235996420643052,0.0442202719086049
RELN,0.04623635894006241,-0.03969409083826957,-0.03778960645043933,0.01806533736381659,-0.06775855690927109,,,-0.004439074349529946,,0.07791972802638292
IL15,0.049984226645150356,0.054365607764579875,0.008777904165842735,0.03662406079634841,0.04712028490582934,0.07965988089439316,-0.026334524746854354,0.0052862350040015875,0.06169235370662264,-0.16520515846742803
UTS2,,,,,,,-0.03643387148535232,,,
BSG,0.0152038005767725,-0.04816795586905328,-0.006912473363259003,0.08394320914325816,-0.15315336231498924,-0.06369132180454197,0.24525394511059445,0.042138654960809166,-0.19883490399104972,-0.17725909473017545
ADAMTS3,0.0412658029608436,0.04614824223732511,-0.05528515576765769,0.03175357299406089,0.05187594123420301,0.12651799160886631,-0.0370169547983556,-0.027232152115987656,-0.12300981536178889,-0.05580883675574335
CD34,0.08675627929721065,0.05672724361807226,0.09308567920548118,0.011587525167458637,0.013188316750455089,-0.0457789788978006,-0.00854563022293777,0.03008922117702127,0.11227866560554915,-0.020441075830830265
PLAT,0.08383537173545519,0.013880988512869202,-0.018362726888315944,0.11901922391621042,0.06240540048437627,0.037960001950837555,0.0093169711922962,-0.07131468845668487,-0.00819368328611439,0.018751818871163003
NTF3,,,,,,0.02321261498223099,0.007513183616400628,-0.01636120585550827,,
LTA,,0.011148283331959516,-0.011519739344899986,0.03393305104394731,,,,,0.04756778745426036,
CKLF,0.044256443394586384,0.026824361263140542,-0.04903234668314764,0.012350838940800019,0.11147635599395098,0.0036912521391365195,0.01068674190191096,-0.038267746573472934,-0.10318745781924946,-0.04670146696554372
APELA,,,,,,0.0805940258426812,,,,
CD24,0.015774629040032396,0.04124682335508954,0.031238882369957907,-0.08869775983374278,0.0023999123263320978,-0.0721618205198017,-0.07301760116371388,0.08274858140401085,-0.04217708625288693,0.018086869405466808
HSP90AA1,-0.13826679728037786,0.034331588536993175,-0.07187633285704526,-0.07111763390880739,-0.16562256604774542,-0.10535844348537166,0.08321442002075158,0.07444562794930899,-0.10315471589129883,0.2394974124484592
BMP4,0.08385104967645163,0.03908928817814807,-0.013689981924831934,-0.06745669185868688,0.07947171652540092,0.04365142178454898,-0.008946113385908942,0.008475405675278123,0.025018617651135503,0.08967007094662736
SCGB3A1,-0.0021749784827459055,,,,-0.0492193893924224,-0.02763301860007523,-0.061557190921532196,-0.055105757511376946,0.05698975938524034,0.010073485725905062
IGFBP4,0.1450006278194943,0.01715666280125337,0.1435674583991716,0.06517631282708829,0.031151390360761484,-0.0006237620503433595,0.0630543424798068,0.04032295465760725,0.2113501031894625,0.029836938140475847
RSPO4,,0.01947791139586645,0.07348994101121621,0.09490276040633773,,,,-0.048310851066073204,0.029137661647302346,-0.06705715272745132
LEFTY2,0.022532670575419363,0.01505352161939956,-0.044122650836145486,0.018084200914456512,-0.0297412151944879,0.031462090233725884,-0.04607794591114156,-0.016066423087948645,-0.04270424522927595,0.030240002719952624
PF4,-0.028035134971241313,-0.03125268925291598,-0.02032274834247234,,,,,,-0.02999426289490821,0.07527532182780451
ANGPTL2,-0.005912840971544121,0.0971444655659267,0.00444890125434791,0.02567785636001004,0.07994499146749119,-0.06290317502554475,0.02749591756696606,-0.06878047026466906,0.005018342082099215,0.022555688659387372
LRIG2,0.001100891839466849,0.08795742434645629,0.03024931720840075,0.03712474621161913,-0.03400705052692191,-0.05465926006651402,-0.006700184018816173,0.05097115209435663,-0.09223399464207122,-0.018422788197844025
ICOSLG,0.04236234525633016,-0.019049036363484498,-0.05229484228535118,-0.015285897240121369,-0.06751687683799257,-0.026501819662829086,-0.001876074498965554,-0.05874601505601607,0.04877314851898279,-0.036558361728757836
WIF1,-0.03645853718861298,,,0.00757991009669068,-0.06812868822745101,,,-0.04490961554703348,,-0.08594424073681782
NPPC,0.028018899441791464,,0.03198582167637591,0.03900181227377041,-0.06506315921339012,,0.06206887856082969,0.11142293271660819,,0.08538140039132891
LYZ,0.008201211101395545,0.05981201340518101,-0.009440256642042642,0.039994672876158384,0.13127852964247852,0.06491679328407172,0.022298168465576827,0.06437371709484188,0.2253984649313233,0.06500324659328752
EREG,,,,,-0.01282082571468035,0.10912725907703871,0.12269078422136982,0.013358527660332154,0.06090556285410881,0.0477560374583421
SPTAN1,-0.01765831498803806,-0.04200537110375531,-0.0631520255716595,-0.03427143791537647,-0.12128767866218854,0.0635908838441827,0.0009185674899224169,0.004628983669007707,-0.005656108844340211,0.4491946563940944
PTH2,,,,,,,,0.055883497205707004,,
LIPC,-0.03432237409401534,0.08702713451212259,0.028448652366257546,0.02522445026282592,-0.054795121239936996,-0.02194864321715665,,,0.11051928513134048,-0.05208904882056434
COL8A1,0.06902054233914995,0.032203470041278215,0.1123649125389066,0.122803172308798,0.1180297731041559,0.017536008997942484,-0.07322663968497256,0.010385475772751809,0.163558319380488,-0.22581257629442344
GSTM2,-0.04294631600067551,0.01523732086645108,-0.037908804313810905,-0.06318496879972636,0.043165733669872204,-0.02457725520279556,0.0055454992392787944,0.10193968329390397,-0.08588334995576458,-0.011672242540438443
SPX,0.024561767513249965,0.010264398787726533,-0.04686664212459249,-0.042324637762543034,-0.09472352733160636,,-0.025594422648683363,-0.05657818317526036,-0.06504981919962262,0.14013072250273692
MFGE8,0.11154383496547822,0.03282670246117874,0.04478513903079042,-0.00974403415500172,-0.046796166871671624,0.004354588207024571,0.060640623546377816,-0.0394657285031204,0.017778201576594568,-0.02896787952012098
TGFA,-0.0743736250582191,-0.0327921330807642,-0.06580502107041632,0.033456282972200005,0.0017066030272535765,0.07672701654250702,0.07380570919553221,0.07161341574577004,-0.15599011949330607,-0.15273156920742792
SLIT2,-0.021028629084255505,-0.050992263139199114,-0.021584678834092673,0.0029107975358354634,-0.05029713918644183,-0.016757327674898622,0.027450028431785442,0.009265093841066198,0.06568312655546785,-0.175782619685721
PLTP,-0.028417574435377346,0.04203193847906786,0.08037336590874469,-0.08396234197479391,0.1343197380741661,-0.03242209313083365,0.12395000789291914,0.09976778857855631,0.2507229136457525,0.0873505423827701
APOD,0.03481138707282587,-0.057177971576041056,-0.06597870378239667,-0.06600230188753484,0.008291459105557305,0.06485733247385113,-0.0009430553026988401,-0.041827325918810436,0.3854959353032214,0.3680156763159236
B2M,0.016578901724544272,0.015992673991578343,0.08463279106074244,-0.0661827412739304,0.1719415608464124,0.09315069506935705,0.14060971335814165,0.0869275327584777,0.24458067892808044,0.13365807458458284
OMG,0.008296569597342077,-0.05189843198033316,-0.061245819811238264,-0.12374982078603228,0.00012752337486580744,0.1101625203795054,-0.07318013306024018,-0.03176509549694353,-0.07506630288514961,0.4027970864970763
CXCL3,-0.012023877602794646,-0.04061248216679566,-0.008779285400681125,0.09648059089891105,0.07722450554447256,0.06709217535987755,0.17455187151121468,0.05720151539459191,0.02750816015652958,-0.18748508849454049
CXCL10,0.04715943520858045,0.024168941251174695,0.017235712524748346,-0.04693685836397398,0.02039309965558805,0.026852601037845366,0.06947233094433354,-0.009886150705052681,-0.02095531611642821,0.11424583787804021
RSPO3,-0.036711384821123,,-0.04221325007137629,-0.03311758334429825,-0.06570896393917852,,-0.04289695637187536,-0.03934524638483207,0.058159286340554374,0.16936742536025984
CORT,0.005480640614634683,0.0574958100603547,-0.06350076966020854,-0.03167554792377562,-0.04501123604157937,,-0.052136661292795934,0.02686404183842363,,
NCAN,0.028916906053198653,0.0029986814438854505,0.015973584806669324,0.05648194543654792,-0.05807105645427113,,-0.0942416741733736,-0.14246214686913133,-0.19519208814674127,0.36950243121076704
PRG4,0.0391821295707022,,0.0008403124747805834,0.06239431187277864,,,0.03320285353613307,0.029412402194455473,0.13106296482229093,-0.04427774457901597
ZG16B,-0.03747690273163172,-0.04102049328535566,-0.023535828160562305,0.09857646114269658,,0.06112758572526352,,,-0.0332516102370498,-0.05221358470648021
TGM2,0.09114227334675988,-0.04611419714004369,0.07264714368466452,0.06289636944450396,0.031297875282916575,0.032502761774975575,0.08827743357949312,-0.08348862941722286,0.0688426997911172,0.05693905222693986
VEGFC,0.047998157696534906,-0.03110553830611751,0.01575524691938753,-0.005256904611024151,-0.019346762738996416,-0.02194643004666803,0.03439479921348754,-0.015456761192459046,0.0515420558111033,-0.158279822714973
WNT6,-0.017566336942045013,-0.05179385857934992,0.00470254055656292,-0.013387096647013456,,-0.0379553137803163,0.02327537193504068,0.009347452363699238,-0.049416789702455,-0.014857240364969644
NRG4,-0.024891895777199063,,0.01567141752670228,0.05996206403340148,-0.03851551902503139,,,-0.021019669505369102,-0.050827218915881066,0.025531643320021717
PMCH,-0.028689249463666393,,-0.031637797742578785,-0.030159920476608145,,,-0.028455546997232524,-0.02606394406372787,-0.02851571104591487,0.027767338407817723
COL9A1,-0.056489427286371456,0.04925933089054421,0.05520159437715257,-0.06085728148501899,-0.030170887133099882,,-0.07024509236715369,0.0068929730209610325,-0.10451354238179703,-0.07494850645593486
GDF11,0.021796058732312492,-0.0034403216837049434,-0.021024932903834465,-0.0036913062029154627,-0.0694855964682501,-0.022473980138747553,-0.11769689876488243,0.06320744531998097,-0.060791464305157125,-0.016317603984699423
RAET1E,,,,,,,,,-0.008693964346849615,
IL24,,,,,,0.07930598644085932,0.10440991408453323,,,-0.12104318861784286
SORBS1,-0.01725035055250517,0.0031048233780833576,-0.03977426036775328,-0.011615823744649511,-0.0471477189587256,0.039819554580731865,-0.005215240574085593,-0.004218065766865666,-0.014995457821246836,0.10546889850136695
DLL1,0.004369415496802827,-0.00035775798874328364,-0.027538847069993256,-0.04464363026511542,-0.01268207361807986,0.048051906749640216,-0.09112017078984436,-0.030402788413107583,-0.03855582927097188,-0.06804709838454255
TLN1,0.02569611003568924,0.050812107012630746,0.0064174111374751,0.08972619593764594,0.06174035078433931,0.00993465351049847,0.15577833388410345,0.024126469038379193,0.16978844193320883,-0.14988222820139466
COL2A1,-0.02209708639796717,,,,,,0.0453325822394996,0.028681506202320076,-0.04834750160435242,-0.05603536995313641
SHH,,,-0.043294341440429325,0.07472551849671025,,,0.028866566549657465,-0.0037403429836653686,-0.2413373289017378,-0.20691500241296745
PON2,0.042834027836674525,-0.0639992980760585,-0.12331199942588107,0.11547203645034898,-0.007069486511829424,0.031475712666150055,0.03765159043081794,-0.15410140755260948,0.002401360861643392,-0.033685050247341
ICAM5,-0.052037452797887344,0.02404893198694949,-0.05776505040882245,0.00596234934546628,-0.06931789943869199,0.07097994740640873,0.18891172378316676,0.058693811592150966,-0.039780318177937916,0.10448221608824775
HPX,0.013790708887318384,,-0.01737300763216347,0.005266735430594908,,0.0685524125269325,0.16557021857453574,0.044369705517873254,0.016351165932480753,-0.15052073339470307
SFRP2,-0.035931136816720145,,-0.024162552006706736,0.006326373746390311,0.04489442926617944,-0.029917480064972957,0.06324408730260744,-0.0049161415052295385,0.14051619914415228,-0.08193687459904912
CFC1,,,,-0.050443618932612226,-0.03142733499751523,,,,,0.0605838884162096
CD70,-0.003718618152711375,,0.062463068655471424,0.011633368949579554,,0.005327366060787177,0.2246920835302472,0.022446727282211372,-0.026506024785975534,-0.2002757443467449
HP,-0.04064575989342653,,0.05898240439130513,-0.010959162038915468,0.02380023062156928,,0.1063223347041253,0.09154617749519366,0.028049672544998426,0.013309751492142696
CXCL2,-0.0027570610702454075,-0.006819575803522848,-0.0015557069319465594,0.04216441858848569,0.010736475355448732,0.053029576791082306,0.17289413116551933,0.08660770316767688,-0.01973445838446143,-0.2390171462019889
NPPB,-0.004162755171692403,,0.05873233483555764,0.006243555056072379,,,0.03548776426448928,-0.004665838705608452,-0.10575305446699124,
CCK,0.011659858263241103,-0.011726547736666178,-0.10265657156642428,-0.05906546479999976,-0.16177320126746106,,-0.054067480561376204,0.02029629321952659,0.08709462486754647,0.5234940669546894
SEMA6A,-0.02660175793804751,0.06503055173355769,-0.041727046588743065,0.07489753101542647,-0.016288887208686154,0.00422379977061132,-0.07507529596734758,-0.0070514660702486335,-0.07181283463437627,-0.14510495188347103
IRAK4,0.04446114262932925,-0.031493749723094384,0.008306617781193482,0.03483498312982905,-0.04804970430263031,-0.053011364978932676,0.01214776714470684,0.03668843934251088,-0.08105672713761267,-0.12587844529827336
GSTP1,0.06031355222881857,0.05088251556076675,0.022108904515866716,-0.003992910600950876,0.10699342975962473,0.014185165176698324,0.04792772093500619,-0.03482141076060328,-0.011571244032223284,-0.15458006502424476
VCAM1,-0.03906080676421648,-0.011271903116855019,0.03512925686839794,-0.06668726048025168,0.1248847556598577,-0.03748522723401176,0.16779318378085487,-0.07114232236415108,0.017482075701041953,-0.06688377249901459
NXPH3,-0.036499532074992395,-0.02812769610796834,-0.0734237890567606,-0.07630823983334982,-0.0727109362375652,-0.05720402412611905,-0.016054941402650187,-0.004939795648685856,-0.14498824131230442,0.09596253091174954
MTMR4,-0.02163200806270411,0.011154904956792309,-0.0222684020600107,0.013308237857972229,-0.06990990145675367,-0.009787468426309223,0.027883485496213938,0.026666007031707243,-0.1413578962654347,-0.04089613345898568
LAMC2,0.02256820830705057,,-0.015012996693161168,-0.021340099135392896,,0.03392796723027111,0.006978189192543544,-0.03565311490518839,-0.049120359229951574,-0.009247646836560375
IL10,-0.007136513412555484,0.07991182775312983,0.06657628791897044,-0.0036549020088310507,0.13399138304092825,0.039570956100558184,-0.012253900235076274,0.037216440011934214,0.16858314240108865,-0.12071500860289
SEMA4D,0.0376354958410463,0.024557908399334343,0.06750860302543402,-0.029736965069884765,-0.024842741320678628,-0.0008826418411603429,-0.08287489352374226,-0.005172720907641946,0.022686940387578305,0.09134903662185395
TRH,0.05674753015717751,,0.05330443789602004,-0.019524670225713074,-0.04894120922568643,,-0.06200255694156828,0.1055381089116319,-0.0460940272572798,-0.14280561420680352
SEMA6D,0.009637736105546524,0.00450389907434939,0.037580312514925246,0.0933550827267867,-0.027851139976661183,0.001464681596082711,0.06964794882849816,-0.06116235390332024,-0.16559946833159514,-0.257120100872734
CEL,,,,,,,0.009946959521979092,-0.03670951722819129,0.035370437523803214,0.02584839134400096
PDCD1LG2,-0.0025793815409782066,-0.0447672771143647,-0.03436694941882447,-0.041283783099369975,0.15417364162876931,0.07380736463980676,0.06482224634060677,-0.08173985213309327,0.009266763413822517,-0.10133767737598422
SPINT1,0.013484655618548249,0.11884923392817467,-0.02122695539242939,-0.021057062109169952,0.001811110804237224,-0.018041093662685047,0.0891283567937468,0.027855763477984116,-0.03089505151315705,-0.1059635284923103
CTHRC1,0.09671298333430765,-0.02710189121476724,0.059706125196439246,-0.028951551004907795,-0.011233660601986994,-0.109644794063255,0.11679816399440858,0.0023146292728582086,0.12994732540063722,0.10811782731430643
PODXL,0.08627374203608,-0.014028682842938114,0.036060847220238564,0.08221170120510839,-0.08785167596961746,-0.03542062996747413,0.022520506019751297,-0.06278796120833706,0.003561288933969549,-0.1303950724748126
JAM3,0.03127698456311472,0.042664509085042004,-0.055251859385342404,0.04055391853756793,-0.019609060519664132,-0.035247335146098235,0.1016007195737301,-0.04179366089951234,0.06943454812647577,-0.08046243609581594
TGFB2,-0.0010643743792765267,-0.022601763074630344,0.0046552523922198325,-0.005916251653048092,-0.03704636197772857,0.01112140584728032,-0.0576535968195072,0.02556368784564187,0.10258009850576898,-0.14578636112516663
COL18A1,0.09995561897578768,-0.002484132915004974,0.16982221039979867,0.07362134719317884,0.12678865757759036,0.0085333076549859,0.15028133595909723,0.09362175012530441,0.2779437370378805,0.12377861579392314
NODAL,-0.010708373833670206,0.03450021048056066,0.03496437945974134,,,,-0.01740597567973128,-0.021848782887257567,-0.08317786409038885,0.14094258570169663
INHBB,0.014118795000417069,0.01909735602469731,0.024423573185516342,-0.0769575841660813,0.07086436339650641,-0.04331075353779505,0.1717743062269855,0.05249640673656364,-0.17626913102909772,-0.03071323578345306
LCN1,0.14114222182595496,,,,,,0.019376485646659065,,-0.025047597675168808,-0.0348694943700769
ARF4,0.003798674166267271,-0.011406706950597725,-0.005740335261997429,0.038230438090377294,0.029029951369240196,-0.016666937984922706,-0.061249051428330266,-0.05308022423114046,0.03393121870952846,-0.24677659236078384
CXCL14,0.016104441268471194,0.01266892137868378,0.07949208684314037,0.001838018902818092,0.0017912617335371212,-0.0023929182233580443,0.053269644364860536,0.10379656036521029,-0.21415066875521252,-0.009130610531546145
LIF,0.017075516422124626,0.035039709608779314,0.06473606561836043,0.06407949361229348,0.00848728559273111,-0.011798797511323487,0.1582832319474624,-0.08083088554533793,-0.17336215045210296,-0.3804621428509056
IL17B,,,,,,-0.004631011419611354,-0.0019372090350182312,-0.0507241702111187,-0.016486925204082698,-0.017124953453463657
MMP1,0.009001887639758621,,,,,-0.03501244547064223,0.11792447858841122,0.048058157970907345,-0.05711687965127402,-0.11468960342256522
MATN1,-0.016280475444627754,,,-0.023197645253221277,,0.06294145780714208,0.09500248210477052,-0.05227670289854879,-0.03389912960058993,-0.04376166390617136
ADAM28,-0.005853733329105401,0.04194389314253694,-0.03623274528310573,-0.02005187869489057,0.04156369469945192,0.028615072215929713,0.015019191136126306,-0.03128034336291191,0.08203180936842953,0.050826458657325324
TCN2,0.1245723782938717,0.03725644149496869,0.07612196150067341,0.01692450332288339,-0.024401181843029685,0.11719474671325646,-0.004723261282190974,0.004597895780388976,0.052729889888762635,0.03157996246561907
THPO,0.023763932654358118,,-0.05189469243276771,0.010671314236589296,0.04713015400582274,,,0.06595786222385087,-0.0037203608358207948,-0.06012685437949014
CUBN,0.03274452016885213,-0.030949110801144934,-0.02078752000659531,0.04816538625503538,-0.00010995286188709924,-0.04645662825808444,-0.02079669442539045,0.026505866202948255,-0.043969200022505706,-0.010544916921937115
TIMP3,0.057610483540806216,-0.0311304554997855,-0.08710569413725869,-0.05259486703128451,0.025750099784642173,0.037770507875268464,0.039345223971671305,0.0976865251246447,0.238313229783356,0.05352139312974018
PIGF,0.03788644617601801,-0.00394951024883351,-0.008369590575241748,-0.01752880297306357,-0.05546147376840751,0.05777616099684326,-0.033864681133528654,0.0691496730352295,-0.15537366999991914,-0.0905061174611814
CRH,-0.032062868081085535,-0.038442322343456514,0.004813980468944698,0.016316074837489387,-0.036412055062019805,,0.028168403667409865,-0.04298259794578244,-0.02733013975051951,-0.07788374176970751
BDNF,-0.01922575535023456,0.028432662740652714,-0.03496541727371401,0.06216853118035462,0.03608543572405743,-0.021008947245531283,0.050259119867185786,0.024550208743455294,-0.06772823711652028,-0.2742686060922259
CCL5,0.08727245421261276,-0.003832475757665464,0.03739038648495373,0.011178844723338353,-0.0018808567675534418,0.07562778563283898,0.17273927502737071,0.0327555116463912,0.1417776044576373,0.10471967978164959
GAD1,-0.013796744697242272,-0.010397191855332593,-0.022799110996579837,-0.05220528701765268,-0.10982462712641773,0.019463166729152204,0.006654405470368708,0.01831993454666585,-0.06596726028588128,0.11279687919550788
COL14A1,0.15904309139012424,-0.02548200969735071,0.04811879476099994,0.03053468842059059,0.05699887297409009,0.07254350698088476,0.11284941262529867,0.16460820583240124,0.14542625749484747,-0.14977734204749796
HLA-A,-0.027056843231572807,-0.003320250317661671,0.0860678503509744,-0.015631348937841592,0.12000148559198921,-0.00019138332203597975,0.2631775786175682,0.018080361508066148,0.051992025684843075,-0.08649253718484068
CD5L,-0.020631877998355693,0.017954406073484228,,,-0.0442964682196524,,,,,
FGF18,-0.016353441875276188,,-0.024330521291213308,0.046532714922024106,,-0.018315706161610556,0.07872597311758366,-0.037135493808072025,-0.0017356221473000324,-0.07982279033645032
ADM,-0.06528910200643451,-0.05215636415125087,0.005529053545033741,0.05095030682148371,-0.018284806650679743,-0.014550584042374118,0.1684729434756744,0.02196994296324026,-0.15969127748029502,-0.536297562461947
CCL15,0.07935934187023895,,,,,,,,0.012414561848855966,
GNAI2,0.04971416338055576,-0.021792934808242667,0.02427465891842746,0.0414098751960497,0.15210061047013126,0.01724244816327099,0.020397663554263257,-0.044660770941516596,0.06665072050088958,-0.059070827123762784
HDC,,,,,,,,,-0.07146642753258527,-0.03781885048545144
COL11A1,0.003204216888613372,0.014690414852774464,0.01935819646831779,0.05713093368188336,0.06676734989017909,0.03155460935897106,0.06740028773904062,0.06704952806410393,0.05970306216818732,-0.29400790870900656
NUCB2,-0.060276470967886686,-0.0049467848599417255,-0.007056801037633013,-0.007399494543311592,0.0563621337082888,-0.04491464716412518,-0.04027057471930365,0.0498528374475513,-0.03411225009257836,-0.07232424716615114
FGF16,,,,,,,,,,0.07600229846125228
CXCL1,0.016642758672411915,-0.02203283630851472,0.001707379230043985,0.0804460341690194,-0.001550707598258937,0.07654886184074511,0.17916028672564566,0.06885709263180219,-0.07841581408628735,-0.11587614502993014
