,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
AANAT,,0.033767475073595746,-0.02203426381240708,-0.028050143071361642,,0.07704077415277134
RELN,0.007817845222156205,0.016785179491356515,,,-0.017243090533192562,0.005367484360031706
IL15,-0.013092264698747537,0.007880238665104455,-0.028650194493518362,-0.026156998102678977,-0.022710250686216904,0.030593514715621193
UTS2,,,-0.018763788270893037,,,
BSG,-0.012463227164574599,-0.04195755717304046,-0.012793591417365444,0.05123173606473263,0.0003134626562047482,-0.01148329086627103
ADAMTS3,-0.0037847391888634675,0.0002702907694421241,0.009656340511268229,0.018982488016541586,0.08188517419796425,0.015465324146988741
CD34,0.019105555651576598,0.01085492156618877,0.008702309665511294,0.09692629365579813,-0.05685929909327461,-0.0031602071529564517
PLAT,0.00215729489793449,-0.057383666249039,0.16224076413318614,0.03280049606455337,0.0141862867693973,0.02524784002010184
NTF3,,,0.14836964345283016,0.11716216996857554,0.007471978753799952,
LTA,,-0.011419278480337938,,,,
CKLF,0.007190785858330651,0.010677776873541293,0.027419603474327363,0.051126972274986165,-0.02766829293468508,0.02349915620192584
CD24,-0.005526799945644552,0.019033490027551867,0.03475696160614287,0.017425414195541382,0.05447207180513235,-0.029746557169449038
HSP90AA1,0.029634920398173812,0.023687113843965664,-0.07857812573691768,-0.1529425841067187,0.01592378449157796,0.019224632649304896
BMP4,0.02991281132102107,-0.03275380681374248,0.02326826719919545,0.006915331922607066,-0.04160870184464444,-0.011557059013840597
SCGB3A1,-0.016712507441850447,,-0.027029070330189184,0.0771745020960877,0.04855263589676408,0.036333551809251415
IGFBP4,0.017528169066533983,0.0005830253522324918,-0.021995958337597665,-0.016818335519173784,-0.03307313166595826,0.07369200266615424
RSPO4,,-0.013281316060611944,,,-0.0199649306629658,-0.02626638894986497
LEFTY2,0.03866390203997081,-0.013140376774018343,0.018233705437397895,0.028318987917260872,-0.02715098670154619,0.0336768598861219
PF4,,,,-0.019104808752467214,,-0.02057594873987775
ANGPTL2,-0.006822924036234247,0.032239620994074784,0.10762760208553218,0.04273713816034814,0.03437418012982984,0.028918803675002023
LRIG2,0.037294125763030594,-0.023183833490090476,0.015262976156108773,0.007530886612446461,-0.03343183219633844,-0.019107286484403248
ICOSLG,-0.04378424896118894,0.014273563899349511,-0.018198775474387512,0.029117673744002235,-0.008790321322422905,0.0776906057421005
WIF1,-0.033681516457660717,-0.010248877026937876,,,0.06163754271776029,-0.008448413177714196
NPPC,0.07793224413474623,0.009086691100429846,0.08355237500138173,0.09785965978428625,-0.0605384469704345,-0.027568768033357647
LYZ,-0.037456819784702264,0.009028155154875987,0.03536863401563382,0.0771339510960567,-0.04180413322228122,0.051862204135910646
EREG,,,-0.03384459740960847,-0.010801002846904372,-0.02486665775086201,-0.02368901227030144
SPTAN1,-0.038215298337402046,0.05491482929645019,0.03806085046912707,0.004987660772041183,-0.0037930816506860474,0.05316931024961143
PTH2,,,,,-0.03175089090988029,
LIPC,-0.0018123301021794908,-0.024830772914015635,,,,0.035192367891937824
COL8A1,-0.041265620180639846,0.004434800178118161,0.09660892100459334,0.013342222044975604,-0.03482802676093435,0.04447292989576367
GSTM2,-0.011071272710420717,-0.013400537223551124,0.04762818215738867,-0.0025194639813830655,-0.03324339383973868,0.01954071346715214
SPX,-0.011502568284815967,0.00519571505936773,0.13037117317144306,0.010757171593542995,0.030261345763562496,0.04569074236792861
MFGE8,0.03203896335432585,0.0246645162410826,0.034764466558657205,0.012358496852404768,-0.02383955104918395,0.03578330982557205
TGFA,-0.02150110204807849,-0.036921231392313875,0.004042984295558976,0.04513704548961454,-0.01880865009239122,0.006767485533618385
SLIT2,0.022103268513190027,-0.00040118300172727457,0.032463764773626835,0.00023202775797274394,-0.03651052841386967,-0.016297860097456995
PLTP,-0.04511253461976602,-0.04857962836943,-0.0226702803070785,0.02700204120247636,-0.054722196695554025,-0.03727387420348494
APOD,0.017261521376699698,-0.0022914671383446996,0.07149846656118891,0.03613643034274257,-0.01573637774868993,0.061423969192519176
B2M,-0.0053180025458617435,0.0876399995709657,0.012485833676993107,0.06757956112269253,-0.008140711825991354,0.008780341548993889
OMG,0.019718996594497978,0.04199538900678897,0.07862600232835347,0.06547893557668201,0.012720102448695602,0.05854489483477263
CXCL3,,-0.035900661718383214,-0.07447795752334399,-0.01963601198270948,-0.04813211412449765,0.02109316954702647
CXCL10,-0.01789564264694508,0.06799510620982803,-0.025936015820936114,0.007243674150999874,0.0009096982586715806,0.023548248218668556
RSPO3,0.050066526417210246,-0.005956921073140092,0.08165394964252586,0.06331895298257784,-0.020863565662964448,-0.05450681959118631
CORT,0.13367132126260167,0.007904860408461738,0.030291972917600243,0.0819561749613821,0.001040259880615506,
NCAN,0.06825397817606643,-0.042265179784122205,0.08966383318652034,0.07403004372713737,0.0294740540272908,0.024760740415478
PRG4,,-0.016972994677272625,0.03411040972061815,-0.029499731231243387,-0.012125342501350458,-0.028638917434953347
ZG16B,,-0.009073653377395888,,,,-0.017553394540543783
TGM2,0.007691386597583627,-0.023755055727251822,0.008079623231705116,-0.04914095350363397,0.0029589147234640335,0.05888395168364672
VEGFC,0.0022856685133467863,-0.024433109917378886,-0.03232350188559415,-0.008625674921556175,-0.011120676715690437,0.01139410820380755
WNT6,-0.013428629567915752,0.006958802644864445,0.045660073407622924,0.028723355405238255,0.0736270007556367,-0.018137922958760454
NRG4,-0.01643912502858,-0.001171216190895578,,,0.03051318505058874,0.03069785647546994
PMCH,,0.028002876428220295,0.02649386221389409,0.0010690414963975823,-0.015179422994227627,0.023845931268314618
COL9A1,-0.02581189567665957,-0.0013692921140920167,0.06497151575711217,0.07078039460683683,-0.007561920305290421,-0.011262006785966276
GDF11,-0.022561452258060753,-0.04503363067308479,0.012212056120590743,-0.036934413063911986,-0.07190092673870026,-0.0007152181333161037
IL24,,,-0.01903395683833015,-0.018800192290151032,,-0.030494391940547646
SORBS1,-0.04934763876112703,-0.04127942216379684,0.03996952802313704,0.03671033697813616,0.0199739533771182,0.03679293331476273
DLL1,-0.03401000378541919,0.02778956819687217,0.08538282830444448,0.0022726603693284976,0.016645935291646072,0.01402744577373946
TLN1,0.021093415498448974,2.6903515226244572e-05,-0.018129460050869295,0.02854532460102323,-0.03605880799918609,0.027374234549635022
COL2A1,-0.01454824890703142,,-0.021208520225935577,0.012688691066941893,-0.00744336779413633,-0.024574801333114606
SHH,-0.015879472306068926,0.011083873508114721,0.05217811279436409,-0.013639062302738257,-0.0364882946563989,-0.039455066842262534
PON2,0.02942298687938774,-0.02863190367580984,0.08009348924566068,0.08443978099863902,-0.05427089719649789,-0.03505904955609491
ICAM5,0.040476293072543516,-0.01978750695883072,-0.035157736994557584,0.0025329960155041076,-0.02840045819515621,-0.03339109027828737
HPX,-0.01342863047377159,-0.0024864174418347674,0.1058749719824806,0.11680612232638941,0.0029669113537226623,-0.01956921605260925
SFRP2,0.018295692274601753,-0.014840538655564195,0.06454931564970987,-0.005948059663028518,0.0006576737073326475,0.09453867645981198
CFC1,-0.005339975429621647,-0.011419279170463925,,,,-0.0024593554590612936
CD70,,-0.021300953910711646,-0.0008255132585239406,0.001555337945843135,0.0252175411274631,0.03778372024860007
HP,,0.027616516835413815,-0.019495466521157356,0.03268906660422416,0.04325539110212791,0.03311469413586188
CXCL2,0.016473828678382513,-0.022157015964686774,-0.09917314878142473,-0.03508426658568429,-0.030281228950755242,0.03759599057734074
NPPB,,-0.009999185248759288,-0.022679308953339403,-0.038187615943367524,-0.02268721652892536,
CCK,-0.004656560533585777,0.016540403747315507,0.12598637149321767,0.017122375597463192,-0.03344888798649187,0.0694269085194898
SEMA6A,-0.014394835317160137,-0.006258615338086663,0.04544289759254434,0.010874193005823303,-0.013531317618547666,0.009998450659481975
IRAK4,-0.0028459347418682726,0.057165816203370586,0.02063423793275994,0.03394116055746091,-0.003042377982552702,-0.0024211536627619674
GSTP1,0.017640999293153308,0.004812936773886073,0.06482702485934078,0.08356389740259962,0.06257435232314162,-0.018404708708451588
VCAM1,-0.012069177778741159,0.0321013653232868,-0.040953812265473226,0.021159210505983635,0.04763808351375179,0.01641137693002944
NXPH3,0.03267836236832674,0.013233324310567162,-0.018229592246508164,0.04098424965874108,-0.010601616884309191,0.017713246219668098
MTMR4,0.012984978323075424,-0.008563300826814526,0.005722024363476458,0.02001483826754898,-0.027493647257233578,0.04892961816955644
LAMC2,0.06186320785531307,-0.01258785867723266,-0.023400513607144655,0.009311278176714016,-0.014733997669122333,-0.02626640340944141
IL10,,0.07862347505149844,0.05784933323660817,-0.004638757864575806,0.05039676083589535,0.05870729323157699
SEMA4D,-0.025468466987386425,0.026838450901849102,0.10346896274326796,0.024033586050042275,-0.00424910021976724,0.06823322625410322
TRH,-0.025170726370560503,0.017904485616682023,0.026719303977677203,0.10558674389599007,-0.023191136674488955,-0.032765691907518955
SEMA6D,0.00045179726106079417,0.007409412592359823,-0.024496611915983745,0.07219795581968294,0.06625712681758833,0.005987733989019884
CEL,,,0.0316551932399795,-0.003594117811335446,0.003219464243672809,0.0453791616298778
PDCD1LG2,0.016002044250352957,0.07594919272441418,-0.04371336727560902,-0.010208124253310526,-0.035941437863369396,0.0468217042377852
SPINT1,-0.016712512548362073,-0.021868653714496422,0.04742518187794538,0.038837608307816573,-0.0065796519258621185,0.030370060350625682
CTHRC1,0.044820608344396544,-0.005100826115106342,0.00901504439127758,-0.006700027332481352,-0.010533871374701338,-0.01589851699367589
PODXL,-0.024557573031582906,0.012677223488848957,-0.035558207279913975,0.04743070001894172,0.017849624845593267,0.008852496356199268
JAM3,0.06202828194534013,-0.0069228659686435415,-0.03574191193921484,-0.00903948927626704,0.04127375958214367,-0.00209062156237971
TGFB2,0.07744865356572397,-0.016097323717380443,0.06371203247348393,0.0653164571421496,0.0046078929768418025,-0.0037614500594397855
COL18A1,0.01098914166365714,-0.0393611562378803,0.03561527095230617,0.001249296701146607,-0.0569088434144428,0.08205258075914791
NODAL,0.030791064268505634,,0.06648980908821686,0.09732016280377967,-0.016849431404890456,0.0008853822084406397
INHBB,0.07459164587544967,0.01736487136696177,-0.03019977181039837,-0.02397614055447748,-0.03037694980059569,0.06691513257957961
LCN1,,,0.04381211464843767,-0.02193087084805923,,-0.01842364099575625
ARF4,0.020961726649533163,0.020893554957751064,0.034635361077761675,0.04348409727158026,-0.009746230753283064,-0.05561204288362057
CXCL14,0.03991138356234808,0.009466386740605485,-0.06436180612571651,-0.03635272775369999,-0.018173185553905163,-0.01526940347482559
LIF,0.07331061916588667,0.035636361111198105,0.04836997029590895,-0.0503005380813326,0.0025401190247551996,-0.04214376853991744
IL17B,,,-0.026337202033302365,0.08226524966479605,-0.020962258350953424,0.07836782603914372
MMP1,,,-0.04161072880675296,-0.012876819654775055,-0.015179421792110206,-0.025556877955442973
MATN1,-0.015736705161479632,-0.010124767174603169,-0.015958723718199615,0.016929538873916666,0.029768342690765955,0.033628269862825674
ADAM28,0.0680305461961341,-0.03404479314023857,0.022372427136209207,0.05548337152485766,-0.023819597985284973,-0.008853825573603924
TCN2,0.005757472681047912,-0.013315942092885042,0.029527840038713966,0.02510069306928791,-0.014492368886408421,0.03792927192418115
THPO,-0.02237828090284263,0.075038192986246,,,0.0011831570996461782,-0.028447761106253088
CUBN,-0.0279951438292738,0.0016597546651158435,0.001496030836838212,0.06669580359593917,0.020907547790300386,-0.04605587100046646
TIMP3,-0.0026925824753118474,-0.02804306180091813,0.006913864243164562,0.01264657231712163,-0.048872468572387154,0.062333354962210805
PIGF,-0.0074821613413683374,-0.026447385804469516,0.09981066982449176,0.06713464239279976,-0.04961725231199402,-0.022348350507396243
CRH,0.014726891680881331,-0.015938746922501995,0.020322746690788755,0.0949457752682409,0.011810703851525694,0.007414145477089067
BDNF,0.037238114522663915,-0.005027853038498148,0.05183014495330233,-0.0023256295715690543,-0.014306690366964414,0.016949652279951644
CCL5,0.11307030416687651,0.06229657915594417,-0.0008067898679976189,0.003296109260286197,0.022340545972823787,0.034899597600093014
GAD1,0.02555235296086115,-0.01296615938128114,0.049501639185141846,0.06862432311239224,0.0034097276989075746,0.11402299272074337
COL14A1,-0.020529719894291237,0.003299572518051377,0.021844152047603854,0.019738281877160386,-0.029493997978042513,0.036037277549112526
HLA-A,0.016279865322813124,0.08261369409743743,-0.09536174157962019,-0.009411614067379618,-0.026575376257764467,0.022329897939031545
FGF18,-0.018399392373305342,-0.010849086912242943,-0.031136881416751853,0.02587424146860116,-0.026231120991022736,-0.026060241039816256
ADM,0.021728642380468417,-0.03603150437890737,-0.05292715702681592,-0.07959967498084074,0.036900268206801666,-0.06875842605826299
GNAI2,0.02337097998831706,0.06803797828859977,-0.07540433651679211,0.03381258556785,-0.013254161665479262,0.024396461517983414
HDC,,,,,,-0.01898299785169219
COL11A1,0.006309230657368955,-0.02072055814976592,0.02979773917500406,0.025880329516303088,0.013501729391557924,-0.05985631261684506
NUCB2,-0.01649464257362462,0.03675300099181864,-0.049834617469901775,-0.0017733355964431963,-0.04384326424975996,-0.04481370089132862
FGF16,,,,,,0.03491908265755903
CXCL1,,-0.022909688154995358,-0.05255763436742524,-0.03302928028651618,-0.007540313494653472,0.06883844149651906
VCAN,0.030636546063824054,0.03122233336178164,0.023984728603918135,-0.015447904987943288,0.029328596935160985,-0.006866510201648721
MMP7,-0.016300860877776914,0.04430574614188759,-0.06406085696954139,0.005896128059237376,0.010922369071233725,0.005771716307860402
PTPN6,0.01108417671557719,-0.03795526186056886,0.009644208786850624,0.05239289933670148,-0.026235591629619977,0.1090079156047496
PTGS2,-0.03997406456525146,-0.007826051617245923,-0.0620182368867402,-0.0096844296319658,-0.03436765810491367,-0.0028799765725696495
XCL1,,-0.0164232875471128,,,,0.07433113214793642
CD58,0.06340988618245932,-0.021840369890843637,0.07642086800406422,0.03787247180479294,-0.0025450292290571134,-0.03798616712372026
TNFSF14,,-0.02648329388481346,-0.024907867422281474,-0.03732234929345657,0.04702837143892989,-0.020289784863873297
CNTN4,0.0053454459342490105,0.04417768998164062,0.06633520735278901,0.029297751551898475,-0.029959216189693567,0.014281419841992314
INSL3,,0.15267880003276105,0.019871020284195778,0.052149721555914616,-0.021918286316746145,
MFNG,-0.02403338650129471,0.0658146252863619,0.08330581791576326,0.012522198394369886,0.0012259324614267515,0.00586128778002773
ICAM1,0.0067989933357253925,-0.006550379379116461,-0.025076353214487757,0.007976079020083763,0.05785818688676696,-0.03201249557693089
PROS1,-0.00834270903364238,-0.042264944189550194,0.016918497673982874,0.06310739286796807,-0.026240032212333286,-0.013000417109698403
CLCF1,-0.015153277996615413,0.046051878590836814,0.05588149265958691,0.06822918073062079,-0.0011819528980375588,-0.001445481428262971
PSAP,-0.019194998959384403,0.07477010825210638,0.002333128600137261,0.05211086446765998,-0.027540528587273343,0.03207215283286128
EFEMP1,-0.012281618838323797,0.05489024531628544,0.05976324270926345,0.044024389870809526,0.014550645986172816,-0.008223501468114673
C1QTNF1,0.000407201480915402,-0.021018636115219865,-0.06497894504622923,-0.031754632104996496,-0.018683643017463045,-0.0315030239513376
ALB,-0.015592740872087068,-0.012587858355016199,0.004061075659057453,0.05056649165864629,0.061171412299186906,-0.02687651703164359
CCL13,,,-0.018489881966671767,,-0.02458591263856342,
EFNA3,-0.013258835878790317,0.029851226703510658,0.06452368236924139,0.00024134569498128236,0.049982766931316355,0.001415637558734393
DRAXIN,-0.013043641150661485,0.015249256912416707,-0.08366065980170734,-0.053333843500549226,0.017513349177045376,-0.026440875586516893
RAET1L,,,,-0.0034461328598048148,-0.0130090471426261,
NPTX2,-0.0102320113091503,0.004202157511256976,0.03118062023436323,0.05901816924199169,-0.0063729253794545734,-0.03726989126502179
FGF11,-0.024210875243725033,-0.07001792831029331,-0.054257457738127436,0.04847701048031564,0.010148164891812713,0.002019963874511161
CD59,-0.012286625073308735,0.04262163032718512,0.03633791023510615,0.03057230110057922,-0.028947198698340074,0.05986553409053511
COL9A2,0.01823737983437511,-0.030922563550816788,0.1137289923833516,0.08284112674482196,-0.028202214675643773,0.023960347328826032
DLL3,0.027074445949140203,0.03576109992611814,0.07096790743372494,0.03299750205003393,-0.000583157100819873,0.025631834438417645
FGF5,,,,,,-0.03208695074032165
LIN7C,0.04294425422070618,0.028729823096751858,0.025574151067915454,-0.04136520308104545,0.0094634122058958,-0.01905316422526262
GDF7,0.04432171309273884,-0.01573791542897998,,0.0028336010169800357,-0.017818287416493023,0.007755505516211612
PSPN,0.003550317024615555,-0.02595564539708352,-0.04161431744373703,0.020416165886346656,-0.04532672657385991,-0.0030014094714422243
ANGPT1,0.0006877451303446037,0.02035970006153937,0.01895929582573647,0.0013086624544105497,-0.002234212042232668,0.03278477763580622
PNOC,0.03950838109307488,0.010758372092692148,,-0.01999221351155306,0.014466920975709186,0.06915529524237882
L1CAM,0.028256490131406412,0.0457470576465392,-0.0026395947551218516,-0.02729427680119134,0.011994198143019065,0.08749702012958131
APOA1,-0.015476175032028116,-0.015014211837942057,0.08959751212083425,0.015208529176714386,-0.04946751794295788,0.008214252243735346
PSEN1,0.04882622852223956,-0.04418661092217349,-0.05654693578343902,0.024414635448800688,-0.05294522805053918,-0.0002567574349625866
CALM2,0.0037603700084813322,0.00402035036394849,0.10410043204980408,0.021852744814748984,0.06477144679260517,0.03375573727730286
CLEC2B,0.0330804273905444,-0.01905996677268961,-0.017528159087441313,0.013376704706936715,-0.024325052613740655,0.007924111507420594
NTNG1,0.039025652898527254,0.0045932216537131814,0.07286762195898605,0.021883235859740335,0.01650183021585856,-0.08396982600248908
LRIG1,-0.03276797799507798,0.03784609909724875,0.07644394792621077,0.09725987520867543,0.0025386730236655604,0.009543874782900325
CPAMD8,0.1071687736331432,-0.012789556569322354,,0.055554341118898454,,-0.020575967235102518
GHRL,-0.016576326088053952,-0.022424629839690513,,,-0.01927393728441948,0.09198355992206915
NPY,0.014661705853009127,0.08492184801768655,-0.08200819281879895,0.042457334145700056,0.016504461762578717,-0.06971416908667129
MMP2,0.0010191305388618994,0.0033319499063486067,-0.030996943803423806,0.06067498799616277,-0.041883168366534135,-0.035471935338225936
PPY,,-0.009347085135819359,-0.0326241229342381,0.03915430379854461,-0.039078199916840466,0.11519238716746259
ALKAL2,-0.009568212922084207,-0.010004628518070267,-0.006770926569824671,0.0700381294664256,0.035597157239401364,-0.039343284202333476
CSF1,-0.05620521170314841,0.0859420034291965,-0.028485404049436697,0.013323077215248247,0.05554887103522599,0.04555040992657005
SEMA4C,0.02233769996250062,-0.050787518802711845,0.04803760233877434,0.04875034123003261,-0.0363072541743985,0.0759347603375702
ICAM2,0.07753152989351199,0.028672901311624113,0.029808726389631706,0.021392047410806404,-0.03345256249054502,0.06835122105020804
SYTL3,0.04859936551271666,0.056610526859996985,-0.04148142742712556,0.039111798505026864,0.009355586655943042,0.01948500563472517
IL1A,0.07869997903496927,-0.017766939303926456,-0.003977997867982114,0.01124335188028797,-0.02842108129887804,-0.03260349773141439
HLA-G,-0.012030068007045917,,0.0043097815740108306,-0.006122580837244376,-0.03231602781191854,
PGF,0.04003600553207085,-0.011485297060031882,0.039374099667280484,0.04875411302157749,-0.04410416376143816,0.014075363399927569
LGALS8,-0.015508267288475062,-0.041170788414604295,0.02415084657383983,0.01933165670673654,-0.008341507434654328,0.0009553717522307861
DKK3,-0.0007794011995575829,-0.015057702740347192,0.04566514351875391,0.05515674207340468,0.03307465246892909,0.05726254556776839
COL16A1,-0.021888850591220487,-0.007112070799716426,0.02802409985083828,0.05744256022481474,0.01387967443709844,0.08328568407251843
TPH1,-0.0127475346534865,-0.021617846536020495,-0.023248862749746534,-0.0007404340681073968,-0.01071994949893199,-0.018150129179887075
TNC,-0.01173542593642114,-0.0011095427005118463,-0.027631615898560856,0.018424505945398215,0.0038413892703274078,-0.029186990272950804
TNFSF9,-0.008556306515850988,0.08428240987011532,-0.016769031018370947,-0.04723010108386093,-0.02753720522339357,0.06546105926824605
C4A,,-0.011080500590820263,0.021299866379574865,,-0.018006210589560725,
CNTN2,-0.015447784576365683,0.03979412862306632,0.06649286230046161,0.03248605028604667,0.04188046439698379,0.08588827327383014
F7,-0.011071270222537129,,0.04424257398560993,,0.024318000096207965,-0.025433058266188663
LUM,0.002669280005563401,-0.009754700578796646,0.04969598560363647,0.044732742879393696,-0.041469964284987476,0.04367078128254321
BTC,,,-0.01876379171996599,-0.032037419427067726,-0.01724310230943328,0.11160183031911944
APOC1,-0.01114496071209586,0.032335356658499056,0.10194911437568131,0.09150824183528694,-0.03532324518515799,-0.05473974497581298
PKM,-0.026546563817052473,-0.048210270366347535,-0.05158950670813412,-0.0820851086821486,0.02709909365432768,-0.019438354074887063
TNF,-0.027199007372777445,-0.02527936999656238,-0.018212111810610755,-0.021930862457130842,,-0.01979433835702659
GNAS,0.012693348323165436,-0.006368106558372535,-0.03491639535106269,0.016240781540176854,-0.03767667422870818,0.07091179455176932
BMP8B,0.10907786980361901,0.011125978884754011,-0.014651557072073999,-0.007728477141123006,0.029939241172870706,0.007258654669276562
LIPH,,-0.008933912513844811,-0.018489888766800567,-0.024451024899719162,0.026535929899357744,0.03450394804275939
CCL28,-0.007490519367949307,0.027268756352654543,,,,-0.029947960538170833
PTPN11,-0.004968052121545487,-0.05354998122690563,-0.0358445193095123,-0.023209123184955664,-0.027650099683967658,0.05371178737540208
ADAM12,0.03708215128332701,0.004764318242436929,-0.07161036679574403,0.05551705005221948,0.025381454241522897,0.0403888592846651
EPO,,-0.009347085543821472,-0.020080491408997446,-0.008653897186420944,-0.017047328688229575,
EDN3,-0.01587946913234468,0.06026544646126921,-0.0031338913162894475,0.050257783161981796,0.0037093554127627017,-0.03156348240604063
CCL22,,-0.01882055916624422,-0.022726791290283065,-0.023222655860960995,-0.01495828880789353,
CCL2,0.03747420898645531,-0.025679596965834897,0.020071606117531494,-0.013128992271590246,0.01941399223745518,-0.010458981286840599
DSCAM,-0.01571629651735932,-0.00047024533616390064,0.05579014420215848,0.012383823597859422,-0.06373756497150486,0.044465107859118766
ANG,0.032117942513918696,-0.023840873695779464,0.049491998891521935,-0.0023506240726623643,-0.016260713989452023,0.07513653935968011
FBLN2,0.036666993020358495,-0.006458729205599691,0.005385909850936227,0.11715797486476272,-0.03907186444111653,0.01577872087850254
VTN,0.07483604654077866,-0.015356211851349747,-0.022953375855611708,-0.017856727022676485,0.011548248548430144,0.13030753332492342
VEGFA,-0.008041741323570996,-0.02410499502387898,-0.06269914085473217,-0.08620171871314568,-0.011138323362600778,-0.07666888413275406
F10,-0.022167665901326718,0.016788051334345876,,0.035427191965195115,0.02246246795642087,0.013287604198869261
SERPINA1,0.0951358854344289,0.04929361662926717,-0.03415269019359137,-0.022029203886853456,0.02239897712334815,0.007392160804432243
VWF,0.005892050734644747,0.014191984893328442,0.09615026531364879,0.030564885449046512,-0.024985329009772645,0.08384557354717732
GDNF,-0.019842025465118165,,-0.05062539944500208,-0.009014825144448955,-0.02387143397020185,
VASP,-0.005017376348800919,-0.024996328209153592,-0.015235959668169163,-0.01968642315880854,0.0033697691644733454,0.014334147414567747
ADAM15,0.010244977342003463,0.02147604177927564,0.0336120555954937,0.026229737354809893,-0.00241793527641089,0.009988557371701106
WNT2,0.01437352667950501,,-0.02490785613432363,-0.009884527297405092,-0.0020102666500925372,0.09418147035272968
