,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
CEACAM1,,-0.031731703633467695,,0.03403418394502487,-0.02591795234850054,,0.03563877823150704,0.03471291690083686,,-0.026897261330481724,-0.023878155356886286,0.016286196547486732,-0.00889311225037867
PDAP1,-0.032666724129506185,0.04800381363299316,-0.009975667106468949,0.036657316949767,-0.013036954314754056,-0.03313363933901962,0.0779185455497003,-0.0024367473424129127,0.031155816283553194,-0.014234386519818462,-0.013484161120792959,0.04723011257193718,0.026554228871855066
QDPR,0.03950551989868284,-0.03230242270946454,0.10226382615358899,-0.006287967550507364,0.04488320750073526,-0.05598311154075803,-0.09872189000724022,-0.06243415094223525,-0.024529659624447392,-0.06184415414513638,0.024961978331345717,0.003046028055272475,0.06926472624444784
POMC,0.0742169013624655,0.0023833963958803787,,-0.023751661136305575,0.006572104171209885,-0.013150212856935512,0.005117810250339223,0.039538537857886184,-0.03971513575690134,0.01702263826524083,-0.030168103759170617,0.09345883481899321,-0.01958420160639026
CCL18,0.03305732298258938,,,,,,,,,-0.01907060051670958,,-0.02906167896446466,
CCL17,,,,-0.014783243939928187,,,,-0.007460818312546241,-0.016933826150405243,,-0.02124511475127994,,-0.016605069474730793
VEGFD,0.029369262316665125,0.029359759570624082,,-0.01647016625857595,0.03704212694281619,,-0.0041011396924687,-0.030057268430510903,-0.018148505982489297,,-0.022407038772404457,,
TNFSF13,,,,-0.010197150810993353,,-0.020870521447002223,,,,,-0.022782638086428313,-0.02313759660663076,-0.0270565747402395
WNT5A,-0.019204243624482767,0.07713524008180456,0.06292951658886382,0.011503136818358463,-0.028284052213819095,0.045563404139002846,0.10824691747380724,0.003427836569253605,0.08675334629077605,0.052868686874469537,-0.04471627815572937,0.06967464091054087,-0.01104638985753223
CXCL8,-0.12600662020348027,-0.03379101659575427,-0.0988957545520626,-0.01423098021969645,-0.013014659106416242,0.019212267811099557,0.018878290302618745,0.10049172821340906,0.044697861119777665,-0.033576794746672085,0.03754300260190347,-0.07111408808053393,0.0036955859452217623
GRN,-0.0013415373581169164,-0.030387644601709167,0.07794830497566714,0.006420340371380703,-0.03898307565530661,-0.02886827618117681,0.08816085355789713,-0.07183142168370911,-0.022584065768710686,0.07185505702437764,-0.009990128670526585,-0.029762639069056438,0.010063611216683402
MIA,0.013620035929692097,-0.00023975465165494537,-0.006275678701906226,0.03926013061790363,-0.0032633424624744583,-0.007340618195794045,0.04548411222483446,0.05209043563097294,-0.02485521064477048,0.006846721023952788,-0.04894630064848641,-0.021980512141904402,0.0936747004590131
COL4A4,0.04047436656468412,0.04477320532562308,-0.023805269401234327,0.023847773075200408,-0.045362769957735784,-0.019857379088505957,0.038872228774483625,-0.01985429349131988,0.07330510480150806,0.004542753070006122,-0.032726381924945494,0.004522633300416194,0.014832705352997508
TAC1,-0.050353326195661,-0.027750358545854698,0.07583271741033437,0.005829579533903606,0.026608934189706987,-0.04338156525975857,-0.045417663865184824,-0.07467576735434903,-0.025886428115101494,,,0.10460528924279387,0.09066518455300082
RARRES2,0.025310153520450178,-0.009005752534975152,-0.005514568313937882,0.045662470918737284,-0.07551980256043082,-0.0018955002085813291,0.12095265279546187,-0.04351529587636136,0.04049848127589229,0.09426510409661781,-0.01869185344145993,-0.06176740177746008,-0.001901115547576835
FGF7,-0.03151618498059699,-0.025059332333379224,0.10079377658291737,0.006862319507858805,-0.015306655420677289,0.03262888687451822,0.022175031236059482,0.05887653265358617,0.004397211942558175,0.019290886393133238,0.07673666747553326,-0.04396996704133873,0.09390435718850003
HBEGF,0.08449772693048922,0.041045523163859836,-0.012984725265241335,-0.008243387636166603,0.04282003823107272,0.04626025772891352,0.0422167629325385,0.06434716473123155,0.011834811288443901,0.13292832589683962,-0.001843939206879949,0.04545831594140248,-0.03155642042684259
CSF3,0.035891651992769724,,-0.04599394184797789,0.03177246082614143,0.031519000490750806,,-0.025955535812545814,,,,,0.08543122031355112,-0.017482576522578442
PI3,0.0075131888027752235,,0.020913822265720812,-0.030407383263541324,0.016449177434093448,,-0.02922627590091869,,,,-0.0180511899811471,-0.051981694724623835,-0.037983830766897375
PCSK1N,0.026835775935063852,-0.04484650249487614,0.12689921656430247,0.02487769497645713,0.003136338173065875,-0.06290491016408167,0.012959298369548136,0.01739182474182381,0.02773428124999057,0.023062744942016294,0.01080419332941012,-0.024221556954168832,0.08026386120124814
NTS,,,,,-0.03203289038489008,0.08029754852555361,0.00504392634987583,0.022936720992352607,,,,-0.0013997736119351198,-0.025889311884519265
SFRP1,-0.01363341574665508,-0.017640458432229143,,-0.012898951763044696,-0.01535391174456049,0.02852947605683248,0.016651292525514737,-0.014568925341017004,-0.033952470772135625,-0.025945286058425762,0.08072260470888447,0.03836184907923904,-0.025287709865389953
CXCL13,,0.0455751995639583,-0.03339704391325763,,-0.028034649359502877,,,,,,,-0.0012476422932966357,
MICA,-0.0027117439112423827,0.012966338972337753,0.03110205087462409,0.02221619531165439,0.041860588066639746,0.05465235222751722,0.045941573178766765,-0.03649189478524996,0.0050911214553629215,0.04944286662238897,-0.008795774697425707,0.033215679153674245,0.016153219620094524
TG,0.05122701905749605,-0.018180328770167606,,-0.013920012587990452,-0.001408057328181095,-0.02798090605796499,0.06800416202120865,-0.018177345608197216,0.02726184002839557,0.016628468767769133,,-0.02431148192592012,0.08074953282219487
ADA,-0.043910432468987314,-0.033547566934291784,0.1303319682499535,0.0002732876230520597,0.03925086276882141,0.022052056203734807,0.10291352147633659,-0.02324994528573725,0.012535382834497413,0.03788773954628495,-0.0099848427412071,0.024800429233847527,0.011749855210440021
LAMC3,0.03653944350831134,0.04201267079291104,0.06409010754866142,-0.0647943275366782,0.018191763853833434,0.04755297952516687,0.10310731924263895,0.01902816791413278,-0.041872784511711066,0.09359365154222077,-0.09144130417396959,-0.05928197229436788,-0.025676175906643398
CCL7,,,,-0.010064146860705043,0.09163747571211008,,,,,,,,-0.018320045527521867
NGF,0.07535597723123878,,,-0.023059530961672358,0.027713553233278402,-0.026701289334643327,,,,-0.028340116393227022,,0.011412783678314215,-0.03943495563736772
TNFSF15,-0.026293124579405417,,,-0.011206919760512626,0.026338178074082536,0.0018433882454786193,,,,0.07249282693578395,,-0.018343537086154094,-0.030732290184609615
HMGB1,0.037692391232318885,-0.014964563480810074,0.11370697324900424,-0.011804011705440244,-0.022226788603433335,0.09967133552069701,0.10864967399438648,-0.008332707104244582,-0.01514478105975439,-0.004987384465437089,0.023873013368978385,0.08063459664898066,0.031426642466993344
ITGB3BP,-0.019431096122868453,-0.012700861864194652,-0.00015246238883708438,-0.008551692984635798,-0.01767669529551479,0.08124363695655917,0.11285178122712941,0.02114669237623423,0.024733850032811804,0.007607823822682835,0.0034729449530042505,-0.04077062741092235,0.03118628764900171
AANAT,-0.021262202263751192,,,-0.010197151899315849,-0.024796832920197347,,-0.02341259570956471,-0.025560343708875905,-0.022715108042802162,-0.019862829842261686,-0.026279525359903973,,-0.01938337215392129
RELN,-0.04303815132193724,0.04539104355440173,0.011289339302027817,-0.0176999720956056,-0.01075045594718337,0.01786453228705399,-0.017917133337139055,-0.002876681109981244,0.08399771769774719,,-0.0019542014642701783,0.013144143205673158,
IL15,0.052538952147098944,0.06783899919664367,,-0.03539401084016063,-0.04082560379769591,-0.02306962477865501,-0.02200338767676364,0.00692208036500279,0.09439497123737405,0.053158280404608196,-0.03272637777764942,-0.018991863992697117,0.025224756602786322
UTS2,,,,,,,0.01826077388383987,,,,,,
BSG,0.07234516964400152,0.017552661095099075,0.0011519983913750144,0.05934474367155778,-0.048004084892828223,0.0001669928709225897,-0.006133815991085186,0.07186325913749528,0.020947662014656865,0.07707278169824312,-0.017833460083761205,-0.013206360126064258,-0.0013648762032303148
ADAMTS3,0.059907624284626766,0.079118866232539,,0.010271981158494061,-0.031649185855194786,-0.03715849176644583,0.08622868374188798,0.04036802233056749,0.06379695751882612,-0.02378371661620978,-0.040718395060043364,-0.04561311779421024,0.0853256383429746
CD34,0.001776740421008618,-0.042195859553912356,0.12098238716587587,0.0010653142067504025,-0.02031265279512344,0.05062506523106627,0.12621127443289,0.009554491936235142,0.021377935229339513,0.06593406714073383,-0.023656661316382933,-0.012645039651630604,-0.015221128809410315
CCL23,,,,,,,-0.011690512355379705,,,,,,
PLAT,0.049366795400961005,0.01270393289578314,0.10422371987759332,-0.008282717262036197,-0.025701768092086803,0.010609855471047232,0.09487090525094988,0.0256855727889586,0.02724312796982063,0.1250602031770216,-0.03948640448752862,-0.00124941130712845,0.06284573128629206
NTF3,,,,,,,,,,,,0.013047111406049864,
LTA,,0.0345295620992841,,-0.012898951159611458,,,,0.055549502195456825,0.010898564695710693,,,,0.022437088597740715
CKLF,0.00388793377521341,-0.04814678193420191,0.035429915764995094,0.027666560876992492,0.016378087005186944,0.050233113706083625,0.10991678492723854,-0.010612122600245664,0.007622117347095122,0.02240855473379284,-0.01796547902710564,-0.00455209290482928,0.04187782803081571
CD24,0.01096604769174911,0.02580910579835555,0.014918080930885771,0.021548262511625664,0.013855314563758091,0.07462514692449712,0.07522768232414925,-0.030593276955711547,0.07418477540622868,0.05658536525228366,0.0156508712273558,0.0021131603448014424,-0.0024784589322238266
HSP90AA1,-0.05216864642656926,0.005462519214621591,-0.10691822717623978,-0.03932142042798222,0.012105404503956405,-0.07511145003244894,-0.10498106611029571,-0.0032322571568361947,-0.017089136424157637,-0.02807082167663167,-0.04698635489342809,-0.011837302814081206,-0.029221553734407747
BMP4,-0.07930914582951508,-0.011937395272075815,0.011398901385849912,-0.00047130196403780806,0.042471673739129974,0.017835402820073547,0.008450607047057853,-0.023847790197676053,-0.017951443465888273,-0.004799494829167488,-0.046479147282589346,0.030304491627414654,0.04088915827089946
SCGB3A1,,,-0.04916297547627698,,0.05673550417504373,-0.004773017320059128,,,0.07813973177672366,,,0.022146322963129458,-0.003895936862113531
IGFBP4,0.009273476250482705,0.04645528699794086,0.10211258550244873,-0.06428071724316446,0.026459625615200377,-0.024386752806570162,0.09685544318253543,-0.0015816485330111447,-0.016968291599328143,0.0032806766836331893,-0.025231581277820533,-0.007011587632372711,-0.055065698608223856
RSPO4,0.13660708811780262,0.024218764487832896,,-0.004537245858307276,0.009747326554254494,,,0.033015414566986374,-0.017801347289066963,,,0.004686312873293231,-0.034406151247513804
LEFTY2,0.06712790879934356,-0.03212142052926093,0.04181727190711371,0.013613431184651276,-0.025280393165357563,0.046049169955548606,0.12606474287815933,0.01432600006613495,-0.02600724218358642,-0.025383013166899827,-0.06153054579132123,-0.034888440872365874,0.021926645152303526
PF4,,-0.003377450835880045,,-0.008780769860449275,,,,,,,,,-0.02608709173813883
ANGPTL2,0.068309024299071,0.03596986213836107,0.08179093165951229,0.0036208189502137562,-0.05209429920334996,0.016778974561121002,0.07230644837601245,-0.0068943617398940366,0.03221728439174573,0.05571323559267075,-0.06547894133647057,0.008455434433758133,0.035644821003139066
LRIG2,0.08194499797171066,0.0008695570409449968,0.10184589106663441,-0.03907905736953533,0.022206233503210937,0.009069097600189728,0.02704797590248942,-0.00224338762138632,0.06602883538101194,0.013217114277666699,0.0021544685087000848,0.046160418408790066,0.012375462512094891
ICOSLG,0.021438088084954055,0.032066149691599516,-0.0031547915693516076,0.035530958016483226,0.014490944216299439,0.04028079714478968,0.07096303282825478,0.0020453372809370973,-0.011612443565940015,0.05709413523996576,-0.03325441167184901,0.050046559527600926,-0.010637563623923098
WIF1,-0.10809812068336405,,-0.009149979566124745,,0.021724278085783966,-0.016909269649136447,-0.04788893434529801,-0.02209416492973446,0.018224652404799407,,,-0.023848353465777506,
NPPC,0.04221622159093681,,-0.035616851027615005,-0.013621139447825161,0.08378426886339042,-0.015416244409481607,0.06066057489284109,-0.043098695649659305,0.09278547682712032,-0.023783670938157815,-0.02493160544303818,-0.009050109620587455,
LYZ,-0.032044114437227364,0.02048085120904797,-0.04277880897013578,0.026406261523380496,-0.03401361129036676,0.00017215721531283498,0.1221557237381152,0.04004213560288303,0.043624812478472934,0.07434368773959323,-0.0758799279964358,0.004927131037979032,-0.001130128983036699
EREG,,,0.044131110586062235,,0.0466937324577848,,,,,,,0.015301552930881349,-0.03939755124549116
SPTAN1,0.07203455258955999,0.0296632462035368,0.03354747944873812,0.030771521069747808,0.03866955813536519,-0.0330009775541642,-0.03545397196403819,-0.06758067381159077,-0.0015161049554955669,0.013079039370571045,0.011322200135204786,-0.017959084677320568,0.06932861984072437
PTH2,,,,,,,,,,,,0.005656466827157758,
LIPC,0.061351005317466255,-0.04344231445059412,,-0.01577969740772125,0.011210447455880939,-0.03577507267127273,-0.04154507488411152,-0.00010141560534836318,-0.033094625355607116,-0.003481264914067063,-0.030602288036509467,,0.01970441082502773
COL8A1,0.061472204595639804,-0.030221236693243298,-0.002662968149914651,-0.061895877894244826,-0.024901820893854575,0.08015400316659838,0.0071953989461145075,-0.0048621482183584626,0.05780041266984465,-0.0352321312868727,-0.02510280170220235,-0.04347826347563423,0.012964791493955427
GSTM2,-0.0348057933409385,0.05581336009793887,-0.005863215603227121,-0.004873977012010186,0.0168194746103246,-0.019508474135571243,0.00834343327639569,0.014217853123214278,0.016327164273088054,-0.006294561265597254,-0.0328008429119824,0.011249242275304596,0.010020286479293358
SPX,-0.0019228603478635598,0.004277051594014052,,-0.025856808190363022,-0.04172931249357581,0.018443440922263337,0.018592714015262295,-0.008936061035209747,-0.03784390007232365,-0.05614728903468213,0.06599701525946322,-0.0060198961396520385,0.0840868930682184
MFGE8,0.04826004743090323,-0.004090586698600278,-0.038082502172219396,-0.023557824631082722,0.10027728091212842,0.031096799662140635,0.008720489551599823,-0.024432116229056864,0.027304303907229047,0.06343297050303168,0.004287661665118632,-0.011870809657995082,-0.03301800535943064
TGFA,0.06773941414167081,0.04217276266342667,0.052301907457297694,-0.010008911630445965,-0.0409889956850746,0.04131494952753982,0.06890882541143148,0.07527962898702913,0.001438032319870648,-0.005158730317209084,0.08483116503530057,0.04866970044534338,0.0854174339003164
SLIT2,-0.06853794285279098,0.05509823661746685,0.050834327181905774,0.012195005285805426,0.014020800860085622,0.029511250803499037,-0.036674182354871944,-0.010936860198340299,0.008615013509440033,-0.0268972284667386,0.019763572648140156,-0.00959654730769409,-0.02508561393471677
PLTP,0.10934778610381428,0.022784713106264166,0.1291373390327596,-0.043087404283236735,0.01938441832277124,-0.019243684488835205,0.08547240245647444,-0.030785468041525616,0.0034028134370980415,0.10476322614965627,-0.04263821660414838,-0.015042930016471761,-0.01835156519635153
APOD,-0.03995391046590734,0.015102676079920966,0.12245155883744409,-0.020408522238997792,-0.04900234486318788,-0.0191829804294505,0.03815222811197873,-0.05995451009003523,-0.009030568717988177,-0.11446440041249478,0.060144736139983536,0.011676143374437661,-0.05359650917423753
B2M,-0.02711415816209534,-0.04844893182804581,0.09371140694640713,4.4859177976973185e-05,-0.003807588155189276,0.03288072372776391,0.1198148503011946,0.06296726060128904,0.0019135203444626792,0.026072611877307132,-0.05315267579419759,-0.008407592546052157,-0.04059933023023377
OMG,0.016692169342463127,-0.005286799651009894,0.09762705564887729,0.027271041994449293,-0.007649314294644186,-0.03633991648586944,-0.018498693979666456,-0.0481078527125007,0.005142613385002139,-0.07851957913298045,0.05784189695818407,0.027665114847529648,0.11911214522955241
CXCL3,0.022527121959883337,-0.006951696246184566,-0.059032279038490315,-0.02533282550797556,0.018660213645258404,,-0.03073961898412092,0.04869218503143135,-0.015172210099196476,,0.09066060872537228,-0.054381636410157336,-0.015817167194010787
CXCL10,0.05206728926819467,-0.0173846772044605,,0.018370592729361892,-0.0037251083439444736,-0.031533563561193065,0.11809028627802065,0.009449710916285,0.046941943794736964,0.06106066309116943,0.054115649435392946,-0.013540686288379554,0.026218340585361412
RSPO3,,,-0.009146206782479615,-0.010197151145861776,-0.010684084387727022,-0.01428448362020864,-0.006961491977089967,-0.03000246190850716,-0.015854667137954755,,,0.03610678927490141,0.06874868436961122
CORT,-0.05479664126508042,0.021900847316435334,0.05540771613582163,-0.022867894434258042,-0.0015664776237185904,0.006095194559765193,0.014302805526089361,-0.03188133818117836,-0.04206193956564364,,,-0.01504532305687735,
NCAN,0.0873923469547466,0.010189098678038909,0.062157784310503054,-0.028624541216095138,0.07943279183255789,-0.04164863802093009,-0.0017283316045871942,0.01602756722308447,-0.019833309099158283,-0.002280487777092509,0.043878706167532575,0.03712882905609743,0.043221911401670254
PRG4,0.022093496552710434,,0.16664167697067317,0.07527384448828522,-0.008309642329911658,,0.01234703606987815,-0.021360017891267926,-0.018536726757428602,,,0.02136281513613595,-0.022693033789234027
ZG16B,,-0.01390219269082019,,-0.011680675094662933,,,-0.035956561675362465,0.06931790658494767,,-0.02208081688120438,,,-0.023181305294098904
TGM2,0.016190715050407978,0.027391102066327853,-0.020681715218235322,-0.026798424354735187,-0.0036265478011125556,0.01889547502854972,0.03825463503856061,0.019389089639934753,-0.04067390320735965,0.061174375292099,-0.017090292506112055,-0.005164369361435895,-0.02086727271570585
VEGFC,-0.05365940746948927,-0.013629007872594294,-0.027718441775922958,-0.017937007274297083,0.03480128192592193,0.026278810729874393,-0.03497911196379991,-0.030754653239697394,-0.018917468527350993,0.06991670252218166,-0.024409790717646002,0.06531373811960227,-0.016615771747468273
WNT6,0.0321819344463731,-0.02154278799233971,-0.012330007916777876,-0.013920013165956757,0.02580558418600731,0.00836399301230683,0.013606536974069026,0.011975368913114109,-0.01651021125665609,-0.020998859446394787,,-0.02333021636103904,0.0017183752434523326
NRG4,-0.02687178820061767,,0.08536642804581787,-0.012248529031414407,0.11570949255226225,0.009234049944381695,0.013934695780711683,-0.037579194137398735,0.04234949636657224,,-0.019600709371431838,0.032813836890057076,0.026332863563308023
PMCH,,,,0.00011438408394201912,,,,0.0011572019006927175,,,,-0.019505235939752515,0.09983425064918426
COL9A1,0.1386594600354207,0.042011332041323374,0.026728620720758444,0.009742239860835548,-0.04620480384196411,0.09061008365839476,0.07117377150004657,0.030278875366910166,-0.025147594870465483,0.014311891550613834,-0.0225680363314551,0.0510866938080967,0.09217181674574451
GDF11,0.08606955824293142,-0.013501326745069228,0.10881000264648276,0.001050587388096126,-0.018443223592483616,0.017109768350297903,0.07467658419024897,-0.015754987023404762,0.08735885290544111,-0.00878944539627885,-0.04711456101005413,0.039385484366540414,0.028349576822389796
RAET1E,,,,,,,,,,,,,0.02102081606043676
SORBS1,0.02179575014146404,-0.04832064308235071,0.06720499148459792,-0.029697194040512312,-0.02849381116384042,-0.007682444007703343,0.0007172789507414905,-0.041987368350381304,0.07222749493482476,0.0037668028972099236,0.014398861080990888,0.04487056880276297,0.04602734810338474
DLL1,-0.02135377861371458,0.02564123942088099,0.05449259056038167,-0.03295452271229849,0.03171913817906789,0.04436503501448841,0.0025122476728546136,-0.043840544232851185,0.07009691818078598,0.01547722523713218,0.020184223670732897,-0.02968297471663515,0.04244351038754421
TLN1,0.04192487612679832,-0.008529982618231414,0.029052111921143237,0.04007277820406959,-0.04218006269276893,0.0721219290068547,0.1263072954262606,-0.03788699896210755,0.0251595777195799,-0.003514666838123855,0.006021649252131387,0.010958522288362296,-0.004142342743539216
COL2A1,0.018141387893536087,,,,-0.004046352144122185,0.10568494714296241,-0.00503754225936875,,-0.015402908151182568,,,-0.0410909218655212,0.004435891214019651
SHH,,,,-0.010458302610723646,-0.004041572582920137,-0.014680863190145721,-0.024165083804193795,0.03257870060091054,-0.014700423043383306,,-0.02591716498692414,-0.03315480403483084,0.04068283572005154
PON2,0.09336935779374875,-0.05327791588225201,0.06790601822926441,-0.03396251226038903,-0.022178730574716504,0.016549885755803802,0.06868295088120477,0.006746786984115555,0.02163980607334356,-0.06221886015468336,-0.016376516285822058,-0.00970265918378131,0.07857608820079459
ICAM5,-0.06524985305553165,-0.014671267909510297,-0.0491629789555357,-0.01630000690917983,0.01336914458904879,-0.012938857316884269,-0.05270637061753078,-0.007425458985563172,-0.01644840474358387,,,0.01892344299999301,0.08256563646452045
HPX,0.003997810405872399,,-0.034266086314324054,0.010430238446998023,-0.03568805300097315,-0.02366232836330899,0.009505022612453135,0.014739609487706319,0.044908132661477224,-0.03618711215129433,-0.026279514598018965,0.01914412748718113,0.03993670408171152
SFRP2,-0.007681740643287883,,,-0.011910873308821226,,0.04301832399120171,0.03947601554272198,0.05803776907501625,-0.005332987825416388,0.024239268987818155,0.049312593572671294,0.057324892784707364,-0.031620900346771064
CFC1,,,,,,0.025472588058077693,,-0.02461727628380887,,,,,
CD70,,,,-0.02024509564900949,,,,-0.01410184999046055,,,,0.02963210294742654,-0.028364335444630333
HP,0.05452644856535924,,0.1032218643715667,0.0033692543933551526,0.09088887379141258,,0.023865163945186858,0.0038794333711800275,0.04796015367995411,0.006481187785429081,-0.025103462025197518,-0.027222738082663702,-0.027810500505531893
CXCL2,-0.03752619699870595,8.906853344246577e-05,-0.013229347283523872,0.002747257460165964,3.0448530050423694e-06,0.04498335235170788,0.02746480443598079,0.024067151277431816,0.02064530695927638,,-0.043139782068639665,-0.017340568419005758,-0.010666476661995643
NPPB,,,-0.09541821496529948,0.004317115137820351,,,,0.03225519600486567,-0.018917469903272727,,,0.02474680340408326,-0.018858768827343917
CCK,-0.04947642110406102,0.014179266691656547,0.08759081397348244,0.04375697499889706,0.047123862850146685,-0.013238675716067426,-0.09921282995990922,-0.07156705895593594,-0.0535079028443941,-0.027482305816820447,-0.013809262791398415,-0.008215894895862878,-0.007737570743670864
SEMA6A,0.10889603369349493,0.021938788918431314,0.04959381334101871,0.0059059884594335355,-0.006850444994598525,-0.0071055835610471865,0.06619408419462212,-0.039461539818438786,0.055934554513102606,0.017006091223533523,-0.026011136048135954,0.06942791566442141,0.06487175389105686
IRAK4,0.0551173482678079,0.07922065982664239,0.08847810555026815,-0.0627892861036015,-0.017443230548124244,0.044063992572421246,-0.009376523392713602,-0.0491668744788457,0.0003949812520054304,0.03069976076454548,-0.010274169719299531,-0.01816352192677763,0.06356349465512025
GSTP1,0.0459629771635182,0.02900147098081554,0.020650220526064904,0.02164796633747417,-0.07283066655062793,0.0404821942569854,0.09918220599125496,0.03178753907270271,0.030147275836180352,-0.034619279441508014,-0.05763883764401833,0.05666934304118425,0.07698167579697665
VCAM1,0.07029373200993548,0.021928282672757184,-0.04470308470372677,0.013829058536089085,-0.014726985719390481,-0.0027233693239687435,0.05825721730449129,-0.005795315840424301,0.029419327572961656,0.04264695578854856,-0.010295878269295082,0.04884383963485274,0.07717988792656573
NXPH3,0.057732351099725375,-0.014140095718620876,0.009806490720372676,0.002618300473058788,-0.031218414482059524,0.06443024131166915,0.09579487942226571,-0.03661688857325684,-0.0004974588067177093,0.0736513336871503,-0.005564177403006574,-0.09234842780025954,0.08548278374984682
MTMR4,-0.002676172823140432,0.045557771538089986,0.10955049797203228,-0.01630083039051805,-0.047889907998992697,0.0253641310927573,0.031396545632374574,-0.03205169123454139,0.0019053921639025637,0.0008294346921980007,-0.02819967454407491,0.0418605392049479,0.0581049084492228
LAMC2,-0.03211639703493724,,,-0.023376142458869344,,0.06080539442415568,,0.046586786498555445,,,0.061316161487627634,-0.018932873863603535,0.03408864002412837
IL10,0.07467445552247964,0.011840453772083486,0.018636599688359234,-0.026262311919834514,-0.007390090764988294,,-0.019899560276172824,-0.03659052576911006,-0.01693382507251427,-0.019448120563268063,-0.018279920652495275,0.0358850846226759,0.05039253927551045
SEMA4D,0.0413008764488521,0.05181028892859386,0.13252284801642197,-0.04359136642782115,0.006462082785526471,0.04611651512488213,-0.012007140988058943,-0.007904172059080406,0.03279019455278381,-0.024972877720971044,0.09765059616779653,0.005507573275865769,0.05257337603951738
TRH,-0.0554189800734659,,0.022716478345584813,-0.024791311036162958,-0.020765552975301867,-0.044352846977695,0.031991252058248,0.02309659972072925,0.04423091095973487,,-0.041887001937830216,-0.00962766754825242,0.03730207459728997
SEMA6D,0.07173225285743452,0.045902911858761365,0.10603208550420265,0.01972935687461794,0.09998190198433084,0.07654727081683968,0.03228894357493794,-0.050437505515215406,0.04227220813146047,0.014933393110359187,-0.034160101585502256,0.03530439070526471,0.09294974184503363
CEL,,,0.0031555809968560286,,-0.00552336232354283,,,,,-0.006083903964469353,0.0083881127280821,-0.023578855802156563,-0.023950224819899772
PDCD1LG2,0.09928381113536876,0.011153972900802986,-0.04799615183213601,-0.015494995116531105,0.07041356819894665,-0.02276782049202813,0.05263241426544721,-0.011248938630462904,0.14448981441548556,0.06152735300358897,-0.008786581509795109,-0.056303802009715354,0.032357796852711965
SPINT1,0.06337334125782113,-0.003023806856173615,-0.046803912732808955,-0.029143476981754186,-0.04131098552358266,-0.029448793044656363,0.04735921968771223,-0.009570925612457645,0.11273815818720533,0.06216246632179686,-0.009820678409425196,0.07446760123282144,-0.014132868863096731
CTHRC1,-0.009770131249324946,0.050329876533337564,0.013523358508669744,-0.04101134950008247,-0.002544690898827031,0.019547624982545777,0.02070583707378346,0.004900275360069889,0.0189165977113371,0.09339348322202938,0.05216223765287705,0.015811653586725035,-0.023447591248688435
PODXL,0.05482273324469661,0.03803886529021243,0.11815100489211863,-0.03101926090511775,-0.009311032201340625,0.06942195930225974,0.10139204702457662,0.03409880588671997,-0.000825658509996996,0.07113780147144667,-0.004437186657357575,0.06461476794587151,-0.0016912762728327688
JAM3,0.09695054030828225,0.006375562188383047,0.04590895358895999,0.037745235997137014,0.03530899604717745,0.01159438729688224,0.09337281627325215,0.017260771338628918,-0.02202698518057509,-0.060768899589462,-8.184024366456222e-05,-0.013955478676966351,-0.02624618851141338
