,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.025433379831901647,,,,,,,,,,0.09007210577744888,
BMP1,0.027863492550608944,-0.04693519882357948,-0.06168942279287797,-0.034500030872826,0.013331480763993996,0.039931735903177876,0.12319984747830409,0.06508379188352073,0.016270509101628843,0.011787941758039499,0.05249680926599209,0.18053002439982593,0.07643978710613618,-0.0031532799238455345,-0.06598702886897691,-0.027066732463673776,-0.03579578738266144,0.06701949208424761
NDP,0.11314907817672105,0.027720820115562293,0.04058134478600716,0.023691246449423414,-0.017951948093188504,-0.017114436740660786,0.00543925067843584,-0.01518558640995385,-0.012784771698441767,0.0016774063343423238,-0.020128016819817098,-0.009050378418320975,-0.07203389033807724,-0.016287319629422054,0.008417495842753621,0.026290412596565282,-0.03752860949130716,0.011874809296346859
TNFSF18,-0.025285701835360667,-0.037088176722871104,-0.03725539182336185,,,0.08681116442917813,0.015690962638262397,0.011662431837662914,,,-0.024124922868578577,,-0.02357271394498262,,,,0.006168290653365649,0.017636624878301185
RTN4,-0.02157719296043011,0.02238977764538856,-0.04883641678860284,-0.017284479148249446,-0.06530986083104955,-0.07972092196307119,-0.14063335755725553,-0.0022752444300085666,-0.01550008239354327,0.073599154306784,-0.02456783231647609,0.004292073198353095,-0.16376093418768972,-0.07835820767815549,-0.02544742286923745,-0.07726631796837234,0.03692592546155984,-0.03466992153337722
HEBP1,0.03476340102577779,-0.021646147889561096,-0.007746369578091412,0.03633892762519712,0.014973240651728854,0.00969678452854129,0.049201038412204405,0.019361874110170183,-0.03567805268369515,0.023773793774061417,-0.026579200463210894,0.06639088632615965,-0.0196583620442085,-0.060842153169821854,-0.011353204188728712,-0.026561171940088998,0.03882007574013779,0.07361874760962112
WNT7B,0.07154134660894475,0.06319261369512345,-0.02314189452985315,0.0159036751846157,0.025856087111417243,0.07027096377584943,-0.05076511477116785,-0.04324206976164259,-0.017435752502790322,,-0.026559185355320498,0.05430346645513329,,-0.012225402228306018,-0.01699737814888957,-0.02313555420047153,0.10418521372018702,-0.0009399977136960771
PTMA,-0.1322855635869128,0.03692268847919751,0.04505062448701009,-0.0015103449592311527,0.035637644873909025,0.08528222558227017,-0.0809674887845961,-0.020470167446117675,-0.01859736775273711,-0.08018058438956896,-0.00013827008556705948,-0.056647279385596036,0.07394189458817967,0.029451550004559762,-0.039014086629268044,0.020166531483821856,0.010242105408197368,0.021674622483676072
FASLG,,,,,,,,,,,,,,,,,-0.01940384673723592,
CEACAM1,,-0.008567364186848296,-0.017760012160431722,-0.030825901285360436,-0.020562805850886864,,-0.025728283438599744,-0.019509955317649524,,,,-0.029026622779958555,-0.03236424562152477,-0.0203342420215142,-0.01471619821602133,-0.015355403799422922,0.005496562870903211,
PDAP1,0.00727548402995856,-0.0015049232369040706,-0.027337801391052675,0.04319615817906133,0.0029717639999907006,0.015870832745141675,0.05739207138898975,-0.06869869828255994,-0.006132667013299939,-0.006794016610163555,-0.0187038793218716,-0.025928700369810175,0.032585923903356455,-0.028667124108798472,0.0075725315962396475,0.0030224925247875458,0.013759957620608514,-0.04169254802386814
QDPR,0.08471868250165002,0.0501727893539226,0.007638422599769364,0.0037681715755050736,-0.030950362058038316,-0.04607787192978103,-0.0765167833456933,0.02158956667425154,-0.0605888728130433,-0.02867437146762737,0.030521814605544217,0.0149721202052888,0.046779006426383246,0.05139993387441289,0.05473552966604988,-0.04150448933875271,-0.01644241382333301,-0.02628246832407771
POMC,0.22198647590323464,0.028830475689126712,-0.01036709531763228,-0.007389406767059299,-0.031725406647443194,0.0001869290736233752,0.029197013842624332,-0.021601950405742202,0.02465364877123927,0.05721513921942964,-0.019748385963365908,-0.00921552560859616,-0.049655556331358014,-0.030049857009791073,0.014612320711361659,-0.02511942344353841,0.013391343225741837,-0.028756583200946362
CCL18,-0.03391020525849527,-0.029457568501938515,,,,,,,,-0.0060579088651784435,,-0.043489650464973835,,-0.03721141346747672,0.07928732149842763,0.045842615104240675,,
CCL17,,,,-0.001002478461813646,,,,0.06050327704882881,-0.02158057386955898,,,,,-0.014426160509285179,-0.021243755999419845,,-0.017587407634633217,
VEGFD,0.024031842927662965,0.017306330581827976,-0.02543765423983648,-0.01990589310509385,-0.01967332840992686,,0.006954276348127746,-0.01334073569080633,-0.015829611916384777,0.06098003247552583,,-0.02576981864265433,0.04207523758710985,,-0.01471619821602133,,,
TNFSF13,,-0.006841578799230718,,-0.012324307528739246,,-0.014323534893379284,,,,,,,,-0.027681635174766267,-0.023091236470459096,-0.017243089308659493,-0.013613159714165065,-0.03453644838697646
WNT5A,0.07141946506387853,-0.0084771513737975,-0.03218145483064533,0.0018236178326737503,0.03589549711386406,0.111218509790909,0.05010777957110364,0.06865688700891125,0.0028672408725230643,0.10742872610616598,0.012692969412946543,-0.022285256777988663,-0.052859846996969814,-0.010809977496058245,0.03731596418723471,0.04625083192669185,-0.005160294166969208,0.056554265382320064
