,UKF248,UKF251,UKF255,UKF260,UKF266,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
LRIG2,0.04907212700170955,-0.0049353094803533185,0.051884911317878674,-0.003176421282292313,0.04865585008972663,0.03493190066345899,-0.038907829866970445,0.011911248963218282,0.020791739886409005,0.007740220341706005
ICOSLG,-0.05661133985442743,-0.0014326377057068053,-0.051392978483321576,-0.03589843697148034,0.009710452626368292,-0.031202920750164325,0.022127250118383613,0.0268423307796241,0.008818165170696116,0.05931119406620573
WIF1,-0.023074295123060005,,0.016329641309340802,0.012493406483162859,-0.049805992321267215,,,,,0.013919455124394372
NPPC,0.016634723104693952,,0.0299675698630046,-0.017039063426855506,0.11178247747785425,,0.0866409475304035,-0.031054018022643015,0.019378948364977798,0.030191962394021107
LYZ,0.016754957172625564,0.06694676798156445,-0.07494337610108472,-0.061273391331699754,0.04669364420792807,-0.03187171790636422,0.03111508562430087,-0.005683776004306241,0.03202789330454815,-0.0013641484615978757
EREG,,,0.11580588594963874,-0.020898426499572274,,-0.02465766938054651,,0.0028797220162730575,-0.046721113729101225,-0.0093512421440636
SPTAN1,0.025899762402048648,0.0029873881702056795,-0.14219145044034762,-0.000586991579078418,0.007707649614300382,0.004704377498766903,0.08246973442767298,0.1187694315026635,0.045580663484132374,0.04683163338330375
PTH2,,,,,,,,,,-8.260274514182667e-05
LIPC,-0.015699666826245764,-0.02364210129139767,,-0.027738077868709448,-0.028884603314913222,0.02117817965949642,-0.061773466074030094,,,
COL8A1,-0.034402336538277824,-0.03483882181952175,-0.039614702836424535,0.015160152738513752,0.07159573492415772,0.020840455237446084,0.020544424845537604,0.004013693554630292,0.032059096188724115,-0.01760661224897197
GSTM2,0.034841350133829656,0.015845778283927543,0.06974618096623218,0.06179732256279615,-0.0157510382120818,0.0382300778843987,0.1569126829694041,-0.031015726319614773,0.014671847510277275,-0.000720562895481896
SPX,-0.02539173072003839,0.005282909519108965,,0.028364108674364046,-0.020647443875798872,,,-0.00012584492291566038,-0.002254692153417821,0.025312686092855863
MFGE8,0.04995059074492543,0.023845738232146706,0.055629185317771106,0.01388519577250816,0.0072863032369904854,-0.0642953290034872,-0.021631513125001656,-0.1108129960323172,0.044088657441123884,0.03935040193830223
TGFA,-0.001210535497629589,0.0676567871175891,-0.012301972757962541,-0.04702247431798815,0.002340448103786719,0.08347126850382534,-0.011936107822248748,-0.010720713372415208,0.08694266702844207,0.030679288082786357
SLIT2,-0.006115480586207553,-0.0022064284398740385,-0.025208427011055638,0.02777329518399189,0.06333776840022887,-0.001406354729968493,0.010783307019661908,-0.0096888086732779,0.08753656924536074,0.0451900436160854
PLTP,-0.0190686153496163,0.008950897406096009,-0.11508589698631265,0.01292371951062,-0.00023023031283528277,-0.0012790367689480588,0.08969267976601958,-0.06794277678455579,0.09857732126288142,-0.047869705810692775
APOD,-0.015195651572183253,-0.006548382679576298,-0.11782960983708243,-0.009197255322807532,-0.041691767995785375,-0.03213055857459376,0.018796964786655032,0.01268250427051753,0.03632511534901219,0.03887969969393058
B2M,-0.04159226219195162,-0.04437266079683549,-0.10211807600217478,0.030695292015191812,-0.0003999281327053646,-0.009965229113801837,-0.07696903410218338,-0.06842601381827326,0.13486724784447882,0.013185249370436315
OMG,0.019678351036210396,-0.02088284564193559,-0.09356440615139028,-0.004849619301278372,-0.030638393960232362,-0.015615837497567765,0.04335571950441634,0.02014390341996633,0.061643658077992165,-0.052712518047633036
CXCL3,0.013089936637836115,0.07280285406766562,0.0479590843869302,-0.08706206657759635,,0.06113332648517665,,-0.02441601809702398,0.010965864116564944,-0.023096238319796136
CXCL10,-0.0648141683550484,0.019060458710507266,,0.06583912830895719,0.0034650442180630078,-0.021278178298201143,0.013204792474693507,-0.021480998794650468,0.05094276350050277,0.001345906442628913
RSPO3,-0.016792442994851695,,-0.031729375248483065,-0.027738060766823756,-0.06182649519427167,,,0.04623055692518301,0.090635082869763,0.004850232197753638
CORT,-0.03665826684180841,0.06950512434973583,-0.042109203820946454,0.0099201529979522,0.05022273965399638,,,-0.023720077778964677,-0.017831718591842467,0.028004708484792716
NCAN,0.029186750897861092,0.060905999029924295,-0.043663663960831246,0.0184140634794093,0.03795778632323059,,-0.02748432782404355,0.01663977240721049,0.04525979859835936,0.019920419719305794
PRG4,0.0003369423936363201,,-0.0354775404516636,0.05239513126641796,,,,-0.022784227741408192,-0.026311791977266366,0.027110839894818876
ZG16B,-0.017142604557440287,-0.018902602089282385,,,,-0.027817260238224503,,,,
TGM2,-0.0044085885354341455,0.01488955250603426,0.0411485252671763,-0.02527424556565814,-0.022862509674902866,0.009517347652219928,-0.034943531104663375,-0.0943946139618855,0.02386675896674336,0.02628060232847791
VEGFC,-0.008398329144420267,-0.02427166901286001,0.043061841510379506,-0.006635083698532927,-0.017172901957637317,-0.036036035421527876,-0.044843037079631214,-0.026771309434614195,-0.01301060801467673,-0.009956016864120185
WNT6,0.01506802404379706,0.20239408401341302,-0.02355853140834265,-0.027365652905286954,-0.019104836724060315,-0.031105383070332306,,-0.031054022212387018,0.12936517573941267,0.1041597208145534
NRG4,0.01810325420750095,,0.019948339567764782,-0.028288474127547886,-0.02338785190022785,,0.08562922420983822,,,0.048916429738961306
PMCH,0.012684315601258956,,,,,,,-0.021144062081014235,-0.02501885517085084,0.029708066991239596
COL9A1,0.009554729795273196,0.017806475722461048,-0.04965074164654539,0.009298656649992902,0.11642602083495356,,0.0858226170045614,0.03387437725684224,0.05738921327835877,0.04458671223470609
GDF11,-0.007854876356422612,-0.02680174523735986,0.0022956903704114333,0.02767382752701804,0.05702471515869958,-0.0004446268701578827,0.03340072302891868,0.020216441468618174,0.014180798426235092,-0.02498612656428304
IL24,,,,,,-0.017541469077782024,,-0.015764503180613867,-0.016768517136425833,
SORBS1,0.04072236208950424,-0.007944235981820012,-0.02385242312468134,0.11040855961607726,-0.019573451685255684,-0.059067782546708636,0.0064240336642588545,0.03973389093004822,0.013478801022540865,0.05164497600956241
DLL1,0.0589217276216298,0.021615868528865937,-0.024426496472747094,-0.010840919350165117,-0.0189276292834143,0.017757136443193055,0.11804609156040773,0.029798515453706056,0.04664207921904132,0.02621244677834022
TLN1,0.006047846927486999,0.017263136098187047,0.04625350705676306,0.058759561765056506,0.03186120959323024,0.03999840710344345,-0.05748782491266875,-0.005800389094337709,0.02374014883324463,0.0009821876277354574
COL2A1,-0.010094236409663336,,,-0.017738307119415424,0.08865396910850043,,,0.01960931647372389,-0.024130313698829987,0.04218650104932055
SHH,,,,0.0012097208696541667,-0.022591637079372576,,,-0.043524809159340795,-0.016356412729950306,0.01664749228009239
PON2,-0.028078595539461328,-0.11529071443327393,-0.07194442116028366,-0.017818416857805268,-0.01761313688797683,-0.014661545364409936,0.012811349390027394,0.013110688839510711,0.05350213573532401,-0.012173962566254668
ICAM5,0.013660703194701253,0.035009905829915595,-0.01794923462264607,-0.016124788504176233,-0.03231337585659999,0.07783788903452625,,0.03321665753598538,0.01926883500205186,0.019814469925949246
HPX,0.028523989115979975,,-0.03172938359002951,0.04805375128159199,-0.01910483801281639,-0.009501739373056607,-0.050466816411013936,-0.0399244773800936,0.030231257423506967,0.002034857084188652
SFRP2,-0.016435543624271617,,,,-0.02847253457630907,-0.017311880532269057,,0.0036299693619521387,0.014970570001995784,-0.0013184503647459568
CFC1,,,,,-0.020796995705562205,,,,,
CD70,0.0695954013394553,,,,,0.05060396309751385,-0.042102304766122624,-0.04047087693793431,0.060302507462756706,0.004934709918624496
HP,-0.004299241110174339,,-0.1238159146078203,-0.05648429579122973,,,0.004182437170590558,-0.059551912812830336,0.07532062749934704,0.02944037614874465
CXCL2,-0.03061569491390611,-0.012814159319981496,-0.011524870807126563,-0.0671967337104866,-0.016720761184057468,0.045689637521869234,-0.03821791360794645,-0.04885589069097376,0.04783479826190007,0.0052255114651197955
NPPB,0.04888284016803528,,0.13582331907750747,,,,,0.005911301752833113,0.031495938017300766,-0.029968110025937612
CCK,-0.0026049127183478604,-0.06342078501038145,-0.07450432824452444,-0.06518889369734711,-0.06127381656134831,,,0.05289313746996229,0.022369280312018132,-0.004421985674854954
SEMA6A,0.012571759774402924,0.012000496509939486,-0.01468972052885185,0.035870659135196076,0.1067398638139247,-0.008666315839560441,-0.0751702751916099,0.06484868505012165,0.0021006043410018056,-0.05168198369505945
IRAK4,-0.0553112066794914,-0.015657246769387262,-0.023095527452647795,0.017485794619207726,0.05673703340227107,-0.020286905106713573,0.026918108055737,0.02246039689781603,0.05751037833783731,0.05015782883835969
GSTP1,0.02985992467704606,0.0526523580187862,-0.11286393811118779,-0.04337084179441419,0.04452948418219773,-0.013364430091307125,-0.018875460335021667,0.04646452612174555,0.04669655794168134,-0.030723697353928613
VCAM1,-0.024489365534987765,0.012906255432531823,0.01670824093488032,-0.024640160090276066,0.025967241108580796,-0.017931278512308454,-0.11607503935497715,-0.030289388685309875,0.01773537449795338,0.0552996938263579
NXPH3,0.025448086384604423,-0.02514710188624827,0.033968951136692134,0.054154596339242786,0.0521025183818011,0.016716042351843454,0.053159469822984945,-0.04055295612834814,0.07730549577723123,0.02683966794405788
MTMR4,-0.04233766216754641,-0.007531438443284141,-0.04333367053340853,0.01508526506731834,0.09240966846736814,0.03717539401638187,0.025363252563142685,-0.02410062570189504,0.03810679883449229,0.016407887821701814
LAMC2,0.01452036219448849,,,,0.03239900240614533,-0.025479782434610146,-0.038793609987932694,-0.01938101858279686,-0.022021768155747558,0.029892448641067493
IL10,-0.0003157605286290332,-0.025038507689702044,-0.03311063571470687,0.04293181339733844,,-0.0032298595533524935,0.021740132765362435,-0.023922313547804618,-0.0029643695535035213,0.09463802927476189
SEMA4D,-0.008283938000290912,0.008145611706044008,-0.028768372012691317,0.006001328987711621,-0.01554628730865412,0.059113739028445265,0.013660995041842174,0.08288332286220156,0.022987266296893485,-0.022156400902036705
TRH,-0.016468197378497345,,-0.0022687209071023586,-0.01745583906051549,0.017657530024009847,,,0.09040311259646262,0.0061021372192606215,-0.0381012511253422
SEMA6D,-0.009824177311600962,-0.011185581715584578,-0.07085289171279562,0.013149963511058358,0.04568917645488906,-0.023637682749073782,0.018780183018755735,-0.05754103301941015,0.022348532285396617,0.0047677563441326076
CEL,,,-0.026891638929790608,0.061825629111787746,,,0.07678989807686563,-0.023872930393577765,-0.0273768277851901,-0.020664120187590312
PDCD1LG2,-0.013725446883089978,-0.006280770024431628,-0.03311061855706968,0.0023115406772507923,0.02343266386448462,-0.015229095725714598,0.06842597656837571,-0.05031571716092059,-0.017382661738858857,-0.004411929195353477
SPINT1,0.05507198379678736,0.031792224052287106,-0.032288140659576844,0.052923246738341916,-0.023776798806642737,-0.052077425442009384,0.21948347747710387,-0.019322618114283558,0.033811469219099846,0.04888030713008396
CTHRC1,0.027503324449970574,0.047674754122308184,-0.02879193203176833,0.07414169855127986,0.03979976033866319,0.0015961083013074874,-0.015646599821267728,-0.06255418509382384,0.026868671483439844,0.028190509775393405
PODXL,-0.013299194661879711,0.0035622723196182607,-0.09699157824014813,0.009500791439423688,0.027268141520441495,-0.021843719443461057,-0.029209445829593284,-0.04104218310140115,0.06289726210837875,0.020502669344422665
JAM3,-0.009932748419175005,-0.034027395322745235,-0.0663447150516127,0.0561351979892683,0.059707512773121335,0.050029789192179666,-0.053165027898622,-0.09173004820330698,0.010265860817488585,0.0058151278383799816
TGFB2,0.05796651188241514,-0.017879741463206755,-0.07732081516655558,0.01116719431969455,0.024373194411963853,-0.020633271227471953,-0.004623345089710557,0.03556454466603936,0.05450628851321253,-0.010503273006995675
COL18A1,0.015246384471133054,0.027295881539148477,-0.12173753162973205,0.0008393261871996214,0.06210634272555823,0.004866315098096919,0.011390412844492648,-0.012491985274176883,0.007460285076085962,0.04662330324027403
NODAL,0.0023541370164469515,-0.016837195923261866,,-0.014393163193040166,-0.03447165550778422,,0.06760077050645849,-0.02356635950431496,-0.020713068699453253,0.09980412029772716
INHBB,0.002566067245292172,-0.018747199092926724,-0.05911012038295368,-0.045702507754459686,0.022677887794533228,-0.025330526665350205,-0.07816521334521319,0.03491158702100663,-0.007104786403043704,0.005031337626145967
LCN1,-0.012517830194084463,,,,,,,-0.02506663253926268,-0.019560873524952047,
ARF4,-0.042370278083704443,-0.0017202425132525922,0.029826738034897795,-0.04236299158079233,-0.02832151811433091,0.009142474481239801,0.07544110571730998,-0.08400899726296825,0.022903279080331136,0.019829590750459657
CXCL14,0.02743996729812509,-0.041957013381327,0.12589694197999574,0.01122542423093681,-0.09271673144023979,6.070397968086067e-05,0.015141736368408824,0.03536399152562951,-0.006318837747799212,-0.05970846754528486
LIF,-0.011586590016818644,0.07119312834695161,0.06860501961629364,-0.04214926862577384,-0.023191150770230477,0.02776593774824704,-0.010763414819532678,0.07122755584314158,-0.02703534813744106,0.016204600365983486
IL17B,,,0.24756260951993544,,,-0.023264995028766156,0.14613122857781952,0.08183910374323886,0.008111379711946316,0.015333681887527277
MMP1,-0.01725789601361737,,0.044270390633305706,-0.017455835252574547,,0.031005114962368525,,-0.0344632738317834,-0.032241226491043405,0.032381696737470246
MATN1,-0.016435545864008954,,-0.03914717438037155,,-0.022388523055477276,0.06878383108605074,0.15742313800835556,0.026939284508291236,0.11695164255651525,0.012031698081542561
ADAM28,0.05739784116427466,0.02617335791856237,-0.008789266610672667,-0.0022610997343369297,-0.039383785348455366,0.02667127773378045,0.009840860934483543,-0.000762161506590172,0.02790103576586166,-0.004184846251042382
TCN2,-0.008888374406297804,0.015396971190388114,-0.05304046087936571,0.0060865499718895455,-0.04143321218948564,-0.012260610445226416,-0.035770920973325286,-0.05635605899948846,0.04381075962315732,0.009187598375736033
THPO,-0.021416196779949916,,,,-0.008596639874199598,,-0.038793629523795586,,,-0.03328168188948442
CUBN,-0.01253479227668222,-0.031968680273909034,-0.03843697893521652,-0.026696569770404046,-0.0398285356833976,0.05514823424758756,-0.09588607271236738,-0.055466312626145056,0.011186463676179885,-0.009247600427772696
TIMP3,0.016007565996498194,0.04498446270815333,0.08218324207367286,-0.021531982938472846,-0.03249228826855407,-0.03546273472139445,0.07332969664297902,-0.01880302135913596,-0.041791392686833885,0.0008747805189534605
PIGF,0.04306666095563347,0.021369803445877345,-0.038226331051248015,-0.021164422960093233,0.08272060659754434,0.0051516826289273315,-0.06183828845762095,-0.05117959271779497,0.07673998371124052,0.03267825284759558
CRH,-0.014666128426549737,-0.006138249694600361,,0.12485310349906502,-0.018866993960770476,,,0.0004980814083960704,0.06173551536855554,-0.027222526319676477
BDNF,-0.034455121074170245,-0.018902598486284946,-0.048182256101554514,0.06632845939263483,-0.02617229832872593,-0.02705768670303596,,-0.002624096405105554,-0.02337672404838109,0.04634206872730551
CCL5,-0.03556029879531449,0.00242554699075423,,-0.011830087968084923,0.0003588358151466253,0.026127557021951846,0.01481759208920025,0.005988976390453747,0.04735350378287464,0.10978384507304936
GAD1,-0.054131785257858264,0.12214772969899329,0.036545460847737195,-0.0021098116081833588,-0.011657131055057923,0.0027906430488190657,-0.04263214926042393,-0.019997467188014182,0.07106128690723544,-0.019107742637356345
COL14A1,-0.02966209372634045,-0.026368367813829032,-0.049131388574980076,0.05120959188831879,0.04639603815781745,-0.04429228904154285,-0.12990738150388995,-0.037339042687170663,-0.047538405973764734,0.023393698677123362
HLA-A,0.05575700872541606,-0.019129598909126914,0.002410431156236544,0.05508139251579045,-0.044718190719873596,-0.0295475356964853,0.08537352975617986,-0.07698213759477875,-0.026599491287607514,-0.01422678078838413
CD5L,-0.014666126729790391,0.03661039463827064,,,,,,,,
FGF18,-0.013270193875704831,,-0.02450528844590661,-0.008718215315169931,0.046545934298935394,-0.01821385543482088,,-0.02578851419586619,0.03712702629746838,0.0480683266487955
ADM,-0.007379740693743558,-0.032203439664262506,0.12480829067107985,0.04711665264070514,-0.004054996305423791,-0.0012233417417802542,0.05945702347430713,0.0035667660145636965,-0.09017710718964166,0.03091904317275866
CCL15,-0.024469133339749854,,,,,,,,,
GNAI2,0.014831055715235136,-0.017463297530282265,-0.04361393718287062,-0.032122818864855705,0.004675390593840182,-0.01365538309840514,-0.016912610036273687,-0.0047416910016272054,-0.02705390069391573,0.03206891202346846
HDC,,,,,,,0.11469304208985753,,,
COL11A1,-0.04031746685989815,-0.018876265846751873,0.01413852098969739,0.09040361515075365,0.04742976134276452,0.07055449809043828,,-0.07415044559897235,-0.0011176390042928646,0.016435911532955587
NUCB2,0.0017177559563257602,0.03948934568873865,0.0513756516559638,0.019887072280022657,0.04782125275668139,0.027819684963139517,0.044664404860592616,-0.012479196931190548,-0.04201288579442061,0.009187259086214636
CXCL1,-0.03546158773746977,0.005693561090359257,0.01992914514218318,0.02343299114570441,,0.06712845646014752,-0.024639776761432017,-0.013268413282658239,0.014268426640405419,0.035972113200568756
VCAN,-0.02739830102580479,0.05793936293893956,-0.11200395105997904,-0.025869068511771703,0.05293071246534692,-0.0034768925890180952,0.008116965128952866,-0.032385484765914956,-0.04192411649389718,-0.014602763691041248
MMP7,-0.005928206106540975,,,,-0.00708582644002792,0.02959125628190406,,-0.08734936781315089,0.07921900458857749,0.00895980437132244
PTPN6,0.054809921538949063,-0.019987733685497302,-0.058521447173965284,-0.035905058486241974,-0.01890175158128363,0.11306833633799929,0.018452484953824354,0.044632028722481475,-0.013012226477372765,0.032072001338230384
PTGS2,0.011276499742018175,-0.02023010765442584,0.10762692422702493,0.022522619635205323,0.02064580435611423,-0.011641613131440706,0.12009455772268213,-0.035887913893891746,-0.037859877992399905,0.06586647346360204
XCL1,-0.01607145171037632,,,-0.018561099942101054,,0.05065781200005338,,,,
CD58,0.005131947629903471,-0.009518438285665653,-0.08712392739679699,-0.061675410558886146,0.03135909771627338,-0.048039782271896606,0.03012755901542474,-0.055564940568143394,0.08224946104550758,-0.001743504062851144
