,UKF259,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
GNAS,0.02015059834606861,-0.07189053061092263,-0.053736093574262324,0.03201094437857919,-0.08525517895581443,0.07674902628122726,-0.08242584722264852
BMP8B,-0.01500767907429037,0.03795154210123315,-0.03984939374655471,-0.08846733719209957,-0.01227776664938813,0.00395903029130985,0.09659640516298651
LIPH,0.025292472089409268,-0.01269251640720563,,-0.03224962436596698,0.021433229337806198,-0.0020788667357201124,
CCL28,,0.009769483783081925,,,,,
PTPN11,0.033537558660704264,0.06755121570277843,0.0705277786960158,-0.015782231425884623,-0.010054271670247203,0.008099541565688208,-0.05432444274346988
ADAM12,-0.038888924311058386,-0.0008349537960804435,-0.08415095867128852,-0.06182598239255142,0.05411597088171305,-0.05648136982130251,
EPO,0.004516363146237615,-0.013279516274717957,,-0.03502391567584598,-0.037372626666764774,0.008736106170688563,
EDN3,0.029123852361492196,-0.020582595282231022,,-0.025272887773620842,0.011617386205111657,0.03693070101181424,0.04510229199249843
CCL22,,-0.0267385936050021,,-0.02856802244877356,-0.010652482010382379,-0.030733026685979922,
CCL2,0.0015535816891928697,0.052835845407155566,0.14629455356456317,-0.0044655826007343425,-0.019041074633215534,-0.034708384283522555,0.036981142023620746
DSCAM,-0.0012044085434357544,0.04541760625335299,-0.025207557310659903,0.03720564077619466,0.012486220344805357,-0.08697606984087186,0.00027661023144998347
ANG,0.013031377267413245,0.011644988360592447,0.02609056491401409,-0.02414575754369826,-0.04981696229525425,-0.04246647619773439,
FBLN2,-0.00911538883214105,-0.0018630886436953253,0.1564315662361805,-0.018214390815303124,0.0694413043948894,0.0025297800465675447,-0.06384902257808857
VTN,-0.01929768463724834,-0.02181675392206196,-0.023284818737069068,-0.04003473242107675,0.03969495025148232,0.07755239084519534,
VEGFA,-0.011519372534137876,-0.04737130054203392,-0.03346671190215543,-0.14089616177261668,-0.1805615836905511,-0.045520229719355244,0.009191658504787606
F10,,0.06271385179142121,0.035752356746393744,,0.05008914408626096,0.030982239249077437,
SERPINA1,-0.021914576943340744,-0.02897716537156755,0.07440860027913998,-0.04225427674119388,-0.031907704383181856,-0.013464868118227552,-0.052150804777719995
VWF,0.046557455184567,0.028698902335401278,0.012023009152534786,0.057007021627232084,0.04363209071109699,-0.029895539383049428,0.06651427114601999
GDNF,-0.012206966066876938,,,-0.003756434610910189,0.018865717247798463,0.040053107512368805,-0.011537227069047428
VASP,0.0520358947533899,-0.04382576513562962,0.02672996986031724,0.006854083907593741,-0.011404155743124679,0.01795668073806359,-0.05071924410954314
ADAM15,0.030508079927825185,0.019453083909912017,0.07602174533402485,0.011069483183663032,-0.014120593365610966,0.0037969665788427677,-0.07881346618231323
WNT2,,,,-0.021435108142648814,0.06112184417517182,0.03519220388267265,
CALCB,,,,-0.014532583957246421,0.0638074521720404,0.055409249396969965,
OLFM2,-0.021203219993204674,-0.020517860841187095,-0.03414680734304285,0.039556681026514155,0.06654321813383521,0.03371967990615554,-0.06283513640571516
MFAP2,0.015684700122223626,0.013773479034026145,0.010620676510132343,0.020010930264717126,0.09058154660453874,-0.011175115062317522,
HLA-C,-0.06086698457316549,0.08254785905932757,0.09231445498516364,-0.06295103096327669,-0.05777182413285558,0.010634003163182623,-0.024847939552773063
THBS1,-0.013519767741644368,0.03920539587983863,0.10044918234307926,0.05611672584021515,-0.04642370056439259,-0.06079033255309553,0.0848755483536959
HSPA4,-0.05690497122647782,-0.011864293734370264,0.11803891010656094,0.1019556884041487,0.008454672039677365,-0.0037125796249219416,0.024332964868546025
LMAN1,0.021423205426709085,0.02569277899304064,0.11498367201427624,-0.0830344280358044,-0.08246494269004434,0.05119704190182229,0.0015395569818481456
LYPD3,0.14687574201382458,-0.018592390920560645,0.0677591515999218,-0.029173526617670392,-0.001616091094232338,0.039863485432607995,
APOE,0.08589532029927606,0.011342836429854617,0.06059880023255389,0.04038110932982486,0.058078966564477995,-0.03785360818498439,0.0011350025619415757
SOSTDC1,,0.0037835309434409298,,0.04495059848851552,0.08947763864692626,0.15256032386536095,-0.0042928396801637505
ANXA1,0.039835093014322996,-0.02211403443930413,0.07623333385525123,0.03824355609959683,-0.01835328593227777,-0.00659958490183546,0.0854447811223798
WNT2B,0.05118041069010496,-0.03549683070695798,-0.0289697556658416,0.06054343704123767,0.0038418354918419236,-0.03786398389373595,0.13320193999089086
AMH,-0.01528957210329017,0.03725081871078365,,-0.04569845700051988,0.02744915414502845,-0.07059180182855924,
GDF10,,-0.017883720485676928,-0.0434066233982938,-0.04548820006109653,0.07087271810869163,0.0009098515126815897,-0.02950870170027596
EFNB3,0.06643688382970278,-0.04386608384937487,-0.002771588703235991,0.0002628925030551933,0.04191301126159063,0.04922925300940557,-0.03199837039819964
LTB,-0.0014448453665157936,-0.023105332288293038,0.2144781282336034,0.09494784930825272,0.060600297085096476,-0.0019020662930069572,-0.012833543316268993
ANGPT2,-0.05026878941310537,-0.02798909779898537,0.01571742070857494,0.040435697788154444,0.019186101764008232,-0.06480790634567007,0.03583679486107409
NRTN,,,,,,0.11213367154471246,-0.017289946554424233
ADAM17,0.006101830232974327,0.00720402916181226,0.02390822279805019,-0.04864752225584701,-0.014886790670379955,-0.007046214997139043,0.03490452329264847
LRPAP1,0.0030038362660474312,-0.006928582901879536,-0.04348201671109386,-0.01742072598667208,0.07006413417356185,0.01211370124898345,-0.05479231470448363
NID1,0.011105031668354706,0.01447486016225931,0.04068764173015311,0.017999735949757994,0.010413717114061631,-0.028454229408055788,-0.00236678829378425
MST1,0.009861194428063266,0.027136263693139134,0.03199593880814368,-0.05350169407587619,0.04257320188541428,-0.0056938693580780705,0.011940179373654145
DCN,-0.012009217222381971,-0.026093137852074226,0.12057713832432464,0.06832968382389418,0.020261341805225857,-0.013857688442821557,0.037790599109101354
IGFL2,,-0.015742201438894016,,,0.007813437310522432,,-0.05869262536848304
COL7A1,-0.0332235390381757,-0.010656247506662667,-0.000614384633924008,-0.04212622048251731,-0.023963168693869715,-0.07156561629923404,0.09921032682753297
CALR,-0.025046864679979904,-0.00965489131781138,0.020908398042339214,-0.07692135617925523,-0.09926026197977184,-0.011135837312821155,0.07125723493675269
PIGA,0.0015220969586140485,-0.015944055211554266,-0.023913980696602343,0.016230113577541217,0.024828464475248745,0.0054161346675957265,-0.10910309869292587
CD200,0.07705154902800564,0.033213794667672096,-0.024821420693576127,0.11805473055397557,0.0809235038521293,0.05056188736263389,0.02750300877517828
GRP,,-0.013335316946908333,-0.04016985724783673,,0.026084436709567182,0.0590801893919578,
CDH1,0.010701463035011604,-0.0322871512861113,0.006462817375536703,0.0062232129167948316,0.05143945531197349,0.0652048110211642,0.0879613144828578
LPL,0.024432276602424082,0.012030530875902012,0.012327807409281593,0.09048507672163837,0.1340517093272051,0.04079626139319483,-0.019640900930126475
SEMA5A,-0.020387757734439516,0.018348563105039614,0.017636395010907184,0.031346956094475735,0.07498126445484123,-0.09885545301248722,0.029507422057271037
SEMA7A,0.03422021569947835,-0.05080543022076361,0.03321837292125477,0.030013514945985986,0.0036382738496231978,-0.005476972669626527,0.08752692371833745
SEMA4G,-0.02430990361583301,-0.004063821048452983,0.006108742303099168,0.13498191404398716,0.07690600629572084,0.0753298453642412,0.08249531703207415
SEMA3B,0.01723091463588301,0.01134433060379371,0.08699557741550856,-0.06273850163933543,-0.04223620321576866,0.0028813777366765887,0.11254101028639424
RPH3A,-0.004893675408794744,0.013437441041769124,-0.08441661101793549,0.012096310945825719,0.09885251537048599,0.06945160941007664,-0.041022482215990946
JAG2,0.010513317009638829,-0.05473899801555711,0.0017092515539428247,0.02597648536230722,0.12823831601079674,0.02880432053594446,-0.0112641413696483
CGN,0.021901351221453532,0.06392095545346413,0.07566454294539125,-0.039156366702154895,-0.007338552771140319,-0.028001752684664306,-0.07065034541816174
GDF15,-0.029873792386230832,0.04215264272884049,0.00757969074479051,-0.08201964272080388,-0.09249669180466343,0.05369649088015441,
SEMA4F,-0.014110083657500624,-0.02962661171138944,0.05112180678219696,0.016611934041111012,0.0709635095668163,0.0379804867958633,-0.07729686357326832
NXPH1,-0.013179709093513878,0.020751847401785328,0.01767610985004312,0.05265106972917772,0.16902919099432753,0.010669740635079684,0.01785580201708256
ARF1,-0.059322630077619974,0.04232627295103691,0.012585649210752156,0.0334681829679585,0.08684308595176689,0.02458942752304069,0.13220053021948625
EBI3,0.05540340492486309,0.008229083034357668,-0.035689022574572585,0.00999284078435932,0.02811590118171995,0.009558866180750185,-0.03498880605469031
TIMP1,-0.05629176058192558,0.02292229670078135,0.06240079221427818,-0.15782042555539333,-0.14938965410389857,-0.05024620942971928,0.10836590720749975
SEMA3C,-0.022953626703574606,-0.004776707282111987,-0.041641112615986534,0.029200775937358432,0.022391802370639625,0.043831324988422425,-0.06018103723703562
GAS6,-0.0020666390216469445,0.03814643540603152,0.10701990991387678,0.03253596017049546,0.08076777425747737,0.004165628818837095,-0.013376716996490375
MEPE,-0.018192546591529635,-0.03513061318477084,-0.027455174223679293,-0.028845967715794507,0.019743403137777712,-0.02255942914204656,-0.07064983187822736
SERPINE1,-0.056636798310228956,0.010992204414829645,0.058324277897894294,-0.11839815908451531,-0.13306969308578392,-0.014072710571379569,-0.056732816496517395
RSPO2,-0.012434480951609919,-0.03142209473314496,,-0.029671780017900586,0.07727904174042059,0.10273760391328973,0.0035143727703975864
SHBG,-0.01989652747756204,-0.02673859370646191,-0.025635753610066956,0.009329797507258156,-0.040648131198423136,0.005982952730685394,
LGALS3BP,0.054335882076283516,0.06269593720493877,0.08209093985601282,-0.05029638901222582,0.027531865967306057,-0.03406280848982002,0.15722041099872994
LAMB1,0.04536142576431541,-0.03739955676375375,0.005351600299462843,-0.012383083979448914,-0.04766942361351043,-0.05677567307738402,0.008172337267308575
SPTBN2,0.026072475633297374,-0.031801959088805766,-0.022202168918784182,-0.01565317045843394,0.0878580998795389,0.024737466024797667,0.020018444628407173
COL1A2,-0.07834268330009728,-0.03734511408683403,0.02363053065638228,0.02832862193643281,-0.027780247185047808,-0.0179248845481544,0.07181530029339894
DEFB1,,-0.014025374365075755,,,,,
SCT,,-0.012891047412855813,,,,,
WNT11,-0.01680599043853333,,,0.050934763556806574,0.0820762172704232,-0.008542116345121841,
LGALS1,-0.042105241946474116,0.011572757169520373,-0.0028664298290990114,-0.13596962703162388,-0.17534585456819954,-0.031054761411027063,0.13307663492132338
BCAN,0.03324787838135001,0.008596708545361776,-0.08466174942351823,0.14903686066564023,0.1964830495178092,-0.08920403964810113,0.016808100810007724
ANOS1,0.034503891335811096,0.04878029119194864,0.05790671631751384,0.06736996988968716,0.11030341519993249,0.03271196590269328,0.14407060144445288
EDA,-0.02308464626323947,-0.02019900218528697,-0.035599974372352995,-0.016167011068714352,0.09406308439060572,0.012970331808790527,-0.0342644290098346
FGF22,,,,0.005962127191731183,0.11492026522854377,0.03013370993324686,0.08423492441354252
SHANK1,0.03884050590112657,0.07033590792266406,,0.05918360171829467,0.07896070778263098,-0.006183314319608353,
NPVF,,,,-0.039639531666577035,-0.01855211436358476,,
TGFB1,0.033969121099674655,-0.02120357028427161,-0.005941170772690106,-0.01734618785617297,-0.028358910345080382,-0.06367348491827442,-0.006716396281654947
MSTN,-0.013053423385217918,0.05913590620973805,-0.0248745980817176,0.0978504751435987,-0.0038134964684650567,0.011056114458634997,0.10414279268258196
WNT4,,-0.00577563328829822,-0.030486193890062387,0.033210802484236635,0.06647267435510344,0.03814566402242009,-0.031220713837473414
TNFSF4,-0.02334491235695211,-0.033892783049084683,-0.03531643597456715,-0.03377761433334731,0.08749447178152797,-0.03511633868001914,0.02700396665194345
NTN1,0.014981424574704126,0.01735147547592516,0.031090335045338376,-0.045568761617173534,0.026295804148436203,-0.07308035850618348,-0.003959407309657775
CXCL12,0.011066798986516474,-0.03380092427296156,0.002730400853588704,-0.026639960566187452,-0.0016678660869523915,-0.04586572578673892,-0.003954698934052967
GNRH1,-0.027584760623137684,0.017752875202140632,-0.038340834876446836,-0.05527444505130334,-0.029859042691398018,0.04218022366023055,
FGF8,,,,-0.012451653978339885,-0.005753626437334889,0.027772151738195767,
RIMS1,-0.016751350722699808,-0.04855557192867651,0.010580345488551185,0.051624444871173715,0.048584840080963476,0.03870415218152584,-0.044605800615564746
FGF14,0.030512312811876736,-0.0011126825194822424,0.07735126858943028,0.077708209038093,0.046251442485654874,-0.005097018435840599,0.022574743728673928
IGF1,-0.02570499858441506,0.007148158556819015,0.09789408779070218,0.06758683888300034,0.13078638509786486,-0.005117259320979867,0.03972147792757927
TNFSF10,-0.012928675068758822,-0.03356393828011594,-0.04311664637098639,0.05371984618296247,0.07407571389855404,-0.06259214123515702,-0.034694844257605766
GDF5,,,,0.06818342281255395,0.02170851651061037,0.08237689405207493,
CHAD,,,,0.012036997960315179,0.020148068064202378,-0.03206186109393918,0.07212434833400014
RGMA,0.034984422237592856,-0.03311021526862653,0.009807213103806051,0.006552695738347147,0.11930024071332868,-0.04963395204227987,-0.02856268081042149
WNT16,-0.019221707863152793,-0.022174847249102538,,,,-0.0311873608255705,
CX3CL1,0.04914003357052467,-0.026154770172222893,-0.06049409484236159,0.011992875770964632,0.07509935590123924,-0.06541342274035308,-0.13451139403476062
FGF1,0.052047225827926,-0.03321503817480688,0.15274057353127385,0.10686983458522718,0.09547792574863635,-0.01631523956614526,0.0369755927979417
ALOX5AP,-0.05719392220856555,0.013976770603346048,0.11475652884715366,-0.04383895430093195,-0.048727193761452556,-0.05566422543219808,0.1784190574823102
IL1RN,-0.024737328455760297,0.014697524911337669,,-0.043098175924743486,-0.07955619935523288,0.06416460187012793,
PCSK9,,,,0.05380837365677978,0.02947841473805354,0.032553101860434946,
FGF23,,,,,,,0.01710511088628435
NPW,0.028128307608331463,0.0423785278819394,-0.03175195787669954,-0.05423988021354843,-0.024421992322969238,0.004234356164244911,0.05271397836742577
CXCL9,9.429725186307672e-05,0.06750820399790736,0.0012081530493467422,,,,
ANGPTL4,-0.0010080291025969183,0.0013466398435844453,-0.012360901050308296,-0.09767590060539272,-0.1104647277419649,-0.056702553900790674,0.024774554409290262
UCN2,-0.009658803308673304,-0.020199003431014672,,0.007721078453616118,-0.022734468194098384,-0.034207441755174865,
OBP2A,,,-0.029835970203191762,,,,
COL4A3,-0.0043063056999816905,0.0498970750806319,,,0.06532089979398042,-0.0325188995759647,
NRG3,0.009388834999097267,0.009370324385991224,-0.02926955666979093,-0.002516777857567275,0.023954629607126326,0.0344688788162707,0.02616048995539432
IL23A,-0.015196138310509432,,-0.02745516845736144,0.044800827989225515,0.12176333837587229,,
COLQ,-0.028056098425196876,-0.01631291694422416,-0.03416296951101151,0.020453982446346837,0.028062464712744747,-0.012537679186307401,-0.018527848483899916
SCGB1A1,,,,,0.08507567543893992,0.011069712589707013,
TNFSF12,-0.02015125571559722,-0.0051799347414584205,0.021276489053294507,0.025588821421909016,0.040818377898971754,-0.01054649732831763,-0.03493547127327478
DKK2,-0.009801199518123149,-0.020709015041209353,,0.025421249357006834,,0.09047039276310903,
FYN,-0.020622589588848123,-0.013208259734904504,0.028676166655588437,0.08389041401233856,0.11537602176436494,-0.1190819921205373,0.0801307684722099
ACE,0.03177818827693789,-0.03991700869252165,-0.011937018560540165,0.0675864504122852,0.09236803315470044,-0.07748011176299263,-0.001789269409816134
IL18,0.02994963320597816,0.050718412786453185,0.056950842234114084,0.13831377497259312,0.08731626298067527,0.002401894318679553,-0.011046814594986179
PPBP,,,,-0.042335042795609096,0.003030956796316925,,
CCL27,0.08350469649259229,0.05877061044111984,-0.027455167736571966,-0.02713696348354532,0.009506958423246569,0.034973983809521034,
SERPING1,-0.03782448032398098,0.04028751378741738,0.05131502687019567,0.05762549614828613,-0.00764427037125501,-0.0029074622769651145,-0.0011316249059794782
AZGP1,-0.0670844381955214,0.046396682609420495,0.11433200752785602,-0.10648957090709885,-0.003304288429164814,-0.0023684426313474146,0.03552566453864305
INHA,-0.001920018568506896,-0.005323442361948679,,-0.05132644887000825,0.002749575779220605,0.010640084033711476,-0.03453175969915538
SEMA3G,-0.018209323052892253,-0.032032333808827904,-0.03153485518612794,,,-0.019373853483463408,
OXT,,,,,,-0.0032411167512691286,
COL6A1,-0.000983419623254884,-0.006645822149707337,0.08599945493608116,-0.0817436624529009,-0.12888333894895537,-0.04436210244522982,0.0009506679340071633
FGF17,-0.018129422784100162,-0.009901916448466578,,0.028246936776602106,0.044900465009393785,-0.04065025910580519,0.016695787755348683
TNFSF8,-0.01232121799540848,0.00021823025169599014,0.0570492252673748,0.015937651357995,0.053231025587216485,-0.018128639391723076,
FGF20,-0.0011559104150625093,-0.02927933390464432,-0.023691396624860424,-0.015005429398892779,0.14701448850750792,-0.0188473900337779,
ICAM3,0.00859466245295439,-0.04791409741758669,-0.02815830040524996,0.08113543064594675,0.007987595170522468,0.02738309228101324,-0.008930007272091872
LAMA4,-0.02608442520057604,0.03758522379426803,-0.010249582037117781,-0.010328419039566421,0.029446766626157455,-0.045409595763752184,0.010211238543610402
DLL4,-0.02855807479152739,-0.05210230396145068,0.09147059594285385,0.06628020710420982,0.1421756610660639,-0.03676202950004119,-0.0893835982417065
SEMA3A,0.022597593598289445,-0.021826403923049503,0.1752074723844674,0.04243274715552229,0.029403613365515294,0.052162468508769086,0.009414090975644801
RLN2,-0.012434483755532456,0.016741578214000772,,-0.03176512209087508,,-0.03420743798308275,
C5,0.04063916055527925,-0.01843652819303729,0.0575560747002347,0.041627763183698686,0.05942557435742282,-0.010734346543159579,-0.06813637158426912
EDN2,,-0.020455459209158058,,,,,
C1QA,0.009289375797625114,0.0692994837310049,0.13388171599560206,0.0521686157971182,0.09112819559918793,-0.07101657352304784,0.028509025995009735
UTS2B,-0.012434483684094914,0.02343046595629592,,,,,
COL9A3,0.014295685930250513,-0.05592168081888623,-0.057500880635141687,-0.02402574082305566,0.08272770407594777,-0.04193231774879371,0.10132649822754322
DLK1,-0.020695834963776392,0.0980321604333005,0.057885430060937534,,,,
HGF,-0.03496518849064906,-0.022388211200053087,-0.03099488421604798,0.07580339365925833,0.04425652367342397,-0.041142232402811355,0.014748305456496849
P4HB,0.004950598454116723,0.026634622817828097,0.001945997083589051,-0.1528922085215013,-0.14505146052608242,-0.02560224857562982,0.1056331020534713
ADCYAP1,-0.00017609211029543146,-0.02792242663002994,0.025812340772232288,0.04029864130793905,0.08235883992282658,0.0035747740757359355,-0.016137213843050877
GREM1,-0.010747292191135557,0.08930046866357301,-0.020365698815474936,-0.008645295066813491,0.019342985239121684,0.02012154426402325,0.0792627261647104
EGF,0.05639344640609584,-0.02001513853042118,-0.024874583117650582,0.011168442307862406,0.00564199992401354,0.0316461118821657,0.019909852705560192
VEGFB,0.03970859602013727,0.02870599038897952,-0.07982545088165043,-0.03509633146969276,-0.11823229250592537,0.04349472857437225,0.014341578615833114
FARP2,0.011515759484151207,-0.03029818070213446,-0.02273498413567437,0.04343569172858001,0.08022249375483667,0.03976078163425706,0.06456664795846656
IHH,,,,-0.041581167975893875,0.08438579337091366,-0.011356579734441366,
LAMA2,-0.027956367574863653,-0.05406350266024606,-0.10127968879189979,0.08473401451269084,0.04803724626264732,-0.018142748559938533,-0.001156309806674807
SERPINC1,,-0.015578636013548334,,,0.06847304961019693,-0.033370923843135586,
NRG1,-0.0217459619945195,0.026910225187420332,0.09954715627503004,0.058038558517395346,0.058362059249828326,0.057194968633486026,
SPINK1,-0.024613299687765405,,,-0.017811835900629035,-0.05225204185238529,0.020081932655861737,
EFEMP2,0.059597851386058935,0.02509954185427742,0.045608857760199614,-0.09679878667073945,-0.11447824008483773,-0.004196017025968894,0.01253330848326531
SELPLG,0.06307926345759785,-0.015264363114530572,0.026997026006487367,0.011929310161694668,0.08793603322117445,-0.0673460409277647,0.17368227976023282
GDF6,-0.013929747316443832,,,-0.07622888057390965,0.029765817464095175,-0.05566648075876924,
HLA-E,-0.028176741015212683,0.028500075196407605,0.08939240042450719,-0.00947759897323084,0.02142273943931504,-0.06689399346482183,-0.06093159858066823
PTN,0.029271727919292837,0.017829637311969095,-0.021480440370733343,0.021421234053993293,0.04397751205673749,-0.11001609571894883,0.07982321462641923
CD274,-0.04203223273865608,0.03290294611272848,-0.015122305773267916,-0.017667726210079924,0.08729952358297144,0.03988667554315926,
CD14,-0.0566128081885412,-0.0006998126677065219,0.11387058322237328,0.044331761616216464,0.04563687186835859,-0.005773611394914612,0.06679278910877863
SFTPD,,-0.005214803714039861,-0.031439634052271,0.02548561029553782,0.0076053327084434465,0.007385704944237077,-0.04431272415064318
SLIT1,0.0654626878396797,0.031489832860652385,0.0029245247660194718,0.026826188802900032,0.06290768754306336,0.04777040241778603,0.00686967234977316
CNTF,-0.009801198510557552,-0.013279515005000906,,,,-0.034207441755174865,-0.02832810141877484
BST1,-0.02272707360322509,-0.0036308721682602567,0.11813580384680028,0.03836684329152933,0.021756329242588888,-0.023893634198191648,0.020601521142978762
AGTRAP,-0.011839300955737889,-0.005096716979115037,-0.017471515320466778,-0.048795351611410236,0.025861054012081053,0.022964047592875025,0.13088827763215635
LAMC1,-0.04222336905415176,-0.016030692538324422,0.0031447992603006528,0.017453077328400478,-0.0722419879060534,-0.008629349945236424,-0.03448326991629339
COL6A3,-0.05814151297880866,-0.02753262836955127,0.07433414349464004,0.010997953826964009,-0.03515134577468494,-0.04742337611767197,0.044409323161997465
FN1,-0.049743787446826136,-0.03303018153860866,0.005865052384281468,-0.10597951698980432,-0.1343541294447447,-0.02267835155276803,0.08802947844211986
MIF,-0.012080927710463997,-0.00933036006081494,-0.017671876233003793,-0.05017143494571494,-0.13406127270456525,0.0806744581326144,0.15028895624382427
JAG1,-0.05343181182321861,-0.0029921158839108053,-0.09302477940908503,0.03518920275620144,0.04637417448578498,0.03546703931072697,-0.014108476656716582
NID2,0.015459063953755995,0.03573419274705654,0.14656657264374096,0.03092471311316404,0.046887373537984854,-0.03287508278051539,0.041779232977592874
EFNB1,-0.007782476125862143,0.021948906002596285,-0.030788557056988495,0.03612881565977995,0.029249173462411945,0.020463833188518694,-0.07973528594629532
COL4A2,-0.05200936873415428,-0.027478573274832226,0.02597949460584241,0.02895737250885722,-0.026890642876932394,-0.030013835001392923,0.12171328050467532
SPP1,-0.0053354098278590905,0.025466755122820907,0.12379995210016681,-0.022263164266674854,-0.10592388886077822,0.003243927347560934,0.024907630643140482
PODXL2,0.011406438092556212,-0.020599495663459016,0.08540624128368773,0.05978615140228492,0.02242649404213366,0.09017595252121177,-0.06898936662458444
FGF9,-0.02683600374019239,-0.022628466885080117,,0.10720199624240592,0.13237278560710675,0.11727355990981102,-0.044178817743121324
ITIH2,-0.013094779576066654,,,-0.01374787986989333,0.05353032236231788,-0.02260270904157652,
ADAM10,0.05307641620517668,-0.051635594640298876,-0.054738241832250754,-0.01322323924130081,-0.003629711101675076,-0.008487995657381052,-0.02576646995350624
CFH,-0.05241025030744655,0.015994454453253013,0.10181786976226936,0.05914925835607452,0.036748269209459644,-0.016592665131448015,-0.012306643008340267
COL4A5,0.0013865849211422373,0.008793163654158909,0.026172464046717005,0.0706434950071594,0.11059548962257236,0.0024423544765217633,0.10411449923836057
LTBP3,0.047500491194650135,-0.002799954730628886,-0.013766169460504163,-0.07085441411401612,-0.05183051961979157,-0.013811128735895713,0.04023679332374668
GNB3,0.06451830715071702,-0.008430781057614502,-0.03500412769939461,0.0415053484973807,0.045127869077140226,0.038899283187603995,
COL6A2,-0.005849645356603472,-0.017226728258541768,0.0023770633811686535,-0.0848700751216366,-0.11337739410516447,-0.026649286609554148,0.008014770162230412
GDF9,0.0009676041362290021,-0.016956593270430757,0.18332469533350101,0.020045472515339415,0.0838487604513812,0.01373767769262169,0.0017057665101200524
NCAM1,0.08223456727614928,0.028934161403557732,0.040111573582933345,0.10634281509280086,0.06997499283943442,0.1100477073913724,0.03661144407292332
APOC2,0.07072651095843156,0.0038700733536546007,-0.03625293549686296,0.007718752918564807,0.07739969551980785,-0.01840005495113058,0.13262465836802098
BST2,-0.0044623354326733195,0.09092087923349212,-0.04849544563400086,0.031984233882485384,0.10814117081475771,-0.05545064008663948,0.021384275735921998
COL5A1,-0.023744584081645186,0.002981029448273582,0.08355238452105167,-0.06048657993921671,-0.09796572345486518,-0.004924598856253364,-0.06525931654384778
CALM3,0.03256208443214702,-0.05164408593181315,-0.1361046034522751,0.11231009043051238,0.09337834207937556,0.09423246948885967,0.045823689238603804
THBS2,-0.019132756624452782,-0.005433654470315631,-0.10546288949188347,-0.03921555826668324,-0.03908639345971171,-0.03011562699262048,0.009820578713350996
SERPINE2,0.02434158846065669,-0.022466392940423262,0.015368923237082652,-0.051546640024609854,-0.021925984152218792,-0.03597971571766538,-0.06788771261561455
EFNB2,0.050279109656902354,-0.01706980556398394,-0.07510002297213504,0.03859691686786788,-0.038260907669215374,0.057443768311298965,0.09656893810788265
PROK1,0.0271638942365642,0.029305326671418108,,0.022750073679005108,0.054770469571297886,-0.01999711695751271,
MMP9,-0.021743969780814835,0.027620308423618744,-0.02594797441745223,-0.07591962913445646,-0.06814673825756483,-0.029005849752033415,
DMP1,,,-0.028496923029473296,,,,
NPPA,0.048539491588510814,0.03370402033257079,-0.08008898933142047,-0.028640040517254127,0.07174768455515693,-0.01362001672562038,
APOB,,-0.026938976129603397,,,,,
C4B,-0.016720211351320086,-0.01744565750980145,-0.02674067492510825,,,-0.018715451010930546,
NTNG2,-0.021438037145628325,-0.022327024910988928,-0.02935098198009289,-0.0025123706466522616,-0.01962514438610891,0.028073351569724462,0.09089033248821138
LAMA1,0.030659794675947257,-0.03211874972496783,0.050862640737810154,0.04940189013329434,0.07953884837106331,0.022847012812313362,0.03985605971145536
UCN,0.015527584366656253,-0.039501935113262984,-0.04016982159376669,-0.0526552559233961,0.029559556327649707,0.03869501458475706,-0.02291159784004878
ARTN,0.05250604933933966,-0.02217484571158381,,-0.02913253435276485,0.0040969030898764715,0.09175693319337294,
PDGFD,-0.015894499756864244,-0.0011003295516160132,0.003249839972274594,0.011989454874759645,0.021608392705204087,0.016457936274672774,-0.04791591175465584
EDN1,-0.03693776580154364,-0.007697083575174856,-0.04611859178415259,-0.062168458697053404,-0.007942642892005232,-0.01940031870031862,0.06577166951054444
ARPC5,-0.01643020573434983,-0.005871767090432028,0.15309282362754092,0.008961165011996865,-0.02913011127849874,0.04049479809966609,0.1390442646162762
GSTO1,-0.02507765318000487,0.0009526264630464746,0.01870887383084935,-0.061712803991186255,0.0011387496011253748,0.012826931019375796,0.02624251025747461
PROK2,,,,-0.02760141373597524,-0.03633606550868429,,
SYK,-0.0327100531835175,-0.011528603483316552,0.12733661483142839,-0.03884354082441869,0.07970325220175958,-0.04985642340466814,0.08174867604694656
ST6GAL1,-0.0003437005322669972,0.0004012500026728328,0.03956108700587765,0.12323919355911238,0.1682244945052009,-0.03173890679911307,0.0061051510707067465
WNT3,-0.024364665564552766,-0.004633830223998489,-0.028153472362264502,-0.011053322850352362,0.015427030736749952,0.018215960489965294,-0.028579856209940458
HSP90B1,-0.0182196712576182,-0.01642708011438597,0.040199089892499734,-0.07353910496869884,-0.14343433084060284,-0.05921182334264067,0.012315470326685085
ZP3,0.03343042154658864,0.000742842308435367,0.05419539573433821,-0.024331542520440116,-0.025487456163025765,0.0633747168707935,-0.03391731548430207
NRG2,0.027472852416763668,0.02780829107737028,0.017970972712480427,0.023440209338087645,0.09253108508153844,0.06126909489050768,0.033964073953382336
MELTF,-0.005488345932912823,-0.027801441656283003,0.012051240240824714,0.012484411127089375,0.0687729451267636,0.011879698282964247,-0.005347882802333135
NLGN1,0.022758155964685608,-0.013886196623764753,-0.007389197451103317,0.07364150006854006,0.02766329647044953,-0.01085326952911957,0.03401670635639729
