,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CEACAM1,-0.04705554210727001,,-0.01726897227176086,0.02502094899392392,-0.014777312527374006,,-0.07171115318923903,0.07329555692830672,,,,,0.1613741784942558,0.019261241177632032,0.0644979160592644,0.04779964923493082,0.007893326249534012,0.06556012602903791,,-0.027414718593509465,
PDAP1,0.11601596189376802,0.018951911152166396,-0.0845866629970128,0.03498541346252901,-0.030439654047561705,0.07566873310419797,-0.18440108678118416,0.025416381451319036,-0.022271780826527584,0.02635421810514368,0.019575965557641947,0.015241617031576352,0.021361548516393235,-0.009785011871829728,-0.062305431234594144,-0.04898009424806984,0.015591376559068115,0.07545799078103518,-0.0044053652799655755,-0.0011383099960167592,0.08380096429952633
QDPR,-0.17179596650760087,0.01430034192419152,-0.018526238165230666,0.04025555034895135,0.0972344450767155,-0.07091515528802064,0.11859604256631645,0.0892133624117795,0.008942106177513695,-0.03461646693511634,0.03275234100068805,0.005666103220028036,0.024244865484428384,0.05357041815986229,0.15753158581298574,0.12513618974458168,0.004640409362697572,-0.04213634783327581,0.05031528659835884,0.04346426889137455,0.040764282042762376
POMC,-0.0002411783574502726,0.04076177203724104,-0.030684208590225363,-0.009053705364175501,0.04551898843868299,-0.008068739994202998,0.04789313436355484,0.003884756835736427,-0.023399525222703377,-0.005344648614811813,-0.020144467541223635,-0.05370216703521035,-0.0816128726300463,0.16251672227022973,0.0066532283638507895,0.037780848963683604,0.02531135432193282,0.008678218188418282,,0.11870582576590727,0.04863273176950118
CCL18,,-0.03633325775787045,,,,,,,,0.06305195451347201,,,-0.049717867668573654,-0.03164987359233458,-0.03516001172122368,-0.04230663912709061,,-0.04394711226405117,,,
CCL17,,,,-0.022112120577388775,,,,0.04280936599122401,0.023710625296578344,,-0.02033023543077641,,,,-0.02484521813293241,-0.013543848000891619,-0.022646559476003924,,,-0.017859134907466514,
VEGFD,,0.031452022722498744,0.0018092218264281084,0.09649262323915607,-0.014138095961967979,,-0.04590450645422649,0.07265568729328314,-0.011060657184626711,0.02034825519706568,0.05878702500475728,,0.03180798813285311,,,0.04567944190317261,0.03833091167641403,,,,
TNFSF13,,,,-0.015252445890411116,,-0.028581944049041765,,,,,,,,,-0.0561064734690989,0.08157147711778083,0.013891623096319269,0.08600878846119066,,-0.02909996969029375,
WNT5A,0.09239076769016517,-0.009006546849285545,0.0037395237789422703,0.03399830581896164,-0.04648611025658501,0.030386127109027168,-0.21346579625151643,-0.039126117326346986,0.005690157155550687,0.0031927654675549576,-0.016084528500974606,0.080529910636846,-0.0319440455057,0.10752686801379907,0.0451934733492335,0.042138794399453644,-0.002584543728763342,0.06352552560683429,0.02005451531530681,0.006560559508006067,0.13553990760656556
CXCL8,,-0.13207229947441831,-0.02315976816116285,0.007929455924399836,-0.03534964704801122,-0.010768463842897789,-0.12029190726219713,0.00033785507433584176,-0.010300164903687544,0.14238791059189876,0.004629478987005394,,-0.009828755629659965,-0.05572458551773453,-0.10417127307328004,-0.22365521307372763,-0.005212919828816871,-0.0779779917083891,-0.014765392469627868,-0.025279478600433995,-0.02239410783334224
GRN,-0.1465416401472964,-0.029630201669248665,-0.06426919319062091,-0.03714024627844747,-0.01713202581435652,0.03194476567082027,-0.2244510948019503,0.018116098696774482,-0.06433921909034973,0.06146127187150994,0.053741684877059145,0.09643025069778434,-0.08125231227011732,0.031593986127502166,-0.011476494722037297,-0.08499130102819565,-0.027732836901893623,-0.12911587483944587,0.04717220059805689,0.039988017609590566,0.0680792520610224
MIA,0.016913124303356807,0.043266350710746214,0.036421243307751636,0.0959186611811101,0.007943225111403567,0.019882113330743464,-0.0803690209344017,-0.00802216433808749,-0.01257916819479904,,0.015741529048160882,0.1430609080579251,-0.037532512684356235,-0.022878196933201856,0.2008705374345976,0.2750011008996741,0.06948737115541774,-0.09155826899310229,,0.055175720165971644,
COL4A4,-0.0411248773112586,0.004580286319291465,0.08180246787316085,0.009564245655003481,-0.07552019028339192,0.04267495331324819,-0.03097294140824353,-0.0053118970166362404,-0.006943021435977132,,-0.016729484501986695,,,0.11146263823244172,0.08978420402062279,0.0009645806456987685,0.018493112512700464,0.07268042973350786,,-0.003121469786258958,
TAC1,0.041135171808323386,0.11041016064217593,0.004711956477810677,0.02200187243338621,0.12848089910678562,0.013362854611709128,0.2879366626858445,0.042472045733102926,0.026608529309876307,-0.03323898457751712,-0.04357843965376964,,,,,,,-0.06900953731461792,-0.035257376089146815,0.16681400942387184,-0.020613812474242908
RARRES2,0.16833845715994436,0.006974716605463408,-0.009385467207081154,0.03206016562879327,-0.05881090147343511,0.005834187574410209,-0.2593894883412201,0.1381322661941026,-0.0406337414369938,0.03350292679423529,-0.009433401300226343,0.006592591554289974,-0.01526172175754838,-0.022114592680581968,-0.05322499318667792,-0.11844335870948117,0.06381305753987786,0.01881571973076709,0.07781189929785794,-0.04759146849549327,-0.039016496648907814
FGF7,0.021143447318011783,-0.04439787011479465,-0.02791727413960015,-0.00791997332975061,0.012971542604349174,0.049820792821693015,-0.038923605309450805,-0.035024600860697634,-0.029335546606491732,-0.05512368452786463,-0.003530545402394529,-0.010600074925031554,-0.014163452947519015,0.008709199380821292,0.0319108681919876,0.07752299186043585,-0.04419658986539705,0.09111312145567664,0.09551095400721722,0.013981312858552478,0.11972690184623179
EFNA2,,,,,,,,,,,,,,,,0.05156043399613605,,,,,
HBEGF,-0.004801977874821736,0.00952923063172804,0.00425749116851632,-0.01980716815000965,-0.09112054084692582,0.01741585507483584,-0.06167566735631642,-0.012484293095451423,0.014997847952428887,0.07892088693416768,0.05447079686650398,0.039620590340653274,0.08382012836654132,0.01038446042040584,0.02989551332882994,0.03572124714297266,0.024475359797955662,0.02676348220170634,0.016410358524412055,-0.06832517950597575,-0.018658540424586312
CSF3,,-0.04121016381954861,,0.0173204316782402,-0.015191149993149458,,0.02166386113768509,,,,,,,,-0.052192763593508766,-0.12912130726896126,,-0.06195890900388826,-0.00035011489922269186,-0.018802913960822024,
PI3,,-0.04881958434440692,,0.0408378812469148,0.0008614331079845264,,0.005673446995806032,,,,,,0.129814793518638,,-0.15196275520749022,-0.27211889880647144,-0.03177869724518444,-0.05222659619947631,,-0.0307609654664321,
PCSK1N,0.11144510917903622,0.0850896687129532,0.015345766936726707,-0.045624910812192526,0.019214790646391765,-0.04514017694136281,0.1719264446850042,-0.025772119550980358,-0.005484268395745701,-0.029896558263916236,0.001461524717258481,0.05686578020152674,0.03974727722292182,0.044819075046640545,0.1145482694950021,0.006393567488709023,0.01118963880916417,0.18713266733083847,-0.08770044244786754,-0.03572303474464932,0.04911855359146699
NTS,,,,,-0.02786475746983559,-0.011190202960408836,-0.015491311000499702,0.0313675960172226,0.03998457685662607,-0.021377239885637413,,,,,0.06882196257947676,0.0010896789807420986,,0.11609194018251623,,-0.027844551587737434,
SFRP1,-0.05875901749790953,0.1520846219783166,0.03344982466552872,0.01104098532471641,0.07339970164222595,0.0077881973021342804,-0.06225548974264656,0.005158999619918572,-0.015079038771348292,0.04134791567689926,-0.019752275594839833,-6.363556285432585e-05,0.0027354985774349547,0.03680127880683739,0.16285012240317906,0.0800504874091997,-0.026495738717843456,0.06790067153463782,0.1915810756615229,-0.027197514751391483,0.08723680361145827
CXCL13,,,0.038579754577143216,,0.028809792366498443,,,,,,,,,,-0.04404642509838415,-0.05649798846418479,,0.005405369341083224,,,
MICA,-0.034551614266962086,-0.0382547923915886,-0.026496281754182723,0.004480342807160857,-0.021697938749652274,0.05413898846865425,-0.06423466398855514,0.034467630183331426,-0.03520047728538257,0.06757490114287544,-0.021794047525249508,0.06399274686691742,0.05425446423132937,0.008271779283306404,0.06773463549010361,0.04358071903257608,0.004394894905222843,0.03679659425023141,-0.05446248583423762,0.0368454316571397,-0.005717947552947327
TG,0.0036378595155088585,-0.015264907967741555,-0.023482322862715253,0.03512996943367948,-0.0029957001678602366,-0.017567019244072054,-0.020825191799847074,-0.03164453512960221,-0.010912634766373197,,0.013006119842938119,-0.00903077891650149,0.13909947259841174,-0.020924543882646144,0.038768288858705605,-0.01185228941312152,,0.01152922446350188,,0.03541184885308788,
ADA,-0.02652137994996503,0.08948213312524254,-0.03487087020959921,0.03252895664932064,0.03571899437440029,0.0014196842495834445,-0.17036206915487007,-0.052680992963292844,-0.017722996455262097,0.03855815665144028,0.007907336487127326,0.01096827658105035,0.04688243941318395,0.018070670363392414,0.011309046103379204,0.0681562582308056,0.04571890819092183,0.002968337050438628,0.011448356259323703,0.02252028703870379,0.0035534640818598176
LAMC3,0.049666200590397516,0.04016653663889428,0.03782852496990227,-0.07571892887864157,0.021632111616977305,0.11813951571197615,-0.1522775187601389,-0.01915233305730846,-0.018438019867866307,-0.03922605570002532,-0.007984425841547243,-0.006093407897178743,0.06132652905771802,-0.005461758070646568,-0.034434469529445864,0.09327564606863814,0.01664291938561474,0.07478617082982528,0.03294965984755012,0.09482345943891338,0.07149740181559479
CCL7,,,,-0.015053504480934626,-0.02119204903927747,,,,,,,,,,-0.045048763766980776,,,,,-0.01970363117630051,
NGF,,0.07918808253533856,,0.008224895167896751,0.024597320723798798,-0.014241506487818982,,,,0.003290061717506903,,,,-0.03137064172425533,0.03641217388258372,0.019307680739525032,,-0.03140306694078584,,0.034365963281494945,
TNFSF15,,0.09537359115580918,,-0.016762813496993535,0.007207403242925851,-0.01063852191490105,,,,,,-0.01872952096106928,,0.04882859669668704,-0.01778470548912255,,,0.012909028627472788,,0.0514122916204795,
HMGB1,-0.04471505289927214,0.050146361915799624,0.022185543926491167,-0.059400597551316985,0.015925542655130843,0.042879355905754556,-0.23206823661877668,-0.0663450511756152,-0.0033172213667917853,0.05196459648575218,-0.007897968344382085,-0.08654515704310363,-0.08617137627096678,-0.04828618612945593,-0.12368780090565903,-0.026616421244442842,-0.05431560922388549,0.014588367929856922,0.06918124644618695,-0.06526677694464669,0.09341579995153113
ITGB3BP,0.048602817860848385,-0.07673157850190607,0.021211083564328274,0.029582447241037535,-0.016080580130529834,0.05082553853334022,-0.17853897623298653,-0.015944570409190003,0.011267155212657401,0.0012351175302747553,-0.03524033240120575,0.022637914548706128,0.0012180331033197645,-0.01767731535895392,0.0069196339931185845,-0.0274336905136032,-0.012463338023799455,-0.04650283936126668,-0.07958683734322798,0.03476921460966619,0.0991476167461056
AANAT,,0.06592055329180294,,0.0597125786701041,-0.014138097980260854,,0.03840584199020365,0.06673377205393116,-0.012579168894484492,0.005758903603367449,-0.027271066222363412,,-0.06770890224379261,-0.03296467005025917,-0.06923395125479322,0.008419799632029882,-0.0355738644115888,,,0.040318863750044676,
RELN,0.05616221406685314,0.04371529675707656,0.0067540638190530956,-0.026474833181731893,0.003005189379479045,0.06607349044676394,0.1945200684671944,-0.04909767035279498,-0.02773254216015505,0.03851338325538139,-0.030191424170420644,,,,,,-0.018128228423336907,0.0007595239016762732,-0.024311120938525804,,-0.04808621946339882
IL15,0.012050450130267103,0.04606305211876395,-0.029916120068502087,0.023854684458586406,0.004029855766430883,-0.0315935912924023,-0.07238185566206809,-0.0004039013128253505,0.039089558509715926,0.03816370822795206,0.0673390702746875,0.029377635814603044,-0.04674341369557116,-0.0044294168413058525,-0.015831699441102794,0.06195218406855683,-0.0576140217023722,0.040503622936313356,-0.03462685390212798,0.02357394172334522,
UTS2,,,,,,,-0.09119393605762811,,,,,0.012169838023806856,-0.062177677610573,,0.013007071890783756,,,,,,
BSG,0.179038479712959,0.06079159397933089,0.0030033558321465098,0.02133979534023504,-0.033840105402060484,0.03287443735149698,0.12849195702435337,-0.10260919396684519,-0.0247597090928374,-0.02092860796377539,0.05044898102857994,0.020471869579166704,0.04987163794961027,0.027245044268907625,0.09764172639174948,-0.00886711448287583,-0.01370145161093699,-0.1923774075562202,0.003677181873286935,0.011711632324667116,0.047894680883653694
ADAMTS3,0.1975326369140703,-0.017284419426289842,-0.025378583204571238,0.029796654502053783,-0.01578081511635583,-0.027962592797185187,-0.23272675920073227,-0.02418343858975168,-0.032124411523019786,-0.032272284271873446,-0.04202822706200045,0.021797140408768817,0.05354112075184199,0.057457835409405605,0.0890081762224312,0.0749659557889237,0.06155997824713901,0.15262776207637288,0.0618727044793091,0.08883082016857873,
CD34,0.013158612424762711,0.09578014864933984,-0.040609010296668996,-0.037001935590275446,0.045249001258335475,0.03659154569356444,-0.10398138984127321,0.0696386669632335,0.0015649725278314144,-0.03510035897954904,0.019778514839543206,-0.007880921214875578,-0.04082400261825323,0.06792839276700596,0.0650506752761611,0.06797153916973005,-0.022052548431754106,-0.02614766224698375,-0.017849622665603415,0.024315557165589283,0.011145522135759207
CCL23,,,,,,,-0.04472467176585726,,,,,-0.012067872585393873,,,,,,,,,
PLAT,0.0713556617893012,-0.04077756537661028,-0.026458498171444505,-0.001195940226032013,0.004814618102895254,0.05417362062456312,-0.2341400450848651,-0.10434247092861171,-0.0174888065585055,0.017589366889540322,0.032546144470407545,0.041372094101111055,-0.004504247907215217,0.08140221388351283,0.20249542446118324,0.14364680993058446,-0.006096666127150467,0.20249124951302808,-0.03684499812019706,0.06173654452132865,0.004977375963257681
NTF3,,,,,,,,,0.022936027399490282,,,,,,0.06329285640134537,0.2521718778701437,,0.16493967441890064,,,
LTA,,,-0.017268974043866733,-0.019293679014036672,,,,0.018431042971505423,,,-0.025292656595202072,,,,,,,,,-0.012864988697336726,
CKLF,0.048606043129161725,0.10977965655979373,-0.06035001390290207,-0.0186233610287508,-0.08467026350013848,0.058463568918784,-0.2533882056635545,-0.012921625025823138,0.027619970772159642,0.055623900287740745,0.00012839540750064505,-0.02883276565058941,0.08653384156425517,0.07024622976193236,0.07342153401216048,0.16784015985391912,0.002298972371568606,0.06067611358764707,0.045953946297456964,0.05751381362980628,0.03846571023756172
CD24,-0.07425562094115899,-0.026197319703964394,-0.013917888757662126,-0.003722726547228676,-0.004007168216446767,0.08469701120114051,-0.0077073329439828015,0.14066021241235924,-0.009619234125722876,0.09510706439429269,-0.019970343596429792,0.06905584003951061,-0.07237751453251345,-0.0049191684993696964,0.05586919689461,0.12787047563371393,-0.03287947576942515,0.2718804883748948,-0.03328778442507098,0.004977861463359771,-0.026531132866960003
HSP90AA1,-0.08412543584004471,-0.018395631783051373,0.0574891499772853,0.020987393939222953,0.09187937042960939,-0.05151797660973158,0.28948688349448576,0.1900372450411452,0.049353310815309935,-0.031138321350688142,-0.09890888946014412,-0.037473475046965715,0.04811496956550498,0.023476896750816628,-0.17882880772009208,-0.32448225689230503,0.052248808678349405,-0.061071218098423294,-0.09553628188989437,-0.0718343966707737,-0.014637481078026648
BMP4,0.12795336576046892,0.06542368856028274,-0.018306124793855502,0.00690181884235043,-0.027437262977035633,0.03419604323658448,0.020752007051971687,0.023571820314636567,-0.026107254153845193,0.05669075109661372,-0.021551955756617218,0.04753924617619356,-0.05117303443471471,-0.0327973119462999,0.08969462957513157,0.02041426849402099,-0.04088255929411467,0.019667413058885835,,0.01627461841339428,
SCGB3A1,,,,,0.11245933032293934,0.09159937669763983,,,-0.010610651995442368,0.05666843511833771,0.11458720382474251,-0.04361611974302202,-0.056012681010379595,,0.014055177532555758,0.06189350864934083,,0.08351692662545589,,0.19677851877575103,
IGFBP4,0.07690642622806061,-0.04765428068570129,0.037303507358896724,-0.061538260196364276,-0.025069510831678177,-0.03686254368494689,-0.13798282130137626,0.012762031330451963,0.0493208604342474,0.07455367375970381,0.04005206619841796,0.0364388421698782,0.0025861414012867,0.02315737371742348,-0.06279784294887317,-0.13584052907974495,-0.023927740973280095,-0.019358542938076366,0.012679971871147453,0.08248398856704241,0.02462656194436694
RSPO4,,-0.02900371081654348,-0.027917268839507427,0.0948969904953348,-0.019432322569395852,,,-0.039259636043695555,-0.010610650443394482,,0.005347969601476489,,,,,,,0.07399647794221521,,0.09028492560896136,
LEFTY2,-0.00934635363829365,0.038540824225304526,0.020656724564046183,-0.021467979487886826,0.029299901484439526,0.002943448958950155,-0.18086263238994732,0.008867970084127411,0.012372504500270918,0.2784387579894253,0.011403199305064352,0.008315344293555028,0.10538671906891345,-0.04212605457395194,-0.024539873777915864,0.03948339853656373,0.08591587282085464,-0.04676148801968204,0.09280009831315685,0.0492380431515805,
PF4,,,-0.015708478991953986,-0.01313388608789329,,,,,,,,,,,,-0.06187925872842884,,,,-0.028057268378422717,
ANGPTL2,-0.06006413476581687,0.05390256258388486,0.05241450711515779,0.07562015490182121,-0.03580809502263056,0.03167997908704084,-0.15872549870350255,0.0032295817547621703,0.0009559792876054892,0.020907629342247238,0.022914704329322154,0.033766377578052655,-0.042055956697906335,0.07096331322376812,0.06934520505828855,0.21203862998846384,0.07554056823994407,0.04304179856393028,0.1066054237252997,0.049511016765095534,-0.08391363944303418
LRIG2,0.10118440417301032,-0.05988776328133785,0.038720963923536605,-0.004626457167403998,0.03885339005848636,0.02784412336542291,-0.06732948446435465,-0.005424323709901124,-0.03005590690581676,0.03476504273505866,-0.04567743234939664,0.0034990056569989716,0.015699751922184355,0.003185230788880459,0.06777654323626073,0.07788019683211873,0.031231729541863963,0.07708757461359471,0.0852180415048,0.024753973347210134,0.0443769350186092
ICOSLG,-0.05233000449897101,0.029545850898335762,0.014504641351987124,0.009778136182171406,-0.040748202686411134,0.05480741062223805,-0.15308738526130958,0.0893786628502135,-0.006095229697613595,-0.03724503127540725,0.06655937902520288,0.07281486885390695,-0.04032317530894062,0.0128670196633245,0.07501242828436792,0.16333236717605618,-0.049649602365897647,0.005263299985013064,0.031171063107981765,0.06212345599250473,-0.08129016018969604
WIF1,,0.11314130194208694,,,0.09618467652561909,-0.006947088290525036,0.2965518658692917,0.0453914283951603,-0.0050212071277121045,0.03328244152448662,-0.04405503045397973,,,,,,,-0.04099336496419186,0.02088324111997489,,0.04549716409935931
NPPC,0.09307493830133165,0.06612882938291675,,0.022040177585991996,0.05114189733672696,-0.003141360087925929,0.008614193942662288,0.017571452558641083,-0.01474620746480085,0.009370930747601735,0.030680800598248004,-0.04044977769970728,-0.007047660718054068,-0.039471760634638635,0.055527725427847834,0.15587303269182837,0.1252250827149895,0.006391620320687894,0.11181713271115724,,0.028402656839382166
LYZ,-0.10649687299274119,-0.04239486162278125,-0.03290296574750695,0.0005626241027499127,-0.05992080670736273,-0.014763075878656886,-0.17522307508801116,-0.02543955264155154,0.046926752759026115,0.053589578657164266,0.024954361428268512,0.03936663851785899,0.010552422413386225,0.029050369641196058,0.002792445545862397,0.048451236395775546,-0.00789889957330983,-0.07704781981174974,0.10008470672147392,-0.008938307949572729,-0.07751346571519209
EREG,,,,,-0.02734588855247549,,,,,-0.02199094707230895,,,,,0.03391322889737563,-0.04150039817791291,,-0.08243027320965436,,0.026489237717516975,
SPTAN1,0.07212985960516194,0.08064322551004323,0.07024188049879325,0.05682250870198154,0.03021916986324718,0.03987140876953648,0.1383264562571411,-7.27189273967752e-05,0.0068160878306087165,-0.039616162843289025,-0.05881632414282965,-0.014042563551762102,-0.004151408553568226,-0.003571865990321185,0.058388157958179185,0.09657016096051683,-0.0036503116638966202,0.19343325678585485,-0.020295685869094544,0.06254743532447911,0.04647325480618164
PTH2,,,,,,,,,,,,,,,,,,0.08568144084106817,,,
LIPC,0.04869073722496911,0.04862444894176143,0.0037239813284750643,-0.023602571477010763,-0.01881368662449484,-0.03249004784484271,-0.055304588783954334,0.035330566362737584,,-0.03938538539589402,0.005010750473401253,-0.025914716259758466,0.019044171920682987,-0.010415367992423548,,,0.0043849293715956675,,,-0.023190653751661582,
COL8A1,-0.07853827137206586,-0.08319300747830169,-0.01850576483941305,-0.025740972881773638,-0.05511819914391142,0.011132201419994745,-0.04868437974119723,-0.05408457715948983,-0.0052707429639914875,0.012224781186900303,0.030428474589016707,-0.0060267236113978415,0.07125651510077752,0.06197588655686892,0.06828221278940313,0.015692097487851307,0.013100549157415452,-0.08548101294411693,0.14920379045451185,0.02089579062306003,
GSTM2,-0.027387065750332736,0.037106578382244224,0.024141923481510397,0.032673895653705425,-0.03809486839450161,0.003922882910149848,-0.04320062533651707,-0.04113159603166954,0.05932241096721047,0.025187547863840698,-0.024514744379909578,0.18169574153118712,0.00163037153502577,0.005783824421779876,0.050718600238111235,0.07440227244192288,0.011898750148522576,0.021302707890418292,0.03573096021290288,-0.012019423914941364,
IL4,,,,,,,,,,,,,-0.04822530404142781,,,,,,,,
SPX,0.012416782392178785,0.06207546807396504,0.005778058833976277,0.009991226135557151,0.10431537233328202,0.016180846029520003,0.11718002205896708,0.01251070040205536,0.05726150206083613,-0.03599613729309844,-0.003793882854218228,-0.05362393971401323,,-0.08424049896690512,0.09683620501075019,0.0996151318316757,-0.022365633980721607,-0.11611254694013635,-0.031081591642313337,-0.012725187089728139,0.05073085177144645
MFGE8,0.08282836108523474,-0.053551373140314384,0.012290667552647284,0.014431266636142548,0.0008928557446509481,-0.004031919966910248,-0.11222269319948809,-0.07128454655312139,0.01849556177724939,-0.02660040210815696,0.05221011216216377,-0.02690899189166427,0.053115092226572166,0.021206766603491415,-0.049290467964682894,-0.002654471169189211,0.038526385309865255,-0.1339298137757973,-0.004703762484966903,0.036763279139583854,-0.0009589467278948749
TGFA,-0.09786834646707875,-0.062127094018758336,-0.01479448145295979,0.0015579139970722045,-0.033528010200306615,0.005627854806175654,-0.1224237511995798,-0.02864341075874498,-0.00863602925220401,0.02196240014555309,0.09013457050585098,0.01946633015182786,-0.04296547698740622,0.09311184062260497,0.06760635193259351,0.06397829676944677,-0.03249565065050358,0.12454181560527604,0.018878165229480732,-0.006542302118768514,0.007809660355237612
SLIT2,0.018497490979945862,0.2182683240618809,0.08037064544037563,-0.02474373991988069,0.023869047183195498,0.03936936042561495,0.13043726308903156,-0.01771001171131426,-0.018675316106067947,0.006155204137482908,0.002998117233484503,0.09664048854644178,0.01254486950505519,0.04980949936570221,0.11710153136721285,0.08125018904973044,-0.06525589382772602,0.10935945234090015,0.08461748084771516,-0.022715124691065458,0.0267361690891614
PLTP,0.06845674642751423,-0.02402508392924895,-0.006053871106748516,-0.008443693637337829,-0.041298216377252187,0.033071053645456934,-0.2518516650704966,0.06975780886430481,0.004204036583701167,0.0645743721742575,0.13993967186718928,0.007319198145243042,-0.06454529250489019,-0.09003978129473736,-0.022115051612110064,-0.11822694780452331,-0.010488056908227584,-0.10482210332092243,0.058550831550129946,0.04794476539992848,-0.08616259321930483
APOD,-0.21676629131056532,0.051304216777227324,0.015188169013754691,0.02152931963531206,-0.004929913757888894,-0.029436262614086852,-0.22278168385239167,0.12347104449736471,-0.03522869233031201,0.012231727940166215,-0.016765900411657406,-0.06777752723563532,0.018485773868685756,0.06441297331941212,0.20470979226913147,0.2706972747227417,0.017144178559418737,0.015369295240439444,0.06743293918254824,0.05555500618057934,-0.024409718853148753
B2M,0.04017416059873302,0.009036913052975291,0.06595962286787074,-0.10213028771356558,-0.052716508262219325,0.026498209899649097,-0.3248589260064104,0.1976119884677237,-0.03183040646721605,0.08414224344925875,-0.018693923698030017,0.034762797006447944,-0.08146083717112011,0.06728950665462553,-0.015588768592003914,0.11903944885560319,0.08575798857575845,-0.09066486354254688,0.13349734736348734,0.05824822198820404,-0.055566040771175156
OMG,-0.04838092724132476,0.10783612483973024,0.06439122574428124,-0.014761104453837473,0.043321783233821465,-0.054900333697946495,0.026441052030382804,0.13285416203273892,0.006638566718779597,-0.03926591699320316,0.0035560490017206127,0.02477572844434316,-0.014773600426511664,0.05367465350030311,0.15171193448320242,0.26965503506980726,0.031005630231424688,0.016411881470321795,0.005442314706143857,0.03522418924543254,0.0575261075670257
CXCL3,-0.0009046672240377207,-0.0751587239860791,0.027651294403228777,0.004115398588463685,-0.04805281849625103,,-0.03541264514882551,-0.07798702223666157,-0.011351153130285134,0.005998242683055052,-0.01821529290440284,0.03161027242606008,0.2173578724566063,,-0.03785813138741757,-0.023910031751450695,-0.03257947542743131,-0.014043772505280395,-0.04829271207703018,-0.0004405209526615848,
CXCL10,0.12014837455211311,0.03395514760702449,-0.045141547027731044,-0.02855194555471236,-0.009228175923627088,0.036912233376184544,-0.20741409564314608,0.0908319221936927,-0.01724323241510606,-0.011657681362850789,0.006217752511816602,0.04062409972642829,0.17580281968751163,-0.053242660388350196,-0.01442118534579569,0.023707988785852004,-0.03202629641726979,0.02351581440347232,,0.06420072657472883,
