,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF313,UKF334,ZH916T1
BSG,0.0646767802690738,-0.004222073390031747,-0.021228961982610806,-0.021915726188533487,0.0003663530091412836,0.03000692091271683,-0.041196118898020655,0.02517492256223397,0.08084257153604496
ADAMTS3,-0.006100033040080169,-0.04005566328471279,,-0.030791737581855813,0.023241060616738026,0.04323956610522923,0.023474321957900845,0.001077571830381232,0.03543203178594225
CD34,-0.0333988383315779,0.04639657260399754,-0.007421596349197001,0.09337007341853415,-0.005890144350951188,0.03568030478646694,0.04844083445047429,0.039295033077439576,-0.027312983015730177
CCL23,,,,,,0.1719858849327497,,,
PLAT,-0.008760443819223277,0.00920300483043845,-0.07207169960410113,-0.013445355716686778,-0.08286765041837049,0.04795563923579368,-0.026543288331111803,-0.021491716714812776,-0.046943139182426284
NTF3,,,,,,,0.020199651899829977,,
LTA,,0.021951453438204056,,-0.014570484608103673,,,,-0.01563035113417086,-0.0003040731644055813
CKLF,0.09871764486419354,0.03370142918585283,-0.030565960432173103,0.012462262818802278,0.015769957797039703,0.04840627148741354,0.015044540397053467,0.0712190089537108,0.01946698432398491
APELA,,,,,,,0.011239137328606517,,
CD24,0.046855975454676145,0.06600634792827095,-0.0170451505269758,0.027506377749560572,-0.023518135891395803,0.015375402904145293,0.15275606419964916,-0.04237763536931625,0.021395544135656988
HSP90AA1,-0.010987456018857653,-0.011657915153322675,-0.056553164073655356,-0.00941341269792852,-0.06379631819748394,-0.046023963460021126,-0.002986902057546782,-0.013721694642609677,0.03584510579821367
BMP4,-0.030975979875168064,-0.017771726021441763,-0.0014695479594747053,0.0047658616177443675,0.019953350986741673,-0.017141986337164905,0.01949487751848015,-0.01331867353815036,-0.04770835208137302
SCGB3A1,,,0.01445976358336846,,0.08024455530077834,,0.06361749088928707,-0.01090665231867554,-0.030284053259118218
IGFBP4,-0.022185263559916926,-0.0007445339775012106,0.017953819872303343,0.022207138949045392,0.09830449993402635,0.08618188228327786,0.08737943050881353,0.00896235050826117,-0.058434659836869476
RSPO4,-0.0030369366933460894,-0.0032000417750508367,,-0.022302679447466636,0.007926301104514323,,,-0.005465989345679528,-0.011693256521553388
LEFTY2,0.0464388201339624,0.0019842751704004526,0.015914219767489274,0.031070971823530913,-0.028864784491529943,0.06292385163267274,0.04195646896289642,-0.019295493921087897,0.007683062860096929
PF4,,-0.015249911600749221,,-0.009918641486105962,,,,,-0.020566958022611097
ANGPTL2,-0.03464117285987331,0.01227875950863686,-0.06859613488970118,0.0327002010098594,-0.06381254494363998,0.044861858833478124,-0.040256609284591786,0.030556361871613646,-0.023185077730631647
LRIG2,0.09371958523870759,-0.006938642034487531,-0.012762221920804463,0.003950220470280772,0.044796550571345586,0.037165004631954664,0.054941865208843574,-0.011260828911547208,-0.004292826903185393
ICOSLG,-0.0063795300627286,0.01343721015593413,-0.021224518444587812,0.025766477641437708,0.038042609402989744,0.036572064510994075,0.05207580111655557,0.030307599697160566,-0.04334304745827786
WIF1,-0.11468566578061508,,0.11298426852308979,,-0.013348214028076644,-0.04494743478911427,,-0.04592725201799636,
NPPC,-0.05405455221961699,,-0.005181912909322804,-0.01538625894567295,-0.003997125878658575,-0.03398501323559432,,0.06205699454042203,
LYZ,0.05793208354621682,0.011537462932325028,0.03924933045558445,0.048320666974928005,0.011816378499341423,0.042018576971144014,0.07348185993551162,0.06333988085829916,-0.06307789291697444
EREG,,,0.05749019793386497,,0.045670916706708795,,-0.028099785582263778,,0.03868744052762622
SPTAN1,-0.036458876152455785,0.05407153390998148,-0.06261511550997531,0.07818830451853875,-0.01913231125513994,-0.03652628988024531,0.08491446620949132,-0.07059903439701104,-0.036511134669381703
LIPC,-0.005087051577991101,0.004811200386230794,,-0.017824537464692706,-0.029277600019468657,0.06508199915366146,-0.024174507403894634,0.03498161868063002,-0.02600441948736368
COL8A1,0.07465927764149236,-0.03259556715166874,0.042558922227784804,-0.005305822455327593,-0.0003530716035817403,0.06405145924501947,-0.07798544896250297,0.02784359291028163,-0.07810825248014798
GSTM2,0.0563416785017045,0.15824882740604204,0.06600651422258937,0.05175825811498066,-0.018060640910577117,0.017724700129224506,0.025912804494276083,0.04130284999399426,0.017907298691296418
SPX,-0.04258621524093935,0.03419987652854321,,-0.029207508509065616,-0.02499953248018611,-0.027036499939366854,,-0.042560784342114744,0.03050705721247642
MFGE8,0.05573276856441858,-0.03630874728515904,0.06499248368237674,0.00700508911828403,-0.013579448611818635,0.03287232438269309,0.019818003733133045,0.026180449389728497,-0.03618118093138501
TGFA,0.05573338384112232,0.03705887053975355,0.048065012456455954,0.002650746489999958,0.028941902814191487,0.008442849645731384,0.004796297729822734,-0.01377529910380188,0.10969706110771024
SLIT2,-0.04217443731181792,0.00228191035758536,-0.02915088599347743,-0.007428008514251349,-0.009980963075615445,-0.031385723687482624,-0.03844449015770529,-0.015636889854803018,0.010839843133414543
PLTP,0.005338724762112793,-0.019654894129793325,-0.007077745571723142,0.0009035554538491187,0.042480017401215604,-0.006229558832009354,0.058613745183466404,0.051415597821333994,-0.031805277591933065
APOD,-0.13531336606301453,0.0068666515634409125,-0.11792820976458465,0.015373308020378694,0.00619625327078781,-0.00575602329900856,-0.010513817196805803,-0.05526442154408075,-0.03463213820641741
B2M,-0.062191895438930264,0.035943926375241915,-0.008194614427359333,0.012273573782282951,-0.05113621873206067,0.030102071890563763,0.07397207654367412,0.10200224619015608,-0.09209456708108682
OMG,-0.029405718790285282,0.055641880603917906,-0.025100445010422197,0.016311866806843035,-0.09468661674667579,-0.02075278216176548,-0.017795748600446325,-0.05719256659964192,0.06431652533476091
CXCL3,0.009652800834924468,0.011487303377243501,0.06609173292374085,-0.015982290136846766,0.05275346679525756,-0.016572461877419824,0.10326685618887323,-0.011256683260452602,0.10416696564362075
CXCL10,-0.08473120022483308,0.04088360114846479,,0.0547361969755724,-0.008760755107468347,0.0042652525403899435,0.10159879194868843,0.0009314380583729833,-0.06497326423250588
RSPO3,,,-0.006734725136320965,-0.011518567050823778,-0.03891510775180184,-0.02072646757490366,,-0.011763017055854972,0.04141388307033953
CORT,0.008821939355120666,-0.002313576028028902,0.048076727532613855,0.0227536270496328,-0.030045483474795274,0.019495889648821475,,0.03639880479464547,
NCAN,0.0006430952805417865,0.05550840875609412,-0.03068861519941012,0.07143511748895964,-0.03950950555388098,0.028462180848860836,,-0.003358889037492967,0.03960399335129421
PRG4,0.011235356658434071,,0.06586757021389021,-0.011368328941219408,-0.027863077437877106,0.02382053652376365,,0.010392870683394133,-0.033202683851845674
ZG16B,,-0.01835079006426899,,-0.013194336079971074,,0.001064020634866011,-0.01966083304961608,,-0.018276047697414945
TGM2,0.006268447348980413,-0.057247605424316846,0.12418529532198935,-0.03174166529864531,0.033214141015124106,0.03745700069693369,0.09620545234068507,-0.03127748220051209,0.04086521810342299
VEGFC,0.04309609063718223,0.032933526092208086,0.00432129968376987,0.03887292761801838,0.11677954840593575,-0.0075153781949988795,0.050557999522420544,0.08236428039746213,-0.012282510385393691
WNT6,0.07098595121694438,-0.016970750474378817,-0.0192049675467005,-0.01572386274430105,0.0007660166054125363,0.025503562139705362,0.009322089695037282,-0.01224938340981578,-0.022072083747834
NRG4,-0.03343133173990934,,-0.02750238247310575,0.027274435397127303,-0.039687310084930684,-0.02236378267065213,,0.06701972670549969,-0.01465727919837192
PMCH,,,,-0.019170816098487448,,,,,-0.031606662107822196
COL9A1,0.010041154866311582,0.02341778262544918,-0.07875668725776204,-0.014450458610120117,0.09883035554999323,0.016930592480955253,,0.05219665599573823,0.028602050672022115
GDF11,0.01159043099655384,0.04871838687753124,-0.03461590513120772,-0.04218522151176677,-0.03738831998527908,0.0807577046730889,0.05600067903944518,0.001909624213255163,-0.018661931912193435
RAET1E,,,,,,,,,0.13584358168263658
IL24,,,,,,,0.058870018012608084,,
SORBS1,-0.052873433018860945,-0.02843467838143171,0.05738263087241934,0.04244463510335222,-0.03017769008527838,-0.017901838618259856,0.07704246299180988,0.04306699809739017,0.017447713029276606
DLL1,-0.09062048625688322,0.03749865786907604,-0.026537229605201707,0.03276531145674564,-0.0037356972524533907,-0.009952289553754129,0.0355271445131402,0.027879668022882435,0.03390003913064047
TLN1,0.03390343633504933,0.02467487287664562,0.040918592399499486,-0.018999528057085255,-0.017558958229688434,0.013510994800634292,0.05502762109317291,0.02862317646208522,0.029480089925258635
COL2A1,-0.004197157835732903,,,,0.07729524275063632,-0.01657246751721227,,-0.01142784454038692,-0.02133129286648046
SHH,,,,-0.011813560291132183,-0.0509120852833894,0.10448399749806046,,-0.010906651365366232,0.04564218652430181
PON2,0.05121539336875487,0.008171116466759125,-0.03301236114421337,0.027134704015232256,-0.05725046680272764,0.06089866553504708,0.07192353158000538,0.04509671599092895,-0.01860077500745154
ICAM5,-0.06973941984643853,-0.02184516721548818,-0.00010673080023708409,-0.018412272195109405,-0.04631947884120574,-0.006081691593364964,-0.018923171925883425,-0.021300100972264126,-0.018287571754846424
HPX,-0.05011651763488189,,0.022392035304689743,0.05988033042347161,0.01784589879482549,0.05639935726568073,0.06152966450491262,0.061231358703379465,0.004137670967631306
SFRP2,-0.02589410971278234,,,-0.01345436493772104,,-0.013226369539183706,-0.0006250468585044546,-0.021396058819318983,0.0037879183438613733
CD70,,,,-0.022868592251679233,,,0.06253762036646271,,0.03341239351180959
HP,0.017607154154163508,,-0.060766591217403805,0.022361130208258702,0.10910202643358219,-0.013581189441722643,,0.0001313116542594389,-0.021925686551286173
CXCL2,-0.07664133933467987,-0.043079175265040764,0.0397142635507806,-0.011444323243331382,-0.01887685069302486,0.04293129996659837,0.09293097960116556,-0.02158688440563317,0.07692520696689205
NPPB,,,-0.010830230173140377,-0.010127563656764309,,,,0.009672314247841757,0.013250504902940668
CCK,-0.08511298538450367,0.03597034893556837,0.01773541868554456,0.0008719966710986259,-0.11137244173032264,-0.04742215281485146,,-0.07387961665472323,0.06639430606071957
SEMA6A,0.07500234070563025,-0.02109894873093247,-0.11636399203654142,0.02244441225777969,-0.004318945335066942,0.04386860200216739,0.0721719802789468,0.02590858764133596,0.04505332978932557
IRAK4,0.02059769478167917,-0.026624544829209378,-0.045401468435059315,0.006270551559630501,0.04492538241836108,0.024390535321132077,0.041917748985104836,-0.004955712552434733,-0.017919685502358722
GSTP1,0.029621673800815627,0.03565329882672262,0.016313545109320867,-0.015526739012725785,0.01869926423523865,0.048209018445246894,0.002785056280198527,0.008596440408031716,0.04985067163694412
VCAM1,0.03658220661395248,0.002454881404583241,-0.022721534359902817,0.03629014072360331,0.02132455767354807,0.05251907843420987,-0.012932335177978435,-0.037971593268903064,0.04368482978287525
NXPH3,0.05459249381797759,0.013288737440784695,0.03565896363702799,0.009083262879737033,-0.024104249445568587,-0.03688751959235432,-0.00744086807385307,-0.014234387342339776,0.07354621003733287
MTMR4,-0.0691017334999472,0.05366793985572688,0.011935973912200576,-0.025208563020254645,-0.03985870735867648,0.010353484436725312,0.07501188563750336,0.05183011596766943,-0.008717842878828682
LAMC2,-0.027764169164278384,,,0.11446979114542587,,,0.02361508228471381,,0.046665556661188885
IL10,0.02001497539182888,0.08233346726957819,0.01786913426964714,0.06632838915274371,0.011669242416939288,0.013477908037046007,0.05587442053403262,0.09403755406602353,-0.013979471024113675
SEMA4D,-0.05346738437294887,0.05096695941051325,-0.022576262884268915,0.000475368044529125,0.0380384478811519,-0.03371410608079807,0.07324137426896138,-0.05556060403138727,-0.05002662874329046
TRH,-0.032944351475656906,,0.10157390351166833,-0.028003937017620575,0.03752628975929708,0.038246186567305177,,0.1432811116814378,-0.016653355727704024
SEMA6D,-0.04253192931213912,0.030162491299210514,-0.054847737854592675,0.07284576794095571,-0.014690842874988341,0.1152315978174733,0.07165842872664915,0.0293437978268451,0.008603604191354051
CEL,,,-0.03109734297488235,,-0.018245153351772302,,,,-0.010919982594420017
PDCD1LG2,0.06273791007083881,-0.0064638615458149345,-0.038288936723713383,0.04657463159810947,0.07036454106038294,0.021998904830100946,-0.014553747565031909,0.05889182676693823,0.012751737952270312
SPINT1,0.03562259734555022,-0.0422996319600199,-0.010078033435422303,-0.023290959754258194,-0.011945881547069477,0.09260034527307424,-0.04021618394072465,-0.0184407690616055,0.03401925588873798
CTHRC1,-0.049649235545615886,0.00014636082004667157,-0.03329483143957907,-0.013280030220527842,-0.01956815486575525,0.0054361293310592725,-0.012329258692089024,0.009108528588998702,-0.023841791554822484
PODXL,-0.037732023767542824,-0.006268260766625473,-0.003030781559744992,-0.009848987710379677,-0.027017293168638965,0.061178942644056024,0.07358564270669667,-0.018245861321671008,-0.012000766407525752
JAM3,0.009264177876945499,0.027470389068792556,-0.07472088729117111,0.024868692994757847,-0.021493534041131225,0.01543089613045835,0.025470788942241595,0.05795877063500079,-0.015365990420791318
TGFB2,-0.008108061033475385,-0.013450902078275189,0.051628151057490884,-0.048064813972486436,-0.01943225811464785,0.04301225450837117,0.07683560994713876,0.02651963154271728,-0.03543940758019916
COL18A1,-0.015055782805566081,-0.013243348041355041,-0.04090255926499258,0.0008037135356953598,-0.00047690644593768536,0.0837496226789359,0.08317353245857426,-0.023666453638952412,-0.08336806222997493
NODAL,,-0.01634567802884297,,0.05392326275236104,0.006492916284664881,0.018037723271940052,,0.015275024632165745,-0.022791631760996505
INHBB,-0.006096645450270904,-0.020712662211358954,0.061195787061040036,-0.040322592131534093,-0.002717129662413226,-0.003235943124168964,0.0504127407669205,0.052540618023451675,0.07332814404879805
LCN1,,,,,,0.03916038944370514,,,-0.01684077973517712
ARF4,0.023521327872631143,-0.030446962036418168,0.02137410899322256,-0.007787073729319585,0.07087938357842606,0.03486833335981217,0.05963867088252634,0.00011060983772498898,-0.0019280144576125635
CXCL14,-0.08442394484733678,-0.04458911652677556,0.036636610395415256,-0.010887979583413412,-0.019786197337677863,0.0026986063508347984,-0.034710456644602615,0.007846314959743684,0.013906464897300883
LIF,-0.025071301210192274,-0.020684517875866677,0.05476309833625529,-0.02256239957917393,0.04057668541394713,-0.011510260084025704,0.06644175184265375,-0.023244297960063595,0.09041182028488824
IL17B,-0.03510665158920685,,0.09830316618038203,,,0.13453444526804867,0.02482481080453916,,0.0487235955164695
MMP1,,,0.1412855387669453,,-0.02448966117213625,,-0.06538259661937651,,-0.06049018648642796
MATN1,0.021780345411808108,,0.002404265503368358,,,0.08523645869939298,0.11306840597973966,-0.01142784311824635,-0.020254039175815638
ADAM28,-0.014887367504456763,0.03249433490065689,-0.020189051358418548,0.01035475085175681,-0.0413623687022326,0.05383099478297038,0.030325275250665227,0.00254323429386155,-0.00804691908216015
TCN2,0.06898323856219284,-0.025200414113694114,0.053985549707238976,0.012256695842416563,-0.06086913573293231,0.07560299095122797,-0.01741450610735188,0.016083778243085937,0.0717965830913489
THPO,,,,0.026793208829386485,,-0.02967394908941509,,-0.011427844430991475,-0.021925693225940606
CUBN,0.060024103325107186,0.13335687402387947,0.0009117956888757438,-0.0013760417962773183,0.02498065945646212,-0.026692329057812537,0.03912024993245186,0.05876196229215054,0.014893000593715058
TIMP3,0.01445640756257744,0.0003722585146224003,0.011432676359631005,-0.005573431191881666,-0.022115553694495436,0.04439262218731278,-0.07541002109575091,-0.011681153487185835,-0.010466148412037166
PIGF,0.016119040815090056,0.0759362030922832,0.055843243031906034,0.007186936553179512,-0.03263018751404241,0.015084600857632306,0.006875914483799887,0.04143004096350385,0.018067219089696596
CRH,,-0.02051378282533694,,-0.013324948323461266,0.005429836926583976,0.06777016329310208,,-0.015630347764484246,0.025296695972674817
BDNF,-0.07483106597267901,-0.018350786566451643,0.13741746303989552,-0.03573673417305141,-0.01203957769335796,-0.05028549614471705,-0.0184103933973141,-0.01287068792269105,0.0379574689374018
CCL5,0.00823184529309772,0.01811014556155588,,0.046340275808342414,0.05282337424900353,0.10172021913028009,0.06117302118078456,-0.015503245232800653,-0.05136662426237816
GAD1,-0.08760249790578281,-0.00291875824448336,-0.020421825338361774,-0.0408275991733864,-0.03628316139753027,-0.038337551192423026,0.04971159749506645,-0.010294097027986488,0.05491531163390172
COL14A1,0.0002927643821244831,0.024182120053610097,0.05862308363420181,-0.0160968507008135,0.04613627269493439,-0.011065540243133153,-0.05516024285250283,-0.0037392786584661006,-0.018460235074059802
HLA-A,0.06547091307270402,0.02584009369372851,0.028023911101354205,-0.02362958592717946,0.0321106915816203,0.03324809033602163,-0.04664371432446295,0.04314447544508526,-0.029220265254885334
CD5L,,0.053301389594227803,,,,,,,
FGF18,,,-0.02833778043392439,-0.01058657179596161,-0.010986995184436604,,-0.002200811582722411,,-0.01665335706378969
ADM,0.12122960254126539,-0.023795895217456623,-0.003678596390799319,-0.00029597126381807656,0.03829537775741454,0.08634257550026425,-0.044984567904817654,0.06151448391871498,0.02609533885602826
CCL15,,,,,,,,,-0.014443455288570608
GNAI2,0.028042511541136857,-0.026557299771121163,0.002389246195799198,0.05565356654540118,0.0007689604833782302,-0.013929373139593478,-0.07003117245045534,-0.005445272824357797,-0.03397490086799273
HDC,,,,,,0.003897428424594968,,,0.07248189728476286
COL11A1,,-0.042435360392093835,-0.11868887979822218,0.008841776910298946,-0.04835988019469779,-0.026440946366426035,-0.056206155914331105,0.060444248446768996,0.03450638965586856
NUCB2,0.031636675372507535,-0.0034618322032388565,-0.03579234750185931,-0.03157775222839338,-0.0014587247426677268,0.046053566962694546,0.020419980936781032,0.008803758986699394,0.07513972776723536
CXCL1,0.059972592621800526,-0.022006383134450164,-0.0279230029316992,0.022771870546111614,0.017792972990084935,-0.02507489290571598,0.09091613505230295,0.0064147779602866765,0.0370576415914417
VCAN,-0.020516601346130297,0.0017560505512533736,-0.11075838937703489,0.044333287122455566,-0.04387992816986138,0.019901099894319794,0.016869894066259303,0.008612409919560351,-0.028587592895586038
MMP7,0.014056153866020268,,,-0.02104682485911809,,-0.010615410742121882,0.02798226796959843,0.09762119400723059,-0.02277454678607526
PTPN6,-0.013446895974254604,-0.007364132284862445,0.013344525923652706,0.013145352497192838,-0.009400836640337076,0.008783557010166592,0.08634269729294458,0.061842224292917546,-0.0693253367577431
PTGS2,0.11630633927387357,-0.01963954257675555,-0.059724197917471175,-0.0070098120044985645,0.0633603549116479,-0.011559256230474562,0.024207716622795607,0.06651123126971577,0.1366433496351421
XCL1,,,,0.03921344588798055,0.044466964845205216,,0.04851593095023943,,
CD58,0.06943802884752048,0.04746110987006423,0.015443565760371362,-0.025560212895777434,0.03886937730364638,0.03750952441102528,0.049531251501173795,0.04206533354217696,-0.008821535054173527
TNFSF14,0.009853237381816801,-0.022951932106506007,0.05125192917220872,-0.015169686170214233,0.0310994763058457,-0.02211876833671249,,,0.04207435702572921
CNTN4,-0.035693058349212034,-0.017966699235841918,0.015407455692147859,-0.020700940781914163,-0.04873946817695218,-0.026413740849212004,,-0.0359395043433082,0.059535776478642326
NTF4,,,,-0.014570485346536398,,,,,
INSL3,,,,-0.010586569719467342,,,,,-0.019776366437015504
BTLA,,,,0.018268356038537787,0.0005081325623667995,,,,-0.019122757513237245
MFNG,-0.0012465752405884365,0.07453198262531562,0.009541941538007949,0.011594305814301714,-0.013797239652784815,0.008370744010488118,0.04866196362370765,0.0602046224937415,-0.024742476861254237
ICAM1,0.030270347734541965,-0.022868865012476952,0.09327127827977134,-0.00603042886903642,0.029922799883254945,-0.017029771522009123,0.049357932190720225,0.06069830793262655,0.04689368853851543
PROS1,0.1132785805645453,0.028399333916914533,0.0837703565440947,-0.0313429027946842,0.02541944888244038,0.02814218755564715,0.08395421194035979,0.04310383867749458,0.0225093225712559
CLCF1,-0.03469200395988527,0.040086479601710134,0.04629585612956417,-0.0035778799785265766,0.03372366436244859,-0.026261139167917436,0.06140867884127496,-0.034032750511181,0.09271206372726279
PSAP,-0.045703032415558134,-0.04318195423007022,0.030886382375546233,0.021924809225057875,0.034861637182154306,-0.038505345630980854,0.020860566515071295,0.041644516870516596,-0.04393425956917746
EFEMP1,0.08465826294515527,-0.02040283685200685,0.060519655374308014,-0.018391033871140567,0.05756078858084624,0.0016680013886963337,0.03632256631458189,0.07939769844662778,-0.033113408038786124
C1QTNF1,0.11539796816304874,0.003757376702823328,0.09485082607839299,-0.02559151702971613,0.04224622266313411,0.10548990767243832,-0.005297567736267565,0.01143891215952202,0.056752265496685265
ALB,-0.02543636742138346,-0.030276893387948256,,-0.018794943116051583,0.03797568567368475,-0.017806015938696927,-0.018923178147087875,-0.01066615422889466,0.016231514605229917
CCL13,,,,,,,0.007354930858679676,,
EFNA3,0.03590045112968244,0.025713558680076423,0.0252371241552718,0.004860897317970828,-0.041136064771422766,-0.016923976064249842,0.010253018773796193,-0.042353541239393416,0.006159320418897054
DRAXIN,-0.049128754796674196,0.05686204241488324,0.12086555975984639,0.06949180302154676,-0.013455590125000296,0.03625850287948889,0.05372002708998977,0.027740637394230102,-0.0004858984507978321
NPTX2,-0.10892139933014819,0.009903187660717896,-0.0011062140956027218,-0.03433166677354163,0.03128745184819883,-0.06011379547520484,0.06676330418829676,0.029446762176814807,-0.030007986383728754
