,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
POMC,-0.0393325098499156,0.06096524158132325,0.013038851519115022,,0.02549945374904949,-0.0637489803316609,-0.02762575084734617,0.03555340343553572,-0.0354995150819466,-0.0025342711550409578,-0.008467836311528308,0.023335364118342184,0.02626182711688574,0.015412757518340797,0.1161463865701588,0.07946150961215988,0.04544875612865811,-0.010281487421392383,0.05243491163414273,0.05385885303642408,,0.08755301536646383,-0.00670853972607495,0.12699083882758705
CCL18,-0.05616914327995366,0.008456341887054467,,,,,,,,,0.12632483305285194,0.01645837543622073,,,-0.04040207216919394,,0.12165907602223056,-0.02507868847816239,0.10246142523204295,0.06700395585809228,,,,
CCL17,,,,,0.08370485842251016,,,,-0.03048637636196567,0.11984134040970779,,,-0.013611408918644074,,,,,0.30648194846785953,0.11240848012709204,,,0.0888108773517716,,
VEGFD,-0.03381489821846284,0.013052082790226703,-0.01570315981766034,,0.0449117743544184,-0.003002918953626489,,0.023799266640004372,0.028684581302243082,-0.010923418315903028,-0.041505818060369216,0.03952906668817398,0.008281626286803609,,-0.06239797981873604,0.0069085373984884985,,,0.06382052454459881,,,,,
TNFSF13,,0.031221328793323185,,,0.004150181237138116,,-0.02043394699906617,,,,,,,,,,,0.011625789372365648,-0.009097868894219908,0.06328996831209287,,0.0027671456304622327,0.04656256116541902,
WNT5A,0.0783123979659999,-0.0051978480300508756,0.03764025899009594,0.039429989633662295,0.01737308311812722,0.011783827927234477,0.028222432615089586,0.05037975580244598,0.016732664323171578,-0.022309303501711977,-0.04304219459445783,-0.030006235328443428,0.0841732858621032,0.017164591065470948,0.04647809009447277,0.05395120495596517,0.08089347661947946,0.11633220306326969,0.08466749998219426,0.08581544402749428,0.05042348273940036,0.0654332073535193,0.2587265294090088,-0.031690869215303015
CXCL8,0.08074331104467791,0.0028767612932904503,-0.01470350809729125,-0.037412965097008935,0.10756361370926759,-0.03605916445614815,0.10748594218364853,0.02437193957043779,0.06851702719871865,0.18555504183503174,0.19309444846326293,0.11541680140002934,0.03882870566447774,,0.1448486462433889,0.06443395466712536,-0.03566205254646772,0.09614565141326921,0.08204372227810856,0.030562743302402856,0.12215431624654217,-0.0105888604093099,0.26647241386639475,0.11720764173338918
GRN,0.10724071377749987,0.20597504585718301,0.02372005218713431,0.01653998222397737,0.026905596383302602,0.09489121906369755,0.01832051804575627,0.16013357706746392,0.08863406703269439,-0.03047547944030499,0.174476784316416,-0.008364859535532471,0.022920822504147946,0.07494783052919513,0.14443506126287778,0.04705008869400344,0.04769043803519877,0.09851201577915528,0.07340133980454215,0.09437456109296113,-0.008042459224885506,-0.0031006396186779913,0.05005206959227604,0.05220475076282708
MIA,0.0549420914474187,-0.028090912699970196,-0.013965292175523537,-0.003960853505968367,0.010662354716366071,0.0017338839795866233,0.08322065388538707,-0.02324281039225044,0.04675178199250414,-0.012423087883862486,,0.11736595470359094,-0.019978617522119175,0.09526641274913793,0.032621649013457786,0.10140893574426585,0.07055185370906453,0.06974304404608296,0.04652879576574551,-0.014847673667658011,,0.08804510659349535,0.04910258454612277,
COL4A4,-0.02537373170314604,-0.001364151528248349,0.11517739343264605,-0.005986047013097559,-0.03251223099904792,0.03368475633814152,-0.0007706829514105507,-0.017005529469725746,-0.03231190694815819,0.036350393901034776,,,-0.0193800001851531,,,-0.04787503349883725,-0.025608602807439197,0.05796781198582511,-0.03498217205907142,0.14753379891633484,,0.03558371485854259,0.04387523565487908,
TAC1,-0.04231202399478405,-0.03358188712637988,-0.006691614963502791,-0.015721423865722995,-0.019775968206652842,-0.08595149916690029,-0.1215331133512732,-0.08489353650158503,-0.05234227929883604,-0.03500749257316897,-0.07946604991230685,,-0.034345416218222624,,,,,,,-0.05168728161478615,-0.0645801863861273,0.004075268873310442,-0.13963620390401876,-0.08165234942731829
RARRES2,-0.055830852447852936,-0.07323739266749067,0.04068500471652948,-0.014469489079833473,0.008279460484219427,0.11784308078471616,0.0799555179113201,0.08904088959146432,0.05573556007774763,-0.01419410140944349,0.11050802728196214,0.08392651653074104,0.05344674969136787,-0.07804382916367136,-0.07318435271213597,-0.06242026457839422,-0.006094609042505845,0.06749842874776202,0.06754046053115546,0.09995353168104013,0.04872266223250313,0.04205130112349304,0.10698295686900583,-0.05771490649735848
FGF7,0.026651528790451896,,0.1461811903180683,-0.029212048439156375,0.005619866760197451,-0.014578857439540589,-0.0054751393541487186,0.0012512620473546286,-0.03862212658670247,-0.017553172216847403,-0.009339264137698483,0.050664323663874904,0.03492082489257057,0.018131601647114547,0.0390148560044749,-0.027942003638170006,0.08984574994360207,-0.0592618627326697,-0.05269455389240197,-0.02073327619456804,0.1014270190381225,0.0153777292261617,0.029359844924301087,0.07210732355851453
EFNA2,,,,,,,,,,,,,,,,,,,-0.030119204515596878,,,,,
HBEGF,0.05659348414575964,0.1770639539502048,-0.026290394378774246,0.0543896807112409,0.0698590512310231,0.027849074763823128,0.00968782462540421,0.059263776358105355,0.14538929728488265,-0.01743867272006176,0.16130199802658315,0.1080884945716969,0.08498214381198561,-0.029243333564038885,0.09174254358237721,0.16374391331323013,0.03879391114829999,0.08482199723891395,0.010876998184157948,0.03687433645076049,0.031440479194633296,0.026231780921960966,0.3326268007160174,0.33092311565382
CSF3,0.07545315502115561,,,0.11948719354731381,0.0006851473038260402,-0.08471669659705833,,-0.017991522863172706,,,,0.07802087975333248,,,,,,0.06415623276298754,0.12253996188498005,-0.015157101741688188,-0.03108084020667812,-0.036861128865265824,0.2123057940070121,
PI3,0.13649626500669623,-0.020706557729571647,,0.01753900638403273,0.09158968910683851,-0.018047853959606664,,0.017896021587156502,,,,,,,0.18114201746211972,,,0.018070814398885995,0.05561775879312886,0.026924574313523523,,-0.016282178528909112,0.01852347085311835,
PCSK1N,-0.002046591414539103,-0.08691532883225782,-0.01272375159357516,-0.008437274518580059,-0.11434510898199204,-0.032753799502145665,-0.09865291013589193,-0.013903461475731503,0.02666114092180164,0.014097931468356393,-0.15603260777809974,0.004044414828185281,-0.06296040921185411,-0.028211578771325928,-0.0013898120662373835,0.04780980467887835,0.023357491417587268,0.0010805389522245852,-0.07323177091556214,-0.06807415374840725,0.007211108433831247,0.021706546015377522,-0.26294976730755754,-0.06160264114546421
NTS,,,,,,0.15878136738301224,-0.023734261919888894,0.011802811040699657,0.03691594365213781,0.056216259414112305,0.035302420394584234,,,,,,,-0.021415738599355142,-0.036694535178882944,-0.031718779755486384,,0.06799430860541242,,
SFRP1,0.004547961026369674,0.07586648489661997,0.07637635815619104,,0.014029730224520802,0.009778373570568568,0.008896468532481652,0.04660274232460105,0.07977694341892985,-0.014891940465354619,0.1578535026683938,-0.02593971266412104,0.007147531051963827,-0.016441025108562306,-0.14655199043670492,0.05987924542086536,0.020534199037576792,0.03083586477252611,0.07937731271548341,0.016227140104672463,-0.05671822419432537,0.05299515776895814,0.0182468561101176,-0.0638497149501652
CXCL13,,,-0.026510929518084595,-0.01818737798094616,,0.018966024878389862,,,,,,0.02532727834874587,,,,,,0.15104506085139477,0.20202695300689158,0.008012456734579431,,,0.19200793738257418,
MICA,-0.013914791341475044,0.10823302929893262,0.09994242876055923,-0.058629242175719944,-0.019004829623800585,0.011521264981355573,0.03186705056318948,0.1288587420737481,0.0668650663657663,-0.003076370506431206,0.05064051727544706,0.06338832369365027,0.029166397955862393,0.027243473532085644,0.05500189760237973,0.09155391869101412,0.09481784606988751,0.09851104851953398,0.07195686399737598,0.051905192465503444,-0.05170350193928893,0.05981542393937282,0.04864267254492646,0.12763081427430006
TG,-0.05078589236770803,0.000261628450713808,-0.0149082893210536,,0.05526754655238463,-0.019442631328418745,-0.027395594922063237,0.04873853046034267,-0.03844211678687257,-0.010777232536186242,,-0.022661207914459674,-0.020446256805602903,-0.0460104900818656,0.05070582951288093,-0.030570916498789322,-0.009856176080776168,0.0022977219052605306,-0.027180123818862652,-0.035348411204011554,,0.038188636189244264,0.16001918055066086,
ADA,-0.0340765741345017,0.06703604459700455,0.03368028790827928,0.06745020495139857,0.044425940686102346,0.021369404111268288,0.06308194910101003,0.0894839947473587,-0.015408560186955581,-0.0008211510221667227,0.10719765390967556,0.01813692352464742,0.04131979003709993,0.04743787898807544,-0.15867289641310361,0.015639898266685826,0.052977212241376824,0.09967620103788424,0.028705830902326958,0.06720391603237451,-0.025061792614886808,0.023381485766486004,0.12421225890873018,-0.07345177898543816
LAMC3,0.028634420628330246,0.2175595719221858,0.021831480339354163,0.04159141107015333,0.056913653907857034,0.10160660127692443,0.06875625717593117,0.18524663225515361,0.04668885356382971,-0.012169545997417345,0.006576427329415129,-0.039905894741946384,-0.007207864330343555,0.1072526382408177,-0.023476032708877045,0.06467355558667034,0.11084281620829624,0.13537641392243197,0.052376937768523854,0.19288004599969394,0.1558430903140286,0.08208637532018365,0.11878879244528426,0.12967301073839535
CCL7,,-0.022211313208558882,,,0.13461707334882936,-0.011264536248770739,,,,,,,,,,,,0.10063736711566072,,,,-0.04861393929435346,0.13162011512402,
NGF,0.08303025849857253,0.08730302809931603,,,0.039036199948527195,-0.007940585047142026,0.12393538619315653,,,,-0.02248271395362136,0.04840909653515288,,,,-0.05350719263567167,-0.03010015481267592,-0.024268101183526892,-0.01549232205074678,0.08609235274272548,,-0.014322221426297407,0.08858179875977533,
TNFSF15,0.03533345638807379,,,,-0.010455715199160354,0.0324599699572273,0.00255834530678563,,,,,-0.018649455436826144,,-0.024570351737438927,,0.01706847079134056,0.015242142968115921,0.04972486125088886,,0.03372183440316073,,0.029783552364299137,0.12140223192962524,
HMGB1,0.027626355277606,-0.030721594360900658,0.06174970285976028,0.0008214509658302678,-0.08785690975069775,0.04213211940920317,0.03529759667374329,0.09138825071282465,-0.08094677349251846,-0.02518486606787482,0.10647199483223052,0.03832907984915754,0.036212778906677075,-0.01708244004423983,-0.23849873953232525,-0.0260454835958412,-0.003652306343794236,-0.11221947264005958,-0.050180941476607684,0.0565851352419327,-0.031480199175884536,0.0006326489983990406,-0.08639644118558017,0.02891457484317374
ITGB3BP,-0.00650047087562067,-0.015780266666910455,-0.022814676138674213,0.0370340745400458,0.05647986457773926,-0.013785589438159548,-0.05594704273277455,0.1028689346825319,0.049760402018172945,0.0045763086741386,0.03600479417189935,0.04581248226934481,-0.01243641876300959,-0.011540288657578687,0.08691302439097565,0.04601093499403451,0.0064679334210894805,-0.05251525441049564,-0.024816945993400372,-0.005626944038759747,-0.014315817145698535,0.011499355441697412,0.0009402758735551593,-0.018307733880749643
AANAT,-0.03011404483392925,0.026653649730194986,,,0.021433061150613837,-0.008661175399674056,,-0.016228840507744348,0.024696057551283977,-0.012423088574866353,0.12878799822988132,,0.03714886276768171,,-0.07602104128292439,,-0.021096393711805696,-0.019381059573193665,0.009195907722938653,,,-0.016230918137203478,-0.05010779736501714,
RELN,0.13792629061271408,-0.007012087776759618,-0.015127279849639266,0.04991461572737228,0.05568142350058104,0.06280991745008976,0.059859288106681674,-0.04762051001146936,-0.02947661230924295,-0.04858346174761312,-0.09796812105206779,,0.045802868360617005,,,-0.0027289996597992367,,,,0.06618355399660739,-0.05635021905759791,,-0.08653245870127371,-0.02566061616972688
IL15,0.06066808580020714,0.11174895542307138,0.014211122273478555,,0.06386538502117231,0.052106788668981815,0.011004007785791473,-0.005687122652890531,0.041779384186227266,-0.026701288636938016,0.04814549343208864,0.05917754776746386,-0.016933825003240758,-0.004490547698332331,0.07551438607475855,0.10217978480970259,-0.016561533663995834,0.050803489378174374,0.06812180949273686,-0.004003071377071252,-0.0328727119310934,0.07454202346066102,0.1879464661358855,
UTS2,,,,,,,,0.01485494382345896,,,,,,0.006347628308169062,0.08548883200277942,,,-0.023745073006391792,,,,,,
BSG,-0.1187566815083427,0.00015878353595163286,0.0324781955871029,0.02662691404652477,-0.043172572957163216,-0.03483039967530893,-0.03200525468238377,-0.025341349374752332,-0.044446298277284545,-0.03652200435598858,-0.10748772656329054,0.028722499548597163,0.03423295313621886,-0.07502091432881405,0.11684684142236952,0.06708509032749169,-0.01352989769127931,0.11131674235950617,0.0732782962698523,0.041960385341056256,0.02610232648255546,0.05536858823210813,0.12174801878274344,-0.05595695409131758
ADAMTS3,0.08317867202572031,0.054577948018511714,0.022342693404656284,,-0.0009495524174607742,-0.002035173213607261,0.006045463754127373,0.11123594006228027,-0.03912589429651541,0.012722967885458082,0.005055472452908234,-0.003035367577420548,0.02270136364530227,-0.02319019451690461,-0.1611921279877317,,0.029737903536483735,0.08282580587756724,-0.012198025155374052,-0.0036752604891506007,0.016994618773907646,0.07668637631683826,0.03805458340448044,
CD34,0.05815953104257587,0.16238357031937922,0.05751243769313991,0.021982413867855457,0.03923100133597324,0.08331288198333944,-0.025430060204952414,0.06900312293691344,-0.010874495728120988,0.027753000076842987,-0.01700043258737046,0.006796837152263395,0.02340151935460977,0.10662103955192734,0.010553364456090708,0.09816576638138164,0.04782950149242972,0.028916176574272128,0.02272817450716398,0.1744306857829582,0.06127762715865038,0.14053498719921723,0.0933727901626213,-0.007189010409780598
CCL23,,,,,,,,0.06469410816161648,,,,,,-0.04001850272695251,,,,,,,,,,
PLAT,0.08002339755201189,0.0788247460140104,0.043988955434291724,-0.03764989788137061,-0.07556649793653994,-0.0279664581418398,0.0029431736954539773,0.12485709075111322,0.09745750365315972,-0.039450974931138014,0.12170179885836954,0.01967260080245135,-0.032601175568934555,0.06995456982164615,-0.05083666206038673,0.03560018364923251,0.06089127337402844,-0.017983728352008573,-0.009981801029939856,0.04042588145370059,0.08153992662293288,0.026844325533368088,-0.038412271163117725,0.2105823301888951
NTF3,,,,,,,,,,-0.020053828543799584,,0.03368785849081398,,,,,,0.06360748087910204,-0.03310718012890795,0.008046733669696085,,,,
LTA,,,-0.010963602827065514,,0.05335411586286943,,,,-0.023882886831779578,,,,0.0025860814736589025,,,,,,,,,-0.03746519294291242,,
CKLF,0.061532208659881654,0.03198513343872944,-0.00859759148129961,0.03793240550091784,-0.022265630543066375,0.030072449521940246,0.056718513780173126,0.12248931124682341,0.10944298817117136,-0.020844289634224238,0.17019292008068193,0.013759881332448553,0.053783648779018464,0.004188692898662456,-0.025663649259450826,-0.02772858845374142,0.07061242797649298,-0.0707794824512083,-0.013468763363660001,0.051301326048649024,0.0571495732223423,0.01977779666501487,0.0003677561354133912,-0.01679003098023345
APELA,,,,,,,,,,,,0.06474022276900224,,,,,,,,,,,,
CD24,-0.029622433285517336,-0.008498962506947625,0.056511237030334144,-0.02887490971914643,0.015013267178603192,-0.010787430746601611,-0.014712246013298786,0.025388954306990445,0.07220062430460158,0.0706515377285761,0.03098610083991656,-0.012091666236263515,0.025502544290317532,-0.011006941970714583,-0.06182762619829904,-0.023594339582745826,0.0009714169610871692,-0.08450582342716789,-0.006748872933764362,-0.11888486813055178,-0.03633256220753049,0.0047369541173459635,-0.053631313437973546,-0.03699742042893841
HSP90AA1,-0.030449647533080503,-0.08973412831202887,0.04242806211736589,0.006104528527552902,-0.07987882148735317,-0.14147508529928968,-0.08582621907465922,-0.11293072968584562,0.21877595341229686,-0.02486258088066124,-0.21658260651237818,-0.030339399530288667,-0.05011989100791537,-0.03160694984039194,0.08099407948645479,-0.03885918172550264,-0.026463746283051277,-0.011817924119543652,-0.008514266172212502,-0.03917124917203482,-0.025370309168157724,-0.017387171591172108,-0.16367336229784907,0.025637610357156344
BMP4,0.02275174210813915,0.10651050133729356,-0.011622061683149587,0.031872364984171196,0.08138587753816125,0.074619192490352,0.020520933143453265,0.06070111135219937,-0.005014776535508611,-0.003203196373975264,0.017674177453593093,0.018795371181697124,0.032237627215498665,0.03969348948956242,-0.060421958097850795,-0.06192043343485993,0.07194240642920949,0.04254782559578991,0.0005093988033723163,0.09482400325214828,,0.018190778052300297,-0.01075876232034805,
SCGB3A1,,0.03374987130338579,,-0.026773196453476738,,-0.006277962733259714,0.02305934740324393,,,0.04423854347810684,0.05119113004762633,0.019906673621958866,-0.011816200605388663,-0.018575152366115538,0.029842441390178994,-0.0079189418718763,,-0.041956381367949484,0.0007256239964920996,0.04381064184260616,,-0.006242610509899509,0.08655865296771355,
IGFBP4,-0.002706662602245581,0.21665883011897635,0.03673839612342668,0.14441958376456276,0.08705146564890538,0.029233246338684706,0.010466702142304022,0.1476682525164559,0.10274333691454648,0.0015892941232361034,0.1909123345285274,0.09089529785765808,0.04159250348754073,0.11256841225206478,-0.04448478023440675,0.15388101485250172,0.10952008839377989,0.10224819856188164,0.07323366920929525,0.2021064098236934,0.1258355403298521,0.0929852837723256,0.11473466459457246,-0.08112316930173734
RSPO4,0.059389900487456335,,-0.01772391612815454,,0.05880938126774415,0.03340984870055318,,,-0.03872491215368012,-0.010478995186481007,,,0.036235882352157446,,,0.0872025723891095,,,,0.046795836424912744,,0.06222837134061828,0.07240095074183704,
LEFTY2,-0.006006697192499065,0.08188834003687064,-0.01109825255061142,0.02781009380804665,0.03771480971945835,0.011551332625185982,0.01915205202778127,0.15763935649591881,-0.013585072211352663,-0.011490346382903464,0.018960956904387274,-0.02108675016542003,-0.0050209475775828795,-0.013417670882236837,-0.14125009550299714,,0.025693825654139097,-0.018023229442676494,0.03655172423416689,-0.05072709915344074,-0.02905653390133871,-0.032156372124734246,-0.008023466504823188,
PF4,,0.0017674073689162607,-0.009972886880691813,,-0.027999665216232244,,,,,,,,,,,,,,-0.02760633618821551,,,0.0015213335011899003,-0.0687358062626382,
ANGPTL2,0.06869616120882037,0.047436701201211726,0.02251015444822166,-0.024303283461383503,-0.020459119221412757,0.06892695150713944,-0.013110704974072927,0.0805064803030904,0.0726525314745339,-0.0377188104802566,0.14735421939600488,-0.08896140992924083,0.04536200029537108,0.03229142667201264,-0.031773250007904326,0.04704692857801099,0.06619164572422882,0.05729114760488191,-0.07726353550212255,0.0317765249139189,-0.0782245860777102,0.04630960803800549,0.026975366872128165,0.04175044820150308
LRIG2,-0.012574808384473848,-0.029077626570826867,-0.008715664766737482,0.014596292329992547,0.013839460933764829,-0.03889572481636067,-0.045059770493425896,0.03552153969538869,0.019691491930439762,0.005987147697721032,-0.05049817072265922,0.07464776027430932,0.05247932310545454,-0.05380512002777409,-0.00862524492713144,-0.02845367943879588,0.014168657318233344,0.03353106233141806,0.038860799387491145,0.02063382760282103,-0.03199008070284047,0.06328974710537076,-0.030245447101280735,0.04121565447355757
ICOSLG,0.06468459357038973,0.016071146384983876,-0.0013634133310194143,-0.04796640841627451,-0.015485631836325718,0.02535879483583799,-0.02411023847076326,0.054991806355264905,0.04867396120279992,-0.0051642871139895245,0.035396286066609266,-0.031552540534098956,0.054608263976456524,-0.03363821759866938,0.0881977302339677,-0.04686275259299515,0.07919286026556607,0.07608973228048184,0.046807886889758794,0.027134374237039766,-0.004645266554567658,0.029102061934677383,0.0667264531184998,0.0580397686432241
WIF1,-0.05296388012939574,-0.060480297894255776,,-0.020251392623485475,,-0.08687738726055913,-0.027677602553042528,-0.06759328064510622,-0.02988309748301801,-0.019719299314646478,-0.07298001240120226,,-0.05654988576990832,,,,,,,-0.03467503163384442,-0.033450832757868906,,0.11909104932168686,-0.026696162458245583
NPPC,0.01892322056635384,-0.04137355024735877,,0.043435722539471824,-0.014539201749536252,-0.04810447369239529,-0.04215582740734566,-0.016348023245296363,-0.047854394538297956,0.00554009256402537,-0.08594229336649428,,0.032077012120402024,-0.035357720615189284,-0.06767052646259157,0.023751119791124875,-0.025260735253133323,-0.0047126277837675114,0.025870918957791336,0.013916403002565128,-0.05709779808322559,,-0.008182434896359577,0.06714523736099628
LYZ,0.05348301006466994,0.14856815629732706,0.004686201525449614,0.021009906247698818,0.021196920374406247,0.06308215629987536,0.07248923492250801,0.10857251604920541,-0.00689725923405318,0.02534212197478582,0.2505152445075819,0.040968340488039025,-0.0009648641649253936,0.11103006030091744,0.08767628624856362,0.07763268204182834,0.043982916195876604,0.01713346568790782,0.02029386701310567,0.07237237386138733,-0.0669502208903102,0.05585423087298302,0.010359057240070944,-0.08781095626186881
EREG,,,,0.0718358067684138,,-0.0012844276562834268,,,,,0.03568683399159301,0.0380004795448122,,,,,,0.13692095640781346,0.14735336851879977,-0.03022842319450148,,0.04535339739190231,0.050966285007483736,
SPTAN1,0.0018040626218269417,-0.029118751862122257,-0.07209725351123634,0.018320110458415712,-0.10203313351399933,0.008856260807627688,-0.01856485006394485,-0.015569863888716357,-0.02333186255137655,0.00464133342786794,-0.1987270005725695,0.05078630039869795,-0.005220036373285259,-0.025596029667977614,-0.13714904864071129,0.06047948301349476,0.012168105004580794,-0.013060830224642507,-0.06884313274010717,-0.10469548635783445,0.05176519831827765,0.035057928633567506,-0.20623350793924997,-0.11395766253142593
PTH2,,,,,,,,,,,,,,,,,,,,-0.030453808046502735,,,,
LIPC,0.09984789329462135,-0.01583562582756339,-0.015009727752126372,,0.03600522788399725,-0.01544994079226219,0.007406158378112225,0.08150016796509574,0.026862967967839164,,-0.06022128176248372,0.09571585749188027,0.049823428403065535,0.0019367837575611203,0.16660059409591182,-0.024788052424661613,0.03752135041941967,,,,,0.0715589371444475,-0.028263834355070037,
COL8A1,-0.010330839081399985,0.17952352136870184,-0.0036440176064635233,0.3517920869554808,0.02451625129486162,0.005349875574344765,0.11527454502065057,0.03112337930958996,-0.03567395394878753,-0.017365239595942692,0.16158082298350504,0.04389302675157911,0.04989589647240993,0.10050189871001769,0.10850357225370756,-0.05365885853761308,0.048270049851485426,0.08607597808555749,0.06182874978958578,0.046104549558627306,0.043650278580135364,-0.02175676340383669,0.07949743309864288,
GSTM2,-0.0221610132832544,-0.02440344093552568,-0.02185317095693902,-0.041678459616723354,-0.010628787432251487,-0.019861457544562436,0.059855954891054636,0.04290251511139789,0.024176357036082223,-0.021021904995783554,0.02345014110075061,0.01494951488528525,0.02173663093553888,-0.020471266050287682,0.15207942830934065,0.03455317288792172,0.03328566269182725,0.017727779150500438,-0.04050955697980588,-0.02147619423319473,-0.03919579390936359,0.03844309975146225,0.055112107014553824,
IL4,,,,,,,,,,,,,,,0.023071074316349832,,,,,,,,,
SPX,-0.007753042885274237,-0.0576612307543163,0.007627257434286085,,0.03172034257516909,-0.0690703510686601,0.07561403494982089,-0.03652281230083947,-0.048035728684533104,0.014712206374148202,-0.16809330597268698,,-0.03852675611670496,-0.04687344125274524,,,0.12950349136431497,0.02982062895809729,0.029959457920805826,-0.07391617475627527,-0.03650055106640384,0.11856150678415245,-0.01628974036147785,0.10956350178810528
