,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.022758192945418875,,,,,,,,,0.002449034440008898,,0.0919012858446427,
BMP1,0.033285202549799574,0.1341089169474216,0.03323899598916139,0.060223408743387365,0.07461071716963102,0.07628104751541583,0.11723521215914791,-0.002987460618074119,0.026919774101138258,0.08767832847006603,-0.032578683827274475,0.14879085621134958,0.12785176425347491,0.07523790767048345,0.08584207749690798,0.141732230226739,0.08903540294232276,0.2132210957302966,0.11239800321734857
NDP,0.059835954631945805,0.013443715942064961,0.02717790116799456,0.030970386847937684,-0.03132025685309508,0.05774628718826096,-0.006388208583189093,-0.0007733248707483739,-0.017335403064588785,0.06285569034468964,0.04776397785804031,-0.002356228070164245,-0.036983124231472805,0.026858420552999973,0.060185299312793976,0.1280484592330743,-0.0682118190965805,0.08555564170287655,0.017058132086982605
TNFSF18,-0.028086312036639936,0.012302091849400947,-0.014969796515748455,,,0.02636336680728873,0.1074614699899829,0.050694414479584705,,-0.047356257660984065,,0.20719433265791193,,,,0.00799841551879411,,0.10809765879273621,0.004774917846334549
RTN4,0.031639477621579586,0.037614744089011776,0.041273608249052914,0.0027083147646124856,-0.03647524248471186,-0.11356982029180275,-0.16751618407315055,0.004781464296402252,-0.02026903747582716,-0.014797008269766316,-0.03594675521910864,0.0653532273143881,0.04232792122020604,-0.05957100913863385,-0.008598194948737236,-0.1816085624251136,-0.10529483185032491,-0.04013725006922966,0.0032371551855437147
HEBP1,-0.049385721833018155,0.03016094172629796,-0.059254732536295665,0.005395730944443939,0.009072250373035098,0.051859705360630205,0.04559674416141941,0.0296012528239324,0.032656085595954835,0.15118062195512452,0.03974125743141724,0.0674459367201036,-0.03408636953699837,0.04415318021290122,0.0415727159628546,0.03340876218216262,0.05461268304079041,0.09732732620778835,-0.029101500395081217
WNT7B,0.05555922849099985,-0.0261278528614536,-0.01680714086476464,0.08549130438273908,-0.04389602662015369,-0.0009958522370752587,-0.07618082061819574,-0.008434325198575881,-0.018583737052859647,0.018830991879760187,-0.08382358543881213,,-0.06013068010156841,-0.03496408676614713,0.002238125921444329,0.0015198588181973823,-0.0099279320974619,-0.008151322876228138,0.04515746832306539
PTMA,-0.044858928366253284,0.07073160299729238,-0.05587884528248361,-0.04240847424898825,0.040324709265786546,0.1056401960467458,-0.12923137989762354,0.04967296084300582,0.03397338337385754,0.07984611019937499,-0.06335027535208627,-0.03894798510902621,0.010433174819074343,-0.12046624467359494,-0.03336571363947221,-0.10820224931792248,-0.06026007963534309,0.07964542186668877,-0.021909666778383685
FASLG,-0.02474316821135279,,,,,,,,,,,,,,,,,0.013038446680271001,
CEACAM1,0.10276523891046659,-0.02769477776116454,-0.012898469732253294,-0.04431402360497214,0.038630563543485326,,0.06275905550410803,0.018955994438819426,,,-0.024465953390771848,-0.06215795032500092,0.00043315990030506923,-0.013743693141906328,-0.028234780807004846,0.027424187263023012,-0.018455212329280966,0.06398486155283023,
PDAP1,0.028819313194840032,0.039883156032094476,0.015145214633230727,0.005305832057964456,-0.002801904687538955,0.06778629207138799,0.13167804231290764,0.01376312347131708,-0.031412648098304956,-0.047959328322668256,0.03253553562642721,-0.022387556258706826,0.010931986655642559,-0.04109362133904938,-0.037642451517796396,-0.02865369652336288,-0.05546476366464214,0.004904030460407725,-0.023720912618343845
QDPR,-0.03312312138938747,-0.038452098935139796,-0.014131258462531588,0.023590813687819356,0.030915230697494658,0.0009091937181601949,-0.19009845429971733,-0.019883050090189397,0.02733354862646614,-0.05042870587550727,-0.04636171304318302,0.006294884333960117,-0.0776584576469404,0.012281640146826981,0.06888217375366588,-0.18937312987970167,-0.0053135773512762545,0.011109074063821844,-0.010966890919080314
POMC,-0.016262439575246358,0.06562309040084265,-0.00863058873362205,0.023152184729156713,0.021864549126952952,-0.02756363486331799,-0.029212034266803844,0.03914020081618019,0.008092603936630157,0.029205152617495445,-0.01296627572273056,-0.027762040006201257,0.12084186947223835,0.045519113547439406,-0.027942946446704697,-0.03430495810484403,0.048168528709631966,0.14008516831915804,0.04502980281160816
CCL18,,-0.034560465931798935,,,,,,,,,0.05838665825636464,,0.06611653189286461,-0.03823219387777101,0.03306611743242643,,0.011095457914879934,,
CCL17,,,,0.04096231217990836,,,,0.00700089598792273,-0.023001456930380058,,,,,-0.02701766551765099,0.025146596863347685,-0.0394946221593167,,0.023979068945762117,
VEGFD,,-0.024258880171110463,-0.018474470079646595,-0.015083347789822303,0.04491085769262797,,0.015066242456290402,-0.02206370629470935,-0.016871846824840542,,-0.06097581457513022,-0.03497306150072731,,,0.0026030025580440286,0.02264280409280982,,,
TNFSF13,,0.028238602610486566,,0.08090409990315164,,-0.01645436485962495,,,,,,,,-0.01828228315889969,0.032159585070005575,0.02933951355598153,-0.03471596913091771,-0.002793931979027653,0.037827428732574775
