,UKF243,UKF255,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CXCL3,0.1477489650083976,0.10893508763513347,-0.060026880319717986,0.07672442024194201,0.12235714884736999,-0.024025861005832247,0.11839999039983924
CXCL10,-0.015391461191278799,,-0.026439690599777677,-0.015229892909773278,0.024572570182785154,-0.02893375460551589,-0.010893225746207122
RSPO3,,-0.023107245350039343,,-0.08355037325679093,-0.05247588834266335,0.01571224891545784,-0.0031327467711877166
CORT,0.08118972112981913,-0.03066646275148273,,-0.0419435102485065,-0.023534499658273304,0.008462804065020877,
NCAN,-0.02577570840718455,-0.06468731818448761,,-0.1655537000187312,-0.1881158791560551,-0.1368834439471916,-0.049923327454661735
PRG4,0.009263472999773053,0.055610819971511835,,-0.01833759864534147,-0.03472659441703039,0.06858076848663401,0.036473481204027644
ZG16B,,,-0.034564977495950916,,,,-0.01918984472576221
TGM2,0.059537870559053796,0.06374006702233091,0.01948610425046029,0.043778369270037185,0.11792319581840258,0.01548133321099127,-0.05838703910303687
VEGFC,-0.022315186696574597,-0.034358513011286076,0.055498145687838445,0.042200258451633756,0.009156368772667683,0.10332129071443301,0.1350172868358748
WNT6,-0.02830160168983604,0.012554752985773068,0.024003985541559848,-0.00143126432657872,-0.004517499637214312,-0.028102744536182007,-0.019828866970574455
NRG4,-0.021091357538751673,-0.01732012252986143,,,,-0.027962200377985306,0.12190955879503661
PMCH,,,,-0.03738841806735372,-0.03302016210249872,-0.016099480484438884,-0.011282617052497036
COL9A1,-0.03285770334438027,0.004354056966653789,,-0.08972416330968518,-0.03853097047344049,-0.0035516639379888104,-0.02020756847353157
GDF11,0.03493151013000765,-0.0405688583635287,-0.06941103340974478,-0.04330547549938271,-0.0421780533165222,0.016812977193287452,0.002320947871979884
IL24,,,0.176868580800059,0.039396594217510975,0.03352645436876207,,0.26504390718996274
SORBS1,-0.12609099962024606,-0.037703854835545295,-0.011052722076131264,-0.07638545502438812,-0.009795178172711971,0.04685348912619189,-0.09133870376041058
DLL1,-0.016513699238564997,-0.040881386915127986,0.06546170485775951,-0.0858187818147065,-0.0921464780327582,-0.060848827864529435,0.0035511034667517092
TLN1,0.0006656192062665311,0.0600402555199212,-0.056025945908368936,0.056898910354129736,0.09269328024465208,0.06924954288639416,-0.018347927956245957
COL2A1,-0.021588393345709608,,,0.008434600142257631,0.08434616990345284,-0.01148835778016661,0.04917361820926916
SHH,,,,0.12421733669463338,0.06048148089737684,-0.021036734265443904,-0.03263941641702313
PON2,-0.06441739722130467,-0.0709181094879908,-0.057959682043986466,-0.10635677540407489,-0.04191424775519866,0.047115063545357286,-0.08259096407031111
ICAM5,-0.05030519981354417,-0.024699361172075055,-0.020633118824035672,-0.023895289454851795,0.009721093884285624,0.01572579470426104,-0.030584432271283768
HPX,-0.034378119756247154,0.22277103965007866,-0.03157619951402732,0.08352872310715594,0.047313160585925655,0.08609589172327657,0.15251823958539276
SFRP2,0.10378285967767364,,-0.021511275944717693,-0.04627357663279901,-0.027031766937700763,0.09391561969360093,0.03540984740515227
CFC1,,,,,,,0.013425324768959626
CD70,,,-0.033454000947196375,0.013589094892608037,0.09193983195936901,-0.002881789593138437,0.14558899728829744
HP,0.03552056856325644,-0.026680599422559747,,-0.009452903346673617,-0.05200589057777995,0.04288835811270627,-0.01086875817817994
CXCL2,0.014676525778807261,0.08048294214802651,-0.02314034652362892,0.09979255841429997,0.15513430574769715,0.11360813074629927,0.09425714429381438
NPPB,,0.14549540101965566,,0.15260290201865565,0.13636427251204686,-0.024062337540272115,
CCK,-0.09360039361288891,-0.07208385637075383,,-0.11716859406381397,-0.01954397731791535,-0.0044669864442500005,-0.11459425000489079
SEMA6A,-0.03630311252769728,-0.00926970554064239,-0.04837334582449985,-0.04520084154471794,-0.11784427873782939,0.04264880701390047,-0.05565856876262409
IRAK4,0.04826407864521445,0.013662054851401418,-0.04584237642554375,0.03756574386339184,0.022858778319737295,0.01222172763989749,0.0034325628799908997
GSTP1,0.0023957890491961894,0.049043495443389214,-0.10317149670525169,-7.76800537458656e-05,0.020129497104389132,-0.08292040874942516,0.005557607013369576
VCAM1,-0.03476863672123933,-0.02366081865564958,0.09827612087170406,0.03080243326204622,0.12706753609727942,0.026464871808261306,0.1036406729952431
NXPH3,0.04924045934412757,0.028240730284255455,-0.0411308554548325,-0.04793004616840626,0.03364855563032752,-0.028864365795892768,-0.09903446023420161
MTMR4,-0.07382386328535684,-0.0667996456419723,0.017007032505723208,-0.0774530418839538,-0.014095351553854303,0.01737295882138458,-0.04048482788708065
LAMC2,-0.019260558697649845,,0.00605999383549105,-0.0342708805227837,-0.01526201576410714,-0.01562705697192892,0.04180646177846816
IL10,-0.03055754802644199,0.018317255002582106,-0.04311407323655778,-0.010530360706690957,-0.0004699651320026217,-0.0187666884857044,-0.04009675414300298
SEMA4D,-0.09067822823267196,-0.057196478918007033,-0.06077229786192817,-0.11725643556944074,-0.11086107038969874,-0.04741816585839924,-0.0005315863110630784
TRH,-0.03758626141866633,-0.017846249426498286,,-0.08157740792791576,-0.024236087774586693,-0.027234498467659428,0.040910545939778234
SEMA6D,-0.04761136240144417,-0.07571206075069185,-0.029371547207781793,-0.009985661306214644,-0.01615665317171006,-0.08363082066923747,0.006121493780519072
CEL,,-0.019584113892852296,,0.0038012249526245983,0.04981103212106724,0.04385081640331757,0.08509422134258214
PDCD1LG2,0.030570777752128353,-0.02411315006041138,-0.046352063977909294,-0.008776698696993062,-0.018824241042258792,0.004983775712364579,0.013382359957955312
SPINT1,-0.009297998927303023,-0.0012204975008013406,-0.02329625466629077,-0.03912957060229753,-0.04655439837819275,0.024937907857449815,0.0038375604480286106
CTHRC1,0.027197980420501762,-0.020968021978041772,0.152270794491145,-0.05448822712370727,0.09230263254319124,0.05098462392236675,-0.02946549535549752
PODXL,-0.058886416662650765,-0.02399600527036803,-0.09224150908951335,-0.06237609597882561,-0.03383600974557926,-0.012745942378029182,-0.018930740518572468
JAM3,-0.0061723168404585905,0.004375873088217018,-0.058901519200640996,0.06802990107844314,-0.025214584436152238,0.027452914852149714,0.02345745739524918
TGFB2,-0.11692485151756098,-0.03797365265181763,-0.008899862305807246,-0.04560593136641446,-0.021600621018000636,-0.06015621284954375,-0.07599458747124307
COL18A1,0.08779837883369371,-0.07987795855351064,-0.18661638582217988,-0.052064530094117614,0.07387359113790005,0.12689983944537206,-0.12657739771420892
NODAL,,,,-0.041671694781110734,0.03595733261523294,-0.017870711698335436,-0.015061672051192566
INHBB,-0.038196267836226844,0.0012579474459886487,-0.07745472644709071,0.05077401181894017,0.12861765637152742,0.03558564787501219,-0.10547278145412038
LCN1,,,,-0.04432458310648933,-0.025816657486907153,,-0.0201412216409281
ARF4,-0.04269640012150482,0.10978674718538026,-0.15465254500769868,-0.0637396554448886,-0.08090728102566687,-0.022419716655135407,0.07547644612699023
CXCL14,-0.08583052466054422,0.07236979974197526,0.026013803282358187,-0.014614643209223462,0.023001057674359095,0.07169099960453526,-0.017080512715046757
LIF,0.03894733696879224,0.16624216563165914,0.028468525676032575,0.05258477821126846,0.07119860984828956,0.05805504119249603,0.12228908536125722
IL17B,-0.023021360642885586,-0.017846249426498286,-0.01809334456596008,0.006181687533068274,0.0022045280956930363,0.028477912670073605,-0.02277242004034313
MMP1,,0.10517535194776323,0.1584417277304064,-0.03205790977240459,0.03839418587054692,-0.01609947920945854,0.14593254286220786
MATN1,-0.018138686610848918,0.06197118381921577,0.014519864897694327,-0.03966329209815891,0.044268211376431166,-0.022913313932672413,-0.020752735053123157
ADAM28,0.033294477103368594,0.006011932381456794,0.007851988579646883,0.011057836982027338,-0.005794718288676953,-0.045756080555548785,-0.017423578099971446
TCN2,-0.007720880657115398,0.013437696708598953,-0.043239115005797614,-0.06857959126868787,0.057629777166023535,0.01307244623243338,-0.08321013461524009
THPO,,,,,,-0.019876238541787102,-0.014467493465051192
CUBN,-0.031123326074915334,-0.02799212703732023,-0.05705809465119493,0.0028267179745554635,-0.01423189580166848,0.01934234848302664,-0.004746949346055689
TIMP3,-0.00860445834889029,0.03537127479758224,0.05952795431912511,0.06655867212090127,0.08628569452061506,0.13621996932022332,-0.043780494140716254
PIGF,-0.04227566252906077,-0.009374545875993656,-0.06942320221825757,-0.032511133091527374,-0.06261650020071473,0.005916604601614898,-0.03320417647232133
CRH,,,,0.036911465632538915,-0.061278787307246174,0.06981322032542689,-0.008644023787093703
BDNF,-0.03285767975325506,-0.03508922582111913,-0.03362115190257941,-0.056623546010284104,-0.010923396233975988,0.03845514387405437,0.011587088938750207
CCL5,0.023005496153701097,,-0.07768323688614065,0.04668231717664254,0.04679661304684566,-0.04051066235967895,-0.030459636311222168
GAD1,-0.06380722277545492,0.01882524920598331,-0.03265371330798268,-0.0012019630454186993,0.03615703402599153,-0.014775578282631123,-0.042781259656652436
COL14A1,-0.05172853277987768,-0.0034067654029836273,-0.02182317966893474,0.06676103262101406,0.13981186854997432,0.12748091758243693,-0.020156016782260165
HLA-A,-0.05466296763406795,0.013388815376299483,0.02833125746858696,0.18373270051413884,0.17118975150481222,0.04444746359249192,0.08266256689624268
FGF18,,-0.017846229497384132,-0.0047152792854698875,0.04644107482620163,0.10652798168848028,-0.027821045677462124,0.25539742691640666
ADM,0.05894110061036524,0.0574066258344951,0.13430584396836007,0.2760032191768688,0.20837521743732962,-0.0056479341331154695,0.13347610675475666
GNAI2,0.05985060781588986,0.10344100327061101,-0.021096987188359454,0.02561383581407113,0.015539311471907189,0.06902378249745172,-0.036389409141071534
HDC,,,,,,,0.003949085518405998
COL11A1,,-0.06626816046165984,-0.06745352638992523,0.08628159687535143,0.1529380633402289,0.08918157739240778,0.03960939097383173
NUCB2,0.015420376343356391,0.00984759403843637,0.009159577231655837,0.03658331451960614,0.02746872792463936,-0.02681116704929409,0.05336507200892934
FGF16,,,,,,,-0.020449113294943977
CXCL1,0.03801740776888207,-0.017585015867321526,-0.08160650936770292,0.0687484996817692,0.13036048561186178,0.059720247113415045,0.04990660779306525
VCAN,-0.05796856897268866,-0.11735529833669445,-0.09365037668803414,-0.1726796749072354,-0.1485928540429254,-0.03378257449614725,0.023335089564170002
MMP7,-0.038942972601575164,,0.02757237293263396,0.061851944894510076,0.08378515945386333,0.017951564619575335,0.12718114316662368
PTPN6,0.05657565570855823,-0.013561186303048804,-0.05538675245851363,-0.053702394714913115,0.016357396564875355,0.052631802878951556,-0.026480350042207407
PTGS2,0.013150375590089709,0.07094926462978617,0.05906055323255639,0.16863782003323244,0.20155955143290083,0.08146357097776546,0.05031490116356683
XCL1,,,0.01765680297807756,,,,0.04763045963865773
CD58,-0.03202970360857221,-0.01936988630031708,0.004234496952633101,-0.00727056183458833,-0.011272184592852954,0.013583824768764841,0.006801690947352984
TNFSF14,-0.02408655373468797,0.03920818932294136,,-0.012457886322135634,0.0061928959125095604,0.00916983934711553,-0.05704467680694105
CNTN4,-0.030006668862329434,-0.02051617483390394,,-0.06228716228797127,-0.03295513606581595,-0.0027906440898406003,-0.053119351169428265
INSL3,,,,-0.040568589877935934,-0.02550238726369887,0.008982371234166753,
MFNG,0.09239116232479598,-0.04400411109203988,-0.0673571618839945,-0.07484260866907133,-0.08351846311009602,0.010391373628184965,0.01969761522800636
ICAM1,0.06480532774262678,0.05024534058023227,0.011474180568357667,0.14041352933714593,0.17021913871721858,0.02598859770166394,0.09085670056531317
PROS1,-0.06654386900304934,-0.025967309566886542,-0.01512938429552094,0.02639038487866592,0.09832125272053327,0.10582809294738574,0.015805189101834028
CLCF1,-0.02322421270459436,0.013561442589615391,-0.04922678441432811,0.05460276612962919,0.13775803534528988,0.05287882332648629,0.038194561544447836
PSAP,0.004267886138214993,-0.09631480919022528,0.10186659702815198,0.12581883905634098,0.15482191684957916,0.06400660701736736,-0.05595211708327652
EFEMP1,-0.06785602354366951,-0.046380249775451424,-0.05376719888082557,0.00015834527376538414,0.042877228072937694,0.02270106005192952,0.02484394625489458
C1QTNF1,0.00619293167576595,0.04610047773753484,0.03930881389874238,0.12647802779396392,0.05976674205558467,0.021535361494838548,0.05313546480582771
ALB,-0.025673346726183665,,-0.02063312560740429,-0.008090888593578151,0.03318940952595929,-0.038914567836744816,-0.02938213388956085
CCL13,,,0.0014292117056730568,-0.011104735127076838,,0.031049017729910696,
EFNA3,-0.040248089185268045,0.03273897305087549,0.035119494061809337,0.06329597019661151,0.0480537931248892,-0.006696527556317428,0.06489265219099237
DRAXIN,0.009284617237657933,0.07507024689811004,0.001268258257249392,0.054455658911869896,-0.00764250618723161,-0.050598053368774425,0.006533615996610415
RAET1L,,,,,0.021310875305253676,0.024928285575609038,
NPTX2,-0.07899892545013806,-0.01940346237295316,-0.04751503807991723,0.008230772986271583,0.014015884562309422,0.005133678168028019,-0.039568822984070176
FGF11,-0.09080986663928467,0.09322090188735808,0.09675693090844524,0.09284215944019673,0.08561694026066011,-0.05930609457228489,0.12407020910839185
CD59,-0.049656341286767824,-0.054936227774912146,-0.009065941284852703,-0.03093800451247287,0.09020116698440918,0.10736144637656507,-0.0808073957550642
COL9A2,-0.006416865865329908,-0.023217526955490758,-0.016819844421612537,-0.17195680270637015,-0.1450170067712632,-0.007254722601369386,-0.056220500247509415
DLL3,-0.06631156208981025,-0.07044730894462092,-0.026439692306117733,-0.1355232726112748,-0.15864819442359204,-0.055059933476408134,-0.033797378461499474
FGF5,,,0.026257193284449313,,,,-0.03507832066371809
LIN7C,0.005286744695459969,-0.03180380860567175,-0.061267858607283926,-0.09483544296683988,-0.026304889540138685,0.003320973651147366,-0.0602849861403843
GDF7,-0.01813869895482507,,,,-0.022131281615616054,0.05788920470769066,-0.03172330766222529
PSPN,0.06424340317968161,-0.029039548856134398,0.007175371775505605,-0.03506971770862231,0.04434152113014415,-0.05724095141974925,-0.007693158346822327
ANGPT1,-0.020244078871978682,0.07798106761834914,-0.08330818257100077,-0.0036001371754788873,0.032486571542302736,-0.04771059248981607,-0.006298660013994791
PNOC,-0.0345438290004813,-0.017361984007689697,0.053650075712761,,-0.023534502218755148,-0.022404697219707954,-0.04400322043024749
L1CAM,-0.002861960998457917,-0.02771519974695642,-0.022248639892634665,0.11972128447800379,0.04230226869682576,-0.04384922789349021,-0.016846727697248796
APOA1,-0.02276866623549185,-0.017031109066750868,-0.02723366347835075,0.10490058040734745,0.06213936019198682,-0.012993943529284666,0.10254439301370288
PSEN1,-0.041170754258127294,-0.0034337589424545244,0.042766633932489716,-0.007457953897123594,-0.002615393521688854,0.015439440651820985,0.08896930374509575
CALM2,-0.0898733461246108,-0.059401452895939844,-0.10054590229773575,-0.14840837507992982,-0.16818207899392812,-0.02248491008041546,-0.0869929524382237
CLEC2B,0.11489265353590837,0.10609776678048251,0.024541194380749892,0.09812550297438868,0.12277903228088752,0.03198324266287372,0.09181434369046093
NTNG1,-0.018874441415196834,,-0.03381173545142707,-0.039572272253747584,-0.09138950548158178,-0.01524686713159891,0.01583066802371738
LRIG1,-0.09778428863563675,-0.05122841978579869,0.18621239875868986,-0.18348225297149862,-0.05953458971931475,-0.05233081090821431,-0.048992866334788554
CPAMD8,,,,,0.023826874367591695,,-0.022494202782942528
GHRL,,,,,,-0.020442172096186415,-0.019828873806334472
NPY,-0.042093760125270135,-0.016501608418437213,,0.09425374721862995,0.12050359884063482,-0.023805322834524304,-0.038267413503628986
MMP2,-0.023872573083859372,-0.045057543215605886,0.18386932304039413,-0.0849007827459391,-0.06150998492273027,-0.027182348804072335,-0.05247338119805994
PPY,,,0.12316429801109892,0.14228047723296683,0.18539054745810346,-0.0027530930928039076,-0.027776417264522967
ALKAL2,-0.023708773230168123,,0.13957027448099377,-0.03163135213055042,0.033612350186672024,0.05172401756613315,0.0843615928318001
CSF1,-0.042779584704934474,-0.015188125174131923,-0.12605877950502467,0.035256448219584395,-0.005988938393128703,-0.016522292184603802,-0.0030382163833853823
SEMA4C,0.013402639729148796,-0.030787926193542835,-0.011363968655241594,-0.013481503779316038,-0.004712627017207244,0.05946741108657045,-0.06551243252324597
ICAM2,-0.04067729127506585,-0.03566559109202208,-0.07706028947978141,-0.016519686118956673,-0.05461512510886475,-0.015440308592563668,-0.0725909046355729
SYTL3,-0.04431321165083207,0.17685514198655009,0.05893986915149142,0.08187683103359591,0.07092088071233314,0.050731888189755395,0.044327041791425034
IL1A,-0.02943481062730969,0.03281085019329566,,0.15591064590372944,0.17677271031865627,-0.0301437441918536,0.25649732047389473
HLA-G,0.07346041142844212,,,0.06340160021693932,0.07108437972764436,0.035687246666638466,
PGF,0.023909630134723223,0.013843010101245438,-0.18020942776740426,-0.10118048084251295,0.0034838977417932155,0.042812267166899086,-0.04593877798512838
LGALS8,-0.05807864316419679,0.04465512400750579,0.01815657909945755,0.01905246434114084,0.047433156734415824,0.02896451635642613,0.06660374867101937
DKK3,-0.07853457172483652,-0.08093338467047136,0.023371572481457128,-0.11149065203001769,-0.06559857857226636,0.06278132107530056,-0.13735061825710446
COL16A1,-0.05260194450201213,-0.10731155847813734,-0.11733066331329862,-0.10207562932560255,0.01864924225519126,0.006740936183017618,-0.09005214378921095
TPH1,-0.024157427748621875,0.061423229577824895,,-0.0234355224357221,0.07017296865849462,-0.004754299382494509,0.027281435085450684
TNC,-0.05152479820038147,0.018420230266881128,0.15282915354225926,0.03319746700933916,0.03140536645148757,0.040770104020611514,0.10552644592594373
TNFSF9,0.002021715981176804,-0.027289793821019225,0.04396846938526328,0.03229902450672319,0.03450983163656183,0.04907092233686282,0.026722255598557777
C4A,,,-0.022632057919177367,-0.016119290342258882,,-0.019097605758504006,
CNTN2,0.05472182681943844,-0.0379069142998906,-0.02396373867361348,-0.11680137047338413,-0.06123206471934213,-0.05855198579125578,-0.04235950288231899
F7,,,-0.020633128502746588,0.01196652509168536,,-0.01889829398496909,-0.027804105804272776
LUM,0.017866796803126382,0.03280467169859571,0.018205882280395214,-0.08619229173232451,-0.008462174331728162,0.08629094120483524,-0.030027698182842417
