,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL4A4,-0.019670780304333193,0.05903861714912551,-0.12022054259140022,0.1106232309657069,0.057331260568448984,-0.046766296487910336,0.022484440248659313,,,,0.1240579873387406,-0.030946038707879372,0.0939963196176507,-0.0469972567057989,-0.001478749905169926,0.01874482292466882,0.0816081481092731,0.09171589628707374,
TAC1,-0.016985060434957754,0.025644164449386952,-0.07677185918718032,0.021538401164948713,0.13526114883556986,-0.11410889800974654,-0.013883043829903782,-0.10326995385898947,,,,,,,,-0.07652461565683431,0.024979527293940578,-0.25421562246620505,-0.05458496843001556
RARRES2,-0.009380903321299958,-0.029243803929401235,0.1869929066201014,0.004125506226345526,-0.14365414146781894,-0.09829462555027137,0.01465166308247216,0.08226180680124305,-0.017555971418285563,0.03488460649824459,-0.010934624575256898,0.08744441931095309,0.17990533253762592,0.2510791789505022,-0.02158903083094047,0.09745181106769243,0.0042961996705486285,0.10769187434536646,0.040460451038573965
FGF7,-0.022832448735164688,,0.016923300897668053,0.09229441824291441,0.0022170536492444994,0.00033964906845791417,-0.04879809143605867,0.06964565121679939,0.035842450264681726,0.04651476046112491,-0.02344789940995155,-0.03027076750939079,-0.005724708486602316,0.04969984073336743,-0.017431216172970793,0.002120232094634162,0.036014164713957984,0.06595965953406485,-0.05671035915736259
EFNA2,,,,,,,,,,,,,,-0.014444186094861507,,,,,
HBEGF,0.022039980005442487,0.08232786503689549,0.26649086598924876,0.03012764244358535,-0.03323780975142053,0.19823487283272817,0.0006314498612374975,0.08753532550024903,0.14859982016063158,0.213756189556572,0.08870818710339617,0.10239416956428733,0.07502762568571421,0.07391589828782755,0.021444331685118008,0.10734522441580188,0.13382441161242464,0.28790733835013477,-0.030384576537176734
CSF3,,,0.2879393430663083,,0.08373930344899212,,,,,,,,0.06537285007428474,0.22005470049495945,,0.06399232918028684,0.0427833555858385,0.07587976870472343,
PI3,,-0.00302057705657289,0.2769441997502449,,0.05168140091156729,,,,,0.10022204851753205,,,0.07072890110026568,0.19631461212851736,0.037888352675385234,0.15188389829263518,-0.08732676396574342,0.06439220741957064,
PCSK1N,-0.045920584929922285,0.03944796949435946,-0.13789473751781067,-0.041776927890907894,0.04912327415314753,0.042611663409724956,0.04267755957200372,-0.1396356956474691,-0.11171933540239243,-0.010120886005190864,0.027760835554021274,0.045969720991416885,-0.09160477503258997,-0.14924356821846238,0.03824658026927068,0.03517889124999535,0.06356218396761294,-0.28658953498386386,0.12931714020095403
NTS,,,0.020372976115190223,-0.014577701073380543,-0.035106810018420295,-0.019343677698108158,0.00026168004589269587,0.06978803820701204,,,,,-0.0684629543972524,-0.09779615644306851,,-0.052500948444476864,-0.10716833952523656,,
SFRP1,0.1068819039243385,-0.012176114064404562,-0.05797675987489096,-0.03532232154313402,0.00599051746587692,0.002785597058068592,-0.020351396750808614,0.09161048909393545,-0.010202778586528566,-0.04126101685868386,-0.06549054307423685,0.10153341604927602,0.014595881564507756,0.022081775334752404,-0.05632375150004751,-0.06884730254367111,0.07982704859240149,-0.02424915691324623,0.056252967776336024
CXCL13,,,-0.04324917312313061,,,,,,,,,,0.04080212284576757,0.15587534715021936,,0.05024428165741944,,0.1350093981152211,
MICA,0.009911373361953033,0.05465464070936485,0.11392318978872001,0.021469516676993157,0.0038577139218859777,-0.011208818072533613,-0.02219608911878424,0.025590835501842848,0.14172876263556272,0.024405250721421242,-0.007516533894746883,0.19240116036482482,0.13256125586054257,0.1174104010914144,0.06596411852209157,0.06490444017240928,0.17226449569751734,0.12149174028317887,0.04553548248363768
TG,0.02674940950330602,0.011331111837252494,-0.051844654439995266,-0.01682650991420126,0.025575029455938134,0.02844583887717945,-0.014728217301829423,,0.01420648955411587,-0.0048332569898056985,-0.011403027487782763,-0.0016226579688559792,0.061002446003918624,0.09614901749470792,,0.0059583809357557195,0.11521805391800215,-0.013146130775439357,
ADA,0.017891260920869696,0.08124676986308743,0.0002682244057211153,0.012921173387005767,-0.04955161544269424,0.04164105516052486,-0.023919809342194745,0.13172722340222945,0.07722837757211735,-0.22899143311868814,0.04889840788017945,0.1159928095931624,0.0015040674994404517,0.04528079775497976,0.015070186694130901,-0.016711672281788485,0.1471620011318049,0.0891081271741162,-0.04910284964448575
LAMC3,0.012296678854404114,0.11141390472674044,0.0241500923786784,0.029059313510247167,-0.007328212280156336,0.029665974145177954,-0.012779368784884105,0.05080541598392448,0.19521272508969875,-0.2612229828025318,0.1004343067220799,0.18126401928361954,0.01958070489241438,0.02141887341909122,0.0802781703449115,0.07374958899292108,0.19760749550022394,0.09021523756134125,-0.04795538345176371
CCL7,,-0.02356038064516131,0.1550854746616056,,,,,,,,,,0.011069511595542517,,,,0.0402315449863222,0.10311663843628867,
NGF,,0.059442244999166345,0.040841537156295744,-0.01605700361455731,,,,-0.04540187737435225,,,-0.029193700763551836,0.14140893129634316,0.0927738159643434,-0.053682693126891806,,0.04806048064862147,0.1601825884300509,0.06525208451014856,
TNFSF15,,,0.06902464568351857,-0.0006304299436727035,,,,,0.11010893530595545,,-0.026646063809374246,0.09831897930774786,0.007917979056311778,,,-0.0413102001201165,0.05600729169281498,0.11156461945881946,
HMGB1,0.0536672907103601,-0.046151062043678685,-0.05216867111286017,0.046828061631085896,-0.12958074725089225,-0.10557535920240459,-0.06585390670391884,0.09760208326685187,-0.03666917704801732,-0.3607068503045949,-0.1205085240215288,0.019171820128865917,-0.06742983640014724,-0.09095806439709302,0.03805463150627142,0.04273780050713398,-0.2726136802907786,0.0946873838207749,-0.06503279461669341
ITGB3BP,-0.030137544952227844,-0.02181827891434078,-0.06295344754260992,0.052621649269069995,-0.09045785163830927,0.06458953036789693,-0.05395193232115015,0.00012992823336510192,0.09867818107105607,-0.02384520690870572,0.03405967371633891,0.04185177901472661,0.08006976621710042,0.1140486604550427,0.052506730094055445,-0.02296434684429475,-0.03637795738027397,0.11973593971784606,-0.04467965818374511
AANAT,,-0.023749233770583675,0.00673357758423024,,0.038175598521577814,0.0192142447134018,-0.016977452001351537,0.07710415983322418,,0.04198464189249679,,-0.025493378975464907,0.0526383807552699,0.020173109460007978,-0.008011641712076734,,-0.0033280593711294466,-0.0239154856485248,
RELN,0.011524426787456757,0.04157381118998612,-0.03442424178684232,0.005885390936029945,0.05358349160147563,-0.03797385004456824,-0.020187405441439606,-0.08461090738807245,,,-0.07787244175122153,,,,-0.001047710674057779,-0.0550709328976908,,-0.021550739930112285,0.12239068287328442
IL15,-0.04545316374813166,0.027488930671727498,-0.05370370734770361,-0.01387307720667761,-0.009565588351542661,0.013481323090349334,-0.03649010819459002,0.04608622593835915,0.16511128073953465,-0.008683897032766237,0.05952234639876125,-0.04309497676067811,0.032081813875549633,0.019441818706861003,-0.0026221102480342155,0.00615622329205261,0.13011887987964377,0.12574026701081714,
UTS2,,,,,-0.06388477561909107,,,,0.044283260539101005,-0.0006091722459491223,,,0.018721822971059964,,,,,,
BSG,-0.04212294405394346,0.019955096355550893,0.09726972072844119,-0.027683421703219864,0.1392344970415144,0.10328244266253729,0.021595410285410368,-0.1676506042419876,0.09643766921943321,0.34869043309937636,0.04882145806785287,0.06575701040127611,0.3317672049270188,0.28402876603540517,0.10682965217880705,0.05821097993078564,0.07641508843706354,0.2532758759978389,-0.04628392185856072
ADAMTS3,0.018119140006764352,0.061382964097500124,-0.015934758746092827,0.05946241816792178,-0.09389327960975999,0.013352707876468568,0.0728190005482146,-0.04923422000097503,0.14368379068356577,-0.24310463123829903,,-0.0305257259895581,-0.0347964057247673,-0.06141501988934367,0.11124143792843916,-0.023002940994519914,-0.027256928876153896,0.1334865517403873,
CD34,0.023834053042619905,0.10151738208761638,-0.04570551113065408,0.06887211752925607,0.09347640481552799,-0.042231993647746484,0.06258351186526714,0.0022896787152948644,0.10180843892599577,-0.2195782509799598,0.014745737596071834,0.10163928445290271,0.08683437720425907,0.13129328425345307,0.05622841224361046,0.037837081789835365,0.22312794728085597,0.1036147997148938,0.0005135239342958022
CCL23,,,,,-0.02931556210358651,,,,0.11415135133861619,,,,,,,,,,
PLAT,-0.06385185093301252,0.05177848133392493,0.15084645190126184,0.04986680898697604,-0.0860881127935025,0.15058247491885113,-0.011876506723259324,0.09742145104197293,0.11618528025697683,-0.24519618468106769,-0.013373490439925683,0.10363160333139448,0.053680898131679845,-0.09859431500147085,0.06706218232749594,0.09378746882462477,0.1760673042941596,0.17826035084810282,-0.008055124225859342
NTF3,,,,,,,0.004627970090475433,,,,,,0.02724464024624578,-0.03044571064866174,,-0.059952323745842015,,,
LTA,,,,,,0.02443899241292246,,,,,,,,,,,0.11122310489799055,,
CKLF,0.006804173126861231,0.0008056444250905824,-0.01665604019549383,0.028862568143085573,-0.11110714850150018,0.026927385286030146,-0.018528903888007733,0.12747400488066635,0.08594352389897819,-0.10042352231828523,-0.033015274112970075,0.05431510652767131,0.04486881291340328,0.0010043368833520553,0.032330601661082384,0.06144822587579686,-0.03993621806907598,0.1266722510494236,-0.10298416347837694
CD24,-0.014831853115476001,0.04537932770527027,-0.19528061971507096,0.003914831061175,-0.038164540786370584,-0.09376346312479839,-0.024589860047443526,0.15466000654720582,0.029751122002374848,-0.1296080941165983,0.13472887731178493,0.008025088674191477,-0.0905199647802622,-0.1601711065333566,-0.008407608609316785,-0.10226658765331671,0.11517577329878895,0.037174741585172824,-0.04985746747591696
HSP90AA1,0.05864128248568513,-0.023725110296513488,0.03348142950056226,0.007902545362116362,0.1216833061848302,-0.0345239406195946,0.0633196965802365,-0.18762602180857416,-0.05330765513981414,0.1827221147924043,-0.021505768192775464,-0.049900761755606524,-0.04166372664700152,0.014316715794106089,-0.046623193102450174,-0.040182840492785116,-0.2518996062399912,-0.2751203638549537,0.026903850768521052
BMP4,-0.020244084084183545,0.06336868696262521,-0.04202726031829883,-0.014936974847736146,0.07785299115412443,-0.06694431445923957,0.022801993835157446,-0.04384342156678875,0.16953985018131398,-0.1297857228348819,-0.005399921414518477,0.018678112246389728,0.08101538991601609,0.06894204838629504,0.06273867276738337,0.04044460184316248,0.1699700096463875,-0.025841168923163644,
SCGB3A1,,0.03397498216330846,0.003952379333692707,-0.01770922841791807,,,-0.014320646814325974,0.022021784789895856,0.08081242090977435,-0.17863764703670368,0.012953654422954373,,0.005093859702782741,0.08301862336057367,,0.04214253900893716,0.10211776909045525,-0.06240502213755455,
IGFBP4,0.05987441327851425,0.11419921868048061,0.17615536679162774,0.0062038411134753895,0.004020207915410072,0.029615134381164886,0.01813329510441767,0.0877804194866259,0.10576833164148938,-0.2722422040677753,0.04299651523033025,0.14312445286264536,0.05056226584436568,0.08338041257003967,0.08318890809591929,0.19668306172850236,0.274747637642274,0.07454687480771172,-0.05423120909974252
RSPO4,,,-0.03414029009250345,,,0.05829489048239051,-0.01432064471960742,,,,-0.05114283335731218,,,,,-0.028411073256944017,0.11213475940195353,0.04952361551529979,
LEFTY2,0.027925055655235356,-0.0122007941657861,0.02736508231535625,0.04732473758990416,-0.04651798519848447,0.03362180005018627,0.11317504989910356,-0.004626226280564464,0.11215429237512457,-0.16390659189011275,,0.032515044153446776,0.03097899394778701,0.11619641903135826,0.1256977146603248,-0.045710987314637935,0.10156826551886643,0.06728966018782745,
PF4,,-0.0244401104810809,,,,,,,,,,,,0.01526490394670142,,,-0.059086769660972295,-0.07589781487915143,
ANGPTL2,0.06318793478255233,0.06482591776487084,-0.022019693054143353,0.026257757556125538,-0.10931788025858794,-0.007385103906912264,-0.008571824237698256,0.07642004049363982,0.12455392426431174,-0.1112594756379374,0.11278338749216692,0.0788701871220243,0.01870615874763919,-0.07141609746421601,0.006709438187745288,-0.029058318232326304,0.1320777286163342,0.1875637869088098,0.007234172476117048
LRIG2,-0.03118940729766151,-0.0023786903333212037,-0.011897906728685816,0.031158588479087666,-0.006530586290713733,0.07526873961801207,-0.013597990992579873,-0.07732991891249939,0.06427082065015083,0.07347960884205726,-0.005299500584497991,0.03429286832008638,0.021977241758478826,0.05811607896762686,0.06190495882311533,-0.018009920956299386,0.08866285286492931,0.10388810098238141,-0.07781056126592908
ICOSLG,0.043242531724971785,0.07492295372305693,0.06521372704115527,-0.005931291562975511,-0.028323404016639898,0.027975728770343607,-0.016839492330165174,0.018163897617055724,0.038154046283925706,0.022536468854707215,0.08893727073498815,0.05972422458849515,0.07372070546019965,0.05073602240848353,0.008633443587851767,0.03918609082599895,0.1420253233533446,0.07092387944380953,0.00940774275110592
WIF1,,-0.043976011855450185,-0.1703719489248411,0.013244407036759465,0.22922712032815146,-0.035080572270098385,-0.026948488340653762,-0.07937100318985987,,,,,,,,-0.04060614677531695,,0.006286067293259184,0.016775216105258544
NPPC,-0.06292531518250301,0.012895712105467508,-0.006968817855597493,-0.03397509211516682,-0.01449596954461936,-0.015497867001699752,-0.019902191594342842,-0.07459305832260223,-0.05429729642827277,0.137403107015034,0.20451103951937954,-0.006966309522205007,0.04831062652718132,-0.031917743738636206,-0.025312757324118414,0.06455383673572765,,-0.05946251495933274,-0.07476561623739932
LYZ,0.001946413634402455,-0.0007209741613948543,0.18867587350842419,0.02580913325980624,-0.10595880037451064,-0.009511080477905437,-0.005331224068426591,0.16696296304709546,0.14824271783335374,-0.03260632303800762,0.000478616123553167,0.08947373694267906,0.06185729345442821,0.048600285798844886,0.04539832118917318,0.034719898174698484,0.15762567020266044,0.07525056652034101,0.005138116427976519
EREG,,,0.2274192784527069,,,,,0.06804851624427383,,,,,0.15081885328176295,0.239748353170891,,0.03186148945980565,0.03598109601686858,0.03571672749972393,
SPTAN1,-0.049679515784197686,0.09226783535234953,-0.12362462079889903,-0.008504883246875991,0.0617667209952871,-0.05022029466469457,-0.0031824839810223565,-0.13318647191042657,0.0672008463321634,-0.18206460749623823,0.04231221263745796,0.041825489776085155,-0.0305298397464326,-0.1274703736490734,0.05157559751076848,-0.10535249378484175,-0.11311343182671203,-0.35708986639367085,0.0031598169913867567
PTH2,,,,,,,,,,,,,,,,0.03132877321175545,,,
LIPC,-0.02518448154298258,0.014740336150754929,-0.015918682867455028,0.15347591656214493,0.004178020639484784,0.00878851155281416,,-0.04152738456085266,0.0360196340290208,-0.052331819019711616,0.09219570637151338,-0.05027811403262176,,,0.0853453726814699,,0.20575389069850547,-0.02739469724978914,
COL8A1,-0.003800225091802907,0.03532607161302434,0.18096063388581973,-0.017659998113943472,-0.013042609871160148,0.09316128382256594,0.05722637846656828,0.12490732112540134,0.12059209162616086,0.0071932961411555986,0.12558857214872343,0.05118755149442893,0.20201735439483248,0.1968985130950687,0.026030758696613848,0.11684414853464041,0.4572646074367307,0.27193631799395995,
GSTM2,0.019585457355222442,-0.0030669962425620974,-0.0010324727193618223,-0.011731554824318733,-0.027147194523843003,0.01205668161984443,-0.03514164915846695,-0.03168890159577734,-0.037113251490029524,0.05187851507406312,0.01545763847131511,0.013708004149249378,0.07401547172997654,-0.06589741031117848,-0.044725186750690864,0.021134008259217886,-0.05906362524120296,0.0548140480949668,
IL4,,,,,,,,,,0.02194095739227688,,,,,,,,,
SPX,0.005650238432620496,-0.009751095801478938,-0.07556243785277472,-0.02735367790779332,0.1475749495203679,-0.08935079201277302,0.05830822148702273,-0.10544394752676284,0.04736539407189442,,,0.012360543557984754,0.04219232438291649,0.09517835006418777,-0.0993201171141114,-0.12567686540926437,-0.23356793666151238,-0.2600828304834878,0.04441446377066787
MFGE8,0.008363230525128551,0.08312484804532436,0.08594175314812863,-0.0069572712552490945,-0.005656661682581504,0.04162626257492408,-0.035771991827867125,-0.03166569420145339,0.05699614612947838,-0.153080318905427,0.04782049480250904,0.15756403606844135,0.11269029747000187,0.11167364218920992,0.05508235216881889,0.013572162054273976,0.10837796270091353,0.023262082812795504,0.018017139200706786
TGFA,0.08826560685014745,0.05101183347010884,-0.018513041521400028,0.002353518876446498,-0.11696149136619581,0.08060542356851096,-0.041412163347567636,-0.00715387048192782,0.018559802515400226,0.2893115410735201,-0.023897416638825594,-0.03849375267855863,0.06842674335337906,-0.0119640490370034,-0.05435543510370786,0.023647722844086682,0.04804730963620906,0.1399980422700502,-0.11226868019580424
SLIT2,0.07362082979337219,0.04572076032695427,0.044594812688185326,0.08667759027479659,0.030084538321940003,-0.020890467973199194,-0.03408841789511464,-0.11439790521817417,0.15331850389991442,-0.011557153683300654,-0.02104640685114613,0.04766480581577722,0.1784208272657467,0.0910983475463416,-0.022420601149129023,0.03475820280704933,0.18692598778695663,0.18895219531771176,0.06557072618046325
PLTP,0.07328323635228344,0.04762600397461027,0.24269899503670575,-0.006723733522621276,-0.11056036410402147,-0.04138836438570431,-0.0099638239149377,0.24711353754642554,0.14175829111228547,-0.14994065660083314,0.00500599320767208,0.12183999405282102,0.10224182426284176,0.05569397980511051,0.09074822044131027,0.20208458438202542,0.03394850101129767,-0.05878278973529257,0.10173176062273538
APOD,0.04740734506992496,-0.0012245602563802501,-0.24333308250086652,-0.03347508961823847,-0.20219535655022014,-0.08767215657442341,-0.03815515135725258,-0.017180118932216416,-0.15906848964990256,0.037240542303463096,-0.06738871819094723,-0.04032430847231047,0.034232400192145095,-0.1342471094642185,-0.10020469145725663,0.05065567570953935,0.06316534484708607,-0.3026119901145119,0.035812773101487165
B2M,0.005013417145952222,0.13457247571277012,0.2582075609888024,0.014246134224826948,-0.15350062327296113,-0.030446731915211068,-0.017831471261445873,0.2713247299568671,0.17786289985871037,-0.23595752721397825,0.04306662261001529,0.08161893760565386,0.21705160514812616,0.15614746661600007,0.07928069662499333,0.1704417961087828,0.3468067120432807,0.13575231195945017,-0.035115359900194966
OMG,0.003021442018835898,-0.0029109739160617567,-0.26391771029624034,-0.05414234693089987,-0.12223661985727333,-0.12246811903196933,0.03200185279223731,-0.05033823158906484,-0.056459828952492734,-0.13132099093484925,-0.00498401969472201,-0.034369219445805795,0.009047950346346824,-0.06033578925649222,-0.044982869528423036,-0.08088560954719023,-0.02795238781270795,-0.2829770246326465,0.06944968868963299
CXCL3,-0.015840938197892136,0.020423546886960464,0.25181892643112597,,0.02480112864698439,0.12035998882640207,-0.015320062799530822,0.033717771705065985,0.10733119021643482,0.260866308617745,,,0.12184497837214994,0.24861504330837705,-0.018788973116062303,0.004696434510684341,0.021290224639545798,0.11762957014556515,
CXCL10,-0.059097607825785624,0.019683206276319816,0.014770304962388786,-0.018962924888612433,-0.12258064789358566,0.036850095396271106,-0.023272296693939026,0.03414532090862973,-0.099124116135012,0.030002318633010304,0.019874220755517993,0.13557293763077427,0.08360948912376816,0.08381497821785877,-0.025312754571772796,-0.01512017296084766,0.03819400913547199,-0.11217654245933739,
RSPO3,,-0.03200378032287375,0.001667513473561132,-0.0296634543000599,0.1409695025657911,-0.05423839948321763,-0.014177360128605106,-0.025715362532296122,,,,,0.00882811850738787,-0.02620405440139173,,0.0590555449255045,0.05511278631025202,-0.16263365377004127,-0.026775099670421625
CORT,-0.019670779987698374,0.013458019533625219,-0.03354833942215819,0.08549375585850963,0.17316291233419095,-0.02757357715905572,0.029374854982622267,-0.06278137781299363,,,,,-0.046175956093048184,-0.005939185464702364,,-0.08185371969430301,,,-0.02859146971389515
NCAN,0.05774920070754016,0.017778574600338087,-0.15638805145397064,0.032088201389995276,-0.1295597021820223,0.00592506663397479,0.016819881038118985,-0.06889546981953433,-0.05705390785759367,-0.1906056985499183,-0.08431511875431308,-0.03857997368769669,-0.017938098886807616,-0.17939567278332166,0.041235547196511665,-0.24745859058235747,-0.3433229453670919,-0.39194227509913654,0.013776144286836538
PRG4,,0.09555261391181327,-0.0386082800989485,,0.020071869892582486,0.019174391979907186,,,,,,,0.09709762476716965,0.015027032499973001,,0.09051674277474485,0.12993426591881288,0.11624723892768411,
ZG16B,,0.013087717572164849,,,0.013227823326358575,-0.03105793466180968,,,,,,-0.02834010245824518,,,,,0.022825222792893587,-0.049025111818407824,
TGM2,-0.06393342737986506,0.11680983953208413,0.3375570425580427,0.06452046682826505,-0.02915043766505984,0.017195559429413223,-0.035099072105762526,-0.06247355651218565,0.096754876990214,0.3562892281424247,0.02179499119675992,0.13021885300790337,0.12788895940516612,0.22735124582549032,0.05585240465409559,0.09424297990639577,0.16469396588457536,-0.05852563979611578,0.018315035210904478
VEGFC,0.07334035585892835,0.045818731536190024,0.012813795581045184,-0.015311564178065647,-0.004319903247049393,-0.02332627384817952,-0.05581895906723078,-0.05277674456129146,0.07740671005568524,-0.07003113307930976,-0.020787027124644898,-0.0367344012164802,0.06433865310701672,0.09638778545431903,0.1345002571477432,0.04879680877276462,0.0809806971107754,0.10874071084926759,
WNT6,,-0.02894289681979847,0.06142801548914049,-0.014229502615646851,0.043387487044879165,-0.0040257538198648505,,,,0.005029922182076653,,0.08166207580576794,0.05572957817379875,0.006772808398275863,,0.06110065171254995,0.03809448837612571,0.03217183482190572,
NRG4,,-0.021699937721090263,-0.021737351356569873,-0.01741954168964625,-0.010598619922367545,0.015441885541742957,-0.013307491842932636,-0.040338573716228544,,,-0.04081803810341952,,,,-0.019900363048548496,-0.002129479169208936,-0.03551276060688057,-0.03846271721609231,
PMCH,,0.03316252106961323,,,,-0.01790660562784919,,,,,,,0.03686271179234816,-0.030554433398404014,,-0.046318348013476576,0.0914847837958246,-0.0173437545717014,
