,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1
NPPC,-0.041452576552594954,-0.020936501990218244,0.0597976486581249,-0.023546853180268088,0.023171531685928688,-0.02784472668864892,0.00011412370453922472,
LYZ,-0.01806316794570766,-0.0179376466745383,0.04262072264568053,0.002607921439613623,0.015434515997193275,0.012975154563583117,-0.020232006991685206,0.02691097494329796
EREG,,,,,,,-0.02912746580589871,-0.012507589891200932
SPTAN1,0.052452636701495366,0.021850543866557246,0.01310739688071824,-0.025333348885476423,-0.04289352262968104,-0.00850593121744465,0.05705639000736823,0.056470823684359475
LIPC,-0.022328724588511865,0.14796130487476117,-0.03575452764858892,-0.009763226591390606,0.03788255230784272,0.016059588304078175,,-0.0190432906933305
COL8A1,0.08435197912474009,-0.023624591500546546,0.008885206290390071,0.02249042999850193,-0.011836302624312272,0.011726144565786576,0.07313595769226737,-0.028051400080513718
GSTM2,-0.0019897363383881784,-0.005038006158906834,0.040180453171917124,0.002333615060910828,0.016432607982020793,0.04639074536653986,0.03383034179222698,0.018374998658409147
SPX,0.03966394961130985,0.04199784756464663,0.039989587074617326,-0.012695089960427472,-0.040983447061364135,,-0.020116142481888807,0.07599920723296368
MFGE8,0.0368321200762175,0.010166404391733008,-0.0041888557586064355,0.0030019966639406744,-0.006756164786286084,0.020435817527278827,-0.031576703599819046,0.013420162900262211
TGFA,0.0001045564743981284,-0.01917918199580389,0.017125653717457525,0.051896625691732715,0.022474526183085184,-0.038425631526370393,0.03236226886717256,0.08447408932242026
SLIT2,0.0059483742011305265,-0.01130636761384866,0.06937358182952948,-0.026566172242667548,-0.015453760461710694,-0.03916473015965685,0.08837649717679692,-0.004059109555029706
PLTP,0.02361820563123798,0.042763792163856416,0.06821168598411624,0.056467970714102894,0.04382890597125211,0.04443862932418776,-0.00977843709795152,0.0026727147971124837
APOD,0.07935966590207841,0.04757056430010842,-0.02075759467449027,-0.03837322018325845,-0.04331885900629307,-0.03085786494752021,0.026257275677804982,-0.005816023602799822
B2M,0.11661982807853195,0.04307254471692784,0.05472637367255573,0.07894944490502738,0.008948780164930054,-0.008139735563716468,0.08082599582751843,-0.022408365012245395
OMG,0.030020922218821963,0.017423228830626605,0.0016460996601548874,0.036816908337430336,-0.029385999352058097,-6.693038793777256e-05,0.002320503865825711,-0.013861113870324267
CXCL3,-0.014572364176211198,0.0019179124906616774,-0.022565963866193015,-0.023948328869155797,-0.018319240930180315,,0.028254842915485908,0.014329358403529507
CXCL10,0.05122840500529207,-0.014153676515866034,0.06325170177622486,0.02726319836899015,0.10502336697368596,0.04035405353891357,-0.02060260733705059,0.02969186720733628
RSPO3,0.10242154683161385,-0.015673628192241943,0.028056522279514006,-0.02362590403983061,-0.019143253703254974,,-0.013916756509215467,0.051135622539516846
CORT,-0.016910569321684568,0.03180773989201645,-0.024475780519254805,-0.031296241108764104,0.019589244169995683,,-0.02275012689847601,
NCAN,0.024505151129585633,0.014481306792525109,-0.06442421290860846,0.025855329935662558,-0.04908338411271028,-0.07714791912903533,-0.039929508713856074,0.08492802767462176
PRG4,0.0793643626671924,-0.015469195100881345,0.04031588616448305,-0.0055452592671968075,-0.022381628075677572,,-0.02185254522480905,0.0687920235435197
ZG16B,0.03080288617975233,-0.017953892793128257,-0.02639572311998759,0.11745569847403109,,,,-0.01370139549570829
TGM2,0.09357402138109219,0.010787168837201554,0.02514197941732101,-0.007655710217509206,-0.0032322168196117318,0.022130250042225425,0.012552743592465278,0.05352395555089828
VEGFC,0.07260890994002855,0.015330111240613297,0.01707256446684712,0.009262777627791534,0.03773389895555837,-0.06060918408134206,-0.025676588945081635,0.01834494160792931
WNT6,-0.028368175493348916,0.03203907762070115,0.05752968209662182,-0.023783342030463707,-0.0199347712588607,,0.04520597938497768,-0.0343927604382052
NRG4,-0.016193643358485884,-0.018826718089608774,0.04735686407781284,-0.020531288793031358,-0.02664709148207282,-0.037535705051940205,,-0.02283899870554646
PMCH,0.05737641061290919,-0.026086252078382374,,-0.01564267958236257,,,-0.020279448489790085,0.057287323649283316
COL9A1,0.05525063503636072,-0.01966313296289801,-0.06266637588657259,0.02039718960016407,-0.008393210014113361,0.022632379591155175,0.006276937566989686,0.10660517623183052
GDF11,-0.005165659019324131,-0.05656272899470022,0.017116518423845463,0.01405726974862599,-0.035423513123626606,-0.06232482241437771,-0.028285458558304343,0.0512317697760513
RAET1E,,,,,,,,-0.02505421930452136
IL24,,,,,,,-0.01511986812153059,
SORBS1,0.01183572819514311,0.010861313030079384,0.0023686026721206933,-0.008816337548282037,-0.0070007336412353655,-0.02554545544483054,-0.0012030733571400025,0.024862186843726874
DLL1,-0.006872353523012649,0.025165802747282886,0.03408801274663068,0.03843676877103796,-0.014086765560625708,0.09135480537931284,-0.0021354615171399077,0.03922762069362585
TLN1,0.04635191066880251,-0.0315299195024133,0.02780450634425882,0.028478488945501056,0.004963697654743802,0.04904605012174915,0.024766927542727604,0.0008791533974788635
COL2A1,0.021048521854468583,,-0.022565971545640613,,-0.01859779053955333,,-0.03305401381409412,-0.008960039938084675
SHH,,-0.016075033536102658,0.004080577434312994,0.05527708005584572,-0.01774959546082054,,-0.025119693806019958,0.04203585563987855
PON2,0.011246215808048424,0.0310845527350477,0.032936469768964784,-0.05135344122306597,0.046062526552646386,0.0015703322280204851,0.05181913822522865,0.008890985933983186
ICAM5,-0.03956358274894335,-0.025054080710487345,0.024024850733228735,-0.026830766585990214,-0.0241973452150693,,0.07698006772146505,-0.04034543149203424
HPX,-0.04393455149620158,-0.031160033030441334,0.013256398611852032,0.034051180328598045,0.04936516589827269,-0.010512989928058915,-0.027176769800561884,-0.0035493997524922664
SFRP2,-0.02337531943259649,-0.01830772114848213,0.04806595391876377,-0.01747912640304282,-0.013899572813204123,,0.01956588592192463,0.05906156978927541
CFC1,,,,-0.013449580819449351,,,,
CD70,-0.01668094716296478,0.0064719835450125105,,-0.001768497204323974,,-0.04073713793639938,0.031187453304521343,0.0462073475204849
HP,0.010439482092546833,-0.04857380741343186,0.07212294545118472,0.0259947403813849,0.07779176449639875,0.059457611264949535,0.06384311914283078,0.08947395838269823
CXCL2,0.031132587989267744,-0.028474545138678663,-0.02957052455710819,0.025525095483990172,-0.03513071543445437,-0.03697869812440887,0.0570170617499279,0.08429584013381834
NPPB,-0.0076915553753405305,-0.0572630198691532,,-0.011776999942315115,0.08287097493636451,,0.029446199693169306,0.014220968579269062
CCK,0.003910852341308641,0.05930721263591474,-0.02577610303676437,-0.032237743874179284,-0.0614071005794284,,-0.020816200319198706,-0.030054658145839876
SEMA6A,-0.0017077977432742653,-0.0013687315292254844,-0.01691528075850437,0.017689784542967657,0.057035544745655684,0.04009940689327397,0.037601200180340355,0.012435849953671061
IRAK4,-0.005079170106758076,0.014758038411976692,-0.0006122846150850645,0.03026329218226973,0.00661311036001465,-0.04734069390600174,-0.015011619804981217,0.02766277041645031
GSTP1,0.05264564477393163,-0.022514342242695023,0.007850954853297527,-0.0196228760920069,0.011075601129778687,-0.05046370424588126,0.05320568420575096,0.04852257212671988
VCAM1,-0.000372725787170042,0.009059648388178587,0.00277309385740773,0.013129513710799021,-0.016004427910677344,-0.06446370221831244,0.05585844934205448,0.032454272374601495
NXPH3,-0.03949865106061049,0.0616407868187428,-0.008702447424804997,0.05331581576449962,0.01730820638300738,0.008947152469964316,0.02278221318161901,0.08196432438767284
MTMR4,-0.06636810328139195,0.03470292413246774,-0.015066091218788682,0.03245274399872422,0.01711218217027827,0.0493286573442149,0.05164616926601204,0.01895150635925464
LAMC2,-0.01780337908139341,0.00691340717229064,,0.003417078755836128,,-0.037535727554775265,-0.018588498582891043,0.07340651032416197
IL10,0.03918391805100254,-0.008070816433338962,0.010177943463167832,0.07777305273062035,-0.02044625135986919,-0.06537251052489206,0.16502755498183688,-0.004211100257020954
SEMA4D,0.015648674206495444,-0.019745523969375768,-0.045344708353416224,-0.004534637128243257,0.018294147796253383,0.002745343479720381,0.033650012587905294,0.04893731351189788
TRH,-0.003935837409463475,-0.02192766813939282,0.04007316587664399,0.03806628890904245,0.02589987539201253,,-0.009942403960540871,-0.025949288729540235
SEMA6D,-0.028999033559200936,0.006758957221241058,-0.022364082017086,0.004985804744961575,0.07614148688406736,0.051553054966177146,0.019800424674562195,0.03439806831440943
CEL,,,,,,-0.03603379015360319,-0.02289672913189261,-0.03089314049380629
PDCD1LG2,0.01686267005001657,0.008494702456086883,0.10981742734215583,0.013534404743211848,-0.01566089717896272,0.07602375607442648,0.016768491819683887,0.007344611119166647
SPINT1,-0.01463220733875777,-0.00149426235446842,-0.025452102681160375,-0.025756811892858,-0.0300106952963855,0.09014368736801916,-0.005690059331530247,0.05229361399145602
CTHRC1,0.04278740718611417,-0.015355850521620045,0.002486639970238827,-0.00514882745984574,0.004523709499970547,0.08095444504941432,0.03146615553380056,0.05880256041151449
PODXL,0.03423756089401842,-0.014717992302559196,0.0621112970755161,0.00821030077147892,-0.07078388128259602,0.07180059495983289,0.05431179488082521,0.087451793851105
JAM3,0.04426496094363809,-0.036749913248335986,0.014820559745779425,0.049000993307463415,0.022220552833392703,-0.04966926367971812,-0.0011740067287719033,-0.018264766023912322
TGFB2,0.03963549001697125,-0.05098127339201172,0.0921105510423634,-0.00798538528558723,0.00921033553839202,0.05485801362451401,0.03331905964840876,0.0012913790487192023
COL18A1,0.04401946669719319,-0.0005331135317215667,0.07021010974027936,0.038563647587680515,0.012106027744604555,-0.04199125751245001,-0.031015599419863364,0.034127399429021654
NODAL,0.0756247351203246,0.007750689031880117,0.02616465988946215,,-0.03140167972111368,-0.08460362955946778,-0.02260269440320834,0.03814512639226656
INHBB,0.10177158779843834,-0.0108719959444896,0.015173889429615282,-0.007904592232740622,0.0685656735964723,-0.03638909337254881,0.030065441280735437,0.055425320185097396
LCN1,-0.017803383087226194,,-0.019802948972863534,,,,-0.02404161893985934,-0.02624133315375655
ARF4,0.057206937750380736,-0.03414734791687256,0.03155336934540982,0.04668148737272155,-0.0037192743998585684,0.0014917271174264219,0.04295281401890022,-0.01092043709245302
CXCL14,-0.08989725434183082,-0.03639234872404001,0.03456865822167619,0.06692530321970076,0.02042297956905888,-0.04156587939668527,0.005851912895748172,0.002317230464923196
LIF,0.04231597187900927,-0.05783925001351826,0.046948997892698206,0.035397697779297826,0.06455135253173878,0.0648607145235488,-0.001975981775956677,0.005590548039079379
IL17B,,,-0.03270486442258087,,,-0.035841964322464705,0.020459749499071467,-0.016443331049215703
MMP1,0.017810468626662322,,,,,,-0.019861379511244535,0.036605001072445575
MATN1,0.020211191909028065,,-0.020762045694948755,-0.011924909826633209,-0.018597788225147287,0.009364406431749255,0.03164657493826371,0.05912122627162703
ADAM28,0.008431384175725417,0.00204081128728883,-0.010807590703145081,-0.00570964275318382,-0.00015001841276109115,-0.0368046020864307,0.09722760791908897,-0.033376116296904144
TCN2,0.025039158892360944,-0.01084133358822267,0.04571034087922477,0.009844898558665025,-0.022119246282936298,-0.042306336378290024,-0.020507046744590102,0.00655726936039772
THPO,-0.01881725037824685,0.03358571957209846,-0.0009429142164872029,0.08248358204922314,0.1675567827545213,0.09054112125687808,,-0.009457133347092578
CUBN,0.052956878348632115,0.046806286632358224,-0.005754262801258789,-0.006535399391091529,0.033299160198713325,-0.06922463185093226,-0.01513745969918144,0.10982914765857153
TIMP3,0.0020697562103863068,-0.02281729979570856,0.035166901348810516,0.02074954048854735,-0.054296632378961346,-0.03240834360236103,-0.05514781020879287,0.03853162636371477
PIGF,0.017358304178679562,-0.019947271799665562,0.01800110837488707,-0.0022143350605668684,0.01368241374088485,-0.013071852576516862,0.03923251794316769,0.013307970944418096
CRH,-0.020858782930903937,-0.018131620433449062,0.020549845865739057,0.08753931576060069,0.0009141306253914045,,0.026338754079536616,-0.017677641258024956
BDNF,0.053125765413189904,0.05940483632575489,-0.01671936428803524,0.01787774323788558,-0.020945888547943308,,0.03765656278026519,0.0154432716317022
CCL5,0.05899961058571136,0.020225252034507837,0.05370117091050699,-0.009799492429892512,-0.025230139113634913,0.0059956803786249254,0.009282757537098838,0.08239157785600659
GAD1,0.039258570319832466,0.04352317625481893,0.0034433681752969077,-0.012306407157785935,-0.029657083468314336,0.026789226302148406,0.015731993232915485,-0.04510319164383658
COL14A1,0.10702626256879663,0.030664134708091626,-0.03512928658596264,-0.014552715259399005,0.08194987450831372,-0.08231918446305254,0.04984676932998548,0.04755178790113382
HLA-A,0.07282877022451405,0.0038724767028005583,0.038133008583444435,0.09184798817885406,0.06760731649321598,-0.07406348481167208,0.0626785174585728,0.03432947406839086
CD5L,-0.020858780517701635,,,,,,,
FGF18,-0.018873426268602243,-0.014405436841947318,,0.008630576222443112,,,0.10052455998738517,0.006031348430476382
ADM,-0.04896894973658909,-0.06893622477720669,0.003733073190284817,-0.02451195766933469,0.09015648895306227,-0.008550957138873288,0.06875326126547981,-0.030551476769147996
CCL15,-0.005356820300137678,,,,,,,0.06799448306683577
GNAI2,0.05428146426644274,0.03680919866698419,0.06852787637509847,-0.0007983203243605059,-0.0020079795500669447,-0.1323126859088745,-0.08563136759981999,0.006493143470685828
HDC,,,-0.04555340529456678,,,0.1035998098921966,,0.0792800174128906
COL11A1,-0.026614531683854085,0.03210554518793165,0.017678551042132964,-0.02440458958041699,0.011470004979274648,,0.060346897072597154,0.14400566754892924
NUCB2,0.0021421955653568975,-0.0012444181832682113,0.013222739463538021,0.051195737992063506,0.07151159984357833,-0.0892588405505982,0.013202269312598503,0.03780815506731065
CXCL1,-0.019858118680709597,0.0036171843864424634,0.04149520988832205,-0.026982938046208875,0.002555114649706451,-0.045929311109351265,0.024196727827718142,0.002084420229911149
VCAN,-0.0014540019841548142,0.029195409350046206,0.004709037045673986,0.07044807573905722,0.030626437489979574,-0.04050791439531828,-0.021879555616010987,-0.013461983189532338
MMP7,-0.002278107876786462,0.03512129808652378,-0.014454519612315725,-0.011776999877969974,-0.01714024263041882,,0.07624384095507811,0.006501635938687541
PTPN6,0.035108230338886395,0.01077956783629006,0.047944928411322675,0.017102266121134826,0.01153284870177142,-0.002707730046599088,-0.004589439446866613,0.044933465425100926
PTGS2,0.03423278497675954,0.034244395357351166,-0.047203970511552645,0.004999693061361956,0.03202972957600492,0.03481247730845081,0.0408644281060864,-0.006067041642504025
XCL1,-0.022857492643006183,-0.015673630830145308,,-0.01934328164576923,,,,
CD58,0.02243204214845097,0.06884110798146252,-0.012612723598742116,0.03326202933395904,0.020438884063019223,-0.036998726221787126,0.03137152762085328,0.017093355175951667
TNFSF14,-0.008200330035279629,-0.013919594753850979,-0.01679628409281808,-0.021970575579574384,,,-0.019785884449158155,-0.028599091695513838
CNTN4,-0.005687351797458147,-0.006932911854341739,0.04765704902441064,0.029139369978654926,0.013325109559980558,,0.001942279155609113,0.006145851497959332
NTF4,,-0.019826456615173182,,,,,,
INSL3,0.028838110451828245,0.005341658157481095,,0.026769372307050537,,,-0.02200437117320517,0.11781974537936507
BTLA,,-0.022865801659654312,,,,,,0.027539502851338948
MFNG,0.09653008494821948,-0.010445335459864886,-0.02270124034209565,-0.032271714964808774,0.04091330621799813,-0.028267533521240788,-0.013443466027290726,0.01618974266633953
ICAM1,0.015714081075117615,-0.02470258176912397,0.028714907250899136,0.030414713858013507,0.028477265511958772,-0.011396823782617043,0.02888572986972265,-0.006693299962081333
PROS1,0.011741466137593212,0.0028545243480831216,0.05460808321486544,0.046604742125732034,-0.03993547646542497,0.025671248328188657,0.07640774296797334,-0.014380879389055188
CLCF1,0.02046199510667423,-0.05093703874674914,0.02467541932798333,0.04946017749862134,-0.010997713896591583,0.06872828862018668,0.03610773152896981,0.006174339009325959
PSAP,0.05311257624706652,0.03192652594497481,-0.06901779195571021,0.06285917669931701,-0.07246436604395791,-0.016589422042218308,0.08875584420165133,0.02366267108997462
EFEMP1,0.04135791432120877,-0.07676497691344249,0.05987238385374137,0.06893981595212062,0.05265811542700858,-0.012149742370347013,0.1097490222376207,-0.06313668731199625
C1QTNF1,0.010635812230167364,-0.018462216662032502,0.01668415413642456,-0.012304857885539236,0.06829471759401363,0.03159603261295504,0.059008826184843856,-0.02207018413654983
ALB,0.12364925833343425,-0.025574791464556497,0.0089309557663112,0.0770528502923117,0.057382279938916946,-0.05014641453418789,0.01952053217561542,0.029976540788111686
CCL13,,,,,,,-0.014687675258134608,
EFNA3,0.005507703838442443,0.005046725510064097,-0.00020743915345196234,-0.04714356061051907,-0.024152816932226446,-0.0027121946065780515,0.06705325343873164,0.031021651690990283
DRAXIN,-0.00026721791213783796,-0.029026526380078924,-0.019502215149487946,0.012025779869983646,-0.00614733837305833,0.024599489108707445,-0.009641431656259367,0.06435437186554582
RAET1L,-0.015951076750887947,,,,,,,
NPTX2,0.041146599520201076,-0.013732259483193569,-0.04100996012906764,-0.015622108125723727,0.012030233842235675,,0.006935623064380486,0.06533326027656249
FGF11,-0.00969941690479375,-0.01645602858738123,0.0020277335658354157,0.05629928105084197,0.015253142834335329,0.003343170020727429,0.06017230233434601,0.015770620045042497
CD59,0.012726309683835531,0.009657999567357498,-0.023531270163726123,0.011570567681910584,-0.025769610794768572,-0.049977515796721335,0.04615742349529666,0.04248114238716153
COL9A2,0.02866031777881347,-0.0057470724351977535,-0.05290722231829061,0.02833027406360108,0.025830813083569194,0.025046994324180675,-0.000506085056443035,0.07147332741031907
DLL3,0.0016341867337253194,0.03188673545701183,0.04425445714639283,-0.00494997101409535,-0.04219520491445717,0.002747867357625119,-0.01746730845397268,0.07594980936014181
FGF5,,,-0.019306665089327636,,,,,-0.030991716686990863
LIN7C,-0.059796001399412005,0.021890382835506872,0.025461935923894716,-0.03277609806530826,0.0351100258497636,0.0010739224102733406,0.015606983465051086,0.042406942665094136
GDF7,-0.0006882481652865358,-0.014173229788844766,0.03700434770489606,0.0002774760136590148,,,,-0.002985049899863304
PSPN,-0.017864434842324427,-0.04928462983841712,-0.033086078361641534,-0.013490550616881892,0.023032197383137276,-0.06229753284026011,0.02687933884713244,0.0027916391026811694
ANGPT1,0.005328408994347882,-0.02634893845617787,-0.020217418156471937,-0.02637374775151971,-0.0056304893483515445,-0.06501469331441405,0.03986643279387746,0.050278943838109776
PNOC,0.009654451177401581,0.018009767012826375,0.009526659274748144,-0.040441711180921026,-0.036798798158950846,,,0.05700463945665484
L1CAM,0.0010514854408630095,0.0018651160158410817,0.03381107833114442,-0.0030398765326494397,-0.055195715751732176,-0.028485121475797962,0.07925187700627537,-0.038707629822315945
APOA1,0.008518337130371454,0.0034708530976029356,-0.041319183380559905,0.09159916337904121,0.039858940257264414,0.007571906055817741,0.05841254969769643,0.10561477818558115
PSEN1,0.02042217692066065,0.03994177371159631,-0.02443646604325426,-0.019699882360968497,0.0493361171638591,0.031016389730040863,-0.006056617450471116,0.08209353684088987
CALM2,0.06432581723393935,0.03559196135213234,-0.04046500689871436,-0.021643525028921404,-0.017296804123091643,-0.03266861758574983,0.053704259253682746,-0.012834745962888779
