,UKF259,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
TG,-0.001797506649640679,-0.014669358795969116,-0.010777233268684199,0.045883318085702104,-0.06644832017676149,-0.029353911037543985,0.00497553598859927
ADA,0.016630413180397725,-0.0002946719817378548,-0.017503093534019475,0.03905295095782247,0.029149557586754655,-0.0379749413471721,-0.031087775931435767
LAMC3,0.017029123355835094,0.01848270312607336,-0.01157075665858114,-0.04758324733192719,0.03878226283941117,-0.06787136092652762,-0.0754109394551765
CCL7,-0.018046902584372526,,,,,-0.015772843489934744,0.06189295918367063
NGF,-0.025707401638963158,,,,-0.005523582098793253,-0.04722341802290698,-0.038662554482085824
TNFSF15,-0.020096108690397445,,,,0.03954142125009522,0.07213463649432475,0.017871120856204098
HMGB1,-0.03888830971866914,0.016665293778513817,0.03887685211987818,-0.11793476924575894,-0.07044536546476876,0.028606800256361933,0.027666872340463947
ITGB3BP,-0.01469862366322687,0.025424941094487646,-0.04059730627556263,0.011493314174541323,0.045206006349142125,0.07827906416056865,0.03221516097350293
AANAT,0.077390638556102,-0.013192240093214668,-0.01242308941922848,0.13414873735153077,,-0.01668832617428084,-0.020830463174716884
RELN,0.023256088404014885,0.044534374393407676,-0.024931523529687145,,0.12009103057301146,,-0.054379193640606234
IL15,0.014088088356460108,0.05550963929990161,-0.01584703967394716,-0.06418973892852249,0.14826169911530104,0.013366501584404597,0.04405365764890776
UTS2,,,,-0.05256340220402846,,,
BSG,-0.016799194331394644,-0.01565400943443294,0.01364730440439334,0.06722157749980325,0.06064032016992977,0.05823716105301641,0.012786887189384998
ADAMTS3,0.02592642924433383,0.03281494809012284,-0.029248851071547108,-0.07629871664713038,,-0.025088324072517897,-0.00984615932669711
CD34,-0.013478217260873266,-0.017734857871007776,-0.023243262990503423,-0.04155880831498187,-0.06365124586579006,-0.06310993770774102,-0.09888887735271232
PLAT,0.015308549774292156,-0.005849139055548294,0.04145108638243605,-0.04654892681643561,-0.04669225986645073,-0.07833805846489365,-0.016356760721067422
NTF3,,,-0.020053829906801483,,,,
LTA,-0.023130238284477814,-0.012705502056198489,,,,-0.022459972039467552,
CKLF,0.04983396073000826,0.03061947063052739,0.03162844311365675,0.03557357440370996,-0.11493481400410752,-0.021575040120859555,-0.03041006904256559
CD24,0.03247003391809319,0.05681891548503287,0.03251181475427638,-0.08048728739715569,0.04971381628274751,0.05753424056814235,0.054159607078487104
HSP90AA1,0.03004970550519909,0.0380676405623695,0.021655339907951838,0.016170204847803585,-0.045500223077866865,0.08025038828700978,0.023523947746920047
BMP4,-0.0037477888048350243,-0.028546364567070322,0.008651001002100638,-0.042090192322071396,-0.006566171462917657,-0.05095675116379977,-0.047298043006536214
SCGB3A1,,,-0.010478997431499042,-0.04607083676480943,3.1304541022112395e-05,-0.03307143580957847,0.046832206490351705
IGFBP4,-0.05525697292577431,0.012061414246553836,0.005181887161601062,-0.06079719958333643,0.022613873078302385,-0.08704755660410055,-0.0817434900702192
RSPO4,0.07100241471757289,-0.01477727238263597,-0.010478995898708616,,-0.04081812315242913,0.026062557308414856,0.012686680559648169
LEFTY2,-0.00025411876204551036,0.04035377851846583,-0.011490347163869749,0.06121748025285495,,0.0417312225302478,-0.10031687224705842
PF4,-0.015745566959683766,,,,,0.015216542313208119,-0.02057594873987775
ANGPTL2,0.0006987321082094174,0.01343461444996588,-0.03432691913836004,0.07719806835345727,0.04019398745559941,0.007639692732517482,-0.03445045379580019
LRIG2,0.019519267327779886,-0.008234202750324904,0.007134101530366865,0.031141035720095436,0.006253745388830553,0.012216772519223294,0.002094664344946847
ICOSLG,-0.010389087090430914,-0.028984884948048083,0.02381212813576307,0.03121256807880617,0.09784324572054412,-0.03059744154893312,-0.038635314649196124
WIF1,,-0.011403271087897229,-0.019719300654911374,,,,-0.024775790040529846
NPPC,-0.01277014906165143,0.0041408960176690665,-0.014563239866350722,0.16951938582604564,0.12250287150822037,,-0.008657384005693108
LYZ,-0.04614015846736428,0.00741393029520836,0.036380952854977694,-0.008534489746604805,-0.058697248916829696,-0.010059784241833798,-0.025798004384696743
EREG,,,,,,-0.02122533989035987,-0.02368901227030144
SPTAN1,-0.0053776412312312475,0.015499337162769676,0.022790691341624734,-0.09478660265094123,-0.0008570408915534878,-0.03649362209568969,0.024773973406457206
LIPC,0.06453157039899109,-0.006572413185320675,,-0.014892560502265183,-0.00040258068765517736,-0.028397899134679456,-0.0014437787362851244
COL8A1,0.01015275821858571,-0.026732785416688682,0.03792576961956578,-0.030318525373621324,-0.13948659725520965,-0.053469465067375196,-0.06033804858538624
GSTM2,0.045852031672823174,-0.018099450023877063,-0.030972512967268304,0.030238324773353087,-0.0009692640351712327,0.04765788560127751,-0.027150106101861943
IL4,,,,0.07824170646317623,,,
SPX,-0.006911062986302458,-0.02506121917733647,-0.022986609840657018,,,0.03416222606505292,0.04570746630875089
MFGE8,-0.01807220265617593,0.017288070597866256,-0.023860915755215227,0.07298821865517015,-0.009551870002598092,-0.010197365156949691,-0.018194055870164125
TGFA,0.04694609082448642,-0.0007497067011812737,0.02646618077568742,0.08441056070700988,0.05755200494636574,0.048634833984342596,0.01729488618680411
SLIT2,-0.01349892769728982,-0.03802735067444781,0.011337451507905124,0.044025421699696345,-0.03399154733037962,0.010660032391268299,0.07690338467348484
PLTP,-0.07280927293312538,0.009330324873202052,0.0064322321693530615,-0.04477776073862902,0.007262014246322061,-0.046197135556470675,0.009841080630955498
APOD,-0.029636358032639146,0.0318529618672548,0.01601450318330438,0.07103214394429853,-0.024676477686310167,-0.04915567260747732,-0.029652693522583606
B2M,-0.024852934130540034,0.06245778156449841,0.05907145979958053,-0.09894998458675022,-0.07186105730520072,-0.08613987803812855,-0.10050878923659488
OMG,-0.007455873531384076,0.01797749001446326,0.052211140504590046,-0.05161151724555366,-0.04832693788531082,0.05700246724343291,1.0757006086891406e-05
CXCL3,0.040085112305367876,-0.0012966012981808382,0.09018562047354435,0.019632893817552635,,-0.030737923790249325,0.07446591216312066
CXCL10,0.02984866390793622,0.015387322976268875,-0.0170292822972849,0.014460135587069566,-0.054927672234807635,-0.05948370400608761,0.009909773237951874
RSPO3,0.04530897183949791,0.027480990848245963,-0.006095150980218883,,,0.009874048258163483,-0.004952378026146145
CORT,-0.018783118657311377,-0.036073856364285575,0.03513298593073834,,,,
NCAN,-0.04835436469803236,0.007120832307559568,-0.05437682756630496,-0.05692776987921814,-0.04175894225036729,0.019012708137672307,0.058180245046957374
PRG4,-0.0180469053967144,0.04105805897773604,,,,-0.024267308792142887,0.008399790463523599
ZG16B,-0.007131882206054489,-0.010095674769840985,,,,-0.019958198234110873,-0.017553394540543783
TGM2,-0.03882033428591826,-0.02866009207543417,0.024635368791537562,0.07148181767534915,0.05084342996413468,-0.05742018802868767,-0.10733679553008875
VEGFC,0.003813157153694811,0.016137242352526632,0.03932749986910033,-0.04496380732055793,0.023466550107242582,-0.036655004220444605,0.05165843396641546
WNT6,-0.0014070903760368821,0.028331993631775455,,0.043760142366548745,,-0.006559793900512463,-0.018137922958760454
NRG4,-0.021963909439245706,0.06685378183320137,0.034359643358063185,,0.05463355429968727,0.11521807039609873,0.08430789336436825
PMCH,-0.020765180887613255,-0.01477727166947297,,,,-0.03451577924890737,-0.03493168122914123
COL9A1,-0.022939700357403794,0.037948641037861455,-0.022197798038953092,-0.04877197236378545,-0.053393545373176525,0.00505394209109652,0.036813962489302764
GDF11,0.00899471749858497,-0.0113627956926588,0.0006568616894133605,-0.03333985631907361,-0.01179760000125304,0.10597783463502627,0.019988166644577126
RAET1E,,,,,,0.07569013623430343,
IL24,,,,,,,0.1082382477208099
SORBS1,0.046674096720625675,-0.0560472861308923,0.0154225621548798,0.01261478754473743,0.04231869715971088,-0.038536993007900346,-0.007023046404233428
DLL1,-0.01177060887832779,0.04524443700171096,-0.032927034674260426,0.025580448394483157,0.0109905848384496,-0.02257238512776456,-0.05279283158148043
TLN1,-0.053331231343968576,-0.05657650592024022,-0.012444227333081896,-0.007148653330293445,-0.026624495009938434,-0.0438742771717708,-0.07869196511241237
COL2A1,,,,,,0.011614316175911845,-0.024574801333114606
SHH,0.01148614759098991,0.00960730911038349,-0.012031757901079815,0.09854713020079496,,0.005478996971536467,-0.04970108747469919
PON2,-0.007461210696571856,-0.05886969825839949,-0.036540700763367684,0.02312784182452657,0.048115720030943984,-0.040905641554772144,0.027927906550318102
ICAM5,-0.018933201965006093,0.006443836859676484,0.04395750325882287,,,0.07674886816428154,0.0016924454564973624
HPX,-0.02590480336265758,-0.019812136027392117,-0.01047899636319049,0.07403333662461409,0.21953393984556396,0.05821151301357098,0.050358266825341384
SFRP2,0.03174430333074321,-0.01651211980932301,0.026440524855096532,0.10783691730489865,,-0.07333685037334228,-0.01737151361071267
CFC1,,-0.012705502824057613,,,,,-0.024135547149137477
CD70,0.062246336334945224,-0.023700211373032985,,,-0.007291754275257546,0.14351420436247184,0.12065247575538286
HP,0.04191183603602497,0.07914495712626282,0.0168558565432356,0.00315289256467978,-0.08122491022536027,-0.0239437544623745,-0.0025297898856772084
CXCL2,0.05045821156357452,0.0011278377734474515,-0.014563238726586603,-0.05616145961538833,0.029081117192892844,-0.017392161721650926,0.05542098453446995
NPPB,0.03085995807094015,-0.011125454988874307,,,,0.16139397389211957,
CCK,0.047593501112377215,-0.055307852893105976,0.004308599679379738,,,-0.021063335351622567,-0.02479782672145443
SEMA6A,0.00031432853076610273,0.05604456483650005,0.01216050085423238,-0.08465598102913463,-0.08937398379117586,-0.006948189487227218,0.01881109689865063
IRAK4,0.04460788511295072,0.01991041426698823,0.067105187965772,0.01405377542240506,0.03189635606401267,-0.012045232443100112,0.005583321948674494
GSTP1,-0.018852538136540805,-0.0027624384991462793,0.039978757240462834,-0.08019088726808005,-0.018477028303862785,-0.029073656621972817,0.03507995259164231
VCAM1,0.030471111811865813,0.01305372595427274,0.002894617118495745,0.13892229843278328,-0.12934711216017622,-0.016530777818762287,0.014472794260708658
NXPH3,0.06691274121541185,0.0015125252249611183,0.04660586570334107,0.17614316784217776,0.10070424404275885,0.06195614732450942,-0.03154394988857186
MTMR4,0.0285390935625638,-0.014131432046824337,-0.03802449035343867,0.14441216842399085,-0.034073612901652874,0.11749996850397186,-0.006845479697372173
LAMC2,0.04822598461177235,-0.014005706628671559,,,-0.032577716086824096,0.09695798221899943,0.052629110003041484
IL10,0.011150788804459067,-0.030782904952451097,,-0.01341939385081662,-0.056737599788229405,-0.0043443954493677895,0.004871999370309032
SEMA4D,-0.051380258232643077,0.03819725467390797,-0.012945240531442869,-0.04421792061486222,-0.036652506268806076,-0.014206863926376162,-0.07197248688712897
TRH,0.008118119015559833,0.015290224351953137,,-0.0773914722952629,,-0.01818615164391888,-0.0148978659613573
SEMA6D,-0.04700266135139032,0.005707233005521282,0.03514813062019039,0.11222044889414054,-0.08039745447877401,-0.024502521813879283,-0.00434854725190235
CEL,,,,0.08370720807007105,-0.04046545849491148,0.05257588039666785,0.043745555929949394
PDCD1LG2,0.03672732632975734,0.057420605368150066,-0.012277724285338784,-0.02751168955816889,-0.026973858522692958,0.06439265232209622,0.014578997121866492
SPINT1,-0.004217887019210946,-0.024331854697671258,-0.017124985491579932,-0.039881845277918174,-0.054180737708725515,-0.002747931943746322,-0.034270310055913494
CTHRC1,-0.0021969701219434084,0.03483560329007917,-0.006065046428345331,-0.10512172098951408,0.059406509178741504,-0.07265347190164341,-0.03938332960891097
PODXL,-0.001365574943710678,0.021587099566541392,0.018550538567101635,0.035469335630246616,-0.03699543384022131,-0.09139526960690048,-0.09175530218046446
JAM3,0.07368382170240587,0.0030745300791863352,0.030119595221437086,0.024867185606201606,-0.02679485346543676,-0.02205722170557412,-0.03782645152122408
TGFB2,0.01354619567559135,0.02057622314670127,-0.03154699896993366,-0.011610153825791298,-0.030168784717003645,-0.01887640309588792,-0.035365686985586696
COL18A1,-0.04381534057168985,-0.05871500635180942,-0.009356139386637288,0.01598619356151828,0.03586116203298469,-0.12212648441520012,-0.06665670355503363
NODAL,-0.005791365889161742,,,0.05086590776412025,-0.003378901683317929,-0.024889402364011458,-0.03452034483986397
INHBB,-0.0470079361388011,0.04014675819258913,0.018313602822389457,0.014047369540024248,0.012151408908365566,0.03635111241837014,-0.007379690284212138
LCN1,,,,,,-0.018390826394002215,-0.01842364099575625
ARF4,0.012510688194609003,-0.0264593542739972,-0.0170849494952577,-0.026091725401502237,0.05633007438450593,-0.05260408001368046,0.0010745167895126152
CXCL14,0.02145948613421366,0.02699782131585572,0.04430977778820584,-0.006945592707971075,0.046265578164867295,-0.011422502036079247,0.036298936109451854
LIF,0.0046115516235949675,-0.010324225036669788,-0.01242308941922848,0.019682325385872886,0.024613220842115795,0.09486567062101332,0.0038775039598230366
IL17B,,,,0.07867033931224875,0.00010198253418061577,0.009418892227101449,-0.020830458991389866
MMP1,,,,-0.019584101381415493,,-0.01619291567891433,0.09860277357028728
MATN1,,0.012744884693955096,,,-0.033991614331876016,-0.0031230242631928085,-0.01898300644891615
ADAM28,0.026998613906633186,0.044618511369468095,-0.009239589747731302,-0.002747796597776123,0.042778078568396626,-0.03885518621290028,-0.010723221924446224
TCN2,-0.005542770832141354,-0.03748437116107989,-0.00020446669344023833,0.018064072137562434,0.041158535468406476,0.01337363728776522,-0.01758217494941999
THPO,0.009990602997811005,-0.023126930138368626,-0.012927404270627144,0.11062479770235802,-0.032577732492458815,-0.006333800594157649,0.0995407744831045
CUBN,0.06229545779373298,-0.00985764724198684,0.0042446525082703,0.07382093823739624,0.005342263685892731,0.01864764166382531,0.051445834747411774
TIMP3,0.010927293036673625,-0.02732737749676438,-0.04925069015968782,-0.055708550057503206,-0.019363150170775188,-0.13698117515424307,-0.07107612765211184
PIGF,0.03995565821962282,-0.0032811058339095815,-0.011420248758538695,0.07635761610702423,0.006352788955549161,0.04426767110727514,0.036364904303564136
CRH,0.03569622423054431,-0.017734026028506437,-0.02338944544728368,,,0.06721084805338796,0.013217328131295527
BDNF,-0.005696322958204009,-0.01801673796422253,-0.021029724511987848,0.02515390215795057,,-0.010108086956353289,-0.026130474769414665
CCL5,0.01272331562090912,-0.009071911074554597,0.03539505948532393,0.05996822315797672,-0.06982625863188857,-0.06238153159548216,-0.0185059312179012
GAD1,0.047138008910679846,-0.025381748415213925,-0.07580766432548662,0.06232157428440691,-0.03580120682785703,0.03395684741321143,-0.04766404408999953
COL14A1,-0.0035949932347473425,0.019716040316768612,-0.016933090481139956,-0.022539297534446338,0.003840373119965748,-0.024068457620495542,-0.0925215202775543
HLA-A,-0.03871574680156146,0.06984243261207901,-0.0020194123115860984,-0.06658382720857807,0.027745645791970447,-0.08502319307125897,-0.027895368954750033
FGF18,-0.016805887713586057,-0.012071086304508753,,,,-0.01818615310297956,0.0710240761024406
ADM,0.01191449050494281,-0.057427576237105364,-0.03038106558300246,0.07175838918948874,0.04585276693714466,0.094011185652837,-0.007504379346021455
CCL15,,,0.02325807272615722,,,-0.015772849174364046,
GNAI2,-0.02016353982487325,0.011552549371629441,0.04533228637461113,0.0730841267607552,-0.059630547514857114,-0.061291689784893424,-0.020312264615530474
HDC,,,-0.01573745194764201,,0.013294054587705183,-0.010103520454860007,0.032453028823006776
COL11A1,0.026856623832816746,0.0021636006260905005,0.02195762817548553,-0.04257837331073566,,-0.0768550343598443,0.005410569862543757
NUCB2,0.03671277005502741,0.0057844980398298355,-0.00045510759025666224,-0.06919653482459279,0.03144873723365563,0.013966661701076181,-0.02605102964445314
FGF16,,,,,,,-0.01870527660854606
CXCL1,0.010673992170966812,-0.025490147250664612,-0.01176401506370494,-0.037759390025239876,0.020380550188924332,0.007136707100394491,0.01965958838700234
VCAN,-0.0026020927360111807,0.04970959150850737,0.020599870213696272,-0.08533272690861053,-0.06267089019314757,-0.05055535712807351,-0.03628463795447055
MMP7,-0.03341124795892642,-0.011125454928088967,0.029227961528719443,0.003673411814018215,,-0.03661630245965929,-0.009751731669011917
PTPN6,0.0002246389916850145,-0.023423339254790433,-0.0345497989694848,-0.11079538378836913,0.006524547124230709,-0.03415321870596966,-0.042368516616937225
PTGS2,0.06543122072695813,0.013165361266818802,-0.025089057119137996,0.01712999014193026,-0.014448553309146798,0.06434169783140627,0.008047841590363668
XCL1,-0.018285407286546065,0.027325163987043415,,,,,0.028778557707186615
CD58,-0.019498631210587997,0.021225934534246003,0.03445723546357026,-0.029677188951300424,0.0645874188548347,0.012741455730054859,0.0004255206460254036
TNFSF14,-0.005591896229720882,0.03567183123145719,-0.011490347163869749,0.11837910931849273,,0.03129971807382642,-0.0008212632324785554
CNTN4,0.05098202753826858,-0.030820375283840115,-0.017236335946397292,,,0.03704395897218567,-0.008320961931574243
NTF4,0.01463047959785187,,,,,,
INSL3,-0.016805884417209274,-0.012828819659370643,,,,-0.021596608207375214,
BTLA,0.005860634804115464,,-0.014673566327324711,,,-0.020882840291886817,
MFNG,0.02367127489377041,0.007025573992624381,0.018734169896164055,-0.00768069635648465,0.03116112583615178,-0.04712258175292419,0.010719034418067647
ICAM1,0.056882619618663546,0.013358348837567976,-0.022801020438642045,0.09382309061975819,0.01883478882021436,0.019136681628610493,-0.0413511955314929
PROS1,-0.06907234085798228,0.011419187916383145,-0.005255180541880278,-0.0977219426859458,-0.06410702865141467,-0.047159548961454224,-0.08599939985640295
CLCF1,0.016004780581229873,-0.009354098366244732,-0.013090193296244047,0.06685703217316794,-0.018780524663651058,0.016462829772808968,-0.02941836626651864
PSAP,-0.023199469631313016,0.013715841071825937,0.025634211475508404,-0.006789185749720612,0.06566547842978536,-0.02537305169536821,-0.09294284066007077
EFEMP1,-0.015002847717621878,0.05322284349615977,0.023368237605476988,0.05011103224845864,-0.07882835731342124,-0.0770909120468675,-0.0509127845323124
C1QTNF1,0.023853898627597153,-0.028995009512330517,-0.025499632651155145,0.03830789768127051,0.05585633563229023,0.038444899918534545,-0.028956762686764174
ALB,0.06739902270065866,0.02562411838933885,-0.013050607532732612,0.005600784167576761,0.15191763850209392,-0.024420592329634595,-0.02687651703164359
EFNA3,0.0031242728790867747,0.012567833561586413,0.02541482493686181,0.07231041351766473,0.007955269366634455,0.0519401886506646,-0.013093210003154108
DRAXIN,0.003332291290809551,0.0055072614692589054,-0.010478997431499042,0.11179851413009977,0.028516474791574747,-0.023340130662911025,0.06027687614386122
RAET1L,,,-0.012550957736472424,,,,
NPTX2,-0.013286717430798631,0.004041278661500657,0.025947721324496874,0.04732462092016211,,0.03171768773109197,-0.07667686400328681
FGF11,0.009608010794886221,0.04428076887456221,0.02513354780691625,-0.0020645076488324935,0.11008399322713466,0.0703556564192997,0.06232676354545295
CD59,-0.018883956853714048,0.03835549134445069,-0.0015875002127579056,-0.02498767579501379,-0.06434608584790376,-0.08153901449230028,-0.056509441601267446
COL9A2,0.03710033200568607,0.03234158975585111,-0.004370348563712894,0.024102328419703615,-0.0014095899886174257,-0.012584939191828615,-0.02619683732487662
DLL3,-0.011422486290471079,0.028730540676316627,-0.012131264063679531,0.039330728433074474,0.013899561956386178,-0.03786466805761639,0.056649270988095246
FGF5,,,,,,-0.006997797898780147,-0.03208695074032165
LIN7C,0.01625400022445838,0.0265439425810039,0.006088224259710632,-0.04795548893015405,-0.06981567888847667,-0.03007298147465897,0.04208653017906856
GDF7,0.029385277160722572,-0.028647877541022816,-0.011490346717354839,,,-0.030806528586654256,-0.029018042797320145
PSPN,-0.011573464850557016,-0.024234569451310296,-0.005143646278512142,-0.027771770697828498,0.09690947642446524,0.025797588939702167,0.0014471534630142527
ANGPT1,0.010100098957777187,0.004686573362697492,0.008182220822190276,-0.07509941560198227,-0.023251008679010154,0.007948041595235822,0.007745529437010156
PNOC,-0.004375779139815663,-0.03681974999385086,-0.030378212419699128,,,-0.022289704567501296,-0.004502380448590158
L1CAM,0.008685599524279325,-0.0167636082501849,0.011700230075992768,0.06162615956938942,0.0819932064390389,0.11616435519205665,0.017430257770458216
APOA1,-0.02617238826853706,-0.01670535487050554,0.04326864425453573,0.10102801176821283,-0.01880430170998329,-0.011660572301186311,-0.0023062173326049117
PSEN1,0.011086600868420459,0.03795195989772759,0.05279011955436584,0.02307402904365902,-0.10460636559146702,-0.007426314735556859,-0.010093276337906465
CALM2,-0.029416547111521165,0.05935676169637467,-0.006497432998755988,-0.05426327101467388,-0.08287797778752816,-0.04526855981695746,0.0012314898941883086
CLEC2B,-0.003530962657340936,0.016954709097183895,-0.023141965965658977,-0.08433525250038511,0.052002832982459425,0.030609724001167175,-0.026630931105585832
NTNG1,0.02704409918896214,-0.0029422090146358935,0.07055323868643192,-0.04663244456155568,-0.03009246976758568,0.04534115574562585,-0.04123150270554515
LRIG1,0.03447241966436559,0.0004336887216589726,0.03982466274624596,0.006328030900387342,-0.07869864736348023,-0.018380901305155243,-0.056626500488990435
CPAMD8,-0.0056715476484167195,-0.01423012299500232,-0.021267681676222613,,-0.038793622793462317,-0.022629096283657977,-0.020575967235102518
GHRL,0.014251051119842598,0.022330477077399033,-0.010478997431499042,0.046643627716796726,0.0012296006930562935,-0.0028744019374303538,-0.018137929211588143
NPY,-0.04393940837050253,-0.013867808333678898,0.00817961188511219,-0.03577173935197284,,-0.027271234125631434,0.05133961174387486
MMP2,0.008536348995004276,-0.018716183823533267,-0.02530664954892731,-0.02189744050833792,-0.07730982820968599,-0.08744267444611002,-0.04850603902303321
LHB,0.13189052047232416,,,,,,
PPY,0.00836546454253685,-0.010399904829109718,,,,-0.0022618507253839588,-0.009657665361366136
ALKAL2,0.0004257157521108234,0.018053978544405533,0.025675968995189168,-0.004297104745009992,,-0.05480131042159695,-0.031081092060475553
CSF1,0.0063124275033898765,0.012060390694612977,-0.019073237672464542,-0.06220591360378674,-0.074065300901602,-0.012358240131811334,0.027016652662219
SEMA4C,-0.0105092165186068,-0.00590530470550562,-0.000384747308731194,0.08060781879936862,0.020443496568769186,-0.04690771537991429,-0.017563023676878783
BMP8A,,,,,,-0.019384118394392268,
ICAM2,-0.0685719045687164,-0.01649246219414315,-0.01711579018077471,0.0006705182873016813,0.021901817195408603,-0.03717180540886572,-0.07218964982822906
SYTL3,0.05661613371856788,0.008814218591091914,-0.023607321223292163,0.0074824048409759146,-0.06077171797529458,0.01311483612760741,-0.022388995953612382
IL1A,0.09931997184525612,0.003998472109138499,0.04469246102596852,-0.08340906843055582,-0.09834984445400424,0.07249525291396124,0.11283799133066783
HLA-G,0.013164092550682101,,,0.030678431036422336,-0.03399158647727322,,
PGF,-0.05370445875851811,-0.014160477783911055,-0.018947867888344287,-0.03248733559938837,0.08324690317432762,-0.036846791556614855,-0.05970400440941253
LGALS8,-0.032941352216570706,0.0018782561948821708,-0.00011521073182349727,-0.00046056961582355684,0.01356366785110713,-0.07955975572438266,-0.04474924258071665
DKK3,-0.03856495788695642,-0.0014453132524967671,-0.043684620376194944,-0.020559117203554952,0.0234250743940549,-0.003696857277719824,-0.043560637689278044
COL16A1,-0.0006695961139155136,0.04941899114754057,0.026286878462594823,-0.023791570108593056,-0.021607055186488987,-0.03935405966628092,0.017676590346372048
TPH1,-0.024302689930731987,0.01217484095396783,,-0.037424860713338996,-0.03257766921371862,0.058195290161493225,-0.0428395001601425
TNC,0.07917190703025134,0.008880612186624701,-0.009697376677615574,0.12958222460058066,-0.02677328987706188,-0.05312039460496731,-0.006898147204418613
TNFSF9,0.019171780054889544,-0.023975255751681402,-0.017503090354877262,,-0.0330548165015517,0.026363961346936804,0.008671738694717821
C4A,-0.020525035609806397,-0.012328565529142708,,0.03253324024948456,,0.03991689942856338,
CNTN2,0.07388567194838624,0.06957530570154084,0.04763396215728391,0.0358283940343192,0.015064750567835565,-0.05757850425045232,0.016376042213592915
F7,,,,,,,-0.025433058266188663
