,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFEMP1,-0.0184747705604022,0.03391490192042056,0.03178493435231445,-0.04023847153168071,0.0022470404932855128,0.047567876422421676,0.0006009288800518585,0.010486935477661039,0.03968830698408385,-0.004622141884883977,-0.0907330522985955,0.01260655650391662,0.02044861259615186,-0.043691707875868395,0.07381712343539794,0.03925583851849138,-0.11550621257274012,0.008155781163849567,0.08137064830504048,-0.035210242900218326,0.019767846150989123
C1QTNF1,0.05486757518020782,0.02152104469775398,0.021589095079368167,-0.02049694940667403,-0.014214761089992563,0.013682491270036812,-0.020107309008117673,0.010900961030502494,0.02771928695958206,-0.03131762458853323,0.01841673939554953,-0.04776359387795447,-0.03938207075179712,-0.04733840339631004,0.06203917559631984,-0.06118971140156441,-0.07458518830890587,0.01279646547729905,0.05663412741112816,-0.021871121849775202,-0.02835325739665562
ALB,0.050392189105910805,-0.01788673886620239,0.004932194063050813,,-0.009745537101426586,0.025954476003450227,-0.02601826307527952,0.006695808957966652,-0.027228701720124884,-0.0160282319731335,-0.014456983586229051,-0.01394098537996014,0.031066332098098285,-0.0625448955300926,-0.026225643301686696,-0.018021942568399257,-0.031183515720775032,0.00047510352100323615,0.022600596588599215,0.04170843432355381,0.022118875079048243
CCL13,,,,,,,,,,,,0.059593317997377666,,,,-0.014255837246183893,,,-0.020726182288467714,,
EFNA3,0.050144597936881204,-0.02992782284605686,0.03777544514004681,0.0034654926073276818,0.02065535924164401,0.030350778452387366,0.006257908763652563,0.03576005157468122,-0.041036059967105555,0.005436113616556991,0.0365488309526818,0.05884763324636543,-0.007130430197634075,0.047692121155635536,-0.02479561461043524,-0.02212067122512399,0.03667460934789317,0.004303681709805407,0.021431263070860716,0.0455656830820658,0.10048609548564152
DRAXIN,-0.014368981590431481,-0.03766809286510628,0.055145195153636514,-0.028331098975980663,0.04979453097709192,0.059651597802887625,-0.05727043660088532,-0.06301408760822037,-0.014984225417713128,-0.012869883739639848,-0.02301032317319645,-0.005474424408437647,0.041598081400607834,-0.030402723912336005,0.021915749746552596,-0.02656513596973918,-0.06838770207131024,0.01350464373696735,0.021454375108440817,0.07498119125377226,0.012589698423396767
RAET1L,,-0.014835764153413696,,,,,,,,-0.015414582162601628,,,,,,,0.016949386303412098,,-0.005718821544098003,,
NPTX2,0.02323238261570582,-0.03220590575980247,-0.041522789018253375,0.021067577251700668,-0.009750071265859505,0.054628451917807554,0.1342659623667834,0.04014822203890662,-0.004990874083478262,-0.03199089550696861,-0.0037066659788341375,0.07614347722208213,-0.030242433999719927,,0.03180309197008064,0.041316374795401206,-0.004248668259154068,0.026327183700571733,-0.01831311764777155,0.0032592469866036425,0.06848355672841809
FGF11,0.031795229426653644,-0.036633060529857105,0.03428734751342232,-0.029952383067840108,-0.03294250024877926,0.0007906042799966669,-0.034255401622831916,0.02190253487935205,0.004933870515649193,-0.029170837066896257,0.0579907463860559,-0.021311895134862126,-0.028644118729593836,-0.023763555326064664,0.03353852105457085,0.016575209416874296,-0.03979192588067017,0.007765793665317318,0.06222181388419224,-0.006719747060587114,-0.01289461783748916
CD59,-0.06504848355184062,0.10717891149402013,-0.017712601029874136,0.06855970009962387,0.041954028730503114,0.03593787395090652,0.05961010048902523,0.05358465476363793,0.052069001507396226,0.00790701462130803,-0.0019210019777090516,-0.0005091398082799218,0.02918949848447429,-0.01196958363756355,0.014227221357871429,0.026252719311645457,-0.006105614791278733,-0.0714792877204321,-0.007206685613365702,0.07492064767111978,0.13834800973612899
COL9A2,0.048058795304097485,0.03824849030028888,0.006306431865321906,0.06729237983481338,0.018832288703188135,-0.0027551737603502425,-0.04650123616455581,-0.04445447829709357,-0.015820087412940387,0.036874399247739845,-0.039366084228148315,-0.0041610800844254945,0.007069798639848286,0.10280304147699236,-0.010866715310832682,0.07273686987309798,0.05425205842122096,0.021192394661655446,-0.006141708555424785,0.12085761869779378,0.06407038023683846
DLL3,0.013087868465798829,0.047890463598842296,0.0664096769504588,0.11457818053819148,0.024580631012560736,0.031948665714930526,-0.05963534374375921,0.004876357460514258,0.04380680224757378,-0.0006922260824269315,0.0914641110128746,-0.017864252411566757,0.047360414515633005,0.048460762222739096,-0.04512640073043622,0.0682803984050311,0.11442520870080647,0.0046998328220016015,-0.05754427827908882,0.020601440059979187,0.0512242009557768
FGF5,,,,,,,,0.025442664244463144,,,-0.016165480833839597,-0.03363382451853588,,,,,,,,0.06364068477912198,-0.017480262403003058
LIN7C,-0.04822771916899157,-0.008613850359664757,-0.007825861422573388,0.037798985542836394,0.008898609212765444,-0.0457605424094792,0.011801399081335014,0.03314928940562205,0.0014988221519441874,-0.013293127984193565,-0.014703993555080291,0.02235619238170926,0.02231503111080281,0.027308621382082985,-0.01060419877798522,0.0598785824137362,0.027876616846028355,0.08905772271940851,-0.01919292935957215,0.04317720846839235,-0.0047877386833383535
GDF7,0.00928351558942608,0.02346577824674947,0.009294033146747711,,0.009045464831911616,,-0.03716534502625288,0.05709745295921925,0.004193513438047992,0.005752605205729576,0.15418573874983502,,,,0.045239898462504896,,-0.018240579528895733,-0.010974037632753496,-0.015021003226184241,0.03953648264531575,0.07833070795684649
PSPN,-0.0611312331470675,0.007544813008125052,-0.030546895413856,0.04329604326864022,-0.03513862549689084,-0.012143613708385372,0.01357379689653343,0.022843846010383025,0.016019063829756302,-0.046692421875774034,-0.022276131852722682,0.03739166243077847,0.042760411506104774,-0.03778878171403908,0.004189185210218637,-0.03008979715100704,-0.003500394528989351,0.008052086164422179,-0.008253833741306437,0.05474567453339236,-0.035532740653431996
ANGPT1,0.04799275799547336,0.06334573906489208,-0.03887469380716113,-0.02096801523297631,0.04479645308805168,0.04740174696852721,-0.04478443214980955,0.020035650219294873,0.08629390965309604,0.031637301532264114,-0.0177209601097725,0.018152176990384516,-0.028799991198004627,-0.03193555092712288,-0.036413864500793904,0.04791469425938322,0.04594052441049517,0.07119876809835564,0.024491403492531105,0.0716332279981795,-0.04045372430843164
PNOC,-0.038707869341777966,-0.03339347701935368,-0.04501986311555164,0.13296436301486653,0.051840020640976835,0.05495497968729777,0.09785931536858611,0.009543535797156555,0.035786097746142734,-0.003109227042073153,0.11315321960467803,-0.01394098537996014,0.003406039932933047,,,,-0.01939711250573351,,-0.01780801283064387,-0.03754545102312404,0.0919946240845782
L1CAM,-0.03623090632074543,-0.005169080503335205,-0.0074017116547313135,-0.047030598016580674,-0.04838206136709643,0.03148297649838994,0.07412311493920701,-0.01330199153248038,0.008341754602112167,0.011970611848709026,0.026054568626143276,-0.0451238749654816,-0.03944068753500082,0.04532238092095287,0.017588744555808104,-0.05627838113404872,-0.0629641299203854,0.026225531820233638,-0.0004334299269928368,0.04142169055725225,0.047342583416210074
APOA1,-0.029964752603414836,0.018678189698017975,-0.018857571764849423,0.03706290115144397,0.020641298100466367,0.04819300627844259,-0.006306626745069941,0.01488672205384467,0.012566881050060503,-0.022838888473858166,0.1339432396149323,-0.010286597616499542,-0.0562210011427782,-0.03141374731344368,0.026188311331040017,0.04931426185075154,0.024543622372936107,0.10749768797238302,-0.023574522819570305,0.08975536021422652,0.0759917793991473
PSEN1,-0.0057924713415129945,-0.001381955204378993,0.00814052635814961,-0.03795235075742939,0.020877275697011855,-0.0030098091477172772,0.020781173720318926,0.044526777121070386,-0.03868932102349599,-0.030879840651410667,-0.04183134943485863,0.011688015734262884,0.042960949895224414,0.03943143069123068,-0.0956147316906357,0.001364947473133251,-0.052419649594250065,0.0025579578165641544,-0.004381969072959167,0.05524263086012691,0.042279399554895
CALM2,-0.051333565844098795,0.009614742231275364,-0.03413673376904062,0.07012262238353993,0.017884368360833108,0.020521520601493728,0.11347082288096236,-0.021691522488537698,0.04331959562953772,0.018496986334910648,0.09691576558689798,0.026667340946271652,-0.011223270936864323,0.02457880126749089,-0.027182799351018,0.09138161954377236,-0.032367264418029305,0.002189585896700845,-0.007360470914599108,-0.05161097665478089,0.017126569681670162
CLEC2B,-0.04062841954640063,-0.04572913310972538,0.029362380369386754,-0.061255786270476245,-0.007456512273219159,0.04996130094317534,0.020416536193877653,-0.0026405058027576265,-0.018189527146932324,-0.038993122941970694,-0.04670713024892191,-0.0369302002918377,0.04950368839029063,0.04015191090378437,0.10933752679346834,0.00933220600768099,-0.028285198850310427,0.04941378126666926,-0.01697787270479681,0.09669426948720791,0.04257880950806733
NTNG1,-0.04106336005618311,-0.018706362515000432,-0.004632519722969294,,-0.031279151933748896,0.06960830573394199,0.050012376711947304,0.022399700487813846,-0.05554403117771526,0.02144275376600783,0.020462230924454795,-0.022845249845727292,-0.006642656884325637,-0.043244812852301896,0.08306048075883081,0.040311535280091064,0.07592895713984461,0.017957047266064438,-0.03697288410326341,0.008872025514234648,0.05780194687138637
LRIG1,-0.0317414336191915,-0.0070129987724927255,-0.012422687139665534,0.07232909896025695,0.0825439985521114,-0.07567633134421148,-0.062013508595078086,-0.038293894879856696,0.031082981634422004,-0.0028051880051157964,-0.0037944526729341865,-0.0775424810369081,0.04174869993936327,0.09959810421532833,0.07751514832956731,0.0808603159907049,0.08081696954743424,0.05895636075852593,-0.07111979397904479,-0.04740923561768658,-0.026848631010858652
CPAMD8,,-0.007161318306792219,,,0.037748310902608044,0.022466408016255008,0.028916975367308365,0.005106593457858556,0.03512934198140738,-0.015025394873321062,-0.02170775420732977,,0.05967049820381318,0.04977910495834856,-0.04561151452450314,,-0.0007388183860781708,-0.03993161813323949,,-0.016656840795257165,-0.026548167593760726
GHRL,,-0.0036765952426081275,-0.003637253660295404,,0.04645274912429122,0.030549561596916908,0.05742304113936214,-0.05608496674970031,0.018461245367557628,0.1433307680234295,0.04193043930685449,,0.07788628217788932,0.041789280448185945,-0.01414991994334719,,,-0.017630053990448386,0.0063100521250398145,0.07341041742949352,-0.023402485968753106
NPY,-0.03515381214482173,-0.006671182480554344,0.050468273615559306,0.10578770679511795,-0.011580230786052343,-0.006996848620458609,0.05913500566738902,0.01793890980006396,-0.005182943358916248,-0.0379168671331159,0.03762117465722964,,0.012204551362142525,,0.059292106853700795,-0.04845734367839903,-0.0290192008790046,-0.06236894203560414,-0.017563938933809316,0.04702793918184181,0.01655505486824296
MMP2,-0.007607064154053339,0.1166343860049294,-0.06280467242133285,0.09310012985289849,0.03524754477604411,0.04135875174783112,-0.046615423432289076,0.0471912258653913,-0.020347567008029803,0.02084906710095726,-0.08676158587094514,-0.06054830617273955,0.06008265784494102,-0.067181777441313,0.024564283177078965,-0.004727057934948133,0.09833083954598928,0.08364049384568231,-0.007139147712184883,0.06698413972990577,0.15714953609982565
LHB,,,,,-0.01722666879817328,,,,,,,,,,,,,,,,
PPY,,0.05639290425104301,,,-0.00981389656672617,,,,0.0798838408691197,,,-0.01289478981558538,,,,0.008954244814244871,-0.05704017114406764,,0.0838606339111661,0.01732857168837781,0.01772600725301311
ALKAL2,-0.026566716053232086,0.02426653126648321,-0.01726765303625155,,0.050023922275282684,,0.0419538845129743,0.023164584667531646,-0.018518415771308798,-0.034219523478585326,-0.01984125339213894,0.013610434717853044,-0.015737864839332705,,-0.04271467302038826,0.05327314836167177,-0.02276080596474825,-0.03887179938841498,0.009895451531339115,-0.05860821248016885,-0.006356848753487547
CSF1,0.010778921852126894,0.005100892432712878,-0.03022510626815202,-0.03510902794854109,-0.023438494245053888,-0.04695491073121644,-0.09478640287901442,0.004158631665145352,-0.02942575222303742,-0.01833156969995383,0.047887083771028675,0.08197586538641298,-0.0151343601419369,-0.009505293203985094,0.044238222283848404,-0.008403859674390888,-0.051492572634654114,-0.014587613220357344,0.030812173327500046,0.07038316671350903,0.003952914187051207
SEMA4C,0.00380229291896387,0.008421391486988557,-0.031940309774682436,0.006849421251386896,-0.00560092261402813,0.04295238580486347,0.07965946901097419,0.05494090261973993,-0.04504567301302268,-0.04756562535316448,-0.017274418548088723,0.026404768438544852,0.042141943577697315,0.0615503000711161,-0.06867170737938497,-0.002033707102609156,-0.004196902253234025,0.030542925966867106,0.04364834520753544,0.05212812087180699,0.0441819813898312
BMP8A,,,,,,,,,,,,,,,,,,,,0.01929181744662798,
ICAM2,-0.01309147419365991,0.07982067315410143,0.0291163729780119,0.12087382395981947,0.030955077668051164,0.040592069376904245,-0.01170096550071651,0.03762962032722835,-0.010669232479861634,-0.05174687492056904,0.004845899575712595,0.051678615037562686,0.05907300629205174,0.09314948587945862,0.0423907737475132,0.04297750294620756,0.05214062004621768,0.04326357360954457,-0.01957657806903185,0.09184339011712286,0.12095234457331729
SYTL3,0.013093210420667148,-0.0594864425206833,-0.01692701934415783,0.07670803966138506,-0.016584513204389265,0.02485869595788401,0.060039178145244294,0.021318784858352455,-0.03249389394311432,-0.008483975546955305,-0.022118095655630107,-0.0344651536973697,-0.016916924694109714,0.07209295684094597,0.021216102356039258,0.01894736212550165,-0.010504306761649368,0.04714150471909714,0.03443503147157096,-0.023468232034027304,-0.021885804144233075
IL1A,0.05952567283781494,0.10407426202067262,0.06066205264817364,0.011820572286564992,0.010976064565033552,0.009437432748134248,-0.016725731055257827,0.02015093016003939,-0.03692803144396764,0.04949070488468584,-0.03987484205599683,,0.054417291653800715,0.0019930093592126887,-0.009490492783455607,-0.03601556178020506,-0.04805974159373383,0.028531371058251914,-0.023959269704389816,0.03570777822043203,0.006212299640829553
HLA-G,0.04495807803237494,-0.022828698519078486,,,0.06381636095095856,,-0.0016016281219690886,,,,,,,-0.048848094128382036,,0.0505081611696837,0.013431463608820094,,-0.02724275047729743,,
PGF,0.08853098803863545,0.05998344901072956,0.03728093040105918,-0.010971253792364466,0.056024249435420496,0.034709816290761475,0.015755326477840656,0.10303654880523351,-0.017724692998248227,0.026336993821211657,-0.008482146365573807,0.07595526733173932,0.022320180869515878,0.04704836819944605,0.019743199752973072,0.07349489770396643,0.09947796094440294,-0.0185836554481089,-0.04016901537683891,0.022692669918544055,0.11069675892524225
LGALS8,-0.07162583162596124,-0.05000294657835087,-0.0035797222586533197,0.022695230163022904,0.024624000918272358,-0.01599077474933592,0.037314896258230125,-0.04466677843387012,-0.00816027863683971,0.008469443166543342,0.0640536891320165,-0.018997502385826173,0.03498263752139728,-0.040010242429543645,0.06659125028661939,0.002763553729563247,-0.03923736103801434,0.052805148086390676,-0.014178758752400013,0.019518100633963618,0.07040191310726614
DKK3,-0.10076870164885901,0.04904561800623432,-0.027711098630810883,0.07149450888556422,0.08536303651741421,0.05342688831875843,0.07903551448229848,0.0349218399958084,-0.008264938805366622,-0.0015528774564088359,0.04064911705537073,0.01857195423818149,0.002295065569308665,-0.007843689957452571,-0.007272439471263534,0.05396129982788325,0.08380997562008166,0.026366147179050444,-0.03018046093156091,0.08221552261782057,0.09347591831336312
COL16A1,-0.02726811259034459,0.07299624833449572,0.02227023429776459,0.09133097926042587,0.06164196461120793,-0.025334116761719618,0.008285442085002034,-0.055443037728941415,0.00398301107954413,-0.0467482297843753,-0.012566364401221724,0.027674710103282173,0.05100024426935822,-0.020095573141639497,0.03493385176167261,-0.04078009183697304,0.053828077647941903,0.011821186504750478,0.00980896212058455,0.10826775547325113,0.10639152494574579
TPH1,0.10354072516149355,0.0641140264844434,,-0.024505316510245033,0.0021899862853194496,-0.017823161944498164,0.08191196786884804,0.0053160011332131635,-0.001754584397246879,,,,-0.021869723842705444,-0.02736924522797503,,0.06684867004563062,-0.03986076162694007,0.03808542166907646,-0.006871678595891754,0.0420627256353957,0.04106288139578845
TNC,-0.029107874767319467,-0.01406333614279528,-0.02177929290433852,-0.02959649544081436,0.00935419699005103,-0.032603364847038636,-0.11237428252842581,-0.015559854246637216,-0.023689220001470935,-0.038191374121204644,-0.039882071360151754,-0.009984386117606542,0.052587918766663924,0.043930897383832,0.05123374685480433,-0.05261797810999237,-0.08721131900064126,0.05833626506110938,0.08724552071739648,-0.06956615652740177,-0.0641968729165789
TNFSF9,0.04055811192116129,-0.029806581115345034,0.01694526510057736,-0.02728978665046182,-0.029837849440500153,0.01154954202701471,0.03211336405653654,0.06910200674827355,0.005160937902121691,0.03131843494924546,-0.06357844634380308,0.018795346477776764,-0.02799150047160599,0.050464415466255894,0.017116580910431993,0.1421440987642123,-0.028071420534268438,-0.008259658125750198,0.15472014842170276,0.011589246121298087,-0.0038701625318976252
C4A,,,-0.01701649807094705,,-0.020423215484461358,,,,-0.012706461989374642,,-0.019453983223446002,-0.015291584734813003,0.05259159263385729,,,-0.015871249444632064,,0.015571472318570196,-0.015179424432607919,0.03414053078841697,
CNTN2,0.007537810048296829,0.002630781601238191,0.021136857499429073,0.013640434053637646,0.033563919444563245,0.013263118717807604,-0.037738942644524216,-0.07151728321637855,-0.06666563925287566,-0.034436764520398025,-0.06693056511985675,0.007862645149749695,-0.002848172484606123,0.02327836023586395,-0.03892935995772686,0.051084180798917966,0.08948206165231991,-0.02579507285298944,-0.016508636962702425,0.0030794214725201365,0.03909753361199104
F7,,-0.0163526552083701,,,,,0.10376012383729319,0.0030757633168644522,,,,-0.0139409873362282,,,,0.04387429010915967,,,-0.015021004678678548,,-0.03281503540308753
LUM,-0.019746572557396428,0.10076699520801835,0.02616573838776956,0.02534588509313579,-0.03266180086937976,0.07771397463449538,-0.011682211351002073,0.014830607522544025,0.006414312285175448,-0.002009126329302255,-0.06619458856068487,-0.07386701932285591,0.053380255352282226,0.089208640167834,0.16463293081505917,0.06970755480523592,0.1214785907732979,0.01387259072608012,-0.012884047506534813,0.07698055102017762,0.05829379212694629
BTC,,0.030353432878139706,-0.0017272386591000246,,0.014476657276068939,0.04766948391451008,,,,-0.0031024738812326915,0.13295678532722574,,,-0.02243404386416203,,-0.014467023714012262,-0.005502915055378352,-0.0375275305954288,0.16549022134886449,0.011515196541315005,0.08239733145387242
APOC1,-0.0260008125995625,-0.04160298549395498,0.013957649567428145,0.1027019004436298,0.10794813860938988,0.033568392122899256,-0.11172924727936236,0.0011283871063873232,0.025800122037007194,0.015864899691196938,-0.10369158661558786,0.020135123893222483,0.001171674308231118,-0.079564830726685,0.02925987668826958,0.03204655970559818,-0.0054765509658995706,0.0018697610828357387,0.06695612271813674,0.03256072983212119,-0.03603681707668558
PKM,-0.011260939537448693,-0.04765057957189521,-0.01855602269837651,-0.0803538725216872,-0.026380029432632093,-0.004988125475268245,0.02216360002878957,0.028708491794655813,-0.01437757937864768,0.022900454462680103,0.030449710758363613,-0.013472963428363996,0.035233347188294795,-0.053623633843763514,0.09713849694674148,-0.09335317953974778,-0.08993689240074113,0.009565233763488171,0.10032825165233501,-0.033004757010161645,-0.05997115349706811
TNF,-0.060322234702370046,0.04977524251378458,0.023068857814853502,,-0.031628879987607064,-0.018345913327800323,-0.045384639879330585,-0.038704980652676316,-0.007177235292810216,-0.018815485596061828,-0.060817377281787766,0.019481510717935344,-0.022853565447491942,-0.011284169850469889,0.09944467682129249,0.10650327625920472,-0.021278054387669863,,,0.007571834751415102,0.01453258694519693
GNAS,-0.09148897042381424,-0.09740571497342643,-0.02775884911393353,-0.009466384367737422,0.0012094241569489627,0.0029280872130695366,0.12765359615759017,0.022675219275622813,0.0044730663534150086,0.002922159904464094,0.06727624577213108,-0.07536739021939455,-0.03188789610757098,0.05325450601794614,-0.030274871075611304,-0.04897076279995328,-0.05572985316461172,0.04211460645007915,0.01366239108467213,0.036992522213605154,0.08910061354893854
BMP8B,0.04611770246981692,0.0580963753276245,0.06956554354906105,-0.0476933430566478,-0.02637762221101395,-0.0028233926770557033,-0.009427620376149626,0.020742353896134873,0.012329203244817368,-0.012493289036922366,-0.014446989983370287,-0.020526580872235127,0.044377452694566444,0.03259695029261514,-0.003897534181157347,-0.021556199734324002,9.339627283693211e-05,0.04966933289655856,0.07380268590091105,0.010124494090971504,0.013251590196694134
LIPH,-0.027808518216953668,-0.0167620583118047,,-0.01758500939794911,0.01962866189582648,,,,-0.01932487895657278,,,,,,,-0.014255842489134044,-0.023723200064178412,,0.0412738076398621,0.06657959291276858,0.046320423406704385
CCL28,-0.020325186673985394,-0.02357792009604118,,,,,-0.009701973710049416,,-0.0018487654002817884,-0.01477692287901866,-0.02416486763881501,,0.0018797911750155652,,,,,0.038126069549813006,,-0.025353722735185526,-0.010862189914641556
PTPN11,0.04690877064984393,0.0035983671526757114,-0.05219205757999629,0.04732663696410727,0.006931532051904617,0.0025556952047411964,0.0029610396899527177,-0.0008892984633755382,-0.013112441038651447,-0.036118668694047805,-0.035531331960439075,0.004685839065314203,-0.027116237996102386,0.0624939145592973,-0.05998016798272016,-0.02896132317915623,-0.01981044278991592,0.029368222707683266,-0.006126741209983555,0.05469701045623147,0.048551360566237343
ADAM12,-0.0523648271057342,0.056097915243828865,-0.004257191118945185,-0.015447683831136346,-0.061208357893479635,0.04759305018834938,-0.025350910088512785,0.017600237131647527,-0.02854305716394974,0.025164308376065356,0.06419951490755499,0.0008879104532111463,0.12358954581104444,-0.022951098013260982,0.08957402725007493,0.012980045471781939,0.05543342650901517,0.0019328322269336789,-0.0020845540460778353,0.051458990816011636,0.006487677233545724
EPO,0.12299297739225187,0.023602433002285157,,,-0.0147522478157511,-0.019125157377651095,,,0.0360162988709138,,,-0.012675683633874633,0.008902650574349,-0.009430597144878164,0.01654232248674776,-0.01548220901929262,-0.024638351771423882,,-0.014371076930025106,-0.02696157703366426,
EDN3,-0.028051091601536134,0.018326518216554736,0.032360734067076215,-0.020743207907720204,-0.03283647419169415,0.11191393834294007,-0.026496701815953674,0.06599081563518333,0.015147569632837914,0.013815437084104593,0.06416966002270985,,0.02525333610403804,,0.12968298678307247,0.026350613121084002,-0.021369402806579754,0.025472470276419617,0.014264499281729272,0.03390006393932023,-0.015573443517893477
CCL22,,,-0.006701986614511497,,,,,,0.021471271757864126,,,,,,,-0.01752252601429581,0.04846827185787536,-0.008783479755045858,-0.012609994394499852,0.010095512206382962,
CCL2,-0.1031655110632189,0.08427676469061167,-0.04601571679322663,0.023113639126575134,0.03708751372334119,0.017980729627812466,-0.04676970919940678,0.01841715369507208,0.001026976056688359,0.05965714165621306,-0.06076358116430133,-0.010530793588512251,0.04922358809090833,0.09248586820046105,0.044462208882975335,0.021660420726692074,-0.026091489297945667,-0.04207290739202652,-0.006127082064819974,-0.08315511014458149,-0.004040016959624887
DSCAM,0.02119721923535591,0.06390345114584779,-0.008703459512943,0.10388490892743368,-0.016587401767246067,-0.025374842843154916,-0.05083941149627545,0.07092603680805024,0.020722923649856638,0.016541935869979884,0.1697356904651295,-0.018648779352205967,-0.022807205051399514,-0.057792147849487836,-0.03189722541039932,0.06910740085316427,0.015397178175876,0.019218794696362042,0.07346182876927192,0.009311596787819138,0.06016378737392282
GPHA2,,-0.01868216571273974,,,,,,,,,,,,,,,,,,,
ANG,0.03573772992438846,-0.005204072418137234,0.02041040999561403,-0.06779285122612655,-0.025303055383080187,0.03618958274379468,0.03631702761033399,-0.012674708157885559,0.017524693589700963,-0.04692074322505876,0.013078845725357145,-0.057618426578943,0.0053953422444441975,0.06388491449338293,0.011976239182700276,-0.0008558523811315152,-0.08615538553696689,0.010553916134180686,-0.015707012832223196,0.06846320637484414,-0.046968534943106856
FBLN2,0.01341562727442109,0.04641735440093875,0.0051784775596938285,0.06432189804165363,0.06764695844685097,0.1061172352232359,0.010744192977066344,0.030405189473262522,0.010550870195569023,0.04548557515960004,-0.061164662956166224,0.10476956836069042,0.0887159926441717,,0.04944531930013918,0.08412374159901502,-0.0027644682098926857,-0.012133642397991052,-0.026134199200973346,0.09237803455401208,0.14630169089690526
VTN,0.017158309404558352,-0.03168613173984685,,0.028660127448837554,0.009368672022476782,-0.019282227750302996,-0.021270705672625803,-0.04445550498413643,0.003360037722240535,-0.01970454504418556,,,0.11025389463590464,0.017288705091754224,,-0.017697224408349643,-0.017325192272624974,,0.04251195731925433,0.12994151989372388,0.07370971082294915
VEGFA,0.051361814916145714,-0.09392351044278575,0.026801381103744866,-0.07901183510730957,-0.06777006129242262,-0.06658474933972429,-0.08495436386054336,0.007894245716477679,-0.05061602263013174,0.02558082084840756,-0.004780107763885904,-0.11021831670359017,0.028124181990419966,-0.042786197468513344,0.05544969022609716,-0.14071483854818406,-0.086866439032214,-0.0035764526652142287,0.07979225085123826,-0.11877637324955306,-0.09049853613225221
F10,,,-0.01111458273508919,,,0.022469122036754212,0.0033898277295839213,0.0010008925457263935,0.029285246589466383,-0.02249736392406554,-0.026547301433453883,-0.03165613180283964,,-0.020129436503989333,,,0.039204623554133615,-0.03246838277113504,-0.024889778704984773,-0.030325535141338185,0.06985723111832712
SERPINA1,0.06652310470977858,0.04831126544663875,0.06275596568027947,0.023628254462220447,-0.001520551380192767,0.04721045693815455,-0.061861273939656715,0.00729857607467428,0.058800745587614694,0.02781023461336878,-0.026064594360254906,-0.04041427365391754,0.08027773657022946,-0.06440184419620633,0.05921175119802542,0.011435094923155975,0.002515048288414004,-0.022871530233122214,0.04987312304231317,0.025584550643309854,0.030511771644624194
VWF,-0.022322674924644785,0.11127701602001278,-0.01850958992148959,0.07679926041745169,-0.03012830383214747,0.04633432020180097,-0.008260907143941744,0.05650267005455575,0.07118790745774323,-0.028230060975410285,-0.07383006623629285,0.039328982770109794,0.05448546188144519,0.044626107815212465,0.07918412487054129,0.05469821781653949,0.0662806142575019,0.022228239308014663,-0.07058635140816032,0.07103243685424523,0.08633340626092526
GDNF,,0.026120658638503602,,0.00324771446145995,-0.021455065614132737,,-0.03310867811713591,,,,,-0.012317886471724172,-0.02186972535120426,-0.03521815132074021,-0.0006797518963354976,-0.02713677971385336,0.0448611466528083,,0.09114511443591672,,
VASP,-0.09231570105219948,0.1015339990936203,-0.029886838442154135,-0.007973544746336662,0.04744125785550211,-0.05281786424872066,-0.0021602940477953524,0.04752642386339808,-0.02908040952544806,-0.02001327983267183,-0.06331026204050794,-0.01319335703807862,0.000669630602045115,0.004078721130284749,0.06653048019247357,0.02847760465322381,0.0015995034501139886,0.09233265173218995,0.01217539786566361,0.014870911268093224,-0.00410700447229555
ADAM15,-0.03253820448107007,0.03409962723599595,-0.021040387875893282,0.03316014211534631,0.01028590631891451,-0.001554226157270639,-0.04872540692027888,0.022338465319865407,-0.0012963497284100706,-0.03823431001968319,-0.022076254403792767,0.01952448828086634,-0.04347202943356519,-0.043069296379289156,0.010501469392495263,-0.0334275280154385,0.10215453610247771,-0.11390991992956648,0.012749280657011888,0.09510083926367402,0.06274436377416494
WNT2,-0.023633756543392902,-0.005737612379930175,,0.05415856853269507,,-0.015494277171044258,0.02133573853091579,0.09934832855959055,,-0.016765527247603967,-0.007243152977463888,,-0.02046682047249743,,,0.06900391164380565,-0.02530482143434019,,-0.017255690671473416,-0.025536075598637516,-0.02918246174569521
CALCB,-0.02473634310067252,,0.013197037822726332,0.0814164603855412,,-0.02329094251669665,0.013362187229844514,-0.02915272052936995,,,-0.018322377441621556,,,,,0.1605319219336714,-0.016551366949191446,,0.027677935294839525,,0.014005597918441698
OLFM2,-0.04426489464647206,-0.040923986147719006,0.0008850661594954111,0.05295486633794772,0.02430357040157883,0.02043351500188309,-0.024654279212745153,0.02387731159317299,0.02088851516550856,0.037073504607018526,0.06423868386605897,0.046018632045447996,-0.03446969510124414,0.05168529880079807,-0.06546452031238031,0.0010238769192356266,0.012870147749093803,-0.016850552438650475,-0.06910005089507472,0.00011242994550824633,-0.008840253215721136
