,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.019747860885647717,-0.016522432950699772,0.008089876101136269,-0.012138306285420937,0.037359802128155324,0.013692390336915654,0.08417062491094696,0.08839580321796729,-0.03385496900818354,-0.0023956119838284447,0.014223931852757811,0.01054000058667478,0.03338270345209722,0.05322435150088648,0.042685467173745516
FGF7,-0.001953903129349139,,-0.03133497089737283,-0.004235516744700681,-0.025935041834011616,-0.03136951898131087,-0.07013254644554295,0.04754251789983877,0.11039158674951179,0.014314620811334286,0.08807615671147377,0.003702122573805404,-0.014697352401533536,0.11748491525108067,-0.03284200894472836
EFNA2,,,,,,,,,,,-0.022613943187514234,,,,
HBEGF,-0.01158173194575466,-0.024799784536825766,0.06806969288486427,0.026585073061255016,0.0354738249357243,0.04034951846952556,0.025038860215091448,-0.028537881797794245,0.06391294393073163,-0.10626073227418294,0.007421377510208521,0.06972617087847552,-0.005757688550090561,0.02216794641003871,-0.020941954833172936
CSF3,-0.029784703242374564,,0.03393996612284599,-0.01905396506648255,,,,,,,0.009990418990453834,,-0.006407513321991514,-0.021094879347524995,0.03718279963234447
PI3,0.09665036145881004,0.01054874166135737,0.013813499518329797,-0.02145501614997734,,,,0.09792446108327638,,,-0.108581278453527,-0.018599283494527618,-0.07844466466606695,0.018197865957242456,-0.037563006466565005
PCSK1N,-0.11394361396252405,-0.0016932146192921228,-0.05063420517010604,-0.0015171996200440113,0.00408473952355769,0.0030495979935239175,0.03750736423882856,0.09845862900640834,0.11729695728299248,-0.023704223731586545,-0.026115831025427184,0.05526833913867283,0.035903378305059186,0.039954218335913214,-0.11400713981492487
NTS,,,,-0.023419615094169684,0.04612173768273172,0.0237011353078241,,,,,-0.0128125575255681,,0.057472195320400474,0.12331445760201848,
SFRP1,-0.045987985779038086,0.0216709912288528,-0.015424283333174985,-0.06872882561002121,-0.032245610132949284,-0.01214082916702662,3.78555478160085e-05,-0.04107288595415535,0.08455002061240852,-0.06288672351090947,0.061601400650091745,-0.060860182666349676,0.04814446097908886,-0.03051273294280672,-0.055324431975766405
CXCL13,,,,,,,,,,,-0.0030051716330260604,,-0.03749875830871365,,0.04793524831563559
MICA,0.03371196360044739,0.02944329306664121,-0.036297886880829563,0.03765608308901061,-0.0020302534823930423,-0.009370034915050802,0.07533869088006406,0.0010886584584299944,0.01421593456230141,-0.07349695472489193,0.08170117114033067,0.03361593032864144,0.0032781553419441866,0.009496594072332396,0.11583944063299612
TG,-0.02374316247372864,0.03220758763359128,-0.01664524545115807,-0.02299643111556717,-0.014669358261361651,0.01388906228523034,-0.04125542022397197,0.02828091121585803,0.060158396399591745,-0.03390659278367243,0.015527527138787058,,0.0809290885797633,-0.030552205575950172,-0.039639266054219684
ADA,-0.03511225847069648,0.03821966669302593,-0.04486876699544357,0.024531497810679526,-0.04063441741617467,0.0032926144961218573,-0.05608371354227634,-0.00030171593508975707,0.003490420662268594,-0.04033919270979465,-0.017663145938794294,0.08452492505778486,0.06729785332589203,-0.007560658035432491,0.046521446343874395
LAMC3,-0.04267738382892207,0.03703836278407769,-0.030028192208298412,0.0524899707341481,-0.04336966568376954,0.025473155014918855,0.036083665771172356,-0.06302666239438426,0.024623824717232054,0.009837608174738607,0.0027802521857279642,0.06331256222959128,0.04604473724385305,-0.034703834037805956,0.03041275028527724
CCL7,,-0.019713154599186024,-0.012034485866590823,,,,,,,,,,,-0.022105388730610354,-0.03362453780770902
NGF,0.016020397753060998,0.008331772914854704,0.013365561607345528,,,,,,-0.024503327816100918,0.03954778573246261,0.07177026176743498,,-0.0394659477340143,0.005555341313092572,-0.029912182609876468
TNFSF15,-0.021228831784441213,,0.13977577297096655,,,,0.045609347974272095,,-0.031039583292527893,0.012351017546803527,,,-0.014275361429623488,-0.05095250008988505,-0.018962637621703863
HMGB1,-0.036770447182341494,-0.02168196160652489,-0.005979828965365006,0.06760969787983664,-0.019645397270025535,-0.02683060176723425,0.016929231213014123,-0.11824718675163548,-0.040042436325988626,-0.02442470090109436,-0.05412850695786759,-0.09370503814060249,-0.02110428112410146,0.03424331432515784,-0.022614562612143216
ITGB3BP,0.10170030440251865,0.012853873671766073,0.05744548930022594,0.08561687565710327,-0.013846955502575751,-0.017966493486782396,0.14119869610124214,0.04846329520614614,0.04856320255547747,-0.042620176828236454,-0.0013180391615952203,0.08114920473516431,-0.04498544838292379,0.0418914968480886,0.06831919443174198
AANAT,-0.011995192927205477,-0.028600788176340583,-0.01219353037175367,0.005738028634551903,-0.01319223961243905,0.07087050572321286,,-0.031166029736627646,,-0.021689230214976346,0.0230643302654135,-0.00868104307666563,,0.08417895770442345,0.010095664573452588
RELN,-0.029587230771482034,-0.04799381643014574,-0.02116523804469752,-0.032627680121574,-0.029045053157521858,-0.040599263772925685,,,0.025640765930897536,,,0.02474198186650859,0.004075482281667664,,-0.04327706053594424
IL15,-0.030176417941921694,0.01130093123612415,0.06257314641841692,0.0033242257341529204,-0.029907489779932322,-0.014997007437782643,0.035772885851642094,0.015348486196986276,0.003735530536866061,-0.016984008961846875,0.004007026761551909,0.07793921261080539,-0.013424465784738816,0.037979809324834406,-0.014800585306839534
UTS2,,,,0.022667830637390172,,,0.0019529294584233697,0.14292796202953176,,,,,,,
BSG,-0.10485283804930588,0.017431168642239914,0.007785824278117713,-0.032664908150137055,-0.012691002422655319,0.035287563087671676,0.11685258554238964,0.10417488861791938,-0.031086772683584885,0.011101185868136961,0.0034543430265195556,0.10235393597882607,-0.014306701820836699,0.1128646150739267,0.011810000734039969
ADAMTS3,-0.004776041832440327,0.010189864589044523,-0.023358881400855746,0.04006051428380728,-0.0044313635766265675,-0.0009096910101222653,0.03190543089352995,-0.05655434207537238,,-0.025970645127270278,-0.0012154872797717911,0.00717814175394184,-0.023611836161643987,0.028650114931100614,0.030017221518840242
CD34,-0.04786939187848322,0.047373954732265605,-0.009416230002085073,0.024114813510622956,0.02135655690981199,-0.005656878853324674,-0.01700040862603496,0.03738133358281334,0.07128713986244345,-0.021807977182485717,0.047370129367765426,0.07189848256181164,0.05353031683833081,-0.0029868979375487544,0.0031995787031410205
CCL23,,,,0.01926336651729181,,,0.007245953893484585,,,,,,,,
PLAT,-0.05946312680820825,0.036880331775053066,0.004968846825790289,0.08406190170879071,-0.012463916346432973,-0.011158817284336743,0.04497386539010421,-0.06369933410963774,-0.03127475152196598,0.05117719777269379,0.0654534552590223,0.06801682583913232,0.03444636383082679,0.030688525955250318,-0.006448180018081754
NTF3,,,,,,-0.007801306917388709,,,,,0.02108250833218605,,0.0374809690866094,,
LTA,,,-0.015424282611602766,,0.07341806487234581,,,,,,,,,0.03595629391678217,
CKLF,-0.023637164475672937,0.060652303862056674,0.02559174046855381,0.08408375119230066,0.00034712552933559277,0.04314773025871179,0.011231575260408235,0.10245971286564663,0.08494881212928554,0.03175566262548983,0.01846371564757663,-0.03717541168352416,0.009670848804302842,0.013279716547584265,0.05009825183773125
CD24,0.03063148384979341,-0.000605987491048815,-0.021966070279855462,-0.01651200149854076,0.050240244692712606,0.006002539400785539,-0.07878471760034451,0.07876326593855557,-0.05458432499719764,-0.027735433895349864,-0.012172689556988534,-0.03660938069944454,0.05390835692934574,0.06663679108711835,0.023961756389661748
HSP90AA1,-0.13751779365942465,-0.0495180467467503,0.024000319302280405,-0.05097291512112939,0.09844729769342601,-0.01157920964173498,-0.06045388507305961,-0.10419683744781229,0.0017274019976489348,0.012775558029203257,-0.09591800604850755,-0.048860179911235375,-0.06218893459730769,0.004603046808201075,-0.08529945331259416
BMP4,-0.03713803546828387,0.017130762134131894,-0.02777058495075083,-0.023455012165057368,-0.005104964562661846,0.027715987345374636,-0.017094415399431864,0.008748981837446915,0.004554236542300252,0.00023745822852339385,0.003131845834900908,0.07217758482294087,-0.025191945434212923,0.00035898114649142747,-0.02980315797454071
SCGB3A1,,-0.002011402000895503,,,,-0.022134826333964328,-0.04428212198864609,0.04163196301703198,0.07214187069269741,,0.11469373293740966,,-0.02964542118430972,-0.01863619147229716,-0.01634539849852259
IGFBP4,0.002405519341130853,0.021179785832421937,0.016773625939643252,0.05350146653827934,-0.02977423561584972,-0.0056645285573201695,-0.0022887816915591313,-0.025707069235510586,0.07316807564141223,-0.03557808677102968,-0.0664222249927338,0.10541354472156551,-0.06685326350600365,-0.052983772108429174,0.01694198186923034
RSPO4,-0.02096247234980924,,0.02658568231412705,,-0.014777271844095722,-0.022134823096245256,,,-0.05165771809365086,,,,0.05388253728109934,0.009647700844496005,-0.019096304905694892
LEFTY2,-0.03511227678530602,-0.04592913814383359,0.02911317603770976,0.11974795742193764,-0.013312072736993351,0.0716324107674082,-0.12739556045093553,0.035791534179797385,,-0.027716998056102712,-0.026001971682814776,0.0889268813211973,0.08942299865963291,0.06818181415048451,-0.03475114920486832
PF4,,-0.020449231427578055,-0.010499851825091574,,,,,,,,0.018393328542484613,,,-0.0181127653318878,0.16088104436852896
ANGPTL2,0.012641198162383401,-0.006927563809627376,0.009832445200879428,-0.009499042412109667,0.047069228944106686,-0.01506058318323721,-0.01097410491752979,0.11122928340094101,0.030341440092611683,-0.06773302260696613,0.06908887973108926,-0.027080266183273884,0.026155726031054382,0.007595608139517385,-0.010030972672459578
LRIG2,0.06378332840719239,0.02777030977240595,-0.016788476406500195,-0.03168439463330338,-0.03774966686939235,-0.01015332226581247,0.048688092010706854,0.010496657930097462,-0.07750145528976857,-0.05930696078213801,0.04405123862291274,-0.021905192925361264,0.06122570113259692,0.05933549269337028,0.04577694983743463
ICOSLG,0.0010659757713312361,0.06619315995888606,-0.02433127661365087,0.047781431331322004,0.013990289736385778,0.007738759488036087,0.01599587457353618,-0.016463328495294912,0.0668823962770561,-0.05886655220450714,0.07589035056254859,-0.031007026856867827,0.044095889478537695,-0.031459513635249806,-0.049652015873948706
WIF1,-0.021096795035880314,0.03110497429023847,,-0.09048244918350734,-0.011403270672318474,-0.028125460706909907,,,,,,,-0.018559335837272005,,-0.03816108026170573
NPPC,-0.02720237889289499,0.07199451808001497,-0.016287859511643785,0.03343109875691616,0.002996182274550026,0.006550574178461206,0.04176450208584225,-0.06140249969802792,0.025276080329100753,-0.02597059524909115,0.03683083649770391,-0.025688611005317646,0.006165031848916835,,0.03981128296341363
LYZ,-0.042290916086838784,0.02667486795175368,-0.031387916437591014,0.04306470016392838,0.0025338538936240905,0.014604872485220563,-0.06031989710350927,0.07663678639655036,0.01168443368028884,0.020536515623691378,0.020986001777327214,0.033841766330156876,-0.012723368644068667,-0.0502613337818874,-0.05630641916271933
EREG,,,,,,,,,,,0.025427514797700338,,-0.024866656337065092,-0.029581585132939812,0.05022913904584219
SPTAN1,-0.06503585228391791,0.0387866534086834,-0.03321879473938416,-0.03578334845233374,0.0018541170901998335,-0.005024395454787222,0.037335146131320815,0.16160408521259717,-0.0474320437610783,0.011152802451979155,0.030748157263784503,-0.01140105335538456,0.07828089398978899,0.05247911623244553,-0.001511711312237856
PTH2,,,,,,,,,,,,,0.049072779652535946,,
LIPC,0.00954055392954031,-0.0250352342413336,-0.01886901573085726,0.052425005490684747,-0.027627614595937218,,-0.03361840978500936,0.19673175284471556,0.047173484041445175,0.009877906089686991,,0.06874985242023751,,-0.029073513340370113,0.04415319654046023
COL8A1,0.052403762445559145,0.03785821326632327,0.0512045977016931,-0.028970938599538584,-0.030755924422295987,0.0370848405850457,-0.04483776469411233,-0.052403659477496756,-0.04702170075987816,-0.013380232432596853,0.06449314676945128,0.12174452217036777,-0.002685828094419374,0.004048094418608205,0.04280850205924169
GSTM2,0.022751735259647132,-0.0481307112690542,-0.008245771282783835,-0.0023465692926664832,-0.018046409577802423,-0.0001487212609966259,0.01272560122738705,0.06355142021161056,-0.015629085069372974,0.09591385620714285,0.0031894461245212564,-0.010960328638913388,0.06359935561663416,0.046070479686094595,0.008261925348973923
IL4,,,,,,,,0.009264916721843756,,,,,,,
SPX,-0.06850728674114838,-0.023242713148418734,-0.02175785446933652,-0.024661486690537898,-0.038773149803704735,0.02394716395919416,0.0641358554923206,,,0.04225092672719374,0.0368984502633027,-0.09218233776425716,-0.01874606755411639,0.08608796638689968,0.041188375667848116
MFGE8,-0.04653890587471438,0.00568976972478508,0.03237906595955896,-0.0031684645750240095,-0.02663155774428147,0.0011104324801784753,0.06133361125430294,0.02461981182277376,0.02278139649703383,-0.02802462053436433,0.08752302726154997,0.08109909627013194,0.042338811617777465,0.0014038736755656379,0.03205791470415345
TGFA,-0.09984229651390387,0.02878897902517969,0.017413518448517774,0.07500038392828784,-0.01596173668090902,-0.04550730177545236,-0.009554125643462422,0.007130079633436629,0.05197589156150538,0.07115402280940167,0.04408178920169391,-0.004061856654651723,0.007924519193577761,0.044505206885936684,-0.009145202428952509
SLIT2,-0.04248186624388865,0.09854233590368432,0.022357166190002723,-0.05711040660020767,-0.021880279797946284,-0.017562600064700576,-0.005911313872557965,0.017281661017330148,-0.01947695124737617,0.06381982135978338,0.021670811203460153,-0.012456056920254543,0.014188226124978663,0.03418115023708737,-0.03081014247306094
PLTP,-0.017683919549569938,0.08201324357804292,0.0009407717507394329,0.04014136955923335,0.02788923504405491,0.046459031270926765,0.019338887870201268,0.08680831070927002,0.028682463720165332,-0.017209666210388466,-0.05187455569543319,0.08330496361026349,-0.000620989498308673,-0.009732789678725455,0.03293328736378762
APOD,-0.054545459164312825,0.01563477486572993,-0.00469036719861412,0.09598591268201823,0.0018969210423621533,-0.0674278933061051,-0.10453264335277573,-0.05777818841948026,0.014975818981154163,0.025602735447740936,0.10787845435281276,-0.07953326235254254,-0.02462386903746438,-0.08051174576906428,-0.02571499335338981
B2M,0.09506756355282651,0.03783160036204722,0.01477929265152225,0.07294141849558897,0.03839763996524614,0.03136734873813495,-0.13515617234653585,0.10452450015554886,0.05200665481182294,0.0057847509280114714,8.324312927389141e-05,0.10884914333502382,-0.01921111198083278,-0.09145157642629446,-0.031297016677417
OMG,-0.007176297081705036,0.06732308628904543,0.00042146633683435707,0.046345612254570005,0.046364567356637805,0.006087286234421848,0.014409867613404632,0.06776195998354151,-0.06888333376296675,0.029640470888140764,0.07265071277133285,-0.03218723961653492,0.030697662244278178,0.07001671742629871,-0.10313031071337139
CXCL3,0.003552394512376681,0.05137558008458641,0.0024469328723498653,-0.022565961670393084,-0.03480084361176059,0.0754456764842467,-0.03267372677503724,-0.0399980640998969,,,-0.011748083202658105,-0.019067959108034684,-0.01690918291682368,0.01769387808114038,-0.0010139907883121198
CXCL10,-0.016790803753582193,0.05570597418068169,-0.004308354734745872,0.0649986495321985,0.06885379031232915,0.0767383468078118,-0.07341871962612437,0.0541013100005369,-0.03444779695771794,-0.014706637305084667,-0.02780124372054132,-0.005627897707497805,-0.027280238975548217,-0.054052388143796946,0.09462810688498287
RSPO3,,-0.0011013326084391907,-0.012193529470789832,-0.028222280812435302,0.039248382747463825,-0.021815779045258336,,,,,0.010848595131347534,,-0.007001609653909454,-0.02243264706371836,-0.02511932610299447
CORT,-0.023502624849447352,0.0057524816596805015,-0.004306878824166602,-0.0003146820447572597,0.08077349078522833,-0.0037899001415349523,,,,,0.015701393458116695,,0.0492818667873722,,
NCAN,-0.1016345327670626,0.01673508120194787,-0.04639461888986379,0.04230876110379638,-0.011183447872534258,-0.009512815002308266,-0.058801564270457594,0.06574445232389851,0.0025128738521190052,0.04141178358601383,0.05635176914086724,0.08648918792580165,0.07596527373731816,0.09151251081270237,-0.010380097427454577
PRG4,-0.012470620698397807,0.040860948515461064,-0.0120344877419868,-0.024448162807053326,-0.018884766781379562,,,,,,0.16300708530353128,,-0.011662851812111371,0.054965987074583354,0.153643117194851
ZG16B,,0.10149648235481114,-0.013967494839310481,-0.01206541535116558,-0.010095674401916034,,,,,-0.024111162632637535,,,,0.0009304984125579741,-0.0004376532546263872
TGM2,0.10266332539174917,-0.009718498539507826,0.06890833812694704,0.07504163560015903,-0.035508802873652316,-0.01524850760114148,-0.0717895509156135,0.03672795382660696,0.0746508251500632,0.009252998026441818,-0.0007569894387291788,0.051954968927277606,-0.025967686174894564,-0.04462000625738133,0.05943460728359393
VEGFC,-0.023014858105960385,-0.028040893955042844,-0.02144867950747916,-0.0322333676640405,-0.02718516038606667,-0.042330772776572906,0.016155984232573504,0.09486288142875814,-0.03790913834233818,-0.031252855322173576,-0.03308584393973563,0.05983119814828711,0.010944232558464455,0.05863226470962236,0.022594049586827147
WNT6,-0.029188971435447103,-0.00979509179436807,-0.01664524614227749,0.007990010655246472,-0.022467563292681694,,,0.09943614553101321,,-0.022929718494377808,0.0014897144652395462,,-0.026496719740260542,0.055373032258207944,-0.0026055039187605844
NRG4,-0.02175265695137381,-0.018156507466122563,0.004638537365859053,0.008344300954180345,-0.005029524698364522,0.025652829537261536,,,0.02085053704698345,,,0.005154374358356889,-0.012444049840469778,-0.02243264957788289,-0.03545654992392537
PMCH,,-0.020926351963985484,-0.020294183299413175,,-0.014777271130932747,,,,,,0.07799571925916987,,-0.015179422131199646,-0.039228734019522725,-0.034160214095747106
COL9A1,-0.03388792531476923,-0.0066449199196232924,0.06004142279629178,0.026426096359131717,-0.027057725956230228,0.005698635312361617,-0.04457899772132488,0.002362833928481112,0.05810737948954719,-0.05655136443613665,0.07928735183427202,0.06948840871401514,-0.021640191993406294,0.05825171384577932,0.04981889075712294
GDF11,0.006684445749359186,0.016728426203349196,-0.024952413578344896,0.09804111863283624,-0.009079422544449949,0.01016318137012963,0.06273718933380261,0.11280708571131562,-0.12181608600280165,-0.03143433411383468,-0.003695526103606491,0.037066575306821906,0.026835682619293765,0.08605455828586044,-0.04662692747863704
RAET1E,,,,,,,,,,,,,,0.09343748904212543,
IL24,,,,,,,,,,,0.020937350552385395,,,,-0.014974372900869412
SORBS1,-0.0480810932603019,-0.02403144125754822,0.008990339566564828,-0.006362310455124234,-0.00352136419815108,-0.055504909374128795,-0.03948739997344596,0.06819541699845072,0.039429222287225424,0.05583815104934788,0.009977023803211877,-0.07493773419353365,0.024559651469034112,0.010327408028247425,-0.06301121334693502
DLL1,-0.0590399350656736,-0.012983160352207174,-0.009685474216780163,0.10292251626689189,-0.0066876831887422985,-0.019278460427789,0.01602467883259158,0.05735083442155217,-0.06804095563976012,-0.026130343539757264,0.07657946659894446,-0.03385684803659977,0.024917097352292847,0.027238906648122754,-0.02237270069488849
TLN1,-0.06990138539022998,0.023003100458400982,0.03665889309851377,0.0659142928192191,-0.00527340351505607,0.055302966060936876,-0.03189854870423129,0.0821535238965123,0.01606449642512624,0.00487164083494745,0.01966054593916412,0.0644182107662031,-0.0015383823143203953,-0.0641535125184261,-0.0030564510011152407
COL2A1,-0.02226527684231446,0.015618025530971599,,-0.022565969349839936,,,,,,,-0.0048736605009543545,,0.014239165452168225,0.018064218038789725,-0.031944448369429015
SHH,,,0.010287063074594305,-0.01773959381763848,-0.042331191991877286,0.04241058269163178,-0.06989443523171462,0.013946305216468185,,,-0.000982744054294349,-0.03962136225091848,0.025073684721069328,0.0630816197983414,0.01589912155616505
PON2,0.010692436301163167,0.038567238360335473,-0.061722005964272006,0.05200208043092946,-0.004439884562412541,-0.03714845200797326,0.05063106501989791,-0.009310958406449408,-0.01209548436839411,0.09919383856825892,0.07342343417453241,0.06765505811246567,0.0008472761773959544,0.06387416732448727,0.06244197314725572
ICAM5,-0.040893131533989,0.00443876553568505,-0.01949119040976666,-0.04409610932092412,0.014551390223485842,0.02612687477575129,,,,,-0.01848600055144199,,-0.04583828346607542,-0.004428503666238076,-0.03784713965627611
HPX,-0.03545601293406131,-0.04153509749617273,0.01082209282821573,-0.009247736105529715,0.008270830676037674,-0.022134824077372092,-0.03267370968084561,0.06527475924784414,0.0025233578025394563,-0.039514541105046354,0.011856060602553257,0.1211842864294687,-0.042017332142418984,-0.019085269130974143,-0.011047762578464732
SFRP2,-0.02898810211564963,0.06303452086419706,-0.014242760810002836,0.06673433337898552,-0.016512119207558296,-0.032534229915744686,-0.08692638835743743,-0.023062564180076954,,0.027969241251195445,-0.03715002349186653,-0.009816096666152517,0.020417421634271554,0.01521234374003721,-0.0030777126721846905
CFC1,,,,,-0.01270550236102056,,,,,,,,,,-0.03137346785931579
CD70,,-0.001836146800651929,-0.012443923988665912,,-0.012229763085132283,,,,-0.0570899195328396,,-0.024844577388657443,,-0.019126445334446376,0.05134620576957704,0.06554754602774716
HP,0.005145803313447019,0.08408277201845518,-0.051307823864436164,-0.014186488633157138,0.01077885263970555,-0.00833480870127587,0.05710695804480013,0.058420810473739336,0.019487088611804818,-0.021960723405236672,-0.021029523092696834,0.10706643862720758,0.019893993494348262,0.016039101348009514,0.030902645559245122
CXCL2,0.03887888977320603,0.06791034539943329,0.0009044795109039465,0.04575545997465169,0.023471167607605984,-0.030761984834931366,-0.058642481808381136,0.15116042643021502,0.026696030192345503,,-0.02337103321557589,-0.006798451634426471,0.02781169458675046,-0.03765924229981734,-0.015249918314807077
NPPB,,-0.025431874819803826,0.02516739573849331,,-0.011125454583420232,,,,,,-0.04614012039059569,,0.07867667862008249,0.013878738434547956,
CCK,-0.019093121909017918,-0.04215834029736587,0.014964782350136048,-0.05665885061800471,0.0039203034077511,-0.015765310400999,-0.03361843691966832,,,-0.030009322056978892,0.05155087823872707,0.0837989419238709,0.0160748883654426,-0.029519928743853303,-0.10738310551449852
SEMA6A,0.0024093876563724276,-0.01967252794653149,-0.016489613336410865,0.05327412135016768,0.011013512284046675,-0.0002681130990467196,0.0945932213801046,-0.04648328508005246,-0.03567868002097784,0.003836679051014832,0.027789221523936525,0.008338631390503996,0.021372425792191917,0.0523419493489389,0.07245241209793185
IRAK4,0.009376071878993548,-0.018237612146163866,0.014988198113496503,0.022927877768967143,-0.033478235757918993,-0.003948174701877558,-0.0025248474620881783,0.07643555099324048,0.05460061239927226,-0.04942330982444895,0.052308949110141736,0.014484957581663025,-0.021777643310905294,0.05122575987219574,0.06255593228941696
