,UKF260,UKF269,ZH8812bulk,ZH916T1
IGFL3,,-0.015367756631368119,-0.018219043330381456,-0.020939078771001905
BMP1,0.031862665009583464,0.08348876370926467,0.0069711208691599046,0.06550121479742016
NDP,0.03336963696175185,0.005954470008548634,0.017725288550908925,-0.0379769538449012
TNFSF18,,0.113662461658385,-0.018788977801622524,-0.03532048236365996
RTN4,-0.008674631824869845,-0.06377008273702575,-0.05944244401372705,-0.07279317214841384
HEBP1,0.011305687911050445,-0.030917748753232176,-0.0025133380032670615,0.03831700958601561
WNT7B,0.023160780401321232,0.02143043382282973,0.0487655934225633,0.03313798458391717
PTMA,-0.05052018639444049,0.01233690332704124,-0.05591154636750644,0.02846539985733431
FASLG,,,,-0.018160455874620007
CEACAM1,0.04463471137301857,0.09656978742137347,0.04766326681443198,0.04238658594073275
PDAP1,-0.022968748234778406,0.033713630525328435,0.030233064726424348,0.027809913556902287
QDPR,0.04817514993424284,-0.055902350241135365,-0.08378655116574181,-0.017545274761674633
POMC,-0.0005293350740787518,0.022050273692762412,-0.014197104779693824,0.013938061334272842
CCL17,,,0.017128877525018404,-0.016460413474859752
VEGFD,-0.020701453271072697,0.036769924511696916,-0.02533448380910605,
TNFSF13,,,-0.006171739985773088,-0.026820869862395354
WNT5A,0.022024667348108293,0.06132890334609501,0.00955202965575926,0.040796767232138174
CXCL8,-0.059812309044606785,0.10143938114415156,0.026235431238718982,-0.008410283374997031
GRN,-0.010572627593562518,0.06469368074744533,0.0752130752760306,0.03374158995921962
MIA,0.0006806219700822124,0.06105044062260516,0.027425580112544486,-0.0388792615142166
COL4A4,0.06591904379756942,0.01028223803726039,-0.02336903276291302,-0.020271992380210355
TAC1,0.001412308111574864,-0.04810601152103851,,-0.02163888727799419
RARRES2,-0.03837840200805126,0.03421247640756084,-0.06628917340435547,-0.025384617699428295
FGF7,-0.030221372172029724,0.015969506489355443,-0.018472600051747428,-0.017503901215542593
HBEGF,0.03223131809669206,0.024557056861715304,-0.03530249848820073,0.04033849597608402
CSF3,-0.06341161023241397,-0.016021831446454873,,-0.017330276070536124
PI3,-0.045602753915572475,-0.018040793673994155,-0.02040955009528886,-0.03765293248147438
PCSK1N,0.023651304345302986,-0.019063721558501216,0.04107232025625098,-0.033333836358629965
NTS,0.04828632390382,0.13468939016893894,,-0.025663775682919655
SFRP1,0.08511105811218832,0.010572938583069978,-0.018069331449940308,-0.02506741455373266
CXCL13,0.04077533291099137,,,
MICA,-0.01346241935217188,0.0390517292339272,-0.02044497146322442,0.012154147300262716
TG,0.1022861091221554,-0.019336917115049798,,-0.02132434197807468
ADA,0.01353713535062163,-0.005230935352863991,-0.010681229460499287,0.042066849209112696
LAMC3,0.008536171582763707,0.05231478875756376,0.06273392384535181,0.059958932695560886
CCL7,0.01659482978124802,,,-0.018160449416978666
NGF,-0.033121378042065656,,,0.09803977752879783
TNFSF15,-0.022974564056784733,,,0.10106851220902202
HMGB1,0.015072929781295274,0.06773376660231915,-0.00881078215649951,-0.011169760762761535
ITGB3BP,0.031747422637003996,0.06626244008913476,0.014912804453105654,0.019120616596871535
AANAT,-0.02070145622632182,-0.014452125546232208,-0.029712904793176988,-0.01921451281346114
RELN,0.07913636947179631,-0.042407070852224324,0.004500899132885632,
IL15,-0.00938714262398078,0.06044606377708047,0.01871667301058725,-0.0012837591499759314
UTS2,,0.12967655947872972,,
BSG,-0.008717746026541509,0.013265303331914977,0.06821110027746576,0.003415492413005226
ADAMTS3,0.04843066065775847,0.03876366492808774,0.18723127931500952,0.003936766341612386
CD34,0.027313228428795834,0.07573652841084376,0.039814097035687425,0.07546560114670312
CCL23,,-0.01644422474767906,,
PLAT,0.0018732928398517725,0.04079531919058083,0.06549402196926646,0.00193007473536905
LTA,,,,-0.02585983855034075
CKLF,0.027832784442155034,0.09794798430656557,0.01223224209717511,0.019444596135520326
CD24,0.04654476767455194,0.041009837978410596,0.06548890403879641,0.017509747162446413
HSP90AA1,-0.006555581476290803,-0.05136584336982994,0.02349424435075046,-0.058795805885160826
BMP4,-0.04017451988819106,0.04700389612766979,0.14537352459302985,0.08294504460899083
SCGB3A1,-0.024652878779009877,,,0.06313893160982921
IGFBP4,0.02295947470749831,0.03683902243064699,0.09956486991233503,0.07965025493270693
RSPO4,-0.028453429563705113,,,0.01795123156030642
LEFTY2,-0.04416412101997467,0.06697646095136896,0.022330440675590514,-0.030821446739066363
PF4,,,,0.0403130949132938
ANGPTL2,0.034950140160543146,0.017332831636092418,-0.017325574301169943,0.050318771154833096
LRIG2,0.00040770467540376834,0.030959571593833002,-0.045120042184564016,0.012891161142764396
ICOSLG,-0.03723577557099892,-0.012835127288614594,-0.0013553109831677518,-0.0016767859532912084
WIF1,-0.03966007202655186,-0.009952190762303904,,
NPPC,-0.018511055452451384,-0.028634083891010208,-0.028188881219305004,
LYZ,-0.010788835982809629,0.07626912035691293,-0.012592989032160586,0.05116447369561759
EREG,0.007535610186537128,,,-0.028612736689406337
SPTAN1,0.03332645470861242,-0.07890422886971031,0.007136715308295002,0.0373741739670143
LIPC,-0.0009744751570966616,0.0030904742370050976,-0.034600429742522094,0.07418678796060875
COL8A1,-0.0004502738558212164,-0.002535645611315524,0.08185219831190271,0.007564849730570678
GSTM2,-0.0006330916502644382,0.0982508500528106,-0.04980701867770022,0.00665271025464753
SPX,0.11310769308943891,-0.03188630691358177,-0.08230006619927815,-0.02123961357149732
MFGE8,0.005237250468899817,0.024380563807061034,0.03293213523733761,0.08295019099294948
TGFA,0.043776341491188114,0.005654246883849645,-0.05082008792702213,0.010443506129189374
SLIT2,0.00031046769251876063,0.0019928312575435746,-0.029553005576979444,0.08205339692188528
PLTP,0.014639684512332655,0.008929917923940899,0.075533722629333,-0.0015344412590503652
APOD,0.06724288141335252,0.05359182640373016,-0.09492050721967683,-0.025849879615698863
B2M,-0.015659254146666468,0.0519409867621227,0.0611075950007066,0.03131659381704263
OMG,0.005426407187665833,-0.03954313203248059,-0.02331496111897701,0.02418999704136999
CXCL3,0.03570676733601726,-0.018974949993279408,0.0276798413619953,0.024099281628543957
CXCL10,-0.006280016987825002,0.045652082926550805,0.00903601524060762,0.032108675687532014
RSPO3,-0.027547585999805908,-0.023731156461851796,,0.072863843535195
CORT,-0.03343315488861585,0.0074604528331017415,,
NCAN,0.06201411014128041,0.04349655545401085,0.09781666001534026,-0.03972884410442003
PRG4,0.09033687426793828,-0.020557628939875335,,0.05624041306378069
ZG16B,,0.098607312096582,,0.17461989958847945
TGM2,-0.0008991645881207089,0.021223023674080105,0.02582140858362536,0.04145388126924301
VEGFC,0.05609634974864907,0.04337455872911485,-0.009029498820408365,0.055594179822854084
WNT6,-0.027177735429539683,-0.0007094927344454952,,-0.027752300047397902
NRG4,0.07938287403579493,-0.025605830984856692,-0.022161511802670328,0.14428627751268985
PMCH,,,,-0.006890916313986448
COL9A1,0.039957568196554924,0.04807605172686919,-0.004115532803556288,-0.015695012180205414
GDF11,0.04059313940895209,0.0681701338509211,0.008015457186879526,0.012655992437192188
RAET1E,,,,0.061516290969893105
SORBS1,0.03691979748032723,-0.043046117038035285,-0.02594018827110731,-0.06340044004228691
DLL1,0.07418161654938359,0.06173293901756339,-0.06313887974130211,0.07649920164611444
TLN1,-0.0014196433332797514,-0.0037638344034087693,-0.05958550026758966,0.03538321388276808
COL2A1,0.0027340416921462244,-0.018974956450665187,,-0.01157552682782617
