,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTPN6,0.02200862352382467,0.09535851692029779,-0.02534549502019882,0.04022340687040927,-0.06931823995054423,0.019398062164663256,-0.02513005406615945,0.03027302467673368,0.06111696567647111,-0.05689092546745867,-0.04683494786465492,0.04323575071080353,0.031649389162352916,0.04501399036316329,-0.024480254436417923,0.12687224956025114,0.002059194716401213,0.011867060374606886
PTGS2,0.021689117763506145,-0.04521530804945565,0.039179183646991154,0.004389075794829258,0.11749499713133518,-0.01871519279707165,-0.010426920167261577,0.07898085120162858,0.0038095271389939757,-0.006884466548798117,0.0256056497966464,-0.05487405575448474,-0.024418208370766338,-0.0002712173054704111,0.020249016417464988,0.058147241701137976,0.0934684380021572,-0.02030787889356892
XCL1,0.030761397761522917,,-0.015690530594840862,,,0.01703853228219378,,-0.03039725320210489,0.05294224370558929,,,,,,,,-0.059989484137420404,
CD58,0.009433357266774044,0.03354008242431814,-0.024970188954682022,-0.016672136918792498,-0.04853778130256429,0.014007673745131583,0.051798512571371,-0.041595193263037414,0.07865988107486269,-0.014718713962520493,-0.06202428416012964,-0.006584545862300536,-0.008852294075235823,0.0028657176903187868,0.11543825106628647,0.040555685667761576,0.05403767429789136,0.10049337786416447
TNFSF14,-0.02066825921907308,0.005873480037330888,0.02918127452483488,,-0.007888003985181039,-0.007836483871535432,0.016083904807693755,0.0751735049342114,,,,0.017153954219877844,0.02510945735064401,0.06046242807457275,-0.02655054082634175,0.04426638671126808,-0.027433553833009258,0.005827185598516133
CNTN4,-0.016969658821695884,-0.024360938171908576,-0.03695344190211377,0.06920678748981862,0.030559095771518902,0.009211925881545114,0.011600854774777184,0.06801808320027486,,0.05636536494346771,,0.09216911571475898,-0.024786933509014775,0.03201684124836167,0.0017802344712792033,-0.02870562045244114,0.023714945426831224,-0.06331437329793832
INSL3,-0.018375237154582908,,,,,0.01162540696896905,,,,,,-0.02528491886002173,,0.0626312439812004,,0.007102660109377822,,
BTLA,,,0.005907079087318362,,,,-0.013716323634383909,,,,,,,,,0.022877724757786783,,
MFNG,0.0075210640722767185,0.03520937096810737,-0.014250188247340244,0.029335273084397078,-0.023267455602127153,0.04710633279061487,-0.02018650783555426,-0.019670173620991018,0.11362015408956407,-0.03972500562985537,-0.04763235101944179,0.0645030636975966,-0.04331313253517665,0.03060056555983482,0.01792489437874614,0.07719265831065003,0.03863777826191273,0.07234636559134448
ICAM1,0.007763899296491468,-0.004386949664669397,0.0291399579811759,-0.008692299994924288,-0.09631763379505529,0.09437964977496835,0.022871154690287367,-0.010951719490960013,0.018491072282913506,0.011537669133283279,-0.0090198765247992,-0.01724201579954858,0.01474425000274946,0.03337444663168152,0.08033181262433199,0.017585904275505708,0.04538569376954411,-0.013613564033241486
PROS1,-0.015025541098724844,-0.016390408428181152,0.05054559187861598,0.001602091083096571,-0.06734035166867998,-0.008028934469852908,-0.02189306567403166,0.008868071442491167,0.054707345227430156,-0.020251823871214977,-0.04826959988775593,-0.0482191694416027,-0.01551093329281111,0.0055391057087047476,0.06849108486265505,0.06564161856800652,-0.005959792132489798,0.00234196962866933
CLCF1,0.04447048967132261,0.06561600626623573,0.05485271647060933,0.11385681174645947,-0.023094754015557772,0.008298278773416495,0.011779919771227028,-0.04270592633595985,0.059451592338872025,-0.021022523228994706,-0.010023341882046947,-0.02604781818624036,-0.017091858161707784,-0.002459846861343447,0.05574849027612155,0.009314466582732599,0.07040593895032041,
PSAP,0.018369891155708248,0.02013384749604068,-0.03299267884925624,-0.005853723529222445,0.03020124471510691,-0.01140493003217094,0.03507822114402973,-0.02745897073788916,-0.05042163616936841,0.14484895197988365,0.020627382284762505,-0.06610855271215682,0.033840072472918904,0.03386766895011938,-0.06841613685289194,0.1344751724937293,-0.08011649133923861,-0.03524109670670652
EFEMP1,-0.02336143151461897,0.06706371806402173,0.008941699592934513,0.02761754550065807,-0.11329834813987795,0.026812396083281564,0.02865316911541709,-0.027482497129807996,0.04005492305446341,-0.07244609662462588,-0.09178457607672026,-0.019424157214683185,0.0422017323561231,-0.04756668093675158,0.028896880336330824,0.03687511528015983,0.004818070924880527,0.12987711287426648
C1QTNF1,0.0010533336118631435,0.005325952795321691,0.04334091300894426,0.03998412077603099,-0.021611723847898393,0.02251934222848462,-0.023836142230115608,0.020594955032702818,-0.016325582954259277,-0.04260624661809872,0.00785010508827521,0.026594381270033437,-0.030558529702465777,0.040289800530875525,-0.047880500787505095,-0.06778364163848086,0.05032472689603409,-0.04739539726459365
ALB,-0.028408596141415134,,0.009567857452668162,0.05890085746534048,-0.025889744271435682,-0.019919671852461268,-0.012199239949660243,-0.004836682993879429,-0.02138143639468507,-0.028707332052035742,-0.026439734792332047,-0.013112014028729382,-0.03641347352000735,-0.030930611004391602,0.08120515532246678,0.024333336491781057,-0.04772446886640179,-0.07386583906143382
CCL13,,,,,,,,,0.0252680020917603,,,-0.016877404685688515,,-0.02072617783327583,,,,
EFNA3,0.024842151004767696,0.01896366289871951,2.7736517291906e-06,0.014654288718725468,0.09586861763535513,0.01581990773378686,0.007404808507661557,0.0358629358855889,0.01959563950489324,0.04901429054752626,0.005374138556146772,-0.09002365847411173,-0.03300364823668982,-0.021207906594284013,0.0020667726060183485,0.0364153445770377,0.06854766033815118,-0.03983428095810771
DRAXIN,-0.0004303282238995166,-0.03809191558578093,0.013385009878925663,0.006988235911075494,-0.06233207910941873,0.024419559697381854,0.01903904168762679,-0.03172430296015026,0.09911016735207268,-0.053319763902889956,-0.031753796705829104,-0.025837981874190282,0.029616471502621273,-0.008520091033463975,-0.005176056717548327,0.014885276256389843,-0.05988609655413511,0.07878988479671538
RAET1L,-0.014314488201646595,,,,,,-0.011732185236683169,,,,,,,0.07930974726378326,,,,
NPTX2,0.04474788307580926,0.08324541388439112,-0.033081699217766464,-0.002192813322343321,0.13743881393482943,-0.03961351793935798,0.09074376634932353,-0.0023437665699800997,0.1331793513569452,-0.06558930702055053,,-0.036747309439185395,0.039039555181012965,0.034598694116429705,-0.10621496346391546,-0.012854172143509562,0.06888076771202782,0.029182033688650563
FGF11,0.0015661742644525877,-0.033918778272306625,0.060390912996184966,-0.012578922623510439,-0.06094356539936044,0.08274285380349831,0.06652828240143314,0.03317376909271346,-0.05052658936552263,-0.057179756736394985,0.0492176502656209,-0.07078240511574735,-0.006888395384311038,0.014679294501985771,-0.007101043081045513,0.024324505337197815,-0.02954080616513999,-0.06070205901534341
CD59,0.01725513976182433,0.013320023519036543,-0.021070834139517377,-0.04617745274198946,0.08356808709058179,0.031257343067119275,-0.02341607215150559,0.031980603557249444,0.039422631318438164,0.04732129045962295,0.02715905913878946,-0.0334844892503197,0.023779345699116033,-0.0321957911151956,0.028269920622043466,0.02005473602668476,-0.027172747930459352,-0.09631187031532847
COL9A2,-0.04988460857632131,0.03138971962186454,0.0319385013473658,0.021103050425821543,-0.019886735029001925,-0.0049312344360232345,-0.010178420909375353,0.02066294733300486,0.03637174246310664,-0.039296554563173484,-0.013042795495806319,0.038336340817183734,0.058311903872394585,0.015601909539467707,0.0014303993822742734,0.11675618073568801,0.09946563349342753,0.047456102383424945
DLL3,-0.06076317263810245,0.03121199279705522,-0.015239900886017135,-0.04133231015323772,-0.04787976074677328,-0.01937271667650994,0.025424910591923772,0.0010961946049068629,0.0435819513064939,-0.030179992848823632,0.05168601186452402,-0.00939507467759054,-0.005245663347620068,-0.07587462157109352,-0.032619438537719314,0.007095439197351461,-0.05664069807296066,0.038839491103591646
FGF5,,,,,0.0551083570885336,,,-0.022287327631565355,-0.02185304240965412,,,,,,,0.02955262405278678,0.07184339678144315,
LIN7C,0.03332642478715566,0.028985911339891816,0.012985489684851649,0.05491778077747756,-0.05117535708408573,0.004632031575284166,-0.011882471100348624,-0.02503241035450834,0.06901156621287718,0.020557335987418233,-0.10861135385856319,0.0077533072574046975,0.03034565113360625,-0.07129488537885123,0.06211111953018263,-0.01419650094886831,-0.056336636408252476,0.020502342666274313
GDF7,0.027698521509869123,,,-0.02378947189329644,-0.03687840031004203,-0.051978462827107615,-0.010740764087666365,0.06327739254857134,,,,,-0.032273900700344936,-0.015020999997347847,,0.009620969533191602,-0.05152716322632564,
PSPN,-0.0017487942688796043,0.005377535948280736,-0.021963883875778724,0.023986819552537775,-0.00422909650072421,-0.02689009780601291,0.03462133846508177,0.002061731960012313,0.11489493469469525,-0.0500276205757915,0.11373927099116224,-0.02101893468971254,0.04165202476671146,-0.045232157762902674,-0.018513650338042184,0.08069636139226383,-0.027209614385252785,-0.03896169709366062
ANGPT1,-0.013694033263111034,-0.024897460712315387,-0.011015804248885746,-0.043417958758677586,-0.05958492762647663,-0.035255451185097646,-0.02551509213437467,-0.011432389649861218,0.08499002845783377,0.01223362962002621,0.03330846898877969,-0.07323346812743547,-0.02952525646537348,-0.0072275147542264235,0.00953974848035698,0.11887611477091711,-0.020142570957517703,-0.0063423901432129075
PNOC,-0.04070276434109898,0.06637058561428057,-0.07077225523467327,0.023516648934374804,0.1212607616652147,-0.003475885055490672,-0.005191894567145578,0.02020980592993978,-0.02138143639468507,0.26228605685952255,,,,-0.01780800900272645,-0.04209791969374022,0.05680135169892375,-0.036831027191431755,0.003348267240764335
L1CAM,0.04336511987503385,0.018656006631414153,0.07207728192714966,0.08130925824705636,0.0541912899030054,0.030588545260498836,0.005796833498500832,0.073450680024882,0.005382278695704794,0.19475718777772333,-0.027109524850722436,-0.024438609034806005,-0.03153147753280578,0.04731613810320594,-0.014333458696407111,0.006059355726664983,-0.07309702102017655,0.012883605937100875
APOA1,0.029185674253460008,0.049595495004431125,-0.028606338633678438,-0.03902900258759187,0.05875004008262639,-0.023759257889644426,-0.01738289545242064,0.06222255222239135,0.06642873940840965,0.114819983985889,0.033192956383333895,-0.03035251847873491,0.01115724255777922,0.01644985821942381,,0.07344812549823884,-0.01947551036745314,0.09250865985621334
PSEN1,0.03583867809162513,-0.015831260531784838,-0.006281625836082007,0.02803429572992072,-0.027651060985652374,0.02808387913217412,0.023181168491324868,-0.011301927288246215,0.020999974282202263,-0.025929150815681423,0.02507091839437829,0.01538210802703819,-0.07171284180159522,0.03848962882408244,0.01524720317669567,0.01525112178172722,0.09070995281888823,0.05894259865160908
CALM2,-0.03653173236535253,0.0432826019678309,-0.0534851438939218,0.10274932550574557,0.06973817830281913,-0.07261897577605257,-0.010448937306740175,0.07241309302811338,0.06533632095760149,0.16129747318789323,0.05703903968306381,-0.0596560526076091,0.03246072352523141,-0.028647287020432136,-0.05263054588295119,0.014425016545007335,-0.09452290718190869,0.019130912629110295
CLEC2B,0.023145124262299862,-0.04554987783854761,0.018026844295790857,0.010310289004558337,0.0049606013665475296,0.00872164753462853,-0.013870765184446954,0.025364130480839398,0.02535093039701936,-0.04948558035490834,-0.02393199292704022,-0.002429444152055524,-0.0084219929372704,-0.010586413027209252,0.11370905669548022,0.07946264374856962,0.022454753547999765,0.025573339657500846
NTNG1,0.08357357687860768,,0.007370598591238547,0.008868427722729447,-0.043508788186770786,-0.020084124408283662,0.04456851472286633,0.036740314405148494,-0.012213462323623674,0.07754771165710783,-0.03224357353794619,-0.025517893935864632,-0.0063499367505080095,-0.0069040293668691365,-0.02325272286031198,0.0840291849772709,-0.005579349818324043,0.017167707947169212
LRIG1,-0.05390600433341884,0.07501401959553501,0.0192254373107055,-0.04959351226239576,-0.028040485367845567,-0.051767935512454795,-0.0049385953963583815,0.016029515986295366,-0.06787447705788444,-0.0813963421800994,0.023032063263940465,0.04346483957475804,0.009658087952022047,-0.022844749405670595,-0.03278113023151759,0.028915996922289466,-0.06934578083177376,-0.03993178306966082
CPAMD8,-0.00448176661285942,,0.05299318081707681,0.08583445552895007,-0.018649817627263487,0.007265339454781678,0.008984147021707484,-0.039513783527640976,,0.04391462802301205,0.09880483439962728,,0.07297771195022561,,-0.002632444279820662,0.03947281032345659,0.14972325081798163,0.18989583448259786
GHRL,0.0325163150085304,,-0.03373884225920244,-0.03126623317137292,-0.039661467453935756,0.054144305948404164,-0.009795391040463172,-0.024856742937537354,,0.023462217620245734,0.06309229976066903,,0.013101088156124572,0.006195459150168886,,0.04734171199155904,-0.03220741128548316,
NPY,0.05568676602924487,-0.019594035714410075,-0.004689682409356499,0.06805072282433343,0.1124719063679919,-0.015356219346545647,0.045938815801165135,0.09188413181307745,,0.026187846075093488,,-0.001673461526764473,0.028347735539505856,0.009423829037229603,0.035451945830281016,-0.030580708479399775,-0.06407317906917741,0.009562441535954026
MMP2,0.024116797310408472,0.007146786476661628,-0.01690427829027016,-0.01458051458343458,-0.0802182999707297,0.04712106355428659,0.01438536047926092,-0.014927612197755392,-0.10529026117222129,-0.1351034598614093,0.10735375847784494,-0.02191144093763906,0.02225261866923317,0.014768749427097178,-0.04298180371622856,0.0936932765096406,0.03435628035866373,-0.08701653228650495
PPY,0.06381050529635085,,,,,-0.014791306307346862,,,-0.019776875217235184,,,-0.05892690871045576,,-0.03294332542328867,,-0.008891315258556154,0.025375727316459686,
ALKAL2,0.027320342903602565,,,0.009197720090554565,-0.021145791279343917,-0.035679015306925535,0.008258040186120788,-0.03260410743391713,-0.03360780611429933,-0.04357967145326046,,-0.06117203780861549,0.0597582635204587,-0.0172575184781461,,-0.07572276566849426,-0.0023636626630943393,0.04492399660576261
CSF1,0.009143262256766456,0.044287002034698986,0.07272464726223933,0.012424745792235539,-0.05192317361234462,0.053995780848037286,0.0005586093086311446,-0.015094871733244447,0.1170779873879874,-0.0579593753809135,-0.05692011462234773,0.005158440386305975,0.03330520025613116,0.0362693435937356,0.032619027216075146,0.05813269935511431,0.13816319151522755,0.011770041664078709
SEMA4C,0.029546831195273637,0.06518491505923556,-0.014102335914623202,0.016593675492593617,-0.010481572693295796,-0.059825888760475836,-0.012625832620719875,0.022677967908236445,0.06915843339458101,-0.04808619258070425,-0.04268992164404919,0.0091634150220829,0.03644323083095607,-0.08086658764961957,0.02032657571013682,0.09245437605424164,-0.007778913812751539,0.037801289767197765
BMP8A,,,,,,,,,,,,,,,,0.02930862299217081,,
ICAM2,0.00228543837931552,0.03205475356871803,-0.05538041791862668,0.04348905249259985,-0.02309909440547225,-0.03135146969709703,0.0006300121404028877,0.043135212923082665,0.0854668188635421,-0.001224079969283699,0.06344585742494875,-0.019398737872780743,-0.030644136590324986,0.05760964827856371,-0.011752108023543758,0.019365144056474368,0.02123311202789543,-0.011272342954056078
SYTL3,0.010947713525825532,0.1002481559956025,0.014836053754332253,0.14381716619454696,-0.0617848560697838,0.04370858905796762,0.054605379667171265,0.01868236738192335,0.005336745098096562,-0.0414287940940851,0.03129520351346426,0.01221972463203229,-0.01585511951447919,0.0014427100689578599,0.009018942358811836,0.09042782784576064,0.05518629594194212,
IL1A,0.05110646056624524,0.0016406882387473994,0.03898423452333613,0.014008755448145789,0.04220380892322031,0.022854073421750415,0.0281807000454909,-0.033453407657518405,,-0.025502873866829402,-0.035011832846087824,-0.042638618879410305,-0.023496654144136483,-0.023959264554230347,0.019300948455598106,0.08458986390532479,0.06949387841605054,0.1747595220274627
HLA-G,0.03865735019631366,,,0.009730147686004772,,,,,,,-0.036421411293797876,-0.03722836213983892,,-0.012511532355205208,,,,
PGF,0.04032706176083092,0.0011320743798849567,-0.07142113198949746,-0.013660882985814042,-0.0041168149960503775,0.026324416722878656,-0.017711787464654124,0.00435672867515279,0.1402075852730525,-0.06999427658137113,-0.0004130850422574615,0.01975672550010863,-0.0336172339415315,-0.023889170156423185,-0.05563254769900879,0.02118005870927096,0.008220827171175797,-0.06541508335261283
LGALS8,0.017863505989540264,0.03928884561862745,0.0687933862336034,-0.0007707680747249964,0.008891960757868397,-0.0013615663695857787,0.05251726897482753,0.03068535526000152,0.0357853028086017,0.06919142753422462,-0.06995293570938518,0.0044207043134299314,0.017453742249120097,-0.007414693699181611,-0.023640350190170023,0.03377081875297749,-0.017952810032241976,0.030970709865109178
DKK3,0.016703719099594394,0.0547391506527305,-0.06328811438052924,0.06064678894777218,0.1315433995638818,-0.0838502466566492,-0.028530237993260148,0.060385135644849805,0.03767716374136737,0.15463262771230182,-0.03187770108897492,0.01980171671814073,0.030964018059306066,-0.0010665905702033995,-0.05679617267652802,0.10289212434578138,-0.08148111304885543,-0.0016602727314167978
COL16A1,-0.042334036593469605,0.03542140060864336,-0.007075795279419233,0.055831318763974465,-0.05708066454613434,0.006464844100160945,0.0001921533023843357,0.00047563829690845666,0.12803523677120246,-0.10703394362582189,-0.03958465806448982,0.021166800579638042,-0.005074736201151676,0.025342552004614518,0.10908178957722309,0.1008673784309862,0.13523228115447739,0.004167791616551556
TPH1,-0.016173103220697094,0.08081546285620084,0.07503349875680462,0.03615563274448451,-0.0221699279440179,-0.017722523949690476,,,,-0.015968590302223216,-0.03490642280610979,0.05326467474957746,-0.010546408822957801,-0.033919344119847726,,0.0576974874228027,0.025642647013195703,-0.03623292204709743
TNC,-0.006327337966846577,0.033542760118895176,0.041016783992557294,-0.03438945557329939,-0.1106887593738599,0.05008213356311886,-0.007043219498780839,-0.003639449052015259,-0.07174780017898276,-0.13656559491046996,-0.03612904294794587,-0.03153303407031703,0.005535750740225062,0.060655650089701495,-0.06615834443717762,-0.005952983456389762,-0.051360103853364904,-0.0014572087690998953
TNFSF9,0.04367600907945498,-0.032403943979818335,-0.0371672387539311,0.02601619332621972,0.14808456211881685,0.008704966793856505,-0.0163612612335621,-0.004092101422253368,-0.0057248941403351865,0.13061637376684107,0.10231307923611091,-0.029675182710241384,0.00023776961150147514,0.08786707629789439,-0.08332166208597004,0.05915260576498197,0.06734001614271022,-0.07808932522370918
C4A,,,,,,-0.017534351714577966,,-0.02682118164603548,0.09362973598042473,-0.014036997489001344,,0.004286337913737293,0.04951176564884373,-0.01517942116971813,-0.01851786816342641,-0.0087725871674993,,
CNTN2,-0.00988803130911565,0.028668375453710024,0.044489021231193054,-0.04508406793748495,-0.05992439625595362,-0.021837891000786425,-0.00658719728999826,-0.06890568868616312,0.037522212536131645,0.026026032508334025,0.07255357562626415,0.038622173966144625,-0.02760610341689039,-0.04158107196742057,0.05434052770931397,0.05487597910559154,-0.04170450742718745,0.0792013691932478
F7,0.07085769038642221,,,-0.02088260778910402,-0.01864980678736562,,,,-0.021381439395034042,,,-0.023674166469318386,,-0.015021001449841843,,,0.001938041651096226,
LUM,-0.024393761354936025,-0.03444460431417237,-0.01585871356194252,0.05825916330912396,-0.043263728728865504,-0.018263925891543076,-0.01906269797198276,0.007376257943740328,-0.10805243974905877,-0.010888150390957118,0.04381168089531338,-0.04637897942479167,-0.07145363723433167,-0.01796222792249495,0.006578889416275401,0.07008136377166889,0.021709474342795534,
BTC,-0.014314482239202201,,0.018236620502810025,,,,0.02937608181051533,-0.03268768605262824,,,0.029220479629570507,-0.017127427144568275,-0.023087383337433254,0.061411336661548695,,0.036986410153324455,0.005328203739836775,
APOC1,-0.023062867216322707,0.0407481491301297,-0.09620002100003171,-0.10162962661438137,-0.08159555503981336,-0.01962440129264359,-0.04570580000349456,-0.08450736190384274,0.05380248155014188,-0.12215834844221338,-0.07418393049449507,0.010267134423821857,-0.010700844857451769,-0.014129777648241894,0.030449624364572256,0.14890349875327616,0.09058183002067031,0.1037544537530304
PKM,0.03420428946192889,0.0579541131526119,0.05419329369254141,0.07121012989815229,-0.003948503937749922,-0.04694404136857666,0.038448444738483155,0.0009910610085792446,-0.005467882281054723,-0.09373790306792756,0.0800710619916716,-0.04704072263146986,-0.07724390516913411,0.04538928680179754,0.03048132439692976,-0.012062104575662496,-0.03815513119187385,-0.02332934792492433
TNF,-0.016965578833286355,,-0.03321323455267104,-0.028309168057586324,0.00017380565106806333,0.0027959345287845196,-0.014320645217793204,-0.02445972620663211,0.007214272728897256,0.0096791779817831,-0.0292939852425472,0.03476068636997337,,,,0.10658966021081485,0.08792447285612691,0.08698117799166916
GNAS,0.04306686633904993,-0.06213945024423501,-0.042595521647671185,0.05609719503934242,0.14604074850221901,-0.030564460526777658,0.024507026126933448,0.06085918893576895,-0.10715814500672399,-0.08117699896569577,-0.002352074525923448,0.02398829553977943,-0.04894729124565098,0.05888127844108699,-0.07886635522538031,-0.04106273920565335,-0.10196944982137833,0.0022953880189498666
BMP8B,0.06647343775813884,-0.024541432130503346,-0.005679541790420757,0.038463061999726815,-0.02960210766198883,-0.032188946144857164,-0.009508761226899065,-0.05374779633517734,-0.04983256466505598,-0.03186102025026873,0.041607412885039566,-0.0664262529061542,-0.03596068384310516,0.06970933937919813,-0.024201305092442577,0.021041182791053152,-0.04131129800939721,-0.018392173328899794
LIPH,0.07035239979008562,-0.020880473222976956,,,,-0.01413748078627446,,,,,,-0.0168774108927874,,0.008731860898423508,,0.03917575087083088,-0.027634918201600786,
CCL28,0.008355756458345989,,,-0.011449418957037652,,-0.008777503410523904,0.08943002117799043,0.04775297920287105,,-0.012663785787576293,,,0.03517812669621697,,,0.06640024834229107,-0.010715248661916255,
PTPN11,-0.0235301571757161,0.008775087938426077,0.056010211941661656,0.08217385586926797,-0.032945184839187944,0.03270928917386051,0.004871706587592381,-0.08036814738489682,0.0348124867929341,-0.0038678359230810847,0.019395568770660915,0.07640412472594672,-0.05288125972742131,-0.001678201514053607,0.14557367654800624,0.06729982566513773,-0.07609306376972687,-0.018902521939277207
ADAM12,0.0040912336474647325,0.020899943573147246,-0.013194964418031646,-0.04869728872532228,-0.02793930144602735,0.018854879341219696,0.015202682565717355,0.0007315312310105036,0.061411039922027684,-0.0845126657247176,-0.11806912505018503,0.012885685783478476,-0.0316849569970613,0.05929073388575875,-0.0636408140683713,0.016234246653857465,0.00655714652125389,
EPO,-0.02173138692235943,,0.013814779961503067,,,0.06031072043107255,,,-0.019440829754145825,-0.015968592647264784,-0.04978026858357131,0.172109148691349,,-0.014371073840893474,,0.02837977527557184,,
EDN3,-0.01620272265560228,0.017165432537970114,-0.021497498694394296,-0.02995182297284279,-0.03304482595720334,-0.022925796272282906,-0.027499740712537177,0.018267852714180813,,0.0873045400852602,,0.003757862125531613,-0.03293099971528684,-0.0027049226745492136,,-0.0017538713819528645,0.2050964086526869,-0.016231564616830084
CCL22,,,,,,-0.011025763385827081,,,,,,-0.02074481895042254,-0.02308738435919142,-0.012609991683921323,-0.02865867870419354,-0.043960195813343664,,
CCL2,-0.006258839484282817,0.0022473457704394358,0.057373880692568185,-0.08516087789895899,-0.009767002174677186,0.045256513213985106,0.07104700249335023,-0.015786602253842347,0.035005601428626694,-0.0927222421103673,-0.07182468484611362,-0.07741245481664841,0.010660199371389838,-0.013402986657109928,0.038361254504086104,0.01913395244527592,0.06365141125677228,0.10701732857641007
DSCAM,0.002578917212830222,0.012921278287562198,-0.02666844429268937,0.0005134932160987493,0.022590755761854674,0.004047839168668661,-0.0038854852737051095,0.11461274374307091,-0.028601829690667695,-0.03295938794030423,-0.05190630328914462,0.06178289755320427,0.04721195784069261,0.007745646898633538,-0.07754226496575493,-0.048498171377775956,-0.04643114686698792,0.0521465804004474
GPHA2,0.0011645106124177416,,,,,,,,,,,,,,,,,
ANG,0.07434021423337926,-0.0320558192247151,-0.03730005088649339,-0.034123056444292164,-0.05470852492449705,-0.028072903181631786,-0.014392158129430998,0.045320947600127996,-0.06972558243766018,-0.06406316467836919,-0.014003282169182557,-0.04572937811600586,0.03002241946718518,-0.029334201261522138,0.023917842669269447,0.08545296719797607,0.024477822423015404,
FBLN2,-0.008844547856715217,-0.02863198136351461,-0.035713027354935534,-0.0018006159720297644,0.033335764492502154,-0.04616364996662606,0.03620389445755766,0.08212936214528213,0.09073986473849592,0.030421555222422757,,0.00459202109321522,-0.03268434760020554,-0.03119060489586191,-0.04558935855632431,0.08891905675348147,0.19197890916212906,-0.03706856239825135
VTN,0.004879663906282528,0.16957198348636704,0.04686713465912989,0.07249673954952209,-0.01854244263171076,-0.024300456229225657,-0.014997316827946696,,,-0.013268939077166439,0.037901849113588515,-0.020951643386158545,,-0.018608600960337333,,0.030240698690248976,-0.056976624292967085,
VEGFA,0.0034996976557128876,-0.07706748429747994,0.07508302783813516,0.0438059737482769,0.027831396457650422,0.02882421987616277,-0.027480234357290013,-0.010083657210110921,-0.12417317804792187,-0.11959917946406616,-0.027641494319063358,-0.032039597235851223,-0.07492812595272348,0.025088994104779473,-0.03506055714029729,-0.14096711004456317,0.05547204537870416,0.06657180938039028
F10,,,-0.019739481613442814,0.07942694181013721,0.045295429826783265,-0.016218348382636843,0.023598124556549516,-0.03660073033786643,0.013341340443576847,,-0.032791534232950906,,0.005279153648128209,-0.02488977335480795,0.01505924766878597,0.14163398661779208,0.05703162638280382,
SERPINA1,0.008521082850239068,0.08664359782829503,0.035933951439138356,-0.04802709646031489,-0.04798126042823426,0.050940555642022024,0.004442806504138795,-0.004431227907852086,0.06440548014828487,-0.060048973646641836,-0.023458736358063222,-0.06322893793529405,0.04462439575835673,0.04106376234986126,-0.01400744687749674,0.07549188686209196,0.009933296118727437,-0.0384747338858508
VWF,-0.0163545707432469,0.07294556061475005,-0.05370096524952486,-0.056625630944599395,-0.08193607791722439,0.03692741753758162,-0.025136940635255497,0.07192541710815546,0.08833745569392099,0.018165129537467267,-0.0060390533767328575,0.0067579371263789935,-0.015542706439355002,-0.02633921862208577,-0.07032814023444367,-0.005450701458669354,0.05827213140228963,-0.006715834247550417
GDNF,-0.025328244934472097,-0.008547839274830082,,0.02314881456734367,,,,,-0.050795329961256484,-0.015968591403682005,0.012319417772040441,-0.04621042770029809,,0.017333788723607798,,,,0.04188610719491072
VASP,0.03760890157437687,0.06240100797116224,0.012190289061527696,-0.01287060482353603,0.021647380495804416,0.019305027329111876,-0.01970585537529576,-0.034656118869012056,0.07285004711704922,-0.08209376143607948,-0.13141938215923754,0.025225444016380553,0.05159755185422548,0.047018452772612296,0.0042874160936093916,0.02241568599918066,0.030794193721200562,-0.04481674147854069
ADAM15,0.018694646918055138,0.04057988205956582,0.04521750774688248,-0.0060782632875399385,-0.07111752551082279,0.00989881910136205,0.03805050241667453,0.021299834208939633,0.10794854369493109,-0.014481331440590372,-0.017320528574761396,-0.029374115989492026,-0.003638782158180815,0.05448977498991828,0.0753832599497467,-0.019402194123083256,0.07714388739363692,0.10152694710038646
WNT2,0.021284999191942103,0.06200976760259234,-0.01700044678066119,0.05572396712385604,0.14057311717339133,,-0.012760402402393166,-0.037732912634326904,,0.21088749445706526,,-0.022735676116788044,,-0.017255686962280282,,0.04470796049200997,-0.010218180316203267,
CALCB,,-0.022201217158412372,-0.025555011334539995,0.023351717955225428,0.017246307405735392,,,0.059161933730744805,,,,-0.019897875070246526,,0.0935259308475685,,,0.0415164477238825,
OLFM2,-0.08087028947323822,0.05623209010217561,-0.05749949267329822,0.03766229069514342,0.09468125776946097,-0.033378495204784614,-0.029222209608435985,0.00020626278084998813,0.08418980288861393,0.052801364575577193,-0.12545253322592506,-0.020563374223791838,0.03747542958870789,-0.0262344096206158,-0.03271437302972423,0.05534779599723675,0.037368011936915455,0.004906556542971788
MFAP2,-0.02624020625889031,,-0.03419613857260749,0.01639434170930577,-0.04810006537645204,0.055312886816939966,0.054190961218897465,-0.02936640610701228,0.11822082475612729,-0.03737728844572979,0.1666315029028364,-0.07419603199418448,-0.015072693081932844,0.023758942189780675,,0.06431764856789136,0.1338249749660899,
HLA-C,-0.004067499164577156,0.1106490664811573,6.193834906637992e-05,0.015821586594797203,-0.07867765847426438,0.009984682369887983,-0.03500258734313766,-0.10338467569990543,0.05235174212597518,-0.12848405777561633,0.018390092477209706,-0.04924319314487412,-0.052350812917393894,-0.006767249043629433,0.00922974186060873,0.05056064550321791,0.03840800298879246,-0.04221078232857811
