,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec
LYPD3,-0.01814637274591618,0.05218204023543261,0.04187027671106697,0.019408207401655865,-0.01614268139192631,-0.026550520809079953
APOE,-0.011070565280586404,0.002690944009343534,0.04155407104513256,0.036943244966262265,-0.003441137467128753,0.00735498403905998
SOSTDC1,-0.026796424797352742,,-0.030207224081508503,0.02579521028644308,-0.024912268944678736,
ANXA1,-0.049452173187926045,0.04461614733552189,0.029663544002518694,0.05667661729381356,0.029837236617804137,0.023033546674675578
WNT2B,-0.03031453429135506,0.0007734114264857504,0.03346463739677144,-0.03158135374186062,0.04237956528257361,-0.04689937122639812
AMH,-0.022158569963673692,0.021724005782621764,0.04871151114792815,-0.01603894875743544,-0.013702890729975268,
GDF10,-0.01376727534174798,,0.04994612210837555,-0.014984840448730411,-0.006528803611133394,-0.006172912112888953
EFNB3,-0.027939575792054864,-0.01974453339118899,0.006502694131445338,-0.001948809341060585,0.02704788944017177,0.0300117174744054
LTB,-0.02344506138868477,-0.027464660033224012,0.06797496537827219,-0.019360049724120088,-0.0274985579825496,0.10853647066265794
ANGPT2,-0.034298831181249996,0.028765824626905096,0.04131994245934289,0.0009858214089999546,0.011835501889594091,-0.09778434125166179
ADAM17,-0.05791480549222547,-0.03137907448396378,0.07324422648279091,0.02071442064957711,-0.06921714933516585,0.06434749573557971
LRPAP1,0.019254238170200357,0.025933864074322792,-0.008668711747182506,0.0016866750340877592,-0.009508392561635777,-0.06402085211800453
NID1,-0.07351950760749915,-0.039115246555860024,0.06440078897170785,0.03448931513543473,-0.021344435461164067,-0.09915009942121038
MST1,-0.04808612117604618,0.03337951985993626,0.01936589540405532,-0.028123991454487136,0.014989672893410015,0.11249958571807568
IL13,,,0.04598882618475358,,,-0.011911804969746137
DCN,-0.012597311514739527,0.04295988783707674,0.05574125921734029,0.0016796806319223168,0.07071065451514884,-0.12730395937504255
IGFL2,,,,-0.013190453130965056,,
COL7A1,-0.03436150053453966,0.048590602755453204,0.0074254531168837625,-0.021831538722089584,0.02287681638932794,-0.04055408363163493
CALR,-0.009517446225080894,-0.054420199513464794,0.044124327135328996,0.006253405653976796,-0.038289112790352825,0.04717646511331755
PIGA,0.0018875759585921937,0.021506121052769493,-0.003921922687406609,0.007528023936931998,-0.04207243775401107,0.08152814853068971
CD200,0.028092683090704326,0.018572367586562704,0.014968903902482946,-0.0037343793037517945,0.02020587514173654,-0.035087719306777176
GRP,-0.022076141073717,,,-0.02047977458433094,-0.01694951415053523,
CDH1,0.033102453363994665,0.07850939867455976,0.01544983941659301,-0.0422342215308764,,0.0361791207839792
LPL,0.049005750295363595,-0.005281364675551312,0.06137539995221791,-0.005969041536468818,-0.03546385172400596,0.12680262059326725
SEMA5A,-0.0005130944709440186,0.04321221597618487,0.02987575775895743,0.0057877879153386946,-0.0038303435645641063,-0.05421394761690845
SEMA7A,0.019926898336141023,0.04082317619019567,0.08035942560036484,0.056238084301781316,0.015390096628468684,-0.027337723651842286
SEMA4G,-0.037321725344392175,0.00329054553606808,0.02596171598748574,0.08155445916109684,-0.02990996190665872,-0.03819248235199547
SEMA3B,-0.03809441821774764,0.030454504573497448,-0.004289034910355958,0.005442987241052188,0.02673640678387014,-0.01892334795254486
RPH3A,0.019885601061047677,0.06818425636860827,0.009429233091907357,0.02734888099999248,-0.051001512027640035,-0.051269226196783514
JAG2,-0.026742976086572348,0.00893258501187124,0.048002989837307705,0.059460967205698476,-0.018969593333997323,-0.10818059518166
CGN,-0.015341523781178798,0.014378463630143593,0.05474932106306493,0.01097382916560894,-0.012836890442522824,-0.004894937567550351
GDF15,0.06049538959088206,0.017615275455978564,0.03454553281159842,-0.043706991081036956,,0.07328808662919334
SEMA4F,0.01402473175204832,0.053757899605853206,-0.007186543459449268,-0.0094959020127947,-0.04050134416076092,-0.014968271741333184
NXPH1,0.010649658663913984,0.04312874323748741,0.04792095549617638,-0.03676222785171295,-0.029028322345546104,-0.03125899441485523
ARF1,0.0479072332449829,-0.05899708961655023,-0.049030616245626074,-0.037930869384128575,-0.021769959293850602,0.04602818542252084
DSC3,-0.010033123074929255,,,,,
EBI3,-0.017255393511417857,0.0014042678661832983,0.09902154390063767,-0.013816119518019102,-0.030216534382338366,0.030433391645938418
TIMP1,-0.06535760192078839,-0.018973875706067875,0.08785966991441227,3.987142969835805e-05,0.016736854783530403,0.061424205306381076
SEMA3C,-0.011595976017900406,0.015025833472462885,0.0020118393844635813,-0.0025755802704807954,-0.013752380191054367,-0.09455206642680698
GAS6,0.003946872745497006,0.022565382417656786,0.06359416630922587,0.007108846256874407,-0.004998817891034311,0.09544196104354855
MEPE,0.0003812376095461099,0.08140582366310632,-0.03590083156148935,-0.011778607418614482,-0.02723541328193858,
SERPINE1,-0.038124266477525946,-0.006084819497341757,-0.019615113234339697,-0.022985544824377653,-0.0370817887293869,0.11036949373745981
RSPO2,-0.0014919203290828054,0.029810575886453874,0.0167600360322034,-0.026328698019977288,0.01817079755573388,
SHBG,-0.012995860127321839,0.039819204576994005,0.00869551925184624,-0.009519603434343606,0.03700101229745548,-0.03790069874584094
LGALS3BP,-0.05436431476378349,0.013338257245381312,0.04680155319538176,0.06465359501088355,-0.009421203823555343,0.03475698139858737
LAMB1,-0.08139534512091584,-0.00031360074999805924,0.08165515830521869,0.025228773993620817,0.028823927063720424,-0.0887648335978836
SPTBN2,-0.03683001739847797,0.038156148512862996,0.016436946410468594,-0.010057696036276044,-0.009230942400198281,0.007414924377143532
COL1A2,-0.07377851220119987,-0.06236771500009585,0.07277999236604056,0.062389747688438815,0.057271478251578765,-0.11607263681381397
DEFB1,,,,-0.011751916904689793,,
CEACAM16,,,,,,-0.04706693622622349
SCT,,,,-0.010801459844632072,,
WNT11,-0.014380723740592042,-0.029114850491096796,-0.02222235606838163,,-0.013211436321688162,
LGALS1,-0.016066726382010656,-0.029853896250240215,0.05146857270866756,0.015854655940324133,0.0040794653031561625,0.12081415026714241
BCAN,0.010391709785159338,0.028501035212086096,0.06466928544802467,0.017377238004455398,-0.010622740483017137,-0.0731516037146957
ANOS1,0.05706541416432445,0.039280689109554345,0.04265235851801802,-0.03422875615625252,0.013471154395655379,-0.01465601658620129
EDA,-0.010528076611989517,0.014610731352629846,0.0027416415390349082,0.016157338308501003,-0.028340824834120888,0.019121907162550078
FGF22,0.03111676344063473,,-0.020369713356454214,,-0.014968857320478141,
SHANK1,0.03318994636988427,-0.0014294189753249267,-0.019380488529083653,0.0018872671106455652,-0.003887590017741564,
TGFB1,-0.014138294705408217,-0.02090764971528907,0.06614461967339819,-0.025734319758754773,-0.029039005797646792,0.007812543087803285
MSTN,-0.0020615546306886508,0.03349313151601854,0.034707000714498996,0.021413817317513885,-0.0016028653843491087,-0.06334874374546275
WNT4,-0.00968969953960152,,0.04179540759462379,0.00015579260669687804,-0.02013568867729317,
TNFSF4,-0.022158569096741715,0.0007404290810916535,0.026703166141464077,-0.028398897576191046,0.02635799373890187,0.04003222122171106
NTN1,-0.04772873167884609,0.019937284827509352,0.046245768007961235,0.03256970502910456,-0.016402714945692797,0.09443011970587267
CXCL12,-0.026606221170784452,0.05009224287727844,0.022518238640337692,0.04760772299382932,0.045810786753809604,0.044738753863526104
GNRH1,-0.028050260709213536,-0.06057023042513028,-0.01513918573524201,0.04282639532502315,-0.02072243675258253,-0.057002838258214276
RIMS1,-0.033885200095307176,0.017980037651447022,0.07999071402135942,0.011082387437637987,-0.022060132521239145,
FGF14,-0.036936219887251744,0.05091661264543892,0.11011224863986689,-0.003900373146489943,0.08110921256772227,-0.003214841226907354
IGF1,0.015065871100467148,-0.013061542899705961,0.04991737607420305,-0.028120547869060722,-0.00033108237674095984,-0.0466039927309186
TNFSF10,-0.0321182353670124,0.03887170967037226,0.08977751645465926,0.07160339919112471,-0.039688906814212194,-0.006337172764804961
GDF5,-0.01485463882451811,,0.017059960885499506,,-0.014968857541320449,
CHAD,,,,,-0.012579167794978832,
RGMA,0.03733264755868704,0.012442239846261114,0.0489685478281965,0.00777697256972349,-0.057585726969839046,-0.05836844546516513
CLEC3A,,,,,-0.029724912911216986,
WNT16,0.06259761775488093,0.01003400158805687,0.016054537268373303,-0.018580392612873718,-0.019369227280914048,
CX3CL1,-0.01165570854823242,-0.04548607653979006,-0.02438066043878433,-0.014365624563170806,-2.5305536857958902e-05,-0.00886312915361683
FGF1,-0.021768271907571825,0.03239705128896079,-0.030608341516117434,0.013453926244108901,0.007767361110263336,-0.15866774148568627
ALOX5AP,-0.07460113925605033,-0.0560197406660071,0.042199393384985795,0.01250160048462599,-0.029686494219158394,-0.09130219878756442
IL1RN,-0.03271445687570769,-0.029558481412669584,-0.02068942198897409,-0.02922152060868907,,-0.05308156748543257
NPW,,0.049317725168375064,,-0.01498484186097642,,-0.03596289612188499
CXCL9,-0.003078982541924004,0.08308372484999661,0.17726196155523488,-0.029153657163040577,-0.014968855095067731,
ANGPTL4,-0.015154883171092674,-0.039615624408046966,0.035672189677902574,0.0473232114398057,-0.026665208847378215,-0.04292529789549852
UCN2,,0.017249113507062725,0.13569757580084457,-0.01692482522747593,,-0.019402138389336784
OBP2A,,,,,,-0.0568347183685045
COL4A3,-0.019470119944102873,-0.0142996103076887,,-0.021894056612902245,-0.008635479006887367,
NRG3,0.013422252414560049,0.008619968027600441,-0.01222703912240748,-0.03904617386938479,-0.02791331339389013,
IL23A,-0.015873524438622128,0.11033246359843843,-0.026820384972301072,,,0.11182936504651086
COLQ,0.004997882085016757,0.03721871247781465,0.013122950931116813,0.06730348170763922,0.002415562704551153,-0.02511241340754339
TNFSF12,0.01820962414634794,-0.02865203153362565,0.05038675104400873,0.0029779318154270007,-0.0414758747674616,0.019044450263473976
DKK2,-0.016626757238864618,-0.028031862191432243,-0.018042867468916486,-0.017352165981984382,-0.010300165097269916,
FYN,0.008590670061414375,0.002460193293525966,0.03210236690251683,-0.022625784620050785,0.022237988657031024,-0.05450085282670911
ACE,0.0009122410318546945,0.0015531157931109921,0.054552517541791405,0.02539393093448598,0.0028578819606154323,-0.14017084746974529
IL18,-0.050980608370988154,0.05794698829584022,0.031293128599781665,0.03508551053164834,-0.019912184244759684,-0.039188323341490236
CCL27,-0.01052807668271991,-0.003649582788637765,0.03709901064774645,-0.0008177786510652623,-0.010610651995442368,-0.05240418384858943
SERPING1,-0.03757873940441371,-0.0011635716238345404,0.06266670764386871,0.03992305179595192,0.02154478833814693,0.11288490770290317
AZGP1,-0.040183999871931754,0.033912982094391725,0.022089552142388717,0.0012756933874492585,-0.020473321354026623,0.012859712983171123
INHA,0.013313218226497753,-0.03350771928446064,0.019547901262277748,-0.030815879474986478,0.017975423540360577,-0.04177053967148753
SEMA3G,0.0427687717240194,0.030778284319543683,0.059637389444304814,0.03603306140105587,-0.019967047760896632,-0.04471714221101823
COL6A1,-0.047311867202640266,0.004807913703706205,0.02116741582657476,0.03638851766371353,0.06230895813381218,0.07150012974590109
FGF17,-0.030379318032932437,-0.024368092711895273,0.004241804594192447,-0.024588412873350167,-0.006776693422326578,
TNFSF8,,0.0006428413589733618,-0.020689422165721984,0.06434825079331552,,-0.00259509675257103
FGF20,-0.020894067366645803,-0.008421877409624957,-0.033326784912149465,-0.03152625080927892,-0.02129393450428662,
ICAM3,-0.03400627962661128,0.029619158648002495,0.05428079860666076,0.01293736661619534,0.012064163752847896,-0.016389612153385844
LAMA4,-0.03321503635465548,-0.06113443721405044,0.07591722108825137,-0.0014131267752269462,-0.034020087079244955,-0.09947881029751784
DLL4,-0.047141763093910605,0.013436934488454786,0.020019320501849854,-0.03420522228972374,-0.014857918832590179,-0.011452809518122895
SEMA3A,-0.025589131757763308,0.03050730741874437,0.014924619613713165,0.004313030239842249,-0.012766424261976593,0.0425705883141656
RLN2,,0.011446496553862928,0.04564766684639575,-0.014114503253018438,0.035421298610936326,-0.053073860311582524
C5,-0.021916853921605695,0.024233704552629125,0.024235481883173444,0.056312751517489955,-0.044724396218300835,-0.05152296159459116
EDN2,0.10267553182004222,,-0.028277319288476536,-0.017139710542906327,,
C1QA,-0.023153876373924312,-0.030269336140546246,0.0384432418665632,0.06796705866909039,-0.08098562446836494,-0.014296522589238969
UTS2B,-0.01272905289032036,-0.03471177435833424,,-0.012200470245575622,-0.0031568865056033893,
COL9A3,-0.04224914827774743,-0.010183584617392811,0.06415408925174969,0.04630846166212901,0.03275130173044657,-0.062095859750799426
DLK1,,0.00977879385089148,,0.04615701385046649,,0.08900217749480593
HGF,0.02796854714087158,0.08327869958284652,-0.028028271568786234,0.039740841852915695,0.004351924471179697,-0.028339719940773177
P4HB,0.02544118136860417,-0.031407048760167436,0.059207580602169914,-0.03002473272049242,0.0132288288434972,0.044257459366576254
ADCYAP1,-0.010804414686538314,0.005433052707043085,-0.003609720635213147,-0.023396312211851383,-0.0066241413453624,
GREM1,-0.01673187496016121,-0.04723610515731037,-0.026076205806787628,-0.00937077915243233,-0.01204809250702948,-0.02605044933066138
EGF,-0.03237183333331176,0.02728676292723088,0.04749990160744264,0.04530698577093166,-0.018467328735596176,0.11365164804856577
VEGFB,0.0711308139978084,0.0023641050945485413,-0.012198148907977232,-0.02003911769496242,-0.03659350665655089,0.04319734889057341
FARP2,0.04473531736390275,0.004082266683139147,0.009931797814102467,0.014480814289918346,-0.016314416975800244,0.08366860179165679
BMP3,,,,,0.041703128096628114,
IHH,,,,,0.04760620910683768,
LAMA2,-0.056295990472293445,0.03093453608649655,0.02479132586339688,-0.02546404713825175,0.06396861249461458,0.004865398359688228
SERPINC1,,,,-0.013053401011206374,,
NRG1,0.04141848015726043,-0.012318522749291468,0.008286446856782814,0.025923060349419203,0.007237360847317722,-0.04768940279306131
SPINK1,0.031995039769256314,0.011457118344065695,,,,
EFEMP2,-0.019618035273891603,-0.04767450335102232,-0.005852781052784237,0.001792770036014767,0.009526829771400385,0.09110790230440406
SELPLG,0.017738730840518812,0.026946948817217122,-0.013723597369417044,0.10134205466852206,0.026556648497065145,0.09599225715637623
GDF6,-0.02019276402207255,0.06809406162090095,-0.026570456345777288,,,
HLA-E,-0.0753608476000003,-0.00983435623622692,0.05287869696745137,0.04392996420344925,-0.011042685609267525,0.006503266509517851
PTN,-0.027716406485908195,0.06368191778360237,0.09949565208539633,0.005059969482977636,0.0175246080985478,-0.04960876065164164
CD274,-0.03203212318737564,0.03893549185650032,0.014050530577580054,0.04688197228747475,-0.014291278885609706,0.019346683498273398
FGF10,,,,,0.029633841942976375,0.03106775013534837
CD14,-0.0659088842111422,-0.08158631816079451,0.024962584045416,0.0709668217170684,0.006130821381040677,0.11589332477198898
SFTPD,-0.019193135353079874,,,-0.0224043739138538,0.021675333358617932,0.04626569026865059
SLIT1,-0.006008080282344312,0.02993804664999348,0.04331614009752216,-0.005863785686668978,-0.026415294883017817,-0.04343812907297759
CNTF,,-0.04299325488092852,-0.02779944533115604,-0.011126958383510426,-0.012048091465741269,
BST1,0.001012178227246544,0.04130397678404342,0.06742803737709731,0.0017836539102000022,-0.022630433543858464,0.05661210485210405
AGTRAP,0.04768272572334396,-0.015083206403115007,0.023628426832675162,0.039007859641293496,-0.03346345100965639,0.13253054371406897
LAMC1,-0.08491416429519281,0.011772229156662558,0.05049546022138275,0.013724052944594797,0.04847884287936928,-0.07738812031366128
COL6A3,-0.07791308021414135,-0.048863753888302476,-0.026926144868199553,-0.023069698700689447,-0.03322655750988611,0.006094290024455795
FN1,-0.05632225004559892,-0.0727295601197144,0.10679650679656646,0.00498136837866865,0.010558958058358454,-0.14295435160980513
MIF,0.019327261378785373,-0.0006719761038410819,-0.027410969099243832,-0.05591535689230249,-0.01907685512776888,0.13317723756288188
JAG1,-0.0017090533373531856,0.012699656139204464,0.10167798231899365,-0.007003264810972847,0.0939888059079462,0.014933751550607824
NID2,-0.0536941793716738,0.0009420722561560572,0.046810626029529075,0.027760680763643915,-0.010499208588187838,-0.07708105946015681
EFNB1,0.03327568356140493,0.050340405573945354,0.026358664470147068,0.007185708585193345,-0.01730774594281106,0.036318784687242325
COL4A2,-0.027618467304174495,-0.023635480308858592,0.0943853622483346,-0.039746615907750256,-0.013676175025933449,-0.0801290851051727
SPP1,-0.00204835659502525,-0.00798106943126961,0.08512510407787179,0.05856834919722688,-0.029778232898137042,0.11173072229883538
PODXL2,0.09939003126120594,0.05059384066003342,-0.02603953399398069,0.009541372988455175,0.009328215215807926,0.0033394403704980567
IFNE,,,,,-0.013460810990876475,
FGF9,0.001216599179776113,0.01045195731304152,-0.02786696703794596,-0.002434136738600804,0.000622845464526522,
ITIH2,-0.020103647495972755,0.0024806989587076596,0.09041652179896156,,-0.0003691512720898511,
ADAM10,-0.0006120678066440788,-0.002199456501794235,0.039155120589338746,-0.007404145411578952,0.016225962411599806,-0.058904033133183896
CFH,-0.03621009049787941,0.06646922235401255,0.032897844792440005,-0.012884148204818983,0.07255412746627579,-0.11157100525528822
COL4A5,0.0004930246771230314,0.028891919633154607,-0.0080637311830062,-0.013973639823020646,-0.02765612528410634,0.05892785639778366
LTBP3,-0.02432494219194334,-0.040434806581654256,-0.00043036852461755717,0.03404980376841267,0.09222986976269029,0.028604846409727373
GNB3,-0.04362506161060585,-0.019060717398822705,0.14115590171571923,0.014193969311268947,0.04605383310630996,-0.03259912577993905
COL6A2,-0.0010910098924188053,-0.0035026071388741037,0.027782778950853616,0.04818456857082998,-0.003242641146410714,0.07808235289414454
GDF9,-0.03328367848052467,0.004274163986543037,0.08763483226005102,0.006730325129531502,0.013398129205514978,0.019989936537145293
NCAM1,0.002862047909625516,0.05539449112625511,-0.025908808705460137,-0.025881026565411774,0.040531211919155964,0.10172353024575845
APOC2,-0.0035956880295899573,0.017554778055789803,0.04418522190490218,0.0362187031032444,-0.03902096680245928,0.01623220197815108
BST2,0.001179296313370377,0.023382446242398564,0.09860530225250413,0.045377447556110014,-0.029433334309132263,0.06860613232687922
COL5A1,-0.06576565517911503,-0.040436312542137885,0.03981379808455171,0.01991258846821418,0.004626170714965063,0.004435679459778008
CALM3,-0.04539961000534854,0.05064457508317532,-0.030426846576665802,0.02056597160965413,-0.016388566233474358,0.03389515906615429
THBS2,-0.00654784849148871,0.008732595121936934,-0.013363914737204401,-0.004219323537312817,-0.05821956711938704,0.0005151400469446918
SERPINE2,-0.049537497365287037,0.016023415262018927,0.01830096413975639,0.0003442730246594602,-0.02332709113215703,-0.12155501640395928
EFNB2,-0.05494845026400327,0.02778806042982573,0.028611767872483485,0.018064222876804887,0.014103244511921565,-0.020906752949791135
PROK1,-0.01947012274238984,0.034160659872797185,,-0.0179757847082283,,
LACRT,,,,,-0.017047927219257266,
MMP9,-0.034300374712887764,-0.06858799815016085,0.11292770236400308,0.11465143403006224,,-0.09990321093060432
DMP1,-0.014259983957235331,,,,,
NPPA,-0.02489472261760143,0.012731605870960524,0.015396153663602153,-0.012422688145511155,-0.012072197183351424,-0.08888072647568172
APOB,,,-0.021315143044110054,0.0025322067343087127,-0.012579167774987824,
C4B,,-0.016813725380298628,,0.0621087151758365,,0.015686698266458493
NTNG2,0.043921234344545715,0.045692134761108734,0.03599230002456468,0.023688959699046996,0.013134270987549995,0.09568162462576563
LAMA1,-0.03231983677331505,0.06116577660749253,0.037301552277404344,0.05610278545117547,-0.019607585699964132,
UCN,-0.01735060042664098,-0.017642111494549636,-0.03570857543464324,-0.03309882837647928,0.04626745869918816,0.005457632923307593
ARTN,-0.018912653881980945,-0.029145435465992374,-0.032289260784233234,-0.003390609665203681,,
PDGFD,-0.016795444643917554,0.026212572322767805,-0.011962943444732754,0.0458222177049118,-0.018739654700379204,0.012358479311407766
EDN1,-0.020655253499134392,0.01498901959862009,0.03797866733330105,-0.029656693210333335,-0.023870562587788385,-0.01257611452984783
ARPC5,-0.012249154367421826,0.03983704351404071,0.04599069051661462,0.027402621612430823,-0.036677764003303394,0.013475625629437937
GSTO1,-0.023103186942993213,-0.07084316858356696,-0.03666993457162588,-0.005189170965792358,-0.03633957908265353,0.09186907835325592
PROK2,,,,,0.03620892369708251,
SYK,-0.03791933384642186,0.007204220386534184,0.03935215887401053,-0.027958522861370644,-0.04335504795003285,-0.010174522365053241
ST6GAL1,6.482059999813254e-05,0.05128970633770859,-0.0032730430710836344,-0.01065101578752833,0.010309094316417532,-0.058995075881724715
WNT3,0.018142934614152093,-0.027676946568972422,0.005315181893221437,-0.0037003488123217056,0.009222463173307986,-0.07443697431194593
HSP90B1,0.013820611849617446,0.013315984408243962,0.04441371542108062,0.01845820077952624,-0.00949989907685826,-0.04756627878138628
ZP3,-0.02098033802397893,-0.03230323259906162,-0.016236507958808405,0.03057823728068609,-0.012579168894484492,-0.014810721103480308
ANGPT4,-0.011155310022053845,,,,,
NRG2,-0.03089423447378607,0.019111300735292894,-0.04343919576242176,0.06957820034040559,0.0160005645039868,0.052565282903146195
MELTF,-0.02573780672567215,0.044532805118026854,-0.0017099238746676258,-0.041810418676319384,0.022770319812771243,0.04429176749392607
NLGN1,-0.013033964723492539,0.11215387616125046,0.06300135339412487,0.005216127094867299,0.005031130830707226,-0.062620668010751
SLIT3,-0.001219060655729673,-0.0010861410019030375,-0.05167414181500863,0.0356973794276458,-0.047010930030841565,0.0073397664450447495
CCL8,-0.04322160274807002,0.026428900531861296,-0.0005559620529905877,-0.005039485621556867,-0.011351152358779475,0.06912584697627319
S100A4,-0.03203723492684674,-0.029106418474015384,0.09188360149504007,0.006875643807888698,-0.01128583438175781,0.06013579939386046
TNFSF13B,-0.025840936123883954,0.0023697756490190414,0.08950558278279828,0.022780043889806263,0.059628380880776044,-0.03688177372057862
HSPG2,-0.04549263938707194,-0.014755020491806945,0.0700780645201579,0.03243905068380271,0.0175437380838973,-0.10591861835168714
FAM3C,-0.004906842522880182,0.016334348746277014,-0.005415557322799355,-0.0015666207561255965,0.038072114763868285,-0.12173445731447667
FLT3LG,0.021346974702135996,0.0578154408926976,0.028615890710333863,-0.007286596103369719,-0.011029916222567857,-0.05668015342883651
A2M,-0.044090646392215466,-0.0459243017444137,0.07751031402933821,0.06205594440563787,0.041661158303686524,-0.05178053915933173
VCL,-0.048628805888275915,-0.016334164414130867,0.0817629777676775,0.0707241913105352,-0.008908659380639655,0.04263882055487628
FGF2,0.03920329257517089,0.030922405817425377,-0.010902565165204105,-0.016204409845250928,-0.0025376881096708004,0.022942117562346633
AGRP,,-0.004062948604478419,,-0.013190453130965056,,0.18832625058592273
CNTN3,-0.032405478899004775,0.031289348106273956,0.005727776788398674,0.0025079717832321574,0.029518934905643744,
RNASE2,0.03993975274707575,-0.013685669384634532,0.09448066046053268,0.07773774095554994,0.038413785998882205,0.025590314879934004
ADM2,0.026828752799615455,0.0295891869342593,,,,
GAL,0.002081661915045362,0.042929695708611645,-0.021464497611937187,-0.03826631811339093,0.0074574036474251825,-0.02431099469406382
CXCL6,-0.011895056084118552,,,,-0.014746207860978909,
PDGFC,-0.0002100115778056413,-0.004926106904484233,0.059122456305499435,-0.034452068945121594,-0.006576505122299898,0.0023162512915732365
COL8A2,-0.008880295157318167,-0.01101423485300982,0.12192060053845748,0.02663768359982388,-0.03396472813206189,0.005930338066487439
SPON2,-0.04381444620839799,0.04705593228776172,0.08985837334660299,0.008324758244759423,-0.018548831917362035,0.01716001976255801
LCN2,,0.0146981116406668,,,,
SEMA3D,0.0185275883608457,0.014715385979405471,0.057006176704849656,0.010014907569019715,-0.04564211452708187,
BMP6,-0.013641525798399348,0.010825123869791552,-0.02366136483222739,-0.012052726684802412,0.001554403840384013,
TIMP2,0.04198421944858731,-0.010034466058896416,0.005761079361134995,0.019402510178991566,-0.008415709707312702,0.12749219502776762
EFNA1,-0.08354938618775305,-0.010534337541995295,-0.018405985707951388,0.0003709965888104133,-0.0278339200269,0.12355433398015585
S100A12,-0.016307777867334332,0.00818011064083402,,,,
TFPI,0.01730515981929674,0.013051730679816105,0.05487447859731452,-0.02850439428592143,-0.028276714028366182,0.016874058540417815
GPC3,-0.02012005798040746,0.0016229535458660027,-0.007251131745242218,0.01871919475129306,-0.009169972767411681,
NMU,-0.03244243080895792,,0.06274152393680654,,0.0623685800750033,-0.0026627129622114843
SCGB3A2,-0.018628514559084635,,,,,
LAMB3,-0.01807036033243227,0.01550777799962589,-0.010003077292213641,-0.02201708363500008,-0.03345461545098803,-0.014692531660667116
LGALS9,-0.04333263957400773,0.003994423731230902,0.058829457987269275,0.03283511800119231,-0.052101353025591456,-0.028565690459611884
VIM,-0.010207715159286338,0.011549181510437982,0.06601700164495188,0.019672767946798387,0.06014046198898754,0.1224309758619274
PLAU,-0.05271890858818963,-0.012956795948197661,0.05163914149042841,0.021123694442329595,-0.02922725358880809,0.11052764748108204
TGFB3,-0.03988197066156436,0.032366563568682186,0.0482659077254042,-0.010178764724417245,0.027896174315633505,-0.033722065405225564
APLN,0.011717576202658524,-0.015457843138369893,0.05547795512444195,0.03320705691315383,0.017294710556222566,-0.11778367816941501
SHANK2,-0.011919131335327241,0.03403687892006237,-0.03757006450678497,-0.013366543802137856,0.011947849676353268,-0.03194228722247873
LTF,-0.049658332292618027,0.03142314486354801,0.032048401802413654,-0.009275866368534735,-0.009591834676605638,0.08721019372670306
PYY,,,,-0.014984841250746615,,
PENK,-0.031149503715982626,0.02231459009761851,0.07353942256843987,-0.04713785672262133,0.013039747853594645,
CTF1,-0.05757110818892925,-0.005036599094297568,-0.037847933053323006,-0.012692134224603198,0.041511085813433476,0.03700954482340188
COL3A1,-0.05314617788041454,-0.044738376798598205,0.09023425114033223,0.04128782990954943,0.0965112850394538,-0.121279609719399
S100A10,-0.0314526125878219,-0.005128889038566648,0.021309481407247807,0.004092840259431435,0.006011867200079625,0.13349994252986072
FGF13,-0.04795447525416162,0.0646902671983914,-0.011548465990089806,-0.04313218253777147,-0.013562388249896175,
SEMA4A,-0.017284564301582046,0.03217895564585751,-0.01668370273187652,-0.03658235649880592,0.02328175664879483,0.055022381030013515
EFNA4,-0.05453559707574151,0.01993332622652357,0.07262485738908958,0.008946647821211306,-0.009643375050184224,0.0813928885974602
HSPA8,-0.03571039588888084,0.01352330914130034,0.033609697358219275,-0.007191152877014477,0.003471454778774242,-0.08786724079239873
NPB,-0.010365611551670694,0.012373988273810706,,-0.017873221052041196,-0.017243231041594916,-0.0707990191137082
ULBP1,-0.02174385956917581,-0.0003755430760402858,-0.028039302107652587,-0.018380850620554036,,-0.062503822068424
SEMA3E,-0.021251948073270424,-0.014702307634203698,0.04682633617691842,-0.015193748117214948,-0.03470755221591528,-0.013671116764057217
ADAM9,-0.01687867385761027,0.036992215908957106,0.021209658717249003,0.01996194224143024,0.009767150946580998,0.1494143442365611
ASIP,,-0.00962352824792476,,-0.0164873631533779,-0.011206805683456156,0.11142273361195758
IBSP,-0.048719643772312374,-0.06273113035318927,0.040898858581636686,,,-0.10670607584259226
MMP12,-0.010528072262073045,,,,,
FAT4,-0.024575085628245646,-0.02690824408922901,-0.07660604351617402,-0.02435390540992478,0.0028183094367249906,0.01871220492946501
MDK,-0.0556088589893558,0.003938231365294352,0.0939996110369622,0.009441354765947634,0.010506750192801792,-0.09018564998946471
BMP5,,-0.01573310306861594,,,,
CAMP,,-0.014118581471182712,,,,
HSPA1A,-0.008502031490558976,-0.03286276875450354,-0.02559005253299836,-0.03222268210758116,-0.0753968226197672,0.024212008150292556
SOST,0.005348419470851856,,,,,
SEMA3F,-0.033358931330151234,-0.03279766617476858,0.008636543966395618,0.0020356329969735006,-0.016949512907191027,-0.07523619583469893
ARF6,-0.011249587922981677,-0.004567547777471633,-0.0069835684285277,-0.06275006126495088,-0.0010761480733730909,0.04326812908138282
IL6,-0.02206532194622996,0.01688730186108887,0.07631009588533097,-0.02728485844709485,,-0.048109403330401194
