,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.05348503784290231,-0.04041815924888252,,-0.006433054245591839,0.010412573643467685,,-0.05177907679268266,-0.011275383262679727,,,,,-0.006699253313035126,-0.02874955051387763,-0.05944302711512556,0.04045171126670968,-0.03404403713069529,0.02243842377980079,,-0.01413017318145311,,
PDAP1,0.025168116857039752,0.01657235598493969,0.00746580558721971,0.07492467727045538,0.039339152147068915,-0.0934117853107897,-0.06739539854236558,-0.18140625352987036,-0.03845183151150392,-0.04248147972084287,-0.025069584674775672,-0.1936252850581361,0.0024884846176969366,-0.1441950251216952,0.024788902269660126,0.04617432593207923,0.026581561715667827,0.008918202055545372,0.0444907087917217,0.06450471433406295,-0.023544554281254914,-0.02704390787652855,0.06314175495530437
QDPR,0.16278654339028933,-0.00738463216998572,0.04469551844044109,0.011263163253303623,-0.002629988434101808,0.21709757767878132,0.0834342956010087,0.0807652567997674,0.013939245135495425,-0.0012183438571147685,-0.27470533884901377,0.0992785154198798,0.01125227603965576,0.11762167978930016,0.03841813519264238,0.059059367558197934,0.08344514658358226,-0.024875081517177947,-0.07739766592283649,-0.017276803974191592,-0.03974366386352303,0.1354960319343426,-0.15658124659974726
POMC,0.07314395226195347,0.05981108253092329,-0.00747959358588883,,0.06274897739454918,0.11146872846167176,0.07165251283695108,0.03487519748294697,-0.04741984409419319,-0.020103677859334874,-0.09150355509803357,0.11615806997474,0.04329038399269413,-0.0705538056946598,-0.03584034225041239,0.008037131091860024,0.078981449843411,0.03204048942634775,0.01838657183334892,,0.041743702488498,0.012478562362595726,0.013843735487475872
CCL18,-0.018319353493198187,-0.054362122349374424,,,,,,,,,-0.10079034027295462,,,-0.042980778178734774,,0.015862974000973064,-0.106752870700522,,-0.007354498145302238,,,,
CCL17,,,,,-0.0337726029479962,,,,-0.006152441574280271,-0.006074395992184899,,-0.00630035084712879,,,,0.005764266464488298,-0.031060823892524406,-0.030290006268422688,,,0.008111249614938764,,
VEGFD,0.06426418725984413,0.06698165192576747,0.07933434829536437,,-0.013252765080839363,-0.027630284900590434,,0.001051794001055329,0.03285779983612108,0.03658572758615735,0.07836244453804847,-0.0013302332691490302,,0.04227366125867893,-0.039084383910916946,,-0.03055447512369173,0.03267589087439622,,,,,
TNFSF13,,0.026350859925839992,,,0.012224214153113718,,0.03602043834133544,,,,,,,,,-0.013183277960972635,0.01749135218358558,0.06111226355463367,-0.002720524790266916,,0.02859500586044133,-0.04758163524639484,
WNT5A,-0.06381342298067028,0.028739657303198596,0.014951459576553767,0.1062832219043838,-0.018780276599974048,-0.08317304640806812,-0.15414304442250235,-0.1869553193365973,-0.010810160552251051,0.009821820265235207,0.09333832086429662,-0.09957851943902202,0.059038690070303636,-0.04556414192479899,-0.10184436245567603,-0.0018748945143604002,0.05870610013214975,-0.009528240569402172,0.08242561612069128,-0.05915299895481365,0.14008197690077903,-0.1044169067663686,-0.06362147585481939
CXCL8,-0.20098616087828483,-0.06263237533522545,-0.02999870342701332,-0.02929081522272368,0.009309079041998188,-0.18469469400420865,-0.01778985674366378,0.012077199824118581,-0.042518109468703075,-0.016139061843600505,-0.1281881744409984,-0.10189051503276846,,0.02992871666571643,0.10897921983295804,-0.061684164329670645,-0.2691967773825138,0.03955460687047944,0.009040193194398624,-0.009408328773319579,-0.06206830950411789,-0.10578723467555555,0.003996642952866805
GRN,0.018153785143077604,0.02306178830230109,-0.06293962087134441,-0.012399564334627777,0.02410625230003089,-0.06432674701236836,-0.11385084140884615,-0.19993565269763144,0.028986236206966533,-0.035225127505858995,-0.22712246506040124,0.0708017921681861,0.13574173295372616,0.029343680988694006,0.051582997638599304,0.08173635166506449,0.01820081551718663,-0.057715564590151924,0.005794326614348329,-0.020975539518248393,0.22204377950352086,-0.0489141310574085,-0.04505420818885523
MIA,-0.033120055800604696,-0.00204850200891556,0.015752156397580167,-0.026625471697584103,0.00240421083680549,-0.10051401743356154,-0.004226001863261067,-0.03860954505859572,0.0016841105995416437,-0.01621911159613741,,-0.010270622797989834,0.16268719464625658,-0.03130687566111047,0.04482998921751576,0.03470578337159719,0.11156171269812372,-0.0374852499872794,0.07319397904534787,,0.06509393290107443,-0.023285284762410034,
COL4A4,-0.04929668634182082,-0.028295911147588476,-0.04989986077564658,-0.04349671695568982,-0.029651795257636906,-0.06115639186531458,-0.053269723086039215,0.014243015703510624,0.04208849735924205,-0.029172001714780255,,-0.012821066130852907,,,0.0947278912248154,0.035564131981350236,0.051467778640524646,-0.04665930616306381,-0.008214842897608517,,-0.009891498255492504,-0.07306522424146815,
TAC1,0.17607387482065917,0.13851299075059317,0.03261697581364921,0.07768504877084548,0.02543713047183897,0.31469707253608287,0.18322448776070582,0.25859808830216213,0.03829116760726299,0.09325033497978791,0.2561641467886202,0.2962333976794931,,,,,,,-0.0375861258390791,0.08128185026884105,0.08228312289092447,0.13324784130116618,0.2278474733563045
RARRES2,0.03634043036964674,0.0207702398730535,-0.025468288967941673,0.05829537134880152,0.06269819427001809,-0.2524499308369135,-0.13425418169255945,-0.23369045033797162,0.059551082533835606,-0.013410653954683376,-0.0809038472979709,-0.18137515038487131,-0.02772944391794536,-0.06323489941734864,-0.11435734213912555,-0.012426358042764511,-0.02959157703211525,-0.011648231778217584,-0.045597385574143286,0.02049848821076181,0.0027755076619773557,-0.0533816526098847,0.07616104875121989
FGF7,0.028101956665186053,,0.04362435315870759,-0.00035061645550430484,-0.005598680140624,0.1794499286419065,0.01167471343053618,-0.028177003142766617,0.02059007559616262,0.053419473451756086,0.03838332869937013,-0.032377089657439344,-0.012134647946171967,-0.07109716833744761,-0.016106408750500626,0.028081283147938313,0.018725913408889645,0.01318323936663963,0.05961654308858211,-0.06868847015614833,-0.019304991152422412,0.08335527723752474,-0.02813692416711996
EFNA2,,,,,,,,,,,,,,,,,-0.04181063859327912,,,,,,
HBEGF,-0.08677818245064874,0.006899483685926968,0.007829182553090798,0.012779148312334386,0.03259600224409777,-0.15597720982294067,-0.10376489043291093,-0.1426605097372124,-0.07197830256698436,-0.036860476095165004,-0.1590252770681811,-0.03344542424394674,0.05852916510089136,0.13163097910538674,0.0743223404802537,0.02744115286037112,0.05048492486075986,-0.00013452840477948014,-0.04640202604674668,0.07692353898488095,0.046861009511269223,-0.01739987043593589,0.07229445154703443
CSF3,-0.04051520364422826,,,0.05520034689153481,-0.012301743438771714,-0.044340494653581336,,0.012977415022692835,,,,,,,,-0.008398586682956285,-0.1067717227990267,,0.002037541960676661,-0.039475551415755664,-0.03733823434796573,-0.042122080407244994,
PI3,-0.07205679571847007,-0.01267340873380102,,0.014926866011258477,-0.009951769946688407,-0.049663418803285814,,-0.05225156545316111,,,,,,-0.06880098968165085,,-0.06910140620774423,-0.1788350403277035,0.05369549086609852,0.014146803725554323,,-0.0628741091071168,-0.024464605534642785,
PCSK1N,0.1926120139105607,0.07604184905908254,-0.002826833457320465,0.08511664506442845,-0.016698179598899465,0.05923694455379557,0.1563339453104285,0.13654511111478354,-0.02391126702019141,0.04927397826106889,0.4039492557981538,0.3420388422825816,-0.008852530570307474,-0.1118351559931805,0.003537317327586466,0.08845558459011633,0.1380911849477012,-0.023949572456564802,0.09256071191661526,0.2017415197322941,-0.0945936431522296,0.1522841945634008,0.23331787180917868
NTS,,,,,,-0.08750055719337586,0.0677446141605224,-0.0006029675453297557,0.023776471092846717,-0.060677605561640015,-0.06844305082775472,,,,,-0.05809733273171551,0.07202670578563737,,0.05311349629647939,,-0.06222866458447795,,
SFRP1,0.07496755251987224,0.01310883521369477,-0.0038574196359959707,,0.03516455685390889,0.1337905090405179,-0.07575300948146439,-0.02528921072967999,-0.010527573731980608,0.04843141565715808,-0.11249013177364284,0.0660634813665438,-0.011794582561121007,-0.015608330616265428,0.07898085489295817,0.10987796731727068,0.10637740621879123,0.018723429935961728,0.02095819844152281,-0.01603378765883598,0.08177115531913481,0.053328881305937846,-0.14816964745138736
CXCL13,,,0.017020973639852777,-0.02210743363405313,,0.008787998203236386,,,,,,,,,,-0.017312720650565928,-0.04747021596568888,,0.06284411726139849,,,0.03932573582313471,
MICA,0.023112178561453093,-0.02061109379231567,-0.005678164106637,-0.016420769697365487,0.010356230081668364,0.01104010588847001,-0.046567314806647914,-0.0900590514211372,0.07911014765897961,0.012218963097391566,-0.04582871392027107,-0.14761200662839463,0.08552586917273339,0.054993476159178774,0.023607997796477743,0.07761142157585099,0.07880461095915882,0.042945639238216184,0.09260693636078385,0.006792206428224122,0.08926068814665883,-0.019456448974498063,-0.027259696433324817
TG,0.012250759092474656,0.011981901182337511,0.01114344969153347,,-0.00861431640321133,-0.003193244835796791,0.08706404013309257,0.010175639980893936,-0.05135053761935233,0.029353504540476114,,-0.037077812629860665,-0.03283990554892133,0.02021421393784348,-0.062422205562087295,-0.02635196470051469,0.02474194134570882,,0.023704658153560654,,0.06668489340173762,-0.01973835826409573,
ADA,0.046969114139073856,-0.01510277478284254,0.01597042391974348,-0.003856648498781126,0.09829580490736267,0.008918185864671378,0.026869946676408376,-0.16535701093725003,0.024982982943770278,-0.03154338561014765,-0.13491380276908863,-0.09210495380133518,-0.045879022306968636,-0.009042355234576074,0.10390561168538263,0.0006956612756852461,0.08756546882532854,0.036088218249530075,0.009138578277013582,0.013256248823356158,0.19129182231682668,0.04549754443558608,0.11265867555573958
LAMC3,0.0047424053869341,-0.013944155714183793,-0.013385703711677603,0.06959680569232476,0.04608471233182898,0.10020535969960441,-0.04728819778365859,-0.08421196881446633,-0.026580075499875545,0.026495025882174932,-0.08321410156393998,-0.0004138349227821067,0.03895571613656573,0.029643822298096666,0.05615115954822953,0.08775793431346061,0.13468327243223643,0.02776318403805,0.027305655911247374,-0.07759516078606948,0.24056170108679223,-0.037108239483341084,-0.07862882239901083
CCL7,,-0.039902751507420994,,,0.06346632103651295,-0.0667681524350654,,,,,,,,,,0.031334696471560744,,,,,0.015485689311496428,-0.00884568182558164,
NGF,-0.03504326099642498,0.015673971616172476,,,-0.0035712589985340713,-0.004472591667410065,0.0653465060765108,,,,0.014382412954631421,,,,-0.04968111965158828,0.050451814768688256,-0.015890428868208854,,-0.008385287526896367,,0.06165191891103791,-0.03314922466742186,
TNFSF15,-0.03018290694358906,,,,-0.021231111774231377,0.05167402026912077,-0.018238178899701456,,,,,,-0.00430336566658855,,-0.04397961894804603,0.023460781841859738,,,0.05380124106815116,,0.15217765688852694,0.029782491389424078,
HMGB1,0.02865514431939762,-0.0022928536866915323,0.029317750762119395,0.11598251907583353,-0.03883733582988335,0.03365060979603797,-0.11576620030486709,-0.22200164830160038,0.035225550133447726,-0.057109446167388354,-0.1610046177465666,-0.00231686687912559,-0.08327963742553963,0.034188789694105284,0.019996125972512668,0.02517338596663887,0.08188086851982433,-0.05179416626735316,0.0663816136902696,0.07772770639772258,-0.11968873413522367,-0.010787042438961338,-0.15701594406868238
ITGB3BP,-0.12638226395811172,-0.01476223861897352,-0.017890771795251125,0.030737681533569407,0.017726650508347964,0.026823731233561587,-0.10875865617073317,-0.1592973762926052,-0.050318573263243606,0.01948147218579744,0.036762407987058536,-0.15466607735747986,0.07623265089631004,0.009931602770125425,0.14495461346911417,0.013864650933025632,-0.011394170186964968,0.043321518316414655,-0.022178035678141382,0.0720806434284246,0.04024871039498864,0.044916665350654354,0.21124350080645146
AANAT,0.01701261002815684,0.024670463307463118,,,-0.0054704514291176315,0.02835963520298283,,0.035032015212634396,-0.001976311537049249,-0.0025585331879423995,0.041514590958621624,-0.04196929182970328,,-0.0008589074598455994,,-0.019126799253703388,0.12682462339589765,-0.03746776598769408,,,-0.008171757107184853,-0.04529080753292697,
RELN,0.06337781613454288,0.05078025788614229,0.06093787046763707,-0.019320750025264743,0.03777776861782802,0.04667943725423116,0.10210858294567896,0.037878046445113805,0.014613491235021502,0.010753537750826107,0.007500620146509339,0.09440893894068018,,,-0.058385787553162455,,,-0.04685575165593222,0.010567557401272402,0.039858580257747946,,0.03893728051195039,0.028701305117875213
IL15,-0.02093313531686628,0.05128151563008497,-0.04602937634345806,,-0.014205432154473147,-0.038617506567177905,0.06596442350313812,-0.06818770088361122,-0.022162852519845608,0.032061791172514766,-0.06955106301744296,-0.035936108597585906,0.07904663737141568,0.11466200910440345,0.04012755883097489,0.02542915017549649,0.04914934952498562,-0.046659300250098616,-0.0006361416167545376,0.004756680214948934,0.1581149755226848,-0.058971434744076144,
UTS2,,,,,,,,-0.07779770204276244,,,,,-0.055943101386532086,-0.012400004174631198,,-0.0068497099984035316,,,,,,,
BSG,-0.01831873796462141,0.07417140882612319,0.03855670665286565,0.03213106575071109,0.0046790091355023,-0.04304079842614828,-0.05054841526861652,0.1658793358579077,-0.07363323762907469,0.04705514742270594,0.2774302885082925,-0.23731275303165647,0.05730890801417583,0.04757629779617089,-0.03605963785335592,0.04788600874291654,-0.08146211558373948,0.05056981408700346,-0.08974618231803405,-0.024785848635800724,0.08993950025399845,-0.021029248305268252,0.17137539315852077
ADAMTS3,-0.06250741935261556,0.07397737854868404,-0.005045091874539945,,-0.008302747318709303,0.03221477862869986,0.021049717045332025,-0.1839445032688911,0.0018181348809230757,-0.017705839706981478,-0.006004161681536876,0.03707878555036161,0.10564257261420561,0.015398198289356109,,0.04919497686625378,0.09611159085333112,0.032024654459802106,0.01777662276395375,-0.048001891085955255,0.06926631925208061,0.02461292059876948,
CD34,0.09791788870469595,0.04438429842927673,0.053311242937849945,-0.008531169257329158,-0.04483220994496583,0.07931152741594566,-0.008737766095222789,-0.09157277451987482,0.024912011439450314,0.01684845426945802,-0.03613234780845309,0.055525462870220164,0.027227328374018665,0.09456847002455603,-0.007907654169971254,0.057408038548939104,0.04719228712448634,0.02609923574123992,0.041622254210172065,0.1239841856891617,0.1901027191956912,-0.03902015280407254,-0.10383100058471435
CCL23,,,,,,,,0.026422359920062158,,,,,0.024026470588616098,,,,,,,,,,
PLAT,-0.011618762020723204,0.036700387933529206,0.03450053374189851,-0.016821117781434632,0.033526165842770926,0.00862435366021334,-0.15295179066983766,-0.11825052360952845,-0.10889028027636873,0.022260629473643732,-0.009240251924789812,-0.11709647217196184,0.038502830530588505,-0.004092007942909657,0.06366639574812309,0.057167066860229675,0.19727323692912754,0.02562855562744646,0.021416927312465747,0.007422667012365349,0.13210601857375098,-0.08637213926240087,0.0351625973622105
NTF3,,,,,,,,,,0.00753869640161548,,,,,,0.06256887751949973,0.20992978500925022,,0.06149002298923202,,,,
LTA,,,-0.023124499854210785,,0.02285035162473532,,,,0.0351944940334458,,,-0.022263296456545647,,,,,,,,,0.027444326680133732,,
CKLF,-0.0017464887315630743,-0.009117834888244254,-0.02261858021826975,-0.01687834481251206,0.024730077619909974,-0.10173518865587317,-0.16783176322248125,-0.232509286767817,-0.07568857175011608,-0.025067451020526495,-0.19913146791722208,-0.19918366295414647,0.03458779294918585,0.01572869671221875,0.06712869069697719,0.08183720290507529,0.14241418737057804,0.00809650227980729,0.036089254961663875,-0.050820914421692794,0.008561203805023277,-0.05632435381911292,0.10055643657303034
CD24,-0.00704986316213173,0.006472682553198284,0.0439341835008197,0.019360488034542114,-0.02440525722446461,0.049585580544060204,-0.15395778798751775,-0.04516826404910301,0.08343665496555475,-0.06322945676009738,-0.0452751531076609,0.03247963989975145,0.07036537817547422,-0.07214191481031666,-0.028297645961404175,0.06030867028039634,0.0925091724448789,0.01657902626624195,0.06829020176767431,-0.048881763161754854,-0.021096630702170445,0.08300747840591467,0.11269710512999505
HSP90AA1,0.06237390529943551,-0.04088956514924087,0.015982892115041496,-0.07317828360065624,-0.0007407089148572045,0.2587046601241808,0.20667036687060714,0.27239630328433206,0.018129606941603316,-0.04959225495477326,0.39458902108448757,0.3504517121806852,-0.023758118235214024,0.02513854495917019,-0.05545149045685308,-0.11222530392102195,-0.20983975235164415,-0.009185052646228693,0.02022420716602889,0.07934600345240778,-0.08337631085326533,0.02134248636175296,0.06671179767615137
BMP4,0.1044915123178039,0.020735473779133203,-0.01280427139344176,0.012741081133681624,-0.02107664836488027,-0.013172774446316855,-0.09562864007645613,-0.014127097297883731,0.05744368152004405,0.01675199553631142,0.07399352867200572,0.04604958153267006,0.14241525713385364,-0.0442387605283702,0.09081733447228715,0.04393343406287534,0.11276378003504603,0.07001923144068589,0.083235008057438,,0.15878110555552508,0.007381764158119708,
SCGB3A1,,0.013868209583714328,,-0.03254381496809426,,-0.04538247088182512,-0.015596696865482665,,,0.011084174741305347,0.019308176026321823,0.026480730660258935,-0.014584591084398482,0.054188399500977646,-0.04193666183633432,0.08043536615680567,-0.06223260338865828,,0.009625350282643408,,0.1274269411104272,0.03946658945307973,
IGFBP4,-0.056639052341454985,0.006139444043571216,0.0168994761114588,0.02982160388379483,0.026350371713317052,-0.018681171479101553,-0.13597538100453158,-0.09528349102813241,-0.027712451208503307,0.014636506551880283,-0.08546963041084228,-0.06870648913798055,0.054614382686315216,0.1327996814436929,0.1123252954362174,0.09235469171962055,0.006993600073413044,0.0759903848266301,0.03714675931768981,0.00888444248624748,0.28622147781461615,-0.04283298409875252,0.10627829272817009
RSPO4,-0.042808936074538465,,-0.022398236920153542,,0.007509963528658878,-0.03231847502802503,,,-0.011996453335758278,-0.0414969337080618,,-0.03809091133682232,,,-0.03834494637790114,,,,0.01383577114146962,,-0.05270715278229768,0.013145771466153254,
LEFTY2,-0.005238314875980271,0.01295697667498065,-0.004634880511097242,0.01744895348938696,0.03594429105743182,-0.04914990095677941,-0.045762811254533506,-0.08106361970803574,-0.006458553703434072,0.005025149259901686,-0.030248765278282463,0.034469989163348556,0.017093891052104387,-0.06931163126715718,,0.032589566307912175,0.021902334196460455,0.020603582022862655,-0.05914006893534941,-0.04701449253305903,0.08754699399303872,0.057551082158630994,
PF4,,-0.000702296630914799,-0.018366837160062804,,0.02209330847800804,,,,,,,,,,,,0.0021617786409539475,,,,0.11507676007441882,0.029966652847254197,
ANGPTL2,0.0005522961766789455,-0.017396872461167154,0.04399051461783989,0.02249706382171324,0.009267794347334598,-0.03986813958962908,-0.20496086461858173,-0.16818844820792514,0.017377981505025515,0.031807071569668215,-0.16127788675894975,-0.2865823688029821,0.0805230323352918,-0.027212375060577495,0.018851094956292728,0.08530725069512327,0.1429323689772704,-0.05597546306852721,0.002026572008082012,-0.04036157156214328,0.1748690955610038,0.025274243982119634,-0.033932845228412445
LRIG2,-0.045887843241817286,-0.011696486891035085,-0.0323124734633551,-0.028631178091131564,-0.009297805856155713,0.016359986456715835,-0.026319959318601045,-0.05458064938217012,-0.01803264327231839,-0.06429321681716228,0.03355260787253969,-0.08506364168117525,0.08512958665275899,0.04137328932871475,0.056333149601589694,0.009175302666930849,0.06350789013368939,-0.0013404291575159777,0.0337221985825442,0.0700946648673402,0.06071720994209604,0.04595063533669725,0.06259142416597183
ICOSLG,-0.039238542723971544,0.05418570375990394,-0.023325641429248298,-0.048578506967477605,6.990855965289138e-05,-0.06060783546678761,-0.017838891937486084,-0.09873618958801125,-0.05949591434923375,-0.018868684463655812,-0.12880878941540147,-0.07415071202632402,0.07692486660620886,0.06683127636384924,0.1444087071706048,0.030725595144611696,0.0611256524982003,0.046055552450058324,0.014475738461953408,-0.11555843453860255,0.06218513347048741,0.02250659210629553,0.030641928943164008
WIF1,0.2206008822088611,0.0992900502483061,,0.02252609351595542,,0.12360235007190865,0.17821899255643533,0.28098683113486245,-0.03991749803976724,0.10811535990725282,0.22255694080028657,0.23416591811218626,,,,,,,-0.03756550088762372,-0.018941716616968078,,0.06288779206293815,0.22439854950351437
NPPC,-0.01824818701091129,0.023881967475832974,,0.0629425503783561,0.035492627669851964,0.12000327129353465,0.13292899803500688,0.005498943735930448,-0.024022214882119718,-0.027752001912736822,0.060666941207748466,-0.18808062300481784,-0.02523651026889657,-0.02407774068651019,0.0045417841148812825,0.013323677466884924,-0.054655010433670256,-0.007160013850152449,0.08769217521219304,0.17499155818519815,,0.0012724280446220555,0.16367215890184547
LYZ,-0.03322192997500139,0.001072052054017311,-0.09671091514298961,-0.025460553822056097,-0.005960443240786858,-0.13986814638558795,-0.07422457003874962,-0.09848857396851687,0.008137310525305386,-0.006108329000735492,-0.27371675108863036,-0.0677210424801708,0.0033260107747828567,-0.04329661036541206,0.1321067234572817,0.03147753372032988,0.06653770188845248,-0.0005207840892055744,0.011012520124012052,-0.05929709593133477,0.1729593469802621,-0.03673461807220539,-0.03875679595707113
EREG,,,,-0.016143506767259164,,-0.07598609804702208,,,,,0.0029327728727201845,,,,,-0.05473715458470163,-0.09745901228831849,,0.056320492101708676,,0.0010610251343860938,-0.0599099498282151,
SPTAN1,0.16838924539866432,0.032399956200048936,0.040276951521327646,-0.027773923373795563,0.027931438980951597,0.15717280334192693,0.12320279244310903,0.14627684395947851,0.004389846302242151,-0.02054954496419647,0.3569360276356979,0.2246501678680992,0.005384138132283542,-0.08790835906272179,-0.01991982147771271,0.10406006509699775,0.09033814760826667,0.0317519294450389,0.06355402387388179,0.09702409153150096,0.01861624749532678,0.13816898938183048,0.20312300292656088
PTH2,,,,,,,,,,,,,,,,,,,0.07564224751883007,,,,
LIPC,-0.022387194635760832,-0.04324063468109957,0.02034019539390819,,0.03463779741551019,0.0141310853428784,0.041325064203675446,-0.04376711790583384,-0.019952154620128712,,-0.0005032151272176879,-0.046402841958115365,0.10904156042507614,0.06297143354044554,0.0252413821031479,,,0.031211715932615604,,,0.08830104481340438,0.021117731343759452,
COL8A1,-0.14801434366201444,0.01408187843651101,-0.030639616544459604,-0.011292606657141586,0.036103973076151395,-0.09380944354460395,-0.16071600697190166,-0.07419381221899916,0.010868379610756556,-0.019294424458789095,-0.1676056996515464,-0.2166572283859507,0.026007843185122972,0.003236159911661491,0.08519206827768494,0.02976358579589357,0.020155698510753023,0.012858137494514072,0.02193048971593102,0.08047580644860136,0.06363635020040931,-0.033181815243731004,
GSTM2,-0.008553826538568668,0.07903629532492999,-0.0218298645697254,0.003242236691662376,-0.027898634914637347,0.00011214431503747677,-0.009712114005661706,-0.05888394744269678,-0.07983986427689582,-0.014697093978494495,-0.002409225774275986,-0.07919405424329973,0.01769661726365635,-0.06173176665036,0.024884062030946848,-0.03085125016431177,0.039143435976721465,0.07492537373885871,-0.04128070649881765,-0.02930838868927147,-0.03411327512721034,0.019897530178638233,
IL4,,,,,,,,,,,,,,0.011774393586948045,,,,,,,,,
SPX,0.07251741421586604,-0.022480495502651066,0.028946147487243622,,0.03050512365572834,0.21714078110556106,0.10036969403379419,0.10876140481874955,0.017235443548578325,-0.008578271267165654,0.11975296310145404,0.20790951345873462,0.1447062938647024,,,0.03813098452076398,0.05444701902010969,-0.060808934533945265,-0.04092621144155845,0.050372913899202815,-0.10335504155632184,0.07585131946958974,-0.1585276151966682
MFGE8,-0.10293440436318683,-0.013735058177421279,0.0021551864239552202,-0.022553311136197643,0.0022252342772519406,0.09002302413400322,-0.108523007834915,-0.049397775418249495,-0.07102726848199996,-0.04133396451478238,0.08992085210801644,-0.08917024680235675,0.0012473313501691497,0.11883363508335938,0.06820762041672761,-0.07634584395768046,-0.04819700639744512,0.016718639498432344,-0.03968207578228307,0.014609692342727968,0.1970374702350189,-0.009993349748313288,0.10155408071336096
TGFA,-0.11413523420712503,0.0631744180546088,0.016250014915475508,0.03577131918206434,-0.041403339521743215,-0.08804988977079856,-0.052080593619665404,-0.14659532279009893,-0.08215583907242918,-0.015054072050253975,-0.1054362083038347,-0.09567507864783087,0.0920348001812505,0.0509355644124796,0.050746316743377186,0.044611766928264844,0.09955323667604486,-0.006502747914783211,0.10108142158276298,-0.009186763601072047,0.0902621558809435,-0.042053908084831046,-0.09580128179127
SLIT2,0.18549849366052365,0.08094651763121871,0.039797209550680855,-0.024188847337274295,0.011597023678847651,0.06614712739477223,0.11882846740663161,0.12758411941075629,0.07860543784242832,0.030103919723968503,0.21651086366837388,0.3026760021255149,0.013669354834947424,0.07872508619509,0.08555879177042049,0.055383964598396056,0.06899728828176123,0.13524216330021063,0.03724181507416526,-0.0705471807933868,0.11203549760320947,-0.01791300582456024,0.24636854128087304
